"number","dorregionnumber","type","name","address1","address2","city","state","zipcode","located_in","county","phone","fax","size","email","agent","officemanager","contractmanager","daysopen","daysclosed","holidaysclosed","additionaldaysclosed","remarks","latlng","twitter_url","facebook_url","textingphonenumber","managercontactnumber","managercontactnumber2","othercontactinfo","additional_license_office_info"
"102","10","1MV","POTOSI","219 E HIGH ST, SUITE 103",,"POTOSI","MO","63664",,"Washington","(573) 436-2187","(573) 436-2191","2","POTOSIAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","JAN BOYSTER",,"Monday-Friday - 8:30 to 5:00, Last Saturday - 9:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 11/25/22, 11/26/22, 11/28/22, 12/23/22",,"
,  
(37.93496, -90.785663)",,"https://www.facebook.com/Potosi-License-Office-575473723120918/",,,,"Contractor's Website: www.losllc.comPublic E-mail Address: potosioffice.los@gmail.com",
"105","10","1MV","SALEM","1104 S MAIN ST",,"SALEM","MO","65560-0000",,"Dent","(573) 729-8305","(573) 729-2706","1","SALEMAGENTOFFICE@DOR.MO.GOV","SALEM LICENSE OFFICE, LLC","TAMMIE RICHARDSON",,"MONDAY-FRIDAY - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/9/2022 (open at 9:00 AM ),    3/16/2022 (at 12:00 PM until 1:00 PM ),       4/15/22,     6/14/2022 (at 12:00 PM until 1:00 PM ),    6/24/2022 (at 12:00 PM until 1:00 PM ),    6/24/2022 (open at 1:00 PM ),    7/1/22,   7/8/2022 (at 12:00 PM ),  8/17/2022 (at 12:00 PM until 1:00 PM ),  8/17/2022 (open at 1:00 PM ),    11/25/22,              12/23/22",,"
,  
(37.635504, -91.53536)",,,,,,,"Services for the Elderly or Disabled: Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area. Other Services: Free WiFi."
"053","9","1MV","SHELBINA","201 FAIRGROUND ROAD",,"SHELBINA","MO","63468-0000","TIMS HOME CENTER","Shelby","(573) 588-7790","(573) 588-7790","1","SHELBINAAGENTOFFICE@DOR.MO.GOV","TIMS HOME CENTER, LLC","SUSAN NEELY",,"Monday - Friday - 8:30 to 5:00",,"Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21),New Year's Day Observed (12/31/21), Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022 (at 1:00 PM )",,"
,  
(39.703725, -92.035986)",,"https://www.facebook.com/Tims-Home-Center-127156814033369/","(660) 415-7960",,,"Public E-mail Address: slb@marktwain.net","Special Services for the elderly and disabled: ADAAA Compliant Restroom, Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Other services and initiatives: Free Wi-Fi"
"129","11","1MV","GREENFIELD","309 W WATER STREET",,"GREENFIELD","MO","65661-0000","Attention: This office is unable to process CDLs for the afternoon of 07/22/2022.","Dade","(417) 637-0100","(417) 637-0106","1","GREENFIELDAGENTOFFICE@DOR.MO.GOV","PATTI HAYES","DEBORAH SHOUSE",,"Monday - Friday - 9:00 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/27/2022 (at 1:00 PM ),  5/27/22,  8/25/2022 (at 10:45 AM ),  9/2/22,  11/25/22,  12/23/22",,"
,  
(37.415027, -93.840269)",,,,"(417) 466-8137",,"Public E-mail Address: greenlicense@outlook.com","Other services and initiatives: Motor Vehicle drop-off service. Ways to contact office: Email. Special services for the elderly or disabled: Special appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer satisfaction initiatives: completed comment cards."
"169","1","1MV","PARKVILLE","6400 N COSBY AVENUE",,"KANSAS CITY","MO","64151-0000","Attention: This office is unable to process CDLs for 08/24/22.","Platte","(816) 286-4351","(816) 396-5991","3","PARKVILLEAGENTOFFICE@DOR.MO.GOV","ELLE MANAGEMENT, LLC","TERRELL HOOD",,"Monday - Friday - 8:30 to 5:30, Saturday - 8:30 to 12:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022 (at 11:30 AM ),  4/23/2022, 5/28/22, 7/2/22, 9/3/22,     11/12/22, 11/25/22, 11/26/22, 12/24/22",,"
,  
(39.211099, -94.647375)",,"www.facebook.com/Parkville-License-Office-500808950073890","(636) 306-1729",,,"Public E-mail Address: parkvilledmv@gmail.com Contractors Web Page: https://elledmv.com/","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop-off service. Ways to Contact the office: E-mail, Facebook, Texting Number. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, process transactions in the customer waiting area and direct customers to the front of the line. Customer Satisfaction Initiatives: Completed comment cards will be used in a drawing."
"050","5","1MV","SAINT CHARLES","2499 RAYMOND DRIVE",,"ST CHARLES","MO","63301-0000",,"St. Charles","(636) 946-4456","(636) 946-1211","3","SAINTCHARLESAGENTOFFICE@DOR.MO.GOV","HOPE IN MOTION","ARIN FILA FARABEE",,"Monday - Friday - 8:30 to 5:30, Saturdays - 8:30 to 1:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22,  7/2/22,  7/26/2022 (at 8:30 AM until 10:00 AM ),  7/26/2022 (open at 10:00 AM ),  9/3/22,  11/25/22,  11/26/22,  12/24/22",,"
,  
(38.7868358, -90.5132509)",,"https://www.facebook.com/stcharlesdmv",,,,"Public E-mail Address: stcharlesdmv@gmail.comOffice website: www.stcharlesdmv.comText Office @ stcharlesdmv@gmail.com","Ability to join virtual lines and schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the internet, Facebook, and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Other Services and Initiatives: Motor Vehicle transaction drop-off service, Free WiFi."
"160","5","1MV","BRIDGETON","11977 ST. CHARLES ROCK ROAD SUITE 111",,"BRIDGETON","MO","63044-0000","ORCHARD BEND SHOPPING CENTER","St. Louis County","(314) 298-0127","(314) 944-9994","3","BRIDGETONAGENTOFFICE@DOR.MO.GOV","YORK MANAGEMENT GROUP LLC","SHANE TURNBEAUGH",,"Monday - Friday - 9:00 to 5:00, First & Last Saturday - 9:00 to 12:00, Last 5 Weekdays of the Month - 8:00 to 5:00",,"Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22), New Year's Day Observed (01/02/23), Martin Luther King Day (01/16/23), President’s Day (02/20/23), Memorial Day (05/29/23), Juneteenth Observed (06/19/2023), Independence Day (07/04/23), Labor Day (09/04/23), Thanksgiving (11/23/23), Christmas Day Observed (12/25/23)","05/28/22,  07/02/22,  7/26/2022 (at 8:00 AM until 11:00 AM ),  7/26/2022 (open at 11:00 AM ),  09/3/22,  11/25/22,  11/26/22,  12/31/22,  05/27/23,  09/02/23,  11/24/23,  11/25/23,  12/30/23",,"
,  
(38.7476753, -90.4217975)",,"https://www.facebook.com/yorklicense",,,,"Public E-mail Address: BridgetonAgentOffice@dor.mo.gov",
"038","2","1MV","KAHOKA","178 WEST MAIN SUITE 1",,"KAHOKA","MO","63445-0000","MEDIA NEWSPAPER OFFICE","Clark","(660) 727-2355","(660) 727-2475","1","KAHOKAAGENTOFFICE@DOR.MO.GOV","L. SUE SCOTT","L. SUE SCOTT",,"Monday - Friday - 9:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22 (p.m. only), 7/1/2022 (at 1:00 PM ),  11/23/22 (p.m. only),  11/25/22,   12/23/22 (p.m. only)",,"
,  
(40.420359, -91.7198926)",,,,,,,"Special Services for the elderly and disabled: Access to a ADAAA compliant restroom."
"149","5","1MV","WEST COUNTY","15533 MANCHESTER ROAD",,"BALLWIN","MO","63011-0000",,"St. Louis County","(636) 230-5041","(636) 230-5145","3","WESTCOUNTYAGENTOFFICE@DOR.MO.GOV","DOGS ON DUTY","REBECCA BOLLINGER",,"Monday - Friday - 7:30 to 6:00, Saturday - 8:00 to 2:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22,  7/2/22,  7/13/2022,  9/3/22,  11/23/22 (p.m. only),  12/24/22",,"
,  
(38.592768, -90.569254)","www.twitter.com/West_County_Lic","www.facebook.com/west-county-license-office-116874565187563","(636) 299-0105",,,"Public E-mail Address: WestCoLicenseOffice@gmail.comContractor's Website: www.dogsondutymo.org","Ability to join virtual lines and schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the internet, Social Media and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability and push button electronic entryway door. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Other Services and Initiatives: Motor Vehicle transaction drop-off service, Free WiFi."
"001","6","1MV","JEFFERSON CITY - Contract","2015 SCHOTTHILL WOODS DR",,"JEFFERSON CITY","MO","65101-0000",,"Cole","(573) 632-0006","(573) 632-0012","3","JEFFERSONCITYAGENTOFFICE@DOR.MO.GOV","KOESTER & KOESTER, LLC","DEDE NICHOLS",,"Monday - Friday - 09:00 to 05:00, Last Saturday - 09:00 to 12:00, Last 5 weekdays of the month - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/2022,  7/5/2022 (at 4:15 PM ),  11/25/22,  11/26/22,  12/23/22",,"
,  
(38.547426, -92.148676)",,,,,,,"Special services for the elderly or disabled: ADAAA compliant restroom, automatic door with push button. Other services and initiatives: Office will have a greeter to ensure customers has proper documents, Free-Wifi, Charging Station, Take a number system."
"126","13","1MV","DONIPHAN","#10 Oak Tree Village",,"Doniphan","MO","63935-0000","Oak Tree Village","Ripley","(573) 996-4196","(573) 996-5135","1","DONIPHANAGENTOFFICE@DOR.MO.GOV","RONNIE & JAMI DECKER","JAMI DECKER",,"Monday - Friday - 8:30 to 4:30, Last 4 business days of the month - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 6/21/22, 11/25/22",,"
,  
(36.632812, -90.82198)",,,,,,"doniphanlicense@windstream.net","Ways to contact office: Email or ""Contact Us"" link on the Internet. Services for the Elderly or Disabled: Curbside Service, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area."
"067","6","1MV","CALIFORNIA","1021 W BUCHANAN SUITE 15",,"CALIFORNIA","MO","65018-0000",,"Moniteau","(573) 796-4871","(573) 796-4971","1","CALIFORNIAAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","TERESA FARRIS",,"Tuesday-Friday - 8:30 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022, 11/23/22, 11/25/22, 12/23/22",,"
,  
(38.6303162, -92.5799573)",,"https://www.facebook/california-license-office-101228702309085",,,,"Public E-Mail: californiaoffice.los@gmail.comWebsite: losllc.com",
"094","13","1MV","HOUSTON - Office Closed","1591 N. HWY. 63 SUITE B",,"HOUSTON","MO","65483-0000","This office is closing until further notice at the end of business on October 21, 2021.  Any personalized plates will be sent to the Rolla License Office.","Texas","(417) 967-3878","(417) 967-4069","1","HOUSTONAGENTOFFICE@DOR.MO.GOV",,,,,,,,,"
,  
(37.3430321, -91.9353798)",,,,,,,
"222","0","2MV","JEFFERSON CITY - Truman Bldg","301 W HIGH ST",,"JEFFERSON CITY","MO","65105-0000",,"Cole","(573) 526-3669","() -",,"CENTRALOFFICE@DOR.MO.GOV",,"NOT APPLICABLE",,"Monday - Friday (No Saturday Hours) - 8:00 to 4:30",,,"No additional days closed",,"
,  
(38.5788644, -92.1750461)",,,,,,,
"088","14","1MV","CARUTHERSVILLE","610 WARD AVENUE SUITE 1D",,"CARUTHERSVILLE","MO","63830-0000","Pemiscot County Court House","Pemiscot","(573) 333-4822","(573) 333-9905","1","CARUTHERSVILLEAGENTOFFICE@DOR.MO.GOV","PICKARD ENTERPRISES, LLC","AMANDA PICKARD",,"**Monday - Friday - 8:30 to 4:30","Monday-Friday from 12:00 to 1:00","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 11:30 AM ),  4/15/2022 (at 3:00 PM ),  4/29/2022 (at 2:30 PM ),  04/30/22,  5/2/2022 (open at 12:00 PM ),  5/12/2022,  6/24/2022,                11/25/22,  12/27/22",,"
,  
(36.1900028, -89.6562484)",,"https://www.facebook.com/amanda.pickard.50","(573) 840-6007",,,"Publie Email: CaruthersvilleLB@yahoo.com","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents. Motor Vehicle renewal only line. Ways to Contact the office: E-mail, Facebook, and Texting Number. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, process transactions in the customer waiting area and direct customers to the front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Motor vehicle transaction drop-off service"
