"license_number","licensee_name","dba_name","license_type","district","sub_district","county","street_number","street_name","city","state","zip_code","last_name","first_name","business_phone","renewal_date","latlng"
"267405","TAYLOR-KIRN ENTERPRISES LLC","TAYLOR-KIRN ENTERPRISES","SBD","3","00","095","103","CHESTERFIELD TOWNE CENTRE","CHESTERFIELD","MO","63005","TAYLOR","TRICIA",,"04/29/2022",
"278052","DOLGENCORP LLC","DOLLAR GENERAL STORE #22762","SOP","5","00","107","1686","STATE HWY BB","HOLLISTER","MO","65672","WILLIAMS","LORENE",,"04/28/2022",
"270306","DOLGENCORP LLC","DOLLAR GENERAL STORE #21405","OPL","2","00","015","1091","OLD SOUTH 5","CAMDENTON","MO","65020","WILLIAMS","LORENE",,"04/28/2022",
"267404","TAYLOR-KIRN ENTERPRISES LLC","TAYLOR-KIRN ENTERPRISES","RBD","3","00","095","103","CHESTERFIELD TOWNE CENTRE","CHESTERFIELD","MO","63005","TAYLOR","TRICIA",,"04/29/2022",
"201608","DOLGENCORP LLC","DOLLAR GENERAL STORE #4532","OPL","5","00","107",,"S HWY 65, SPACE A","HOLLISTER","MO","65672","WILLIAMS","LORENE",,"04/28/2022",
"275134","DOLGENCORP LLC","DOLLAR GENERAL #22039","SOP","3","00","092","3481","HARRY S TRUMAN BLVD","SAINT CHARLES","MO","63301","GRIFFITH","ROBBIN",,"04/28/2022",
"153039","AL'S RESTAURANT INC.","AL'S RESTAURANT","RBD","3","00","116","1200","N. FIRST ST","ST. LOUIS","MO","631022212","BAILEY","ROBIN",,"04/27/2022","
,  
(38.6354483, -90.1823841)"
"225979","ALLDREDGE, CURTIS L.","ALLDREDGE ORCHARD","COL","1","00","083","10455","N HIGHWAY","PLATTE CITY","MO","640798223",,,,"04/27/2022",
"203996","DOLGENCORP LLC","DOLLAR GENERAL STORE","OPL","4","00","094","10","RUE TERRE BONNE","BONNE TERRE","MO","63628","WILLIAMS","LORENE",,"04/28/2022",
"266610","KAF LLC","HIGH LOW","RBD","3","00","095","3301","WASHINGTON AVE.","ST. LOUIS","MO","63103","HANSEN","CHRISTOPHER",,"04/29/2022",
"201466","DOLGENCORP LLC","DOLLAR GENERAL STORE #12026","OPL","3","00","092","520","SOUTH FIFTH STREET","ST. CHARLES","MO","63301","GRIFFITH","ROBBIN",,"04/28/2022",
"282867","MAMA LOCAS CAFE & CANTINA LLC","MAMA LOCAS CAFE & CANTINA","SBD","5","00","039","111","W MAIN ST","ASH GROVE","MO","656048846","COBLE","DOLORES",,"04/27/2022",
"282922","RIO ENTERPRISES LLC","DEL RIO","RBD","5","00","049","1801","N. RANGELINE RD.","WEBB CITY","MO","64870","WILSON","KACY",,"04/27/2022",
"190029","DEEP ENTERPRISES INC.","L & L STORES","OPL","5","00","005","32435","STATE HWY 86","EAGLE ROCK","MO","65641","BADESHA","RATTANJOT",,"04/27/2022",
"282855","NESMITH, STONE M","THIRD BASE SPORTS BAR AND GRILL","SBD","2","00","026","5515","BUS. 50 WEST","JEFFERSON CITY","MO","65109",,,,"04/27/2022",
"209617","S & M BAR AND GRILL LLC","STACKED STL","SBD","3","00","116","7637","IVORY AVE.","ST. LOUIS","MO","631113347","SIEBENMAN","SAMUEL",,"04/27/2022","
,  
(38.5492345, -90.2622485)"
"68112","FRATERNAL ORDER OF EAGLES 4279","TRI-LAKES LODGE 4279","SBD","5","00","020","3310","E 380 ROAD","EL DORADO SPRINGS","MO","647444540","JANES","LONNIE",,"04/29/2022",
"282792","YUMMY STUFF LLC","PIZZA SHOPPE","RBDR","1","00","024","921","WEST 92 HWY","KEARNEY","MO","64060","TURNER","MICHELLE",,"04/27/2022",
"68147","CHRISMAN LP GAS INC.","4 WAY QUICK SHOP","OPL","4","00","072",,"HWY 61 & 162","PORTAGEVILLE","MO","63873","BURLESON","TERRY",,"04/29/2022",
"199872","DOLGENCORP LLC","DOLLAR GENERAL STORE #1195","OPL","5","00","049","2432","GRAND AVE","CARTHAGE","MO","64836","WILLIAMS","LORENE",,"04/28/2022",
"149584","ALDI INC.","ALDI INC. #04","SOP","3","00","095","60","FENTON PLAZA","FENTON","MO","630264110","JEFFRIES","ROBERT",,"04/20/2022",
"282825","CPY GROUP LLC","BUZZY'S LIQUOR AND SPORTING GOODS","OPL","3","00","057","208","N LINCOLN DR","TROY","MO","63379","SINGH","SUKHVINDER",,"04/27/2022",
"271130","TACHOS LLC","MI PUEBLITO","SBD","2","00","010","595","N ROUTE B","HALLSVILLE","MO","65255","GARCIA RODRIGUEZ","JOSE",,"04/29/2022",
"202137","DOLGENCORP LLC","DOLLAR GENERAL STORE #4158","OPL","1","00","011","1415A","N BELT HWY","ST. JOSEPH","MO","64506","GRIFFITH","ROBBIN",,"04/28/2022",
"281310","DOLGENCORP LLC","DOLLAR GENERAL STORE #23309","SOP","5","00","022","13685","STATE HWY 14E","BRUNER","MO","65620","WILLIAMS","LORENE",,"04/28/2022",
"281963","LA OAXAQUENA LLC","LA OAXAQUENA","SBD","3","00","095","2925","LEMAY FERRY RD.","ST. LOUIS","MO","63125","GUTIERREZ","NORMA",,"04/29/2022",
"206397","DEEP ENTERPRISES INC.","L & L STORES","SOP","5","00","005","190","STATE HIGHWAY 112","CASSVILLE","MO","65625","BADESHA","RATTANJOT",,"04/27/2022",
"188617","PETERMAN LLC","PETERMANS SHAMROCK","RBD","1","00","011","1805","ST JOSEPH AVE","ST. JOSEPH","MO","64505","PETERMAN","STEPHEN",,"04/27/2022","
,  
(39.779822, -94.85295699999999)"
"201989","DOLGENCORP LLC","DOLLAR GENERAL STORE #2379","OPL","2","00","080","619","NORTH OHIO AVENUE","SEDALIA","MO","65301","GRIFFITH","ROBBIN",,"04/28/2022",
"201726","DOLGENCORP LLC","DOLLAR GENERAL STORE #1545","OPL","2","00","021","309","HWY 24 EAST","SALISBURY","MO","64281","GRIFFITH","ROBBIN",,"04/28/2022",
"111086","JOHN D. MCGURK INC.","JOHN D. MCGURK'S IRISH PUB","RBD","3","00","116","1200","RUSSELL AVE","ST LOUIS","MO","63104","HOLLORAN","PATRICK",,"06/28/2022","
,  
(38.6076659, -90.2098633)"
"144899","B & S CONVENIENCE STORE INC.","7 ELEVEN STORE #27838","SOP","3","00","095","703","UNION","ST. LOUIS","MO","631236720","TAYLOR","WILLIAM",,"04/27/2022",
"206680","DOS ARCOS INC.","DOS ARCOS","RBDR","2","00","010","150","WEST HWY 22","CENTRALIA","MO","652401052","GARCIA RODRIGUEZ","JOSE",,"04/29/2022",
"236412","DOLGENCORP LLC","DOLLAR GENERAL STORE #16398","OPL","4","00","047","511","E. 2ND STREET","ANNAPOLIS","MO","63620","WILLIAMS","LORENE",,"04/28/2022",
"282862","ST. JAMES WINERY INC.","ST. JAMES WINERY INC.","22MS","5","00","081","540","SIDNEY ST","ST. JAMES","MO","65559","HOFHERR","PETER",,"04/27/2022",
"24493","ERNESTINE SCHUMANN HEINK CHAPTER INC.","DISABLED VETERANS TRUST","SBD","1","00","048","14605","E. US 40 HWY","KANSAS CITY","MO","641381119","GERKE","DAVID",,"04/29/2022","
,  
(39.03446479999999, -94.40832309999999)"
"229009","DOLGENCORP LLC","DOLLAR GENERAL STORE #15781","OPL","5","00","005","12799","STATE HIGHWAY 86","WHEATON","MO","64874","GRIFFITH","ROBBIN",,"04/28/2022",
"209546","DOLGENCORP LLC","DOLLAR GENERAL STORE 13521","OPL","3","00","057","4675","W HWY 47","HAWK POINT","MO","63349","WILLIAMS","LORENE",,"04/28/2022",
"201939","DOLGENCORP LLC","DOLLAR GENERAL STORE #11456","OPL","1","00","038","706","E. US HIGHWAY 136","ALBANY","MO","64402","WILLIAMS","LORENE",,"04/28/2022",
"274848","DOLGENCORP LLC","DOLLAR GENERAL STORE #22043","OPL","4","00","094","9217","BERRY RD.","BONNE TERRE","MO","63628","WILLIAMS","LORENE",,"04/28/2022",
"256892","POLYNESIA STL LLC","YELLOWBELLY","SBD","3","00","116","4659","LINDELL BLVD.","ST. LOUIS","MO","63108","HOWARD","TRAVIS",,"04/29/2022",
"280223","SEERAT LLC","BOURBON STOP SHOP","OPL","4","00","028","161","N OUTER RD","BOURBON","MO","65441","KAUR","MANPREET",,"04/29/2022",
"201736","DOLGENCORP LLC","DOLLAR GENERAL STORE #11811","OPL","2","00","026","13421","ROUTE C","RUSSELLVILLE","MO","65074","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(38.508733, -92.445973)"
"231262","DOLGENCORP LLC","DOLLAR GENERAL STORE #15969","OPL","5","00","077","11","COUNTY ROAD 637","THEODOSIA","MO","65761","GRIFFITH","ROBBIN",,"04/28/2022",
"282895","EAGLE HILLS LLC","CLICKS & MORE","SOP","5","00","073","150","LENTZ ST","STELLA","MO","648678216","FRANCISCO","RICHARD",,"04/27/2022",
"93052","WHALENS RESTAURANT INC.","WHALEN RESTAURANT","RBD","3","00","095","3837","ST ANN LANE","NORMANDY","MO","631214815","FIELD","DAVID",,"04/29/2022",
"246280","LIBATIONS LLC","LIBATIONS","RBD","1","00","048","25","SE 3RD STREET","LEE'S SUMMIT","MO","64063","ALLEN","SETH",,"04/20/2022","
,  
(38.91234499999999, -94.376226)"
"274031","DOLGENCORP LLC","DOLLAR GENERAL STORE #22156","OPL","5","00","085","26489","HIGHWAY 17","WAYNESVILLE","MO","65583","GRIFFITH","ROBBIN",,"04/28/2022",
"250538","WYOMING STREET WINE STOP LLC","WYOMING STREET WINE STOP","5BDW","1","00","019","115","WYOMING STREET","PLEASANT HILL","MO","640809285","MCBRIDE","ROBERT",,"04/27/2022","
,  
(38.7856375, -94.2751845)"
"214602","DOLGENCORP LLC","DOLLAR GENERAL STORE #14060","OPL","5","00","046","326","US HWY 160","CAULFIELD","MO","65626","WILLIAMS","LORENE",,"04/28/2022",
"201464","DOLGENCORP LLC","DOLLAR GENERAL STORE #11595","OPL","3","00","092","1080","GRAND TETON","ST. PETERS","MO","63376","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(38.789006, -90.61586)"
"199864","DOLGENCORP LLC","DOLLAR GENERAL STORE #2883","OPL","2","00","058","632","S. MAIN ST.","BROOKFIELD","MO","64628","WILLIAMS","LORENE",,"04/28/2022",
"274849","DOLGENCORP LLC","DOLLAR GENERAL STORE #22043","SOP","4","00","094","9217","BERRY RD.","BONNE TERRE","MO","63628","WILLIAMS","LORENE",,"04/28/2022",
"225550","DOLGENCORP LLC","DOLLAR GENERAL STORE #15108","OPL","1","00","025","4789","SE HWY PP","HOLT","MO","64048","WILLIAMS","LORENE",,"04/28/2022",
"267517","LITTLE CHICK LLC, THE","WINSLOWS TABLE","SBD","3","00","095","7213","DELMAR BLVD.","UNIVERSITY CITY","MO","631304105","GALLINA","MARY",,"04/29/2022",
"281309","DOLGENCORP LLC","DOLLAR GENERAL STORE #23309","OPL","5","00","022","13685","STATE HWY 14E","BRUNER","MO","65620","WILLIAMS","LORENE",,"04/28/2022",
"250590","CASUAL ANIMAL BREWING COMPANY LLC","CASUAL ANIMAL BREWING COMPANY","RBD","1","00","048","1725","MCGEE ST","KANSAS CITY","MO","64108","GRAY","KYLE",,"04/29/2022",
"274851","DOLGENCORP LLC","DOLLAR GENERAL STORE #21760","SOP","4","00","016","3927","LASALLE ST.","CAPE GIRARDEAU","MO","63701","WILLIAMS","LORENE",,"04/28/2022",
"280300","PARROTS BAR AND GRILL LLC","PARROTS BAR AND GRILL","RBD","3","00","092","2951","N. SAINT PETERS PKWY","ST. PETERS","MO","63376","CONNOLLY","ROBERT",,"04/27/2022",
"230460","DOLGENCORP LLC","DOLLAR GENERAL STORE #15600","OPL","4","00","111","23596","N STATE HIGHWAY 21","CADET","MO","63630","WILLIAMS","LORENE",,"04/28/2022",
"279793","DOLGENCORP LLC","DOLLAR GENERAL STORE #22907","OPL","4","00","111","16185","N STATE HWY 21","CADET","MO","63630","WILLIAMS","LORENE",,"04/28/2022",
"267795","ON LAKE TIME SUNRISE BEACH, LLC","CG'S MINI MART","OPL","2","00","015","11947","NORTH HIGHWAY 5","SUNRISE BEACH","MO","65079","MEYER","DONNA",,"04/29/2022",
"236043","DOLGENCORP LLC","DOLLAR GENERAL STORE 11212","OPL","5","00","107","260","CROSS CREEK","BRANSON","MO","65616","WILLIAMS","LORENE",,"04/28/2022","
,  
(36.6421767, -93.1889197)"
"249529","METAMORPHOSIS LLC","OVID VINEYARDS","WDS","7","00","999","255","LONG RANCH ROAD","ST. HELENA","CA","945749558","BITTNER","FRED",,"04/29/2022","
,  
(38.461053, -122.343615)"
"270578","KLEIN OIL INC.","MO RIVER TIRE","SOP","2","00","027","24200","HIGHWAY 179","BOONVILLE","MO","65233","LAKEMPER","REBECCA",,"04/29/2022",
"251426","DOLGENCORP LLC","DOLLAR GENERAL STORE #18682","OPL","4","00","090","300","CULLER AVE.","BUNKER","MO","63629","WILLIAMS","LORENE",,"04/28/2022",
"277159","DOLGENCORP LLC","DOLLAR GENERAL STORE #22226","SOP","3","00","050","1148","STATE ROAD C","HILLSBORO","MO","63650","WILLIAMS","LORENE",,"04/28/2022",
"280790","DOLGENCORP LLC","DOLLAR GENERAL STORE #23426","OPL","5","00","085","14199","TABERNACLE LN","SAINT ROBERT","MO","65584","GRIFFITH","ROBBIN",,"04/28/2022",
"236070","NUMBSKUL BEVERAGE COMPANY LLC","NUMBSKUL BEVERAGE CO.","22S","7","00","999","104","TERRACE DRIVE","MUNDELEIN","IL","600603826","LANGE","JOHN",,"04/27/2022",
"251427","DOLGENCORP LLC","DOLLAR GENERAL STORE #04864","OPL","1","00","051","1101","E. 10TH ST.","HOLDEN","MO","64040","WILLIAMS","LORENE",,"04/28/2022",
"206882","DOLGENCORP LLC","DOLLAR GENERAL STORE #13272","OPL","4","00","035","3373","S. MAIN","CARDWELL","MO","63829","WILLIAMS","LORENE",,"04/28/2022",
"208301","OSARA TWO INC.","ARENA LIQUOR 4 & C STORE","SOP","2","00","010","1205","OLD HWY 63","COLUMBIA","MO","65201","PATEL","SHILPA",,"04/29/2022",
"271215","COLJAC CAFE LLC","COLJAC CAFE","SBD","4","00","094","9","N. JEFFERSON STREET","FARMINGTON","MO","63640","GOFF","JOSEPH",,"04/29/2022",
"258949","ROBIN'S VINES LLC","BUTTONWOOD GROVE WINERY","WDS","7","00","999","5986","STATE ROUTE 89","ROMULUS","NY","145419565","PITTARD","DAVID",,"04/27/2022",
"201809","DOLGENCORP LLC","DOLLAR GENERAL STORE #2462","OPL","1","00","051","1040","SOUTH MAGUIRE","WARRENSBURG","MO","64093","GRIFFITH","ROBBIN",,"04/28/2022",
"251652","DOLGENCORP LLC","DOLLAR GENERAL STORE #19495","OPL","3","00","095","3218","ASHBY ROAD","ST. ANN","MO","63074","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(38.715985, -90.388052)"
"258783","DOLGENCORP LLC","DOLLAR GENERAL STORE #19885","OPL","5","00","049","12950","STATE HIGHWAY 96","CARTHAGE","MO","64836","WILLIAMS","LORENE",,"04/28/2022",
"272563","TACHOS LLC","MI PUEBLITO","RBDR","2","00","010","595","N ROUTE B","HALLSVILLE","MO","65255","GARCIA RODRIGUEZ","JOSE",,"04/29/2022",
"282834","PERRYVILLE EXPRESS LANE LLC","EXPRESS LANE FINE WINE AND SPIRITS","OPL","4","00","079","314","W SAINT JOSEPH ST","PERRYVILLE","MO","63775","MINTON","KATHRYN",,"04/27/2022",
"273868","DOLGENCORP, LLC","DOLLAR GENERAL STORE #21883","SOP","2","00","026","6820","BUSINESS 50 W","ST. MARTINS","MO","65109","GRIFFITH","ROBBIN",,"04/28/2022",
"100299","PETRA PROPERTY MANAGEMENT CORP","INN AT GRAND GLAIZE","SBD","2","00","015","5142","OSAGE BEACH PARKWAY","OSAGE BEACH","MO","65065","CHO","SUN",,"04/29/2022",
"223697","DOLGENCORP LLC","DOLLAR GENERAL STORE #8097","OPL","5","00","043","22535","US HIGHWAY 54","HERMITAGE","MO","65668","WILLIAMS","LORENE",,"04/28/2022",
"256891","POLYNESIA STL LLC","YELLOWBELLY","RBD","3","00","116","4659","LINDELL BLVD.","ST. LOUIS","MO","63108","HOWARD","TRAVIS",,"04/29/2022",
"235516","DOLGENCORP LLC","DOLLAR GENERAL STORE #16251","OPL","4","00","111","230","N. STATE HIGHWAY 21","CALEDONIA","MO","63631","WILLIAMS","LORENE",,"04/28/2022",
"204744","DOLGENCORP LLC","DOLLAR GENERAL STORE #4643","OPL","1","00","011","1325","S. BELT HWY STE. A","ST. JOSEPH","MO","64507","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(39.754112, -94.802122)"
"201940","DOLGENCORP LLC","DOLLAR GENERAL STORE #11693","OPL","1","00","013","507","SE HIGHWAY 116","BRAYMER","MO","64624","WILLIAMS","LORENE",,"04/28/2022",
"273648","FERMENTED SCIENCES II, INC.","FERMENTED SCIENCES II","22S","7","00","999","6067","OLIVAS PARK DR., STE A-C","VENTURA","CA","930037935","MOSES","WILLIAM",,"04/29/2022",
"229920","CHRISMAN LP GAS INC.","CHRISMAN LP GAS","SOP","4","00","104","405","STATE HWY 25","BLOOMFIELD","MO","63825","BURLESON","SHERRI",,"04/27/2022",
"177874","HUCKSTEP, CINDY D.","DOUGH DEPOT, THE","SBD","3","00","050","216","MARKET ST.","KIMMSWICK","MO","63053",,,,"04/29/2022",
"187613","SAETEURN, PETER FARM","BONZAI","5BDW","2","00","001","112","W HARRISON ST","KIRKSVILLE","MO","63501",,,,"04/27/2022",
"226965","EC HAUZ LLC","SQUIRRELY'S","EXTH","1","00","024","4545","N. BRIGHTON AVENUE","KANSAS CITY","MO","641171400","HAUSEY","EARNEST",,"04/29/2022","
,  
(39.1769113, -94.52092040000001)"
"199496","SLAM ENTERPRISES","M & M DELI","SOP","4","00","072","501","MAIN STREET","NEW MADRID","MO","63869","LOWREY","ALFRED",,"04/27/2022",
"282894","EAGLE HILLS LLC","CLICKS & MORE","OPL","5","00","073","150","LENTZ ST","STELLA","MO","648678216","FRANCISCO","RICHARD",,"04/27/2022",
"282866","MAMA LOCAS CAFE & CANTINA LLC","MAMA LOCAS CAFE & CANTINA","RBDR","5","00","039","111","W MAIN ST","ASH GROVE","MO","656048846","COBLE","DOLORES",,"04/27/2022",
"258014","BIG MOMMAS LLC","BIG MOMMAS","RBDR","4","00","101","790","COUNTY HIGHWAY 459","SIKESTON","MO","638017167","POBST","CHARLES",,"04/29/2022",
"201833","DOLGENCORP LLC","DOLLAR GENERAL STORE #1240","OPL","4","00","097","21840","HIGHWAY 32","STE. GENEVIEVE","MO","63670","GRIFFITH","ROBBIN",,"04/28/2022",
"272351","LA COSTENITA MEXICAN RESTAURANT LLC","LA COSTENITA MEXICAN RESTAURANT","RBD","2","00","015","1030","STATE HWY KK, STE A","OSAGE BEACH","MO","650652842","NARVAEZ","GERARDO",,"04/29/2022",
"281411","MIMOSA BEACH LLC","MIMOSA BEACH","OPL","2","00","015","510","MIMOSA BEACH DR","CLIMAX SPRINGS","MO","65324","MAASEN","BRIAN",,"04/25/2022",
"204534","DOLGENCORP LLC","DOLLAR GENERAL STORE #2787","OPL","2","00","080","2003","SOUTH LIMIT","SEDALIA","MO","65301","GRIFFITH","ROBBIN",,"04/28/2022",
"269575","SQUARE2 PROJECT LLC","SQUARE2 PROJECT LLC","RBD","3","00","116","2501","S JEFFERSON AVE","ST LOUIS","MO","631042307","ELY","LOGAN",,"04/29/2022",
"262610","PLL LC","PRESIDENT HOTEL","EXTH","1","00","048","1329","BALTIMORE AVE.","KANSAS CITY","MO","64105","JURY","RONALD",,"04/26/2022",
"257679","ROCKET CONVENIENCE 2 LLC","ROCKET STOP #2","SOP","1","00","024","336","NE US 69 HIGHWAY","CLAYCOMO","MO","64119","PATEL","GITABEN",,"04/27/2022",
"277779","AMP FOODS INC","SAVE-A-LOT","SOP","3","00","050","5651","OLD STATE ROUTE 21","HOUSE SPRINGS","MO","63051","SAUER","MATTHEW",,"04/27/2022",
"147412","WAL-MART STORES EAST I, LP","WAL MART STORES #152","OPL","3","00","050","12862","STATE ROAD 21","DESOTO","MO","63020","EMANUEL","JAMES",,"04/28/2022","
,  
(38.1489509, -90.577519)"
"277778","AMP FOODS INC","SAVE-A-LOT","OPL","3","00","050","5651","OLD STATE ROUTE 21","HOUSE SPRINGS","MO","63051","SAUER","MATTHEW",,"04/27/2022",
"233271","WAL MART STORES EAST I LP","WALMART STORES EAST I LP","OPL","3","00","095","7437","WATSON ROAD","SHREWSBURY","MO","63119","EMANUEL","JAMES",,"04/28/2022","
,  
(38.5793325, -90.32883799999999)"
"228232","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #172","OPT","2","00","036","1701-","A ROY DR.","WASHINGTON","MO","63090","EMANUEL","JAMES",,"04/28/2022",
"127013","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #267","SOP","5","00","049","1212","MADISON STREET","WEBB CITY","MO","64870","EMANUEL","JAMES",,"04/28/2022",
"169941","WAL MART STORES EAST LP","WAL MART STORE #1161","OPL","3","00","092","2897","VETERANS MEMORIAL PARKWAY","ST. CHARLES","MO","63303","EMANUEL","JAMES",,"04/28/2022","
,  
(38.7826809, -90.52801)"
"175603","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #2213","OPL","3","00","095","3270","TELEGRAPH RD.","ST. LOUIS","MO","63125","EMANUEL","JAMES",,"04/28/2022","
,  
(38.4953172, -90.29706000000002)"
"150839","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #184","SOP","1","00","048","600","N.E. CORONADO DRIVE","BLUE SPRINGS","MO","64014","EMANUEL","JAMES",,"04/28/2022",
"255697","VINO DI LAFAYETTE LLC","VINO DI LAFAYETTE","5SBD","2","00","036","309","LAFAYETTE STREET","WASHINGTON","MO","630902635","CAVIN","ANTOINETTE",,"04/27/2022",
"251113","MAYACAMAS VINEYARDS","MAYACAMAS VYDS","22S","7","00","999","1155","LOKOYA ROAD","NAPA","CA","945589566","FRIEDMAN","TOD",,"04/27/2022","
,  
(38.36589, -122.433383)"
"138916","HENRICKS, LARRY J.","SPORTSMAN, THE","SBD","2","00","066","416","E 4TH ST","ELDON","MO","650261810",,,,"04/26/2022","
,  
(38.3464193, -92.5773504)"
"172274","BILLIE DAVIS INC.","SAULLOS RESTAURANT","5SBD","3","00","092","2778","MUEGGE RD.","ST. CHARLES","MO","633013044","DAVIS","BILLIE",,"04/26/2022","
,  
(38.7890256, -90.5640372)"
"219896","EZELL, TERESA ANNE","SPELUNKERS ONE STOP","SOP","5","00","060","315","SOUTH MAIN STREET","LANAGAN","MO","648479704",,,,"04/26/2022",
"165059","MFA PETROLEUM COMPANY","BREAK TIME 3119","SOP","2","00","076","1300","E. MAIN","LINN","MO","65051","BACH","JENNIFER",,"04/14/2022",
"241644","SUR SAN JOSE LLC","EL MAGUEY","SBD","1","00","011","4525","COMMONWEALTH CT.","ST. JOSEPH","MO","64503","PEREZ ASCENCIO","RAFAEL",,"04/19/2022",
"204588","DOLGENCORP LLC","DOLLAR GENERAL STORE #4022","OPL","5","00","005","24662","STATE HIGHWAY 39","SHELL KNOB","MO","65747","GRIFFITH","ROBBIN",,"04/28/2022",
"212860","PEPPERONI BILL'S PIZZERIA LLC","PEPPERONI BILL'S PIZZERIA","5BDW","2","00","015","35","CAMDEN COURT SW","CAMDENTON","MO","65020","HERHOLZER","WILLIAM",,"04/27/2022",
"276330","NACHOS LLC","NACHOS FRESH MEX","SBD","3","00","092","740","S DUCHESNE DR.","ST. CHARLES","MO","633014869","CHUN-GLENVILLE","MARIA",,"04/27/2022",
"165015","ZUCCA LLC","ACERO RISTORANTE","SBD","3","00","095","7266","MANCHESTER","MAPLEWOOD","MO","631432438","FIALA","JAMES",,"04/26/2022","
,  
(38.6133767, -90.31585799999999)"
"233143","DOLGENCORP LLC","DOLLAR GENERAL STORE # 16225","OPL","3","00","057","6054","CREECH LANE","TROY","MO","63379","GRIFFITH","ROBBIN",,"04/28/2022",
"194235","BILL'S IMPERIAL INC.","FAS-TRIP #108","OPL","2","00","036","1980","WASHINGTON CROSSING","WASHINGTON","MO","63090","HOERSTKAMP","MICHELLE",,"04/26/2022",
"260920","CROWN 7 LLC","CROWN 7","OPL","3","00","095","6211","N. LINDBERGH","HAZELWOOD","MO","63042","AYESH","GHASSAN",,"04/27/2022",
"210462","IN CHOI SPORTS BAR & GRILL LLC","STELLA BLUES SPORTS BAR & GRILL","SBD","3","00","116","3269","MORGANFORD","ST. LOUIS","MO","63116","CHOE","CHUN",,"04/26/2022","
,  
(38.5988317, -90.2622889)"
"269041","DOLGENCORP LLC","DOLLAR GENERAL STORE #20949","OPL","5","00","109","705","W GENE LATHROP DRIVE","SHELDON","MO","64784","GRIFFITH","ROBBIN",,"04/28/2022",
"222864","THROW BACKS LLC","THROW BACKS","RBD","3","00","092","1042","VENTURE DRIVE","ST. PETERS","MO","633766453","TOKUN","NICOLE",,"04/26/2022","
,  
(38.792365, -90.56747399999999)"
"259446","WORTMAN-FORTNER LLC","JACK FLASH JEFFERSON CITY","SBD","2","00","026","910","S. COUNTRY CLUB DR.","JEFFERSON CITY","MO","65109","FORTNER","JAMES",,"04/26/2022",
"219606","ISLAND FROZEN YOGURT LLC, THE","ISLAND FROZEN YOGURT","SBD","3","00","116","1009-A","RUSSELL BLVD.","ST. LOUIS","MO","631043956","STUMP","JASON",,"04/27/2022","
,  
(38.6071547, -90.2069049)"
"263214","WASHINGTON WINE MARKET, LLC","I.B. NUTS AND FRUIT TOO","OPL","2","00","036","200","ELM ST.","WASHINGTON","MO","63090","WUNDERLICH","HOLLY",,"04/27/2022",
"165661","LVH ENTERPRISES, LLC","LUCKY'S","RBD","2","00","066","1140","BAGNELL DAM BLVD.","LAKE OZARK","MO","65049","VANHOUTEN","LARRY",,"04/27/2022",
"136373","TROPHY ROOM INC., THE","TROPHY ROOM","EXTH","3","00","116","5099","ARSENAL","ST LOUIS","MO","631391011","KRISCHKE","HERBERT",,"04/27/2022","
,  
(38.6058296, -90.2757561)"
"40367","VETERANS OF FOREIGN WARS","POST 4282, FISCHER-WALTER MEMORIAL","SBD","4","00","079",,"HWY 61 & THOMAS","PERRYVILLE","MO","63775","MYERS","DEAN",,"04/27/2022",
"201841","DOLGENCORP LLC","DOLLAR GENERAL STORE #4527","OPL","5","00","039","2422","W. DIVISION","SPRINGFIELD","MO","65802","GRIFFITH","ROBBIN",,"04/28/2022","
,  
(37.226214, -93.324839)"
"269871","KHODIYARKRUPA LLC","SAMS PACKAGE","SOP","4","00","078","809","TRUMAN BLVD.","CARUTHERSVILLE","MO","63830","WILLIAMS","LORENE",,"04/27/2022",
"281279","ROYALZ GROUP 2 LLC","ROY'S #10","OPL","4","00","094","600","CENTER ST","BISMARCK","MO","636249049","SEKHON","JASPREET",,"04/27/2022",
"194743","HOPPERS PUB LLC","HOPPERS PUB","SBD","5","00","085","318","HISTORIC 66 EAST","WAYNESVILLE","MO","65583","LEBIODA","JACEK",,"04/27/2022",
"251842","CARNICERIA EL TORITO III LLC","CARNICERIA EL TORITO III","OPL","1","00","048","6200","INDEPENDENCE AVE","KANSAS CITY","MO","64125","PORTUGAL","VANESSA",,"04/27/2022",
"131454","WAL-MART STORES EAST I LP","WAL-MART SUPERCENTER #1009","OPL","5","00","039","1150","HWY 60 EAST","REPUBLIC","MO","65738","EMANUEL","JAMES",,"04/28/2022","
,  
(37.127566, -93.45925299999999)"
"235204","WAL MART STORES EAST I LP","WALMART #5427","OPL","3","00","092","3301","MID RIVERS MALL DRIVE","ST. PETERS","MO","63376","EMANUEL","JAMES",,"04/28/2022",
"237804","EAGLE RIDGE HOSPITALITIES LLC","OAK HILL INN & SUITES","RBDR","2","00","056","1701","OAK STREET","CANTON","MO","634351596","UHLMEYER","TINA",,"04/27/2022","
,  
(40.1226554, -91.5384673)"
