"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","Department of Inspections & Standards","Building Administration (101-401)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","12400","12400","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","TRAVEL & ENTERTAINMENT (53100)","TRAVEL (53105)","14400","14400","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","G&A SERVICES (52100)","WASTE RECYCLING EDUCATION (52385)","9996","9996","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Parking Administration (101-516)","R&M OTHER (52910)","MAIN & SERVICE (52911)","35000","35000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Traffic Engineering (101-305)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Collector (101-205)","G&A SERVICES (52100)","PRINTING (52210)","33000","33000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","125000","125000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Finance (101-201)","G&A SERVICES (52100)","ADVERTISING/MARKETING (52175)","600","600","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Recorder of Deeds (101-901)","RENT (53000)","RENTAL OF LAND AND BUILDINGS (53000)","3900","3900","0","General (101)","Tax Supported","Services"
"2017","General (Non-Departmental)","Ceremonies (101-1500)","OTHER EXPENDITURES (55000)","CEREMONIES (55110)","9030","9030","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","CONTRACT SERVICES (53400)","CONTRACTUAL SERVICES/OTHER SERVICES (53499)","130500","130500","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","1000","1000","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Services (101-917)","G&A SERVICES (52100)","ADVERTISING/MARKETING (52175)","800","800","0","General (101)","Tax Supported","Services"
"2017","Human Services","PERA (101-1311)","G&A SERVICES (52100)","ADVERTISING/MARKETING (52175)","7000","7000","0","General (101)","Tax Supported","Services"
"2017","Information Technology","Data Processing (101-204)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","2880","2880","0","General (101)","Tax Supported","Services"
"2017","Law Department / City Solicitor","Law Department (101-105)","G&A SERVICES (52100)","PAY OF CLAIMS & DAMAGES (52192)","500000","500000","0","General (101)","Tax Supported","Services"
"2017","Mayoral Offices","Mayor's Office (101-101)","OTHER EXPENDITURES (55000)","CEREMONIES (55110)","9000","9000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","1300","1300","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","40000","40000","0","General (101)","Tax Supported","Services"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","G&A SERVICES (52100)","POSTAGE (52170)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","Municipal Debt Financing","Non-Departmental‚ Debt Service (101-000)","LEASE COSTS (53040)","INTEREST RENTAL PAYMENTS - PPBA (53046)","12024671","12024671","0","General (101)","Tax Supported","Services"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","22750","22750","0","General (101)","Tax Supported","Services"
"2017","Parks","Roger Williams Park Services (101-708)","G&A SERVICES (52100)","PRINTING (52210)","500","500","0","General (101)","Tax Supported","Services"
"2017","Parks","Superintendent of Parks (101-709)","R&M OTHER (52910)","MAIN & SERVICE (52911)","300000","300000","0","General (101)","Tax Supported","Services"
"2017","Personnel / Human Resources","Personnel (101-212)","G&A SERVICES (52100)","ADVERTISING/MARKETING (52175)","1500","1500","0","General (101)","Tax Supported","Services"
"2017","Personnel / Human Resources","Personnel (101-212)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","3300","3300","0","General (101)","Tax Supported","Services"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","G&A SERVICES (52100)","PRINTING (52210)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","8000","8000","0","General (101)","Tax Supported","Services"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","TRAVEL & ENTERTAINMENT (53100)","TRAVEL (53105)","37500","37500","0","General (101)","Tax Supported","Services"
"2017","Public Property & Purchasing","Public Property (101-1801)","G&A SERVICES (52100)","POSTAGE (52170)","4000","4000","0","General (101)","Tax Supported","Services"
"2017","Public Property & Purchasing","Public Property (101-1801)","R&M OTHER (52910)","MAIN & SERVICE (52911)","70000","70000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Commissioner of Public Safety (101-301)","R&M OTHER (52910)","MAIN & SERVICE (52911)","549368","549368","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Commissioner of Public Safety (101-301)","TRAVEL & ENTERTAINMENT (53100)","TRAVEL (53105)","3000","3000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Communications (101-304)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","3000","3000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Communications (101-304)","R&M OTHER (52910)","REPAIRS TO AUTOS & TRUCKS (52912)","15000","15000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","PROFESSIONAL FEES (53200)","MISCELLANEOUS PROFESSIONAL SERVICES (53227)","6500","6500","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","RENT (53000)","RENTAL OF LAND AND BUILDINGS (53000)","46000","46000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Fire (101-303)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","25000","25000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Fire (101-303)","PROFESSIONAL FEES (53200)","MISCELLANEOUS PROFESSIONAL SERVICES (53227)","66500","0","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","DEPARTMENTAL SERVICES (52000)","PROMOTIONAL EXAMS (52077)","24000","24000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","23000","23000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","PROFESSIONAL FEES (53200)","COURT REPORTERS (53307)","20000","20000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","R&M OTHER (52910)","EXTERIOR MAINT - VEHICLES (52923)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","RENT EQUIPMENT/OTHER (53010)","RENTAL OF EQUIPMENT (53010)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","UTILITIES (52400)","TELEPHONE (52415)","6000","6000","0","General (101)","Tax Supported","Services"
"2017","Recreation","Recreation (101-601)","R&M OTHER (52910)","MAIN & SERVICE (52911)","13000","13000","0","General (101)","Tax Supported","Services"
"2017","City Council","Archives (101-913)","FURNITURE AND FIXTURES (52860)","OFFICE FURNITURE (52865)","3000","3000","0","General (101)","Tax Supported","Supplies"
"2017","City Courts","Housing Court (101-110)","COMPUTER EQUIPMENT (52850)","COMPUTER EQUIPMENT (52850)","30000","30000","0","General (101)","Tax Supported","Supplies"
"2017","City Courts","Municipal Court (101-106)","COMPUTER EQUIPMENT (52850)","COMPUTER EQUIPMENT (52850)","0","30000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Inspections & Standards","Building Administration (101-401)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","1500","1500","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Environmental Control (101-506)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","1000","1000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Highway (101-508)","OTHER SUPPLY (54700)","HOUSEKEEPING SUPPLIES (54740)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Public Works Administration (101-501)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","3000","3000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Sewer Construction (101-511)","OTHER SUPPLY (54700)","CEMENT PLASTER & PRODUCTS (54702)","500","500","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Snow Removal (101-510)","OTHER SUPPLY (54700)","MATERIALS SNOW & ICE REMOVAL (54758)","523500","523500","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Finance (101-201)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","600","600","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Retirement Office (101-203)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","1200","1200","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Human Services (101-917)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","1200","1200","0","General (101)","Tax Supported","Supplies"
"2017","Information Technology","Data Processing (101-204)","COMPUTER EQUIPMENT (52850)","COMPUTER EQUIPMENT (52850)","317500","317500","0","General (101)","Tax Supported","Supplies"
"2017","Law Department / City Solicitor","Law Department (101-105)","SCHOOL SUPPLIES (54600)","REFERENCE BOOKS (54615)","38508","38508","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","2500","2500","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","COMMUNICATION DEPT SUPPLIES (54200)","CONST & MAINT SUPPLIES (54215)","45000","45000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","HIGHWAY DEPT (54270)","LUBRICANTS (54270)","7000","7000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SUPPLY (54700)","TIRES (54805)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","WATER SUPPLY DEPT (57000)","SEEDS FERTILIZER TREES & SHRUBS (57022)","10000","10000","0","General (101)","Tax Supported","Supplies"
"2017","Personnel / Human Resources","Personnel (101-212)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","500","500","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","3000","3000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","10000","10000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","UNIFORMS/WEARING APPAREL (54810)","2700","2700","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Communications (101-304)","COMMUNICATION DEPT SUPPLIES (54200)","CONST & MAINT SUPPLIES (54215)","36000","36000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Communications (101-304)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","7500","7500","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","COMMUNICATION DEPT SUPPLIES (54200)","CONST & MAINT SUPPLIES (54215)","78580","78580","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","10000","10000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","122000","122000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","SCHOOL SUPPLIES (54600)","EDUCATIONAL MATERIALS (54625)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","FUEL (54730)","4000","4000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","TIRES (54805)","60000","60000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","EQUESTRIAN ACCOUNT (54110)","16000","16000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","GUNS & AMMUNITION (54125)","111720","111720","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Vital Statistics (101-903)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","43344","43344","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","55680","55680","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","21549","21549","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Clerk (101-103)","PERSONNEL SALARIES (50000)","SALARIES (50010)","605216","514778","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Council Administration (101-910)","PERSONNEL SALARIES (50000)","SALARIES (50010)","740032","707276","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Council Administration (101-910)","PERSONNEL SALARIES (50000)","SALARIES-TEMPORARIES (50020)","29760","49760","0","General (101)","Tax Supported","Salaries"
"2017","City Council","Office of the Internal Auditor (101-911)","PERSONNEL SALARIES (50000)","LONGEVITY (50350)","11540","11540","0","General (101)","Tax Supported","Salaries"
