"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 680 (19680)","0","0","902.99","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 685 (19685)","0","0","4006.81","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 688 (19688)","0","0","1216.43","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 700 (19700)","0","0","108189.91","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 801 (19801)","0","0","499985.96","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 813 (19813)","0","0","3227.54","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 828 (19828)","0","0","-262.64999999999998","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 841 (19841)","0","0","9313.58","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 856 (19856)","0","0","5560757.3899999997","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 891 (19891)","0","0","-1829361.61","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 892 (19892)","0","0","-2828634.43","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 899 (19899)","0","0","-8426.7999999999993","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM SCHOOL CO 10 (19010)","0","0","366346.54","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 245 (29245)","0","0","64.59","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 601 (29601)","0","0","970997.59","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 700 (29700)","0","0","-8525699.0999999996","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 801 (29801)","0","0","15693","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO - 848 (29848)","0","0","19050.79","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 246 (29246)","0","0","2536.77","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 252 (29252)","0","0","151566.07999999999","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 254 (29254)","0","0","-3105.5","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 256 (29256)","0","0","73761.289999999994","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 260 (29260)","0","0","8872.4500000000007","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 261 (29261)","0","0","60019.08","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 385 (29385)","0","0","260000","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 621 (29621)","0","0","903.67","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 651 (29651)","0","0","-3097.74","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 657 (29657)","0","0","-9847967.9700000007","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 658 (29658)","0","0","4675","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 659 (29659)","0","0","788.31","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 660 (29660)","0","0","34891.61","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 672 (29672)","0","0","2655.21","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 674 (29674)","0","0","7280.09","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 676 (29676)","0","0","1645.86","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 685 (29685)","0","0","2824.55","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 688 (29688)","0","0","-319.43","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 805 (29805)","0","0","-342.47","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 809 (29809)","0","0","855.25","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 828 (29828)","0","0","262.64999999999998","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 841 (29841)","0","0","2332.8000000000002","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 856 (29856)","0","0","-400000","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 881 (29881)","0","0","5000","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 883 (29883)","0","0","6585.5","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 890 (29890)","0","0","-256526.54","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 891 (29891)","0","0","437590.1","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 892 (29892)","0","0","2832436.42","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO FUND 898 (29898)","0","0","8595.4","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE TO/FROM OTHER ACCOUNTS (29000)","DUE TO SCHOOL CO 10 (29010)","0","0","10346418.59","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH (10100)","CASH AND SHORT TERM INVESTMENTS (10101)","0","0","3587586.41","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE - TAXES (23000)","0","0","6630604.2199999997","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE (23005)","0","0","4096896.64","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE 60 DAY RULE (23040)","0","0","-301351.28999999998","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEFERRED REVENUE (23000)","DEFERRED REVENUE D.P.W. (23025)","0","0","-79050","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEPARTMENTAL RECEIVABLE (12000)","ACCOUNTS RECEIVABLE (12000)","0","0","346588.87","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEPARTMENTAL RECEIVABLE (12000)","EMPLOYEE LOANS (12195)","0","0","-9700","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DEPARTMENTAL RECEIVABLE (12000)","PERMITS RECEIVABLE (12030)","0","0","79050","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM FEDERAL GOVERNMENT (14210)","0","0","205476.64","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM PROV COMM ACT PROG(PROCAP) (14000)","0","0","-100000","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE FROM OTHER GOVERNMENTS (14000)","DUE FROM STATE OF R I (14100)","0","0","1438967.26","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - CERT COPY SURC (24205)","0","0","-3160","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - MARR LIC SURC (24135)","0","0","11700","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI - SURCHARGE (24125)","0","0","10101.450000000001","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","DUE TO STATE OF RI (24115)","0","0","295846","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","DUE TO OTHER GOVERNMENTS (24000)","STATE OF RI REAL EST. CON.TAX PAY (24105)","0","0","-597.15","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","INTEREST RECEIVABLE (12700)","ACCURED INTEREST RECEIVABLE (12710)","0","0","-1330202.33","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","MISCELLANEOUS LIABILITIES (25100)","FUND FOR COMMUNITY PROGRESS (25245)","0","0","2","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","MISCELLANEOUS RECEIVABLE (12500)","DUE FROM RI ZOOLOGICAL SOCIETY (12059)","0","0","38129.769999999997","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","OBLIGATION UNDER CAPITAL LEASE (25000)","OTHER PAYABLES (25000)","0","0","2650","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","OTHER LIABILITIES (21500)","DUE TO PENSIONERS/EMPLOYEES (21525)","0","0","-184.99","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","PREPAYMENTS & ADVANCES (12600)","PREPAYMENTS (12610)","0","0","90034.9","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","RESERVED (31000)","UNDISTRIBUTED FUND BALANCE (31500)","0","0","-15039838.289999999","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","SUSPENSE ACCOUNTS (26000)","PAYROLL CLEARING (26100)","0","0","-575901.67000000004","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Balance Sheet General Fund (101-900)","VOLUNTARY PAYMENTS RECEIVABLE (12501)","VOLUNTARY PAYMENTS RECEIVABLE (12501)","0","0","-250000","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","DEPARTMENTAL REVENUE (43000)","D P REIMBURSE SCHOOL DEPARTMENT (43025)","230000","230000","0","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","DONATIONS (45600)","DONATIONS (45600)","0","0","100","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES $ FORFEITS/REG PARKING (44010)","0","0","5933108.6299999999","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS / ENVIROMENTAL (44015)","0","0","92237.95","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS / MOVING VIOLATIONS (44005)","0","0","475185","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS INSTATE DELQ (44020)","9000000","9000000","-159436.09","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INSURANCE CHARGES (46200)","MISCELLANEOUS REVENUE (46230)","0","0","0.1","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INTEREST INCOME (45100)","INTEREST (45100)","0","0","99786.16","General (101)","Tax Supported","REVENUE"
"2012","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INTEREST INCOME (45100)","INTEREST OVERDUE CITY TAXES (45105)","5500000","5500000","6141025.4299999997","General (101)","Tax Supported","REVENUE"
