"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","last_30_days","neighborhood_association","neighborhood_xy"
"APD*0302F4LLF1","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F0VGCN","22005380","2022-01-12T00:00:00.000","12:32pm","20","M","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","WEDNESDAY","All Other","5","false",,
"APD*0302F0VFBL","22005377","2022-01-12T00:00:00.000","12:20pm","33","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false",,
"APD*0302F43Z5Z","22020165","2022-02-11T00:00:00.000","11:42pm","34","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0370DJKWRP","21114763","2021-08-31T00:00:00.000","02:24pm","31","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0306F4LD47","22022335","2022-02-16T00:00:00.000","12:02pm","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0206F96B4S","22043542","2022-03-31T00:00:00.000","03:55pm","51","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false",,
"APD*0307F0V5W8","22005338","2022-01-12T00:00:00.000","10:22am","48","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0302DMSXTN","21131453","2021-09-30T00:00:00.000","10:12pm","19","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DR8MF9",,"2021-11-02T00:00:00.000","07:51am","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*CB03DVNWFB","21164376","2021-12-04T00:00:00.000","04:24am","29","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*CB03DVNRKT","21164376","2021-12-04T00:00:00.000","04:24am","29","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0302F432RQ","22020008","2022-02-11T00:00:00.000","05:11pm","51","M","112300000I","IMPROPER PASSING ON RIGHT","FRIDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*CB02DZ052T","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0307DVPP3X","21164510","2021-12-04T00:00:00.000","12:42pm","17","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","false",,
"APD*0305DJL8CL","21114863","2021-08-31T00:00:00.000","05:05pm","66","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0302FK6L4D","22082056","2022-06-14T00:00:00.000","04:28pm","39","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*CB02DZ04R4","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","05110EAEF1","AGGRAVATED UNLICENSED OPERATION MOTOR VEHICLE-1ST DEGREE","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DJK5ZP","21114583","2021-08-31T00:00:00.000","08:59am","29","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS04DJL7QT","21114850","2021-08-31T00:00:00.000","04:55pm","35","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLH9Z","21114917","2021-08-31T00:00:00.000","06:49pm","33","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0302F370TM","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0304F42CHX","22019847","2022-02-11T00:00:00.000","11:52am","71","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DWZN34","21170227","2021-12-16T00:00:00.000","09:31am","58","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*TS03DMR91W","21131073","2021-09-30T00:00:00.000","09:31am","28","M","040200400I","OPER MV WITH IMPROPER PLATES","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307FK67SN","22081969","2022-06-14T00:00:00.000","01:00pm","19","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false",,
"APD*CB02DVNL7D","21164353","2021-12-04T00:00:00.000","02:44am","33","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","false","Center Square","POINT (-73.7632947405 42.6541097581)"
"APD*0307F0V9FN","22005354","2022-01-12T00:00:00.000","11:08am","27","M","112000A0I0","FAIL TO KEEP RIGHT-2 LANE ROAD","WEDNESDAY","All Other","5","false",,
"APD*CB03F35LR9",,"2022-02-03T00:00:00.000","12:10am","45","F","119202-AAUM0","AGGRAVATED DWI .18 OF 1% OR MORE ALCOHOL","THURSDAY","All Other","5","false",,
"APD*CB03F35BQW",,"2022-02-03T00:00:00.000","12:10am","45","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","false",,
"APD*0999F2CZLT","22012304","2022-01-26T00:00:00.000","05:54pm","22","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false",,
"APD*0303FQXFZF","22111413","2022-08-07T00:00:00.000","09:29am","24","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","true",,
"APD*0302FN5MW8","22097225","2022-07-12T00:00:00.000","12:28pm","63","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0302F43XTB","22020165","2022-02-11T00:00:00.000","11:42pm","34","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DMT2HK","21131480","2021-09-30T00:00:00.000","11:07pm","19","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","false",,
"APD*0307DVPLMF","21164501","2021-12-04T00:00:00.000","12:05pm","34","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","false","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"APD*0301DT35FC","21157473","2021-11-19T00:00:00.000","08:51am","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false",,
"APD*0206DT50G1","21157888","2021-11-19T00:00:00.000","12:45am","28","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false",,
"APD*0370DJKWLC","21114763","2021-08-31T00:00:00.000","02:24pm","31","M","116000E0I0","ILL U TURN:WRONG LANE","TUESDAY","All Other","5","false",,
"APD*0301DT3GDF","21157563","2021-11-19T00:00:00.000","11:06am","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false",,
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0301F0V4S0","22005332","2022-01-12T00:00:00.000","10:11am","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0307DVPJ60","21164485","2021-12-04T00:00:00.000","11:28am","58","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0302DM2JB6","21127430","2021-09-23T00:00:00.000","09:58pm","26","M","03750A40I0","EQUIP VIOLATION-NO/INADEQUATE PLATE LAMP","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS04DR9D33","21148792","2021-11-02T00:00:00.000","01:31pm","40","M","122600000I","OPER MV W/O ONE HAND ON WHEEL","TUESDAY","All Other","5","false",,
"APD*0306F367QM","22015731","2022-02-03T00:00:00.000","07:56am","22","M","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","THURSDAY","All Other","5","false",,
"APD*0302F370LL","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0104F3758W","22015874","2022-02-03T00:00:00.000","02:30pm","30","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false",,
"APD*0301DT3CC5","21157539","2021-11-19T00:00:00.000","10:20am","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false",,
"APD*0216DJKQ1K","21114698","2021-08-31T00:00:00.000","01:00pm","29","F","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","TUESDAY","All Other","5","false",,
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0301DT36LW","21157478","2021-11-19T00:00:00.000","09:09am","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false",,
"APD*CS108DM2CC","21127398","2021-09-23T00:00:00.000","08:42pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0303FL4GJ5","22086585","2022-06-23T00:00:00.000","09:38am","39","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0104DT2KPX","21157408","2021-11-19T00:00:00.000","03:00am","20","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false",,
"APD*0302FL556F","22086750","2022-06-23T00:00:00.000","02:44pm","33","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","false",,
"APD*0307F36Q1D","22015805","2022-02-03T00:00:00.000","11:14am","21","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","false",,
"APD*0999FD9NPC","22057341","2022-04-29T00:00:00.000","06:21pm","27","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false",,
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0102DJLGTX","21114909","2021-08-31T00:00:00.000","06:42pm","34","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5","false",,
"APD*0302DM2JCN","21127430","2021-09-23T00:00:00.000","09:58pm","26","M","037504000I","OPER M/V W/O STOP LIGHTS","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS03DJK467","21114574","2021-08-31T00:00:00.000","08:33am","45","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301DWZR3F","21170253","2021-12-16T00:00:00.000","10:16am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*TS04DJL84S","21114850","2021-08-31T00:00:00.000","04:56pm","35","F","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","TUESDAY","All Other","5","false",,
"APD*0301DJKZD4","21114768","2021-08-31T00:00:00.000","02:51pm","35","F","112900A0I0","FOLLOWING TOO CLOSE","TUESDAY","All Other","5","false",,
"APD*TS04DJK8T8","21114608","2021-08-31T00:00:00.000","09:42am","67","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DMT05B","21131464","2021-09-30T00:00:00.000","10:32pm","18","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false",,
"APD*TS03DMR8XR","21131073","2021-09-30T00:00:00.000","09:31am","28","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F36M1N","22015795","2022-02-03T00:00:00.000","10:43am","72","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DR9BPQ","21148773","2021-11-02T00:00:00.000","01:10pm","55","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0307DM13VC","21127104","2021-09-23T00:00:00.000","11:11am","20","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0202DR92S8","21148706","2021-11-02T00:00:00.000","11:12am","49","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0302F4MJ7J","22022578","2022-02-16T00:00:00.000","08:33pm","19","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DM196J","21127147","2021-09-23T00:00:00.000","12:44pm","36","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0302DVV0P3","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DVS686","21164854","2021-12-05T00:00:00.000","07:29am","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false",,
"APD*0302DVVF1R","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVV0F9","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false",,
"APD*0301DMS38M","21131252","2021-09-30T00:00:00.000","03:49pm","54","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0306F36MVQ","22015796","2022-02-03T00:00:00.000","10:58am","29","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0102FR02ND","22111687","2022-08-07T00:00:00.000","09:40pm","16","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","true","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0303FQXB08","22111397","2022-08-07T00:00:00.000","08:30am","31","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","true","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0214FN66QL","22097339","2022-07-12T00:00:00.000","04:15pm","50","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5","false",,
"APD*CB03F35G7J",,"2022-02-03T00:00:00.000","12:10am","45","F","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","THURSDAY","SPEEDING","2","false",,
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*TS04DJK9XL","21114618","2021-08-31T00:00:00.000","09:59am","33","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DJL7K8","21114849","2021-08-31T00:00:00.000","04:53pm","24","M","117200A0I0","FAIL TO STOP-STOP SIGN","TUESDAY","STOPSIGN","3","false",,
"APD*0305DJLKS2","21114932","2021-08-31T00:00:00.000","07:27pm","51","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0172DXWFBB","21174338","2021-12-25T00:00:00.000","01:50am","30","F","037500300I","FAILURE TO DIM LIGHTS","SATURDAY","All Other","5","false",,
"APD*0307F36PNN","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false",,
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0302FN66WB","22097370","2022-07-12T00:00:00.000","04:43pm","22","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F43Z49","22020165","2022-02-11T00:00:00.000","11:42pm","34","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FN5L48","22097203","2022-07-12T00:00:00.000","11:53am","29","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*SS207F43K7",,"2022-02-11T00:00:00.000","08:23pm","33","M","240402A0I0","ATV VIOL:FAIL TO STOP","FRIDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*0302F43Z5Z","22020165","2022-02-11T00:00:00.000","11:42pm","34","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0102FR0330","22111687","2022-08-07T00:00:00.000","09:40pm","16","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","SUNDAY","REDLIGHT","1","true","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*TS04DX3216","21170802","2021-12-17T00:00:00.000","10:52am","21","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","FRIDAY","SPEEDING","2","false",,
"APD*0302FN5Q2V","22097244","2022-07-12T00:00:00.000","01:01pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0301FN5N9X",,"2022-07-12T00:00:00.000","12:34pm","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0307FN55NM","22097110","2022-07-12T00:00:00.000","08:51am","26","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","South End","POINT (-73.7592617522 42.6392747943)"
"APD*0302FN5S9C","22097260","2022-07-12T00:00:00.000","01:30pm","41","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false",,
"APD*0307FH2D7T","22070989","2022-05-25T00:00:00.000","03:00pm","60","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","WEDNESDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0214FN6521","22097339","2022-07-12T00:00:00.000","04:15pm","50","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","TUESDAY","All Other","5","false",,
"APD*0302FN5S0S","22097260","2022-07-12T00:00:00.000","01:30pm","41","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false",,
"APD*0306FBG9PG","22048771","2022-04-12T00:00:00.000","11:22am","29","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0302F63QTW","22029109","2022-03-02T00:00:00.000","04:10pm","55","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false",,
"APD*0306F95KJ0","22042775","2022-03-31T00:00:00.000","08:52am","39","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","false",,
"APD*0307F42FG8","22019860","2022-02-11T00:00:00.000","12:14pm","60","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5","false",,
"APD*0171F42KL4","22019892","2022-02-11T00:00:00.000","01:24pm","28","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*CB03FH0NB4","22070638","2022-05-25T00:00:00.000","12:19am","29","M","05110A2UM2","AGGRAVATED UNLICENSED OPERATION-2ND DEGREE","WEDNESDAY","All Other","5","false",,
"APD*0171F4MK6C","22022582","2022-02-16T00:00:00.000","08:40pm","35","F","05110AAUM2","AGGRAVATED UNLIC OPERATION-ALCOHOL RELATED","WEDNESDAY","All Other","5","false",,
"APD*0108F43TQQ","22020148","2022-02-11T00:00:00.000","10:50pm","20","F","114000A0I0","FAIL TO YIELD RIGHT-OF-WAY","FRIDAY","All Other","5","false",,
"APD*0301F4294Z","22019823","2022-02-11T00:00:00.000","11:17am","27","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","FRIDAY","All Other","5","false",,
"APD*0304F42CHX","22019847","2022-02-11T00:00:00.000","11:52am","71","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F42F49","22019860","2022-02-11T00:00:00.000","12:14pm","60","F","03750400I0","OPER M/V W/O STOP LIGHTS","FRIDAY","All Other","5","false",,
"APD*0215F42PS1","22019918","2022-02-11T00:00:00.000","02:26pm","29","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false",,
"APD*0302DM2FV1","21127415","2021-09-23T00:00:00.000","09:28pm","28","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*CS09DM002D","21126950","2021-09-23T00:00:00.000","03:01am","35","F","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","THURSDAY","All Other","5","false",,
"APD*CB03DM1B11","21127115","2021-09-23T00:00:00.000","11:34am","20","M","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FN65C3","22097358","2022-07-12T00:00:00.000","04:16pm","24","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0103F43MWF","22020097","2022-02-11T00:00:00.000","09:28pm","32","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","FRIDAY","All Other","5","false",,
"APD*0108F43VCM","22020148","2022-02-11T00:00:00.000","10:50pm","20","F","050900200I","DRIVE MV W/O PROPER LICENSE","FRIDAY","All Other","5","false",,
"APD*0304F42DDX","22019853","2022-02-11T00:00:00.000","12:06pm","58","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F43Z1L","22020165","2022-02-11T00:00:00.000","11:42pm","34","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F428M4","22019809","2022-02-11T00:00:00.000","11:02am","28","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*0304F42GMF","22019861","2022-02-11T00:00:00.000","12:30pm","40","M","0501B1A0I0","DJ/MJ PERMIT-FRONT SEAT OCCUPANT OTHR THAN SUPERVISING DRIVR","FRIDAY","All Other","5","false",,
"APD*0302F4LNKH","22022397","2022-02-16T00:00:00.000","02:03pm","52","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FH2N9H","22071055","2022-05-25T00:00:00.000","05:04pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DM0NZ0","21127015","2021-09-23T00:00:00.000","08:14am","43","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","false",,
