"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"73","17010073","Mexico-South Area","65","133","1","3","2","1","Known","Men","18","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","true","12","true","Not important",,,"Disagree","Disagree","Agree","Disagree","Fullfill","Mexico","Mexican Peso","1,601 - 2,100"
"74","17010074","Mexico-South Area","71","144","1",,"28","1","Unknown","Women","29",,"Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Untrusworthy","Usual","A bit usual","false","true","9","false","Important","Unsafe",,"Disagree","Disagree","Agree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"75","17010075","Mexico-East Area","47","94","1",,"28","25","Unknown","Women","35","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","true","12","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Mexico","Mexican Peso",
"76","17010076","Mexico-North Area","15","30","1","4","28","1","Unknown","Women","29","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","A bit usual","false","false","9","true","Important",,,"Disagree","Disagree","Disagree","Agree","Fullfill","Mexico","Mexican Peso","2,101 - 2,450"
"77","17010077","Mexico-South Area","68","137","1","1","27","32","Unknown","Men","18","Less money for police, subsidies for citizens (private security)",,,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Untrusworthy","Unusual","Unusual","false","true","12","true","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","Less than 1,100"
"78","17010078","Mexico-East Area","47","95","1",,"28","1","Unknown","Women","51","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","true","3","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"79","17010079","Mexico-Central Area","7","13","1","13","27","1","Known","Men","30","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","true","true","9","true","Not important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","6,201 - 7,050"
"80","17010080","Mexico-Central Area","2","4","1","9","28","26","Known","Men","19","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","true","9","true","Not important","Safe","Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Mexico","Mexican Peso","4,151 - 4,450"
"81","17010081","Mexico-East Area","47","95","1","15","28","1","Known","Men","30","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","12","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Mexico","Mexican Peso","8,401 - 11,050"
"82","17010082","Mexico-West Area","38","76","1",,"27","32",,"Women","25",,,,,"Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","true","18","true","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"83","17010083","Mexico-South Area","66","134","1",,"8","25","Known","Women","29","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","false","21","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"84","17010084","Mexico-West Area","38","78","1",,"28","1","Unknown","Women","37","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","6","false","Not important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"85","17010085","Mexico-Central Area","7","13","1",,"28","1","Unknown","Women","20","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","true","13","false","Not important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"86","17010086","Mexico-South Area","66","135","1","15","25","1","Unknown","Men","35","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","true","9","true","Not important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","8,401 - 11,050"
"87","17010087","Mexico-East Area","47","94","1","14","26","1","Unknown","Men","23","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","true","17","true","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","7,051 - 8,400"
"88","17010088","Mexico-West Area","32","64","1",,"28","32","Known","Women","30",,"Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%",,,"Trusworthy","Trustworty","Usual","A bit usual","false","false","12","false","Not important",,,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"89","17010089","Mexico-East Area","53","107","1","5","28","1","Unknown","Men","52","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Usual","Unusual","true","true","18","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","2,451 - 2,900"
"90","17010090","Mexico-North Area","22","45","1",,"26","28","Unknown","Women","75","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","2","false","Important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"91","17010091","Mexico-North Area","22","43","1","3","28","1","Unknown","Women","30","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","true","true","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","1,601 - 2,100"
"92","17010092","Mexico-South Area","67","136","1","16","25","26","Known","Men","53","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","false","20","true","Important",,,"Disagree","Disagree","Disagree","Agree","Do not fullfill","Mexico","Mexican Peso","More than 11,050"
"93","17010093","Mexico-West Area","38","77","1","13","28","1","Unknown","Women","58","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","true","18","true","Important",,,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","6,201 - 7,050"
"94","17010094","Mexico-North Area","22","44","1","14","27","1","Unknown","Men","44","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","true","6","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","7,051 - 8,400"
"95","17010095","Mexico-South Area","70","141","1","11","28","1","Unknown","Women","42","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Unusual","true","true","12","true","Not important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","4,751 - 5,350"
"96","17010096","Mexico-East Area","51","103","1",,"32","25","Unknown","Women","86","More money for police (public security)","Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Untrusworthy","Unusual",,"false","false","4","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Mexico","Mexican Peso",
"97","17010097","Mexico-East Area","55","111","1",,"25","1","Unknown","Men","43","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","true","12","false","Not important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"98","17010098","Mexico-Central Area","11","23","1","16","28","4","Known","Women","49","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","true","12","false","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","More than 11,050"
"99","17010099","Mexico-East Area","43","85","1","8","28","1","Unknown","Women","45","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Unusual","false","false","10","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","3,651 - 4,150"
