"pais","delito","var","poblacion","a_o","a_o_date","num","location"
"Guyana","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","767083","2009","2009-01-01T00:00:00.000","1","(5.0, -59.0)"
"Honduras","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","8555072","2013","2013-01-01T00:00:00.000","13.22","(15.0, -86.5)"
"Costa Rica","VIOLENCIA INTRAFAMILIAR","CASOS","4592149","2011","2011-01-01T00:00:00.000","47785","(10.0, -84.0)"
"Uruguay","ROBO","TASA BRUTA","3368595","2011","2011-01-01T00:00:00.000","445.38","(-33.0, -56.0)"
"Colombia","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","44451147","2008","2008-01-01T00:00:00.000","24.12","(4.0, -72.0)"
"Colombia","DELITOS SEXUALES","TASA BRUTA","46581823","2012","2012-01-01T00:00:00.000","39.67","(4.0, -72.0)"
"Colombia","SECUESTROS","CASOS","45509584","2010","2010-01-01T00:00:00.000","188","(4.0, -72.0)"
"Chile","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","17094275","2010","2010-01-01T00:00:00.000","2.27","(-30.0, -71.0)"
"Paraguay","HOMICIDIOS TOTALES","TASA INDIRECTA","6451122","2010","2010-01-01T00:00:00.000","10.53","(-23.0, -58.0)"
"Costa Rica","DELITOS SEXUALES","TASA BRUTA","4592149","2011","2011-01-01T00:00:00.000","141.61000000000001","(10.0, -84.0)"
"Uruguay","HOMICIDIOS TOTALES","CASOS","3392407","2013","2013-01-01T00:00:00.000","260","(-33.0, -56.0)"
"México","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS","115618330","2011","2011-01-01T00:00:00.000","17225","(23.0, -102.0)"
"Ecuador","SECUESTROS","CASOS","14005449","2009","2009-01-01T00:00:00.000","28","(-2.0, -77.5)"
"Guyana","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","787517","2010","2010-01-01T00:00:00.000","15.21","(5.0, -59.0)"
"Costa Rica","ROBO AUTOS","CASOS",,"2012","2012-01-01T00:00:00.000","4335","(10.0, -84.0)"
"Panamá","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA BRUTA","3537986","2008","2008-01-01T00:00:00.000","12.35","(9.0, -80.0)"
"México","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","115618330","2011","2011-01-01T00:00:00.000","48.12","(23.0, -102.0)"
"Uruguay","ROBO","TASA BRUTA","3380544","2012","2012-01-01T00:00:00.000","455.96","(-33.0, -56.0)"
"Perú","SUICIDIOS","TASA INDIRECTA","26164125","2009","2009-01-01T00:00:00.000","3.67","(-10.0, -76.0)"
"México","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","107550697","2009","2009-01-01T00:00:00.000","7.57","(23.0, -102.0)"
"República Dominicana","HOMICIDIOS TOTALES","TASA INDIRECTA","9755954","2009","2009-01-01T00:00:00.000","22.74","(19.0, -70.6667)"
"Uruguay","DELITOS SEXUALES","CASOS","3368595","2011","2011-01-01T00:00:00.000","1152","(-33.0, -56.0)"
"Uruguay","HOMICIDIOS TOTALES","TASA BRUTA","3368595","2011","2011-01-01T00:00:00.000","5.91","(-33.0, -56.0)"
"Jamaica","SUICIDIOS","CASOS","2490995","2011","2011-01-01T00:00:00.000","49","(18.25, -77.5)"
"Chile","HOMICIDIOS TOTALES","TASA INDIRECTA","16928873","2009","2009-01-01T00:00:00.000","3.18","(-30.0, -71.0)"
"Ecuador","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA BRUTA","15266431","2011","2011-01-01T00:00:00.000","13.42","(-2.0, -77.5)"
"Paraguay","SECUESTROS","CASOS","6340639","2009","2009-01-01T00:00:00.000","8","(-23.0, -58.0)"
"Uruguay","HURTO","CASOS","3380544","2012","2012-01-01T00:00:00.000","93962","(-33.0, -56.0)"
"Panamá","HURTO","TASA BRUTA","3661835","2010","2010-01-01T00:00:00.000","498.71","(9.0, -80.0)"
"Guatemala","ROBO","CASOS","15438384","2013","2013-01-01T00:00:00.000","85185","(15.5, -90.25)"
"Chile","HURTO","CASOS","16928873","2009","2009-01-01T00:00:00.000","191103","(-30.0, -71.0)"
"Costa Rica","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","4404090","2008","2008-01-01T00:00:00.000","1044.76","(10.0, -84.0)"
"Honduras","SUICIDIOS","TASA INDIRECTA","6636597","2008","2008-01-01T00:00:00.000","6.22","(15.0, -86.5)"
"Nicaragua","HURTO","CASOS","6036395","2013","2013-01-01T00:00:00.000","6167","(13.0, -85.0)"
"Chile","MUERTES POR ARMA DE FUEGO TOTALES","CASOS","17248450","2011","2011-01-01T00:00:00.000","401","(-30.0, -71.0)"
"Nicaragua","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","5962782","2012","2012-01-01T00:00:00.000","5.25","(13.0, -85.0)"
"Paraguay","SUICIDIOS","CASOS","5932024","2012","2012-01-01T00:00:00.000","351","(-23.0, -58.0)"
"Nicaragua","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","5742309","2009","2009-01-01T00:00:00.000","67.19","(13.0, -85.0)"
"Perú","SUICIDIOS","TASA BRUTA","27212190","2012","2012-01-01T00:00:00.000","1.1200000000000001","(-10.0, -76.0)"
"Panamá","MUERTES POR LESIONES DE TRÁNSITO MUJERES","CASOS","1916471","2013","2013-01-01T00:00:00.000","70","(9.0, -80.0)"
"Jamaica","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA BRUTA","2714734","2013","2013-01-01T00:00:00.000","11.27","(18.25, -77.5)"
"Colombia","HOMICIDIOS TOTALES","TASA INDIRECTA","44451147","2008","2008-01-01T00:00:00.000","34.18","(4.0, -72.0)"
"República Dominicana","SUICIDIOS","TASA INDIRECTA","8560952","2008","2008-01-01T00:00:00.000","7.37","(19.0, -70.6667)"
"Uruguay","SUICIDIOS","TASA BRUTA","3141842","2012","2012-01-01T00:00:00.000","18.87","(-33.0, -56.0)"
"Nicaragua","HOMICIDIOS TOTALES","TASA BRUTA","5668877","2008","2008-01-01T00:00:00.000","12.98","(13.0, -85.0)"
"Perú","HOMICIDIOS TOTALES","TASA INDIRECTA","29132013","2009","2009-01-01T00:00:00.000","12.85","(-10.0, -76.0)"
"Costa Rica","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS","4713168","2013","2013-01-01T00:00:00.000","644","(10.0, -84.0)"
"Nicaragua","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","5815524","2010","2010-01-01T00:00:00.000","10.65","(13.0, -85.0)"
"Chile","MALTRATO DE NIÑOS NIÑAS ADOLESCENTES","CASOS","4748470","2009","2009-01-01T00:00:00.000","6412","(-30.0, -71.0)"
"Honduras","SUICIDIOS","CASOS","6800988","2009","2009-01-01T00:00:00.000","422","(15.0, -86.5)"
"Paraguay","HURTO","TASA BRUTA","6561785","2011","2011-01-01T00:00:00.000","634.1","(-23.0, -58.0)"
"Colombia","MUERTES POR ARMA DE FUEGO TOTALES","CASOS","45509584","2010","2010-01-01T00:00:00.000","13987","(4.0, -72.0)"
"Uruguay","HURTO","TASA BRUTA","3356584","2010","2010-01-01T00:00:00.000","2838.27","(-33.0, -56.0)"
"Honduras","SECUESTROS","CASOS","8555072","2013","2013-01-01T00:00:00.000","34","(15.0, -86.5)"
"Uruguay","HURTO","CASOS","3368595","2011","2011-01-01T00:00:00.000","97573","(-33.0, -56.0)"
"Ecuador","ROBO","CASOS","13805095","2008","2008-01-01T00:00:00.000","14162","(-2.0, -77.5)"
"Uruguay","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","3334052","2008","2008-01-01T00:00:00.000","14.03","(-33.0, -56.0)"
"Costa Rica","DELITOS SEXUALES","CASOS","4652459","2012","2012-01-01T00:00:00.000","6250","(10.0, -84.0)"
"Guyana","ROBO","TASA BRUTA","767083","2008","2008-01-01T00:00:00.000","219.4","(5.0, -59.0)"
"Colombia","ROBO","CASOS","45509584","2010","2010-01-01T00:00:00.000","55435","(4.0, -72.0)"
"Panamá","ROBO","TASA BRUTA","3850735","2013","2013-01-01T00:00:00.000","227.18","(9.0, -80.0)"
"Colombia","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","47121089","2013","2013-01-01T00:00:00.000","22.69","(4.0, -72.0)"
"México","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","107550697","2009","2009-01-01T00:00:00.000","17.89","(23.0, -102.0)"
"Costa Rica","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","4592149","2011","2011-01-01T00:00:00.000","7.62","(10.0, -84.0)"
"Honduras","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS","7706907","2008","2008-01-01T00:00:00.000","1207","(15.0, -86.5)"
"Brasil","HOMICIDIOS MUJERES","CASOS","101695856","2013","2013-01-01T00:00:00.000","4652","(-10.0, -55.0)"
"Jamaica","ROBO","TASA BRUTA","2681386","2009","2009-01-01T00:00:00.000","112.74","(18.25, -77.5)"
"Guyana","ROBO","CASOS","767083","2009","2009-01-01T00:00:00.000","1211","(5.0, -59.0)"
"Jamaica","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","2690824","2010","2010-01-01T00:00:00.000","40.4","(18.25, -77.5)"
"Costa Rica","HOMICIDIOS TOTALES","TASA BRUTA","4469337","2009","2009-01-01T00:00:00.000","11.75","(10.0, -84.0)"
"Perú","HOMICIDIOS TOTALES","CASOS","29797694","2011","2011-01-01T00:00:00.000","1617","(-10.0, -76.0)"
"Panamá","ROBO AUTOS","CASOS",,"2009","2009-01-01T00:00:00.000","1422","(9.0, -80.0)"
"Perú","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","30135875","2012","2012-01-01T00:00:00.000","3.59","(-10.0, -76.0)"
"Guatemala","ROBO AUTOS","CASOS",,"2013","2013-01-01T00:00:00.000","2344","(15.5, -90.25)"
"Paraguay","SECUESTROS","CASOS","6561785","2011","2011-01-01T00:00:00.000","2","(-23.0, -58.0)"
"Belice","SUICIDIOS","TASA INDIRECTA","277435","2009","2009-01-01T00:00:00.000","4.5199999999999996","(17.25, -88.75)"
"Nicaragua","SUICIDIOS","TASA BRUTA","5279357","2012","2012-01-01T00:00:00.000","3.92","(13.0, -85.0)"
"República Dominicana","SUICIDIOS","TASA BRUTA","8818550","2010","2010-01-01T00:00:00.000","6.2","(19.0, -70.6667)"
"Costa Rica","SUICIDIOS","CASOS","4107374","2009","2009-01-01T00:00:00.000","362","(10.0, -84.0)"
"Jamaica","DELITOS SEXUALES","TASA BRUTA","2671938","2008","2008-01-01T00:00:00.000","54.6","(18.25, -77.5)"
"Colombia","HOMICIDIOS TOTALES","TASA BRUTA","46581823","2012","2012-01-01T00:00:00.000","31.49","(4.0, -72.0)"
"República Dominicana","ROBO AUTOS","TASA BRUTA","3215773","2013","2013-01-01T00:00:00.000","267.08999999999997","(19.0, -70.6667)"
"Honduras","SECUESTROS","CASOS","7876662","2009","2009-01-01T00:00:00.000","111","(15.0, -86.5)"
"México","SUICIDIOS","TASA BRUTA","94956569","2008","2008-01-01T00:00:00.000","4.93","(23.0, -102.0)"
"República Dominicana","ROBO AUTOS","CASOS","3215773","2013","2013-01-01T00:00:00.000","8589","(19.0, -70.6667)"
"República Dominicana","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","10135105","2012","2012-01-01T00:00:00.000","14.39","(19.0, -70.6667)"
"México","HOMICIDIOS TOTALES","CASOS","108396211","2010","2010-01-01T00:00:00.000","25757","(23.0, -102.0)"
"Jamaica","VIOLENCIA INTRAFAMILIAR","CASOS","2690824","2010","2010-01-01T00:00:00.000","61","(18.25, -77.5)"
"República Dominicana","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","9884371","2010","2010-01-01T00:00:00.000","21.87","(19.0, -70.6667)"
"Ecuador","HOMICIDIOS TOTALES","CASOS","15266431","2011","2011-01-01T00:00:00.000","2345","(-2.0, -77.5)"
"Chile","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","16928873","2009","2009-01-01T00:00:00.000","834.2","(-30.0, -71.0)"
"Nicaragua","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","5742309","2009","2009-01-01T00:00:00.000","5.36","(13.0, -85.0)"
"República Dominicana","ROBO","TASA BRUTA","9625207","2008","2008-01-01T00:00:00.000","104.39","(19.0, -70.6667)"
"Uruguay","ROBO","TASA BRUTA","3392407","2013","2013-01-01T00:00:00.000","492.81","(-33.0, -56.0)"
"Nicaragua","HOMICIDIOS TOTALES","TASA INDIRECTA","5668877","2008","2008-01-01T00:00:00.000","11.88","(13.0, -85.0)"
"Nicaragua","VIOLENCIA INTRAFAMILIAR","CASOS","6036395","2013","2013-01-01T00:00:00.000","5789","(13.0, -85.0)"
"Panamá","SECUESTROS","TASA INDIRECTA","3850735","2013","2013-01-01T00:00:00.000","0.65","(9.0, -80.0)"
"República Dominicana","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","10135105","2012","2012-01-01T00:00:00.000","18.64","(19.0, -70.6667)"
"Bolivia","ROBO AUTOS","CASOS","910333","2009","2009-01-01T00:00:00.000","3543","(-17.0, -65.0)"
"Belice","DELITOS SEXUALES","CASOS","349728","2013","2013-01-01T00:00:00.000","134","(17.25, -88.75)"
"México","SUICIDIOS","TASA BRUTA","98903132","2010","2010-01-01T00:00:00.000","5.07","(23.0, -102.0)"
"Guatemala","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","15438384","2013","2013-01-01T00:00:00.000","27.58","(15.5, -90.25)"
"Belice","HOMICIDIOS TOTALES","TASA INDIRECTA","349728","2013","2013-01-01T00:00:00.000","26.46","(17.25, -88.75)"
"Paraguay","ROBO AUTOS","CASOS","802773","2009","2009-01-01T00:00:00.000","4374","(-23.0, -58.0)"
"Paraguay","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","6672631","2012","2012-01-01T00:00:00.000","6.88","(-23.0, -58.0)"
"Honduras","SECUESTROS","CASOS","8385072","2012","2012-01-01T00:00:00.000","81","(15.0, -86.5)"
"Honduras","MALTRATO DE NIÑOS NIÑAS ADOLESCENTES","TASA BRUTA","3869997","2012","2012-01-01T00:00:00.000","0.35","(15.0, -86.5)"
"El Salvador","HOMICIDIOS TOTALES","TASA BRUTA","6216143","2011","2011-01-01T00:00:00.000","70.319999999999993","(13.8333, -88.9167)"
"México","HOMICIDIOS TOTALES","TASA BRUTA","108396211","2010","2010-01-01T00:00:00.000","23.76","(23.0, -102.0)"
"El Salvador","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","6124704","2008","2008-01-01T00:00:00.000","9.09","(13.8333, -88.9167)"
"Nicaragua","ROBO AUTOS","TASA BRUTA","566731","2013","2013-01-01T00:00:00.000","30.35","(13.0, -85.0)"
"Jamaica","SUICIDIOS","CASOS","2503726","2012","2012-01-01T00:00:00.000","53","(18.25, -77.5)"
"Ecuador","HOMICIDIOS TOTALES","TASA BRUTA","14204900","2010","2010-01-01T00:00:00.000","18.57","(-2.0, -77.5)"
"Jamaica","MUERTES POR ARMA DE FUEGO MUJERES","CASOS","1371130","2013","2013-01-01T00:00:00.000","64","(18.25, -77.5)"
"Honduras","HOMICIDIOS TOTALES","TASA INDIRECTA","8555072","2013","2013-01-01T00:00:00.000","70.81","(15.0, -86.5)"
"Perú","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","29132013","2009","2009-01-01T00:00:00.000","2.6","(-10.0, -76.0)"
"Nicaragua","SECUESTROS","CASOS","5962782","2012","2012-01-01T00:00:00.000","1","(13.0, -85.0)"
"Paraguay","DELITOS SEXUALES","TASA BRUTA","6783374","2013","2013-01-01T00:00:00.000","59.84","(-23.0, -58.0)"
"Uruguay","SUICIDIOS","TASA INDIRECTA","3153980","2013","2013-01-01T00:00:00.000","14.54","(-33.0, -56.0)"
"Honduras","MALTRATO DE NIÑOS NIÑAS ADOLESCENTES","CASOS","3582494","2009","2009-01-01T00:00:00.000","1065","(15.0, -86.5)"
"Perú","MALTRATO DE NIÑOS NIÑAS ADOLESCENTES","TASA BRUTA","10496791","2013","2013-01-01T00:00:00.000","1.41","(-10.0, -76.0)"
"Jamaica","SECUESTROS","TASA INDIRECTA","2707805","2012","2012-01-01T00:00:00.000","0.31","(18.25, -77.5)"
"Honduras","SUICIDIOS","TASA INDIRECTA","7133170","2011","2011-01-01T00:00:00.000","5.54","(15.0, -86.5)"
"Jamaica","HOMICIDIOS MUJERES","CASOS","1371130","2013","2013-01-01T00:00:00.000","125","(18.25, -77.5)"
"Panamá","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","3600000","2009","2009-01-01T00:00:00.000","18.53","(9.0, -80.0)"
"Paraguay","ROBO AUTOS","TASA BRUTA","1110949","2012","2012-01-01T00:00:00.000","39.520000000000003","(-23.0, -58.0)"
"Paraguay","HOMICIDIOS TOTALES","TASA INDIRECTA","6230143","2008","2008-01-01T00:00:00.000","14.06","(-23.0, -58.0)"
"El Salvador","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS","6152558","2009","2009-01-01T00:00:00.000","1118","(13.8333, -88.9167)"
"Ecuador","SUICIDIOS","CASOS","13320091","2010","2010-01-01T00:00:00.000","748","(-2.0, -77.5)"
"Perú","HURTO","TASA BRUTA","30475144","2013","2013-01-01T00:00:00.000","273.36","(-10.0, -76.0)"
"Nicaragua","DELITOS SEXUALES","TASA BRUTA","5962782","2012","2012-01-01T00:00:00.000","60.19","(13.0, -85.0)"
"Honduras","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA BRUTA","8045990","2010","2010-01-01T00:00:00.000","14.62","(15.0, -86.5)"
"Nicaragua","MUERTES POR ARMA DE FUEGO TOTALES","TASA INDIRECTA","5888945","2011","2011-01-01T00:00:00.000","5.49","(13.0, -85.0)"
"Jamaica","HOMICIDIOS TOTALES","CASOS","2690824","2010","2010-01-01T00:00:00.000","1447","(18.25, -77.5)"
"Ecuador","SUICIDIOS","TASA BRUTA","12369897","2008","2008-01-01T00:00:00.000","5.89","(-2.0, -77.5)"
"Belice","HOMICIDIOS TOTALES","TASA INDIRECTA","340792","2012","2012-01-01T00:00:00.000","39.770000000000003","(17.25, -88.75)"
"Nicaragua","DELITOS SEXUALES","CASOS","5742309","2009","2009-01-01T00:00:00.000","4118","(13.0, -85.0)"
"Colombia","HOMICIDIOS TOTALES","TASA BRUTA","45509584","2010","2010-01-01T00:00:00.000","33.97","(4.0, -72.0)"
"República Dominicana","SUICIDIOS","TASA BRUTA","8690220","2009","2009-01-01T00:00:00.000","6.54","(19.0, -70.6667)"
"Chile","SUICIDIOS","CASOS","15997889","2011","2011-01-01T00:00:00.000","2027","(-30.0, -71.0)"
"Nicaragua","HURTO","CASOS","5668875","2008","2008-01-01T00:00:00.000","19888","(13.0, -85.0)"
"Bolivia","HURTO","CASOS",,"2013","2013-01-01T00:00:00.000","5928","(-17.0, -65.0)"
"Chile","VIOLENCIA INTRAFAMILIAR","CASOS","17556815","2013","2013-01-01T00:00:00.000","140415","(-30.0, -71.0)"
"República Dominicana","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","9625207","2008","2008-01-01T00:00:00.000","481.71","(19.0, -70.6667)"
"Ecuador","ROBO","TASA BRUTA","14204900","2010","2010-01-01T00:00:00.000","112.51","(-2.0, -77.5)"
"Costa Rica","DELITOS SEXUALES","CASOS","4469337","2009","2009-01-01T00:00:00.000","6501","(10.0, -84.0)"
"Perú","HOMICIDIOS TOTALES","TASA INDIRECTA","30475144","2013","2013-01-01T00:00:00.000","6.07","(-10.0, -76.0)"
"Jamaica","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","2714734","2013","2013-01-01T00:00:00.000","3.39","(18.25, -77.5)"
"Panamá","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","3850735","2013","2013-01-01T00:00:00.000","10.58","(9.0, -80.0)"
"Uruguay","DELITOS SEXUALES","CASOS","3356584","2010","2010-01-01T00:00:00.000","1115","(-33.0, -56.0)"
"Costa Rica","ROBO AUTOS","CASOS",,"2009","2009-01-01T00:00:00.000","6873","(10.0, -84.0)"
"Paraguay","SUICIDIOS","CASOS","5713008","2010","2010-01-01T00:00:00.000","290","(-23.0, -58.0)"
"Honduras","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","7876662","2009","2009-01-01T00:00:00.000","172.94","(15.0, -86.5)"
"Costa Rica","SECUESTROS","TASA INDIRECTA","4469337","2009","2009-01-01T00:00:00.000","0.11","(10.0, -84.0)"
"Costa Rica","MUERTES POR ARMA DE FUEGO TOTALES","TASA BRUTA","4469337","2009","2009-01-01T00:00:00.000","9.15","(10.0, -84.0)"
"El Salvador","HOMICIDIOS TOTALES","TASA BRUTA","6152558","2009","2009-01-01T00:00:00.000","71.22","(13.8333, -88.9167)"
"Costa Rica","ROBO AUTOS","CASOS",,"2008","2008-01-01T00:00:00.000","6492","(10.0, -84.0)"
"Jamaica","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","2714734","2013","2013-01-01T00:00:00.000","11.29","(18.25, -77.5)"
"Perú","SECUESTROS","CASOS","29797694","2011","2011-01-01T00:00:00.000","264","(-10.0, -76.0)"
"El Salvador","MUERTES POR LESIONES DE TRÁNSITO TOTALES","TASA INDIRECTA","6216143","2011","2011-01-01T00:00:00.000","16.72","(13.8333, -88.9167)"
"Ecuador","SUICIDIOS","TASA BRUTA","12573545","2009","2009-01-01T00:00:00.000","5.69","(-2.0, -77.5)"
"Panamá","ROBO","TASA BRUTA","3787511","2012","2012-01-01T00:00:00.000","265.02999999999997","(9.0, -80.0)"
"Costa Rica","HOMICIDIOS TOTALES","TASA INDIRECTA","4533894","2010","2010-01-01T00:00:00.000","10.36","(10.0, -84.0)"
"Paraguay","MUERTES POR ARMA DE FUEGO TOTALES","CASOS","6340639","2009","2009-01-01T00:00:00.000","551","(-23.0, -58.0)"
"Nicaragua","SUICIDIOS","TASA INDIRECTA","5133122","2010","2010-01-01T00:00:00.000","4.8","(13.0, -85.0)"
"Bolivia","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS",,"2010","2010-01-01T00:00:00.000","1294","(-17.0, -65.0)"
"Panamá","MUERTES POR LESIONES DE TRÁNSITO TOTALES","CASOS","3787511","2012","2012-01-01T00:00:00.000","430","(9.0, -80.0)"
"República Dominicana","DELITOS SEXUALES","TASA BRUTA","9884371","2010","2010-01-01T00:00:00.000","55.52","(19.0, -70.6667)"
"Panamá","VIOLENCIA INTRAFAMILIAR","TASA BRUTA","3850735","2013","2013-01-01T00:00:00.000","432.64","(9.0, -80.0)"
"Jamaica","MALTRATO DE NIÑOS NIÑAS ADOLESCENTES","TASA BRUTA","2698800","2009","2009-01-01T00:00:00.000","1.75","(18.25, -77.5)"
