"uid","name","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"xamg-i3bz","7. Tablero de Brecha de perfilamiento - Estudio de identificación de brechas de capital humano para el sector TIC (Slide 8)","lmedina","em8d-zexv","published","public","approved","official","dataset",,,"https://www.datos.gov.co/d/xamg-i3bz","https://www.datos.gov.co/resource/xamg-i3bz.json","2020-09-14T17:00:06.000","2020-09-17T01:18:09.000","www.datos.gov.co","false","78","18","8981","9","sebastian.pantoja@ipsos.com",,,"https://www.datos.gov.co/d/xamg-i3bz",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-12-27","Contratista: Unión Temporal Ipsos - Ítaca","Bogotá D.C.",,"Trienio","Español",,"Nacional",
"t5r2-bafq","Zonas Wi-Fi del Departamento del Valle del Cauca","Gobernación del Valle del Cauca","upnp-kj8b","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","inalámbrica,conexión.,zona,internet,wifi,dispositivo","https://www.datos.gov.co/d/t5r2-bafq","https://www.datos.gov.co/resource/t5r2-bafq.json","2021-06-16T17:16:03.000","2021-04-13T21:38:33.000","www.datos.gov.co","true","177","15","62",,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/gwei-eiiw",,,"gwei-eiiw",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Dirección de Promoción de TIC","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"sch8-7zif","Gráfica de casos de uso por departamento","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/sch8-7zif","https://www.datos.gov.co/resource/sch8-7zif.json","2021-10-19T23:42:57.000","2022-05-27T19:41:23.000","www.datos.gov.co","true","200","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/4t9r-7v7i",,,"4t9r-7v7i",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2017-06-12","Dirección de Gobierno Digital","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"5vyr-jnje","Índice de Gobierno Digital 2018 entidades orden nacional","GobiernoDigital","r9fx-984f","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","gobierno digital","https://www.datos.gov.co/d/5vyr-jnje","https://www.datos.gov.co/resource/5vyr-jnje.json","2020-02-22T14:00:44.000","2020-02-22T14:52:58.000","www.datos.gov.co","false","224","42","143","9",,,,"https://www.datos.gov.co/d/5vyr-jnje",,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-7650.html","Bogotá D.C.",,"Nacional",,,,,,"2020-02-24","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Nacional","https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-14713.html"
"3grk-w373","Internet Móvil suscriptores por proveedor","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","internet con acceso móvil,suscriptores","https://www.datos.gov.co/d/3grk-w373","https://www.datos.gov.co/resource/3grk-w373.json","2018-05-31T20:13:50.000","2020-11-24T15:41:03.000","www.datos.gov.co","false","1893","397","78","6","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"erfn-25ii","Gráfico Crecimiento de Apertura de Datos por Año","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","chart",,,"https://www.datos.gov.co/d/erfn-25ii","https://www.datos.gov.co/resource/erfn-25ii.json","2020-07-30T17:58:21.000","2022-09-12T00:17:15.000","www.datos.gov.co","true","536","0",,,,,,,,,"dtpu-njzc",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-07-30","Gobierno Digital","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"dtpu-njzc","Vista Datos abiertos nuevos creados por año Portal Nacional de Datos datos.gov.co","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/dtpu-njzc","https://www.datos.gov.co/resource/dtpu-njzc.json","2020-07-30T17:48:50.000","2022-09-12T00:17:15.000","www.datos.gov.co","true","469","54","6",,,,,,,,"eqka-zuvh",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-07-30","Gobierno Digital","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"m5pi-7cau","Telefonía Móvil ingresos mensaje de texto","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","mensajes sms - mms,texto","https://www.datos.gov.co/d/m5pi-7cau","https://www.datos.gov.co/resource/m5pi-7cau.json","2018-05-31T20:27:28.000","2022-08-01T15:00:31.000","www.datos.gov.co","false","1057","154","107","5","jrodriguez@mintic.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"hdqy-m9x2","Solicitudes Contestadas por Entidad, Sección Participa","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","chart","Participación ciudadana",,"https://www.datos.gov.co/d/hdqy-m9x2","https://www.datos.gov.co/resource/hdqy-m9x2.json","2018-05-10T16:16:59.000","2022-09-12T22:20:02.000","www.datos.gov.co","true","316","1",,,,"Creative Commons Attribution 4.0 International","MInisterio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/nominate",,,"9it7-3gvu",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-08-04","Iniciativa de Datos Abiertos","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"6ygc-6xke","Suscriptores y asociados de televisión cerrada (histórico)","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/6ygc-6xke","https://www.datos.gov.co/resource/6ygc-6xke.json","2021-08-24T23:46:57.000","2021-08-24T23:52:13.000","www.datos.gov.co","false","580","233","1962","12","ymontilla@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/6ygc-6xke",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"31-03-2021","Dirección de Comunicaciones","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"xm7a-7paj","Eventos  Nacionales e Internacionales de la iniciativa Datos Abiertos Colombia","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","datos abiertos,eventos,posicionamiento","https://www.datos.gov.co/d/xm7a-7paj","https://www.datos.gov.co/resource/xm7a-7paj.json","2016-12-26T20:58:21.000","2021-06-16T17:17:05.000","www.datos.gov.co","false","2054","186","88","13","aescobar@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/xm7a-7paj",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-12-26","Gobierno en línea","Bogotá D.C.",,"Anual","Español",,"Nacional",
"xg9s-5dc2","Matriculados tecnológia TIC, OCDE y sexo","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","matriculados formación tecnológica tic","https://www.datos.gov.co/d/xg9s-5dc2",,"2016-07-14T22:42:03.000","2016-07-14T22:42:03.000","www.datos.gov.co","false","21","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-30",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-30","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"p69a-n2tz","Innovaciones empresas manufactura TIC","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","innovaciones de producto tic","https://www.datos.gov.co/d/p69a-n2tz",,"2016-07-14T22:54:13.000","2016-07-14T22:54:13.000","www.datos.gov.co","false","50","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-08 09:20:54.377",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-08","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"2aaw-sxvh","Número de proyectos CTI en TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","proyectos cti en tic","https://www.datos.gov.co/d/2aaw-sxvh",,"2016-07-14T22:50:47.000","2016-07-14T22:50:47.000","www.datos.gov.co","false","23","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 10:32:48.2",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"efzn-dcdk","Matriculados doctorado TIC, entidad territorial","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","matriculados doctorado tic","https://www.datos.gov.co/d/efzn-dcdk",,"2016-07-14T22:32:27.000","2016-07-14T22:32:27.000","www.datos.gov.co","false","14","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-18 16:19:07.35",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-18","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"fs7e-mf27","Comentarios campaña de participación Electrónico Es Mejor","Ministerio de Tecnologías de la Información y las Comunicaciones","m8y6-2tp3","published","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/fs7e-mf27","https://www.datos.gov.co/resource/fs7e-mf27.json","2018-02-02T18:39:44.000","2018-02-02T18:39:46.000","www.datos.gov.co","false","2","0","23","6",,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017 06 28 ","Urna de Cristal ","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"tq98-327c","Comentarios de la campaña Servicios Digitales","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana","anticorrupción,interacción,colaboración,redes sociales,gobierno abierto,urna de cristal,participación,datos abiertos,campaña,sinergia","https://www.datos.gov.co/d/tq98-327c","https://www.datos.gov.co/resource/tq98-327c.json","2018-08-06T20:46:04.000","2018-08-06T20:46:06.000","www.datos.gov.co","false","18","1","1","8","info@urnadecristal.gov.co","Open Data Commons Public Domain Dedication and License","Urna de Cristal","http://www.urnadecristal.gov.co",,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2018-08-06","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"qmfu-pjr3","GraficoJornadasVsParticipantes","tdpt","3xbf-pgw6","published","private","not_ready","official","chart","Salud y Protección Social",,"https://www.datos.gov.co/d/qmfu-pjr3","https://www.datos.gov.co/resource/qmfu-pjr3.json","2020-09-15T19:52:40.000","2020-09-15T19:40:26.000","www.datos.gov.co","true","2","0",,,,"Creative Commons Attribution 4.0 International","UTTransformacionDigital",,,,"8pgg-utxq",,,,,,,,"Salud y Protección Social",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://www.secretariasenado.gov.co/senado/basedoc/ley_1712_2014.html","Bogotá D.C.",,"Territorial",,,,,,"2020-09-01","Riesgos UtTransformacionDigital","Bogotá D.C.",,"Mensual","Español",,"Municipal",
"shay-mhbd:14","Plan de Integracion Seguimiento - DEV","subdireccion.desarrollo","6u7b-d5es","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/shay-mhbd/revisions/14",,"2021-03-01T17:23:43.000","2020-10-20T16:55:54.000","www.datos.gov.co","false",,,"3426","34",,,,,"Plan de Integracion Seguimiento - DEV","shay-mhbd",,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-03-18","Gobierno Digital","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"84jh-366z","Programas técnicos TIC, registro de alta calidad","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas formación técnica profesional tic","https://www.datos.gov.co/d/84jh-366z",,"2016-07-14T22:45:44.000","2016-07-14T22:45:44.000","www.datos.gov.co","false","14","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 14:09:36.887",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"q2st-s4cq","Resultados Ejercicios de Participación 2017","Ministerio de Tecnologías de la Información y las Comunicaciones","m8y6-2tp3","published","private","not_ready","official","dataset","Participación ciudadana","campañas de participación ciudadana,urna de cristal","https://www.datos.gov.co/d/q2st-s4cq","https://www.datos.gov.co/resource/q2st-s4cq.json","2018-02-02T19:33:46.000","2018-02-02T19:33:54.000","www.datos.gov.co","false","2","0","19","38",,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de las Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017 12 29","Urna de Cristal ","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"dg74-e338","Programas especialización TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas especialización tic","https://www.datos.gov.co/d/dg74-e338",,"2016-07-14T22:44:51.000","2016-07-14T22:44:51.000","www.datos.gov.co","false","16","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 09:49:16.91",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
