"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"ND","23","23466","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CORDOBA","MONTELIBANO","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"NO","68","68770","NO","ACTIVO","ND","2015-02-01","Mujer","PRIMARIA","SANTANDER","SUAITA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","50","50568","NO","ACTIVO","ND","2018-03-01","Hombre","ND","META","PUERTO GAITAN","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70713","NO","ACTIVO","ND","2015-09-01","Mujer","PRIMARIA","SUCRE","SAN ONOFRE","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","19","19760","NO","ACTIVO","ND","2015-06-01","Hombre","ND","CAUCA","SOTARA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","17","17873","NO","ACTIVO","ND","2015-09-01","Mujer","ND","CALDAS","VILLAMARIA","ND","MONETARIO","NUTRICIÓN","TI","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","13","13212","ND","ACTIVO","ND","2016-09-01","Hombre","ND","BOLIVAR","CORDOBA","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","11","11001","NO","ACTIVO","ND","2012-11-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","8"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"68","68575","ND","ACTIVO","ND","2017-03-01","Hombre","ND","SANTANDER","PUERTO WILCHES","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70235","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GALERAS","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","NO","1"
"NO","47","47798","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","MAGDALENA","TENERIFE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","05","05665","ND","ACTIVO","ND","2013-11-01","Mujer","ND","ANTIOQUIA","SAN PEDRO DE URABA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","13","13248","ND","ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","EL GUAMO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","86","86001","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19256","NO","ACTIVO","ND","2014-11-01","Hombre","ND","CAUCA","EL TAMBO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","13","13001","ND","ACTIVO","ND","2016-07-01","Hombre","ND","BOLIVAR","CARTAGENA","Colombia","ND","NUTRICIÓN MENOR","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05172","ND","ACTIVO","ND","2018-03-01","Mujer","ND","ANTIOQUIA","CHIGORODO","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","23","23419","NO","ACTIVO","ND","2015-06-01","Hombre","ND","CORDOBA","LOS CORDOBAS","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","50","50568","NO","ACTIVO","ND","2017-09-01","Hombre","SECUNDARIA","META","PUERTO GAITAN","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23670","NO","ACTIVO","ND","2016-06-01","Mujer","ND","CORDOBA","SAN ANDRES SOTAVENTO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","20","20443","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","CESAR","MANAURE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"27","27099","NO","ACTIVO","ND","2017-10-01","Hombre","ND","CHOCO","BOJAYA","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","54","54498","NO","ACTIVO","ND","2016-09-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","19","19698","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CAUCA","SANTANDER DE QUILICHAO","COLOMBIA","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","08","08001","ND","ACTIVO","ND","2014-09-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","44","44035","NO","ACTIVO","ND","2012-11-01","Mujer","ND","LA GUAJIRA","ALBANIA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","12"
"ND","68","68001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","SANTANDER","BUCARAMANGA","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","52","52540","NO","ACTIVO","ND","2016-11-01","Mujer","ND","NARIÑO","POLICARPA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","23","23001","ND","ACTIVO","ND","2016-09-01","Hombre","ND","CORDOBA","MONTERIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","18","18256","NO","ACTIVO","ND","2015-05-01","Mujer","TRANSICION","CAQUETA","EL PAUJIL","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","47","47258","NO","ACTIVO","ND","2015-04-01","Hombre","ND","MAGDALENA","EL PIÑON","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","NO","1"
"NO","50","50006","NO","ACTIVO","ND","2013-12-01","Hombre","ND","META","ACACIAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","25","25175","NO","NO ACTIVO","ND","2012-12-01","Hombre","ND","CUNDINAMARCA","CHIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05154","NO","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","CAUCASIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","261"
"NO","81","81065","NO","ACTIVO","ND","2014-09-01","Mujer","PRIMARIA","ARAUCA","ARAUQUITA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","19","19450","NO","ACTIVO","ND","2014-10-01","Mujer","TRANSICION","CAUCA","MERCADERES","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","13","13473","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","MORALES","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"ND","05","05040","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ANORI","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","20","20001","NO","ACTIVO","ND","2016-06-01","Mujer","PRIMARIA","CESAR","VALLEDUPAR","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","32"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05837","NO","ACTIVO","ND","2015-04-01","Mujer","ND","ANTIOQUIA","TURBO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","18","18001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","CAQUETA","FLORENCIA","Colombia","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","7"
"NO","11","11001","NO","ACTIVO","ND","2014-12-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","7"
"ND","13","13212","ND","ACTIVO","ND","2013-01-01","Hombre","ND","BOLIVAR","CORDOBA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","81","81001","NO","ACTIVO","ND","2016-04-01","Mujer","PRIMARIA","ARAUCA","ARAUCA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","18","18410","ND","ACTIVO","ND","2012-10-01","Mujer","ND","CAQUETA","LA MONTAÑITA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","17","17013","NO","NO ACTIVO","ND","2013-09-01","Mujer","ND","CALDAS","AGUADAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","50","50001","NO","ACTIVO","ND","2014-05-01","Mujer","ND","META","VILLAVICENCIO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","20","20517","NO","ACTIVO","ND","2014-02-01","Mujer","PRIMARIA","CESAR","PAILITAS","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","41","41013","NO","ACTIVO","ND","2012-11-01","Hombre","ND","HUILA","AGRADO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","11","11001","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","86","86568","NO","ACTIVO","MESTIZO","2013-04-01","Mujer","SECUNDARIA","PUTUMAYO","PUERTO ASIS","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"19","19001","NO","ACTIVO","ND","2018-05-01","Hombre","ND","CAUCA","POPAYAN","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","54","54498","NO","ACTIVO","ND","2015-06-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","11","11001","NO","ACTIVO","ND","2015-04-01","Hombre","SECUNDARIA","BOGOTA","BOGOTA D.C.","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","52","52835","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","30-49","SI","1"
"NO","05","05113","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","BURITICA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","27"
"NO","86","86001","NO","ACTIVO","ND","2018-10-01","Mujer","ND","PUTUMAYO","MOCOA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","5"
"ND","44","44430","ND","ACTIVO","ND","2012-12-01","Mujer","ND","LA GUAJIRA","MAICAO","Colombia","ND","EDUCACIÓN SECUNDARIA","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","23","23670","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","CORDOBA","SAN ANDRES SOTAVENTO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","95","95001","NO","ACTIVO","ND","2012-10-01","Mujer","SECUNDARIA","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","54","54498","NO","ACTIVO","ND","2012-11-01","Hombre","ND","NORTE DE SANTANDER","OCAÑA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","08","08573","NO","ACTIVO","ND","2018-11-01","Mujer","ND","ATLANTICO","PUERTO COLOMBIA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17446","NO","ACTIVO","ND","2015-02-01","Mujer","ND","CALDAS","MARULANDA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","47","47001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-11-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"20","20621","NO","ACTIVO","ND","2017-07-01","Hombre","ND","CESAR","LA PAZ","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05490","NO","ACTIVO","ND","2014-07-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"81","81591","NO","ACTIVO","ND","2016-05-01","Hombre","ND","ARAUCA","PUERTO RONDON","Colombia","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CORDOBA","MONTERIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","771"
"ND","05","05790","ND","ACTIVO","ND","2017-09-01","Hombre","ND","ANTIOQUIA","TARAZA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","13"
"NO","05","05480","NO","ACTIVO","ND","2013-12-01","Mujer","ND","ANTIOQUIA","MUTATA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","18","18001","NO","ACTIVO","ND","2013-09-01","Mujer","ND","CAQUETA","FLORENCIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","18","18001","NO","ACTIVO","ND","2013-09-01","Mujer","ND","CAQUETA","FLORENCIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","20","20001","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","CESAR","VALLEDUPAR","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","86","86001","ND","ACTIVO","ND","2013-05-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23807","NO","ACTIVO","RAIZAL","2013-01-01","Mujer","ND","CORDOBA","TIERRALTA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","23","23807","NO","ACTIVO","RAIZAL","2013-01-01","Mujer","ND","CORDOBA","TIERRALTA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","20","20400","ND","ACTIVO","ND","2012-11-01","Hombre","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","73","73616","NO","ACTIVO","ND","2015-03-01","Hombre","ND","TOLIMA","RIOBLANCO","Colombia","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","86","86885","NO","ACTIVO","ND","2012-11-01","Hombre","ND","PUTUMAYO","VILLAGARZON","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05495","NO","ACTIVO","ND","2014-10-01","Mujer","ND","ANTIOQUIA","NECHI","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52079","NO","ACTIVO","AFROCOLOMBIANO - NEGRO","2015-10-01","Hombre","ND","NARIÑO","BARBACOAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05129","NO","ACTIVO","ND","2015-03-01","Mujer","ND","ANTIOQUIA","CALDAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","73","73616","NO","ACTIVO","ND","2014-04-01","Hombre","PRIMARIA","TOLIMA","RIOBLANCO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","20","20787","ND","ACTIVO","ND","2013-08-01","Mujer","ND","CESAR","TAMALAMEQUE","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","13","13430","NO","ACTIVO","ND","2014-07-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","66","66594","NO","ACTIVO","ND","2017-01-01","Mujer","ND","RISARALDA","QUINCHIA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"NO","47","47001","SI","ACTIVO","ND","2013-08-01","Hombre","SECUNDARIA","MAGDALENA","SANTA MARTA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05266","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","ENVIGADO","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19785","NO","ACTIVO","ND","2015-05-01","Hombre","ND","CAUCA","SUCRE","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","52","52835","ND","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05480","NO","ACTIVO","ND","2018-04-01","Hombre","ND","ANTIOQUIA","MUTATA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","05","05038","NO","ACTIVO","ND","2015-12-01","Hombre","SECUNDARIA","ANTIOQUIA","ANGOSTURA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","85","85250","NO","ACTIVO","ND","2016-06-01","Mujer","TRANSICION","CASANARE","PAZ DE ARIPORO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70713","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","57"
