"c_digo_sigep","nombre","nit","orden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","email","tel_fono","pagina_web","a_o_reporte_aspa","mes_reporte_aspa","iniciativa","producto_1","url_1","descripci_n_1","insumos_1","producto_2","url_2","descripci_n_2","insumos_2"
"6344","SUPERINTENDENCIA FINANCIERA DE COLOMBIA","890999057-6","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 7ª No. 4 - 49","super@superfinanciera.gov.co","5940200","http://www.superfinanciera.gov.co","2021","4","Datos Abiertos","Análisis de audiencias y contenidos RTVC","https://www.youtube.com/watch?v=CBiLOEaSlW4","Análisis de audiencias y contenidos RTVC","Contenidos por categoría RTVCPlay
Cantidad de casos Riesgos laborales Positiva - Agosto 2020
Dispositivos para educar
Muestra de contagios COVID por edad",,,,
"0029","SUPERINTENDENCIA NACIONAL DE SALUD","860.062.187-4","Nacional","Descentralizado","Ejecutiva","Salud y Protección Social","Superintendencia con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 68A N°. 24B - 10, Torre 3, Piso 4, 9 y 10 Edificio Plaza Claro, Bogotá D.C",,"(1) 7442000","https://www.supersalud.gov.co","0","0","ND","ND",,"ND","ND",,,,
"6158","TELECAFE LTDA.","890807724","Nacional","Descentralizado","Ejecutiva","No Aplica","Sociedad de Economía Mixta","Vinculación","1","MANIZALES","17","Caldas","Carrera 19A # 43 - 02 Sacatín Contiguo a la Universidad Autónoma Manizales C.","gerencia@telecafe.tv","8727100","http://www.nodisponible.com.co","0","0","ND","ND",,"ND","ND",,,,
"8065","UNIDAD ADMINISTRATIVA ESPECIAL BIBLIOTECA NACIONAL",,"Nacional","Central","Ejecutiva","Salud y Protección Social","Unidad Administrativa Especial sin Personería Jurídica","Regional/Dependencia","1","BOGOTÁ","11","Bogotá D.C","Cl 24 N 5 60","rnbp@bibliotecanacional.gov.co","5713816464","http://www.bibliotecanacional.gov.co/es-co","0","0","ND","ND",,"ND","ND",,,,
"0897","UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN","830025406","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 95 No. 15 - 56","contactenos@contaduria.gov.co","4926400","http://www.contaduria.gov.co","2019","10","Datos Abiertos","Sistema de Información Geográfica SIGCGN","http://eris.contaduria.gov.co/Sigcgn/","En el Geoportal de Información Contable Pública podrá consultar la información contable pública de primer nivel reportada de los últimos tres (3) años de la Gobernación, Alcaldía o Entidad haciendo uso del mapa georreferenciado de Colombia.","https://www.datos.gov.co/Hacienda-y-Cr-dito-P-blico/FUT-INGRESOS/u2vs-ghyn",,,,
"5937","UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL","899999059-3","Nacional","Descentralizado","Ejecutiva","Transporte","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Av. El Dorado 103-15 Nuevo Edificio Aerocivil","webmaster@aerocivil.gov.co","425 1000","http://www.aerocivil.gov.co","0","0","ND","ND",,"ND","ND",,,,
"8062","UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS",,"Nacional","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 # 85B-09 pisos 3 y 5",,"3770300","http://www.restituciondetierras.gov.co","0","0","ND","ND",,"ND","ND",,,,
"8002","UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL","900373913-4","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 19 A No. 78 - 80 Piso 5°","contactenos@ugpp.gov.co","4237300","http://www.ugpp.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0032","UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS","899999050-8","Nacional","Descentralizado","Ejecutiva","Trabajo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 15-22","atencionalciudadano@orgsolidarias.gov.co","3275252","http://www.orgsolidarias.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"8112","UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO","900678508-4","Nacional","Descentralizado","Ejecutiva","Trabajo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 69 No. 25 B - 44 Piso 3","angelica.hernandez@serviciodeempleo.gov.co","7560009","http://unidad.serviciodeempleo.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"0870","UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES","800197268","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 8 No. 6 - 64 Edificio San Agustín",,"6079999","http://www.dian.gov.co","0","0","ND","ND",,"ND","ND",,,,
"8045","UNIDAD ADMINISTRATIVA ESPECIAL FONDO NACIONAL DE ESTUPEFACIENTES",,"Nacional","Central","Ejecutiva","Salud y Protección Social","Unidad Administrativa Especial con Personería Jurídica","Regional/Dependencia","1","BOGOTÁ","11","Bogotá D.C","VACIA",,"000",,"0","0","ND","ND",,"ND","ND",,,,
"0401","UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL DE CONTADORES","900180739-1","Nacional","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 96 No. 9A-21","info@jcc.gov.co","6444450","http://www.jcc.gov.co","0","0","ND","ND",,"ND","ND",,,,
"8021","UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA","900477235-6","Nacional","Descentralizado","Ejecutiva","Relaciones Exteriores","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Av. El Dorado No. 59 - 51, Edificio Argos, Torre 3, Piso 4","maria.castiblanco@migracioncolombia.gov.co","(571) 5111150","http://www.migracioncolombia.gov.co","2021","5","Datos Abiertos","Flujos Migratorios Extranjeros 2021","https://public.tableau.com/app/profile/migraci.n.colombia/viz/FlujosMigratorios-2021/Inicio","ND","https://www.datos.gov.co/Estad-sticas-Nacionales/Entradas-de-extranjeros-a-Colombia/96sh-4v8d",,,,
"8064","UNIDAD ADMINISTRATIVA ESPECIAL MUSEO NACIONAL",,"Nacional","Central","Ejecutiva",,"Unidad Administrativa Especial sin Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 7 No 28-66",,"381 64 70","http://www.museonacional.gov.co","0","0","ND","ND",,"ND","ND",,,,
"8041","UNIDAD ADMINISTRATIVA ESPECIAL PARA LA ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS","900490473-6","Nacional","Descentralizado","Ejecutiva","Inclusión Social y Reconciliación","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","CALLE16 N° 6-66 Edificio Avianca Sede Principal","soportetomaenlinea@unidadvictimas.gov.co","7965150","http://www.unidadvictimas.gov.co","2019","11","Datos Abiertos","Geoportal  Visor Geográfico de Víctimas - VGV","https://vgv.unidadvictimas.gov.co/irv/","Es el espacio para acceder, disponer, usar, consultar y visualizar información geográfica producida por la Unidad para las Víctimas, en colaboración con otras entidades pertenecientes al Sistema Nacional de Atención y Reparación Integral a las Víctimas - SNARIV.","https://www.datos.gov.co/Inclusi-n-Social-y-Reconciliaci-n/Informaci-n-de-gesti-n-Unidad-para-las-V-ctimas-12/faq9-5ugu","REGISTRO UNICO DE VICTIMAS","https://www.unidadvictimas.gov.co/es/registro-unico-de-victimas-ruv/37394","REGISTRO UNICO DE VICTIMAS","https://www.unidadvictimas.gov.co/es/planeacion-y-seguimiento/publicacion-de-datos-abiertos/161"
"5252","UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO","830068074-9","Nacional","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 31-10 piso 6 Torre Bancolombia","soporte@uiaf.gov.co","288 5222","http://www.uiaf.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"4252","UNIDAD DE PLANEACION DE INFRAESTRUCTURA DE TRANSPORTE",,"Nacional","Descentralizado","Ejecutiva","Transporte","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","VACIA",,"000",,"0","0","ND","ND",,"ND","ND",,,,
"0880","UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA","830000282-1","Nacional","Descentralizado","Ejecutiva","Minas y Energía","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 26 N° 69D 91 Piso 9","contacto@upme.gov.co","2220601","http://www.upme.gov.co","2018","4","Datos Abiertos","Costos de Racionamiento de Energía - Unidad de Planeación Minero Energética - UPME -","http://www.upme.gov.co/Historico_Costos.asp","NDCostos de Racionamiento de Energía - Unidad de Planeación Minero Energética - UPME -","https://www.datos.gov.co/Minas-y-Energ-a/Costos-de-Racionamiento-de-Energ-a/ptj2-kj7i/data","Sistema de Información Electrico Colombiano (SIEL)","http://www.upme.gov.co/Fondos/FondosAvanzada.aspx","Es un aplicativo que permite conocer por departamento los planes, programas y proyectos financiados por fondos de apoyo financiero administrados por el Ministerio de Minas y Energía, para contribuir con la ampliación de la cobertura de los servicios públicos de Energía y Gas Combustible en el pais.","ND"
"8027","UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS","900.479.658-7","Nacional","Central","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 28 No 13 - 22 Torre C Piso 3","talento_humano@upra.gov.co","5529820","http://www.upra.gov.co","2020","9","Datos Abiertos","SIPRA (Sistema de Planificación Rural Agropecuaria)","https://sipra.upra.gov.co/","Herramienta de análisis de información oficial que vincula más de 2.000 conjuntos de datos, con los cuales se construyen escenarios de planificación para el presente y el futuro del sector agropecuario.","https://www.datos.gov.co/admin/assets?q=Evaluaci%C3%B3n%20de%20tierras%20con%20fines%20agr%C3%Adcolas","SNUIRA (Sistema Nacional Unificado de Información Rural Agropecuaria)","No disponible","Ecosistema digital que consolida actores, políticas, procesos, tecnologías, servicios, sistemas de información, información y datos, que alineados estratégicamente buscan una permanente transformación digital en los asuntos agropecuarios y el desarrollo rural.",
"8034","UNIDAD DE PROYECCIÓN NORMATIVA Y ESTUDIOS DE REGULACIÓN FINANCIERA",,"Nacional","Central","Ejecutiva","Hacienda y Crédito Público","Unidad Administrativa Especial sin Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","VACIA",,"000",,"2022","4","Datos Abiertos","Perfil de deuda bruta GNC a marzo 2022","https://www.urf.gov.co/webcenter/portal/urf/system/Search?resourceId=datos+abiertps&wc.taskFlowId=dynamic-view&com.sun.faces.facelets.MARK_ID=goBtn&searchTaskflow=%2Foracle%2Fwebcenter%2Fsearch%2Fcontroller%2Ftaskflows%2FsearchMain%23main-taskflow&wc.taskFlowPath=%2Foracle%2Fwebcenter%2Fsearch%2Fcontroller%2Ftaskflows%2FdynamicSearch.xml&styleClass=WCSearchGoButton&resourceType=searchKeywords","Perfil de deuda bruta GNC a marzo 2022","https://www.urf.gov.co/webcenter/portal/oracle/webcenter/page/scopedMD/sa5f5bd5d_730c_48ce_a947_74ff5fcb5a61/Pagebe491274_bde3_47c5_a8ca_169ce147a269.jspx?wc.contextURL=%2Fspaces%2FEntidadesFinancieras",,,,
"8029","UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS","90523392-1","Nacional","Descentralizado","Ejecutiva","Justicia y del Derecho","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Calle 97A No. 9A 34","aciudadano@uspec.gov.co planeacion@uspec.gov.co","(57) 4864130","http://www.uspec.gov.co/","0","0","0","0","0","ND","ND",,,,
"8022","UNIDAD NACIONAL DE PROTECCIÓN","900475780-1","Nacional","Descentralizado","Ejecutiva","Interior","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","Carrera 63 # 14-97 Sede Central","atencionalusuario@unp.gov.co notificacionesjudiciales@unp.gov.co noti.judiciales@unp.gov.co","(571) 4 26 98 00 - 018000 118 228","http://www.unp.gov.co/","0","0","ND","ND",,"ND","ND",,,,
"8028","UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES","900478966-6","Nacional","Descentralizado","Ejecutiva","Presidencia de la República","Unidad Administrativa Especial con Personería Jurídica","Adscripción","1","BOGOTÁ","11","Bogotá D.C","CALLE 26 No. 92-32 Edificio GOLD 4 PISO 2","fanny.torres@gestiondelriesgo.gov.co ginna.suarez@gestiondelriesgo.gov.co","5529696","http://www.ungrd.gov.co","2018","9","Datos Abiertos","Desastres naturales
en Colombia. 1998-2017","https://byron721.wixsite.com/desastrescolombia","Periodismo de datos Desastres naturales
en Colombia. 1998-2017","Desastres Naturales de 1999 a 2013 Colombia
Inundaciones Colombia
Emergencias Naturales
Emergencias Naturales Colombia 2016
Emergencias 2017",,,,
