"tipo_de_visa","actividad_de_la_visa","pa_s_de_nacimiento","sexo","edad","tiene_hijos","nivel_acad_mico","area_conocimiento","subarea_conocimiento","ciudad_de_domicilio_en","actividad_en_colombia","ocupaci_n_en_colombia","sector_de_actividad_en","tiene_familiares_residentes","a_o_expedicion","mes_expedicion","numero"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO QUIMICO","NO INDICA","NO","2013","8","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","F","46","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A DE PETR�LEOS","BOGOTA","ASISTENCIA T�CNICA","ASISTENCIA TECNICA ESPECIALIZADA","INDUSTRIAL","NO","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","27","NO","SIN PROFESI�N","NINGUNA","NINGUNA","FACATATIVA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","2","2"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","OPERARIO CALIFICADO","NO INDICA","NO","2013","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","28","NO","PREGRADO - PROFESIONAL","MATEM�TICAS Y CIENCIAS NATURALES","MATEM�TICAS- ESTAD�STICA Y AFINES","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","FINANCIERO","NO","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","52","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","PSICOLOG�A Y AFINES","BARRANQUILLA","TRABAJO","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","OPERARIO CALIFICADO","NO INDICA","SI","2014","7","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","PILOTO","NO INDICA","NO","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","PILOTO","NO INDICA","NO","2014","6","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","56","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","ASISTENCIA T�CNICA","ASISTENCIA TECNICA","INDUSTRIAL","NO","2022","5","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","35","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","3"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","37","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","SI","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","44","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A ELECTR�NICA- TELECOMUNICACIONES Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TSU EN MINAS","NO INDICA","NO","2014","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CAJICA","NO INDICA","INGENIERO DE SISTEMAS","NO INDICA","NO","2013","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CALI","NO INDICA","LICENCIADO EN COMPUTACION","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","OBRERO","NO INDICA","NO","2013","8","3"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","38","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ECONOM�A","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","71","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","36","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","TRABAJO","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","25","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","M","17","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","9","2"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","35","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","ENFERMER�A","MEDELLIN","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","F","22","NO","SIN PROFESI�N","NINGUNA","NINGUNA","VILLAVICENCIO","HOGAR","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SOLDADOR A","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SOLDADOR A","NO INDICA","NO","2013","11","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","36","SI","SIN PROFESI�N","NINGUNA","NINGUNA","FLORIDABLANCA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A DE PETR�LEOS","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CHIA","NO INDICA","INGENIERO ELECTRONICO","NO INDICA","SI","2013","8","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","35","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CALI","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","38","NO","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","OTRAS INGENIER�AS","BOGOTA","ASISTENCIA T�CNICA","ASISTENCIA TECNICA","INDUSTRIAL","NO","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","7","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","48","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A MEC�NICA Y AFINES","MEDELLIN","TRABAJO","NO REGISTRA","INDUSTRIAL","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","38","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CUCUTA","TRABAJO","NO REGISTRA","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","VILLAVICENCIO","NO INDICA","QUIMICO","NO INDICA","NO","2014","1","1"
"VISAS VISITANTE","TRAMITES ADMINISTRATIVOS/JUDICIALES","VENEZUELA","M","30","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","PROCESOS JUDICIALES O ADMINISTRATIVOS","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","YONDO","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","FINANCIERO","NO","2016","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","37","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A DE PETR�LEOS","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","SI","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","47","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2016","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","POSTGRADO - DOCTORADO","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","NO","2018","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","NO","2019","11","1"
"TEMPORAL","TP-10","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","7","2"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2019","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BARRANQUILLA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2019","9","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","TERAPIAS","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2020","2","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","USAQUEN","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2020","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","FINANCIERO","NO","2018","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","VILLAVICENCIO","NO INDICA","TRABAJADORES NO CALIFICADOS","SERVICIOS","NO","2018","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","8","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","37","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","TRABAJO","NO REGISTRA","INDUSTRIAL","NO","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","21","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","TRABAJO","NO REGISTRA","NO INDICA","SI","2022","4","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","57","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","34","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOTA D.C.","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","46","NO","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","SINCELEJO","TRABAJO","NO REGISTRA","NO INDICA","SI","2019","9","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","46","SI","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","CHIA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2021","8","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","37","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A QU�MICA Y AFINES","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","4","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","45","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","38","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","59","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","ASISTENCIA T�CNICA","ASISTENCIA TECNICA","INDUSTRIAL","NO","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","50","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","PUERTO COLOMBIA","TRABAJO","NO REGISTRA","INDUSTRIAL","SI","2019","12","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","34","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","2"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","52","NO","POSTGRADO - MAESTRIA","CIENCIAS DE LA SALUD","TERAPIAS","CALI","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2019","9","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","50","SI","POSTGRADO - MAESTRIA","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","54","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","NO","2018","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","17","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","6","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","56","NO","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","CHIA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","34","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","31","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","17","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","SAN GIL","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANE","NO INDICA","NO","2014","6","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","25","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","HOGAR","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","26","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","LA DORADA","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","18","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","30","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","20","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","7","1"
"TEMPORAL","TP-10","VENEZUELA","M","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","21","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","21","NO","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2017","10","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","M","32","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","MEDELLIN","HOGAR","NO REGISTRA","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","7","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","41","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BUCARAMANGA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","SANTO TOMAS","NO INDICA","VENDEDOR","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","22","NO","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","CALI","TRABAJO","NO REGISTRA","SERVICIOS","NO","2017","2","1"
"TEMPORAL","TP-10","VENEZUELA","M","23","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","8","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BARRANQUILLA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","34","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","23","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","8","1"
"VISAS MIGRANTE","RELIGIOSO","VENEZUELA","M","34","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","FILOSOF�A- TEOLOG�A Y AFINES","PEREIRA","NO INDICA","RELIGIOSO","NO INDICA","NO","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","36","NO","POSTGRADO - ESPECIALIZACI�N","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","ACTIVIDADES ART�STICAS Y DE ENTRETENIMIENTO","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","23","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","38","NO","PREGRADO - TECNOL�GICO","MATEM�TICAS Y CIENCIAS NATURALES","QU�MICA Y AFINES","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","45","SI","PREGRADO - TECNOL�GICO","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","SI","2022","4","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","55","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","3"
"TEMPORAL","TP-10","VENEZUELA","M","24","NO","BACHILLERATO","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2014","7","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BARRANQUILLA","NO INDICA","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","24","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","9","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","38","SI","PREGRADO - PROFESIONAL","MATEM�TICAS Y CIENCIAS NATURALES","MATEM�TICAS- ESTAD�STICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","INDUSTRIAL","SI","2022","5","1"
