"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","4","1","27","27450","ND","SI","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","MEDIO SAN JUAN","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"7","2","1","27","27075","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BAHIA SOLANO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","44","44847","M-MUJER","NO","ACTIVO","UL","INDIGENA","2016-05-01","2015-01-01","Mujer","PRIMARIA","LA GUAJIRA","URIBIA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"4","2","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","52","52835","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","PRIMARIA","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","95","95001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","52","52390","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","NARIÑO","LA TOLA","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","52","52390","M-MUJER","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","NARIÑO","LA TOLA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","ND","ND","ACTIVO","ND","ND","2018-05-01","2018-01-01","Mujer","ND","VALLE","BUENAVENTURA","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","6","1","19","19824","M-MUJER","NO","NO ACTIVO","CA","INDIGENA","2015-11-01","2017-01-01","Mujer","ND","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","4","1","76","76109","M-MUJER","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","27","27099","ND","NO","ACTIVO","UL","ND","2014-01-01","2015-01-01","Mujer","PRIMARIA","CHOCO","BOJAYA","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","27","27001","ND","NO","NO ACTIVO","UL","ND","2014-01-01","2015-01-01","Hombre","SECUNDARIA","CHOCO","QUIBDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","86","86755","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-02-01","2018-01-01","Hombre","SECUNDARIA","PUTUMAYO","SAN FRANCISCO","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","52","52079","H-HOMBRE","NO","NO ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","NARIÑO","BARBACOAS","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","27","27615","ND","NO","ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Hombre","ND","CHOCO","RIOSUCIO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27001","ND","NO","ACTIVO","ND","ND","2015-12-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","No Definido","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27099","ND","ND","ACTIVO","UL","ND","2015-10-01","2016-01-01","Hombre","SIN ESPECIFICAR","CHOCO","BOJAYA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","44","44001","H-HOMBRE","NO","ACTIVO","CA","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","LA GUAJIRA","RIOHACHA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","44","44001","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-07-01","2018-01-01","Mujer","ND","LA GUAJIRA","RIOHACHA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","19","19256","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","EL TAMBO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27099","ND","NO","NO ACTIVO","UL","ND","2014-01-01","2015-01-01","Hombre","SECUNDARIA","CHOCO","BOJAYA","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19318","ND","ND","ACTIVO","ND","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND","30-49","RURAL","ESPECIE","No Definido","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05475","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","ANTIOQUIA","MURINDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","94","94001","H-HOMBRE","NO","ACTIVO","Sin Información","INDIGENA","2018-04-01","2018-01-01","Hombre","SIN ESPECIFICAR","GUAINIA","INIRIDA","ND","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05837","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Hombre","ND","ANTIOQUIA","TURBO","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","86","86755","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-05-01","2018-01-01","Hombre","PRIMARIA","PUTUMAYO","SAN FRANCISCO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76109","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","VALLE","BUENAVENTURA","Colombia","ND","18-29","RURAL","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","52","52250","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","NARIÑO","EL CHARCO","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"7","2","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","27","27150","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CHOCO","CARMEN DEL DARIEN","Colombia","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","27","27361","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","ISTMINA","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","27","27150","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","Colombia","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27361","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","ISTMINA","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","44","44560","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","LA GUAJIRA","MANAURE","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86749","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Hombre","ND","PUTUMAYO","SIBUNDOY","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27800","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2017-01-01","Hombre","ND","CHOCO","UNGUIA","Colombia","ND","18-29","RURAL","ESPECIE","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","2","1","05","05475","H","NO","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","MURINDO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","2","1","05","05475","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","ANTIOQUIA","MURINDO","ND","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","19","19318","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND","18-29","RURAL","ESPECIE","No Definido","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","19","19809","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","CAUCA","TIMBIQUI","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","52","52835","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","95","95001","ND","ND","ACTIVO","ND","ND","2015-12-01","2016-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","Colombia","ND","18-29","RURAL","ESPECIE","RC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","4","1","27","27361","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Mujer","ND","CHOCO","ISTMINA","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","05","05045","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","APARTADO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","2","1","76","76109","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","17","17614","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-02-01","2018-01-01","Mujer","PRIMARIA","CALDAS","RIOSUCIO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","94","94343","ND","NO","ACTIVO","ND","ND","2015-12-01","2016-01-01","Hombre","ND","GUAINIA","BARRANCO MINAS","ND","ND","30-49","RURAL","ESPECIE","No Definido","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"5","2","1","19","19418","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CAUCA","LOPEZ","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","44","44847","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27150","ND","ND","ACTIVO","ND","INDIGENA","2016-05-01","2015-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","Colombia","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","SECUNDARIA","CHOCO","BOJAYA","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27600","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","CHOCO","RIO QUITO","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","ND","ND","ACTIVO","Sin Información","ND","2018-07-01","2018-01-01","Hombre","ND","VALLE","BUENAVENTURA","Colombia","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","17","17614","M-MUJER","NO","ACTIVO","SO","INDIGENA","2018-02-01","2018-01-01","Mujer","SECUNDARIA","CALDAS","RIOSUCIO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86749","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Hombre","ND","PUTUMAYO","SIBUNDOY","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","SIN ESPECIFICAR","CHOCO","QUIBDO","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"3","3","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"3","1","1","20","20013","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-04-01","2018-01-01","Hombre","SECUNDARIA","CESAR","AGUSTIN CODAZZI","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","2","1","27","27150","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","CARMEN DEL DARIEN","ND","ND",">65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"4","1","1","44","44560","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-03-01","2018-01-01","Mujer","ND","LA GUAJIRA","MANAURE","ND","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","27","27615","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-05-01","2018-01-01","Mujer","ND","CHOCO","RIOSUCIO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","52","52835","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","27","27450","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","CHOCO","MEDIO SAN JUAN","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","2","1","27","27600","M-MUJER","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","SIN ESPECIFICAR","CHOCO","RIO QUITO","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","2","1","05","05475","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","MURINDO","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","2014-01-01","Hombre","ND","CHOCO","BOJAYA","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","44","44847","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-05-01","2018-01-01","Hombre","PRIMARIA","LA GUAJIRA","URIBIA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86001","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","PUTUMAYO","MOCOA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","99","99773","M-MUJER","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","VICHADA","CUMARIBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","5","1","27","27450","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","MEDIO SAN JUAN","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2018-06-01","2018-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"6","1","1","17","17614","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-02-01","2018-01-01","Mujer","PRIMARIA","CALDAS","RIOSUCIO","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","54","54800","ND","ND","NO ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","NORTE DE SANTANDER","TEORAMA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"3","1","1","19","19809","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TIMBIQUI","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27075","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BAHIA SOLANO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","19","19824","ND","NO","NO ACTIVO","Sin Información","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","76","76275","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-03-01","2018-01-01","Hombre","SECUNDARIA","VALLE","FLORIDA","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","27","27615","M-MUJER","ND","ACTIVO","SO","ND","2018-03-01","2018-01-01","Mujer","SIN ESPECIFICAR","CHOCO","RIOSUCIO","ND","ND","18-29","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","1","1","86","86749","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-03-01","2018-01-01","Hombre","PRIMARIA","PUTUMAYO","SIBUNDOY","Colombia","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27615","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CHOCO","RIOSUCIO","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","86","86760","ND","ND","ACTIVO","ND","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","SANTIAGO","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","85","85250","ND","NO","NO ACTIVO","Sin Información","INDIGENA","2014-01-01","2014-01-01","Mujer","ND","CASANARE","PAZ DE ARIPORO","ND","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
