"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","estadobeneficiario","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","valorbeneficioconsolidad","valorultimobeneficioasignado"
"1","0","0","44","44078","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","BARRANCAS","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","44","44001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Mujer","LA GUAJIRA","RIOHACHA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54250","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","NORTE DE SANTANDER","EL TARRA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86755","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","PUTUMAYO","SAN FRANCISCO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47058","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","MAGDALENA","ARIGUANI","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","81","81065","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","ARAUCA","ARAUQUITA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73483","NO ACTIVO","ND","1900-01-01","2006-01-01","ND","TOLIMA","NATAGAIMA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52838","NO ACTIVO","INDIGENA","1900-01-01","2016-01-01","Hombre","NARIÑO","TUQUERRES","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47001","NO ACTIVO","ND","1900-01-01","2005-01-01","ND","MAGDALENA","SANTA MARTA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54720","ACTIVO","INDIGENA","1900-01-01","2007-01-01","Mujer","NORTE DE SANTANDER","SARDINATA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50251","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","META","EL CASTILLO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","41","41001","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","HUILA","NEIVA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47030","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","MAGDALENA","ALGARROBO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","73","73001","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","TOLIMA","IBAGUE","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Hombre","LA GUAJIRA","RIOHACHA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70204","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","SUCRE","COLOSO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","VALLE","BUENAVENTURA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","76","76109","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","VALLE","BUENAVENTURA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","54","54001","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","NORTE DE SANTANDER","CUCUTA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47288","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","MAGDALENA","FUNDACION","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","73","73616","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","TOLIMA","RIOBLANCO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86865","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","VALLE DEL GUAMUEZ","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","81","81065","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","ARAUCA","ARAUQUITA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70508","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","SUCRE","OVEJAS","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","17","17495","NO ACTIVO","ND","1900-01-01","2013-01-01","ND","CALDAS","NORCASIA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44430","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","LA GUAJIRA","MAICAO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","95","95001","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","GUAVIARE","SAN JOSE DEL GUAVIARE","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47001","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","MAGDALENA","SANTA MARTA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70717","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","SUCRE","SAN PEDRO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47980","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","MAGDALENA","ZONA BANANERA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","76","76111","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","VALLE","GUADALAJARA DE BUGA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"26","0","0","44","44001","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","LA GUAJIRA","RIOHACHA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","73","73026","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","TOLIMA","ALVARADO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52001","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","NARIÑO","PASTO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","76","76109","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","VALLE","BUENAVENTURA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47268","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","MAGDALENA","EL RETEN","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52250","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","NARIÑO","EL CHARCO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","No Definido","0 - 1.500.000","0 - 1.300.000"
"8","0","0","76","76109","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2014-01-01","Hombre","VALLE","BUENAVENTURA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52405","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","NARIÑO","LEIVA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68176","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","SANTANDER","CHIMA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70001","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","SUCRE","SINCELEJO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54001","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","NORTE DE SANTANDER","CUCUTA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","76","76109","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Hombre","VALLE","BUENAVENTURA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68655","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","SANTANDER","SABANA DE TORRES","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","91","91001","ACTIVO","INDIGENA","1900-01-01","2008-01-01","Mujer","AMAZONAS","LETICIA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","NORTE DE SANTANDER","CUCUTA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73616","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","TOLIMA","RIOBLANCO","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","17","17272","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","CALDAS","FILADELFIA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","70","70001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SUCRE","SINCELEJO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Mujer","LA GUAJIRA","RIOHACHA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68615","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","SANTANDER","RIONEGRO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47030","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","MAGDALENA","ALGARROBO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52250","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","NARIÑO","EL CHARCO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52250","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Mujer","NARIÑO","EL CHARCO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","81","81794","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","ARAUCA","TAME","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","20","20001","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","CESAR","VALLEDUPAR","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68081","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SANTANDER","BARRANCABERMEJA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47053","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","MAGDALENA","ARACATACA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","NO ACTIVO","INDIGENA","1900-01-01","2007-01-01","Hombre","PUTUMAYO","MOCOA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86573","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","PUERTO LEGUIZAMO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"6","0","0","66","66572","NO ACTIVO","ND","1900-01-01","2007-01-01","ND","RISARALDA","PUEBLO RICO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50683","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","META","SAN JUAN DE ARAMA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","63","63302","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","QUINDIO","GENOVA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68176","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","SANTANDER","CHIMA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"15","0","0","50","50313","NO ACTIVO","ND","1900-01-01","2007-01-01","ND","META","GRANADA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47288","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","MAGDALENA","FUNDACION","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41016","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2018-01-01","Mujer","HUILA","AIPE","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50683","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","META","SAN JUAN DE ARAMA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","44","44001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","LA GUAJIRA","RIOHACHA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76616","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Mujer","VALLE","RIOFRIO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","63","63302","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","QUINDIO","GENOVA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47660","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","MAGDALENA","SABANAS DE SAN ANGEL","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68276","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","SANTANDER","FLORIDABLANCA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73443","NO ACTIVO","ND","1900-01-01","2012-01-01","Hombre","TOLIMA","SAN SEBASTIAN DE MARIQUITA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","63","63212","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","QUINDIO","CORDOBA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47053","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2014-01-01","Hombre","MAGDALENA","ARACATACA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","50","50683","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","META","SAN JUAN DE ARAMA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44090","ACTIVO","INDIGENA","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","DIBULLA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","ACTIVO","INDIGENA","1900-01-01","2007-01-01","Hombre","PUTUMAYO","MOCOA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","54","54498","NO ACTIVO","ND","1900-01-01","2017-01-01","Mujer","NORTE DE SANTANDER","OCAÑA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52835","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Mujer","NARIÑO","SAN ANDRES DE TUMACO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","44","44001","NO ACTIVO","ND","1900-01-01","2007-01-01","ND","LA GUAJIRA","RIOHACHA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52560","ACTIVO","INDIGENA","1900-01-01","2016-01-01","Hombre","NARIÑO","POTOSI","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"19","0","0","81","81065","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","ARAUCA","ARAUQUITA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","NO ACTIVO","INDIGENA","1900-01-01","2008-01-01","Hombre","LA GUAJIRA","RIOHACHA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","META","VILLAVICENCIO","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54720","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","NORTE DE SANTANDER","SARDINATA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","VALLE","BUENAVENTURA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41013","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","HUILA","AGRADO","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54223","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","NORTE DE SANTANDER","CUCUTILLA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","41","41132","NO ACTIVO","ND","1900-01-01","2018-01-01","Hombre","HUILA","CAMPOALEGRE","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68081","NO ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SANTANDER","BARRANCABERMEJA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52001","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","NARIÑO","PASTO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","44","44874","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","LA GUAJIRA","VILLANUEVA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52490","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Hombre","NARIÑO","OLAYA HERRERA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76828","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","VALLE","TRUJILLO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17614","ACTIVO","ND","1900-01-01","2014-01-01","ND","CALDAS","RIOSUCIO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68176","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","SANTANDER","CHIMA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","54","54003","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","NORTE DE SANTANDER","ABREGO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86757","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","SAN MIGUEL","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86568","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Mujer","PUTUMAYO","PUERTO ASIS","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17541","NO ACTIVO","ND","1900-01-01","2012-01-01","Hombre","CALDAS","PENSILVANIA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47189","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","MAGDALENA","CIENAGA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44650","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","LA GUAJIRA","SAN JUAN DEL CESAR","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76834","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","VALLE","TULUA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76001","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","VALLE","CALI","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","41","41530","NO ACTIVO","ND","1900-01-01","2018-01-01","Hombre","HUILA","PALESTINA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","TOLIMA","IBAGUE","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
