"tipo_documento","numero_documento","raz_n_social","pa_s","departamento_estado","ciudad","direcci_n","tel_fono","p_gina_web","correo_electr_nico","fuente_origen_del_dato","enlace_origen_del_dato","presta_de_tercero","portal_transaccional","nombre_de_la_prueba","descripci_n","documento_de_referencia","m_todo","fecha_de_actualizaci_n_de","acreditaci_n_vigente","equipos","tiempo_de_duraci_n_de_la"
"nit","900970974-4","AGERTEK SAS","Colombia","Valle del Cauca","Yumbo","Calle 15  # 22  207 Bodega2A Terminal Loguistico Valle del Pacifico- yumbo","5723003399389","No Reporta","admon1agertek@gmail.com","No Aplica","No Aplica","No Aplica","No Aplica","Pureza fìsica","Se recibe la muestra de envío con el peso de acuerdo a la especie y se define bajo manejo manual y por observación visual se determina en peso : %Semillas pura, % Material Inerte y % de otras semillas. La definición de semilla pura está definida en las reglas ISTA.","No Aplica","ISTA 2020","2022/08/19 00:07:17.000","0","No Aplica","4"
"nit","800153144-0","ALMACEN INSUAGRO LIMITADA","Colombia","Caquetá","Florencia","CL 16 8 46 BRR 7 DE AGOSTO","4356907 EXT 129","https://www.insuagro.com/","cdiagnostico@insuagro.com","No Aplica","No Aplica","No Aplica","No Aplica","DETECCIÓN DE ANTICUERPOS CONTRA EL VIRUS DE  RINOTRAQUEÍTIS INFECCIOSA BOVINA (IBR)","Las muestras a analizar y los controles son distribuidos en los pocillos tapizados que contiene el lisado purificado
de BHV-1.Los anticuerpos anti-BHV1, si están presentes, formarán un complejo antígeno anticuerpo.","No Aplica","ID Screen® IBR Indirect. ELISA Indirecto para anticuerpos contra BHV-1","2022/08/19 00:07:17.000","0","No Aplica","4"
"nit","901293333-2","Sineria Colombia S.A.S.","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 72  # 5  83 Oficina401","3202196","No Reporta","lfostosv@gmail.com","No Aplica","No Aplica","No Aplica","No Aplica","Análisis de contenido de Fenpyroximate","Identificación y cuantificación de Fenpyroximate en formulaciones de plaguicidas; estado final de síntesis; preparación de la muestra y corrida cromatográfica.","No Aplica","CIPAC MT 695","2022/08/19 00:07:17.000","1","No Aplica","1"
"nit","830008716-2","PROQUIFAR S.A.S. PROFESIONALES QUIMICOS Y FARMACEUTICOS SAS","Colombia","Bogotá D.C.","Bogotá D.C.","Calle 19 A # 69 B 74","4862000","www.proquifar.com","proquifar@proquifar.com","No Aplica","No Aplica","No Aplica","No Aplica","Viscosidad","En el viscosímetro de rotor, la viscosidad aparente se determina haciendo girar un rotor con forma de cilindro o disco, sumergido en un gran volumen de líquido","No Aplica","Farmacopea USP vigente","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","890984002-6","Universidad CES","Colombia","Antioquia","Medellín","Calle 10 A # 22  04","4440555","www.universidadces.edu.co","cevillegas@ces.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Detección del virus SMV (Soybean mosaic virus) mediante técnica ELISA","La técnica ELISA (ensayo por inmunoabsorción ligado a enzimas) se basa en la detección de un antígeno inmovilizado sobre una fase sólida mediante anticuerpos que directa o indirectamente producen una reacción cuyo producto puede ser medido mediante espectrofotometría.  Se han desarrollado múltiples variantes de este ensayo, entre ellas el DAS-ELISA, el cual realiza la detección del analito objetivo a través de un protocolo donde se detecta la presencia de antígenos del virus con la técnica clásica de Sandwich de Doble Anticuerpo usando el conjugado específico del anticuerpo con Fosfatasa Alcalina (FA). Al completar con éxito la prueba, las muestras que contienen el analito objetivo se volverán amarillas, mientras que los negativos permanecerán incoloros.","No Aplica","DAS-ELISA Reagent Set Agdia®","2022/08/19 00:07:17.000","0","No Aplica","80"
"nit","890980040-8","Universidad de Antioquia","Colombia","Antioquia","Medellín","Carrera 75  # 65 - 87 Ciudadela Robledo, Bloques 46 y 47","0342199175","unidaddediagnostico.udea.edu.co","coordinacion.calidadudfca@udea.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Extendido de sangre periférica","Es un examen que nos proporciona información acerca del número y forma de las células sanguíneas. Hace parte del conteo automatizado.
Provee la siguiente información:
1.	Número, diferencial y porcentaje de los glóbulos blancos.
2.	Tipo de células formadas anormalmente relacionadas con glóbulos rojos, glóbulos blancos, plaquetas e inclusiones y parásitos eritrocitarios.
3.	Cálculo aproximado de glóbulos blancos y plaquetas.
Tinción de Wright: Los componentes responsables de dar la gama de colores típica de la tinción de Wright son el azul B y la eosina Y. El efecto observado dependerá del enlace de los colorantes a las estructuras químicas y a las interacciones del azul B y la eosina Y.
Las estructuras ácidas tales como los ácidos nucleicos, las proteínas nucleares y el citoplasma inmaduro reactivo de algunos tipos de células, fijan el azul B (colorante básico).
Mientras que las estructuras básicas tales como la hemoglobina, los gránulos de los segmentados eosinófilos, entre otras estructuras celulares, fijan la eosina Y (colorante ácido).","No Aplica","Hematología veterinaria, W.J Reagan y colaboradores. Edición 1999 Página 1-64","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","890704021-6","Organizacion Pajonales S.A.S","Colombia","Tolima","Ibagué","Carrera 5  # 29 - 32 oficina292 Centro Comercial La Quinta","2666648","www.pajonales.com","info.pajonales@pajonales.com","No Aplica","No Aplica","No Aplica","No Aplica","Actividad biológica de Bacillus thurigiensis sobre Salbia sp.","Los bioensayos son técnicas especializadas realizadas en organismos bajo condiciones controladas de laboratorio y que pueden incluir cultivos celulares, bacterias, hongos, insectos y plantas.","No Aplica","Bioensayo-método interno","2022/08/19 00:07:17.000","0","No Aplica","1000"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Identificación bacteriana de Yersinia enterocolitica/frederiksenii mediante sistema automatizado VITEK® 2 Compact bioMérieux. AOAC Official Method 2011.17","La técnica se basa en métodos bioquímicos establecidos y sustratos recientemente desarrollados para medir la utilización de la fuente de carbono, las actividades enzimáticas y la resistencia","No Aplica","Identificación bacteriana automatizada.","2022/08/19 00:07:17.000","0","No Aplica","72"
"nit","901189834-6","Agrodiagnostico sas","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 18  # 55  20","6017033632","No Reporta","administracion@agrodiagnostico.com.co","No Aplica","No Aplica","No Aplica","No Aplica","Diagnóstico fitopatológico de hongos en material vegetal. Detección del hongo, agente causal de manchas en flores y frutos.","Descripción del síntoma, observación al microscopio, aislamiento e identificación del fitopatógeno con claves taxonómicas.","No Aplica","Claves Taxonómicas","2022/08/19 00:07:17.000","0","No Aplica","168"
"nit","860001942-8","Bayer S.A","Colombia","Bogotá D.C.","Bogotá D.C.","Avenida 9  # 57  52","3185358936","No Reporta","carlosaurel.patino@bayer.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación  de Ingrediente activo Spiroxamine de manera independiente como únicos activos en materia prima y formulaciones de plaguicidas","Separaciòn y cuantificación de Spiroxamine por cromatografía de gases(CG) detector FID y estándar interno, en materia prima y formulaciones de plaguicidas","No Aplica","2001-0034402","2022/08/19 00:07:17.000","0","No Aplica","2"
"Escritura Pública","12178","Laboratorios Roy H. Anderson S.A. de C.V.","México","No Reporta","Celaya","Calle Norte 11 Mza 1 Lote 1 SN Planta Baja Cd. Industrial Celaya Gto CP 38010","+524616118107","http://laboratoriosanderson.com/","rgutierrez@laboratoriosanderson.com","No Aplica","No Aplica","No Aplica","No Aplica","Phosmet","Se emplea un solvente que sea afín al ingrediente activo para disolver la muestra y mediante cromatografía de líquidos de alta resolución (HPLC), se lleva a cabo una separación de los distintos componentes por interacciones fisicoquímicas, permitiendo la cuantificación del I.A. usando un estándar como material de referencia.","No Aplica","Método Interno mpt-p-243","2022/08/19 00:07:17.000","1","No Aplica","2"
"nit","800153144-0","ALMACEN INSUAGRO LIMITADA","Colombia","Caquetá","Florencia","CL 16 8 46 BRR 7 DE AGOSTO","4356907 EXT 129","https://www.insuagro.com/","cdiagnostico@insuagro.com","No Aplica","No Aplica","No Aplica","No Aplica","Identificación de cocos Gram positivos aerobios.","La identificación de cocos Gram positivos constituye de un aislamiento bacteriano y su tipificación bioquímica. Para ello es necesario proveer a la muestra (Orina, leche y secreciones purulentas) un medio de cultivo que le proporcione las condiciones favorables de nutrientes, garantizando además un ambiente externo apropiado de temperatura, humedad y aerobiosis, que faciliten el crecimiento de colonias bacterias Gram Positivas, las cuales se identificaran con panel de identificación para Gram Positivos del sistema BBL Crystal GP ID.

El sistema BBL Crystal GP ID contiene 29 sustratos bioquímicos y enzimáticos deshidratados. Para rehidratar los sustratos, se utiliza una suspensión de bacterias en el fluido de inóculo. Las pruebas de este sistema se basan en la utilización y degradación microbiana de sustratos específicos detectados por varios sistemas indicadores. La hidrólisis enzimática de los sustratos fluorogénicos que contienen derivados cumarínicos del 4-metil-umbeliferona (4MU) o del 7-amino-4-metilcumarín (7-AMC) resulta en un aumento de la fluorescencia que se detecta fácilmente a simple vista con una lámpara de luz ultravioleta. Los sustratos cromogénicos, después de sufrir hidrólisis, producen cambios de color que pueden detectarse visualmente. Además, hay pruebas que detectan la capacidad de un organismo de hidrolizar, degradar, reducir o de alguna forma utilizar un substrato en los sistemas BBL Crystal ID. El conjunto reacciones proporcionan código numérico propio del microrganismo objeto de análisis.","No Aplica","Koneman, E. (2008). Diagnóstico microbiológico: texto y atlas color.","2022/08/19 00:07:17.000","0","No Aplica","96"
"nit","830071604-3","SYGLA COLOMBIA LTDA","Colombia","Cundinamarca","Soacha","Carrera 3  # 56 - 64 ZONAINDUSTRIAL CAZUCA - SOACHA","7431949","www.syglacol.co","grengifo@syglacol.com","No Aplica","No Aplica","No Aplica","No Aplica","Determinación de ingrediente activo Oxadixyl","La muestra en solución, a la cual se le adiciona estándar interno, se inyecta en el cromatógrafo de gases equipado con detector de ionización de llama (FID). La cuantificación se realiza utilizando el método del estándar interno.","No Aplica","PROFICOL  S.A., Método de análisis ingrediente activo SANDOFAN –M,código: A-GPT-CC-CG-048, VERSION 1","2022/08/19 00:07:17.000","0","No Aplica","1"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Actividad biológica ejercida por Bradyrizobium japonicum en Soya. Método: Bioensayo.","Evaluación de la actividad biológica de Bradyrizobioum japonicum en el crecimiento vegetal de soya.","No Aplica","Desarollado en el laboroatorio","2022/08/19 00:07:17.000","0","No Aplica","672"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Actividad biológica ejercida por Bradyrizobium japonicum en Soya. Método: Bioensayo.","Evaluación de la actividad biológica de Bradyrizobioum japonicum en el crecimiento vegetal de soya.","No Aplica","Desarollado en el laboroatorio","2022/08/19 00:07:17.000","0","No Aplica","672"
"nit","899999063-3","Universidad Nacional de Colombia","Colombia","Bogotá D.C.","Bogotá D.C.","Carrera 45  # 26 - 85","6013165000","www.unal.edu.co","dnil@unal.edu.co","No Aplica","No Aplica","No Aplica","No Aplica","Actividad biológica ejercida por Bradyrizobium japonicum en Soya. Método: Bioensayo.","Evaluación de la actividad biológica de Bradyrizobioum japonicum en el crecimiento vegetal de soya.","No Aplica","Desarollado en el laboroatorio","2022/08/19 00:07:17.000","0","No Aplica","672"
