"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"Asociación de Padres de Familia y vecinos del Hogar Infantil Comunitario Otún","891410597","Asociaciones","No","No Definido","2019-09-16T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","707707501"
"E.S.E HOSPITAL TAMALAMEQUE","892300209","Otras Entidades públicas","No","No Definido","2020-10-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711452193"
"MUNICIPIO DE FALAN","800100054","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-04-14T00:00:00.000","No Definido","Tolima","Falan","ND","No Definido","No Definido","No Definido","No Definido","700797020"
"Asociación de municipios Urabá  Darién - Caribe","901415647","Asociaciones","No","No Definido","2021-05-14T00:00:00.000","No Definido","Antioquia","Chigorodó","ND","No Definido","No Definido","No Definido","No Definido","713650505"
"ASIS ELIAS CURE GARCIA","1102854073","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1102854073","ASIS ELIAS CURE GARCIA","718730096"
"ALCALDIA MUNICIPIO DE CALDAS BOYACA","8918017964","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710507377"
"INSTITUTO DEPARTAMENTAL DE DEPORTES DE LA GUAJIRA+","825001274_","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-03-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709338446_"
"INSTITUCIÓN EDUCATIVA  TECNICA GENERAL SANTANDER","890701232","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-12-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706110574"
"ASOCCIACION DE AUTORIDADES TRADICIONALES KOGUI DEL MAGDALENA MUÑKUAWINMAKU","901373045","Otras Entidades públicas","No","No Definido","2020-07-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710523283"
"PLAN DEPARTAMENTAL DE AGUA DEL CAQUETA","8000915944","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710186461"
"ESE SAMUEL VILLANUEVA VALEST","819004280","Otras Entidades públicas","No","No Definido","2017-01-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701675670"
"INSTITUTO DEPARTAMENTAL PARA LA RECREACION Y EL DEPORTE DE CUNDINAMARCA","900294884","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-15T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702192030"
"ASOCIACION DE MUNICIPIOS DEL CENTRO DEL DEPARTAMENTO DEL TOLIMA","901138930","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-08-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710900747"
"MUNICIPIO DE SAN RAFAEL","890982123","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704263177"
"No Definido","946586266","Otras Entidades públicas","No","No Definido","2018-09-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705215598"
"YURLEY PAOLA SUAREZ PLATA","1093737172","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1093737172","YURLEY PAOLA SUAREZ PLATA","718739477"
"ALCALDIA DE TABIO+","899999443","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-04-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709670673"
"asociacion de padres de los hogares de bienestar el bienestar del mañana","830044369","Asociaciones","No","No Definido","2020-03-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709310452"
"VITELIA MARIA CEBALLOS CHICA","39275927","Persona Natural colombiana","Si","No Definido","2022-01-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","39275927","VITELIA MARIA CEBALLOS CHICA","716414347"
"LILIANA LISETH QUIROGA CUADROS","1032366439","Otras Entidades públicas","No","No Definido","2017-09-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702697467"
"DIANA LUCERO CALVO HENAO","42015974","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","42015974","DIANA LUCERO CALVO HENAO","718735434"
"HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E","890304155","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-04T00:00:00.000","No Definido","Valle del Cauca","Cali","ND","No Definido","No Definido","No Definido","No Definido","704246180"
"GOBERNACIÓN DE RISARALDA;","891480085","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710535600"
"ALVIJES","800243022","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706220340"
"ESE HOSPITAL LOCAL SANTA ROSA DE LIMA","806008270","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-10-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711308197"
"EQUIPOS Y CIMENTACIONES S.A.S.","800211049","Asociaciones","No","No Definido","2018-12-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706077112"
"CIELO AVELLANEDA DE PEÑA","51595427","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","51595427","CIELO AVELLANEDA DE PEÑA","718727548"
"CENTRO PROVINCIAL DE GESTION AGROEMPRESARIAL DEL DEPARTAMENTO DE ARAUCA","900546237","Asociaciones","No","No Definido","2020-12-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712170927"
"PERSONERIA MUNICIPAL DE CARMEN DE CARUPA","899999367","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704079912"
"ASOCIACION DE MUNICIPIOS DE LA PROVINCIA DE LENGUPA","800214221","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705430239"
"CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL NORTE DE SANTANDER","899999067","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-27T00:00:00.000","No Definido","Norte de Santander","Cúcuta","ND","No Definido","No Definido","No Definido","No Definido","708688106"
"INSTITUTO DE RECREACIÓN Y DEPORTE","80020104","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702918921"
"INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO","891200564","Otras Entidades públicas","No","No Definido","2018-01-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703894667"
"ejercito nacional","1095835497","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-03-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709217178"
"PERSONERIA MUNCIPAL ANZOATEGUI TOLIMA","809003137","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-12-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708332036"
"asociacion de mujeres cabeza de familia independencia II barrio 20 de julio","900104594","Asociaciones","No","No Definido","2021-03-16T00:00:00.000","No Definido","Chocó","Quibdó","ND","No Definido","No Definido","No Definido","No Definido","712939719"
"luz naida mendoza mendoza","49759581","Otras Entidades públicas","No","No Definido","2020-07-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710449257"
"Carlos Ariel Bautista Gonzalez","1136887672","Persona Natural colombiana","No","No Definido","2022-06-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1136887672","Carlos Ariel Bautista Gonzalez","718151541"
"HOSPITAL GENERAL SAN ISIDRO ESE","800139366","Otras Entidades públicas","No","No Definido","2020-12-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711994715"
"SUBRED CENTRO ORIENTE","1010171953","Otras Entidades públicas","No","No Definido","2021-04-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713217198"
"INSTITUTO DE CULTURA Y TURISMO","900412723","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705158244"
"HOSPITAL  SAN   RAFAEL  DE   FUSAGASUGA","8906800251","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-12-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706039385"
"CONCEJO MUNICIPAL DE ISNOS HUILA","800097098","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-11-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711890251"
"EMPRESA DE SERVICIOS PUBLICOS DE ASEO DEL NOROESTE DE CALDAS S.A.S. E.S.P.","901052588","Otras Entidades públicas","No","No Definido","2018-06-13T00:00:00.000","No Definido","Caldas","Marmato","ND","No Definido","No Definido","No Definido","No Definido","704659820"
"empresas publicas de pensilvania esp","800153304","Otras Entidades públicas","No","No Definido","2018-06-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704660794"
"EMPRESAS PÚBLICAS DE JERICÓ ANTIOQUIA SA ESP","9001914686","Otras Entidades públicas","No","No Definido","2021-07-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714223062"
"MUNICIPIO DE PIEDRAS","800100136","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704803220"
"steven piñeros pinto","1069721464","Asociaciones","No","No Definido","2017-05-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702047234"
"MUNICIPIO MANTA CUNDINAMARCA","800094711","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-27T00:00:00.000","No Definido","Cundinamarca","Manta","ND","No Definido","No Definido","No Definido","No Definido","704060367"
"BATALLON DE A.S.P.C No 17 CLARA ELISA NARVAEZ ARTEAGA","830054053","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-01T00:00:00.000","No Definido","Antioquia","Carepa","ND","No Definido","No Definido","No Definido","No Definido","702942137"
"PERSONERIA MUNICIPIO DE CARACOLI","890981107","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705398311"
"Lina Paola Téllez Eslava","1032441654","Otras Entidades públicas","No","No Definido","2018-10-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705456960"
"LURGY MONDRAGON RUBIANO","52012542","Otras Entidades públicas","No","No Definido","2017-12-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703340471"
"Aracely Díaz Salamanca","40389857","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","40389857","Aracely Díaz Salamanca","718729429"
"EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO SA ESP OFICIAL","800089809","Otras Entidades públicas","No","No Definido","2017-12-18T00:00:00.000","No Definido","Tolima","Ibagué","ND","No Definido","No Definido","No Definido","No Definido","703458596"
"MUNICIPIO DE ARMENIA ANTIOQUIA","8909837638","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700586100"
"CENTRO EDUCATIVO SABANALARGA","823001632","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705281178"
