"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","71","71","OSTERHUSEN 5 , 26409 WITTMUND , BAJA SAJONIA","OSTERHUSEN 5 , 26409 WITTMUND , BAJA SAJONIA","BOVINO","1.5.2.; 1.5.4."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","72","72","WETTRINGER STR. 58, 4848 5 NEUENKIRCHEN, RENANIA DEL NORTE-
WESTFALIA","WETTRINGER STR. 58, 4848 5 NEUENKIRCHEN, RENANIA DEL NORTE-
WESTFALIA","BOVINO","1.1.1.; 1.1.2.; 1.2.1.; 1.2.2.; 1.3.1.; 1.4.1.; 1.4.2.; 1.4.3.; 1.7.3.; 1.8.1.; 1.9.2.; 2.2.4."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","73","73","MÜHLDORFER STR. 10 , 84549
ENGELSBERG , BAVIERA","MÜHLDORFER STR. 10 , 84549
ENGELSBERG , BAVIERA","BOVINO","1.4.1.; 1.4.2.; 1.4.3.; 1.9.2."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","74","74","EGELSER STR. 111 , 26605 AURICH , BAJA
SAJONIA","EGELSER STR. 111 , 26605 AURICH , BAJA
SAJONIA","BOVINO","1.4.1.; 1.4.2.; 1.4.3.; 1.5.1; 1.5.2.; 1.6.1."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","75","75","AM MUEHLBACH 2 , 88161 LINDENBERG
IM ALLGAEU , BAVIERA","AM MUEHLBACH 2 , 88161 LINDENBERG
IM ALLGAEU , BAVIERA","BOVINO","1.5.2."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","76","76","HAUPTSTRASSE 71 , 88161 LINDENBERG I
ALLGAEU , BAVIERA","HAUPTSTRASSE 71 , 88161 LINDENBERG I
ALLGAEU , BAVIERA","BOVINO","1.5.3.; 1.5.4."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","77","77","AUERBERGSTR. 8, 86989  STEINGADEN,
BAVIERA","AUERBERGSTR. 8, 86989  STEINGADEN,
BAVIERA","BOVINO","1.5.2."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","78","78","STEINWIES 20 , 86984 PREM , BAVIERA","STEINWIES 20 , 86984 PREM , BAVIERA","BOVINO","1.5.2."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","79","79","IM UNTEREN FELD 18 , 88239 WANGEN ,
BAÑAN WUERTTEMBERG","IM UNTEREN FELD 18 , 88239 WANGEN ,
BAÑAN WUERTTEMBERG","BOVINO","1.5.3 QUESOS FUNDIDOS, 1.5.4 QUESOS DIFERENTES A LOS DE 1.5.1.; 1.5.2. Y 1.5.3.,"
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","80","80","IM NEUEN FELDE 87, 29525  UELZEN,
BAJA SAJONIA","IM NEUEN FELDE 87, 29525  UELZEN,
BAJA SAJONIA","BOVINO","1.3.1.; 1.4.1.; 1.4.2.; 1.4.3.; 1.6.1."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","81","81","HEERENER STRAßE 49, 39576 STENDAL ,
STENDAL , SAJONIA- ANHALT","HEERENER STRAßE 49, 39576 STENDAL ,
STENDAL , SAJONIA- ANHALT","BOVINO","14.1.1., 14.1.2"
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","82","82","MAXLRAINER STR. 18 , 83043 BAD
AIBLING , BAVIERA","MAXLRAINER STR. 18 , 83043 BAD
AIBLING , BAVIERA","BOVINO","1.5.1.; 1.5.2.; 1.5.4."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","83","83","BOHNHORSTER STR. 17 , 31606 WARMSEN
, BAJA SAJONIA","BOHNHORSTER STR. 17 , 31606 WARMSEN
, BAJA SAJONIA","BOVINO","1.1.2; 1.2.2; 1.3.1; 1.7.1"
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","84","84","AM BAHNDAMM 7 , 17159 DARGUN ,
MECKLEMBURGO-  POMERANIA OCCIDENTAL","AM BAHNDAMM 7 , 17159 DARGUN ,
MECKLEMBURGO-  POMERANIA OCCIDENTAL","BOVINO","1.5.2."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","85","85","RUDOLF- DIESEL- STRASSE 17 , 89312 GÜNZBURG , BAVIERA","RUDOLF- DIESEL- STRASSE 17 , 89312 GÜNZBURG , BAVIERA","BOVINO","1.4.1 LECHES EN POLVO Y CREMAS DE LECHE EN POLVO; 1.9.2 LACTOSUEROS EN POLVO Y PRODUCTOS CUYO CONTENIDO DE LACTOSUEROS EN POLVO ES AL MENOS 20% M/M, EXCLUIDOS LOS DE 1.4.3; 1.8.1"
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","86","86","RUDOLF- DIESEL- STRASSE 17 , 89312
GÜNZBURG , BAVIERA","RUDOLF- DIESEL- STRASSE 17 , 89312
GÜNZBURG , BAVIERA","BOVINO","1.5.2 QUESOS MADURADOS O SEMIMADURADOS; 1.5.4 QUESOS DIFERENTES A LOS DE 1.5.1.; 1.5.2. Y 1.5.3."
"ALEMANIA","AUTORIZADAS LAS IMPORTACIONES DE LECHE, DERIVADOS
LÁCTEOS, DERIVADOS CÁRNICOS DE PORCINO","87","87","DR.- STEICHELE- STRASSE 4 , 86690 MERTINGEN , BAVIERA","DR.- STEICHELE- STRASSE 4 , 86690 MERTINGEN , BAVIERA","BOVINO","1.1.1 LECHE LÍQUIDA (CRUDA, PASTEURIZADA, ULTRA PASTEURIZADA, UHT, ESTERILIZADA; 1.1.2 DERIVADOS LÁCTEOS BEBIBLES O CUCHAREABLES SABORIZADOS Y/O FERMENTADOS (POR EJEMPLO, YOGUR, KUMIS, KÉFIR, LECHES CULTIVADAS CON BIFIDOBACTERIAS); 1.5.1 QUESOS FRESCOS (NO MADURADOS);"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","1","1","COMANDANTE FRANCO 4901, BERNAL,","COMANDANTE FRANCO 4901, BERNAL,","BOVINO","CARNE DESHUESADA EN CORTES (CONGELADA), MENUDENCIAS, CARNE PICADA CONGELADA, HAMBURGUESAS, MEDALLONES DE CARNE VACUNA CON SOYA, MEDALLONES DE CARNE SUPERCONGELADOS, CARNE TROZADA SAZONADA, ADITIVADA, MOLDEADA Y CONGELADA, GRASA NATURAL COMESTIBLE CONGELADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","2","2","LISANDRO DE LA TORRE 810, CIUDAD
NELSON","LISANDRO DE LA TORRE 810, CIUDAD
NELSON","BOVINO","CARNE DESHUESADA EN CORTES (CONGELADA), MENUDENCIAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","3","3","RUTA 6 Y 34 (6700), LUJÁN","RUTA 6 Y 34 (6700), LUJÁN","BOVINO","MENUDENCIAS CRUDAS CONGELADAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","4","4","PRINGLES Y EUROPA VILLA MERCEDES, PROVINCIA DE SAN LUIS","PRINGLES Y EUROPA VILLA MERCEDES, PROVINCIA DE SAN LUIS","BOVINO","CARNE PROCESADA CRUDA (CONGELADA), CARNE EN CORTES FINOS CRUDA (ENFRIADA O CONGELADA), CARNE DESHUESADA CRUDA (CONGELADA), VISCERAS, ESTÓMAGO, RABO CRUDO(CONGELADO)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","5","5","LUIS MARÍA GRAGO 1332, BURZACO,
BUENOS AIRES","LUIS MARÍA GRAGO 1332, BURZACO,
BUENOS AIRES","BOVINO","CARNE EN CORTES (ENFRIADA O CONGELADA), MENUDENCIAS CRUDAS O COCIDAS (CONGELADAS)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","6","6","AVENIDA DE LOS CONSTITUYENTES
2801 V 16 17 AAN","AVENIDA DE LOS CONSTITUYENTES
2801 V 16 17 AAN","BOVINO","CARNE CRUDA ENFRIADA AL VACIO, CARNE CRUDA CONGELADA, CARNE COCIDA CONGELADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","7","7","DAY 55 -  AVENIDA MILTRE 895","DAY 55 -  AVENIDA MILTRE 895","BOVINO, PORCINO, AVIAR, CÉRVIDA","LOMITO VACUNO AHUMADO CURADO EN ACEITE, CARNE DE CIERVO AHUMADA CURADA Y SABORIZADA EN ACEITE, JAMÓN DE CERDO AHUMADO CURADO EN ACEITE, CARNE DE JABALÍ AHUMADA CURADA Y SABORIZADA EN ACEITE, CARNE DE ÑANDÚ AHUMADA CURADA EN ACEITE (CURADOS, DISMUNIDOS EN AW, SEMICONSERVAS ENLATADAS)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","8","8","RECONQUISTA, BV H. YRIGOYEN 298","RECONQUISTA, BV H. YRIGOYEN 298","BOVINO","CARNE CON HUESO (RABO), CARNE DESHUESADA (CONGELADA, DIVERSOS CORTES FINOS), CARNE DESHUESADA (FRESA O REFRIGERERADA, DIVERSOS CORTES FINOS), DESPOJOS COMESTIBLES (CONGELADOS), ESTÓMAGOS, VISCERAS (LIBRILLO, MONDONGO, BONETE, RIÑÓN, HÍGADO, SESO, ENTRAÑA GRUESA, CORAZÓN, LENGUA, TENDÓN, NUEZ DE QUIJADA, POLLERA DE ENTRAÑA, TRÁQUEA, VEJIGA, TRAGAPASTO, PULMÓN, UBRE, MOLLEJAS, TRIPAS, CHINCHULÍN, PENE, AORTA, CUAJO, MÉDULA ESPINAL, NERVIO CERVICAL, CARTÍLAGO, CARNE DE CABEZA, VESÍCULA, RECORTES DE MENUDENCIAS, PÁNCREAS. MENUDENCIAS CONGELADAS. RECORTES DE CARNE DE BOVINO CRUDOS REFRIGERADOS Y/O CONGELADOS. HAMBURGUESAS DE CARNE BOVINA CRUDAS CONGELADAS. MEDALLONES DE BOVINO CRUDOS CONGELADOS. GRASA BOVINA REFRIGERADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","9","9","CALLE 3 # 398 PISO: 0 DPTO: 0  -- PARQUE INDUSTRIAL PILAR, BUENOS
AIRES","CALLE 3 # 398 PISO: 0 DPTO: 0  -- PARQUE INDUSTRIAL PILAR, BUENOS
AIRES","BOVINO","MEDALLON DE CARNE VACUNA CRUDO SUPERCONGELADO, CARNE 10:, MEDALLON DE CARNE VACUNA CRUDO SUPERCONGELADO, CARNE 4:1, MEDALLON DE CARNE VACUNA CRUDO SUPERCONGELADO, CARNE 3:1 (HAMBURGUESAS DE CARNE DE BOVINO)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","10","10","AV. J.D. PERÓN S/N VILLA GOBERNADOR GALVEZ","AV. J.D. PERÓN S/N VILLA GOBERNADOR GALVEZ","BOVINO, PORCINO, AVIAR","CARNE DESHUESADA FRESCA CRUDA (REFRIGERADA O CONGELADA), MENUDENCIAS FRESCAS CRUDAS (CONGELADAS), CORNED BEEF ENLATADO (AMBIENTE), CHORIZOS PRECOCIDOS (CRUDOS REFRIGERADOS), HAMBURGUESAS DE CARNE VACUNA (CONGELADAS), MEDALLONES DE CARNE VACUNA KID´S O% GRASAS TRANS. (CONGELADAS), MEDALLONES DE CARNE VACUNA SABOR PARRILLERO (CONGELADO), JAMÓN DE DIABLO (AMBIENTE), PATÉ DE FOIE AL CHAMPAGNE ENLATADO (AMBIENTE), PATÉ DE FOIE CON HONGOS (AMBIENTE), PATÉ DE FOIE CON PIMIENTA VERDE (AMBIENTE), PATÉ DE FOIE DE POLLO (AMBIENTE), PATÉ DE FOIE TIPO PROVENZAL (AMBIENTE), PATÉ DE FOIE (AMBIENTE), PATÉ DE JAMÓN AHUMADO (AMBIENTE), PATÉ DE SALMÓN (AMBIENTE), PICADILLO DE CARNE (AMBIENTE)** LOS (PRODUCTOS PATÉ DE FOIE, HASTA EL PICADILLO, VIENE ENLATADOS), PIERNA GLASEADA, VIANDADA, CONSERVA MIXTA A BASE CARNE VACUNA CON SALSA DE TOMATE."
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","11","11","AVENIDA DIRECTORIO 3136 CP 1406 CAPITAL FEDERAL, BUENOS AIRES","AVENIDA DIRECTORIO 3136 CP 1406 CAPITAL FEDERAL, BUENOS AIRES","BOVINO","CANE DE BOVINO CON HUESO (RABO), DESPOJOS COMESTIBLES DE BOVINO (CONGELADOS O CONSERVADOS DE OTRA FORMA), VISCERAS BOVINAS."
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","12","12","AV MITRE 2816 SAN JOSE","AV MITRE 2816 SAN JOSE","BOVINO","CARNE DESHUESADA FRESCA, MENUDENCIAS FRESCAS (RABOS), CORNED BEEF- CARNE VACUNA COCIDA CURADA, SALSA A BASE DE TOMATE Y CARNE VACUNA TIPO BOLOGNESA, CONSERVA MIXTA A BASE DE CARNE VACUNA CON SALSA DE TOMATE, ESTOMAGOS BOVINOS, HIGADOS, LENGUA, PULMON, CARNE EN CORTES BOVINO (FRESCA REFRIGERADA Y CONGELADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","13","13","AV. OTERO 5250 (EX RUTA 21 KM. 23,5)","AV. OTERO 5250 (EX RUTA 21 KM. 23,5)","BOVINO","CARNE DESHUESADA FRESCA, MENUDENCIAS FRESCAS, CORNED BEEF- CARNE VACUNA COCIDA CURADA, VIANDADA - CARNE VACUNA COCIDA CURADA CONDIMENTADA, HAMBURGUESAS DE CARNE VACUNA SUPERCONGELADAS, MEDALLONES DE CARNE VACUNA SUPERCONGELADOS SABOR PARRILLERO, MEDALLONES DE CARNE VACUNA SUPERCONGELADOS SWIFT BURGUER KID´S 0% GRASAS TRANS."
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","14","14","FONDO DE LA LEGUA 1690","FONDO DE LA LEGUA 1690","BOVINO","CARNE PROCESADA (INCLUSO DE HAMBURGUESA), CARNE EN CORTES FINOS, CARNE DESHUESADA, MENUDENCIAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","15","15","RUTA 502- KM 5,5 (1646) SAN FERNANDO , BUENOS AIRES","RUTA 502- KM 5,5 (1646) SAN FERNANDO , BUENOS AIRES","BOVINO","BIFE ANGOSTO, BIFE ANCHO, TAPA DE CUADRIL, LOMO FINO, VACÍO (REFRIGERADOS) VISCERAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","16","16","CALLE 501 S/N ENTRE 156 Y 157, JOAQUÍN GORINA","CALLE 501 S/N ENTRE 156 Y 157, JOAQUÍN GORINA","BOVINO","CARNE VACUNA DESHUESADA (CRUDA, REFIGERADA O CONGELADA), MENUDENCIAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","17","17","CALLE ""C"" N 146, (5223) COLONIA CAROYA","CALLE ""C"" N 146, (5223) COLONIA CAROYA","BOVINO","CARNE DESHUESADA FRESCA (CRUDA REFRIGERADO O CONGELADO), MENUDENCIAS FRESCAS (CONGELADAS)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","18","18","RIO PARANÁ 901","RIO PARANÁ 901","BOVINO","CORTES ANATÓMICOS CRUDOS (REFRIGERADOS O CONGELADOS)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","19","19","RUTA 33 KM 744, CASILDA --  SANTA FE","RUTA 33 KM 744, CASILDA --  SANTA FE","BOVINO","CARNE BOVINA CON HUESO (RABO) CRUDA, CONGELADA- CARNE DESHUESADA DE BOVINO CRUDA CONGELADA, CARNE EN CORTES FINOS CRUDA FRESCA Y REFRIGERADA, ESTÓMAGOS BOVINOS CRUDOS O COCIDOS CONGELADOS, DESPOJOS COMESTIBLES CRUDOS O COCIDOS CONGELADOS O CONSERVADOS DE OTRA FORMA."
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","20","20","LA MADRID Y PEDERNERA, ROSARIO, SANTA FE","LA MADRID Y PEDERNERA, ROSARIO, SANTA FE","BOVINO","CORTES ENFRIADOS SIN HUESOS, CORTES CONGELADOS SIN HUESOS Y MENUDENCIAS CONGELADAS CARNE BOVINA SIN HUESO ENFRIADA Y/O CONGELADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","21","21","RUTA 8, KM 57,500, PILAR, PROVINCIA DE BUENOS AIRES","RUTA 8, KM 57,500, PILAR, PROVINCIA DE BUENOS AIRES","BOVINO","CORTES ANATÓMICOS CRUDOS ENFRIADOS, CORTES ANATÓMICOS CRUDOS CONGELADOS, MENUDENCIAS CRUDAS CONGELADAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","22","22","JOSÉ LEÓN SUAREZ 3451, BUENOS AIRES","JOSÉ LEÓN SUAREZ 3451, BUENOS AIRES","BOVINO","CARNE Y MENUDENCIAS VACUNAS CRUDAS REFRIGERADAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","23","23","AV. JORGE ORTÍZ 2653, SAN JORGE, PROVINCIA DE SANTA FÉ.","AV. JORGE ORTÍZ 2653, SAN JORGE, PROVINCIA DE SANTA FÉ.","BOVINO","HAMBURGUESAS CRUDAS CONGELADAS, CORTES FNI OS CRUDOS ENFRIADOS O CONGELADOS, MENUDENCIAS O VISCERAS CRUDAS CONGELADAS, PLASMA/HEMOGLOBINA DESHIDRATADA (AMBIENTE), HARINA DE CARNE Y HUESO COCIDA (AMBIENTE)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","24","24","RUTA NACIONAL N 9 KM 354 CRACARAÑA","RUTA NACIONAL N 9 KM 354 CRACARAÑA","BOVINO","CORTES DE CARNE SIN HUESO CRUDA (REFRIGERADA O CONGELADA), MENUDENCIAS (CRUDAS CONGELADAS), HAMBURGUESAS (CRUDAS CONGELADAS), CARNE PICADA/MOLIDA (CRUDA CONGELADA)"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","25","25","CALLE BOQUERÓN 439 ENTRE SIXTO FERNÁNDEZ Y GARONA","CALLE BOQUERÓN 439 ENTRE SIXTO FERNÁNDEZ Y GARONA","BOVINO","CARNE BOVINA CON Y SIN HUESO, REFRIGERADA Y/O CONGELADA"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","26","26","RUTA KM 2 367, VIVORATÁ, MAR
CHIQUITA, PROVINCIA DE BUENOS AIRES","RUTA KM 2 367, VIVORATÁ, MAR
CHIQUITA, PROVINCIA DE BUENOS AIRES","BOVINO","CARNE BOVINA SIN HUESO CONGELADA Y/O ENFRIADA, ESTOMAGOS Y VISCERAS. MENUDENCIAS BOVINAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","27","27","BERUTI 368, AVELLANEDA, BUENOS AIRES     ARGENTINA","BERUTI 368, AVELLANEDA, BUENOS AIRES     ARGENTINA","BOVINO","CORTES VACUNOS, CRUDOS, REFRIGERADOS."
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","28","28","RUTA NACIONAL N 8 KM 302.5 HUGHES, ARGENTINA","RUTA NACIONAL N 8 KM 302.5 HUGHES, ARGENTINA","BOVINO","CARNE BOVINA SIN HUESO CONGELADA Y/O ENFRIADA, MENUDENCIAS BOVINAS CRUDAS O SEMICOCIDAS CONGELADAS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","29","29","CAMINO A PAJAS BLANCAS KM. 22","CAMINO A PAJAS BLANCAS KM. 22","BOVINO","CARNE BOVINA SIN HUESO, ENFRIADA Y/O CONGELADA, MENUDENCIAS BOVINAS CRUDAS Y SEMICOCIDAS, CORTES FINOS"
"ARGENTINA","AUTORIZADAS LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE BOVINA, OVINA,
CERVIDA, AVIAR (ÑANDU) Y PORCINA (INCLUIDO JABALÍ).","30","30","COLON 876, CIUDAD DE AVELLANEDA","COLON 876, CIUDAD DE AVELLANEDA","BOVINO","MENUDENCIAS BOVINAS COMESTIBLES (CORAZÓN, CUAJO SEMICOCIDO, HÍGADO, LENGUA, MONDONGO SEMICOCIDO, PULMÓN, RABO), PAJARILLA"
