"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05642","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","SALGAR","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13657","NO","ACTIVO","ND","2012-11-01","Mujer","PRIMARIA","BOLIVAR","SAN JUAN NEPOMUCENO","ND","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","289"
"ND","05","05030","ND","NO ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","AMAGA","Colombia","ND","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","11","11001","ND","ACTIVO","ND","2013-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","05","05001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","MEDELLIN","ND","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","35"
"NO","50","50573","NO","ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","META","PUERTO LOPEZ","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","88","88001","NO","ACTIVO","ND","2015-05-01","Mujer","ND","SAN ANDRES","SAN ANDRES","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54820","NO","ACTIVO","ND","2015-06-01","Mujer","PRIMARIA","NORTE DE SANTANDER","TOLEDO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","73","73168","NO","ACTIVO","ND","2012-10-01","Mujer","ND","TOLIMA","CHAPARRAL","COLOMBIA","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","44","44078","ND","ACTIVO","ND","2018-11-01","Hombre","PRIMARIA","LA GUAJIRA","BARRANCAS","Colombia","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","86","86001","ND","ACTIVO","ND","2013-07-01","Hombre","ND","PUTUMAYO","MOCOA","Colombia","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","25","25286","NO","ACTIVO","ND","2016-09-01","Hombre","TRANSICION","CUNDINAMARCA","FUNZA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","17","17174","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","CALDAS","CHINCHINA","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","4"
"SI","17","17174","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","CALDAS","CHINCHINA","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","4"
"NO","52","52699","NO","NO ACTIVO","INDIGENA","2012-11-01","Hombre","ND","NARIÑO","SANTACRUZ","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","68","68081","NO","ACTIVO","ND","2012-10-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","ND","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","SI","1"
"ND","18","18029","ND","ACTIVO","ND","2012-12-01","Mujer","ND","CAQUETA","ALBANIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","44","44560","NO","ACTIVO","INDIGENA","2013-02-01","Hombre","PRIMARIA","LA GUAJIRA","MANAURE","ND","ND","EDUCACIÓN PRIMARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","786"
"NO","68","68167","NO","ACTIVO","ND","2012-11-01","Hombre","TRANSICION","SANTANDER","CHARALA","ND","ND","TRANSICIÓN","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","66","66001","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","RISARALDA","PEREIRA","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","23","23182","NO","ACTIVO","ND","2013-10-01","Mujer","ND","CORDOBA","CHINU","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","86","86865","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","43"
"NO","70","70265","NO","ACTIVO","ND","2016-12-01","Mujer","TRANSICION","SUCRE","GUARANDA","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","47","47745","NO","ACTIVO","ND","2013-01-01","Mujer","ND","MAGDALENA","SITIONUEVO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05172","NO","ACTIVO","ND","2015-10-01","Hombre","PRIMARIA","ANTIOQUIA","CHIGORODO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"SI","73","73236","NO","ACTIVO","ND","2012-12-01","Mujer","ND","TOLIMA","DOLORES","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","73","73236","NO","ACTIVO","ND","2012-12-01","Mujer","ND","TOLIMA","DOLORES","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","73","73236","NO","ACTIVO","ND","2012-12-01","Mujer","ND","TOLIMA","DOLORES","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","19","19130","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CAUCA","CAJIBIO","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19256","NO","ACTIVO","ND","2013-01-01","Hombre","SECUNDARIA","CAUCA","EL TAMBO","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","57"
"ND","76","76364","NO","ACTIVO","ND","2012-10-01","Mujer","ND","VALLE","JAMUNDI","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","05","05656","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","SAN JERONIMO","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05656","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","SAN JERONIMO","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85263","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","CASANARE","PORE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2015-01-01","50-65","NO","1"
"ND","23","23586","ND","NO ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","PURISIMA","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","9"
"NO","08","08001","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ATLANTICO","BARRANQUILLA","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","620"
"NO","15","15572","SI","ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","PUERTO BOYACA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","52","52240","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","SECUNDARIA","NARIÑO","CHACHAGÜI","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"15","15238","NO","ACTIVO","ND","2017-03-01","Hombre","ND","BOYACA","DUITAMA","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73067","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","ATACO","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","82"
"NO","68","68250","NO","ACTIVO","ND","2014-11-01","Hombre","PRIMARIA","SANTANDER","EL PEÑON","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"50","50577","NO","ACTIVO","ND","2012-11-01","Hombre","ND","META","PUERTO LLERAS","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","17","17614","NO","ACTIVO","ND","2016-10-01","Hombre","ND","CALDAS","RIOSUCIO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","91","91540","ND","NO ACTIVO","INDIGENA","2013-01-01","Mujer","ND","AMAZONAS","PUERTO NARIÑO","Colombia","ND","ND","No Definido","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","52","52678","NO","ACTIVO","ND","2016-04-01","Mujer","ND","NARIÑO","SAMANIEGO","ND","MONETARIO","ND","TI","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","86","86760","NO","ACTIVO","INDIGENA","2018-09-01","Mujer","ND","PUTUMAYO","SANTIAGO","ND","ND","ND","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","85","85410","NO","ACTIVO","ND","2016-02-01","Hombre","TRANSICION","CASANARE","TAURAMENA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23660","NO","NO ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","CORDOBA","SAHAGUN","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","36"
"NO","25","25372","NO","ACTIVO","ND","2013-01-01","Hombre","ND","CUNDINAMARCA","JUNIN","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","52","52210","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","NARIÑO","CONTADERO","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","62"
"NO","95","95200","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","SECUNDARIA","GUAVIARE","MIRAFLORES","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","23","23574","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","PUERTO ESCONDIDO","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","8"
"ND","47","47288","ND","ACTIVO","ND","2012-10-01","Mujer","ND","MAGDALENA","FUNDACION","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"76","76001","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2017-02-01","Mujer","ND","VALLE","CALI","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05480","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","ANTIOQUIA","MUTATA","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","13","13650","NO","ACTIVO","ND","2012-11-01","Mujer","ND","BOLIVAR","SAN FERNANDO","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"76","76109","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2018-11-01","Hombre","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","13","13062","NO","ACTIVO","ND","2013-01-01","Hombre","ND","BOLIVAR","ARROYOHONDO","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"ND","18","18001","ND","ACTIVO","ND","2014-12-01","Hombre","ND","CAQUETA","FLORENCIA","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","25","25377","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CUNDINAMARCA","LA CALERA","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","25","25377","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CUNDINAMARCA","LA CALERA","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","25","25377","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CUNDINAMARCA","LA CALERA","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","23","23555","ND","ACTIVO","ND","2013-10-01","Mujer","ND","CORDOBA","PLANETA RICA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","52","52506","ND","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","OSPINA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","73","73624","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","ROVIRA","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","180"
"SI","50","50350","NO","ACTIVO","ND","2012-12-01","Mujer","ND","META","LA MACARENA","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05887","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","YARUMAL","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2014-01-01",">65","SI","1"
"NO","73","73616","NO","ACTIVO","ND","2016-11-01","Hombre","PRIMARIA","TOLIMA","RIOBLANCO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05440","NO","ACTIVO","ND","2015-11-01","Mujer","PRIMARIA","ANTIOQUIA","MARINILLA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","11","11001","NO","NO ACTIVO","ND","2015-09-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2017-01-01","30-49","SI","2"
"NO","52","52835","NO","NO ACTIVO","ND","2014-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"SI","19","19698","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CAUCA","SANTANDER DE QUILICHAO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","4"
"NO","27","27615","NO","ACTIVO","ND","2012-12-01","Mujer","POSGRADO","CHOCO","RIOSUCIO","COLOMBIA","MONETARIO","NUTRICIÓN","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","68","68001","ND","ACTIVO","ND","2016-07-01","Mujer","ND","SANTANDER","BUCARAMANGA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"ND","20","20295","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Mujer","ND","CESAR","GAMARRA","Colombia","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","50","50568","NO","ACTIVO","ND","2016-12-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13001","NO","ACTIVO","ND","2018-02-01","Hombre","TRANSICION","BOLIVAR","CARTAGENA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05667","NO","ACTIVO","ND","2012-10-01","Mujer","PRIMARIA","ANTIOQUIA","SAN RAFAEL","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","224"
,"15","15022","NO","ACTIVO","ND","2018-03-01","Hombre","ND","BOYACA","ALMEIDA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","50","50577","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","META","PUERTO LLERAS","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","NO","1"
"SI","08","08421","NO","ACTIVO","ND","2012-12-01","Hombre","ND","ATLANTICO","LURUACO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2016-01-01","30-49","NO","1"
"NO","08","08433","NO","ACTIVO","ND","2014-08-01","Hombre","TRANSICION","ATLANTICO","MALAMBO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70742","NO","ACTIVO","ND","2014-09-01","Mujer","ND","SUCRE","SAN LUIS DE SINCE","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","05","05847","ND","ACTIVO","INDIGENA","2014-03-01","Hombre","ND","ANTIOQUIA","URRAO","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","20","20710","NO","ACTIVO","ND","2014-09-01","Hombre","ND","CESAR","SAN ALBERTO","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","17","17380","NO","ACTIVO","ND","2017-05-01","Hombre","ND","CALDAS","LA DORADA","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","3"
"NO","19","19355","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","CAUCA","INZA","Colombia","ND","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","08","08685","NO","ACTIVO","ND","2014-12-01","Hombre","ND","ATLANTICO","SANTO TOMAS","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","47","47707","NO","ACTIVO","ND","2016-02-01","Hombre","TRANSICION","MAGDALENA","SANTA ANA","ND","ND","TRANSICIÓN","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","20","20060","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CESAR","BOSCONIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","63","63401","NO","ACTIVO","ND","2012-10-01","Mujer","ND","QUINDIO","LA TEBAIDA","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70473","NO","ACTIVO","ND","2016-06-01","Mujer","ND","SUCRE","MORROA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
