"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"69112","69112","Regi�n Eje Cafetero","05","ANTIOQUIA","05088","BELLO","TIPO B","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BELLO ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","4,25647222","-74,00483333","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68550","68550","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL PASTO CARRERA 4 # 16-15",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,19383800","-77,26973700","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"68436","68436","Regi�n Eje Cafetero","05","ANTIOQUIA","05667","SAN RAFAEL","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL SAN RAFAEL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,29400000","-75,02863888","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"47309","47309","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.M. TECNICO INDUSTRIAL DE PASTO - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","1,21146600","-77,29003800","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69703","69703","Regi�n Centro Orient","68","SANTANDER","68720","SANTA HELENA DEL OPON","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SANTA HELENA DEL OPON ALCALDIA DE SANTA HELENA DEL OPON",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,33922800","-73,61669500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69687","69687","Regi�n Centro Orient","54","NORTE DE SANTANDER","54660","SALAZAR","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL SALAZAR GOBERNACION DE N.SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,54265400","-73,70668100","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"68426","68426","Regi�n Eje Cafetero","05","ANTIOQUIA","05353","HISPANIA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL HISPANIA",,,,,,,"CERRADO","6144",,"1900-01-01","YESIKA DEL CARMEN PADILLA YA�EZ","5,79911111","-75,90855555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"12816","12816","Regi�n Eje Cafetero","17","CALDAS","17042","ANSERMA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,24669444","-75,78055555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2016-12-31","4144","2016-12-31"
"68569","68569","Regi�n Pac�fico","52","NARI�O","52356","IPIALES","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL IPIALES CASA PASTORAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",80534600","-77,58598500","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"15927","15927","Regi�n Centro Orient","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL GENERAL SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","7,83238300","-72,47273300","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"33429","33429","Regi�n Centro Orient","25","CUNDINAMARCA","25307","GIRARDOT","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. FRANCISCO MANZANERA HENRIQUEZ - SEDE PRIN",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","4,30513700","-74,81403500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69004","69004","Regi�n Eje Cafetero","05","ANTIOQUIA","05792","TARSO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL  PARQUE EDUCATIVO BALCONES DEL SABER",,,,,,,"CERRADO","6144",,"1900-01-01","GOBERNACI�N","5,86461111","-75,81963888","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69007","69007","Regi�n Eje Cafetero","05","ANTIOQUIA","05873","VIGIA DEL FUERTE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL  PARQUE EDUCATIVO SABERES ANCESTRALES",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,58944444","-76,89972222","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68412","68412","Regi�n Eje Cafetero","05","ANTIOQUIA","05001","MEDELLIN","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MEDELLIN CALLE 59",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,25969444","-75,57566666","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69051","69051","Regi�n Eje Cafetero","66","RISARALDA","66400","LA VIRGINIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL LA VIRGINIA CECAM",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,89611111","-75,88355555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"33307","33307","Regi�n Centro Orient","25","CUNDINAMARCA","25288","FUQUENE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE DPTAL INSTITUTO TECNICO COMERCIAL DE CAPELLANIA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,40473200","-73,79629200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2016-12-31","4144","2016-12-31"
"15584","15584","Regi�n Pac�fico","52","NARI�O","52838","TUQUERRES","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO NACIONAL MIXTO SAN LUIS GONZAGA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,08462100","-77,61864700","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69681","69681","Regi�n Centro Orient","15","BOYACA","15837","TUTA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL TUTA ALCALDIA TUTA",,,,,,,"CERRADO","4096",,"1900-01-01","ANGELA BAYONA","5,69254300","-73,22705800","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68484","68484","Regi�n Pac�fico","19","CAUCA","19532","PATIA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL PATIA",,,,,,,"CERRADO","4096",,"1900-01-01","GESTOR TIC","2,06901600","-77,05292400","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"17036","17036","Regi�n Centro Sur","73","TOLIMA","73001","IBAGUE","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  SEDE 1 JOAQUIN PARIS",,,,,,,"CERRADO","6144",,"1900-01-01","MIGUEL FELIPE ANZOLA","4,44276500","-75,21752100","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"15904","15904","Regi�n Centro Orient","54","NORTE DE SANTANDER","54720","SARDINATA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL NTRA SRA DE LAS MERCEDES",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","7,89920200","-72,48733100","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68516","68516","Regi�n Centro Orient","25","CUNDINAMARCA","25486","NEMOCON","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL NEMOCN",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,07292000","-73,87403000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69961","69961","Regi�n Centro Orient","15","BOYACA","15087","BELEN","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL BELEN CASA DE LA CULTURA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,98754300","-72,91277000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"69976","69976","Regi�n Caribe","13","BOLIVAR","13001","CARTAGENA","TIPO B","UNI�N TEMPORAL CLARO","2016-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL CARTAGENA ESCUELA NAVAL DE SUPERFICIE",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","10,39052000","-75,52990800","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"10003","10003","Regi�n Caribe","70","SUCRE","70001","SINCELEJO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2017-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL INSTITUCI�N EDUCATIVA ALTOS DE LA SABANA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","9,30940600","-75,39007900","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1",,,,"294044100,68","2017-12-31","4144","2017-12-31"
"69720","69720","Regi�n Eje Cafetero","05","ANTIOQUIA","05154","CAUCASIA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  CIUDADELA PONZENU",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","7,99002777","-75,20166666","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68712","68712","Regi�n Eje Cafetero","66","RISARALDA","66001","PEREIRA","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL PEREIRA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","4,81191666","-75,69247222","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 0",,,,"908306698,84","2012-12-31","4144","2012-12-31"
"17795","17795","Regi�n Pac�fico","76","VALLE DEL CAUCA","76250","EL DOVIO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  JOSE MARIA FALLA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,50530600","-76,23483100","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"13276","13276","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA TECNICO MILCIADES CANTIL",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","10,44574900","-73,25129400","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"13222","13222","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO TECNICO COMERCIAL JOSE EUGENIO MARTI",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","10,45358000","-73,26677000","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"69959","69959","Regi�n Centro Orient","68","SANTANDER","68615","RIONEGRO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL RIONEGRO CASA DE LA CULTURA RAMON BADILLO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","7,26389800","-73,14823100","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"69035","69035","Regi�n Centro Orient","25","CUNDINAMARCA","25885","YACOPI","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL YACOPI ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,48399800","-73,93575800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68596","68596","Regi�n Centro Sur","73","TOLIMA","73055","ARMERO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL ARMERO-GUAYABAL",,,,,,,"CERRADO","6144",,"1900-01-01","DORIS PATRICIA REINALES MENDOZA","4,72837800","-74,25493700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"68500","68500","Regi�n Caribe","23","CORDOBA","23807","TIERRALTA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL TIERRALTA",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",00000000","-76,05852100","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69833","69833","Regi�n Eje Cafetero","63","QUINDIO","63001","ARMENIA","TIPO A","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL ARMENIA COMUNA 4 SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,52602777","-75,68786111","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69003","69003","Regi�n Eje Cafetero","05","ANTIOQUIA","05789","TAMESIS","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL  PARQUE EDUCATIVO CARTAMA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,66763888","-75,71500000","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69847","69847","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL  ESCUELA MILITAR DE AVIACIN MARCO FIDEL SUAREZ",,,,,,,"CERRADO","6144",,"1900-01-01","MARTAH LILIANA SUAREZ","3,45743100","-76,49647600","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69690","69690","Regi�n Centro Orient","54","NORTE DE SANTANDER","54820","TOLEDO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL TOLEDO GOBERNACION DE N.SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","7,31017100","-72,48360400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69055","69055","Regi�n Centro Sur","73","TOLIMA","73622","RONCESVALLES","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.T. LA VOZ DE LA TIERRA - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,00516400","-75,60757000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"44587","44587","Regi�n Eje Cafetero","66","RISARALDA","66682","SANTA ROSA DE CABAL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INST AGROP VERACRUZ",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,86352777","-75,61352777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"12436","12436","Regi�n Centro Orient","15","BOYACA","15176","CHIQUINQUIRA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE TCNICO INDUSTRIAL JULIO FLREZ",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,61143900","-73,82247200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"69155","69155","Regi�n Centro Orient","15","BOYACA","15572","PUERTO BOYACA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL PUERTO BOYACA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","PEDRO RODRIGUEZ - GESTOR TIC","5,97413200","-74,58115500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68681","68681","Regi�n Eje Cafetero","05","ANTIOQUIA","05615","RIONEGRO","TIPO B","UNI�N TEMPORAL CLARO","2012-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL RIONEGRO",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,14744444","-75,38738888","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 0",,,,"937900264,49","2012-12-31","4144","2012-12-31"
"68758","68758","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO PLUS PILOTO","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL PLUS DE BOGOTA-SUBA CASA DE LA PARTICIPACIN",,,,,,,"CERRADO","6144",,"1900-01-01","JORGE RESTREPO","4,74142700","-74,08396400","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS PILOTO",,,,"555196569,87","2014-12-31","4144","2014-12-31"
"69676","69676","Regi�n Caribe","70","SUCRE","70670","SAMPUES","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SAMPUES ALCALDIA DE SAMPUES",,,,,,,"CERRADO","6144",,"1900-01-01","NA","9,18333900","-75,37788600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"69040","69040","Regi�n Centro Orient","25","CUNDINAMARCA","25293","GACHALA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL GACHALA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,73283400","-74,34146800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69705","69705","Regi�n Centro Orient","68","SANTANDER","68861","VELEZ","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL VELEZ ALCALDIA DE VELEZ",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,87978000","-73,76729000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68744","68744","Regi�n Eje Cafetero","05","ANTIOQUIA","05579","PUERTO BERRIO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL PUERTO BERRIO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","6,48952777","-74,40258333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 0",,,,"614041607,80","2012-12-31","4144","2012-12-31"
"68470","68470","Regi�n Centro Orient","15","BOYACA","15001","TUNJA","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL TUNJA CRCEL DISTRITAL",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","5,40473200","-73,79629200","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69670","69670","Regi�n Centro Orient","68","SANTANDER","68276","FLORIDABLANCA","TIPO B","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL FLORIDABLANCA ALCALDIA DE FLORIDABLANCA",,,,,,,"CERRADO","6144",,"1900-01-01","ANDREA ESPINOSA  - GESTOR TIC","7,07762500","-73,09014500","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68682","68682","Regi�n Eje Cafetero","05","ANTIOQUIA","05686","SANTA ROSA DE OSOS","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL SANTA ROSA DE OSOS",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,64883333","-75,45980555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 0",,,,"524128345,73","2012-12-31","4144","2012-12-31"
"68679","68679","Regi�n Llano","50","META","50313","GRANADA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2013-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL GRANADA CASA DE LA CULTURA",,,,,,,"CERRADO","6144",,"1900-01-01","JUAN DAVID OLARTE","6,98341900","-73,05330100","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"FASE 0",,,,"894492420,48","2013-12-31","4144","2013-12-31"
"68686","68686","Regi�n Caribe","13","BOLIVAR","13001","CARTAGENA","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL CARTAGENA SANTA RITA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO",",00000000","-75,47924600","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 0",,,,"937501686,72","2012-12-31","4144","2012-12-31"
"16689","16689","Regi�n Centro Orient","68","SANTANDER","68895","ZAPATOCA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO TECNICO SANTO TOMAS SEDE JUAN BOSCO",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","5,91934300","-73,62823900","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
