"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001004994","COLEGIO SANTA TERESITA","807","NO OFICIAL","817.000000",,"874","A","CL 44 90 A 22","EL DANUBIO","2537667","2537106","colegioteresitas@une.net.co","HNA. ANA LUCÍA MONTOYA SIERRA",,"368","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005036","COLEGIO SAN JOSE DE LAS VEGAS","807","NO OFICIAL","817.000000",,"874","A","KR 48 7 S 52","EL POBLADO","4446008/1","3214789","clemencia.mejia@sanjosevegas.edu.co","CLEMENCIA MEJIA LOPEZ","www.sanjosevegas.edu.co","1423","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005109","COLEGIO LA ANUNCIACION","807","NO OFICIAL","817.000000",,"874","A","KR 21 40 114","BOMBONA N. 2","2692664","2146068","normal@une.net.co","HNA MARGARITA OJEDA SUAREZ",,"767","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005125","COLEGIO MADRE ANTONIA CERINI","807","NO OFICIAL","817.000000",,"874","A","KR 32 C 7 A 60","LA FLORIDA","3118176","2663709",,"HNA ISABEL CORREDOR LEGUIZAMON",,"94","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005176","COLEGIO BETHLEMITAS","807","NO OFICIAL","817.000000",,"874","A","IND TR 36 72 93","LAURELES","4133737","2508281","cbethlemitas@une.net.co","HNA MARISOL SANTOYO NARANJO","www.bethlemitas.edu.co","720","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005214","COLEGIO MARIA AUXILIADORA","807","NO OFICIAL","817.000000",,"874","A","KR 45 58 88","LOS ANGELES","3208840","2954040","colmamed@une.net.co","SOR NUBIA ROSA GONZÁLEZ RAMÍREZ",,"479","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005257","COLEGIO TERESIANO NUESTRA SEÑORA DE LA CANDELARIA","807","NO OFICIAL","817.000000",,"874","A","CL 47 F 89 A 134","SANTA LUCIA","5811611/5811622 Correo:colteresecretaria@gmail.com","5811622","colcande@gmail.com - secretariateresiano@gmail.com","LILIANA DIAZ POSADA","www.teresianocandelaria.edu.co","576","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005265","COLEGIO LATINO","807","NO OFICIAL","817.000000",,"874","A","CL 12 10 27","EL POBLADO","4447559 Correo:colegiolatino@gmail.com","3118550","colegiolatino@gmail.com","JHON JAIRO OROZCO VIDAL",,"2459","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005541","COLEGIO NUESTRA MADRE DE MERCEDES","807","NO OFICIAL","817.000000",,"874","A","CL 37 B 98 02","BELENCITO","2531455","2531455","mercedarias@epm.net.co","MARÍA IRMA TORRES ORTIZ",,"358","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005567","COLEGIO CORAZONISTA","807","NO OFICIAL","817.000000",,"874","A","KR 84 34 36","LA CASTELLANA","4129988","413 38 11","secretaria@corazonistamedellin.edu.co","HERMANO ALBERTO GARCIA SERNA","www.corazonistamedellin.edu.co","1698","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005621","COLEGIO BARBARA MICARELLI","807","NO OFICIAL","817.000000",,"874","A","DG 80 78 B 48","ALTAMIRA","2570764","4418193","micarelli@une.net.co","HNA ARACELLY VÁSQUEZ TAMAYO","www.colegiobarbaramicarelli.com","320","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005893","COLEGIO EL HOGAR DE SU NIÑO","807","NO OFICIAL","963.000000",,"874","A","CL 45 99 25","SAN JAVIER","4965188","4965187",,"ROSA ELVIRA RUIZ NOVOA",,"252","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005893","COLEGIO EL HOGAR DE SU NIÑO","1002","NO_OFICIAL","817",,"52","A","CL 45 99 25","SAN JAVIER","4965188","4965187",,"ROSA ELVIRA RUIZ NOVOA",,"232","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001005907","COLEGIO EMILIA RIQUELME","807","NO OFICIAL","817.000000",,"874","A","KR 51 B 91 19","ARANJUEZ","2363097","0",,"HNA EMILIA ROSA YEPES RODRIGUEZ",,"346","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001006784","COLEGIO DE LA COMPAÑIA DE MARIA","807","NO OFICIAL","817.000000",,"874","A","CL 9 SUR 37 345","EL CASTILLO","3211166","3215088","secretaria.ensenanzamde@cdm.edu.co","BEATRIZ ACOSTA MESA",,"780","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001007306","COLEGIO SAN FRANCISCO JAVIER","807","NO OFICIAL","817.000000",,"874","A","CL 14 73 23","LAS PLAYAS","3432492","3438840","cfrancisco@epm.net.co","HNA MARIA DEL CARMEN PATIÑO GIRALDO",,"278","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001007586","COLEGIO CAMPESTRE LA COLINA","807","NO OFICIAL","817.000000",,"874","A","CL 12 SUR 18 173","LOS BALSOS N. 1","3170790","3170794","comunicaciones@colegiolacolina.edu.co","JUAN ANDRES ESCOBAR V?LEZ","www.colegiolacolina.edu.co","538","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001007969","COLEGIO NUESTRA SEÑORA DE LA PROVIDENCIA","807","NO OFICIAL","817.000000",,"874","A","CL 9 A 10 170 <EOF>","POBLADO - COLA DEL ZORRO","480 58 60","312 74 66 - EXT 101","secretaria@providencia.edu.co","HNA. MARINA CARDONA PARRA","www.providencia.edu.co","116","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001010358","COLEGIO ADVENTISTA SIMON BOLIVAR","807","NO OFICIAL","817.000000",,"874","A","KR 51 D 71 105","SEVILLA","2339853","2111773","info@casb.edu.co dario.correamarin@gmail.com","DARIO ALBERTO CORREA MARIN",,"355","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001010781","COLEGIO MONTESSORI","807","NO OFICIAL","817.000000",,"875","B","CR 20 NO 20A SUR-55","SAN LUCAS","3171400","3171396","rectoria@montessori.edu.co","MYRIAM MONTES TAMAYO","www.montessori.edu.co","1043","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001011516","COLEGIO SANTA BERTILLA BOSCARDIN","1002","NO_OFICIAL","817",,"52","A","CL 78 B 75 181","ROBLEDO","4030060","4030060","sbertilla@une.net.co","HERMANA MARGOTH FABIOLA MARÍN RUÍZ","www.sbertilla.edu.co","898","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001011516","COLEGIO SANTA BERTILLA BOSCARDIN","807","NO OFICIAL","817.000000",,"874","A","CL 78 B 75 181","ROBLEDO","4030060","4030060","sbertilla@une.net.co","MARIANGELA SANDOVAL CORREA","www.sbertilla.edu.co","789","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001011516","COLEGIO SANTA BERTILLA BOSCARDIN","1002","NO_OFICIAL","2432",,"52","A","CL 78 B 75 181","ROBLEDO","4030060","4030060","sbertilla@une.net.co","HERMANA MARGOTH FABIOLA MARÍN RUÍZ","www.sbertilla.edu.co","916","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001011516","COLEGIO SANTA BERTILLA BOSCARDIN","1002","NO_OFICIAL","817",,"52","A","CL 78 B 75 181","ROBLEDO","4030060","4030060","sbertilla@une.net.co","MARIANGELA SANDOVAL CORREA","www.sbertilla.edu.co","928","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001011583","COLEGIO SAN LUCAS","807","NO OFICIAL","817.000000",,"874","A","CL 20 SUR 25 B 91","SAN LUCAS","3171269","3172006","colegiosanlucas@une.net.co","PBRO. LUIS GABRIEL BOTERO ISAZA.",,"127","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001012181","COLEGIO SAN JUAN EUDES","807","NO OFICIAL","817.000000",,"874","A","CL 78 79 B 35","BOSQUES DE SAN PABLO","2345349","2345372","sanjuaneudes@gmail.com","EDGAR DARIO RESTREPO","www.sanjuaneudes.edu.co","1338","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001012601","COLEGIO JOSE MARIA BERRIO","1002","NO_OFICIAL","817",,"52","A","CL 56S 38 07","VDA. MARIA AUXILIADORA","3011152","2884524","josema@une.net.com","JARAMILLO GIRALDO HERNAN DARIO","www.josema.edu.co","427","1"
"2021","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001012601","COLEGIO JOSE MARIA BERRIO","807","NO OFICIAL","817.000000",,"874","A","CL 56S 38 07","VDA. MARIA AUXILIADORA","3011152","2884524","josema@une.net.com","JARAMILLO GIRALDO HERNAN DARIO","www.josema.edu.co","519","1"
"2020","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001012601","COLEGIO JOSE MARIA BERRIO","1002","NO_OFICIAL","817",,"52","A","CL 56S 38 07","VDA. MARIA AUXILIADORA","3011152","2884524","josema@une.net.com","JARAMILLO GIRALDO HERNAN DARIO","www.josema.edu.co","498","1"
"2018","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001012601","COLEGIO JOSE MARIA BERRIO","1002","NO_OFICIAL","817",,"52","A","CL 56S 38 07","VDA. MARIA AUXILIADORA","3011152","2884524","josema@une.net.com","JARAMILLO GIRALDO HERNAN DARIO","www.josema.edu.co","389","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001012857","COLEGIO VID OBRA DE LA CONGREGACION MARIANA","1002","NO_OFICIAL","817",,"52","A","CL 81 71 06","C?RDOBA","4452200","4424239","colegio@vid.org.co","DORA PATRICIA ZAPATA CATAÑO","www.congregacionmariana.org.co","981","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001012857","COLEGIO VID OBRA DE LA CONGREGACION MARIANA","807","NO OFICIAL","817.000000",,"874","A","CL 81 71 06","C?RDOBA","4452200","4424239","colegio@vid.org.co","DORA PATRICIA ZAPATA CATAÑO","www.congregacionmariana.org.co","925","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001012857","COLEGIO VID OBRA DE LA CONGREGACION MARIANA","1002","NO_OFICIAL","817",,"52","A","CL 81 71 06","C?RDOBA","3223550","4424239","colegio@colegiovid.edu.co","DORA PATRICIA ZAPATA CATAÑO","www.colegiovid.edu.co","959","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001012857","COLEGIO VID OBRA DE LA CONGREGACION MARIANA","1002","NO_OFICIAL","817",,"52","A","CL 81 71 06","C?RDOBA","4452200","4424239","colegio@vid.org.co","DORA PATRICIA ZAPATA CATAÑO","www.congregacionmariana.org.co","1004","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001013195","COLEGIO MANZANARES","807","NO OFICIAL","817.000000",,"874","A","IND CR 16 12 SUR 28","LOS BALSOS N. 1","4441347","3170781","info@colegiomanzanares.edu.co","MELBA LOPERA ORTEGA",,"152","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001013691","COLEGIO ALFRED BINET","807","NO OFICIAL","963.000000",,"874","A","CL 49 26 31","MIRAFLORES","2697920","2147369","coordinadorcab@hotmail.com","GLORIA ELENA PUERTA",,"311","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001013691","COLEGIO ALFRED BINET","1002","NO_OFICIAL","963",,"52","A","CL 49 26 31","MIRAFLORES","2697920","2147369","coordinadorcab@hotmail.com","GLORIA ELENA PUERTA.",,"306","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001013730","COLEGIO PESTALOZZI","807","NO OFICIAL","2432.000000",,"874","A","KR 75 20 40","SAN BERNARDO","2381860","2381860",,"PATRICIA RIOS CORREA",,"134","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014124","COLEGIO SOLEIRA","1002","NO_OFICIAL","817",,"52","A","CL 95S 60-124","VDA. PUEBLO VIEJO","3093374","2791080","soleira1@une.net.co","REINALDO CADAVID RESTREPO","www.soleira.edu.co","375","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014124","COLEGIO SOLEIRA","807","NO OFICIAL","817.000000",,"874","A","CL 95S  60-124","VDA PUEBLO VIEJO","3093374","2791080","soleira1@une.net.co","REINALDO CADAVID RESTREPO","www.soleira.edu.co","42120","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014124","COLEGIO SOLEIRA","1002","NO_OFICIAL","817",,"52","A","CL 95S 60-124","VDA. PUEBLO VIEJO","3093374","2791080","soleira1@une.net.co","REINALDO CADAVID RESTREPO","www.soleira.edu.co","369","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014124","COLEGIO SOLEIRA","1002","NO_OFICIAL","817",,"52","A","CL 95S  60-124","VDA. PUEBLO VIEJO","3093374","2791080","soleira1@une.net.co","REINALDO CADAVID RESTREPO","www.soleira.edu.co","363","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001014248","COLEGIO PARROQUIAL SAN JUDAS TADEO","807","NO OFICIAL","817.000000",,"874","A","CL 98 68 51","CASTILLA","4711232 diluga84@hotmail.com","4774073",,"PBRO. HÉCTOR CASTRILLÓN SÁNCHEZ",,"277","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001014256","COLEGIO BAUTISTA DE CASTILLA","807","NO OFICIAL","817.000000",,"874","A","CL 96 67 40","CASTILLA","4779812","4779812","colbautistacastilla@yahoo.com","ARLETH MARINA MORENO OBREGON","iglebaucastilla","155","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001014264","COLEGIO HISPANO","807","NO OFICIAL","817.000000",,"874","A","IND CIR 1 # 72 20","LAS ACACIAS","2502061","2502061","colhispano@une.net.co","JAIME ENRIQUE SANCHEZ CASTILLA",,"107","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001014701","COLEGIO INTEGRADO LAURELES","1002","NO_OFICIAL","817",,"52","A","CL 36 D SUR 23 55","LOMA DEL ESCOBERO","3360312","3361477","edinsa@une.net.co","ANA MARIA RUIZ PALACIO","NO TIENE","142","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001014701","COLEGIO INTEGRADO LAURELES","807","NO OFICIAL","817.000000",,"874","A","CL 36 D SUR 23 55","LOMA DEL ESCOBERO","3360312","3361477","edinsa@une.net.co","ANA MARIA RUIZ PALACIO","NO TIENE","137","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001014701","COLEGIO INTEGRADO LAURELES","1002","NO_OFICIAL","817",,"52","A","CL 36 D SUR 23 55","LOMA DEL ESCOBERO","3360312","3361477","edinsa@une.net.co","ANA MARIA RUIZ PALACIO","NO TIENE","147","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001014701","COLEGIO INTEGRADO LAURELES","1002","NO_OFICIAL","817",,"52","A","CL 36 D SUR 23 55","LOMA DEL ESCOBERO","3360312","3361477","edinsa@une.net.co","ANA MARIA RUIZ PALACIO","NO TIENE","150","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014892","COLEGIO WALDORF ISOLDA ECHAVARRIA","1002","NO_OFICIAL","817",,"52","A","CL 76 S 63 A 167","B. EL MORRON","3021616",,"colisoldasecrea@une.net.co","HINCAPIE AGUDELO ASTRID ELENA","www.waldorfisolda.edu.co","462","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014892","COLEGIO WALDORF ISOLDA ECHAVARRIA","807","NO OFICIAL","817.000000",,"874","A","CL 76 S 63 A 167 <EOF>","B. EL MORRON","302 16 16","279 91 10","colisolda@hotmail.com","ANET DEL PILAR VELEZ CASTRO","colegiowaldorfisoldaechavarria.edu.co","54873","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014892","COLEGIO WALDORF ISOLDA ECHAVARRIA","1002","NO_OFICIAL","817",,"52","A","CL 76 S 63 A 167","B. EL MORRON","3021616",,"colisoldasecrea@une.net.co","HINCAPIE AGUDELO ASTRID ELENA","www.waldorfisolda.edu.co","473","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305001014892","COLEGIO WALDORF ISOLDA ECHAVARRIA","1002","NO_OFICIAL","817",,"52","A","CL 76 S 63 A 167","B. EL MORRON","302 16 16",,"colisoldasecrea@une.net.co","ANET DEL PILAR VELEZ CASTRO","www.waldorfisolda.edu.co","465","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001015503","COLEGIO LEONARDO DA VINCI","1002","NO_OFICIAL","817",,"53","B","IND KR 40B  53 BSUR - 30","ALTO DE LAS FLORES","3314270","3323974","cldavinci@une.net.co","SILVANA GRAZOTTO","www.cdavinci.edu.co","159","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001015503","COLEGIO LEONARDO DA VINCI","807","NO OFICIAL","817.000000",,"875","B","IND KR 40B  53 BSUR - 30","ALTO DE LAS FLORES","3314270","3323974","cldavinci@une.net.co","SILVANA GRAZOTTO","www.cdavinci.edu.co","173","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001015503","COLEGIO LEONARDO DA VINCI","1002","NO_OFICIAL","817",,"53","B","IND KR 40B  53 BSUR - 30","ALTO DE LAS FLORES","3314270","3323974","cldavinci@une.net.co","SILVANA GRAZOTTO","www.cdavinci.edu.co","173","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001015503","COLEGIO LEONARDO DA VINCI","1002","NO_OFICIAL","817",,"53","B","IND KR 40B  53 BSUR - 30","ALTO DE LAS FLORES","3314270","3323974","cldavinci@une.net.co","SILVANA GRAZOTTO","www.cdavinci.edu.co","161","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001015716","COLEGIO PARROQUIAL NUESTRA SEÑORA DEL BUEN CONSEJO","807","NO OFICIAL","818.000000",,"874","A","CL 103 EE 65 63","GIRARDOT","2379001","EXT 109","buenconsejo@une.net.co","ANGELO PULGARIN AGUDELO.",,"541","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016003","COLEGIO MADRID CAMPESTRE","807","NO OFICIAL","817.000000",,"874","A","CL 76 89 C 66","ROBLEDO","4218897 / 4227043",,"secrecolegio@hotmail.com","OLGA CECILIA GALEANO MOLINA","www.colegiomadridcampestre.edu.co","295","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016101","COLEGIO EUSKADI","1002","NO_OFICIAL","817",,"52","A","CARRERA 10 N° 16A SUR 3","POBLADO","3171002",,"luz-patriciacongote@hotmail.com","ADRIANA MARIA CONGOTE MARTINEZ","NINGUNA","156","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016101","COLEGIO EUSKADI","807","NO OFICIAL","817.000000",,"874","A","CARRERA 10 N° 16A SUR 3","POBLADO","3171002",,"luz-patriciacongote@hotmail.com","ADRIANA MARIA CONGOTE MARTINEZ","NINGUNA","126","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016101","COLEGIO EUSKADI","1002","NO_OFICIAL","817",,"52","A","CARRERA 10 N° 16A SUR 3","POBLADO","3171002",,"luz-patriciacongote@hotmail.com","ADRIANA MARIA CONGOTE MARTINEZ.","NINGUNA","129","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016101","COLEGIO EUSKADI","1002","NO_OFICIAL","817",,"52","A","CARRERA 10 N° 16A SUR 3","POBLADO","3171002",,"luz-patriciacongote@hotmail.com","ADRIANA MARIA CONGOTE MARTINEZ","NINGUNA","158","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001016275","COLEGIO GUILLERMO TABORDA RESTREPO","807","NO OFICIAL","817.000000",,"874","A","CL 79 A 82 A 11","EL DIAMANTE","4417274","4375061","cgtr@epm.net.co","JUAN GUILLERMO TABORDA",,"133","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001017107","COLEGIO LONDRES","1002","NO_OFICIAL","817",,"52","A","CRA 32 81 AS-91","VDA. PAN DE AZUCAR","4447124","4447124 EXT 107","colegiolondres@gmail.com","GIRALDO VELEZ ALBA NURY","www.colegiolondres.edu.co","198","1"
"2021","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001017107","COLEGIO LONDRES","807","NO OFICIAL","817.000000",,"874","A","CRA 32 81 AS-91","VDA. PAN DE AZUCAR","4447124","4447124 EXT 107","colegiolondres@gmail.com","GIRALDO VELEZ ALBA NURY","www.colegiolondres.edu.co","202","1"
"2020","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001017107","COLEGIO LONDRES","1002","NO_OFICIAL","817",,"52","A","CRA 32 81 AS-91","VDA. PAN DE AZUCAR","4447124","4447124 EXT 107","colegiolondres@gmail.com","GIRALDO VELEZ ALBA NURY","www.colegiolondres.edu.co","197","1"
"2018","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","305001017107","COLEGIO LONDRES","1002","NO_OFICIAL","817",,"52","A","CRA 32 81 AS-91","VDA. PAN DE AZUCAR","4447124","4447124 EXT 107","colegiolondres@gmail.com","GIRALDO VELEZ ALBA NURY","www.colegiolondres.edu.co","173","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001017298","COLEGIO ARENYS DEL MAR","807","NO OFICIAL","817.000000",,"874","A","CL 58 D 93 A 87","SAN JAVIER N. 2","4260964","4260964","areys.001@hotmail.co","MADRE CLAUDIA ZAMIRA AVILA ARIAS",,"428","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001017590","COLEGIO PADRE MANYANET","807","NO OFICIAL","817.000000",,"874","A","KR 84 F 8 29","BELEN","4482805","3412805","manyanetsac@manyanet.edu.co","PBRO HERNANDO CORTES HOYOS","www.manyanet.edu.co","1296","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001017719","COLEGIO GRACIELA VASQUEZ CANO","807","NO OFICIAL","963.000000",,"874","A","IND KR 87 A 77CC 25","BELLO HORIZONTE","2644905","02641607","gulliver1a@yahooo.es","RUTH ESTELLA CUETO",,"444","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001018286","COLEGIO SAN GABRIEL DE LA DOLOROSA","807","NO OFICIAL","817.000000",,"874","A","CL 9 B SUR 52 B 40","LA COLINA","2853041",,"lbustamc@gmail.com","RAÚL FERNANDO VÁSQUEZ MONSALVE",,"221","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001019681","CORPORACION COLEGIO CUMBRES","1002","NO_OFICIAL","817",,"53","B","CL 36 S 27 B 4","BARRIO LA INMACULADA","3360785","3369233","secretariaacademica@cumbresmedellin.edu.co","JUAN CARLOS QUINTERO MARTINEZ","WWW.CUMBRES.EDU.CO","963","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001019681","CORPORACION COLEGIO CUMBRES","807","NO OFICIAL","817.000000",,"875","B","CL 36 S 27 B 4","BARRIO LA INMACULADA","3360785","3369233","secretariaacademica@cumbresmedellin.edu.co","JUAN CARLOS PEREZ DEL CORRAL","WWW.CUMBRES.EDU.CO","980","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001019681","CORPORACION COLEGIO CUMBRES","1002","NO_OFICIAL","817",,"53","B","CL 36 S 27 B 4","BARRIO LA INMACULADA","3360785","3369233","secretariaacademica@cumbresmedellin.edu.co","JUAN CARLOS QUINTERO MARTINEZ","WWW.CUMBRES.EDU.CO","984","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305001019681","CORPORACION COLEGIO CUMBRES","1002","NO_OFICIAL","817",,"53","B","CL 36 S 27 B 4","BARRIO LA INMACULADA","3360785","3369233","secretariaacademica@cumbresmedellin.edu.co","JUAN CARLOS QUINTERO MARTINEZ","WWW.CUMBRES.EDU.CO","934","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001019819","COLEGIO SAPIENCIA","807","NO OFICIAL","817.000000",,"874","A","CL 77 BB 82 69","ROBLEDO","5604059","preescolar.medellin@fundacionlam.com",,"MARIA ARELIS GIRALDO GIRALDO",,"564","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001019827","COLEGIO PANAMERICANO COLOMBO SUECO","807","NO OFICIAL","817.000000",,"874","A","CL 78 B 84 41","ROBLEDO","4419468","4417881","cpcs@epm.net.co","ADRIANA PATRICIA PEREZ BUSTAMANTE",,"710","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001020094","COLEGIO PARROQUIAL EMAUS","807","NO OFICIAL","817.000000",,"874","A","KR 40 95 A 30","VILLA GUADALUPE","5219411 - 5219275","5219411 ext 112","upsraguadalupe@epm.net.co","PBRO SAMUEL IGNACIO GÁLVEZ OSORIO",,"717","1"
