"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"dryg-azbu","Concejales Electos 2012 2015 Municipio de Villa del Rosario","Fuente: Registraduría Nacional del Estado Civil","VilladelRosario","u9n6-7gnh","published","private","rejected","official","dataset","Resultados Electorales","villa del rosario,elecciones,concejales","https://www.datos.gov.co/d/dryg-azbu","https://www.datos.gov.co/resource/dryg-azbu.json","2017-09-20T16:17:35.000","2017-09-20T16:17:37.000","www.datos.gov.co","false","227","43","16","4","alcaldia@villarosario.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Registraduría Nacional del Estado Civil","http://w3.registraduria.gov.co/escrutinio/resultados",,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Villa del Rosario",,,,,"","Norte de Santander",,"Territorial",,,,,,"2011-12-05","Concejo Municipal","Villa del Rosario",,"No aplica","Español",,"Municipal",""
"inwg-2q8c","Puestos Votación 2018 Municipio de Villa del Rosario","Puestos Votación 2018 Municipio de Villa del Rosario
Fuente: Registraduría Nacional del Estado Civil","VilladelRosario","u9n6-7gnh","published","private","rejected","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/inwg-2q8c","https://www.datos.gov.co/resource/inwg-2q8c.json","2018-01-24T14:37:11.000","2018-01-24T14:37:14.000","www.datos.gov.co","false","1722","73","17","13","alcaldia@villarosario.gov.co","Public Domain","Registraduría Nacional del Estado Civil","https://www.registraduria.gov.co/?page=auxiliares_delegaciones&delegacion=nortesantander&id_rubrique=594&seccion=87&auxiliar=1623",,,,,,,,,,,"Interior",,"Alcaldía Municipal de Villa del Rosario",,,,,"","Norte de Santander",,"Territorial",,,,,,"2018-01-24","Secretaria de Gobierno","Villa del Rosario",,"No aplica","Español",,"Municipal",""
"tww3-zbef:1","Pre Saber 2020-1","Resultados anonimizados de los evaluados de pre saber del periodo 2020-1.","ICFES DATOS ABIERTOS","bpbw-gs2u","unpublished","private","not_ready","official","dataset","Educación","presaber,pre saber,icfes,resultados icfes","https://www.datos.gov.co/d/tww3-zbef/revisions/1",,"2021-08-17T16:52:18.000","2021-05-31T21:34:40.000","www.datos.gov.co","false",,,"2990","46","datosabiertos@icfes.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Instituto Colombiano para la Evaluación de la Educación - ICFES","http://www.icfes.gov.co/investigadores-y-estudiantes-posgrado/acceso-a-bases-de-datos","Pre Saber 2020-1","tww3-zbef",,,,,,,,,"Educación",,"Instituto Colombiano para la Evaluación de la Educación",,,,,"http://www.icfes.gov.co/normatividad","Bogotá D.C.",,"Nacional",,,,,,"2021-05-10","Oficina Asesora de Planeación","Bogotá D.C.",,"No aplica","Español",,"Nacional","http://www.icfes.gov.co/investigadores-y-estudiantes-posgrado/acceso-a-bases-de-datos"
"t9hb-zdsp","MAPA DE LA RED DE BIBLIOTECAS PUBLICAS DEL DEPARTAMENTAL DEL ATLANTICO 2020","Red de Bibliotecas del Departamento del Atlántico 2020","Gobernación del Atlántico","6q9z-wjn6","published","private","not_ready","official","map","Cultura",,"https://www.datos.gov.co/d/t9hb-zdsp","https://www.datos.gov.co/resource/t9hb-zdsp.json","2020-10-30T21:03:05.000","2020-10-30T20:51:16.000","www.datos.gov.co","true","9","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Secretaria de Cultura",,,,"k5m7-giag",,,,,,,,"Cultura",,"Gobernación del Atlántico",,,,,,"Atlántico",,"Territorial",,,,,,"2020-10-14","Secretaria de Cultura","Barranquilla",,"No aplica","Español",,"Departamental",
"r9mr-gfqn:0","TURISMO","","Alcaldía De Cocorná","m5xh-eze2","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/r9mr-gfqn/revisions/0",,"2021-12-22T15:31:00.000","2021-12-22T15:30:59.000","www.datos.gov.co","false",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kry3-mq95","DIRECTORIO INSTITUCIONAL ALCALDIA","Directorio de Dependencia y funcionarios de la administración municipal","Alcaldia de Argelia Antioquia","7ipc-krcr","published","private","not_ready","official","dataset","Función pública",,"https://www.datos.gov.co/d/kry3-mq95","https://www.datos.gov.co/resource/kry3-mq95.json","2020-07-24T15:49:48.000","2020-07-24T20:15:44.000","www.datos.gov.co","false","30","6","18","5",,,"Entidad","http://www.argelia-antioquia.gov.co/tema/directorio-de-funcionarios",,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Argelia Antioquia",,,,,,"Antioquia",,"Territorial",,,,,,"2020/07/24","Control Interno","Argelia",,"No aplica","Español",,"Municipal",
"pwuj-w57z","Hurto A Establecimientos Comercio por localidad y UPZ en Bogotá - Enero a Septiembre 2017","Hurto a establecimientos comercio por localidad y UPZ
Bogotá D.C.
Enero - Septiembre
2017","Secretaria Distrital de Seguridad, Convivencia y Justicia","wz9u-rtdu","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/pwuj-w57z","https://www.datos.gov.co/resource/pwuj-w57z.json","2017-11-20T02:43:31.000","2017-11-20T02:43:34.000","www.datos.gov.co","false","34","17","144","12",,"Creative Commons Attribution | Share Alike 4.0 International","Oficina de Análisis de Información y Estudios Estratégicos",,,,,,,,,,,,"No Aplica",,"Secretaría Distrital de Seguridad, Convivencia y Justicia",,,,,,"Bogotá D.C.",,"Territorial",,,,,,"19/11/2017","Oficina de Análisis de Información y Estudios Estratégicos","Bogotá D.C.",,"Trimestral","Español",,"Municipal",
"7y6s-34yr:0","Prueba","","dabiertosunal","2s2d-uxam","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/7y6s-34yr/revisions/0",,"2022-01-26T00:11:30.000","2022-01-26T00:11:28.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b5j-9nf4","origen","","dabiertosunal","2s2d-uxam","unpublished","private","not_ready","official","map",,,"https://www.datos.gov.co/d/9b5j-9nf4","https://www.datos.gov.co/resource/9b5j-9nf4.json","2022-01-27T14:54:55.000","2022-01-18T17:16:58.000","www.datos.gov.co","true","0","0",,,,,,,,,"ps24-42h9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cnce-pr7n","BASE DE DATOS PERSONAS INSCRITAS AL PROGRAMA TUNJA TELETRABAJO","Base de datos personas inscritas al programa Tunja Teletrabaja","UMCITI","9bai-8mzp","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/cnce-pr7n","https://www.datos.gov.co/resource/cnce-pr7n.json","2018-01-31T22:10:25.000","2018-01-31T22:10:30.000","www.datos.gov.co","false","1319","627","820","17",,"Creative Commons Attribution | Share Alike 4.0 International","UMCITI",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Alcaldía Municipal de Tunja",,,,,"","Boyacá",,"Territorial",,,,,,"2016-12-10","UMCITI","Tunja",,"No aplica","Español",,"Municipal",""
"pce4-bu6n","SABER359 2014 RESULTADOS - ESTABLECIMIENTO SIMPLIFICADO LENGUAJE 3 GRADO","En esta base se encontrarán los resultados simplificados por establecimientos de Saber 359 2014 Área: Lenguaje Grado: 3. Los reportes simplificados pertenecen a los establecimientos educativos en los que participaron menos de seis estudiantes por grado-área. Este reporte no tiene promedio, error ni desviación; y a diferencia del reporte completo, en las variables de nivel de desempeño se encuentra el número (no el porcentaje) de estudiantes que se ubican en cada nivel.","ICFES DATOS ABIERTOS","bpbw-gs2u","published","private","not_ready","official","dataset","Educación","icfes,resultados,saber359,lenguaje,tercero","https://www.datos.gov.co/d/pce4-bu6n","https://www.datos.gov.co/resource/pce4-bu6n.json","2017-02-08T21:31:32.000","2017-02-08T21:31:38.000","www.datos.gov.co","false","21","24","4740","9",,"Creative Commons Attribution | Share Alike 4.0 International","Instituto Colombiano Para la Evaluación de la Educación",,,,,,,,,,,,"Educación",,"Instituto Colombiano para la Evaluación de la Educación",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2017-08-02","Instituto Colombiano para la Evaluación de la Educación ICFES","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"8vgn-usvt","Estados financieros","Estados financieros y operaciones reciprocas","CNMH","dhtv-h7gs","published","private","rejected","official","href","Inclusión Social y Reconciliación","centro memoria histórica,cnmh","https://www.datos.gov.co/d/8vgn-usvt",,"2021-07-09T19:17:19.000","2021-07-09T19:17:19.000","www.datos.gov.co","false","8","0",,,"meyenberg.chaverra@cnmh.gov.co","Creative Commons Attribution 4.0 International","administrativa","https://centrodememoriahistorica.gov.co/estados-financieros/",,,,,,,,,,,"Inclusión Social y Reconciliación",,"Centro de Memoria Histórica",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-10","Administrativa y Financiera ","Bogotá D.C.",,"Anual","Español",,"Nacional","https://centrodememoriahistorica.gov.co/estados-financieros/"
"u9mr-qzx5","Sitios turísticos y actividades extremas para practicar en el municipio de Simacota","Relación de los diferentes sitios turísticos del muncipio de Simacota y los deportes extremos que se realizan en cada uno de ellos.","SIMACOTA- SANTANDER","grh3-ugfc","published","private","rejected","official","dataset","Cultura","simacota, sitios turísticos y deportes extremos","https://www.datos.gov.co/d/u9mr-qzx5","https://www.datos.gov.co/resource/u9mr-qzx5.json","2016-07-13T22:22:56.000","2016-07-13T22:23:04.000","www.datos.gov.co","false","334","48","5","3",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Simacota en Santander",,,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Simacota",,,,,,"Santander",,"Territorial",,,,,,,"ALCALDIA MUNICIPAL DE SIMACOTA","Simacota",,"Mensual","Español",,"Municipal",""
"6g5x-bw9x","Coberturas del Servicio de Gas Natural - MinEnergía","Este data set muestra los usuarios, industrias y comercio conectados a el servicio de Gas Natural en todo el país","Ministerio de Minas y Energia","srxm-dgnd","published","private","not_ready","official","dataset","Minas y Energía","cobertura,coberturas,servicio,gas,natural,minminas,minas","https://www.datos.gov.co/d/6g5x-bw9x","https://www.datos.gov.co/resource/6g5x-bw9x.json","2017-07-24T19:38:24.000","2019-12-04T22:50:13.000","www.datos.gov.co","false","5365","1017","8495","21",,"Creative Commons Attribution 4.0 International","Ministerio de Minas y Energia",,,,,,,,,,,,"Minas y Energía",,"Ministerio de Minas y Energía",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2017-07-24","MINISTERIO DE MINAS Y ENERGIA","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"2vcs-q5aa","ASOCIACIONES LA ESPERANZA 2021","LISTADO DE ASOCIACIONES DEL MUNICIPIO LA ESPERANZA","Alcaldia La Esperanza Norte de Santander","q5ev-zbcm","published","private","rejected","official","dataset",,,"https://www.datos.gov.co/d/2vcs-q5aa","https://www.datos.gov.co/resource/2vcs-q5aa.json","2021-07-07T14:27:17.000","2021-07-07T15:15:27.000","www.datos.gov.co","false","5","0","9","15","planeacion@laesperanza-nortedesantander.gov.co",,"ALCALDIA MUNICIPAL",,,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Alcaldía Municipal de La Esperanza",,,,,,"Norte de Santander",,"Territorial",,,,,,"07/07/2021","DESARROLLO RURAL","La Esperanza",,"Anual","Español",,"Municipal",
"7b2d-zmwd","Residuos sólidos Empresa de Aseo - parte 2 - Residuos sólidos dispuestos en el relleno sanitario años 2010 a octubre 2018","Información de las toneladas de residuos sólidos recolectadas por cada una de las 58 micro rutas de aseo desagregados por comunas, mes y año.","AlcaldiaBGA","8id2-t5aq","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","relleno sanitario,rutas de aseo,residuos solidos,peso en kg,emab,bucaramanga","https://www.datos.gov.co/d/7b2d-zmwd","https://www.datos.gov.co/resource/7b2d-zmwd.json","2018-12-13T21:18:37.000","2018-12-13T21:34:54.000","www.datos.gov.co","false","378","1152","1908","6",,"Creative Commons Attribution 4.0 International","EMPRESA DE ASEO DE BUCARAMANGA EMAB S.A. E.S.P.",,,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Alcaldía Municipal de Bucaramanga",,,,,"https://herramientas.datos.gov.co/es/terms-and-conditions-es","Santander",,"Territorial",,,,,,"2018-12-13","EMPRESA DE ASEO DE BUCARAMANGA EMAB S.A. E.S.P. 	","Bucaramanga",,"Trimestral","Español",,"Municipal","https://app.powerbi.com/view?r=eyJrIjoiNzIyOWExOGYtNGQyOC00MjNlLTllNmYtMmJmOWZiY2EwYmE5IiwidCI6IjEwMzQ3NGZjLTYwYmYtNGRiYy1iZjViLTZlMzE3ZmU5MDFlYiIsImMiOjR9"
"ht87-raz2:0","Presupuesto 2019 Municipio del Libano","","Alcaldia Líbano","uq2d-jkwf","unpublished","private","not_ready","official","dataset","Hacienda y Crédito Público",,"https://www.datos.gov.co/d/ht87-raz2/revisions/0",,"2019-02-18T13:19:58.000","2019-02-18T13:19:57.000","www.datos.gov.co","false",,,,"0",,"Public Domain","Organización",,,,,,,,,,,,"Hacienda y Crédito Público",,"Alcaldía Municipal de El Líbano",,,,,"null","Tolima",,"Territorial",,,,,,"2019-02-01","Secretaría de Hacienda","Líbano",,"Anual","Español",,"Municipal","null"
"cb2x-yjk3:0","DATOS ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARNGO","AGENDA SATELITAL ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARANGO INFORMACIÓN DISPONIBLE EN LA PAGINA WEB 2018 MATRICULAS ESCUELA SUPERIOR TECNOLOGICA DE ARTES DÉBORA ARANGO PROGRAMAS ACADEMICOS DEBORA","ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARANGO","ndgj-je8j","unpublished","private","not_ready","official","dataset","Educación","agenda,página web,matrículas,programas académicos","https://www.datos.gov.co/d/cb2x-yjk3/revisions/0",,"2020-08-05T12:52:48.000","2018-08-08T22:18:59.000","www.datos.gov.co","false",,,,"0","gestiondocumental@deboraarango.edu.co",,"ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARANGO","http://www.deboraarango.edu.co/portal/","DATOS ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARNGO","cb2x-yjk3",,,,,,,,,"Educación",,"Escuela Superior Tecnológica de Artes Débora Arango",,,,,"","Antioquia",,"Territorial",,,,,,"08-08-2018","Gestión Documental","Envigado",,"Trimestral","Español",,"Departamental",""
"usyh-fr8p:0","Registro de Activos de información","","Aguas del Magdalena","8r5m-vpkv","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/usyh-fr8p/revisions/0",,"2020-10-19T15:16:22.000","2020-10-19T15:16:22.000","www.datos.gov.co","false",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"r3au-zipc:0","Mortalidad","","sistemas","6act-qvd2","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/r3au-zipc/revisions/0",,"2020-11-25T16:19:05.000","2020-11-25T16:18:37.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yvci-wdre:0","Atención al Usuario año 2019 Instituto Municipal de Educación para el Trabajo y Desarrollo Humano de Yumbo-IMETY","","Y","axdq-ndzv","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/yvci-wdre/revisions/0",,"2020-01-02T15:41:58.000","2020-01-02T15:41:58.000","www.datos.gov.co","false",,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"n9zg-hnaj","Población Privada de la Libertad recluida en establecimientos a cargo de INPEC","Población Privada de la Libertad activa recluida en establecimientos a cargo de INPEC por situación jurídica y rango de edad legal al momento de la consulta 31-12-2020.","Ministerio de Justicia y del Derecho","8ek4-hyhr","published","private","not_ready","official","dataset","Justicia y Derecho","situación jurídica,población,libertad,privada,ppl","https://www.datos.gov.co/d/n9zg-hnaj","https://www.datos.gov.co/resource/n9zg-hnaj.json","2020-06-11T21:07:08.000","2021-02-01T14:01:41.000","www.datos.gov.co","false","1665","499","169347","13","infojusticia@minjusticia.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Ministerio de Justicia y del Derecho",,,,,,,,,,,,"Justicia y del Derecho",,"Ministerio de Justicia y del derecho",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"31-12-2020","Dirección de Política Criminal y Penitenciaria","Bogotá D.C.",,"Semestral","Español",,"Departamental",
"uhjh-v4jy:0","Presentación sobre resultados de la Caracterización a productores de ñame APP Montes de María","","Marlon Puche gomez","f7c8-gauu","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/uhjh-v4jy/revisions/0",,"2021-08-15T10:06:38.000","2021-08-15T10:06:37.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"68zd-kapq","Tasa de Mortalidad - cáncer de sarcoma de kaposi – 1997 a 2019","Tasa de mortalidad cruda por 100.000 personas-año,  en ambos sexos, edades [0 - 80+], cáncer de sarcoma de kaposi, por departamento, periodo 1997 a 2019.","Carlos Andrés Guerrero","g4vg-aenb","published","private","rejected","official","dataset","Salud y Protección Social","cancer,cáncer,cancer de sarcoma de kaposi,cáncer de sarcoma de kaposi,kaposi,mortalidad,sarcoma,sarcoma de kaposi,tasa de mortalidad","https://www.datos.gov.co/d/68zd-kapq","https://www.datos.gov.co/resource/68zd-kapq.json","2022-02-11T20:47:21.000","2022-02-11T20:52:14.000","www.datos.gov.co","false","2","0","33","24","datosabiertos@cancer.gov.co","Public Domain","SIIC y Departamento Administrativo Nacional de Estadística DANE","https://infocancer.co",,,,,,,,,,,"Salud y Protección Social",,"Instituto Nacional de Cancerología, Empresa Social del Estado",,,,,"https://www.infocancer.co/portal/#!/acercaDe/","Bogotá D.C.",,"Nacional",,,,,,"2021-11-01","Vigilancia Epidemiológica del Cáncer","Bogotá D.C.",,"Anual","Español",,"Nacional","https://infocancer.co"
"7eas-q4g4:0","Informe  Austeridad del Gasto Trimestre 1","","emcartago","irfi-k4zy","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/7eas-q4g4/revisions/0",,"2022-03-16T13:35:55.000","2022-03-16T13:35:53.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"j5pc-87kp","Instituciones Educativas Oficiales de Arauquita","Se relaciona información asociada a instituciones educativas del municipio de Arauquita con sus respectivas sedes, datos de contacto, directivos administrativos, modalidad de educación entre otros","ALCALDIA_ARAUQUITA","258i-c5sa","published","private","not_ready","official","dataset","Educación","institución, rectores arauca, colegio","https://www.datos.gov.co/d/j5pc-87kp","https://www.datos.gov.co/resource/j5pc-87kp.json","2016-07-13T20:53:37.000","2016-07-13T20:53:51.000","www.datos.gov.co","false","2305","185","138","13",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Arauquita en Arauca",,,,,,"2013-08-21 16:13:30.797",,,,,,"No Aplica",,"Alcaldía Municipal de Arauquita",,,,,,"Arauca",,"Territorial",,,,,,"2013-08-21","ALCALDIA MUNICIPAL DE ARAUQUITA","Arauquita",,"Semestral","Español",,"Nacional",""
