"a_o","nombredepartamento","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","SANTANDER","BARRANCABERMEJA","168081000598","INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR DE COMERCIO","URBANA","CL 64 24 105","6029700-6222453","MANUEL SALVADOR TAPIAS WILCHES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"INDUSTRIAL,COMERCIAL,AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,SAT",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 3,ESTRATO 1","tecnicocomercio@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","368081003944","JARDIN INFANTIL EL NIÑO Y SU MUNDO","URBANA","CL 55 34 D 18","6218784","JANINE TORRES CENTENO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardininfantilelninoysumundo@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081001607","COL MIGUEL ANTONIO CARO                                                                             ","URBANA","CL 73 32 31","6229048","LILIANA BALLESTAS PEREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"col.mac@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003618","INSTITUTO PABLO NERUDA","URBANA","KR 20 45 36","3125570245","OLGA MNELSY MARTINEZ LOZANO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"YA@HOTMAIL.COM"
"2016","SANTANDER","BARRANCABERMEJA","368081001925","JARD INF OSO MELOSO                                                                                 ","URBANA","CL 52 27 65","6201984","PATRICIA DAVILA RINCON","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"patriciadavilarincon@hotmail.com                                               "
"2016","SANTANDER","BARRANCABERMEJA","368081003154","LIC MI MUNDO MAGICO                                                                                 ","URBANA","KR 22 76 B 28","6212934","JEIMY JOHANA LEON HERRERA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 2","mimundomagico@hotmail.com                                           "
"2016","SANTANDER","BARRANCABERMEJA","368081003171","JARD INF RAFAEL POMBO                                                                               ","URBANA","CL 57 18 B 24","6229522","DASY MIREYA TAPIAS PEÑALOZA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardinrapombo@hotmail.com                                              "
"2016","SANTANDER","BARRANCABERMEJA","368081000066","COL SANTA TERESITA                                                                                  ","URBANA","CL 48 22 102","6224211-6024144                                   ","JORGE ORLANDO DUARTE PLATA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jordupla@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003677","JARDIN INFANTIL WINNIE POOK","URBANA","KR 26 44 57","6025386","ENERIED GUEVARA BERMUDEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"antonia.72@hotmail.es"
"2016","SANTANDER","BARRANCABERMEJA","368081003626","INSTITUTO POLITENCIO JOSE CELESTINO MUTIS","URBANA","CL 54 27 76","6221013","JOSE ETALIDES GUERRA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"josecelestino@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003910","COLEGIO 20 DE AGOSTO","URBANA","DG 61 47 56","6029852-6020533","ANA ELENA GOMEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"hedayar04@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081002042","JARD DISNEYLANDIA                                                                                   ","URBANA","KR 19 B 64 39","6228181","MYRIAN CRSTINA RODRIGUEZ GOMEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardindisneylandiaeducando@hotmail.com                                    "
"2016","SANTANDER","BARRANCABERMEJA","368081003014","LICEO PEDAGOGICO CASTILLO DEL SABER","URBANA","CL 65 31 65","6024067","AMALIA CAMACHO ARIAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceopedagogicocastillodelsaber@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003642","CORPOTEC","URBANA","KR 28 43 50","6202049","NATALIA MARIN DELGADO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"corpoteccbarrancabermeja@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081002956","LIC HOREB                                                                                           ","URBANA","CL 42 51 57","6022669","YANETH NIÑO GUTIERREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceohoreb_@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","168081001306","INSTITUCION EDUCTIVA MPAL CAMILO TORRES RESTREPO","URBANA","DG 60 42 60","6103108-3222169661","LEONARDO MATEUS BEDOYA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"OTRO,INDUSTRIAL,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,SER HUMANO",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","camilotorres@sembarrancabermeja.ggov.co"
"2016","SANTANDER","BARRANCABERMEJA","168081000873","INSTITUCION EDUCATIVA DIEGO HERNANDEZ DE GALLEGO","URBANA","CL 60 28 68","6021224-6021225","GUSTAVO MORENO JEREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"OTRO,INDUSTRIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,12,20,21,22,23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,TELESECUNDARIA,CAFAM,SER HUMANO",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 3,ESTRATO 1","diegohernandez@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","368081003189","LIC JESUS DE NAZARETH                                                                               ","URBANA","CL 55 35 25","6218011","TATIANA GUERRERO AVILES","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"LICEOJESUSDENAZARETH@HOTMAIL.COM"
"2016","SANTANDER","BARRANCABERMEJA","368081003693","JARDIN INFANTIL NELSON MANDELA","URBANA","CL 72 23 100","6223365","MAYERLY HERNANDEZ SERRANO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"politadht@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003541","CENTRO EDUCATIVO ADVENTISTA LA LIBERTAD","URBANA","KR 27 49 02","6227453-6224767","OLGA LUCIA MORENO PAEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"mo-jina@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003847","LICEO PEDAGOGICO CARACOLITO","URBANA","CL 36 33 21",,"MARIA TERESA VALDES CASTRO.","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","SANTANDER","BARRANCABERMEJA","368081003979","LICEO PRINCIPE DE PAZ","URBANA","KR 34 D 52 60","6218651","FANNY HOYA SUAREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"tutorafanny@gmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081001992","JARD INF BLANCA NIEVES                                                                              ","URBANA","CR 30 NO. 49-43","6227519","LEONISA MEJIA PEREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"0"
"2016","SANTANDER","BARRANCABERMEJA","168081000440","INSTITUCION EDUCATIVA INSTITUTO TECNICO EN COMUNICACION BARRANCABERMEJA","URBANA","IND CRA 24 NO 46 27","6111413","MARY DENIS DIAZ PLATA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,SER HUMANO",,"NO APLICA",,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 3,ESTRATO 1","intecoba@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","468081000605","COL LUIS LOPEZ DE MESA                                                                              ","RURAL","CENTRO ECOPETROL","6109094 - 6239792                                 ","GERARDO GRATERON FUENTES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"rectorialopezdemesa@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","168081001471","INSTITUCION EDUCATIVA VEINTISEIS DE MARZO","URBANA","KR 35 58 18","6217088-6216396","HERNAN ALFONSO SILVA PEÑARANDA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"PROMOCION SOCIAL,INDUSTRIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,SAT,SER HUMANO",,"NO APLICA",,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","26demarzo@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","468081003957","JARDIN INFANTIL LOS ALMENDROS","RURAL","IND CASA 458 ","6109094-3174393013","GLORIA NELLY CABALLERO RICO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"rectorialopezdemesa@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003740","LICEO PEDAGÓCO GETSEMANÍ","URBANA","CL 48 31 43","622 27 58","SANDRA MILENA ECHEVERRY ARCE","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"direccion@getsemani.edu.co"
"2016","SANTANDER","BARRANCABERMEJA","368081002832","INST PEDAGOGICO PEQUEÑOS GIGANTES                                                                   ","URBANA","CL 60 15 B 96","6227396","YANETH DAVILA PINZON","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jirafita.2010@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003518","INSTITUTO DE FORMACION PERSPECTIVA","URBANA","AV 52 19 73","6210133","JULIO ENRIQUE NIETO BARAJAS","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"formaperspectiva@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081000937","COL EL ROSARIO                                                                                      ","URBANA","IND GERENCIA COMPLEJO BARRANCABERMEJ","6208180","EDGAR GARCIA CANOAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"col_rosario@aspaen.edu.co                         "
"2016","SANTANDER","BARRANCABERMEJA","168081000831","INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR CRISTO REY","URBANA","KR 28 53 08","6024398-6024401","SONIA ANGELA CASTRO ROMERO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE,FIN DE SEMANA",,"PEDAGOGICO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 2","normalsuperior@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","368081002875","INSTITUTO SAN FERNANDO FERRIINI","URBANA","KR 27 44 06","6214821-3167140434","MIGUEL ENRIQUE PIANETA MARTÍNEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","SANTANDER","BARRANCABERMEJA","368081000023","INST ANTONIO NARIÑO                                                                                 ","URBANA","CL 51 19 34","6224724","JUAN PABLO BALLESTEROS PACHECO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegionarino@hotmail.com                                          "
"2016","SANTANDER","BARRANCABERMEJA","268081000703","INSTITUCION EDUCATIVA SAN MARCOS EL LLANITO ","RURAL","CORREGIMIENTO EL LLANITO","3153752125","LUZ MERY CORREDOR BARRIOS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,SAT,SER HUMANO",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","sanmarcos@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","668081006080","INS DE FORMACION PERSPECTIVA                                                                        ","RURAL","CLL 57A NO. 35A-15","0","JULIO ENRIQUE NIETO B","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,,"21,22,23,24,25,26","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"0"
"2016","SANTANDER","BARRANCABERMEJA","368081003162","LIC EL PARAISO DE LOS NIÑOS                                                                         ","URBANA","CL 55 18 A 13","6203632","NANCY ESTHER NAVARRO TORRES TORRES","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceo_paraiso@hotmail.com                                               "
"2016","SANTANDER","BARRANCABERMEJA","368081003031","LIC SAN ALBERTO                                                                                     ","URBANA","CL 50 # 35-141","6216761-6216716                                   ","FANNY PEDRAZA DE M.","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"sanalberto@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081003766","COLEGIO JOSE CELESTINO MUTIS","URBANA","DG 62 45 62","6217947","ORLANDO DIAZ TORRES","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"CELESTINO_6152@HOTMAIL.COM"
"2016","SANTANDER","BARRANCABERMEJA","368081001062","INST EDUCATIVA INFANTAS                                                                             ","URBANA","CL 64 18 69","6031002","LIBIA ROSA MOTTA PEREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"3",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 4","colegioinfantas@gmail.com                                        "
"2016","SANTANDER","BARRANCABERMEJA","368081003871","INSTITUTO EDUC CONSTRUYENDO IDEAS","URBANA","KR 18 E 65 03","6202052","JENNIFER ADRIANA ALVARADO DIAZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 4","inst.construyendoideas@gmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081001739","PSICOPEDAG BARRANCABERMEJA                                                                          ","URBANA","CLL 52 NO. 15-24","6212288","MARITZA CASTRO ROJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"col.psicopedagogicobcabja@hotmail.com                                               "
"2016","SANTANDER","BARRANCABERMEJA","368081002867","COL YARIGUIES                                                                                       ","URBANA","CL 48 24 26","6202404","RAMONA RANGEL PAVA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"TRANSTORNO DEL ESPECTRO AUTISTA,SV-BAJA VISIÓN,ENANISMO,DI-COGNITIVO,LESIÓN NEUROMUSCULAR,SORDERA PROFUNDA,LIMITACIÓN FISICA (MOVILIDAD)",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioyarigues@yahoo.com                                               "
"2016","SANTANDER","BARRANCABERMEJA","368081003901","LICEO EDUCATIVO EL GRAN SABER ","URBANA","KR 34 15 45","6101850","EDNA RUTH HIGUERA VARGAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","SANTANDER","BARRANCABERMEJA","268081001807","INSTITUCION EDUCTIVA SAN RAFAEL DE CHUCURI","RURAL","CORREGIMIENTO SAN RAFAEL DE CHUCURI","3133050440","VITELIO EDUARDO DAVILA HERNANDEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,SAT,SAT PRESENCIAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","chucuri@sembarrancabermeja.gov.co"
"2016","SANTANDER","BARRANCABERMEJA","368081003791","INSTITUTO METROPOLITANO DE BUCARAMANGA","URBANA","CL 51 21 44","6222598","ADALBERTO ALVAREZ MORA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,"ACADÉMICA","22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"imebarrancabermeja@hotmail.com"
"2016","SANTANDER","BARRANCABERMEJA","368081002671","COELGIO EL MUNDO DE LOS NIÑOS","URBANA","CL 53 16 46","6020731","MARIA ESTHER DIAZ OVIEDO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"sterdiaz@yahoo.es"
"2016","SANTANDER","BARRANCABERMEJA","368081000635","UNION SINDICAL OBRERA  USO","URBANA","CL 52 KR 11 EQ","6023100","HERMINIA COBOS BARRIOS","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"USO.RECTORIA@GMAIL.COM                                     "
