"uid","title","source","date_published","format","annotation","url","authors","type","access_notes","includes_research_tools","id"
"22057","Letter of Authorization: Emergency Use Authorization (EUA) of Remdesivir (GS-5734™)","U.S. Food and Drug Administration","2020-10-22T00:00:00.000","PDF","The Food and Drug Administration (FDA) updated this Emergency Use Authorization (EUA) on October 1, 2020, to permit the emergency use of the unapproved product remdesivir for treatment of suspected or laboratory confirmed coronavirus disease 2019 (COVID-19) in adults and children hospitalized with severe disease. The FDA approved remdesivir for the treatment of COVID-19 requiring hospitalization on October 22, 2020.","https://www.fda.gov/media/137564/download",,"Guideline/Assessment Tool","Link to updated information (October 22, 2020): https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-covid-19Link to Fact Sheet for Healthcare Providers: https://www.fda.gov/media/137566/downloadLink to Fact Sheet for Patients and Parents/Caregivers: https://www.fda.gov/media/137565/downloadLink to Frequently Asked Questions on the Emergency Use Authorization for Remdesivir for Certain Hospitalized COVID-19 Patients: https://www.fda.gov/media/137574/downloadLink to FDA Broadens Emergency Use Authorization for Veklury (remdesivir) to Include All Hospitalized Patients for Treatment of COVID-19 (August 28, 2020): https://www.fda.gov/news-events/press-announcements/covid-19-update-fda-broadens-emergency-use-authorization-veklury-remdesivir-include-all-hospitalized","false","22057"
"3179","Influenza Vaccine Use by Adults in the U.S.","RAND Corporation","2009-06-29T00:00:00.000","PDF","This report contains data on influenza vaccine use by adults 65 or older, those with high-risk health conditions, health care workers, or those with close contact with high-risk individuals.","https://www.rand.org/content/dam/rand/pubs/occasional_papers/2009/RAND_OP270.1.pdf","Lurie, Nicole","Report",,"false","3179"
"21170","Considerations in the Investigation of Cases and Clusters of COVID-19","World Health Organization","2020-10-22T00:00:00.000","PDF","This five-page document, updated on October 22, 2020, offers operational guidance to Member States for the rapid investigation of suspected COVID-19 cases after an alert or signal. It is to be used by local, regional, or national health authorities as considerations for investigating cases of COVID-19. A table serves as operational guidance for time-sensitive (within first few days of notification) priority actions after the signal of a COVID-19 case/cluster.","https://www.who.int/publications/i/item/considerations-in-the-investigation-of-cases-and-clusters-of-covid-19",,"Guideline/Assessment Tool","Direct link to document: https://apps.who.int/iris/rest/bitstreams/1313227/retrieve","false","21170"
"24176","Mental Health Interventions in Shelters: Lessons from Hurricane Harvey","Natural Hazards Center [University of Colorado at Boulder]","2020-10-21T00:00:00.000","Text","After Hurricane Harvey hit Houston in 2017, a team of psychiatrists and therapists from Baylor College of Medicine arrived at the George R. Brown Convention Center to help deliver mental health care to those displaced, although information and supplies were limited. The experiences and information gathered can provide useful lessons in how to better prepare shelters to provide mental health services.","https://hazards.colorado.edu/news/research-counts/mental-health-interventions-in-shelters-lessons-from-hurricane-harvey","Truong, Thanh Truy; Shah, Asim; Goodman, Wayne; Banu, Sophia; Salloum, Alison","Report",,"false","24176"
"24174","130,000 – 210,000 Avoidable COVID-19 Deaths – and Counting – in the U.S","National Center for Disaster Preparedness [Columbia University, Earth Institute]","2020-10-21T00:00:00.000","PDF","This 13-page report looks at the staggering and disproportionate nature of COVID-19 fatalities in the United States, which now ranks first in the world in the total number of fatalities, to estimate how many deaths were “avoidable.” It estimates that at least 130,000 deaths and perhaps as many as 210,000 could have been avoided with earlier policy interventions and more robust federal coordination and leadership.","https://ncdp.columbia.edu/custom-content/uploads/2020/10/Avoidable-COVID-19-Deaths-US-NCDP.pdf","Redlener, Irwin; Sachs, Jeffrey; Hansen, Sean; Hupert, Nathaniel","Report",,"false","24174"
"24170","Telehealth for Community-Based Organizations Webinar Series","Office of the Assistant Secretary for Preparedness and Response [U.S. Department of Health and Human Services]","2020-10-21T00:00:00.000","Video or Multimedia","The ASPR At-Risk Individuals Program led this three-part webinar series on implementing telehealth services to address the access and functional needs of at-risk individuals, in partnership with the Department of Housing and Urban Development, during COVID-19 pandemic.","https://www.phe.gov/emergency/events/COVID19/atrisk/CBO-series/Pages/default.aspx",,"Instructional/Training Material",,"false","24170"
"24147","NETEC COVID-19 Webinar Series: Containing the Spread of COVID-19 on Inpatient Psychiatric Units","National Emerging Special Pathogens Training and Education Center","2020-10-21T00:00:00.000","Video or Multimedia","This 57-minute webinar discusses effective leadership strategies that will allow for successful management of COVID-19 on inpatient psychiatric units, how to develop policies and procedures that will lead to efficient identification and isolation of cases, and how to identify necessary modifications to unit programming that must be made to prevent the spread of infection.","https://repository.netecweb.org/exhibits/show/ppe-cons/item/1358","Tennill, Trish; Lopez, Leonardo","Instructional/Training Material","Link to presentation slides: https://repository.netecweb.org/files/original/75d455f777383d3b0a352353b88464f0.pdfLink to recording on YouTube: https://youtu.be/lSEFMwMja4o","false","24147"
"24142","Pandemic’s Effect on the Widening Gap in Mortality Rate Between the U.S. and Peer Countries","Henry J. Kaiser Family Foundation","2020-10-21T00:00:00.000","Text","This report compares where COVID-19 falls as a leading cause of death in the U.S. versus peer countries (Organisation for Economic Co-operation and Development [OECD] member nations with above median GDP and above median GDP per capita). It finds that COVID-19 mortality rates are the third leading cause of death in the U.S., and that the U.S. nears the top of the list of countries most affected by COVID-19 on a per capita basis, surpassed only by Belgium and the United Kingdom.","https://www.healthsystemtracker.org/brief/the-pandemics-effect-on-the-widening-gap-in-mortality-rate-between-the-u-s-and-peer-countries/","Ramirez, Giorlando; Amin, Krutika; Cox, Cynthia","Report",,"false","24142"
"24132","COVID-19 Employer Information for Paratransit Operators","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This web page provides guidance for paratransit operators about how they can protect their staff and others, and slow the spread of COVID-19.","https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employers.html",,"Guideline/Assessment Tool","Link to page in Chinese: https://chinese.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employers.htmlLink to page in Korean: https://korean.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employers.htmlLink to page in Spanish: https://espanol.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employers.htmlLink to page in Vietnamese: https://vietnamese.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employers.htmlLink to page on What Paratransit Operators Need to Know about COVID-19: https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/paratransit-employees.html","false","24132"
"24070","Considerations for Monitoring and Evaluation of Mitigation Strategies Implemented in Institutions of Higher Education","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This web page, updated on October 21, 2020, provides example evaluation questions, indicators, and data sources to help institutions of higher education, their administrators, public health agencies, and evaluation professionals to monitor and evaluate the implementation and impact of COVID-19 mitigation strategies in institutions of higher education on transmission of SARS-CoV-2, the virus that causes COVID-19.","https://www.cdc.gov/coronavirus/2019-ncov/php/monitoring-evaluation-ihe.html",,"Guideline/Assessment Tool",,"false","24070"
"23903","Interim Guidance for Case Investigation and Contact Tracing in Institutions of Higher Education (IHEs)","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This web page, updated on October 21, 2020, provides COVID-19 guidance for institutions of higher education on topics that include federal, state, and local legal considerations; roles and responsibilities; ways IHEs can prepare; when a COVID-19 case is suspected or confirmed; and assisting the health department with contact tracing.","https://www.cdc.gov/coronavirus/2019-ncov/community/colleges-universities/contact-tracing.html",,"Guideline/Assessment Tool",,"false","23903"
"23792","Considerations for Monitoring and Evaluation of Mitigation Strategies Implemented in K-12 Schools","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This resource, updated on October 21, 2020, provides example evaluation questions, indicators, and data sources to help state and local public health and education agencies, school and district administrators, and evaluation professionals monitor and evaluate the implementation and impact of COVID-19 mitigation strategies implemented in K-12 schools on the transmission of SARS-CoV-2, the virus that causes COVID-19.","https://www.cdc.gov/coronavirus/2019-ncov/php/monitoring-evaluation-k-12.html",,"Guideline/Assessment Tool",,"false","23792"
"23791","Contact Tracing Workflow in a Non-US Setting","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This workflow and additional information, updated on October 21, 2020, are intended to be professionally generated as a job aid for distribution via CDC country offices to local Ministries of Health or National Public Health Institutes with the intent to be given to facilities with frontline healthcare workers doing COVID-19 contact tracing, case investigations, community outreach, or in other ways working with potential contacts.","https://www.cdc.gov/coronavirus/2019-ncov/global-covid-19/contact-tracing-workflow.html",,"Guideline/Assessment Tool",,"false","23791"
"23787","Health Departments: Contact Tracing for COVID-19","Centers for Disease Control and Prevention, Office of Infectious Diseases","2020-10-21T00:00:00.000","Text","This web page, updated on October 21, 2020, provides information for health departments about contact tracing for COVID-19, and a summary of COVID-19-specific practices.","https://www.cdc.gov/coronavirus/2019-ncov/php/contact-tracing/contact-tracing-plan/contact-tracing.html",,"Guideline/Assessment Tool",,"false","23787"
