"entity_name","fiscal_year","type","form_table","category","subcategory","line_description","value","city_state","zip_code","row_number"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Jackson, CA","95642","202112811011"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","306878","Jackson, CA","95642","202112811010"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Jackson, CA","95642","202112811009"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","38243","Jackson, CA","95642","202112811008"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Jackson, CA","95642","202112811007"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","12453","Jackson, CA","95642","202112811006"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Jackson, CA","95642","202112811005"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Jackson, CA","95642","202112811004"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Jackson, CA","95642","202112811003"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Jackson, CA","95642","202112811002"
"Amador Transit","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","10053","Jackson, CA","95642","202112811001"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Lancaster, CA","93534","202112801022"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","3794308","Lancaster, CA","93534","202112801021"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","1491111","Lancaster, CA","93534","202112801020"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Lancaster, CA","93534","202112801019"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","808080","Lancaster, CA","93534","202112801018"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Lancaster, CA","93534","202112801017"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","1094065","Lancaster, CA","93534","202112801016"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Lancaster, CA","93534","202112801015"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Lancaster, CA","93534","202112801014"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Lancaster, CA","93534","202112801013"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","17981431","Lancaster, CA","93534","202112801012"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Lancaster, CA","93534","202112801011"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","6537919","Lancaster, CA","93534","202112801010"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Lancaster, CA","93534","202112801009"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","8166091","Lancaster, CA","93534","202112801008"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Lancaster, CA","93534","202112801007"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Lancaster, CA","93534","202112801006"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Lancaster, CA","93534","202112801005"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Lancaster, CA","93534","202112801004"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Lancaster, CA","93534","202112801003"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Lancaster, CA","93534","202112801002"
"Antelope Valley Transit Authority","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","1055150","Lancaster, CA","93534","202112801001"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","136270","Arcadia, CA","91066-6021","202112791022"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","0","Arcadia, CA","91066-6021","202112791021"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","64432","Arcadia, CA","91066-6021","202112791020"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Arcadia, CA","91066-6021","202112791019"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Arcadia, CA","91066-6021","202112791018"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Arcadia, CA","91066-6021","202112791017"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","1436","Arcadia, CA","91066-6021","202112791016"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Arcadia, CA","91066-6021","202112791015"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Arcadia, CA","91066-6021","202112791014"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Arcadia, CA","91066-6021","202112791013"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","1729038","Arcadia, CA","91066-6021","202112791012"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Arcadia, CA","91066-6021","202112791011"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","398228","Arcadia, CA","91066-6021","202112791010"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Arcadia, CA","91066-6021","202112791009"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","182107","Arcadia, CA","91066-6021","202112791008"
"Arcadia","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","1404","Arcadia, CA","91066-6021","202112791007"
