"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"MORINVILLE-SE-3-56-27-W4 Band Building Number 80195-KIPOHTAKAWKAMIK SUPPORTIVE LIVING-Supportive Living Accommodation-Assisted Living Accommodation-20-Follow-Up Visit-17-1-20180503-20171201-20180630","KIPOHTAKAWKAMIK SUPPORTIVE LIVING","ALEXANDER FIRST NATION","SE-3-56-27-W4 Band Building Number 80195","PO Box 3570","MORINVILLE","Alberta","T8R1S3","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2018-05-03T00:00:00.000","Follow-Up Visit","Non-Compliant","17.0","1.0","Written processes regarding prevention and reporting of abuse","2017-12-01T00:00:00.000","2018-06-30T00:00:00.000","Compliant","2018-06-21T00:00:00.000","53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"STONY PLAIN-4808 57 Avenue-GOOD SAMARITAN SOCIETY GEORGE HENNIG PLACE-Supportive Living Accommodation-Assisted Living Accommodation-30-Inspection Visit-15-2-20150420-20150420-20150630","GOOD SAMARITAN SOCIETY GEORGE HENNIG PLACE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","4808 57 Avenue",,"STONY PLAIN","Alberta","T7Z2J9","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2015-04-20T00:00:00.000","Inspection Visit","Non-Compliant","15.0","2.0","Regularly scheduled cleaning of all areas","2015-04-20T00:00:00.000","2015-06-30T00:00:00.000","Compliant","2015-06-12T00:00:00.000","53.52015","-114.002856","
,  
(53.52015, -114.002856)","Map URL (https://www.google.com/maps/place/53.52015,-114.002856)","POINT (-114.002856 53.52015)"
"EDMONTON-12228 151A Avenue-IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #6-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20180606-.-.","IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #6","IN AND OUT HOME CARE REHABILITATION LTD.","12228 151A Avenue",,"EDMONTON","Alberta","T5X4A2","Supportive Living Accommodation","Group Home","6.0","2018-06-06T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.6139723","-113.535247","
,  
(53.6139723, -113.535247)","Map URL (https://www.google.com/maps/place/53.6139723,-113.535247)","POINT (-113.535247 53.6139723)"
"EDMONTON-8861 75 Street-GOOD SAMARITAN SOCIETY (THE GREENS)-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20190411-.-.","GOOD SAMARITAN SOCIETY (THE GREENS)","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Supportive Living Accommodation","Group Home","5.0","2019-04-11T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5239871","-113.4421178","
,  
(53.5239871, -113.4421178)","Map URL (https://www.google.com/maps/place/53.5239871,-113.4421178)","POINT (-113.4421178 53.5239871)"
"EDMONTON-4225 107 Street NW-GOOD SAMARITAN SOCIETY SOUTHGATE-Long Term Care Accommodation-.-226-Inspection Visit-2-1-20170322-20170322-20170531","GOOD SAMARITAN SOCIETY SOUTHGATE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","4225 107 Street NW",,"EDMONTON","Alberta","T6C4G8","Long Term Care Accommodation",".","226.0","2017-03-22T00:00:00.000","Inspection Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2017-03-22T00:00:00.000","2017-05-31T00:00:00.000","Compliant","2017-05-25T00:00:00.000","53.480491","-113.506725","
,  
(53.480491, -113.506725)","Map URL (https://www.google.com/maps/place/53.480491,-113.506725)","POINT (-113.506725 53.480491)"
"STONY PLAIN-25 Glenhall Crescent-I HAVE A CHANCE SUPPORT SERVICES LTD. RES #10-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20170928-.-.","I HAVE A CHANCE SUPPORT SERVICES LTD. RES #10","I HAVE A CHANCE SUPPORT SERVICES LTD.","25 Glenhall Crescent",,"STONY PLAIN","Alberta","T7Z1A9","Supportive Living Accommodation","Group Home","4.0","2017-09-28T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.52128260000001","-114.0040722","
,  
(53.52128260000001, -114.0040722)","Map URL (https://www.google.com/maps/place/53.52128260000001,-114.0040722)","POINT (-114.0040722 53.52128260000001)"
"EDMONTON-219 Dunvegan Road NW-IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #3-Supportive Living Accommodation-Group Home-10-Inspection Visit-.-.-20190610-.-.","IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #3","IN AND OUT HOME CARE REHABILITATION LTD.","219 Dunvegan Road NW",,"EDMONTON","Alberta","T5L5C6","Supportive Living Accommodation","Group Home","10.0","2019-06-10T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.588332","-113.557147","
,  
(53.588332, -113.557147)","Map URL (https://www.google.com/maps/place/53.588332,-113.557147)","POINT (-113.557147 53.588332)"
"EDMONTON-6705 162A Avenue-PEOPLE SUPPORT SERVICES (OZERNA)-Supportive Living Accommodation-Group Home-6-Follow-Up Visit-.-.-20170914-.-.","PEOPLE SUPPORT SERVICES (OZERNA)","PEOPLE SUPPORT SERVICES INC.","6705 162A Avenue",,"EDMONTON","Alberta","T5Z3C7","Supportive Living Accommodation","Group Home","6.0","2017-09-14T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.6239357","-113.4440459","
,  
(53.6239357, -113.4440459)","Map URL (https://www.google.com/maps/place/53.6239357,-113.4440459)","POINT (-113.4440459 53.6239357)"
"EDMONTON-10103 111 Street-ROSEDALE ON THE PARK-Supportive Living Accommodation-Assisted Living Accommodation-105-Consultation-.-.-20200403-.-.","ROSEDALE ON THE PARK","ROSEDALE PARTNERSHIP","10103 111 Street",,"EDMONTON","Alberta","T5K2Y1","Supportive Living Accommodation","Assisted Living Accommodation","105.0","2020-04-03T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.542557","-113.511129","
,  
(53.542557, -113.511129)","Map URL (https://www.google.com/maps/place/53.542557,-113.511129)","POINT (-113.511129 53.542557)"
"EDMONTON-7408 139 Avenue-MILLENNIUM PAVILION SENIORS' LODGE-Supportive Living Accommodation-Assisted Living Accommodation-69-Consultation-.-.-20200401-.-.","MILLENNIUM PAVILION SENIORS' LODGE","MILLENNIUM PAVILION SENIORS' LODGE","7408 139 Avenue",,"EDMONTON","Alberta","T5C3H7","Supportive Living Accommodation","Assisted Living Accommodation","69.0","2020-04-01T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.6021267","-113.4565392","
,  
(53.6021267, -113.4565392)","Map URL (https://www.google.com/maps/place/53.6021267,-113.4565392)","POINT (-113.4565392 53.6021267)"
"EDMONTON-10103 111 Street-ROSEDALE ON THE PARK-Supportive Living Accommodation-Assisted Living Accommodation-105-Mini Inspection Visit-.-.-20190212-.-.","ROSEDALE ON THE PARK","ROSEDALE PARTNERSHIP","10103 111 Street",,"EDMONTON","Alberta","T5K2Y1","Supportive Living Accommodation","Assisted Living Accommodation","105.0","2019-02-12T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.542557","-113.511129","
,  
(53.542557, -113.511129)","Map URL (https://www.google.com/maps/place/53.542557,-113.511129)","POINT (-113.511129 53.542557)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 18-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-16-2-20180523-20180523-20180630","EXCEL SOCIETY - RESIDENCE 18","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","6.0","2018-05-23T00:00:00.000","Mini Inspection Visit","Non-Compliant","16.0","2.0","Practicability, communication and review of plans","2018-05-23T00:00:00.000","2018-06-30T00:00:00.000","Compliant","2018-07-03T00:00:00.000","53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"EDMONTON-10707 29 Avenue-ST. JOSEPH'S AUXILIARY HOSPITAL-Long Term Care Accommodation-.-188-Follow-Up Visit-.-.-20171108-.-.","ST. JOSEPH'S AUXILIARY HOSPITAL","COVENANT HEALTH","10707 29 Avenue",,"EDMONTON","Alberta","T6J6W1","Long Term Care Accommodation",".","188.0","2017-11-08T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.459748","-113.506062","
,  
(53.459748, -113.506062)","Map URL (https://www.google.com/maps/place/53.459748,-113.506062)","POINT (-113.506062 53.459748)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-23-2-20180925-20180625-20181130","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-09-25T00:00:00.000","Follow-Up Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2018-06-25T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2018-11-19T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"EDMONTON-6705 162A Avenue-PEOPLE SUPPORT SERVICES (OZERNA)-Supportive Living Accommodation-Group Home-6-Consultation-.-.-20200401-.-.","PEOPLE SUPPORT SERVICES (OZERNA)","PEOPLE SUPPORT SERVICES INC.","6705 162A Avenue",,"EDMONTON","Alberta","T5Z3C7","Supportive Living Accommodation","Group Home","6.0","2020-04-01T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.6239357","-113.4440459","
,  
(53.6239357, -113.4440459)","Map URL (https://www.google.com/maps/place/53.6239357,-113.4440459)","POINT (-113.4440459 53.6239357)"
"EDMONTON-(Main Office) 8861 75 Street-GOOD SAMARITAN SOCIETY CLEARWATER CENTRE-Long Term Care Accommodation-.-40-Inspection Visit-18-3-20150706-20150706-20151031","GOOD SAMARITAN SOCIETY CLEARWATER CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","(Main Office) 8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Long Term Care Accommodation",".","40.0","2015-07-06T00:00:00.000","Inspection Visit","Non-Compliant","18.0","3.0","Suitability, maintenance and inspection of communication/emergency cal","2015-07-06T00:00:00.000","2015-10-31T00:00:00.000","Compliant","2015-09-25T00:00:00.000","53.5237826","-113.4423693","
,  
(53.5237826, -113.4423693)","Map URL (https://www.google.com/maps/place/53.5237826,-113.4423693)","POINT (-113.4423693 53.5237826)"
"EDMONTON-12720 111 Avenue-ST. ANDREW'S CENTRE-Supportive Living Accommodation-Assisted Living Accommodation-303-Follow-Up Visit-31-1-20180622-20180427-20180731","ST. ANDREW'S CENTRE","ST. ANDREW'S HOUSING LTD.","12720 111 Avenue",,"EDMONTON","Alberta","T5M3X3","Supportive Living Accommodation","Assisted Living Accommodation","303.0","2018-06-22T00:00:00.000","Follow-Up Visit","Non-Compliant","31.0","1.0","Completion of criminal record checks","2018-04-27T00:00:00.000","2018-07-31T00:00:00.000","Compliant","2018-07-03T00:00:00.000","53.5594216","-113.5426548","
,  
(53.5594216, -113.5426548)","Map URL (https://www.google.com/maps/place/53.5594216,-113.5426548)","POINT (-113.5426548 53.5594216)"
"EDMONTON-12838 87 Street-BALWIN-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20190614-.-.","BALWIN","MCMAN YOUTH, FAMILY AND COMMUNITY SERVICES ASSOCIATION","12838 87 Street",,"EDMONTON","Alberta","T5E3E1","Supportive Living Accommodation","Group Home","5.0","2019-06-14T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5871619","-113.4748058","
,  
(53.5871619, -113.4748058)","Map URL (https://www.google.com/maps/place/53.5871619,-113.4748058)","POINT (-113.4748058 53.5871619)"
"EDMONTON-7548 152C Avenue-IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #5-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20180606-.-.","IN AND OUT HOME CARE REHABILITATION LTD. HOUSE #5","IN AND OUT HOME CARE REHABILITATION LTD.","7548 152C Avenue",,"EDMONTON","Alberta","T5C3L3","Supportive Living Accommodation","Group Home","6.0","2018-06-06T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.6154676","-113.4594739","
,  
(53.6154676, -113.4594739)","Map URL (https://www.google.com/maps/place/53.6154676,-113.4594739)","POINT (-113.4594739 53.6154676)"
"EDMONTON-8815 - 99th Street-CATHOLIC SOCIAL SERVICES - ST. WILLIAM'S-Supportive Living Accommodation-Group Home-8-Mini Inspection Visit-.-.-20151008-.-.","CATHOLIC SOCIAL SERVICES - ST. WILLIAM'S","CATHOLIC SOCIAL SERVICES","8815 - 99th Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","8.0","2015-10-08T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"EDMONTON-9395 172 Street-THE WATERFORD OF SUMMERLEA-Supportive Living Accommodation-Assisted Living Accommodation-142-Mini Inspection Visit-.-.-20151126-.-.","THE WATERFORD OF SUMMERLEA","CHANTELLE MANAGEMENT LTD.","9395 172 Street",,"EDMONTON","Alberta","T5T5S6","Supportive Living Accommodation","Assisted Living Accommodation","142.0","2015-11-26T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5300366","-113.6172496","
,  
(53.5300366, -113.6172496)","Map URL (https://www.google.com/maps/place/53.5300366,-113.6172496)","POINT (-113.6172496 53.5300366)"
"EDMONTON-10120 135 Avenue-VENTA MANOR-Supportive Living Accommodation-Assisted Living Accommodation-29-Inspection Visit-.-.-20180928-.-.","VENTA MANOR","VENTA CARE CENTRE LTD.","10120 135 Avenue",,"EDMONTON","Alberta","T5E1P1","Supportive Living Accommodation","Assisted Living Accommodation","29.0","2018-09-28T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.597189","-113.495063","
,  
(53.597189, -113.495063)","Map URL (https://www.google.com/maps/place/53.597189,-113.495063)","POINT (-113.495063 53.597189)"
"EDMONTON-10120 135 Avenue-VENTA MANOR-Supportive Living Accommodation-Assisted Living Accommodation-29-Mini Inspection Visit-.-.-20140923-.-.","VENTA MANOR","VENTA CARE CENTRE LTD.","10120 135 Avenue",,"EDMONTON","Alberta","T5E1P1","Supportive Living Accommodation","Assisted Living Accommodation","29.0","2014-09-23T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.597189","-113.495063","
,  
(53.597189, -113.495063)","Map URL (https://www.google.com/maps/place/53.597189,-113.495063)","POINT (-113.495063 53.597189)"
"WETASKIWIN-4606 46 Avenue-WETASKIWIN ADULT RESIDENCE #4-Supportive Living Accommodation-Group Home-4-Inspection Visit-3-1-20180608-20180608-20181031","WETASKIWIN ADULT RESIDENCE #4","WETASKIWIN & DISTRICT ASSOCIATION FOR COMMUNITY SERVICE","4606 46 Avenue",,"WETASKIWIN","Alberta","T9A0H2","Supportive Living Accommodation","Group Home","4.0","2018-06-08T00:00:00.000","Inspection Visit","Non-Compliant","3.0","1.0","Accommodation is maintained","2018-06-08T00:00:00.000","2018-10-31T00:00:00.000","Compliant","2018-10-02T00:00:00.000","52.9654749","-113.3631409","
,  
(52.9654749, -113.3631409)","Map URL (https://www.google.com/maps/place/52.9654749,-113.3631409)","POINT (-113.3631409 52.9654749)"
"SHERWOOD PARK-43 Summerton Street-ROBIN HOOD RESIDENCE 39-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20150203-.-.","ROBIN HOOD RESIDENCE 39","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","43 Summerton Street",,"SHERWOOD PARK","Alberta","T8H2V3","Supportive Living Accommodation","Group Home","4.0","2015-02-03T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5575184","-113.2681093","
,  
(53.5575184, -113.2681093)","Map URL (https://www.google.com/maps/place/53.5575184,-113.2681093)","POINT (-113.2681093 53.5575184)"
"ST. ALBERT-9 St. Vital Avenue-YOUVILLE AUXILIARY HOSPITAL (GREY NUNS) OF ST. ALBERT-Long Term Care Accommodation-.-232-Inspection Visit-18-3-20200113-20200113-20200531","YOUVILLE AUXILIARY HOSPITAL (GREY NUNS) OF ST. ALBERT","COVENANT HEALTH","9 St. Vital Avenue",,"ST. ALBERT","Alberta","T8N1K1","Long Term Care Accommodation",".","232.0","2020-01-13T00:00:00.000","Inspection Visit","Non-Compliant","18.0","3.0","Suitability, maintenance and inspection of communication/emergency cal","2020-01-13T00:00:00.000","2020-05-31T00:00:00.000","Compliant","2020-03-25T00:00:00.000","53.6377702","-113.6337737","
,  
(53.6377702, -113.6337737)","Map URL (https://www.google.com/maps/place/53.6377702,-113.6337737)","POINT (-113.6337737 53.6377702)"
"EDMONTON-18929 99A Avenue-CASTLEWOOD CARE HOMES INC.-Supportive Living Accommodation-Group Home-6-Follow-Up Visit-16-1-20170821-20170803-20170930","CASTLEWOOD CARE HOMES INC.","CASTLEWOOD CARE HOMES INC.","18929 99A Avenue",,"EDMONTON","Alberta","T5T3M9","Supportive Living Accommodation","Group Home","6.0","2017-08-21T00:00:00.000","Follow-Up Visit","Non-Compliant","16.0","1.0","Contingency plans","2017-08-03T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-11-07T00:00:00.000","53.5353566","-113.6504945","
,  
(53.5353566, -113.6504945)","Map URL (https://www.google.com/maps/place/53.5353566,-113.6504945)","POINT (-113.6504945 53.5353566)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-19-3-20180223-20171205-20180531","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-02-23T00:00:00.000","Follow-Up Visit","Non-Compliant","19.0","3.0","Closing trust accounts","2017-12-05T00:00:00.000","2018-05-31T00:00:00.000","Compliant","2018-09-28T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 5-Supportive Living Accommodation-Group Home-4-Inspection Visit-16-2-20180523-20180523-20180731","EXCEL SOCIETY - RESIDENCE 5","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","4.0","2018-05-23T00:00:00.000","Inspection Visit","Non-Compliant","16.0","2.0","Practicability, communication and review of plans","2018-05-23T00:00:00.000","2018-07-31T00:00:00.000","Compliant","2018-07-03T00:00:00.000","53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
"EDMONTON-8516 89 Street-TED BRADSHAW HOME-Supportive Living Accommodation-Group Home-6-Inspection Visit-2(3)-d-20181011-20181011-20181130","TED BRADSHAW HOME","L'ARCHE ASSOCIATION OF EDMONTON","8516 89 Street",,"EDMONTON","Alberta","T6C3K3","Supportive Living Accommodation","Group Home","6.0","2018-10-11T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2018-10-11T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2018-11-26T00:00:00.000","53.5215788","-113.4642809","
,  
(53.5215788, -113.4642809)","Map URL (https://www.google.com/maps/place/53.5215788,-113.4642809)","POINT (-113.4642809 53.5215788)"
"LEDUC-5105 52 Avenue-PLANEVIEW PLACE-Supportive Living Accommodation-Lodge-121-Mini Inspection Visit-.-.-20200310-.-.","PLANEVIEW PLACE","LEDUC REGIONAL HOUSING FOUNDATION","5105 52 Avenue",,"LEDUC","Alberta","T9E8P1","Supportive Living Accommodation","Lodge","121.0","2020-03-10T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.2658061","-113.5568077","
,  
(53.2658061, -113.5568077)","Map URL (https://www.google.com/maps/place/53.2658061,-113.5568077)","POINT (-113.5568077 53.2658061)"
