"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"4-174990280","2015-09-03T00:00:00.000",,"2015-09-03T00:00:00.000","2015","9","Commercial Final","To construct exterior alterations to Building 3, Units 14-18 (facade improvement only).","Row House Condos (335)","(03) Exterior Alterations","87300",,"0","17003 - 100 STREET NW","Condo Common Area (Plan 8021526)","RF5","3030","BATURYN","1","53.632335578920646","-113.4953119805902","
,  
(53.632335578920646, -113.4953119805902)","POINT (-113.4953119805902 53.632335578920646)"
"1-88076269","2009-10-28T00:00:00.000",,"2009-10-28T00:00:00.000","2009","10","Commercial Final","To operate a Specialty Foods Service (Greenhouse Salads Co.) within an existing Restaurant (Good Earth Cafe), and construct interior alterations.","Office Buildings (520)","(03) Interior Alterations","100000","3977","0","101, 8623 - 112 STREET NW","Plan 644CL Lots 1-3,OT","CO","5200","GARNEAU","1","53.522628753611464","-113.52040981604944","
,  
(53.522628753611464, -113.52040981604944)","POINT (-113.52040981604944 53.522628753611464)"
"5-144203187","2015-04-22T00:00:00.000",,"2015-04-22T00:00:00.000","2015","4","Commercial Final","To construct an Apartment House (24 dwellings) with an underground parkade.","Apartment Condos (315)","(01) New","4500000",,"24","10126 - 144 STREET NW","Condo Common Area (Plan 1620779,1622075)","DC2","3210","GROVENOR","1","53.54213976616311","-113.56959181798682","
,  
(53.54213976616311, -113.56959181798682)","POINT (-113.56959181798682 53.54213976616311)"
"1-92293019","2010-02-09T00:00:00.000",,"2010-02-09T00:00:00.000","2010","2","Commercial Final","To Construct interior alterations restoration to "" Gov't of Canada  Parkade"" Misc. deck repairs replacement of waterproof coating.","Office Buildings (520)","(03) Interior Alterations","41460","0","0","9777 - 102 AVENUE NW","Plan 8622482 Blk 1 Lots 1-2","CCA","1090","DOWNTOWN","1","53.54253396541191","-113.48668324910396","
,  
(53.54253396541191, -113.48668324910396)","POINT (-113.48668324910396 53.54253396541191)"
"1-97762024","2010-06-02T00:00:00.000",,"2010-06-02T00:00:00.000","2010","6","Commercial Final","To construct exterior alterations (Fence around existing patio) to a neighborhood Bar & Pub (Moriarty's)","Restaurants and Bars (540)","(03) Exterior Alterations","12000","800","0","10154 - 100 STREET NW","Plan F Lots 33-34","CCA","1090","DOWNTOWN","1","53.542447946014654","-113.4909786939875","
,  
(53.542447946014654, -113.4909786939875)","POINT (-113.4909786939875 53.542447946014654)"
"0-135801693","2013-04-23T00:00:00.000",,"2013-04-23T00:00:00.000","2013","4","Commercial Final","To construct interior alterations to a professional office,  14th floor, Server Room renovations - Mechanical/Electrical  ""Alberta Infrastructure"".","Office Buildings (520)","(03) Interior Alterations","83477","300","0","10155 - 102 STREET NW","Plan 0022666 Blk 1 Lot F","CCA","1090","DOWNTOWN","1","53.54170338932126","-113.49464466845849","
,  
(53.54170338932126, -113.49464466845849)","POINT (-113.49464466845849 53.54170338932126)"
"0-127504999","2012-07-27T00:00:00.000",,"2012-07-27T00:00:00.000","2012","7","Commercial Final","To construct temporary theatre seating at Acadia Masonic Hall, for The ""Fringe Festival"" August 16 to 26, 2012.","Religious Buildings (660)","(03) Interior Alterations","7000",,"0","10433 - 83 AVENUE NW","Plan I Blk 67 Lot 11","CB2","5480","STRATHCONA","1","53.51880180790631","-113.49885842975898","
,  
(53.51880180790631, -113.49885842975898)","POINT (-113.49885842975898 53.51880180790631)"
"1-140487333","2014-07-30T00:00:00.000",,"2014-07-30T00:00:00.000","2014","7","Commercial Final","To move on a mobile trailer. (Mustafa Motors o/a Coliseum Cars)","Retail - Motor Vehicle (570)","(12) Move Building OnSite","15000",,"0","12015 - FORT ROAD NW","Plan 2436AB Blk 9 Lots 31-32","CB1","1100","EASTWOOD","1","53.57390331316491","-113.46050671840649","
,  
(53.57390331316491, -113.46050671840649)","POINT (-113.46050671840649 53.57390331316491)"
"0-114168491","2011-08-31T00:00:00.000",,"2011-08-31T00:00:00.000","2011","8","Commercial Final","To construct interior alterations to Londonderry Mall - Alia Tan Jay, cru 171.","Malls, Office/Retail (512)","(03) Interior Alterations","15000","376","0","171, 1 - LONDONDERRY MALL NW","Plan 5119RS Blk 1 Lots 50,53","CSC","2400","KILDARE","1","53.60238846587628","-113.44603541379337","
,  
(53.60238846587628, -113.44603541379337)","POINT (-113.44603541379337 53.60238846587628)"
"1-87644317","2009-11-18T00:00:00.000",,"2009-11-18T00:00:00.000","2009","11","Commercial Final","To construct exterior alterations to a Restaurant with a Drive-through Food Service (McDonald's, relocate ordering board, close order booth)","Restaurants and Bars (540)","(03) Exterior Alterations","35000",,"0","15333 - CASTLE DOWNS ROAD NW","Plan 0224318 Blk 52 Lot 1C","CSC","3040","BEAUMARIS","1","53.614595095706015","-113.5153294372667","
,  
(53.614595095706015, -113.5153294372667)","POINT (-113.5153294372667 53.614595095706015)"
"0-141661162","2013-09-24T00:00:00.000",,"2013-09-24T00:00:00.000","2013","9","Commercial Final","To construct interior alterations to a professional office,  suite # 903 ""Brad Tetz Corporation""","Office Buildings (520)","(03) Interior Alterations","25000","900","0","10050 - 112 STREET NW","Plan NB Blk 12 Lot 62","DC2","1150","OLIVER","1","53.53997804288313","-113.5144780124204","
,  
(53.53997804288313, -113.5144780124204)","POINT (-113.5144780124204 53.53997804288313)"
"1-169432990","2015-04-28T00:00:00.000",,"2015-04-28T00:00:00.000","2015","4","Commercial Final","To constuct interior and exterior alterations,  demolish the interior and return to base building. Reconstruct slab on grade / reconfigure mezzanine floor.  Removing portion of exterior walls for windows and doors.  Bay 2.","Indoor Recreational Buildings (560)","(03) Interior Alterations","1200000","32726.7","0","4211 - 139 AVENUE NW","Plan 9422939 Blk 26 Lot 8","CSC","2145","CLAREVIEW TOWN CENTRE","1","53.5996483280862","-113.40838818832927","
,  
(53.5996483280862, -113.40838818832927)","POINT (-113.40838818832927 53.5996483280862)"
"2-109044673","2012-06-25T00:00:00.000",,"2012-06-25T00:00:00.000","2012","6","Commercial Final","To construct a Public Library and Cultural Exhibits building (Highlands library).","Libraries/Museums/Art Galleries (630)","(01) New","4987756","13606","0","6710 - 118 AVENUE NW","Plan 1124569 Blk 3 Lot 25","US, US","2550","MONTROSE","1","53.57088361973227","-113.4449933749597","
,  
(53.57088361973227, -113.4449933749597)","POINT (-113.4449933749597 53.57088361973227)"
"1-114911069","2013-01-17T00:00:00.000",,"2013-01-17T00:00:00.000","2013","1","Commercial Final","To Construct Exterior Alterations to an Existing Professional, Financial & Office Support Service Building.","Office Complex (522)","(03) Exterior Alterations","250000","0","0","17010 - 103 AVENUE NW","Plan 7720926 Blk 1 Lot 6","IB","4510","STONE INDUSTRIAL","1","53.54563385715549","-113.61693091021574","
,  
(53.54563385715549, -113.61693091021574)","POINT (-113.61693091021574 53.54563385715549)"
"0-83272954","2009-05-05T00:00:00.000",,"2009-05-05T00:00:00.000","2009","5","Commercial Final","To construct exterior alterations to an apartment house, ""The Imperial"".  New exterior spiral stairs extending from top story balconies on the 6th floor to roof top. Total of 18 spiral stairs to provide roof top access.","Apartments (310)","(03) Exterior Alterations","5000",,"0","10235 - 112 STREET NW","Condo Common Area (Plan 0825860)","DC1","1150","OLIVER","1","53.54395005518532","-113.513415595722","
,  
(53.54395005518532, -113.513415595722)","POINT (-113.513415595722 53.54395005518532)"
"0-148511673","2014-02-05T00:00:00.000",,"2014-02-05T00:00:00.000","2014","2","Commercial Final","To construct interior alterations to a professional office, Suite 280, ""Consolidated Civil Enforcement"",  Sun life Place.","Office Buildings (520)","(03) Interior Alterations","15000","570","0","10123 - 99 STREET NW","Plan 7621103 Blk H Lot 1","CCA","1090","DOWNTOWN","1","53.54211481278082","-113.48835579816945","
,  
(53.54211481278082, -113.48835579816945)","POINT (-113.48835579816945 53.54211481278082)"
"0-112863631","2011-08-22T00:00:00.000",,"2011-08-22T00:00:00.000","2011","8","Commercial Final","To construct exterior alterations, (foundation repair) to an existing seven unit row housing project, .","Row House Condos (335)","(03) Exterior Alterations","32000","0","0","11313 - 102 AVENUE NW","Condo Common Area (Plan 7923143)","RF6","1150","OLIVER","1","53.54284262983942","-113.51631308049133","
,  
(53.54284262983942, -113.51631308049133)","POINT (-113.51631308049133 53.54284262983942)"
"2-117132504","2012-04-27T00:00:00.000",,"2012-04-27T00:00:00.000","2012","4","Commercial Final","To construct interior and exterior alterations to a General Retail Store ""No Frills""  Strathcona Shopping Centre.","Retail and Shops (510)","(03) Interior Alterations","1640000","23100","0","10467 - 80 AVENUE NW","Plan 8146ET Blk 44 Lots A,B,C,D,E,F,G,H,J","CB2","5330","QUEEN ALEXANDRA","1","53.51566048769213","-113.4997020668307","
,  
(53.51566048769213, -113.4997020668307)","POINT (-113.4997020668307 53.51566048769213)"
"7-150473556","2015-03-18T00:00:00.000",,"2015-03-18T00:00:00.000","2015","3","Commercial Final","To construct a SHELL ONLY Restaurant / Retail Building (""P1"" Manning Town Centre - Restaurant w/ Patio (P1A), Retail (P1B).(2h Demising wall, 0 Washrooms, 4 RTU's)","Retail and Shops (510)","(01) New","800000",,"0","15705 - 37 STREET NW","Plan 1123619 Blk 3 Lot 3","DC1, DC1","2311","GORMAN","1","53.61814734483274","-113.39738847670058","
,  
(53.61814734483274, -113.39738847670058)","POINT (-113.39738847670058 53.61814734483274)"
"1-126135649","2013-01-18T00:00:00.000",,"2013-01-18T00:00:00.000","2013","1","Commercial Final","To move on Temporary Residential Sales Center (10' x 30' trailer)","Temporary Structures (999)","(12) Move Building OnSite","1000","300","0","3103 - HILTON DRIVE NW","Plan 1220574 Blk 11 Lot 1","RF5","4461","THE HAMPTONS","1","53.480636888371016","-113.67312754146687","
,  
(53.480636888371016, -113.67312754146687)","POINT (-113.67312754146687 53.480636888371016)"
"1-156752003","2014-09-12T00:00:00.000",,"2014-09-12T00:00:00.000","2014","9","Commercial Final","To change the Use of Professional, Financial, and Office Support Service (12755-50 Street) and General Retail Store (12757-5o Street) to a  Health Service and to construct interior alterations (office space, treatment areas , BF washroom).","Retail and Shops (510)","(03) Interior Alterations","135000","2556.63","0","12755 - 50 STREET NW","Plan 7720215 Lot X","CSC","2350","HOMESTEADER","1","53.586691699519896","-113.41719426064098","
,  
(53.586691699519896, -113.41719426064098)","POINT (-113.41719426064098 53.586691699519896)"
"8-103858146","2012-08-16T00:00:00.000",,"2012-08-16T00:00:00.000","2012","8","Commercial Final","CRU #5 :To construct a Commercial Buildings - shell Only -  6 RTU - demising wall at grid 3, 4 & 5.","Retail and Shops (510)","(01) New","811000","5727","0","16803 - 127 STREET NW","Plan 1321434 Blk 1 Lot 2","PU, CSC, CSC, AG","3370","RAPPERSWILL","1","53.62979687364267","-113.53793191607795","
,  
(53.62979687364267, -113.53793191607795)","POINT (-113.53793191607795 53.62979687364267)"
"0-125935782","2013-05-31T00:00:00.000",,"2013-05-31T00:00:00.000","2013","5","Commercial Final","To repair fire damage to 32 existing dwelling units of an apartment building.","Apartment Condos (315)","(03) Interior Alterations","1800000","27158","0","1815 - 111A STREET NW","Condo Common Area (Plan 7923125)","RA7","5460","SKYRATTLER","1","53.44764823468995","-113.51947662247724","
,  
(53.44764823468995, -113.51947662247724)","POINT (-113.51947662247724 53.44764823468995)"
"0-102771137","2010-10-08T00:00:00.000",,"2010-10-08T00:00:00.000","2010","10","Commercial Final","To construct interior alterations to an existing retail space. ""Thomas Sabo"", CRU #E212, 1755 @ WEM.","Malls, Office/Retail (512)","(03) Interior Alterations","90000","1327","0","1755, 8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.522842514298645","-113.6283082560619","
,  
(53.522842514298645, -113.6283082560619)","POINT (-113.6283082560619 53.522842514298645)"
"11-109044951","2011-10-11T00:00:00.000",,"2011-10-11T00:00:00.000","2011","10","Commercial Final","To construct interior alterations to a convenience retail building (Mac's).","Retail and Shops (510)","(03) Interior Alterations","180000","3000","0","12631 - VICTORIA TRAIL NW","Plan 7722150 Blk 47 Lot 2","DC2","2120","CANON RIDGE","1","53.578515023789635","-113.3814952892372","
,  
(53.578515023789635, -113.3814952892372)","POINT (-113.3814952892372 53.578515023789635)"
"0-130901965","2012-12-03T00:00:00.000",,"2012-12-03T00:00:00.000","2012","12","Commercial Final","To construct interior alterations at WEM - food court - CRU-Q159 -","Retail and Shops (510)","(03) Interior Alterations","140000","250","0","8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.522842514298645","-113.6283082560619","
,  
(53.522842514298645, -113.6283082560619)","POINT (-113.6283082560619 53.522842514298645)"
"0-87978546","2009-08-17T00:00:00.000",,"2009-08-17T00:00:00.000","2009","8","Commercial Final","To Construct interior alterations to Norquest College - main flr","Secondary Schools (622)","(03) Interior Alterations","289225","6345","0","10215 - 108 STREET NW","Plan B2 Blk 7 Lots 103-106","UW","1090","DOWNTOWN","1","53.543399470696976","-113.5060580218792","
,  
(53.543399470696976, -113.5060580218792)","POINT (-113.5060580218792 53.543399470696976)"
"0-128754107","2012-10-26T00:00:00.000",,"2012-10-26T00:00:00.000","2012","10","Commercial Final","To construct interior alterations to an existing Office/Warehouse - Brinks - Phase 3.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","880000","7194","0","14680 - 134 AVENUE NW","Plan 3305TR Blk 14 Lot 2","IB","4050","BONAVENTURE INDUSTRIAL","1","53.59437704432714","-113.57490318636516","
,  
(53.59437704432714, -113.57490318636516)","POINT (-113.57490318636516 53.59437704432714)"
"1-75267024","2009-11-27T00:00:00.000",,"2009-11-27T00:00:00.000","2009","11","Commercial Final","To construct a Public Education Services Building (Carlton Palisades).","Elementary Schools (620)","(01) New","15417228","77845","0","13815 - 160 AVENUE NW","Plan 0226651 Blk 57 Lot 77MR","US","3470","CARLTON","1","53.62033589734099","-113.55941916241672","
,  
(53.62033589734099, -113.55941916241672)","POINT (-113.55941916241672 53.62033589734099)"
"2-113117002","2013-08-27T00:00:00.000",,"2013-08-27T00:00:00.000","2013","8","Commercial Final","To construct interior alterations to a Professional, Financial & Office Support Service (Sterling Business Centre Melcor).","Office Complex (522)","(03) Interior Alterations","32000","1765","0","17420 - STONY PLAIN ROAD NW","Plan 7722579 Blk 2 Lots 6,9","IB","4510","STONE INDUSTRIAL","1","53.542455832730816","-113.6208463358484","
,  
(53.542455832730816, -113.6208463358484)","POINT (-113.6208463358484 53.542455832730816)"
"2-142463926","2014-03-13T00:00:00.000",,"2014-03-13T00:00:00.000","2014","3","Commercial Final","To construct two Accessory Buildings for an existing Apartment House (storage sheds for Four Pine Apartments) - existing without permits.","Storage Buildings, Warehouses (460)","(01) New","6500","530","0","11840 - 105 STREET NW","Plan RN52 Blk 5 Lot 62","RA7","1250","WESTWOOD","1","53.571638539614526","-113.50159955629809","
,  
(53.571638539614526, -113.50159955629809)","POINT (-113.50159955629809 53.571638539614526)"
"19-66557820","2009-02-11T00:00:00.000",,"2009-02-11T00:00:00.000","2009","2","Commercial Final","To construct   (18121- 111 Ave) - interior alteration to a building shell. ( MILWAUKEE TOOLS ).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","60000","8745","0","18129 - 111 AVENUE NW","SW-9-53-25-4","IM, IB","4640","WILSON INDUSTRIAL","1","53.55841162453637","-113.63264405851403","
,  
(53.55841162453637, -113.63264405851403)","POINT (-113.63264405851403 53.55841162453637)"
