"city_file_number","permit_type","permit_class","permit_date","status","description_of_development","address","legal_description","neighbourhood_id","neighbourhood","neighbourhood_classification","ward","zoning","land_parcel_count","latitude","longitude","location","geometry_point"
"169571707-003","Major Development Permit","Class B","2015-04-22T00:00:00.000","Approved","To operate a Residential Sales Centre.","2217 - CASEY CRESCENT SW","Plan 1523350 Blk 11 Lot 63","5467","CAVANAGH","Developing","Ipiihkoohkanipiaohtsi Ward","RMD","1","53.410433077900265","-113.50794142729893","
,  
(53.410433077900265, -113.50794142729893)","POINT (-114.00101976116264 0.0004830759618518)"
"170168251-002","Accessory Building Combo Permit","Class A","2015-05-25T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage, 6.71 m x 7.32 m).","12771 - 117 STREET NW","Plan 5003W Blk 6 Lot 3","3070","CALDER","Mature","Anirniq Ward","RF2","1","53.587013201522616","-113.52290853479236","
,  
(53.587013201522616, -113.52290853479236)","POINT (-114.00101989562789 0.0004846730583018)"
"262484646-001","House Combo Permit","Class A","2017-10-13T00:00:00.000","Approved","To construct a Single Detached House with a fireplace, veranda","7036 - NEWSON ROAD NW","Plan 1525017 Blk 31 Lot 58","3111","GRIESBACH","Developing","Anirniq Ward","GLG","1","53.60845191879592","-113.51340093020556","
,  
(53.60845191879592, -113.51340093020556)","POINT (-114.00101981021109 0.0004848669629076)"
"176198504-006","Minor Development Permit","Class A","2015-12-17T00:00:00.000","Approved","To construct interior alteration to an existing Single Detached House, Basement development (NOT to be used as an additional Dwelling).","17407 - 108 STREET NW","Plan 0723943 Blk 85 Lot 50","3120","CHAMBERY","Developing","tastawiyiniwak Ward","RSL","1","53.63675400173428","-113.5102783387726","
,  
(53.63675400173428, -113.5102783387726)","POINT (-114.00101978215757 0.0004851229439051)"
"399586183-002","Major Development Permit","Not Available",,"Other","Other","5928 - 148 AVENUE NW","Plan 4606NY Blk 35 Lot 15","2530","MCLEOD","Established","Dene Ward","RF1","1","53.610747226077265","-113.43377821962319","
,  
(53.610747226077265, -113.43377821962319)","POINT (-114.00101909487657 0.0004848877230422)"
"417447848-002","Sign Permit","Class A","2021-12-17T00:00:00.000","Approved","To install (2) Fascia On-Premises Signs (SCOTIABANK)","10835 - 51 AVENUE NW","Plan 0725320 Blk D Lot 4A","5170","EMPIRE PARK",,"papastew Ward","DC2","1","53.485738714734964","-113.5135438346477","
,  
(53.485738714734964, -113.5135438346477)","POINT (-114.00101981149496 0.0004837570711567)"
"269865491-001","Minor Development Permit",,,"Other",,"30 - WEST POINT WYNDE NW","Plan 8522146 Blk 4 Lot 17","4360","OLESKIW","Established","sipiwiyiniwak Ward","RF1","1","53.50381271446703","-113.60834692298535","
,  
(53.50381271446703, -113.60834692298535)","POINT (-114.00102066321075 0.0004839205432406)"
"363793422-001","Sign Permit","Class A","2020-07-10T00:00:00.000","Approved","To install (2) Fascia On-premises Signs (KP ACCOUNTING & TAX)","9133 - 35 AVENUE NW","Condo Common Area (Plan 1721435)","6700","STRATHCONA INDUSTRIAL PARK",,"Karhiio Ward","DC2","1","53.4682195596519","-113.46893813299954","
,  
(53.4682195596519, -113.46893813299954)","POINT (-114.00101941075503 0.0004835986174202)"
"222261178-002","Major Development Permit","Not Available","2016-06-28T00:00:00.000","Approved","To construct an addition to an existing Community Recreation Services Use building (3.35m x 6.49m, Burnewood Community League).","4118 - 41 AVENUE NW","Plan 9021085 Blk 38 Lot 54","6370","KINISKI GARDENS","Established","Sspomitapi Ward","AP","1","53.47785103963673","-113.40452729188013","
,  
(53.47785103963673, -113.40452729188013)","POINT (-114.00101883208474 0.0004836857302968)"
"279873908-001","Minor Development Permit","Class A","2018-05-01T00:00:00.000","Approved","To change the Use from a Single Detached House to a Limited Group Home (6 residents).","17059 - 114 STREET NW","Plan 9123311 Blk 70 Lot 6","3080","CANOSSA","Developing","Anirniq Ward","RF1","1","53.63301079029058","-113.51937920684314","
,  
(53.63301079029058, -113.51937920684314)","POINT (-114.00101986392023 0.0004850890880578)"
"436597518-002","Minor Development Permit",,,"In Progress","To construct a Garden Suite.","13307 - 118 STREET NW","Plan 4423MC Blk 21 Lot 13","3250","KENSINGTON","Mature","Anirniq Ward","RF1","1","53.59350350745748","-113.52461872294593","
,  
(53.59350350745748, -113.52461872294593)","POINT (-114.00101991099231 0.0004847317605179)"
"285732326-001","Uncovered Deck Combo Permit","Class B","2018-08-17T00:00:00.000","Approved","To construct a front uncovered deck (irregular shape, 3.05m x 8.57m @ 0.99m in Height).","11922 - 46 STREET NW","Plan 4347HW Blk 12 Lot 6","2040","BEACON HEIGHTS","Mature","Métis Ward","RF1","1","53.57278417796455","-113.41268047231448","
,  
(53.57278417796455, -113.41268047231448)","POINT (-114.00101890533334 0.0004845443624865)"
"296869087-001","Minor Development Permit","Class A","2018-11-14T00:00:00.000","Approved","To construct a Single Detached House with veranda.","6341 - 170 AVENUE NW","Plan 1723076 Blk 8 Lot 19","2521","MCCONACHIE AREA","Developing","Dene Ward","RPL","1","53.63267160834418","-113.43808732040895","
,  
(53.63267160834418, -113.43808732040895)","POINT (-114.00101913358976 0.0004850860202931)"
"297550353-001","Major Development Permit","Not Available",,"Other","To change the Use to Specialty Food Service","10412 - 124 STREET NW","Plan 9723862 Blk 31 Lot 5","3440","WESTMOUNT","Mature","O-day'min Ward","CB1","1","53.54658391037479","-113.53642090057144","
,  
(53.54658391037479, -113.53642090057144)","POINT (-114.00102001702369 0.0004843073915663)"
"181334905-001","House Combo Permit","Class A","2015-12-04T00:00:00.000","Approved","To construct a Single Detached House with a front veranda and fireplace.","7604 - SUMMERSIDE GRANDE BOULEVARD SW","Plan 1521441 Blk 25 Lot 55","6213","SUMMERSIDE","Developing","Karhiio Ward","RPL","1","53.41789902869636","-113.454890421917","
,  
(53.41789902869636, -113.454890421917)","POINT (-114.00101928454968 0.0004831434883847)"
"424767421-002","Major Development Permit","Not Available",,"In Progress",,"1823 - HASWELL WAY NW","Plan 0022859 Blk 14 Lot 9","5610","HADDOW","Established","pihêsiwin Ward","RF1","1","53.452412188423416","-113.5982493159107","
,  
(53.452412188423416, -113.5982493159107)","POINT (-114.00102057249333 0.0004834556460824)"
"273936884-001","House Combo Permit","Class A","2018-03-19T00:00:00.000","Approved","To construct a Single Detached House with a veranda.","8163 - 225 STREET NW","Plan 1521595 Blk 3 Lot 43","4750","ROSENTHAL","Developing","Nakota Isga Ward","RPL","1","53.51531216120819","-113.70430566347387","
,  
(53.51531216120819, -113.70430566347387)","POINT (-114.001021525309 0.0004840245511276)"
"399264390-002","Sign Permit","Class A","2021-06-16T00:00:00.000","Approved","To install (1) Fascia On-Premises Sign(s)  (TILE TOWN)","11478 - 156 STREET NW","Plan 6097AH Blk 1","4010","ALBERTA PARK INDUSTRIAL",,"Nakota Isga Ward","IM","1","53.563918110789245","-113.59095886786278","
,  
(53.563918110789245, -113.59095886786278)","POINT (-114.00102050699557 0.0004844641724619)"
"270981765-001","Accessory Building Combo Permit","Class A","2019-05-10T00:00:00.000","Approved","To construct an Accessory building detached Garage (9.14m x 7.62m).","10843 - 147 STREET NW","Plan 5887HW Blk 15 Lot 15","3300","MCQUEEN","Mature","Nakota Isga Ward","RF1","1","53.55520314212578","-113.57375859477864","
,  
(53.55520314212578, -113.57375859477864)","POINT (-114.00102035246744 0.0004843853490631)"
"360569245-003","Minor Development Permit",,,"Other","Urban Garden","706 - WILDWOOD POINT NW","Plan 0524514 Blk 60 Lot 3","6790","WILD ROSE","Established","Sspomitapi Ward","RSL","1","53.46730837345601","-113.37748471842671","
,  
(53.46730837345601, -113.37748471842671)","POINT (-114.00101858913288 0.0004835903761064)"
"224249517-003","Minor Development Permit","Class B","2016-07-18T00:00:00.000","Approved","To leave as built a Single Detached House.","2015 - 40 STREET NW","Plan 7823016 Blk 19 Lot 4","6150","DALY GROVE","Established","Sspomitapi Ward","RF1","1","53.452083044584974","-113.40215971236528","
,  
(53.452083044584974, -113.40215971236528)","POINT (-114.00101881081429 0.0004834526691086)"
"247230333-001","Sign Permit","Class A",,"Approved","To install (3) Fascia On-premises Signs (Sobey's Walker).","5309 - ELLERSLIE ROAD SW","Plan 1422177 Blk 30 Lot 1","6662","WALKER",,"Karhiio Ward","DC1","1","53.42402623351511","-113.42451614390897","
,  
(53.42402623351511, -113.42451614390897)","POINT (-114.00101901166562 0.0004831989064968)"
"445064766-002","Major Development Permit","Class B",,"In Progress","To add a Pawn Store Use to an Existing Secondhand Store.","8306 - 118 AVENUE NW","Plan RN76 Blk 2 Lot 14","1100","EASTWOOD","Mature","Métis Ward","CB2","1","53.570550944546596","-113.46957944493398","
,  
(53.570550944546596, -113.46957944493398)","POINT (-114.00101941651661 0.0004845241637852)"
"355473747-001","Minor Development Permit","Class A","2020-03-20T00:00:00.000","Approved","To construct a Semi-Detached House with front attached Garage and Unenclosed Front Porch.","1308 - ERKER CRESCENT NW","Plan 1920642 Blk 2 Lot 25","4462","EDGEMONT","Developing","sipiwiyiniwak Ward,sipiwiyiniwak Ward","RF4,RF4","2","53.47727736482634","-113.6655866956798","
,  
(53.47727736482634, -113.6655866956798)","POINT (-114.0010211774558 0.0004836805416376)"
"435720260-002","Sign Permit","Not Available","2022-06-07T00:00:00.000","Approved","To install a Fascia On-Premises Sign (ESS ACCOUNTING)","206, 4363 - 167 AVENUE NW","Plan 1823461 Unit 104","2110","BRINTNELL",,"Dene Ward","CB2","1","53.62793816609981","-113.40719114197921","
,  
(53.62793816609981, -113.40719114197921)","POINT (-114.00101885601691 0.0004850432082051)"
"279354926-003","Accessory Building Combo Permit","Class A","2020-06-19T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage 6.10m x 6.71m).","9872 - 206 STREET NW","Plan 1820287 Blk 8 Lot 22","4486","STEWART GREENS","Developing","Nakota Isga Ward","RPL","1","53.53718607747846","-113.67290878234905","
,  
(53.53718607747846, -113.67290878234905)","POINT (-114.0010212432378 0.0004842223919339)"
"220292195-002","Minor Development Permit","Class A","2016-06-23T00:00:00.000","Approved","To construct an addition to a Single Detached House (covered area, 2.59m x 3.03m)","9507 - 75 AVENUE NW","Plan 8370ET Blk 18 Lot K","6610","RITCHIE","Mature","papastew Ward","RF3","1","53.51106145350844","-113.47406195746096","
,  
(53.51106145350844, -113.47406195746096)","POINT (-114.00101945678774 0.0004839861051804)"
"244223596-001","Minor Development Permit","Class A","2017-03-27T00:00:00.000","Approved","To demolish a Single Detached House and Detached Garage","11613 - 72 AVENUE NW","Plan 2938HW Blk 15 Lot 28","5040","BELGRAVIA",,,"RF1","1","53.507864502302844","-113.53199710051624","
,  
(53.507864502302844, -113.53199710051624)","POINT (-114.00101997728004 0.0004839571900379)"
"264728392-002","Sign Permit","Class A","2017-11-27T00:00:00.000","Approved","To install (1) Fascia On-premises Sign (The Bridal Boutique).","10935 - 120 STREET NW","Plan 3256HW Blk 19 Lots B,C","1180","QUEEN MARY PARK",,"O-day'min Ward","IB","1","53.5564069466304","-113.52791438317388","
,  
(53.5564069466304, -113.52791438317388)","POINT (-114.0010199406007 0.0004843962369924)"
"180723012-001","House Combo Permit","Class B","2015-12-22T00:00:00.000","Other","To construct a Single Detached House with a front veranda.","2343 - CASEY CRESCENT SW","Plan 1523350 Blk 11 Lot 25","5467","CAVANAGH","Developing","Ipiihkoohkanipiaohtsi Ward","RMD","1","53.41068398219642","-113.50610441134094","
,  
(53.41068398219642, -113.50610441134094)","POINT (-114.00101974465879 0.0004830782311807)"
"390760687-002","Major Development Permit","Not Available",,"Other","Change of Use","13703 - 164 STREET NW","Plan 1720761 Blk 9 Lot 1","4320","MISTATIM INDUSTRIAL","Industrial","Anirniq Ward","IB","1","53.59999386651682","-113.60365857517259","
,  
(53.59999386651682, -113.60365857517259)","POINT (-114.00102062109039 0.0004847904632143)"
"352964750-001","Sign Permit","Class A","2020-02-24T00:00:00.000","Approved","To install a Fascia On-premises Sign (ATS ACCOUNTING AND TAX).","10021 - 170 STREET NW","Plan 8175ET Blk 39 Lot 16","4180","GLENWOOD",,"Nakota Isga Ward","DC2","1","53.540265929863345","-113.61434388452996","
,  
(53.540265929863345, -113.61434388452996)","POINT (-114.00102071708777 0.0004842502479645)"
"374127677-002","Minor Development Permit",,,"Other","To Leave as Built Accessory Building (detached Garage).","11329 - 79 AVENUE NW","Plan 1820223 Blk 7 Lot 30","5290","MCKERNAN","Mature","papastew Ward","RF3","1","53.514838503562764","-113.52440780738955","
,  
(53.514838503562764, -113.52440780738955)","POINT (-114.00101990909744 0.0004840202670843)"
"170389454-014","Uncovered Deck Combo Permit","Class A","2016-04-14T00:00:00.000","Approved","To construct an uncovered deck (3.05m x 2.44m @ 0.91m high)","17329 - 120 STREET NW","Plan 1324798 Blk 94 Lot 215","3370","RAPPERSWILL","Developing","Anirniq Ward","RF4","1","53.63548473391278","-113.52913701944293","
,  
(53.63548473391278, -113.52913701944293)","POINT (-114.00101995158492 0.0004851114638863)"
"376098240-002","Major Development Permit","Not Available",,"Other",,"11230 - 110 STREET NW","Plan 4733KS Blk 9 Lot 275","1230","SPRUCE AVENUE","Mature","O-day'min Ward","CB2","1","53.56257564350548","-113.51051772187978","
,  
(53.56257564350548, -113.51051772187978)","POINT (-114.0010197843082 0.0004844520303835)"
"293149402-001","Minor Development Permit",,,"Other","To construct a Single Detached House.","11602 - 127 STREET NW","Plan 1259HW Blk 2A Lot 21","3240","INGLEWOOD",,,"RF3","1","53.56702565321977","-113.54167298253947","
,  
(53.56702565321977, -113.54167298253947)","POINT (-114.00102006420865 0.0004844922789378)"
"393672660-002","Minor Development Permit",,,"Other","To construct a Single Detached House with covered deck and rear2-storey and single front additions.","9838 - 90 AVENUE NW","Plan I21 Blk 125 Lot 35","5480","STRATHCONA","Central Core","papastew Ward","RF2","1","53.52568632620803","-113.48472645428528","
,  
(53.52568632620803, -113.48472645428528)","POINT (-114.00101955259812 0.0004841183812927)"
"174700275-001","Minor Development Permit","Class A","2015-06-22T00:00:00.000","Approved","To construct interior alteration to an existing Single Detached House, Basement development (NOT to be used as an additional Dwelling).","16303 - 57 STREET NW","Plan 0426119 Blk 52 Lot 61","2340","HOLLICK-KENYON","Developing","Dene Ward","RPL","1","53.62609703654024","-113.42416739242319","
,  
(53.62609703654024, -113.42416739242319)","POINT (-114.00101900853241 0.0004850265559261)"
"287604820-001","Major Development Permit","Class A","2018-09-17T00:00:00.000","Approved","To develop a Cannabis Retail Sales.","10645 - 102 STREET NW","Plan B3 Blk 1 Lots 248-250","1030","CENTRAL MCDOUGALL","Central Core","O-day'min Ward","CB2","1","53.55082195719695","-113.49503048726442","
,  
(53.55082195719695, -113.49503048726442)","POINT (-114.00101964517009 0.0004843457230014)"
"219597008-001","Minor Development Permit","Class A",,"Other",,"12411 - JASPER AVENUE NW","Plan RN22 Blk 35 Lots 1-2","3440","WESTMOUNT","Mature","O-day'min Ward","DC2","1","53.54140224921756","-113.53658954329761","
,  
(53.54140224921756, -113.53658954329761)","POINT (-114.00102001853877 0.0004842605255178)"
"240166898-001","Major Development Permit","Class B","2017-09-15T00:00:00.000","Approved","To construct a Hotel (104 Sleeping Units) with underground Parking Garage.","6125 - ANDREWS LOOP SW","Plan 1820193 Blk 3 Lot 4A","5505",,,,"DC1","1","53.43116628551825","-113.58874009686014","
,  
(53.43116628551825, -113.58874009686014)","POINT (-114.00102048706202 0.0004832634854054)"
"241437047-001","House Combo Permit","Not Available","2017-03-02T00:00:00.000","Approved","To construct a Single Detached House with a front veranda.","22219 - 89 AVENUE NW","Plan 1525185 Blk 15 Lot 26","4750","ROSENTHAL","Developing","Nakota Isga Ward","RPL","1","53.52263009656136","-113.69947428771393","
,  
(53.52263009656136, -113.69947428771393)","POINT (-114.00102148190368 0.0004840907389201)"
"412628861-002","Minor Development Permit","Class A","2021-11-09T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, and fireplace.","16228 - 31 AVENUE SW","Plan 2120358 Blk 7 Lot 25","5579","GLENRIDDING RAVINE","Developing","pihêsiwin Ward","RMD","1","53.40833621220481","-113.60573935975363","
,  
(53.40833621220481, -113.60573935975363)","POINT (-114.00102063978427 0.0004830569965419)"
