"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Four Year Percentage","59.3","11.6","5.5","23.5","194","38","18","77","327"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Four Year Percentage","39.7","11","6.8","42.5","29","8","5","31","73"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Four Year Percentage","46.4","14.3","8.9","30.4","26","8","5","17","56"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Four Year Percentage","17.6","0","0","82.4","3","0","0","14","17"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Four Year Percentage","60.3","10.5","5.2","24","173","30","15","69","287"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Four Year Percentage","62","11.1","4.8","22.1","168","30","13","60","271"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Four Year Percentage","31.3","0","12.5","56.3","5","0","2","9","16"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Five Year Percentage","15","0","22.5","62.5","6","0","9","25","40"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Five Year Percentage","50.9","11.3","7.3","30.5","175","39","25","105","344"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","Five Year Percentage","47.1","10.2","8.9","33.9","181","39","34","130","384"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Five Year Percentage","33","10.6","13.8","42.6","31","10","13","40","94"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Five Year Percentage","38.7","13.3","12","36","29","10","9","27","75"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","Five Year Percentage","10.5","0","21.1","68.4","2","0","4","13","19"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Five Year Percentage","51.7","10","7.2","31","150","29","21","90","290"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Five Year Percentage","54.3","10.8","5.9","29","146","29","16","78","269"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","Five Year Percentage","19","0","23.8","57.1","4","0","5","12","21"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","One Year Percentage","82.9","11.4","1.4","4.3","58","8","1","3","70"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","One Year Percentage","33.3","0","0","66.7","1","0","0","2","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","One Year Percentage","85.1","11.9","1.5","1.5","57","8","1","1","67"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Special Elementary","Early Career","One Year Percentage","85.7","0","7.1","7.1","12","0","1","1","14"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Special Elementary","Early Career","One Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Early Career","One Year Percentage","92.3","0","7.7","0","12","0","1","0","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","One Year Percentage","82.1","14.3","0","3.6","46","8","0","2","56"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Classroom Teacher","Teacher, Special Secondary","ALL","Five Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","One Year Percentage","83.3","14.8","0","1.9","45","8","0","1","54"
