"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Low-Income","REPORTED","73","172","42.44","166.30681818181819","17.47159090909091"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Female/Twelfth/Non-EL Students","REPORTED","162","507","31.95","164.59381044487426","15.500967117988395"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Female/Twelfth/Non-Foster Care","REPORTED","184","572","32.17","163.5667808219178","15.238013698630137"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Female/Twelfth/Non-Homeless","REPORTED","176","555","31.71","163.95583038869259","15.143109540636042"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Non Low-Income","REPORTED","111","402","27.61","162.41463414634146","14.258536585365853"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-SWD","All Students","Hispanic/Latino/Female/Twelfth/Non-SWD","REPORTED","180","549","32.79","163.25178571428572","15.346428571428572"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Female/Twelfth/Students with Disabilities","REDACTED",,"25",,"170.73076923076923","12.576923076923077"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Non-EL Students","All Students","Hispanic/Latino/Female/Birth to 2 Years/Non-EL Students","REDACTED","0",,"0.00","172.75","3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Non-Foster Care","All Students","Hispanic/Latino/Female/Birth to 2 Years/Non-Foster Care","REDACTED","0",,"0.00","172.75","3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Non-Homeless","All Students","Hispanic/Latino/Female/Birth to 2 Years/Non-Homeless","REDACTED","0",,"0.00","172.75","3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Non Low-Income","All Students","Hispanic/Latino/Female/Birth to 2 Years/Non Low-Income","REDACTED","0",,"0.00","172.75","3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Students with Disabilities","All Students","Hispanic/Latino/Female/Birth to 2 Years/Students with Disabilities","REDACTED","0",,"0.00","172.75","3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Active EL Students","All Students","Hispanic/Latino/Female/Kindergarten/Active EL Students","REPORTED","73","626","11.66","151.85065885797951","7.7847730600292824"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Foster Care","All Students","Hispanic/Latino/Female/Kindergarten/Foster Care","REDACTED","0",,"0.00","169","2.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Homeless","All Students","Hispanic/Latino/Female/Kindergarten/Homeless","REPORTED","8","23","34.78","120.89285714285714","10.785714285714286"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Low-Income","All Students","Hispanic/Latino/Female/Kindergarten/Low-Income","REPORTED","97","602","16.11","150.64795144157816","8.5447647951441574"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Female/Kindergarten/Non-EL Students","REPORTED","55","359","15.32","148.97894736842105","8.0868421052631572"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Female/Kindergarten/Non-Foster Care","REPORTED","128","983","13.02","150.78982092365692","7.9029217719132889"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Female/Kindergarten/Non-Homeless","REPORTED","120","962","12.47","151.63381642512078","7.8144927536231883"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Female/Kindergarten/Non Low-Income","REPORTED","31","383","8.09","151.11138613861385","6.8292079207920793"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Non-SWD","All Students","Hispanic/Latino/Female/Kindergarten/Non-SWD","REPORTED","121","931","13.00","150.98504486540378","7.8783649052841476"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Female/Kindergarten/Students with Disabilities","REPORTED","7","54","12.96","148.13333333333333","8.1333333333333329"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Homeless","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Homeless","REDACTED",,,,"168.40000000000001","11.800000000000001"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Low-Income","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Low-Income","REPORTED","19","76","25.00","158.69230769230768","12.294871794871796"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Non-EL Students","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Non-EL Students","REPORTED","29","115","25.22","147.58196721311475","11.081967213114755"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Non-Foster Care","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Non-Foster Care","REPORTED","29","115","25.22","147.58196721311475","11.081967213114755"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Non-Homeless","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Non-Homeless","REPORTED","27","110","24.55","146.69230769230768","11.051282051282051"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Non Low-Income","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Non Low-Income","REPORTED","10","39","25.64","127.88636363636364","8.9318181818181817"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Non-SWD","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Non-SWD","REPORTED","17","70","24.29","149.81944444444446","11.208333333333334"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Pre-Kindergarten","Students with Disabilities","All Students","Hispanic/Latino/Female/Pre-Kindergarten/Students with Disabilities","REPORTED","12","45","26.67","144.36000000000001","10.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Active EL Students","All Students","Hispanic/Latino/Female/Early Childhood/Active EL Students","REDACTED","0",,"0.00","175","6"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Homeless","All Students","Hispanic/Latino/Female/Early Childhood/Homeless","REDACTED",,,,"171","99"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Low-Income","All Students","Hispanic/Latino/Female/Early Childhood/Low-Income","REDACTED",,,,"140.06666666666666","16.533333333333335"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Non-EL Students","All Students","Hispanic/Latino/Female/Early Childhood/Non-EL Students","REPORTED","15","53","28.30","136.1090909090909","11.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Non-Foster Care","All Students","Hispanic/Latino/Female/Early Childhood/Non-Foster Care","REPORTED","15","54","27.78","136.80357142857142","11.303571428571429"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Non-Homeless","All Students","Hispanic/Latino/Female/Early Childhood/Non-Homeless","REPORTED","14","53","26.42","136.18181818181819","9.709090909090909"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Non Low-Income","All Students","Hispanic/Latino/Female/Early Childhood/Non Low-Income","REPORTED","10","40","25.00","135.60975609756099","9.3902439024390247"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Non-SWD","All Students","Hispanic/Latino/Female/Early Childhood/Non-SWD","REPORTED","11","29","37.93","127.70967741935483","13.516129032258064"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Early Childhood","Students with Disabilities","All Students","Hispanic/Latino/Female/Early Childhood/Students with Disabilities","REDACTED",,"25",,"148.08000000000001","8.5600000000000005"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Active EL Students","All Students","Hispanic/Latino/Male/1st Grade/Active EL Students","REPORTED","72","715","10.07","151.41397153945667","6.6041397153945667"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Foster Care","All Students","Hispanic/Latino/Male/1st Grade/Foster Care","REDACTED",,,,"127.5","8.75"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Homeless","All Students","Hispanic/Latino/Male/1st Grade/Homeless","REPORTED","12","23","52.17","108.23333333333333","10.300000000000001"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Low-Income","All Students","Hispanic/Latino/Male/1st Grade/Low-Income","REPORTED","96","615","15.61","150.8820895522388","8.1477611940298509"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Non-EL Students","All Students","Hispanic/Latino/Male/1st Grade/Non-EL Students","REPORTED","61","363","16.80","157.23529411764707","9.1791443850267385"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/1st Grade/Non-Foster Care","REPORTED","132","1075","12.28","153.40244969378827","7.4391951006124231"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Non-Homeless","All Students","Hispanic/Latino/Male/1st Grade/Non-Homeless","REPORTED","121","1055","11.47","154.52282900626679","7.3670546105640105"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Non Low-Income","All Students","Hispanic/Latino/Male/1st Grade/Non Low-Income","REPORTED","37","463","7.99","156.72536687631026","6.4549266247379453"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Non-SWD","All Students","Hispanic/Latino/Male/1st Grade/Non-SWD","REPORTED","114","927","12.30","151.64545454545456","7.1969696969696972"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","1st Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/1st Grade/Students with Disabilities","REPORTED","19","151","12.58","163.82165605095543","9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Active EL Students","All Students","Hispanic/Latino/Male/2nd Grade/Active EL Students","REPORTED","53","572","9.27","150.27741935483871","5.7919354838709678"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Foster Care","All Students","Hispanic/Latino/Male/2nd Grade/Foster Care","REDACTED","0",,"0.00","172","1"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Homeless","All Students","Hispanic/Latino/Male/2nd Grade/Homeless","REPORTED","14","31","45.16","133.80000000000001","11.428571428571429"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Low-Income","All Students","Hispanic/Latino/Male/2nd Grade/Low-Income","REPORTED","84","564","14.89","151.18390804597701","7.4663382594417076"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Non-EL Students","All Students","Hispanic/Latino/Male/2nd Grade/Non-EL Students","REPORTED","59","402","14.68","155.00717703349281","7.6004784688995217"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/2nd Grade/Non-Foster Care","REPORTED","112","972","11.52","152.1438223938224","6.5308880308880308"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Non-Homeless","All Students","Hispanic/Latino/Male/2nd Grade/Non-Homeless","REPORTED","98","943","10.39","152.8235294117647","6.3489531405782653"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Non Low-Income","All Students","Hispanic/Latino/Male/2nd Grade/Non Low-Income","REPORTED","28","410","6.83","153.59906759906761","5.1771561771561769"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","2nd Grade","Non-SWD","All Students","Hispanic/Latino/Male/2nd Grade/Non-SWD","REPORTED","93","845","11.01","150.85160575858251","6.2602436323366559"
