"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","total_experience","ed_level_not_reported","ed_level_associate","ed_level_two_years","ed_level_less_than_bachelor_degree","ed_level_bachelor","ed_level_bachelor_plus_15","ed_level_bachelor_plus_30","ed_level_master","ed_level_master_plus_15","ed_level_master_plus_30","ed_level_master_plus_45","ed_level_doctorate","ed_level_total"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","2","34","2",,"29","45.799999999999997",,,"8",,,,,"118.8"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","2",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","2","9",,,"2","1",,,,,,,,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","2",,,,,,,,"2",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","2","19","2","1","23","196","18","11","157","11","13","5","4","460"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","2",,,"1",,"3",,,,,,,"1","5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","2",,,,,"2",,,"6","1","1",,,"10"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","2",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","2",,,,"2","25","5","3","18","2","1",,,"56"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","2","15",,"2","9","3",,,,,,,,"29"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","2","1","1",,"1","1",,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","2","2",,,,,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","2",,,,,"1",,,,"1",,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","2","1",,,"1",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","2","6","2",,"21","188","17","10","139","8","5","1","2","399"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","2","242.80000000000001","4","2","86","53.799999999999997",,,"8",,,,,"396.60000000000002"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Administrative Assistant","2","1",,,"1",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","2","1",,,"5","76","8","2","52","2","1",,"1","148"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","2",,,,,"1",,,"3",,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","2","2",,,,,,,"5",,"1",,,"8"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","2","5",,,"2","2",,,"2","2",,,"1","14"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","2","242.80000000000001","4","2","86","53.799999999999997",,,"8",,,,,"396.60000000000002"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","2",,,,"1",,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Guidance Counselor","2",,,,,,,,"3",,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","2","76",,,"26","3",,,,,,,,"105"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","2","73","1",,"9",,,,,,,,,"83"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","2",,,,,,,,,"1",,,"1","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","2","32.799999999999997",,,"9",,,,,,,,,"41.799999999999997"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","3",,,,,,,,,"1",,"1","1","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","3",,,,,"3","1",,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","3",,,,,,,,,"1",,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","3","17",,,"7","1",,,,,"1",,,"26"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Librarian","3",,,,,,,,,,"1",,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Supervisor, Pupil Support","3","1",,,,,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","3",,,,,,,,,,"11","5",,"16"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","3","181","9","1","84","51","1","1","10",,"1","1",,"340"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","3",,,,"2","13","3","2","19","1","3",,,"43"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","3","1",,,"2","1",,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","3",,"2",,,"2",,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","3","44","2",,"10",,,,,,,,,"56"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","3","2",,,,,,,"1",,,,,"3"
