"schoolyear","districtcode","district","schoolcode","organization","assessmentname","contentarea","race","gender","grade","specialdemo","geography","subgroup","rowstatus","tested","proficient","pctproficient","scalescoreavg"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/12th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/12th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-SWD","All Students","Hispanic/Latino/Male/12th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/12th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","5th Grade","All Students","All Students","Native American/5th Grade","REPORTED","29","6","20.69","566.28"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","8th Grade","All Students","All Students","Native American/8th Grade","REPORTED","51","13","25.49","577.94"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","9th Grade","All Students","All Students","Native American/9th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","10th Grade","All Students","All Students","Native American/10th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","11th Grade","All Students","All Students","Native American/11th Grade","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","All Students","All Students","All Students","All Students","Native American","REPORTED","140","49","35.00","585.64"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Active EL Students","All Students","Native American/Female/5th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Low-Income","All Students","Native American/Female/5th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Non-EL Students","All Students","Native American/Female/5th Grade/Non-EL Students","REDACTED","15",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Non-Foster Care","All Students","Native American/Female/5th Grade/Non-Foster Care","REDACTED","18",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Non-Homeless","All Students","Native American/Female/5th Grade/Non-Homeless","REDACTED","18",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Non Low-Income","All Students","Native American/Female/5th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Non-SWD","All Students","Native American/Female/5th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","5th Grade","Students with Disabilities","All Students","Native American/Female/5th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Active EL Students","All Students","Native American/Female/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Low-Income","All Students","Native American/Female/8th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Non-EL Students","All Students","Native American/Female/8th Grade/Non-EL Students","REPORTED","20","8","40.00","580.55"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Non-Foster Care","All Students","Native American/Female/8th Grade/Non-Foster Care","REPORTED","21","8","38.10","579.14"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Non-Homeless","All Students","Native American/Female/8th Grade/Non-Homeless","REPORTED","21","8","38.10","579.14"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Non Low-Income","All Students","Native American/Female/8th Grade/Non Low-Income","REPORTED","15","8","53.33","592.73"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Non-SWD","All Students","Native American/Female/8th Grade/Non-SWD","REPORTED","16","6","37.50","581.63"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","8th Grade","Students with Disabilities","All Students","Native American/Female/8th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Non-EL Students","All Students","Native American/Female/9th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Non-Foster Care","All Students","Native American/Female/9th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Non-Homeless","All Students","Native American/Female/9th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Non Low-Income","All Students","Native American/Female/9th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Non-SWD","All Students","Native American/Female/9th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","9th Grade","Students with Disabilities","All Students","Native American/Female/9th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Low-Income","All Students","Native American/Female/10th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Non-EL Students","All Students","Native American/Female/10th Grade/Non-EL Students","REPORTED","25","10","40.00","596.32"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Non-Foster Care","All Students","Native American/Female/10th Grade/Non-Foster Care","REPORTED","25","10","40.00","596.32"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Non-Homeless","All Students","Native American/Female/10th Grade/Non-Homeless","REPORTED","25","10","40.00","596.32"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Non Low-Income","All Students","Native American/Female/10th Grade/Non Low-Income","REPORTED","21","8","38.10","595.62"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Non-SWD","All Students","Native American/Female/10th Grade/Non-SWD","REPORTED","25","10","40.00","596.32"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","10th Grade","Students with Disabilities","All Students","Native American/Female/10th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","11th Grade","Non-EL Students","All Students","Native American/Female/11th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","11th Grade","Non-Foster Care","All Students","Native American/Female/11th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","11th Grade","Non-Homeless","All Students","Native American/Female/11th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","11th Grade","Non Low-Income","All Students","Native American/Female/11th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Female","11th Grade","Non-SWD","All Students","Native American/Female/11th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Homeless","All Students","Native American/Male/5th Grade/Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Low-Income","All Students","Native American/Male/5th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Non-EL Students","All Students","Native American/Male/5th Grade/Non-EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Non-Foster Care","All Students","Native American/Male/5th Grade/Non-Foster Care","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Non-Homeless","All Students","Native American/Male/5th Grade/Non-Homeless","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Non Low-Income","All Students","Native American/Male/5th Grade/Non Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Non-SWD","All Students","Native American/Male/5th Grade/Non-SWD","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","5th Grade","Students with Disabilities","All Students","Native American/Male/5th Grade/Students with Disabilities","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Active EL Students","All Students","Native American/Male/8th Grade/Active EL Students","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Low-Income","All Students","Native American/Male/8th Grade/Low-Income","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Military Connected Youth","All Students","Native American/Male/8th Grade/Military Connected Youth","REDACTED",,,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Non-EL Students","All Students","Native American/Male/8th Grade/Non-EL Students","REPORTED","29","5","17.24","577.41"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Non-Foster Care","All Students","Native American/Male/8th Grade/Non-Foster Care","REPORTED","30","5","16.67","577.1"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Native American","Male","8th Grade","Non-Homeless","All Students","Native American/Male/8th Grade/Non-Homeless","REPORTED","30","5","16.67","577.1"
