Company Name,SBFCertNum,Contact Name,Address 1,Address 2,City,State,Tel,Fax,WebSite,EMail,Wholesale,Retail,Manufacturing,Service,Construction,Architecture and Engineering Services,Small Business,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,NAICSCode7,NAICSCode8,NAICSCode9,NAICSCode10,NAICSCode11,NAICSCode12,NAICSCode13,NAICSCode14,NAICSCode15,NAICSCode16,NAICSCode17,NAICSCode18,NAICSCode19,NAICSCode20,NAICSCode21,NAICSCode22,NAICSCode23,NAICSCode24,NAICSCode25,NAICSCode26,NAICSCode27,NAICSCode28,NAICSCode29,NAICSCode30,NAICSCode31,NAICSCode32,NAICSCode33,NAICSCode34,NAICSCode35,NAICSCode36,NAICSCode37,NAICSCode38,Geocoded Location
JustMar LLP,SBF19013091,Mary Portagallo,42 Princeton Ct.,,Newark,DE,3023223585,8667542847,http://www.justmar.net,sales@justmar.net,YES,YES,,,,,YES,441310,541890,541870,541860,541850,423830,541430,453998,423990,541613,453220,448140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42 Princeton Ct.
Newark, DE 19702
(39.641726, -75.65916)"
JW WorkZone Supplies,DE22054090,Stephanie Jackson,,"101 Cassidy Drive, Suite D",Dover,DE,8006320485,8006320485,http://www.jwworkzone.com,sjackson@jwworkzone.com,YES,,,,,,YES,423490,541890,812331,424990,424950,423830,452319,423710,453998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dover, DE 19904
(39.171778, -75.577313)"
KAM Electric Inc,DE21103922,Kenneth Mosley,847 Kiamensi Road,,Wilmington,DE,3029985262,3029985261,http://www.KAMelectricInc.com,Ken@KAMelectricinc.com,,,,,YES,,YES,238210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"847 Kiamensi Road
Wilmington, DE 19804
(39.724949, -75.633169)"
Kent County Traffic Control LLC,SBF21061496,Arthur Tuck,1208 Woodrow Court,,Dover,DE,3025050213,,http://www.kentctc.com,kentcotc@outlook.com,,,,YES,,,YES,561990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1208 Woodrow Court
Dover, DE 19904
(39.161589, -75.550827)"
"Keys to Life Logistics, LLC",SBF21021449,Shonda Green,1320 Central Park Boulevard,Suite 200,Fredericksburg,VA,5407790622,,,shonda@keystolifelogistics.com,,,,YES,,,YES,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1320 Central Park Boulevard
Fredericksburg, VA 22401
(38.302069, -77.512993)"
Keystone Granite and Tile Inc.,SBF20061374,Mustafa Kol,217 Lisa Dr.,Suite C.,New Castle,DE,3023230200,3023230203,http://keystone-granite.com,DE@keystone-granite.com,YES,,,,,,,327991,238350,337110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"217 Lisa Dr.
New Castle, DE 19720
(39.658417, -75.60591)"
"Khan Consulting, LLC",SBF19031268,Ayanna Osinuga,103 Tweedsmere Drive,,Townsend,DE,3023320641,,http://www.khanconsultingllc.com,ayannaosinuga@gmail.com,,,,YES,,,YES,541990,561410,561499,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103 Tweedsmere Drive
Townsend, DE 19734
(39.420041, -75.634733)"
"KLM Consulting, LLC",SBF19121327,Kristin Marinelli,,28 Staten Drive,Hockessin,DE,8005208135,8005208135,http://www.klmcons.com,kristi@kompli.com,,,,YES,,,,524210,524298,541612,541690,524113,524126,524114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hockessin, DE 19707
(39.781538, -75.687026)"
"KLT Group, LLC",SBF20031339,Kelly Lyles,,21 Montvieu Court,Cockeysville,MD,4109035043,,http://www.kltgroup.com,klyles@kltgroup.com,,,,YES,,,YES,541620,541690,541611,541614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cockeysville, MD 21030
(39.48372, -76.653962)"
Kojent Consultants Corporation,SBF20101425,Toni Bush Neal,"30 Country Gates Drive, Suite 100",,Wilmington,DE,3027225323,,http://www.kojentconsultants.com,info@kojentconsultants.com,,,,YES,,,YES,541611,611430,541618,541614,541613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30 Country Gates Drive, Suite 100
Wilmington, DE 19810
(39.8252, -75.52937)"
"Korak Healthsource Group, Inc.",SBF21011441,Adedoyin Famodu,10015 Old Columbia Road,Suite B215,Columbia,MD,4436568330,3015179667,http://www.korak.com,ohassan@korak.com,,,,YES,,,YES,518210,524291,524292,524298,525120,541611,561110,561311,561312,561320,561422,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10015 Old Columbia Road
Columbia, MD 21046
(39.174435, -76.859111)"
KSN Technologies Inc,SBF20101419,Rukhsana Khan,364 Indian Boundary Road,Suite A,Chesterton,IN,2198774770,,http://www.ksntech.com,kareem@ksntech.com,,,,YES,,,YES,541511,541512,541519,611420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"364 Indian Boundary Road
Chesterton, IN 46304
(41.616852, -87.04564)"
KTM 2 LLC,SBF22031573,Travis Wyshock,DBA Arrow Safety Device Company,123 Dixon Street,Selbyville,DE,3028562516,3028561549,http://www.arrowsafetydevice.com,twyshock@arrowsafetydevice.com,,,YES,,,,YES,336320,423690,332312,339999,332722,339950,453998,441310,423120,423490,423450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"L.A.B. Computer Consultants, LLC",SBF20041364,Lorna Charles,PO Box 991,,Middletown,DE,5162043682,5165091012,http://www.llbtechs.com,lcharles151@gmail.com,,,,YES,,,YES,541512,541519,811212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Language Liaisons, LLC",DE21093903,Leah daPonte Lightcap,920 Justison Street,,Wilmington,DE,3025454257,3025454257,http://www.LanguageLiaisons.com,leah@LanguageLiaisons.com,,,,YES,,,YES,541930,611691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"920 Justison Street
Wilmington, DE 19801
(39.732233, -75.562091)"
"LearningCoreLeadership, Inc.",SBF20071388,Jason Woo,24 Old Creek Court,,Rockville,MD,2404013837,,http://www.learningcoreleadership.org,jwoo@learningcoreleadership.com,,,,YES,,,YES,541611,611430,621111,621112,621410,812990,813212,813920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24 Old Creek Court
Rockville, MD 20854
(39.072456, -77.178526)"
Lewis Legal LLC,SBF19101320,Sonrisa Lewis,12 Bristlecone Court,,Newark,DE,3024046697,,http://lewislegalfreelance.com,sonrisa@lewislegalfreelance.com,,,,YES,,,YES,541110,541199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12 Bristlecone Court
Newark, DE 19702
(39.609613, -75.716881)"
Linda McCormick,SBF22071594,Linda McCormick,DBA Locust Construction & Contracting Services,200 Tyrone Avenue,Wilmington,DE,4439872099,,,lindamccormick515@gmail.com,YES,,,,,,,339940,424120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Linne Industries, LLC",DE20033417,Sandra Burton,P.O. Box. 9856,,Newark,DE,3028931354,6067531439,http://www.LinneIndustries.com,sburton@linneindustries.com,,,YES,,,,YES,333912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LM Bryant Consulting, LLC",DE19023137,Lisa Bryant,21 Benning Road,,Claymont,DE,8777379719,,http://www.bryconsult.com,lisa@bryconsult.com,,,,YES,,,YES,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21 Benning Road
Claymont, DE 19703
(39.801812, -75.475481)"
"LM Metals, LLC",SBF19041281,Lisa Carl,684 Sunnyside Road,,Smyrna,DE,3022330426,,,lmmetals1@gmail.com,,,YES,,,,YES,238190,238120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"684 Sunnyside Road
Smyrna, DE 19977
(39.281323, -75.607552)"
"Loyalty Termite and Pest Control, LLC",SBF20071395,Ceyron Cran,709 N. Broom Street,Apt 8,Wilmington,DE,3023863999,,http://www.loyalpest.com,contactloyaltypest@gmail.com,,,,YES,,,YES,561710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"709 N. Broom Street
Wilmington, DE 19805
(39.749106, -75.563858)"
Lozedo LLC dba Brain Love Neurotherapy,SBF21061493,Lauren Haggerty,19633 Blue Bird Lane,Suite 5,Milton,DE,3022787828,,http://www.brainloveneurotherapy.com,lauren.brainlove@gmail.com,,,,YES,,,YES,621498,621340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19633 Blue Bird Lane
Milton, DE 19971
(38.718158, -75.116884)"
Ma Ada's Enterprise,SBF22031571,Ada Grimes-Black,71 Broadleaf Drive,,Newark,DE,3026020417,,,maadaenterprise@gmail.com,,YES,,YES,,,YES,722330,722310,722320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71 Broadleaf Drive
Newark, DE 19702
(39.608377, -75.7197)"
Maranatha Hauling LLC,SBF20031340,Thomas Santiago,8 Berton Court,,Middletown,DE,3025597611,,,maranathahaulingllc@gmail.com,,,,YES,,,YES,484220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8 Berton Court
Middletown, DE 19709
(39.488985, -75.696385)"
Marico Consulting LLC,SBF21121540,Maria Anderson,1036 Creekside Drive,,Wilmington,DE,2024453232,,http://www.maricoconsulting.com,maria@maricoconsulting.com,,,,YES,,,YES,541219,541611,541614,541618,561410,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1036 Creekside Drive
Wilmington, DE 19804
(39.710638, -75.645886)"
"Marlex Pharmaceuticals, Inc.",SBF20021337,Samir Patel,65 Lukens Drive,,New Castle,DE,3023283355,3023286968,http://www.marlexpharm.com,samir@marlexpharm.com,YES,,YES,,,,,325412,423450,339113,424990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65 Lukens Drive
New Castle, DE 19720
(39.686392, -75.549198)"
Master Concepts and Impressions,SBF21101530,Wanda Morales,57 Saulsbury Road,Suite C,Dover,DE,3026034818,,,masterconceptsandimpressions@gmail.com,,,,YES,,,YES,541410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57 Saulsbury Road
Dover, DE 19904
(39.16064, -75.543375)"
MB Nicholson Investments LLC,SBF18062980,Robert Nicholson,DBA Cartridge World of Delaware,800 Peoples Plaza,Newark,DE,3028322933,3028322923,https://www.cartridgeworld.com/newark-de/19702-047,cwde@cwdelaware.com,,YES,,,,,YES,453210,811212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCF Group LLC,SBF22081598,Malita Robinson,150 Kane Drive,,Newark,DE,3025746965,,,hello@mcfgrp.com,,,,YES,,,YES,541611,541618,541519,488490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"150 Kane Drive
Newark, DE 19702
(39.647234, -75.699848)"
MDee Beauty and Accessories dba MDee Beauty,SBF21071499,Deidra Smith,49 Representative Lane,,Dover,DE,7576046812,,http://www.mdeebeauty.com,iamdeidrasmith@gmail.com,,YES,,,,,YES,446120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49 Representative Lane
Dover, DE 19904
(39.177436, -75.537998)"
MDS Interpreting LLC,DE22044060,Margaret Stewart,116 Churchill Lane,,Wilmington,DE,3022397989,,,peg.stewart@verizon.net,,,,YES,,,YES,541930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116 Churchill Lane
Wilmington, DE 19808
(39.753677, -75.697196)"
Mebro Inc. DBA: Servpro of Hockessin/Elsmere;,SBF18081216,Tara Brown,Servpro of Brandywine/Wilmington; & of Newark,224 N. James Street,Wilmington,DE,3029920104,3029927994,http://www.servprohockessinelsmere.com,office@servprowilmington.com,,,,YES,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mechanical Maintenance Technologies, Inc DBA MMTI",SBF21011440,Delani Ly,,"1010 West Chester Pike, Suite 301",Havertown,PA,2672658685,2677127915,,DelaniLy@mmti.tech,,,,YES,,,YES,238220,561720,561790,332322,423730,238990,423720,423740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Havertown, PA 19083
(39.977505, -75.31077)"
Medical Laboratory Service Inc.,SBF21121545,Mary Iocca-Smith,P.O. Box 884,,Jackson,MI,5179971000,5177952962,,mismith@prolabserviceusa.com,,,,YES,,,YES,621511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MED-TECH Equipment, Inc.",DE20063560,Patricia Gentile,2207 Concord Pike,Suite 135,Wilmington,DE,8003222609,8564238062,http://www.buymedtech.com,info@buymedtech.com,YES,,,YES,,,YES,423450,423910,423490,811219,423850,423440,423990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mega Contractors, Inc.",SBF18061196,Joao Miranda,201 Yardley Road,,Delran,NJ,9737259235,,,megacontractorsinc@gmail.com,,,,,YES,,YES,236116,236118,236115,236117,236210,236220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"201 Yardley Road
Delran, NJ 08075
(40.006482, -74.966939)"
"Melior- Delaware, Inc. dba Melior, Inc.",SBF18061197,Rodney Boyes,2700 Corporate Drive,Suite 200,Birmingham,AL,2052988302,,http://www.todaysclass.com,sthompson@todaysclass.com,,,,YES,,,YES,611511,611519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2700 Corporate Drive
Birmingham, AL 35242
(33.414083, -86.676479)"
Melrose Trucking and Transportation LLC,SBF21091523,Sanya Beard,4 Grissom Drive,,Bear,DE,3474386157,,,sanyabeard@melrosett.net,,,,YES,,,YES,541614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 Grissom Drive
Bear, DE 19701
(39.610454, -75.68742)"
Messy Solutions,SBF21101528,Kamilah Laws,106 Donhaven Drive,,New Castle,DE,3022768652,,,messysolutionsllc@yahoo.com,,,,YES,,,YES,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"106 Donhaven Drive
New Castle, DE 19720
(39.699304, -75.557216)"
"Metropolitan Acoustics, LLC",SBF19121326,Felicia Doggett,1628 JFK Blvd.,8 Penn Center Suite #1902,Philadelphia,PA,2152484352,,http://www.metro-acoustics.com,info@metro-acoustics.com,,,,,,YES,YES,541380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MFR Consultants, Inc.",DE20033392,Maria Frizelle Roberts,128 Chestnut Street,"Atrium at Olde City, Terrace Level",Philadelphia,PA,2152389270,2152389733,http://www.mfrconsultants.com,mfrizelle@mfrconsultants.com,,,,YES,,,YES,541519,541511,541512,541611,561110,518210,541513,541690,541614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128 Chestnut Street
Philadelphia, PA 19106
(39.948315, -75.143581)"
"Midnight Blue, Inc.",DE20113677,Al McDonald,DBA: McGRAPHIX Advertising Products,37091 E. Whitetail Drive,Selbyville,DE,3024369665,,http://www.mcgraphixinc.com,webinfo@mcgraphixinc.com,,,,YES,,,YES,314999,323111,323113,541430,541850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Milligan & Associates, LLC",SBF19081314,Tyler Milligan,17250 Dallas Parkway,,Dallas,TX,8887167274,,,info@milligan.associates,,,,YES,,,YES,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17250 Dallas Parkway
Dallas, TX 75248
(32.985234, -96.828328)"
"Minority Environmental Solutions and Services, LLC",SBF20061379,Donna Wilson,DBA MESS,14001 Tollison Drive,Bowie,MD,3014522599,8884458110,http://www.minority-environmental.business.site,donna@mess20720.com,,,,YES,,,YES,561730,562910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MITM LLC DBA Key 2 Life Juice Bar,SBF21111535,Terez Trott,32 W. Loockerman Street,Apt. 409,Dover,DE,3026708813,,,key2lifejuicebar@gmail.com,,YES,,,,,YES,722515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32 W. Loockerman Street
Dover, DE 19901
(39.157876, -75.525568)"
"MKS Consulting, LLC",SBF22021559,Kelly Morgan,516 Wake Forest Drive,,Newark,DE,3025933748,,,kmorgan@mksconsultant.com,,,,YES,,,YES,541611,541618,541690,561499,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"516 Wake Forest Drive
Newark, DE 19713
(39.649077, -75.77485)"
MMI Inc. DBA Market Analytics International,SBF20041354,Michelle Mckenna,,350 W. Passaic St.,Rochelle Park,NJ,2015561188,2015561189,http://www.marketanalytics.com,mmckenna@marketanalytics.com,,,,YES,,,YES,541910,541613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rochelle Park, NJ 07662
(40.906734, -74.078327)"
"Modulus, LLC",SBF22051578,Dilan Mack,2200 Pennsylvania Avenue NW,4th Floor E,Washington,DC,3015782733,,http://www.moduluscompany.com,services@moduluscompany.com,,,,YES,,,YES,541330,541512,541611,541620,562910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2200 Pennsylvania Avenue NW
Washington, DC 20037
(38.90207, -77.048944)"
"Mondre Energy, Inc.",DE22044067,Judith Mondre,1800 John F. Kennedy Blvd,Suite 1504,Philadelphia,PA,2159880577,2159880579,http://www.mondreenergy.com,jmondre@mondreenergy.com,,,,YES,,,YES,541690,541611,541618,221210,221122,541350,541330,541511,561210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1800 John F. Kennedy Blvd
Philadelphia, PA 191037401
(39.954251, -75.170222)"
Moonloop Photography,SBF21111537,Joseph del Tufo,1704 Green Lane,,Wilmington,DE,3025840308,,http://www.moonloopphoto.com,joe@moonloopphoto.com,,,,YES,,,YES,541921,541922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1704 Green Lane
Wilmington, DE 19810
(39.812028, -75.483038)"
Moore Staffing Agency,SBF20101422,Lisa Moore,"3 Germay Drive, Suite 5",PO Box 28496,Wilmington,DE,2153002770,,,lisa@mstaffingagency.com,,,,YES,,,YES,561320,561110,561210,541519,561410,561312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 Germay Drive, Suite 5
Wilmington, DE 19804
(39.731656, -75.578898)"
"Mountain Consulting, Inc.",SBF20041357,Kim Adams,103 South Bradford Street,,Dover,DE,3027449875,8666726428,http://www.mountainconsultinginc.net,kadams@mountainconsultinginc.com,,,,,YES,,YES,541330,541370,237310,237110,238990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103 South Bradford Street
Dover, DE 19962
(39.159408, -75.526357)"
Mountaineer Logistics LLC DBA Happy Foods Delaware,SBF20041355,Khary DeWitt,,PO Box 611,Townsend,DE,8884120603,,,service@mountaineerlogistics.com,YES,YES,,YES,,,YES,492210,492110,484210,424450,424430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Townsend, DE 19734
(39.389197, -75.666254)"
MS Awards LLC dba Crown Trophy of Delaware,DE20093626,Melissa Soutar,4103 Concord Pike,,Wilmington,DE,3024789620,3024789611,http://www.crowntrophy.com/store-86,crownde1@gmail.com,,YES,,,,,YES,453998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ms. Pipe, LLC",DE21093870,Kimberly Cadorette,P.O. Box 1295,49 Oakland Road,South Windsor,CT,8606447070,8606447373,http://www.mspipellc.com,kim@mspipellc.com,YES,,,,,,,423510,423840,423720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MS Unlimited, Inc.",SBF19041272,Mary Sbaraglia,PO Box 577,,East Syracuse,NY,3154371291,3154376086,http://www.msunlim.com,marybeth@msunlim.com,YES,,YES,,,,YES,332999,333120,423320,423390,423510,423610,423720,424930,424950,425120,532412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MX4 Electronics, Inc.",SBF18061191,Susan Grill,2203 Greenspring Drive,,Timonium,MD,4102521192,4105612458,http://www.mX4elect.com,susan@mx4elect.com,YES,,,,,,YES,423690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2203 Greenspring Drive
Timonium, MD 21093
(39.446264, -76.635061)"
Myers Land Survey Corporation,SBF22071592,Jill Myers,11 Nathan Hale Court,,Newark,DE,3022733703,,http://www.myerslandsurvey.com,myerslandsurvey@gmail.com,,,,YES,,,YES,541370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 Nathan Hale Court
Newark, DE 19711
(39.677074, -75.771723)"
My Innerscents LLC,SBF21091516,Tammy Parris,53 Barnsley Court,,Dover,DE,3026709098,,,pparrisss@aol.com,,YES,YES,,,,YES,339999,325611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53 Barnsley Court
Dover, DE 19904
(39.223883, -75.583162)"
NAE Global Supply Company,SBF21121541,Berenice Espinal,9480 Poinciana Place,#304,Davie,FL,9546681248,,http://www.naeglobalsupply.com,berenice@naeglobalsupply.com,YES,,,,,,YES,424950,423320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9480 Poinciana Place
Davie, FL 33324
(26.096734, -80.27434)"
Nally Ventures LLC,DE21083856,T. Michael Nally,P.O. Box 424,,Ocean View,DE,3028418331,,http://www.nallyventures.com,conor.nally@nallyventures.com,,,,YES,,,YES,541611,541612,611430,541618,541513,541519,541990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nancy Lorinda Greene,SBF19081309,Nancy Lorinda Greene,21045 Elizabeth Avenue,,Rehoboth Beach,DE,3018062628,,,greenenancy@yahoo.com,,,,YES,,,YES,541611,541612,541613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21045 Elizabeth Avenue
Rehoboth Beach, DE 19971
(38.69896, -75.079011)"
Navitas Partners LLC,SBF21051491,Shaloo Mital,2050 Route 27,Suite 202,North Brunswick,NJ,7324221500,7324224667,,certs@compuvis.com,,,,YES,,,YES,541511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2050 Route 27
North Brunswick, NJ 08902
(40.457245, -74.51163)"
"NBB Media Solutions, LLC",DE20113674,Aprile' Brown,"132 Sheridan St. NE,",,Washington,DC,2026699467,,http://www.nbbmedia.solutions,aprile@nbbmedia.com,,,,YES,,,YES,541810,541613,541830,541850,541890,541820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"132 Sheridan St. NE,
Washington, DC 20011
(38.966425, -77.00438)"
"NERDiT NOW, LLC",DE20103662,Markevis Gideon,1614 W. Newport Pike,,Wilmington,DE,3022839871,,http://www.NERDiTNOW.com,nerditnow@gmail.com,,YES,,YES,,,YES,811212,443142,541513,541519,811213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1614 W. Newport Pike
Wilmington, DE 19804
(39.715475, -75.62839)"
