"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"Ardent Technologies, Inc.","DE18083029","Vas Appalaneni","6234 Far Hills Ave",,"Dayton","OH","45459","9373121345","9373121346","www.ardentinc.com","tax@ardentinc.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541513","541519","541690","541512","518210","561320","541614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Arimas LLC","DE20103660","Hafsa Gorman","600 Meldon Avenue",,"Donora","PA","15033","4128335753","4128335753","www.arimasllc.com","hafsa.gorman@arimasllc.com",,,,,,"YES",,,,,,"YES",,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423310","423330","423390","423720","423730","425120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Armand Corporation","DE20033446","Barbara Armand","One Port Center","2 Riverside Dr. Suite 507","Camden","NJ","08103","8564898200","8564898212","armandcorp.com","admin@armandcorp.com",,,,"YES",,,,,"YES",,,,,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"236115","236220","237310","237990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Armand Resource Group, Inc.","DE19073268","Gregory Jenifer","One University Plaza","Suite 314","Hackensack","NJ","07601","2013578725","2013578727","www.argdiversity.com","gjenifer@argdiversity.com",,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541611","541990","561110","541618","541690","541613","561422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Arora Engineers, LLC","DE20033458","Manik Arora","61 Wilmington-West Chester Pike","Suite 100","Chadds Ford","PA","19317","6104597900","3478975958","www.aroraengineers.com","sortiz@aroraengineers.com",,"YES",,"YES",,,,,"YES",,"YES","YES",,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541330","541370","236220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"AR Solutions Holdings Inc. dba AR Solutions","DE20023377","Srinivas Chitturi",,"650 Naamans Road, Suite 207","Claymont","DE","19703","3027299040","3027299041",,"schitturi@arsolinc.com",,,,,,,,,,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Art Fitness LLC","DE20033378","Alisa Rose Adams","2807 Concord Pike",,"Wilmington","DE","19803","3024770123",,"www.ArtFitnessTraining.com","Alisa@ArtFitnessTraining.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"713940","721110","621999","812990","611519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Ashob Creative LLC dba VIGARR Resources","DE20013351","Ashley Rice",,"327 73 Greentree Drive","Dover","DE","19904","3024695978","3023551472","www.vigarrenergyresources.com","vigarrenergyresources@gmail.com",,"YES",,,,"YES",,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423390","425120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Aspen Landscaping Contracting, Inc.","DE19043187","Maria Fuentes","1121 Springfield Road",,"Union","NJ","07083","9089648883","9089648835","www.aspenj.net","marketing@aspennj.net",,,,,,,,"YES",,,,,,,,"YES",,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"561730","221310","541620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Assurance Media LLC","DE22023974","Jennifer McKenzie","590 Century Blvd","Suite B","Wilmington","DE","19808","3028923540","8662461153","www.AssuranceMedia.com","jmckenzie@assurancemedia.net","YES",,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238210","561790","561621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Astec, Inc.","DE20033405","Io Betley","1554 Lorewood Grove Road",,"Middletown","DE","19709","3023782717","3023763999","astecenviro.com","astec@mac.com","YES",,,,,,,,"YES",,,,,,"YES",,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"562910","236118","238310","561790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Astyra Corporation","DE21053814","Ken Ampy","411 E. Franklin Street","Suite 105","Richmond","VA","23219","8044331100","8044331101","www.astyra.com","info@astyra.com",,"YES",,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541512","561320","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Atlantic Concrete Cutting, Inc.","DE20043523","Nancy Cramer","396 N. Pemberton Road","PO Box 98","Mount Holly","NJ","08060","6092617200","6092617246","www.atlanticconcretecutting.com","estimating@atlanticconcretecutting.com",,,,,,,"YES","YES","YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"237310","238110","238120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Atlantic Screen & MFG, Inc.","DE20113676","Patricia Lawson","142 Broadkill Road",,"Milton","DE","19968","3026843197","3026840643","www.atlantic-screen.com","atlantic@ce.net",,,,,"YES","YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"326122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Atriade, LLC","DE21043784","Mohammed Shehzad","251 Little Falls Drive",,"Wilmington","DE","19808","2017218570","2015268333","www.atriade.com","mshehzad@atriade.com",,"YES",,,,,,,,,,,,,,"YES",,"YES",,,,,,,,,"YES",,,,,,,,"541618","541690","561621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Audubon Environmental, Inc.","DE21083850","Carla Morris- Lombardo","372 Atsion Road",,"Shamong","NJ","08088","6098593652",,"www.audubonenvironmental.com","carla@audubonenvironmental.com","YES",,,,,,,,,,,,,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"238910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"AutoFlex, Inc","DE20033447","Luis MacDonald","405 Oak Forest Ave.",,"Baltimore","MD","21228","4104559293","4104559294","www.autoflexafv.com","LDM@autoflexfleet.com",,,,,,"YES",,"YES","YES",,"YES",,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"532111","532112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Axiom Acturarial Consulting LLC","DE21043769","Carlos Sanchez-Fuentes","26 Knapton Street",,"Barrington","RI","02806","8605500740",,"www.axiom-actuarial.com","carlos-fuentes@axiom-actuarial.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"541611","541612","541720","524298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Axon Advisors LLC","DE21103928","Emily Brammer","333 N. Alabama Street","Suite 350","Indianapolis","IN","46204","3178007962","3178007962","www.axonadvisors.com","emily.brammer@axonadvisors.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,"YES",,,,,,,,"YES",,"YES",,"YES","541611","541618","541690","561320","541910","541990","561311","561312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"AYB Investments, LLC","DE21013705","Yvette Biggs","314 Friedman Drive",,"New Castle","DE","19720","4102995065",,"www.ybiggshomes.com","biggs69@comcast.net",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"531210","541199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"AYEA LLC DBA Delaware Limo","DE20073567","Elorm Ahiamadjie","54 Ediman Court",,"Dover","DE","19901","3023193329",,"www.delaware.limo","info@delawarelimotaxi.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"485320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Badillo Trucking LLC","DE20053535","Pedro Badillo","103 Night Heron Lane",,"Middletown","DE","19709","3023777692",,,"badillopedro2419@hotmail.com",,,,,,,"YES","YES",,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"484220","562119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Bandujo Advertising + Design, Inc.","DE19113322","Jose Bandujo","22 W 21st Street, 8th Floor",,"New York","NY","10010","2123324100",,"www.bandujo.com","jbandujo@bandujo.com",,"YES",,,,"YES",,"YES",,,"YES",,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"541810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Barbacane, Thornton & Company LLP","DE19013089","Pamela Baker","341 Silverside Road","200 Springer Building","Wilmington","DE","19810","3024684002","3024684003","www.btcpa.com","pbaker@btcpa.com",,"YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541211","541219","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Barter or Buy dba Barter or Buy Childrens'","DE19063251","Jessica King","24 W. Lockwood Street",,"Middletown","DE","19709","3027234165",,"barterorbuyking.com","mrnmrsking824@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,"YES",,,"YES",,,,,,,"YES","YES","YES","448130","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Batta Environmental Associates, Inc.","DE22084151","Naresh Batta","Delaware Industrial Park","6 Garfield Way","Newark","DE","19713","3027373376","3027375764","www.battaenv.com","info@battaenv.com",,"YES",,"YES",,,,,"YES",,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541620","541330","541350","562112","562910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Battaglia Associates, Inc.","DE20073566","Christine Meyer","11 Industrial Boulevard",,"Newark","DE","19720","3023255740","3023256108","www.battagassoc.com","cmeyer@battagassoc.com",,,,,,"YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"236210","236220","238210","237130","238910","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BayLab USA, LLC","DE22054094","Ashley Park","2230 LBJ Freeway","Suite 100","Dallas","TX","75234","9175979171",,"www.baylabusa.com","ashley.park@baylabusa.com",,,,,"YES",,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,,,"YES",,,"339113","339112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BCAC Financial Services, LLC","DE20123703","Aisha Copeland","118 Bunche Boulevard",,"Wilmington","DE","19801","3023333405",,"www.badcreditaintcute.com","aishamarie@bcacfinancial.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541611","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Beachin Bash LLC","DE22074142","Erica Kirlin","21273 Catalina Circle",,"Rehoboth Beach","DE","19971","3022981414",,"www.beachinbash.com","erica@beachinbash.com",,,"YES",,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"812990","561920","532289","722320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Bear Emergency Planning Associates","DE22034007","Christina Simpkins","15 South Gabriel Dirve",,"Bear","DE","19701","3025953191",,,"csimpkins@bearepa.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Bellevue Contractors, LLC","DE22034014","Jill Cantera","909 Delaware Avenue",,"Wilmington","DE","19806","3026551522","3026557738","www.bellevuecontractors.com","jcantera@bellevuecontractors.com","YES",,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"236210","236220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Benefits Plus Consulting Group, Inc.","DE20043493","Norma Romero-Mitchell","1807 Pine Street","First Floor","Philadelphia","PA","19103","2157327587","2155640286","www.BenefitsPlusConsulting.com","Norma@BenefitsPlusConsulting.com",,"YES",,"YES",,,,,,,,,"YES",,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541611","524298","523930","541910","525110","525120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Benitime Solutions, Inc. dba Pridestaff","DE20013342","Monica Eboda","PrideStaff","701 Foulk Road, Suite 2F","Wilmington","DE","198033733","3024768097","8665004577","www.pridestaff.com/wilmington","meboda@pridestaff.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561320","561311","561312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Berner Construction, Inc.","DE18083009","Andrea Irey","1101 Quarry Road",,"Gap","PA","17527","7174423110","7174420457","www.bernerconstruction.com","andrea.irey@bernerconstruction.com","YES",,,,,,"YES",,,,,"YES","YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541620","238910","237990","236210","562910","237310","238110","541380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Bethrant & Co","DE21033762","Ashly Bethrant","7 Midfield Road",,"New Castle","DE","19720","4843435435",,,"sales@bethrantandcompany.com",,,,,"YES",,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"337122","337125","337214","541420","541340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Better Than Great Multimedia Group, Inc.","DE22094164","Akima Brown","DBA BTG Multimedia Group","26 Starboard Court","Dover","DE","19901","9295537844","3027375181","www.btgmultimedia.com","btgmultimediagroup@gmail.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES","YES",,"512110","512199","611430","541611","541690","541618","711510","541720","541910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BGP Publicity, Inc. dba GillespieHall, Inc.","DE22074140","Bridget Paverd","1214 A, Old Lancaster Pike",,"Hockessin","DE","19707","3022349500",,"www.GillespieHall.com","Bridget@GillespieHall.com",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Big Moose Exterior Inc.","DE20093629","Peppe Longato","1057 Boyds Corner Road",,"Middletown","DE","19709","3027221969","3024853898",,"peppelongato@me.com","YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"236118","236115","236116","238160","238170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Binkley Horticultural Services, Inc.","DE21043789","Erica Boston","PO Box 198",,"Montchanin","DE","19710","3027571943",,"www.binkleyhorticulture.com","binkleyhort@hotmail.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Biotek Remedys","DE20033407","Chai Gadde","2 Penns Way","Suite 404","New Castle","DE","19720","3025445138","3025445018","www.biotekrx.com","cgadde@biotekrx.com",,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"454110","325412","446110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BITHGROUP Technologies, Inc.","DE20043488","Robert Wallace","113 W. Monument St.",,"Baltimore","MD","21201","4109621188","4109626535","www.bithgroup.com","robertwallace@bithgroup.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541512","541513","541511","541519","541611","518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Black Star Security, Inc.","DE19083279","Ernest Muhammad","56 Gill Drive, Newark, DE 19713","P.O. Box 526","Wilmington","DE","19899","3022754533",,"www.blackstarsecurityinc.com","blackstarsecurity@verizon.net",,"YES",,"YES",,,,,,,,,,,"YES",,,"YES",,,,,,,"YES",,,,,,,,,,"561612","541519","541690","561621","611519","541513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BlaqRose Consulting LLC DBA BRC LLC","DE22054095","Ebony Albright","501 Delaware Street","PO Box 26","New Castle","DE","19720","3028983393",,,"brc_llc@outlook.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541199","541611","812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Blasco Contractors","DE21103926","Brian Starke","802 S. 52nd Street",,"Philadelphia","PA","19143","2153138363",,"www.blascocontractors.com","4blasco@gmail.com",,,,"YES",,,"YES",,,,,"YES",,,,,,"YES",,,,,,,"YES",,,,,,,,,,"484220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BLJ&D Flagging LLC","DE20103633","Corlet Demby","820 Carvel Drive","Apt. J12","Dover","DE","19901","3022720574","3027247272","bljdflaggingllc.weebly.com","bljdflaggingllc@gmail.com",,,,,,,"YES",,"YES",,,,,,,,,"YES","YES",,,"YES",,,"YES",,,,,,,"YES",,"YES","561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"BluDog Roofing, LLC","DE22084163","Kimberley Sammon","17 W. Conrad Drive",,"Wilmington","DE","19804","3025109356",,"www.bludogroofing.com","kim@bludogroofing.com","YES",,,,,,,,,,,,,,,,,,"YES",,,"YES",,,,,,,,"YES",,"YES",,"YES","238160","238170","236118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Blue Blaze Associates, LLC","DE20033411","Sandra Taccone","124 Rose Circle",,"Newark","DE","19711","3027378601",,"www.blueblazeassociates.com","staccone@blueblazeassociates.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541430","541511","541613","541810","541820","541860","541519","541618","541890","541830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Blue Collar Utilities LLC","DE21063834","Stephanie Jarmon","7003 Seashore Highway",,"Bridgeville","DE","19933","4104220886",,,"jarmonstephanie@yahoo.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"237130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Blue Diamond Construction/Window Treatments & More","DE20073599","Wayne Smith","405 W 34th Street",,"Wilmington","DE","19802","3022757019","8446011694","www.bluediamondconstruction.net","bluediamondconstruction@yahoo.com","YES",,"YES",,,,,,,,,,,,"YES",,,"YES",,,,,,,"YES",,,,,,,,,,"238390","337121","442291","236118","238910","236116","236220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Blue Hen Spring Works Inc.","DE21073847","Billie Thompson","112 N. Rehoboth Boulevard",,"Milford","DE","19963","3024226600","3024226613","www.bluehensprings.com","bluehensprings@verizon.net",,"YES","YES",,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"336330","336390","423110","423120","423850","336340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
