"business_name","trade_name","category","current_license_valid_from","current_license_valid_to","address_1","address_2","city","state","zip","country","license_number","geocoded_location"
"OFFICEWORKS INC","OFFICEWORKS INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","149 MIDDLESEX TPKE STE 1",,"BURLINGTON","MA","018034400","UNITED STATES","2017602109","
BURLINGTON, MA 018034400
(42.49209, -71.224306)"
"NETZSCH INSTRUMENTS NORTH AMERIC","NETZSCH INSTRUMENTS NORTH AMERIC","MANUFACTURER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","129 MIDDLESEX TPKE",,"BURLINGTON","MA","018034404","UNITED STATES","2009604734","
BURLINGTON, MA 018034404
(42.486282, -71.220937)"
"SIGNIFY NORTH AMERICA CORP","SIGNIFY NORTH AMERICA CORP","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","3 BURLINGTON WOODS DR","CORPORATION","BURLINGTON","MA","018034532","UNITED STATES","2014100585",
"SCAN SOFT INC","SCAN SOFT INC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 WAYSIDE RD",,"BURLINGTON","MA","018034609","UNITED STATES","2003110914","
BURLINGTON, MA 018034609
(42.485456, -71.191237)"
"HALEY & ALDRICH INC","HALEY & ALDRICH INC","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","70 BLANCHARD RD STE 204",,"BURLINGTON","MA","018035100","UNITED STATES","2001105071","
BURLINGTON, MA 018035100
(42.478654, -71.202182)"
"BOSTON SERVICES LLC","BOSTON SERVICES LLC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","102 MULLER RD",,"BURLINGTON","MA","018035167","UNITED STATES","2017605552","
BURLINGTON, MA 018035167
(42.468677, -71.206029)"
"EMD MILLIPORE CORPORATION","EMD MILLIPORE CORPORATION","RETAILER  GENERAL","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","400 SUMMIT DR","TAX DEPARTMENT 5TH FL","BURLINGTON","MA","018035258","UNITED STATES","1991829079",
"STRAUMANN USA LLC","STRAUMANN USA LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","60 MINUTEMAN RD",,"ANDOVER","MA","018101008","UNITED STATES","2004201120","
ANDOVER, MA 018101008
(42.649842, -71.16398)"
"ZWICKER & ASSOCIATES P C","ZWICKER & ASSOCIATES P C","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","80 MINUTEMAN RD",,"ANDOVER","MA","018101008","UNITED STATES","2002101061","
ANDOVER, MA 018101008
(42.649842, -71.16398)"
"NATIONAL PAYROLL SERVICES, INC","NATIONAL PAYROLL SERVICES, INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","35 NEW ENGLAND BUSINESS CENTER D","STE 205","ANDOVER","MA","018101071","UNITED STATES","2015600157",
"SAIC APPLICATIONS INTERN CORP","SAIC APPLICATIONS INTERN CORP","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","35 NEW ENGLAND BUSINESS CENTER D","STE 200","ANDOVER","MA","018101071","UNITED STATES","2013102875",
"HARRIS ENVIRONMENTAL SYS INC","HARRIS ENVIRONMENTAL SYS INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 CONNECTOR RD",,"ANDOVER","MA","018105993","UNITED STATES","2003111526","
ANDOVER, MA 018105993
(42.649842, -71.16398)"
"PAREXEL INTERNATIONAL CORP","PAREXEL INTERNATIONAL CORP","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 FEDERAL ST",,"BILLERICA","MA","018213559","UNITED STATES","2018102898","
BILLERICA, MA 018213559
(42.544709, -71.281254)"
"BRUKER BIOSPIN CORP","BRUKER BIOSPIN CORP","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","15 FORTUNE DR",,"BILLERICA","MA","018213958","UNITED STATES","1992106817","
BILLERICA, MA 018213958
(42.52849, -71.262141)"
"COLUMBIA CARE DELAWARE LLC","COLUMBIA CARE DELAWARE LLC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","321 BILLERICA RD STE 7",,"CHELMSFORD","MA","018244100","UNITED STATES","2016602302","
CHELMSFORD, MA 018244100
(42.590817, -71.317055)"
"ZOLL MEDICAL CORPORATION","ZOLL MEDICAL CORPORATION","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","269 MILL RD",,"CHELMSFORD","MA","018244105","UNITED STATES","2013604026","
CHELMSFORD, MA 018244105
(42.585999, -71.315676)"
"VALENTINE & KEBARTAS LLC","VALENTINE & KEBARTAS LLC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","15 UNION ST",,"LAWRENCE","MA","018401866","UNITED STATES","2015606737","
LAWRENCE, MA 018401866
(42.706201, -71.1534)"
"FUJI MATS, LLC","FUJI MATS, LLC","WHOLESALER","2020-01-11T00:00:00.000","2022-12-31T00:00:00.000","12 CAMERON WAY",,"METHUEN","MA","018442697","UNITED STATES","2020702353","
METHUEN, MA 018442697
(42.731165, -71.181457)"
"F H CANN & ASSOCIATES INC","F H CANN & ASSOCIATES INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1600 OSGOOD ST STE 2-120",,"NORTH ANDOVER","MA","018451051","UNITED STATES","2019102689","
NORTH ANDOVER, MA 018451051
(42.729151, -71.112364)"
"PHELAN CONSTRUCTION LLC","PHELAN CONSTRUCTION LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","492 SUTTON ST",,"NORTH ANDOVER","MA","018451505","UNITED STATES","2011606140","
NORTH ANDOVER, MA 018451505
(42.711409, -71.122039)"
"POLYGON US CORPORATION","POLYGON US CORPORATION","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","15 SHARPNERS POND RD BLDG F",,"NORTH ANDOVER","MA","018455716","UNITED STATES","2010104540","
NORTH ANDOVER, MA 018455716
(42.676719, -71.098022)"
"TIME LINK INTERNATIONAL CORP.","TIME LINK INTERNATIONAL CORP.","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","900 CHELMSFORD ST",,"LOWELL","MA","018518100","UNITED STATES","2020700703","
LOWELL, MA 018518100
(42.615892, -71.32607)"
"KRONOS INCORPORATED","KRONOS INCORPORATED","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","900 CHELMSFORD ST UNIT 312",,"LOWELL","MA","018518312","UNITED STATES","1993108359","
LOWELL, MA 018518312
(42.615892, -71.32607)"
"KRONOS INCORPORATED","KRONOS INCORPORATED","LESSOR OF TANGIBLE PERSONAL PROPERTY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","900 CHELMSFORD ST UNIT 312",,"LOWELL","MA","018518312","UNITED STATES","2006205902","
LOWELL, MA 018518312
(42.615892, -71.32607)"
"EASTERN SALT COMPANY INC","EASTERN SALT COMPANY INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","134 MIDDLE ST STE 210",,"LOWELL","MA","018521883","UNITED STATES","2005203938","
LOWELL, MA 018521883
(42.633596, -71.296246)"
"SCHEIDT & BACHMANN","SCHEIDT & BACHMANN","MANUFACTURER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1001 PAWTUCKET BLVD",,"LOWELL","MA","018541040","UNITED STATES","2006203567","
LOWELL, MA 018541040
(42.649208, -71.338994)"
"WATERMARK ENVIRONMENTAL INC","WATERMARK ENVIRONMENTAL INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","175 CABOT ST",,"LOWELL","MA","018543633","UNITED STATES","2012600411","
LOWELL, MA 018543633
(42.649142, -71.318196)"
"BAY STATE POOL SUPPLIES INC","BAY STATE POOL SUPPLIES INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","301 TREBLE COVE ROAD",,"NORTH BILLERICA","MA","01862","UNITED STATES","2020101080","
NORTH BILLERICA, MA 01862
(42.573962, -71.290973)"
"CURRICULUM ASSOCIATES LLC","CURRICULUM ASSOCIATES LLC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","153 RANGEWAY RD",,"N BILLERICA","MA","018622013","UNITED STATES","2011603626","
N BILLERICA, MA 018622013
(42.573539, -71.307773)"
"CURRICULUM ASSOCIATES LLC","CURRICULUM ASSOCIATES LLC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","153 RANGEWAY RD",,"N BILLERICA","MA","018622013","UNITED STATES","2011603626","
N BILLERICA, MA 018622013
(42.573539, -71.307773)"
"PEAK SCIENTIFIC INC","PEAK SCIENTIFIC INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","19 STERLING RD STE 1",,"N BILLERICA","MA","018622524","UNITED STATES","2018600748","
N BILLERICA, MA 018622524
(42.567556, -71.307405)"
"PEAK SCIENTIFIC INC","PEAK SCIENTIFIC INC","SALES REPRESENTATIVE","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","19 STERLING RD STE 1",,"N BILLERICA","MA","018622524","UNITED STATES","2014602192","
N BILLERICA, MA 018622524
(42.567556, -71.307405)"
"PEAK SCIENTIFIC INC","PEAK SCIENTIFIC INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","19 STERLING RD STE 1",,"N BILLERICA","MA","018622524","UNITED STATES","2018600747","
N BILLERICA, MA 018622524
(42.567556, -71.307405)"
"LANTHEUS MEDICAL IMAGING INC","LANTHEUS MEDICAL IMAGING INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","331 TREBLE COVE RD",,"N BILLERICA","MA","018622849","UNITED STATES","2001109143","
N BILLERICA, MA 018622849
(42.550313, -71.30634)"
"COURTSMART DIGITAL SYSTEMS","COURTSMART DIGITAL SYSTEMS","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","51 MIDDLESEX ST",,"N CHELMSFORD","MA","018631568","UNITED STATES","1998206371","
N CHELMSFORD, MA 018631568
(42.638027, -71.378789)"
"WESTON & SAMPSON ENGINEERS, INC","WESTON & SAMPSON ENGINEERS, INC","PROFESSIONAL ENGINEER","2023-05-22T00:00:00.000","2023-12-31T00:00:00.000","55 WALKERS BROOK DR STE 100",,"READING","MA","018673273","UNITED STATES","2019604501","
READING, MA 018673273
(42.528313, -71.108901)"
"GRIFFIN GREENHOUSE SUPPLIES","GRIFFIN GREENHOUSE SUPPLIES","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 36",,"TEWKSBURY","MA","018760036","UNITED STATES","2000104494","
TEWKSBURY, MA 018760036
(42.608032, -71.226276)"
"WORLDWIDE TECHSERVICES LLC","WORLDWIDE TECHSERVICES LLC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","836 NORTH ST UNIT 5",,"TEWKSBURY","MA","018761253","UNITED STATES","2002108375","
TEWKSBURY, MA 018761253
(42.635953, -71.237581)"
"GLOBAL RISK CONSULTANTS CORP","GLOBAL RISK CONSULTANTS CORP","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","401 EDGEWATER PLACE","SUITE 500","WAKEFIELD","MA","01880","UNITED STATES","2018100231",
"DN TANKS INC","DN TANKS INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 TEAL RD",,"WAKEFIELD","MA","018801223","UNITED STATES","2013600357","
WAKEFIELD, MA 018801223
(42.517732, -71.046568)"
"DN TANKS, LLC","DN TANKS, LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 TEAL RD",,"WAKEFIELD","MA","018801223","UNITED STATES","2021700802","
WAKEFIELD, MA 018801223
(42.517732, -71.046568)"
"KELMAR ASSOCIATES LLC","KELMAR ASSOCIATES LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","500 EDGEWATER DR STE 525",,"WAKEFIELD","MA","018806222","UNITED STATES","2012606376","
WAKEFIELD, MA 018806222
(42.521405, -71.046907)"
"ASPECT SOFTWARE INC","ASPECT SOFTWARE INC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","5 TECHNOLOGY PARK DR",,"WESTFORD","MA","018863171","UNITED STATES","1994106968","
WESTFORD, MA 018863171
(42.586775, -71.437304)"
"NETSCOUT SYSTEMS INC","NETSCOUT SYSTEMS INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","310 LITTLETON RD",,"WESTFORD","MA","018864105","UNITED STATES","2011122398","
WESTFORD, MA 018864105
(42.586775, -71.437304)"
"LEDVANCE LLC","LEDVANCE LLC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","200 BALLARDVALE ST BLDG 2",,"WILMINGTON","MA","018871075","UNITED STATES","2016606733","
WILMINGTON, MA 018871075
(42.559287, -71.168408)"
"CHARLES RIVER LABS INC","CHARLES RIVER LABS INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","251 BALLARDVALE ST",,"WILMINGTON","MA","018871096","UNITED STATES","1999200341","
WILMINGTON, MA 018871096
(42.559287, -71.168408)"
"CLAIMS BUREAU USA, INC.","CLAIMS BUREAU USA, INC.","SECURITY GUARD/PRIVATE DETECTIVE","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","PO BOX 2936",,"WOBURN","MA","018881636","UNITED STATES","2008204718","
WOBURN, MA 018881636
(42.479126, -71.151805)"
"TRUCK TIRE SERVICE CORPORATION","TRUCK TIRE SERVICE CORPORATION","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 1265",,"SAUGUS","MA","019060565","UNITED STATES","2015103622","
SAUGUS, MA 019060565
(42.465837, -71.013633)"
"ATLANTIC COAST DISMANTLING LLC","ATLANTIC COAST DISMANTLING LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","63 SALEM TPKE",,"SAUGUS","MA","019061808","UNITED STATES","2018607344","
SAUGUS, MA 019061808
(42.450052, -70.980078)"
"LABOLG INDUSTRIES LLC","LABOLG INDUSTRIES LLC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","863 BROADWAY APT 412",,"SAUGUS","MA","019063574","UNITED STATES","2021707662","
SAUGUS, MA 019063574
(42.465837, -71.013633)"
"MUNTERS CORPORATION","MUNTERS CORPORATION","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","79 MONROE ST",,"AMESBURY","MA","019133204","UNITED STATES","1999202187","
AMESBURY, MA 019133204
(42.858933, -70.906343)"
"ALLCLEAR HEALTHCARE, LLC","ALLCLEAR HEALTHCARE, LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100L CUMMINGS CENTER SUITE 105K",,"BEVERLY","MA","01915","UNITED STATES","2022706369","
BEVERLY, MA 01915
(42.56496, -70.86978)"
"OXFORD GLOBAL RESOURCES LLC","OXFORD GLOBAL RESOURCES LLC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 CUMMINGS CTR STE 206L",,"BEVERLY","MA","019156104","UNITED STATES","1996102531","
BEVERLY, MA 019156104
(42.56496, -70.86978)"
"NFS LEASING, INC.","NFS LEASING, INC.","LESSOR OF TANGIBLE PERSONAL PROPERTY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","900 CUMMINGS CTR STE 226U",,"BEVERLY","MA","019156183","UNITED STATES","2010602910","
BEVERLY, MA 019156183
(42.56496, -70.86978)"
"DALKIA ENERGY SOLUTIONS LLC","DALKIA ENERGY SOLUTIONS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 CUMMINGS CTR STE 177C",,"BEVERLY","MA","019156190","UNITED STATES","2008601700","
BEVERLY, MA 019156190
(42.56496, -70.86978)"
"SENSITECH INC","SENSITECH INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","800 CUMMINGS CTR STE 258X","SUITE 258X","BEVERLY","MA","019156197","UNITED STATES","1995117234",
"CONCESSIONS HOSPITALITY MANAGEME","CHM GOVERNMENT SERVICES","GENERAL SERVICES","2022-06-14T00:00:00.000","2022-12-31T00:00:00.000","4 S MAIN ST",,"IPSWICH","MA","019382345","UNITED STATES","2022705293","
IPSWICH, MA 019382345
(42.678881, -70.837111)"
"HP HOOD LLC","HP HOOD LLC","FOOD PROCESSOR WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","6 KIMBALL LN STE 400",,"LYNNFIELD","MA","019402685","UNITED STATES","2008203173","
LYNNFIELD, MA 019402685
(42.510189, -71.035886)"
"NEW ENGLAND PETROLEUM LIMITED","NEW ENGLAND PETROLEUM LIMITED","WHOLESALER  PETROLEUM PRODUCT","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","6 KIMBALL LN STE 400",,"LYNNFIELD","MA","019402685","UNITED STATES","2005209330","
LYNNFIELD, MA 019402685
(42.510189, -71.035886)"
"DECONTAMINATION DECOMMISSIONING","DOES LLC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","25 RUNDLETT WAY UNIT 10",,"MIDDLETON","MA","019492166","UNITED STATES","2013102701","
MIDDLETON, MA 019492166
(42.598135, -71.013824)"
"DALDROP SBB LLC","DALDROP SBB LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","12 MULLIKEN WAY",,"NEWBURYPORT","MA","019504020","UNITED STATES","2019602545","
NEWBURYPORT, MA 019504020
(42.800053, -70.887822)"
"JEOL USA INC","JEOL USA INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 DEARBORN RD",,"PEABODY","MA","019603862","UNITED STATES","2018100090","
PEABODY, MA 019603862
(42.52392, -70.984696)"
"SUMCO ECO CONTRACTING LLC","SUMCO ECO CONTRACTING LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 CENTENNIAL DR STE 290A",,"PEABODY","MA","019607950","UNITED STATES","2019103298","
PEABODY, MA 019607950
(42.534834, -70.970735)"
"ANALOGIC CORPORATION","ANALOGIC CORPORATION","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","8 CENTENNIAL DR",,"PEABODY","MA","019607987","UNITED STATES","2014100323","
PEABODY, MA 019607987
(42.52143, -70.964164)"
"GROOM CONSTRUCTION CO., INC.","GROOM CONSTRUCTION CO., INC.","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","96 SWAMPSCOTT RD",,"SALEM","MA","019701795","UNITED STATES","2021700590","
SALEM, MA 019701795
(42.492922, -70.919346)"
"HUNTER DOUGLAS FACADES, INC.","HUNTER DOUGLAS FACADES, INC.","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","10 FEDERAL ST STE 2",,"SALEM","MA","019704086","UNITED STATES","2021709303","
SALEM, MA 019704086
(42.514013, -70.902509)"
"DUNKIN BRANDS INC","DUNKIN BRANDS INC","COMMERICAL LESSOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","130 ROYALL ST",,"CANTON","MA","020211010","UNITED STATES","2008204299","
CANTON, MA 020211010
(42.208045, -71.123105)"
"3PHASE EXCEL ELEVATOR LLC","EXCEL ELEVATOR AND ESCALATOR","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","60 SHAWMUT RD STE 1",,"CANTON","MA","020211410","UNITED STATES","2020710700","
CANTON, MA 020211410
(42.188585, -71.151015)"
"CASUAL MALE DIRECT LLC","THINK BIG DIRECT","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","555 TURNPIKE ST",,"CANTON","MA","020212724","UNITED STATES","2005203970","
CANTON, MA 020212724
(42.172291, -71.129971)"
"LAUNCH WEB MARKETING LLC","LAUNCH WEB MARKETING LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","45 DAN RD STE 18",,"CANTON","MA","020212872","UNITED STATES","2019100127","
CANTON, MA 020212872
(42.172291, -71.129971)"
"SCHNEIDER ELEC SYSTEMS USA INC","SCHNEIDER ELEC SYSTEMS USA INC","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","38 NEPONSET AVE",,"FOXBORO","MA","020352037","UNITED STATES","1989000071","
FOXBORO, MA 020352037
(42.061961, -71.245506)"
"SCHNEIDER ELECTRIC IT USA INC","SCHNEIDER ELECTRIC IT USA INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","70 MECHANIC ST",,"FOXBORO","MA","020352040","UNITED STATES","2005200741","
FOXBORO, MA 020352040
(42.069536, -71.24275)"
"MASSMUTUAL ASSETT FINANCE LLC","MASSMUTUAL ASSETT FINANCE LLC","LESSOR OF TANGIBLE PERSONAL PROPERTY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 HAMPSHIRE ST STE 101",,"FOXBORO","MA","020352950","UNITED STATES","2004205062","
FOXBORO, MA 020352950
(42.030765, -71.249283)"
"INTERACTIONS LLC","INTERACTIONS LLC","GENERAL SERVICES","2020-01-16T00:00:00.000","2022-12-31T00:00:00.000","31 HAYWARD ST STE E",,"FRANKLIN","MA","020382166","UNITED STATES","2019701773","
FRANKLIN, MA 020382166
(42.081476, -71.408044)"
"COVIDIEN SALES LLC","COVIDIEN SALES LLC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","15 HAMPSHIRE ST",,"MANSFIELD","MA","020481113","UNITED STATES","2017103493","
MANSFIELD, MA 020481113
(42.024672, -71.248832)"
"NP TRADE LLC","NP TRADE LLC","RETAILER  GENERAL","2022-03-31T00:00:00.000","2022-12-31T00:00:00.000","43 FRAM DR",,"MANSFIELD","MA","020481695","UNITED STATES","2022703286","
MANSFIELD, MA 020481695
(42.055104, -71.177609)"
"CLEAN HARBORS INDUSTRIAL SVC_INC","CLEAN HARBORS INDUSTRIAL SVC_INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","42 LONGWATER DR",,"NORWELL","MA","020611612","UNITED STATES","2017100036","
NORWELL, MA 020611612
(42.162425, -70.885263)"
"CLEAN HARBORS ENVIRONMTLS SVCS","CLEAN HARBORS ENVIRONMTLS SVCS","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","42 LONGWATER DR",,"NORWELL","MA","020611612","UNITED STATES","2011604466","
NORWELL, MA 020611612
(42.162425, -70.885263)"
"TRANSWORLD SYSTEMS INC","CREDIT MANAGEMENT SERVICES","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-06-06T00:00:00.000","2022-12-31T00:00:00.000","700 LONGWATER DR",,"NORWELL","MA","020611624","UNITED STATES","2022706347","
NORWELL, MA 020611624
(42.157304, -70.819577)"
"PARTYLITE GIFTS, INC.","PARTYLITE GIFTS, INC.","RETAILER  GENERAL","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","600 CORDWAINER DR STE 202",,"NORWELL","MA","020611644","UNITED STATES","2010117129","
NORWELL, MA 020611644
(42.164003, -70.883266)"
"EOS USA INC","EOS CCA AND EOS HEALTHCARE","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","700 LONGWATER DR STE 200",,"NORWELL","MA","020611796","UNITED STATES","2002106798","
NORWELL, MA 020611796
(42.157304, -70.819577)"
"CCS COMMERCIAL, LLC","CREDIT COLLECTION SERVICES COMML","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","725 CANTON ST",,"NORWOOD","MA","020622679","UNITED STATES","2008600857","
NORWOOD, MA 020622679
(42.185542, -71.20034)"
"CREDIT CONTROL SERVICES INC","CREDIT CONTROL SERVICES INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","725 CANTON ST",,"NORWOOD","MA","020622679","UNITED STATES","2007219288","
NORWOOD, MA 020622679
(42.185542, -71.20034)"
"GZA GEOENVIRONMENTAL INC","GZA GEOENVIRONMENTAL INC","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","249 VANDERBILT AVE STE 2",,"NORWOOD","MA","020625033","UNITED STATES","1991833545","
NORWOOD, MA 020625033
(42.170965, -71.188325)"
"DIESEL DIRECT MID-ATLANTIC, INC.","DIESEL DIRECT MID-ATLANTIC, INC.","RETAILER  PETROLEUM","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","74 MAPLE ST",,"STOUGHTON","MA","020721106","UNITED STATES","2018601705","
STOUGHTON, MA 020721106
(42.144575, -71.073)"
"DIESEL DIRECT MID-ATLANTIC, INC.","DIESEL DIRECT MID-ATLANTIC, INC.","WHOLESALER  PETROLEUM PRODUCT","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","74 MAPLE ST",,"STOUGHTON","MA","020721106","UNITED STATES","2018601704","
STOUGHTON, MA 020721106
(42.144575, -71.073)"
"FUSIONSTORM","COMPUTACENTER UNITED STATES INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 UNIVERSITY AVE STE 102",,"WESTWOOD","MA","020902179","UNITED STATES","2022704315","
WESTWOOD, MA 020902179
(42.218192, -71.207299)"
