"ein","name","ico","street","city","state","zip_code","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name","geocoded_column"
"010944154","SHARE THE PROJECT INC","% JEANNE NEWMAN","140 BANKS RD","EASTON","CT","06612-1630","0","3","3","1000","201907","1","15","0","1","1","202112","3","3","2","0","12","46652","45153","45153","O51","PROJECT SHARE","140 BANKS RD
EASTON, CT 06612-1630
(41.242751, -73.29199)"
"010945158","HEART 4 HEARTS INC",,"68 GOODWIN PL","STRATFORD","CT","06615-6714","0","3","3","1000","201506","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","P99",,"68 GOODWIN PL
STRATFORD, CT 06615-6714
(41.181593, -73.148898)"
"010949570","BITTERSWEET FOUNDATION INC","% MELISSA S NEWMAN","59 COLEYTOWN RD","WESTPORT","CT","06880-1529","0","3","3","1000","201009","1","4","0","1","1","202012","1","1","0","1","12","1","1",,"T20",,"59 COLEYTOWN RD
WESTPORT, CT 06880-1529
(41.181312, -73.348844)"
"010957621","DIVINE TRUTH APOSTOLIC CHURCH",,"PO BOX 551","PLAINVILLE","CT","06062-0551","0","3","3","7000","201109","1","10","0","1","1",,"0","0","6","0","12",,,,"X21","PASTOR GEORGE L KNIGHT",
"010959193","INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS","% DENISE GLADUE","2 CHAPMAN LN STE A","GALES FERRY","CT","06335-1222","427","5","9","3000","194106","2","0","263000000","5","1","202112","3","4","1","0","12","64717","338727","338727",,"2121 UAW LOCAL","2 CHAPMAN LN STE A
GALES FERRY, CT 06335-1222
(41.430513, -72.082388)"
"010966513","KNIGHTS OF COLUMBUS","% ROBERT DEPIETRO","32 HEBRON RD","BOLTON","CT","06043-7606","188","8","9","1000","194010","1","0","36029265","5","1","202112","0","0","2","0","12","0","0","0",,"6199 ST MAURICE COUNCIL","32 HEBRON RD
BOLTON, CT 06043-7606
(41.765065, -72.4328)"
"010969773","SNAPS INC SPECIAL NEEDS AUTISM AT PLAY SERVICES","% DEBORAH MARENNA","460 COE AVE","EAST HAVEN","CT","06512-3836","0","3","3","1200","201010","1","15","0","1","1","202012","0","0","2","0","12","0","0","0",,,"460 COE AVE
EAST HAVEN, CT 06512-3836
(41.261826, -72.873199)"
"010973916","CONNECTICUT ASSOCIATION FOR BEHAVIOR ANALYSIS INC","% STEVEN WOOLF","290 RIDGEWOOD RD","WEST HARTFORD","CT","06107-3512","0","3","3","2000","201410","1","15","0","1","1","202012","3","3","1","0","12","73456","74776","74776","B90",,"290 RIDGEWOOD RD
WEST HARTFORD, CT 06107-3512
(41.736328, -72.75834)"
"016009119","FRED W FORSYTH FBO ELM ST CONGREGATIONAL CHURCH OF BUSKSPORT","% FLEET NATIONAL BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","198904","1","4","602000000","2","1","202112","4","3","0","1","12","297884","65986",,,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"016010506","UA LOCAL 716 HEALTH & WELFARE FUND","% S&A INC","PO BOX 5817","WALLINGFORD","CT","06492-7617","0","9","3","1000","200001","2","0","0","2","1","202012","7","8","1","0","12","6768953","11251188","4069219","Y43","S & A INC",
"016011388","BOY SCOUTS OF AMERICA","% KEY TRUST COMPANY OF MAINE TTEE","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","1761","3","9","1000","196511","1","15","59328908","5","1","202112","6","6","1","0","12","1411533","1851440","677113",,"218 PINE TREE COUNCIL BSA TR DTD","850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"016057970","FRED FORSYTH TRUST FBO ELM STREET CONGREGATIONAL CHURCH","% PEOPLE UNITED BANK","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","198209","1","4","602000000","2","1","202112","3","2","0","1","12","88874","23493",,,,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"016059270","LOUDS ISLAND ASSOCIATION","% ROBERT VOCELLI","77 BONNY VIEW RD","WEST HARTFORD","CT","06107-3402","0","4","3","3000","198910","2","0","379000000","1","1","202112","0","0","2","0","12","0","0","0",,,"77 BONNY VIEW RD
WEST HARTFORD, CT 06107-3402
(41.747538, -72.744135)"
"016064010","HALVOR E PRESCOTT TR FUND","% NORSTAR TRUST CO","850 MAIN STREET RC 1215","BRIDGEPORT","CT","06604-4917","0","3","3","1000","202001","1","4","909000000","2","1","202112","4","3","0","1","12","139496","36269",,"T22",,"850 MAIN STREET RC 1215
BRIDGEPORT, CT 06604-4917
(41.17597, -73.188511)"
"020303557","SHEET METAL WORKERS LOCAL 17 NH TRAINING FUND","% SARETTES ASSOCIATES INC","10 TECHNOLOGY DR","WALLINGFORD","CT","06492-1955","0","5","3","3000","201003","2","0","0","2","1","202012","5","4","1","0","12","805042","155559","134783","J22",,"10 TECHNOLOGY DR
WALLINGFORD, CT 06492-1955
(41.490474, -72.760942)"
"020351375","CHILTERN MOUNTAIN CLUB INC",,"PO BOX 461","DANIELSON","CT","06239-0461","0","7","3","1000","199110","2","0","318319000","1","1","202201","0","0","2","0","1","0","0","0",,,
"020357715","AMERICAN PHYSICAL THERAPY ASSOC","% LEAHY MANAGEMENT GROUP","PO BOX 459","TOLLAND","CT","06084-0459","0","6","0","1000","0","0","0","0","5","1","202112","0","0","2","0","12","0","0","0",,"N H DEPT OF REHAB MED DHMC",
"020392823","NORTHEAST CAMPGROUND ASSOCIATION",,"71A W STAFFORD RD STE 4","STAFFORD SPRINGS","CT","06076-0000","0","6","3","1000","199102","2","0","200000000","1","1","202012","3","4","1","0","12","86593","100293","100293",,,"71A W STAFFORD RD STE 4
STAFFORD SPRINGS, CT 06076-0000
(41.9665, -72.329145)"
"020452053","SERGEANT WILLIAM HARLOW FAMILY ASSOCIATION INC","% WALTER HARLOW","PO BOX 137","HAWLEYVILLE","CT","06440-0137","0","7","3","1000","199209","2","0","319000000","1","1","202106","0","0","2","0","6","0","0","0",,,
"020477071","SUNRISE LAKE ESTATES ASSOCIATION","% THOMAS BARILLA","92 GILBERT AVE","ROCKY HILL","CT","06067-1907","0","7","3","1000","200807","2","0","0","1","1","202109","0","0","2","0","9","0","0","0","N50",,"92 GILBERT AVE
ROCKY HILL, CT 06067-1907
(41.663085, -72.665133)"
"020480459","SUNAPEE KEARSARGE INTERCOMMUNITY THEATER-SKIT","% DON BOXWELL","PO BOX 251","NEW LONDON","CT","06320-0251","0","3","3","1000","201802","1","16","429000000","1","1","202012","0","0","2","0","12","0","0","0","A60",,
"020495890","NEW ENGLAND YANKEE HOCKEY CONFERENCE INC","% BILL ANTONUCCI","PO BOX 2124","HARTFORD","CT","06145-2124","0","3","3","1000","199810","1","17","300000000","1","1","202112","4","4","1","0","12","311585","279445","279445","N20Z","YANKEE HOCKEY CONFERENCE",
"020500439","KOZLOWSKI FAMILY FOUNDATION","% CHERYL M KOZLOWSKI","88 BYRAM SHORE RD","GREENWICH","CT","06830-6927","0","3","3","1000","199808","1","4","602000000","2","1","202112","4","3","0","1","12","136307","37540",,"T20Z",,"88 BYRAM SHORE RD
GREENWICH, CT 06830-6927
(40.998538, -73.652317)"
"020502945","YAHA INC","% PATRICIA RONDEAU","33 INDIAN HILL RD","UNCASVILLE","CT","06382-2069","0","7","3","1000","199909","2","0","0","1","1","202108","0","0","2","0","8","0","0","0","N50","YOUNG AT HEART ASSOCIATION","33 INDIAN HILL RD
UNCASVILLE, CT 06382-2069
(41.435517, -72.133513)"
"020514077","MONKS OF NORCIA FOUNDATION","% KATHLEEN M MONROE","66 SHOREFRONT PARK","NORWALK","CT","06854-3716","0","3","3","1000","200002","1","15","0","1","1","202106","6","7","1","0","6","3303212","5832588","536857","T30",,"66 SHOREFRONT PARK
NORWALK, CT 06854-3716
(41.089059, -73.412071)"
"020544955","LITCHFIELD COUNTY AUTISM SPECTRUM ASSOCIATION INC","% JOHN E HUDSON","1275 WINSTED RD UNIT 425","TORRINGTON","CT","06790-2967","0","3","3","2000","200211","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","G84",,"1275 WINSTED RD UNIT 425
TORRINGTON, CT 06790-2967
(41.839988, -73.099702)"
"020550612","TRI-STATE PUBLIC COMMUNICATIONS INC","% JILL GOODMAN","67 MAIN ST","SHARON","CT","06069-2018","0","3","3","1000","200203","1","15","0","1","1","202112","6","5","1","0","12","1021041","666306","666306","A32",,"67 MAIN ST
SHARON, CT 06069-2018
(41.878694, -73.476944)"
"020554386","BUGBEE SCHOOL PTO","% CHRISTINE SCHUCK","1943 ASYLUM AVE","WEST HARTFORD","CT","06117-3058","0","3","3","1000","200203","1","16","0","1","1","202107","0","0","2","0","7","0","0","0","B11",,"1943 ASYLUM AVE
WEST HARTFORD, CT 06117-3058
(41.779062, -72.753545)"
"020556974","EAST HARTFORD CHILDPLAN INC","% DONNA KEHOE","50 CHAPMAN PLACE","EAST HARTFORD","CT","06108-2174","0","3","3","1200","200304","1","15","0","1","1","201912","0","0","2","0","12","0","0","0","B99","CHILDPLAN","50 CHAPMAN PLACE
EAST HARTFORD, CT 06108-2174
(41.772843, -72.644109)"
"020557485","RICHARD RILEY CONARROE FOUNDATION INC","% RICHARD RILEY CONARROE","368 CENTER ST","SOUTHPORT","CT","06890-1462","0","3","3","1000","200204","1","4","0","1","1","202112","4","1","0","1","12","290942","742",,"T90",,"368 CENTER ST
SOUTHPORT, CT 06890-1462
(41.135029, -73.289296)"
"020558176","EVANS-COCKERLINE FOUNDATION INC","% BLUM SHAPIRO & COMPANY P C CPAS","2 ENTERPRISE DRIVE","SHELTON","CT","06484-4600","0","3","3","1000","200209","1","4","0","1","1","202106","5","4","0","1","6","999096","497505",,"T22",,"2 ENTERPRISE DRIVE
SHELTON, CT 06484-4600
(41.277245, -73.125858)"
"020560941","NAUGATUCK VALLEY MEDICAL SCHOLARSHIP FUND INC","% WILLIAM P SILBERBERG","31 JENICK LN","WOODBRIDGE","CT","06525-1935","0","3","3","1000","200209","1","4","0","1","1","202112","4","6","0","1","12","481423","2054698",,"T20",,"31 JENICK LN
WOODBRIDGE, CT 06525-1935
(41.346228, -73.012557)"
"020561321","WEST HARTFORD SYMPHONY ORCHESTRA INC","% TREASURER","PO BOX 370036","WEST HARTFORD","CT","06137-0036","0","3","3","1000","200205","1","15","0","1","1","202106","4","2","2","0","6","103761","22310","22310","A69",,
"020561811","WILTON JEWISH CENTER-NEFESH YEHUDI","% BATYA DIAMOND","PO BOX 106","WILTON","CT","06897-0106","0","3","3","1700","200206","1","15","0","1","1","202112","1","2","2","0","12","1357","15104","15104","X30",,
"020561878","CHARTER OAK ROMANCE WRITERS","% ROMANCE WRITERS OF AMERICA","PO BOX 9232","BOLTON","CT","06043-9232","7097","6","9","1000","198901","0","0","205092000","1","1","202010","0","0","2","0","10","0","0","0",,"194 CHARTER OAK ROMANCE WRITERS",
"020562760","BLOOMFIELD CHAMBER OF COMMERCE FOUNDATION INC","% N FAMELY","PO BOX 938","BLOOMFIELD","CT","06002-0938","0","3","3","1000","200405","1","17","0","1","1","202112","1","1","2","0","12","6622","335","335","S11",,
"020567674","RECENTER RACE & EQUITY IN EDUCATION INC",,"CITY ARTS ON PEARL","HARTFORD","CT","06103-0000","0","3","3","2100","200209","1","16","0","1","1","202106","5","6","1","0","6","638224","1173771","1173540","B99",,
"020573328","HISPANIC ALLIANCE OF SOUTHEASTERN CONNECTICUT INC","% ALEJANDRO M COOPER","PO BOX 227","NEW LONDON","CT","06320-0227","0","3","3","1000","200205","1","15","0","1","1","202112","4","4","1","0","12","201899","202485","201506","P84",,
"020578872","PURE DELIVERANCE CHURCH OF GOD","% LENNY ALCALA","498 WINTHROP AVE","NEW HAVEN","CT","06511-3130","2358","3","9","7000","197210","1","10","1000000","5","1",,"0","0","6","0","12",,,,,,"498 WINTHROP AVE
NEW HAVEN, CT 06511-3130
(41.31869, -72.943752)"
"020580735","CHRISTIAN DYNAMICS",,"PO BOX 7635","BLOOMFIELD","CT","06002-7635","0","3","3","7000","201410","1","15","0","1","1","202110","0","0","2","0","10","0","0","0","X99","GLORIA HENRY",
"020582351","BRIDGEPORT BIBLE FELLOWSHIP CHURCH","% RONALD B TILLEY II","PO BOX 5188","BRIDGEPORT","CT","06610-0188","1729","3","9","1000","196504","1","10","59927602","5","1",,"0","0","6","0","12",,,,,,
"020584337","ESSENCE OF TRUE HUMANITY IS COMPASSION THE ETHIC INC","% JOHN MORLINO","36 ELDER ST","MILFORD","CT","06460-6464","0","3","3","2000","200205","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","Q43",,"36 ELDER ST
MILFORD, CT 06460-6464
(41.212131, -73.056595)"
"020586309","FARMINGTON VALLEY ADULT SOCCER CLUB INC","% CHRISTOPHER FLOYD","12 MICHAEL DR","FARMINGTON","CT","06032-1137","0","7","3","1000","200306","2","0","0","1","1","202112","0","0","2","0","12","0","0","0","N50",,"12 MICHAEL DR
FARMINGTON, CT 06032-1137
(41.75405, -72.860536)"
"020586682","TOASTMASTERS INTERNATIONAL","% BARNUM SQUARE CLUB","42 TAMANNY TRL","DANBURY","CT","06811-3946","820","3","9","2000","194505","1","16","59319000","1","1","202112","0","0","2","0","12","0","0","0",,"1701 BARNUM SQUARE CLUB","42 TAMANNY TRL
DANBURY, CT 06811-3946
(41.433641, -73.438907)"
"020590413","RIDGEFIELD LACROSSE INC","% ROBERT CHAPMAN","54 DANBURY ROAD NO 249","RIDGEFIELD","CT","06877-4019","0","3","3","1000","200312","1","16","0","1","1","202012","3","2","1","0","12","81947","21234","21234","N60",,"54 DANBURY ROAD NO 249
RIDGEFIELD, CT 06877-4019
(41.29096, -73.495342)"
"020598269","MOMS CLUB","% JAIMIE SANTIAHGO","64 OLD JEWETT CITY RD","PRESTON","CT","06365-8008","3706","3","9","2100","0","1","16","0","5","1","202206","0","0","2","0","6","0","0","0",,"NORWICH","64 OLD JEWETT CITY RD
PRESTON, CT 06365-8008
(41.543284, -72.024764)"
"020599079","INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS","% ROGER NADEAU JR","300 STATE ST STE 304 # 306","NEW LONDON","CT","06320-6112","264","5","9","3000","194012","2","0","263269279","5","1","202112","6","7","1","0","12","1306600","5510271","5510271",,"26 DL",
"020600478","MILFORD BANK FOUNDATION INC","% ROBERT MACKLIN","33 BROAD ST","MILFORD","CT","06460-3319","0","3","3","1000","200304","1","4","0","1","1","202112","4","4","0","1","12","472206","150211",,"T22",,"33 BROAD ST
MILFORD, CT 06460-3319
(41.221893, -73.057941)"
"020601043","THE JESUS NAME APOSTOLIC CENTER","% GEORGE E MILLER JR","31 SOULE ST","JEWETT CITY","CT","06351-2216","8067","3","9","1000","196007","1","10","1000000","5","1",,"0","0","6","0","3",,,,,,"31 SOULE ST
JEWETT CITY, CT 06351-2216
(41.60622, -71.984089)"
"020609285","LITTLE LEAGUE BASEBALL INC","% WILFRED PETIT","187 MEADOW LN","BERLIN","CT","06037-3603","3158","3","9","1000","196701","1","15","321059000","1","1","202009","4","3","2","0","9","176124","35092","34894",,"2070501 BERLIN LL","187 MEADOW LN
BERLIN, CT 06037-3603
(41.605244, -72.753964)"
"020611537","PTSA CONNECTICUT INC",,"750 N SALEM RD","RIDGEFIELD","CT","06877-1704","1319","3","9","1000","195510","0","15","59035000","1","1","202106","3","2","2","0","6","42735","22512","19486",,"SCOTTS RIDGE MIDDLE SCHOOL PTA","750 N SALEM RD
RIDGEFIELD, CT 06877-1704
(41.325627, -73.532015)"
"020616917","BOOTHE MEMORIAL RAILWAY SOCIETY","% JOHN CSONKA JR TREASURER","310 REEDS LN","STRATFORD","CT","06614-3250","0","3","3","2000","201504","1","16","0","1","1","202112","0","0","2","0","12","0","0","0","A80",,"310 REEDS LN
STRATFORD, CT 06614-3250
(41.216871, -73.128751)"
"020620399","PALACE THEATER GROUP INC","% FRANK TAVERA","100 E MAIN ST","WATERBURY","CT","06702-2312","0","3","3","1200","200407","1","15","0","1","1","202106","7","6","1","0","6","5172365","1906288","1652838","A61",,"100 E MAIN ST
WATERBURY, CT 06702-2312
(41.555418, -73.039087)"
"020626515","KNIGHTS OF COLUMBUS","% JAMES H MARTIN","82 WESTSIDE RD","GOSHEN","CT","06756-1232","188","8","9","1000","194010","1","0","36029265","5","1","202112","0","0","2","0","12","0","0","0",,"13128 ST THOMAS OF VILLANOVA","82 WESTSIDE RD
GOSHEN, CT 06756-1232
(41.842927, -73.24103)"
"020627601","HOLY TRINITY ENDOWMENT FOUNDATION INC","% CLARA ANGELOS","PO BOX 236","DANIELSON","CT","06239-0236","0","3","3","7000","201010","1","15","0","1","1","202112","0","0","2","0","12","0","0","0","X20",,
"020635478","LEARN PROJECT INC","% DR VIRGINIA Z SECCOMBE","44 HATCHETTS HILL RD","OLD LYME","CT","06371-1512","0","3","3","2000","200301","1","17","0","1","1","202106","3","0","2","0","6","45322","0","0","B80",,"44 HATCHETTS HILL RD
OLD LYME, CT 06371-1512
(41.317933, -72.265989)"
"020645191","ZION CHURCH OF GOD","% MAGULNA ANICETTE","496 JENNINGS AVE","BRIDGEPORT","CT","06610-1110","2358","3","9","7000","197210","1","10","1000000","5","1",,"0","0","6","0","8",,,,,"12521","496 JENNINGS AVE
BRIDGEPORT, CT 06610-1110
(41.217725, -73.174112)"
"020648086","HANDZ-ON INC","% FAY EVANS","90 BRAINARD RD STE 102","HARTFORD","CT","06114-1687","0","3","3","2000","200303","1","15","0","1","1","202012","6","7","1","0","12","1667828","5148389","5148389","B80",,"90 BRAINARD RD STE 102
HARTFORD, CT 06114-1687
(41.738188, -72.659888)"
"020652735","FRESH WORD CHRISTIAN CENTER INC","% RONALD P OLIVER","1501 DIXWELL AVE","HAMDEN","CT","06514-4103","0","3","3","7000","200411","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",,"1501 DIXWELL AVE
HAMDEN, CT 06514-4103
(41.353765, -72.929881)"
"020654619","GREATER TORRINGTON CHURCH OF CHRIST INC","% RONALD J DOMBROWSKI","148 HEMLOCK RD","TORRINGTON","CT","06790-4008","0","3","3","7000","200307","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"148 HEMLOCK RD
TORRINGTON, CT 06790-4008
(41.809279, -73.100527)"
"020657402","VFW AUXILIARY DEPARTMENT OF CONNECTICUT INC",,"13 HILLSIDE ST","DANBURY","CT","06810-6406","5580","19","9","1000","200911","2","0","0","5","1","202206","0","0","2","0","6","0","0","0","W30","149 RAYMOND A WALLING AUX KIM GORE","13 HILLSIDE ST
DANBURY, CT 06810-6406
(41.388533, -73.463435)"
"020671837","TOLLAND-HARTFORD COUNTY COMMUNITY FOUNDATION INC","% GERRI POTASH","1 TECHNOLOGY DR","TOLLAND","CT","06084-3902","0","3","3","1200","200304","1","16","0","1","1","202106","0","0","2","0","6","0","0","0","T20",,"1 TECHNOLOGY DR
TOLLAND, CT 06084-3902
(41.856673, -72.344812)"
"020677148","IGLESIA CRISTO A LAS PUERTAS","% DANIEL ORTIZ","220 QUARRY ST","WILLIMANTIC","CT","06226-1229","0","3","3","7000","200309","1","10","0","1","1",,"4","3","6","0","12",,,,"X21",,"220 QUARRY ST
WILLIMANTIC, CT 06226-1229
(41.724417, -72.232212)"
"020678121","CONNECTICUT EDUCATION ASSOCIATION HEALTH AND WELFARE BENEFITS TR","% CONNECTICUT EDUCATION ASSOCATION","21 OAK ST STE 500","HARTFORD","CT","06106-8006","0","9","3","1000","200310","2","0","0","2","1","202106","8","7","1","0","6","19217849","6378984","1950181","Y43",,"21 OAK ST STE 500
HARTFORD, CT 06106-8006
(41.76219, -72.684213)"
"020684220","FOOD BANK OF LOWER FAIRFIELD COUNTY INC","% KATE LOMBARDO","461 GLENBROOK RD","STAMFORD","CT","06906-1820","0","3","3","1000","200310","1","15","0","1","1","202106","7","7","1","0","6","7094810","5282972","5282972","K31",,"461 GLENBROOK RD
STAMFORD, CT 06906-1820
(41.069097, -73.520415)"
"020691130","LEWIN FAMILY FOUNDATION","% LEVITSKY & BERNEY P C","157 HERON DR","ORANGE","CT","06477-3605","0","3","3","1000","200504","1","4","0","1","1","202112","7","6","0","1","12","6755137","1585358",,,,"157 HERON DR
ORANGE, CT 06477-3605
(41.253173, -73.007622)"
"020704044","ALCOTT SCHOOL PTO","% MARLENE ALBINI","1490 WOODTICK RD","WOLCOTT","CT","06716-1538","0","3","3","1000","200312","1","15","0","5","1","202112","3","1","2","0","12","40116","6922","3709","B11",,"1490 WOODTICK RD
WOLCOTT, CT 06716-1538
(41.624097, -72.960347)"
"020705129","CONGREGATION SHIR AMI","% EDWARD LAZAROWITZ","PO BOX 312","RIVERSIDE","CT","06878-0312","0","3","3","7000","200402","1","10","0","1","1",,"0","0","6","0","6",,,,"X30",,
"020710054","SUSTAIN US INC","% VICKY LIANG","C/O BUSINESS FILINGS INC 67 BURNSI","EAST HARTFORD","CT","06108-0000","0","3","3","2000","200511","1","15","0","1","1","202008","4","4","1","0","8","109146","208680","208680","C30","SUSTAINUS",
"020728496","CONNECTICUT FREEMASONS FOUNDATION INC","% W KAECHELE","PO BOX 69","WALLINGFORD","CT","06492-0069","0","3","3","1200","200308","1","15","0","1","1","202202","6","5","1","0","2","2318051","535737","278497","B82",,
"020731449","CHRIST ASSEMBLY OF WORSHIP OF THE APOSTOLIC FAITH II","% EVANGELIST S SMITH","300 E MAIN ST APT 505","NEW BRITAIN","CT","06051-2039","0","3","3","7120","200605","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"300 E MAIN ST APT 505
NEW BRITAIN, CT 06051-2039
(41.670924, -72.775679)"
"020739641","NEW LIFE CHURCH","% RUTHO CHARLOT","2 HEMLOCK PL","NORWALK","CT","06854-4307","0","3","3","7000","200607","1","10","0","5","1",,"0","0","6","0","12",,,,"X21",,"2 HEMLOCK PL
NORWALK, CT 06854-4307
(41.088838, -73.422893)"
"020743930","USS SAN JUAN FAMILY SUPPORT GROUP","% LINDSAY CASTIGLIONE","PO BOX 5205","GROTON","CT","06349-5205","0","3","3","1000","201907","1","16","0","5","1","202110","0","0","2","0","10","0","0","0","T30","ASHLEY CHERTIER MBR",
"020748960","HOLINESS CHURCH OF JESUS APOSTOLIC INC","% CECIL A EVANS","30 GROVE ST","BRIDGEPORT","CT","06605-1408","0","3","3","7000","201104","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",,"30 GROVE ST
BRIDGEPORT, CT 06605-1408
(41.174341, -73.207435)"
"020756957","ROBERT F O KEEFE AND MAUREEN T O KEEFE FAMILY FOUNDATION","% ROBERT F OKEEFE","4750 MADISON AVE","TRUMBULL","CT","06611-1717","0","3","3","1000","202005","1","4","0","2","1","202112","6","4","0","1","12","1726497","296659",,"T20",,"4750 MADISON AVE
TRUMBULL, CT 06611-1717
(41.261606, -73.247411)"
"020762994","FRIENDS OF CANTON FOOTBALL INC","% CASSANDRA LEVIE","PO BOX 54","CANTON","CT","06019-0054","0","3","3","1000","200604","1","16","0","1","1","202112","3","3","2","0","12","60243","27765","27765","B112",,
