"business_name","street_address","municipality","state","zip_code","funding_date","loan_amt","woman_owned","minority_owned","veteran_owned","industry"
"Hogans Hard Cider LLC","522 Spielman Highway","Burlington","CT","6013","2020-05-29T00:00:00.000","4847","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"REY GROUP LLC","1375 MADISON AVE","Bridgeport","CT","6606","2020-05-29T00:00:00.000","10063","0","1","0","Finance, Insurance and Real Estate"
"Meraki","239 West Street","Litchfield","CT","6759","2020-05-29T00:00:00.000","7500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Healing Garden Counseling","1654 king street","Enfield","CT","6082","2020-05-29T00:00:00.000","3000","1","0","0","Health Care"
"Rebeka llc","135 Boston post rd","East Lyme","Ct","6333","2020-05-29T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Envy Hair Salon LLC","220 Berlin Turnpike, unit 7","Berlin","CT","6037","2020-05-29T00:00:00.000","16665","1","0","0","Other"
"585 Main LLC.","585 south Main st.","Naugatuck","CT","6770","2020-05-29T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Grey Matter Tech Corp","200 West Center Street, STE B26","Manchester","CT","6040","2020-05-29T00:00:00.000","11110","0","0","0","Professional, Scientific and Technical Services"
"Aramix Inc","100 Greyrock Pl","Stamford","CT","6901","2020-05-29T00:00:00.000","3000","0","0","0","Retail Trade"
"Tactile Techniques LLC","177 post rd west, suite2","Westport","CT","6880","2020-05-29T00:00:00.000","3000","1","1","0","Health Care"
"Tom’s Commercial Industrial and Home Improvement Services LLC.","2172 Meriden Waterbury Rd","Marion","CT","6444","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Whisked Away Pastry LLC","84, Edgleake Drive","Sandy Hook","CT","6482","2020-05-29T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Capitol Salvage","130 Old Town Rd","Vernon","CT","6066","2020-05-29T00:00:00.000","3000","0","0","0","Retail Trade"
"Chef Paul Barron, LLC","837 Boston Post Road Unit 9","Madison","CT","6443","2020-05-29T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Altorelli chiropractic and Wellness","125 New Milford Turnpike","New Preston","CT","6777","2020-05-29T00:00:00.000","5555","0","0","0","Health Care"
"GrapeVine Catering, LLC","16 King Hill Road","Storrs","CT","6268","2020-05-29T00:00:00.000","30000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"HD Group, LLC","3 Lockwood Ave","Old Greenwich","CT","6870","2020-05-29T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"NEW LONDON LODGE OF ELKS BPOE 360","81 Washington Street","New London","CT","6320","2020-05-29T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Susman, Duffy & Segaloff, P.C.","700 State Street, Suite 100","New Haven","CT","6511","2020-05-29T00:00:00.000","37500","0","0","0","Other"
"Education Lab Architects, LLC","60 Fairview Ave","Stamford","CT","6902","2020-05-29T00:00:00.000","11110","0","0","0","Construction"
"reruns bar and grill","541 main street","West Haven","ct","6516","2020-05-29T00:00:00.000","7458","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Health & Safety Training of Connecticut, LLC","285 Brewster Street","Coventry","CT","6238","2020-05-29T00:00:00.000","5555","0","0","0","Educational Services"
"OAK NORTH LLC","94 union street","Vernon","CT","6066","2020-05-29T00:00:00.000","37500","0","0","0","Health Care"
"SPB CONCEPT,LLC","80 County Street Unit 2N","Norwalk","CT","6851","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Ocean Cleaners","843 Jones Hill Road","West Haven","CT","6516","2020-05-29T00:00:00.000","5555","0","1","0","Other"
"S&R Expess Limo Service LLC","300 Seaside Ave, Apt 2E","Stamford","CT","6902","2020-05-29T00:00:00.000","4750","0","0","0","Transportation and Warehousing"
"Dave Miller Plumbing","18 Brazos rd","East Haven","Ct","6512","2020-05-29T00:00:00.000","3000","0","0","0","Construction"
"S Cube Group LLC","2864A Main Street","Glastonbury","ct","6033","2020-05-29T00:00:00.000","4250","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Thomas G Peters D.M.D    DBA  Farmington Valley Denta;","270 farmington ave suite 329","Farmington","CT","6032","2020-05-29T00:00:00.000","11110","0","0","0","Health Care"
"Kennedy Exchange LLC","65 Route 6","Columbia","CT","6237","2020-05-29T00:00:00.000","7500","0","0","0","Professional, Scientific and Technical Services"
"Allan I. Rosenthal DPM","30 Prospect st, t Ste 400","Ridgefield","CT","06877-4544","2020-05-29T00:00:00.000","5555","0","0","0","Health Care"
"Connecticut Chiefs Hockey, LLC","27 Bittersweet Hill","Wethersfield","CT","6109","2020-05-29T00:00:00.000","27775","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Waterbury Skating Center, Inc","60 Harvester Rd","Waterbury","CT","6716","2020-05-29T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Joshua L. Galiani, DDS","1460 MILL PLAIN RD","Fairfield","CT","6824","2020-05-29T00:00:00.000","11110","0","0","0","Health Care"
"Advance Energy Systems","28 Speno Ridge","Rocky Hill","CT","6067","2020-05-29T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"Attune, LLC","161 East Avenue, Suite 14","Norwalk","CT","6851","2020-05-29T00:00:00.000","3000","1","1","0","Health Care"
"JEFFREYS BARBER SHOP LLC","300 ELM ST","New London","CT","6320","2020-05-29T00:00:00.000","20833","0","1","0","Other"
"DeStefano Strengthening and Conditioning","3318 Berlin Turnpike Suite C","Newington","CT","6111","2020-05-29T00:00:00.000","5555","0","0","0","Other"
"Riki-hvac","50 forest rd","West Haven","CT","6516","2020-05-29T00:00:00.000","8333","0","1","0","Construction"
"Linda Rich Salon","283 Litchfield Rd","New Milford","CT","6776","2020-05-29T00:00:00.000","3750","1","0","0","Other"
"Georgetown Editing Studios, LLC","21 OLD FARM ROAD","Weston","CT","6883","2020-05-29T00:00:00.000","5555","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Mohawk West Tire & Auto Center Inc.","31 Mill Plain Rd","Danbury","CT","6811","2020-05-29T00:00:00.000","29167","0","0","0","Transportation and Warehousing"
"East Coast Taco, LLC","51 West Main Street","Niantic","CT","6357","2020-05-29T00:00:00.000","16652","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Vero Cucino Rustico LLC","749 Saybrook Road","Middletown","CT","6457","2020-05-29T00:00:00.000","17148","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Herb’s country Delicatessen and Restaurant, LLC","1115 Norwich-New London Tpke","Uncasville","CT","6382","2020-05-29T00:00:00.000","11110","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Mystic Yoga, LLC","80 Stonington RD, 2B","Mystic","CT","6355","2020-05-29T00:00:00.000","3000","1","0","0","Other"
"Pelle Dolce Aesthetics LLC","945 Cromwell Ave, Suite H","Rocky Hill","CT","6067","2020-05-29T00:00:00.000","22220","0","1","0","Other"
"Master Goldsmith Inc.","154 Bedford Street","Stamford","CT","6901","2020-05-29T00:00:00.000","5555","0","0","0","Retail Trade"
"Viththal LLC. Dba Days Inn","30 laning st","Southington","CT","6489","2020-05-29T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Stamford Center for the Arts Inc.","61 Atlantic Street","Stamford","CT","6901","2020-05-29T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"MAXIMILLIAN LEANDER CORP","221 Post Road West","Wesport","CT","6855","2020-05-29T00:00:00.000","11110","0","1","0","Retail Trade"
"Libran Arts, LLC  DBA Madame Gâteaux Custom Cake & Pastry Studio","1 Hartford Square, Unit C-9","New Britain","CT","6052","2020-05-29T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Signature Cycles of CT, Inc.","14 Railroad Ave","Greenwich","CT","6830","2020-05-29T00:00:00.000","22220","0","0","0","Retail Trade"
"Tree Tactics LLC","145 Ironworks Rd","Killingworth","CT","6907","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Jennings Yacht Services LLC","800 FLANDERS RD, BLDG 10 UNIT 3","Mystic","CT","6355","2020-05-29T00:00:00.000","37500","0","0","0","Other"
"Element 119 LLC","296 Reynolds Bridge Rd/ P.O. Box 100","Thomaston","CT","6787","2020-05-29T00:00:00.000","37500","0","0","0","Manufacturing"
"Hibernian Association Inc.","186 Greyrock Place","Stamford","CT","6901","2020-05-29T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"King Vincent Storm Studios Inc.","3 April St","West Haven","CT","6516","2020-05-29T00:00:00.000","10000","0","0","0","Other"
"Gumdrops & Lollipops LLC","334 Main Street","Niantic","CT","6357","2020-05-29T00:00:00.000","20833","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Abatement Solutions","14 Woodridge Drive","Cheshire","CT","6410","2020-05-29T00:00:00.000","3000","1","1","0","Professional, Scientific and Technical Services"
"Flavor Point LLC","587 Hanover Rd","Meriden","CT","6451","2020-05-29T00:00:00.000","3000","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Chosen 1 Plus Corp","772 Park Ave","Bloomfield","CT","6002","2020-05-29T00:00:00.000","31099","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Husky Kitchen LLC","1232 Storrs Rd","Mansfield","CT","6268","2020-05-29T00:00:00.000","11292","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Roost Darien LLC","1950 Post Road","Darien","CT","6820","2020-05-29T00:00:00.000","20000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"TVA Consulting","66 GREENFIELD ST, FL 3","Hartford","CT","6112","2020-05-29T00:00:00.000","3000","1","1","0","Professional, Scientific and Technical Services"
"Mr. Chow Inc","179 Park Rd","West Hartford","CT","6119","2020-05-29T00:00:00.000","22579","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"New Haven Pediatric & Adolescent Medical Services","419 Whalley Ave, Suite 101","New Haven","CT","6511","2020-05-29T00:00:00.000","11110","1","1","0","Health Care"
"Rowayton Arts Center, Inc.","145 Rowayton Avenue","Norwalk","CT","6853","2020-05-29T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"Chosen 1 Corp","2074 Park Street","Hartford","CT","6106","2020-05-29T00:00:00.000","16665","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Roman Son LLC","175 McPadden Dr","Stratford","CT","6615","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Daniel J Papuga","1 Eliot Place, Ste 200","Fairfield","CT","6824","2020-05-29T00:00:00.000","11110","0","0","0","Finance, Insurance and Real Estate"
"Life Changers Consulting LLC","20 Fox Chase Rd","Bloomfield","CT","6002","2020-05-29T00:00:00.000","3000","1","1","0","Other"
"M Squared Architecture PLLC","1 Longshore Ave.","Norwalk","CT","6854","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Premier Oral Surgery and Implantology Center","411 Barnum ave cutoff, #5","Stratford","CT","6614","2020-05-29T00:00:00.000","22220","0","0","0","Health Care"
"Seaside Style LLC","172 THIMBLE ISLAND RD","Branford","CT","6405","2020-05-29T00:00:00.000","3000","0","0","0","Retail Trade"
"Cleanse Skincare Therapists","3318 Berlin Turnpike","Newington","CT","6111","2020-05-29T00:00:00.000","3583","1","0","0","Health Care"
"Truman Gillet House B&B, LLC","151 N. Granby Rd","Granby","CT","6035","2020-05-29T00:00:00.000","3000","1","0","1","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Kehler Liddell Gallery Inc","873 Whalley Avenue","New Haven","CT","6515","2020-05-29T00:00:00.000","3000","0","0","0","Retail Trade"
"OmegaSoft LLC","2 Utley Rd","Bloomfield","CT","6002","2020-05-29T00:00:00.000","3000","0","1","0","Professional, Scientific and Technical Services"
"Karizmanailbar llc","218 main st","East Haven","CT","6512","2020-05-29T00:00:00.000","3529","1","0","0","Other"
"SolHaus LLC","200 Broad St #2410","Stamford","CT","6901","2020-05-29T00:00:00.000","3000","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Beauty By Dezign","24 Birch St","Manchester","CT","6040","2020-05-29T00:00:00.000","3000","1","1","0","Other"
"Everlasting Beauty LLC.","678 Blue Hills Avenue","Hartford","CT","6112","2020-05-29T00:00:00.000","3000","1","1","0","Other"
"Suela Tata LLC","623 Cypress Dr","Newington","CT","6111","2020-05-29T00:00:00.000","5000","1","0","0","Health Care"
"Frank Castaldi","1 Bank Street","Stamford","CT","6901","2020-05-29T00:00:00.000","30907","0","0","0","Health Care"
"T&D Growers LLC.","2035 SCOTT RD.","Cheshire","CT","6410","2020-05-28T00:00:00.000","26750","0","0","0","Other"
"Citadel Hobbies and Games LLC","565 LONG HILL RD","Groton","CT","6340","2020-05-28T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Ward Family LLC","1076 Main Street","Newington","CT","6111","2020-05-28T00:00:00.000","25000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"KNOX, Inc.","75 Laurel St","Hartford","CT","6106","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Brewery Legitimus","283 Main Street","New Hartford","CT","6057","2020-05-28T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Vision Center LTD","880 Bridgeport Avenue","Shelton","CT","6484","2020-05-28T00:00:00.000","37500","0","0","0","Health Care"
"UNITED AUTO SALES OF E WINDSOR INC","262 S MAIN ST","East Windsor","CT","6088","2020-05-28T00:00:00.000","16665","0","0","0","Retail Trade"
"wrought Iron Works LLC","2575 Albany Avenue","West Hartford","CT","6107","2020-05-28T00:00:00.000","15000","0","1","0","Manufacturing"
"Pho 135","135 Southmain St.","West Hartford","CT","6107","2020-05-28T00:00:00.000","5555","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Juliano's Pools LLC","321 Talcottville Rd","Vernon","CT","6066","2020-05-28T00:00:00.000","37500","0","0","0","Other"
"Varnum Enterprises LLC","11 Trowbridge Drive","Bethel","CT","6801","2020-05-28T00:00:00.000","37500","0","0","0","Construction"
"Studio M, LLC","29 Cottrell Street","Mystic","CT","6365","2020-05-28T00:00:00.000","3000","1","0","0","Retail Trade"
"The St. Joseph’s Church of Shelton","50 Fairmont Place","Shelton","CT","6484","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Do Valle, LLC","25 Business Park Drive","Branford","CT","6405","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Waterbury Eye Associates LLC","171 N Main Street","Waterbury","CT","6702","2020-05-28T00:00:00.000","29722","0","0","0","Health Care"
"Intersec LLC","1275 Cromwell Ave, Ste B3","Rocky Hill","CT","06067-3421","2020-05-28T00:00:00.000","3000","0","0","0","Other"
"ReGenerating Solutions, Inc.","1 Post Road, FL 3","Fairfield","CT","6824","2020-05-28T00:00:00.000","27775","0","0","0","Professional, Scientific and Technical Services"
"Sweet Maria's Inc.","159 Manor Ave","Waterbury","CT","6705","2020-05-28T00:00:00.000","33330","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"The Hive Hair Studio Llc II","93 Whitney Avenue","New Haven","CT","6510","2020-05-28T00:00:00.000","16665","0","0","0","Other"
"Blue Back Dental LLC","65 Memorial Rd #400","West Hartford","CT","6107","2020-05-28T00:00:00.000","37500","0","0","0","Health Care"
"Reka Woodworking Inc.","25 Perry Avenue","Norwalk","CT","6850","2020-05-28T00:00:00.000","11110","0","0","0","Manufacturing"
"Dutch Oil Company, Inc.","35 WILLIAM F PALMER RD","Moodus","CT","6469","2020-05-28T00:00:00.000","37500","0","0","0","Other"
"Our House LLC","77 Main Street North Unit 101","Southbury","CT","6488","2020-05-28T00:00:00.000","22220","0","0","0","Retail Trade"
"J.p’s plumbing and heating llc","97 Bridgeport ave unit 8","Shelton","Ct","6484","2020-05-28T00:00:00.000","11110","0","0","0","Construction"
"Effie's Place Restaurant, LLC","91 Park Road","West Hartford","CT","6119","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Institute for Healthcare Communication","171 Orange Street 2R","New Haven","CT","6510","2020-05-28T00:00:00.000","10000","0","0","0","Health Care"
"Dew Yoga, LLC","123 HIGH RIDGE ROAD","Stamford","CT","6905","2020-05-28T00:00:00.000","11110","1","0","0","Other"
"KARV LLC","670 Boston Post Road","Milford","CT","6460","2020-05-28T00:00:00.000","8750","0","1","0","Other"
"North Haven Restaurants LLC","75 WASHINGTON AVE","North Haven","CT","6473","2020-05-28T00:00:00.000","20000","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Odeon llc","918 Whalley Avenue","New Haven","CT","6515","2020-05-28T00:00:00.000","3000","1","0","0","Retail Trade"
"Zenomes LLC","49 Pershing Drive","Derby","CT","6418","2020-05-28T00:00:00.000","21333","1","1","0","Educational Services"
"Action Computer Services, LLC","4 Railroad Street","New Milford","CT","6776","2020-05-28T00:00:00.000","3000","1","0","0","Professional, Scientific and Technical Services"
"MediaCOM Inc","992 High Ridge Road","Stamford","CT","6905","2020-05-28T00:00:00.000","11110","0","0","0","Other"
"Timline Products Inc","695 Oakwood Ave","West Hartford","CT","6110","2020-05-28T00:00:00.000","27775","0","0","0","Other"
"Anthem Solar Inc","804 north farms rd","Wallingford","Ct","6492","2020-05-28T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"NE Hemp Farm LLC","13 Fort Hill Rd","Groton","CT","6340","2020-05-28T00:00:00.000","16667","0","0","0","Retail Trade"
"The Harp Group, LLC","150 Boston","Madison","CT","6443","2020-05-28T00:00:00.000","37500","0","0","0","Health Care"
"JP Media Inc.","155 Highline Trail","Stamford","CT","6902","2020-05-28T00:00:00.000","11110","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Express Dental Lab","286 Silas Deane HW","Wethersfield","CT","6109","2020-05-28T00:00:00.000","5555","0","0","0","Health Care"
"Opa Group, LLC","223 Main Street","Stamford","CT","6901","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Northwood Childcare, LLC","1129 ROUTE 169","Woodstock","CT","06281-1731","2020-05-28T00:00:00.000","32500","0","0","0","Other"
"Salon luna llc","3563 main st","Stratford","Ct","6614","2020-05-28T00:00:00.000","3000","1","0","0","Other"
"J & B Deli grocery","1147 chapel street","New Haven","CT","6511","2020-05-28T00:00:00.000","15000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"MATLAR LLC  D/B/A Merry Maids","11 Sycamore Way Unit 103","Branford","CT","6405","2020-05-28T00:00:00.000","20000","0","0","0","Other"
"West Hartford Art League, inc","37 Buena Vista Road","West Hartford","CT","6107","2020-05-28T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"Newington Children's Dentistry, LLC","435 Willard Ave. Unit C","Newington","CT","6111","2020-05-28T00:00:00.000","37500","1","0","0","Health Care"
"Seaside Shadows Haunted History Tours LLC","31 Grist Mill Road # 11","Moodus","CT","6469","2020-05-28T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Maugle Sierra Vineyards LLC","827 Colonel Ledyard Highway","Ledyard","CT","6339","2020-05-28T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"The Saint Michael Group LLC","216 S Main St","East Windsor","CT","6088","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Arnie's Corner Cafe LLC","170 Elm Street","Enfield","CT","6082","2020-05-28T00:00:00.000","5833","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Drivers Unlimited, Inc.","9 Mott Avenue, Suite 306","Norwalk","CT","6824","2020-05-28T00:00:00.000","37500","0","0","0","Transportation and Warehousing"
"Robert L Weiss, MD, PC","761 Main Ave  Suite 101","Norwalk","CT","6851","2020-05-28T00:00:00.000","37500","0","0","1","Health Care"
"ARC Consulting> LLC","820 COLUMBIA STREET","Orange","CT","6477","2020-05-28T00:00:00.000","3000","1","0","0","Other"
"Eastern Mechanical Services Inc","3 STARR STREET","Danbury","CT","6810","2020-05-28T00:00:00.000","37500","0","0","0","Construction"
"Central Connecticut Transportation Inc.","956 Old Colony Rd.","Meriden","CT","6451","2020-05-28T00:00:00.000","16665","0","0","0","Transportation and Warehousing"
"TAM Communications Inc","37 North Ave Suite 208","Norwalk","CT","6851","2020-05-28T00:00:00.000","34299","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Honor Wellness Center Incorporated","867 Main Street, First Floor, Suite 3A","Manchester","CT","6040","2020-05-28T00:00:00.000","5000","1","0","0","Professional, Scientific and Technical Services"
"Hartford Stage Company, Inc.","50 Church Street","Hartford","CT","6103","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Mawson Chiropractic LLC","168 C Route 66 East","Columbia","CT","6237","2020-05-28T00:00:00.000","5555","1","0","0","Health Care"
"The John Boyle Company","152 South Main Street, PO Box 397","New Britain","CT","6051","2020-05-28T00:00:00.000","12250","0","0","0","Retail Trade"
"Anderson Chiropractic","15 Woodbine Street","Torrington","CT","6790","2020-05-28T00:00:00.000","3000","1","0","0","Health Care"
"Blue Earth Compost, Inc.","3580 Main Street","Hartford","CT","6120","2020-05-28T00:00:00.000","24167","0","0","0","Professional, Scientific and Technical Services"
"DzineElements, Inc.","1 selleck street","Norwalk","CT","6855","2020-05-28T00:00:00.000","11110","0","0","0","Other"
"Shiv Yog Corporation","229 Main Street","Lakeville","CT","6039","2020-05-28T00:00:00.000","11110","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Stamford Museum and Nature Center Inc","39 Scofieldtown Road","Stamford","CT","6903","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Rhoddawg Express Llc","15 Mayfair Court","Bloomfield","Ct","6002","2020-05-28T00:00:00.000","3000","0","1","0","Transportation and Warehousing"
"Keeler Tavern Preservation Society, Inc","152 Main Street","Ridgefield","CT","6877","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"The SoNo Baking Company & Cafe LLC","101 Water Street","Norwalk","CT","6854","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Iron Sharpens Iron","998 Farmington Avenue, Suite 101,","West Hartford","CT","6107","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Jendee llc  Dba -salon j","168 York St","New Haven","CT","6511","2020-05-28T00:00:00.000","21667","1","0","0","Other"
"Chris Raffone Tennis","27 Marlborough Rd.","North Haven","CT","6473","2020-05-28T00:00:00.000","12500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"gina's daycare","17 jomar rd","Norwalk","CT","6854","2020-05-28T00:00:00.000","3750","1","0","0","Educational Services"
"The SAINT ROCH'S CHURCH CORPORATION OF GREENWICH","10 St Roch Ave","Greenwich","CT","6830","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"NJR Construction, LLC","3600 Winstead Road","Torrington","CT","6790","2020-05-28T00:00:00.000","37500","0","0","0","Construction"
"Rui Ma DMD, LLC","338 Orchard Hill Lane","Fairfield","CT","6824","2020-05-28T00:00:00.000","11110","0","1","0","Health Care"
"michael p gaudio dmd llc","850 north main st, westview blg 1","Wallingford","CT","6492","2020-05-28T00:00:00.000","33330","0","0","0","Health Care"
"Newington Children's Theatre Company","743 North Mountain Road","Newington","CT","6111","2020-05-28T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"DO EPIC STAMFORD LLC","13 POST RD W","Westport","CT","6880","2020-05-28T00:00:00.000","17534","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"MoJoe's Gym LLC","55 Old Gate Lane","Milford","CT","6460","2020-05-28T00:00:00.000","35000","0","0","0","Other"
"Innovative Network Solutions Corp","2001 W MAIN ST, Suite 208","Stamford","CT","6902","2020-05-28T00:00:00.000","37500","0","1","0","Professional, Scientific and Technical Services"
"ARTGRAFIX/STOVER GRAPHICS","1A RAILROAD AVE EXT","Beacon Falls","CT","6403","2020-05-28T00:00:00.000","16667","0","0","0","Other"
"Connecticut Family Chiropractic, Corporation PC","132 Federal Road, Suite 103","Danbury","CT","6811","2020-05-28T00:00:00.000","30833","0","0","0","Health Care"
"Rose Brothers North Windham LLc.","351 Boston Post Rd","North Windham","CT","6256","2020-05-28T00:00:00.000","37500","0","0","0","Transportation and Warehousing"
"Paul J Bied, DDS, LLC.","1160 Boston Post Road","Old Saybrook","CT","06475-4405","2020-05-28T00:00:00.000","37500","0","0","0","Health Care"
"Sartorius Sports Ltd.","177 West Main St","Avon","CT","6001","2020-05-28T00:00:00.000","19167","0","0","0","Retail Trade"
"David Mac Hair & Color Group, Inc","2240 Black Rock Turnpike","Fairfield","CT","6825","2020-05-28T00:00:00.000","25000","0","0","0","Other"
"Rising Starr Horse Rescue Corp.","93 Silver Spring Rd","Wilton","CT","6897","2020-05-28T00:00:00.000","10000","1","0","0","Professional, Scientific and Technical Services"
"Skyre, Inc.","111 Roberts St Ste J","East Hartford","CT","06108-3653","2020-05-28T00:00:00.000","37500","0","0","0","Manufacturing"
"ADJ OF STAMFORD, INC","60 BONNER ST","Stamford","CT","6902","2020-05-28T00:00:00.000","37500","0","0","0","Construction"
"NEBO LLC","981 MAIN STREET","Manchester","CT","6040","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Mpower Health And Fitness","83B Main St.","Deep River","CT","6417","2020-05-28T00:00:00.000","3000","0","0","0","Other"
"Visual Art Library","165 State Street","New London","CT","6320","2020-05-28T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"South Windsor Child Development Center","1333 Sullivan Ave","South Windsor","CT","6074","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Midstate Chamber of Commerce","546 South Broad Street; Suite 2C","Meriden","CT","6450","2020-05-28T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"Hawkwood Games LLC","50 Broad St. Unit 31","Milford","CT","6460","2020-05-28T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"DASCO Welded Products, Inc","2038 THOMASTON AVE","Waterbury","CT","6704","2020-05-28T00:00:00.000","37500","0","0","0","Manufacturing"
"Connecticut United for Research Excellence, Inc  CURE","93 Shenecossett Rd.","Goton","CT","6340","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"The Children’s Community Programs of CT, Inc.","65 Underhill Road","Hamden","CT","6517","2020-05-28T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Law Offices of Wendy Prince & Associates, LLC","1 Atlantic Street, Suite 604","Stamford","CT","6901","2020-05-28T00:00:00.000","27775","1","0","0","Other"
"Estimatica, Inc.","711 Brickyard Rd","Woodstock","CT","6281","2020-05-28T00:00:00.000","5555","0","0","1","Professional, Scientific and Technical Services"
"Yumbla Trucking and Management Co. llc","205 Fairmont av","New Haven","ct","6513","2020-05-28T00:00:00.000","37500","1","1","0","Transportation and Warehousing"
"DANBURY POWERSPORTS, INC.","41 LAKE AVENUE EXTENSION","Danbury","CT","6811","2020-05-28T00:00:00.000","37500","0","0","0","Retail Trade"
