"credentialid","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1472123","CORPORATION","AAJ FOUNDATION",,"CHR.0061391","CHR","61391",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2018-01-24T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","777 6th Street, NW, Suite 200","Washington","DC","20001","2022-05-23T00:00:00.000"
"967532","CORPORATION","AAMGA EDUCATION FOUNDATION",,"CHR.0053966","CHR","53966",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2010-08-10T00:00:00.000","2017-08-15T00:00:00.000","2018-05-31T00:00:00.000","610 FREEDOM BUSINESS CTR DR STE 110","KING OF PRUSSIA","PA","194061329","2018-06-01T00:00:00.000"
"1490407","CORPORATION","AAMI FOUNDATION INC","AAMI FOUNDATION-I INC","CHR.0061442","CHR","61442",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2018-02-13T00:00:00.000","2021-09-01T00:00:00.000","2022-08-31T00:00:00.000","901 N GLEBE RD STE 300","ARLINGTON","VA","222031854","2022-09-05T00:00:00.000"
"966963","CORPORATION","AAPL INSTITUTE FOR EDUCATION AND RESEARCH INC",,"CHR.0052332","CHR","52332",,"PUBLIC CHARITY","INACTIVE",,"0","2008-09-10T00:00:00.000","2012-06-01T00:00:00.000","2013-05-31T00:00:00.000","PO BOX 30","BLOOMFIELD","CT","060020030","2014-08-25T00:00:00.000"
"1239486","BUSINESS","AARON AND BETTY LEE STERN FOUNDATION",,"CHR.0058211-EXEMPT","CHR","58211","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2014-08-11T00:00:00.000","2014-08-11T00:00:00.000",,"465 PARK AVE","NEW YORK","NY","100221919","2017-05-02T00:00:00.000"
"955968","CORPORATION","AARON AND BETTY LEE STERN FOUNDATION INC.",,"CHR.0008661","CHR","8661",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"53 DINGLETOWN ROAD","GREENWICH","CT","06830","2010-09-27T00:00:00.000"
"1025310","CORPORATION","AARON DIAMOND AIDS RESEARCH CENTER FOR THE CITY OF NEW YORK INC",,"CHR.0055693","CHR","55693",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-07-20T00:00:00.000","2019-06-01T00:00:00.000","2019-12-11T00:00:00.000","455 1ST AVE FL 7","NEW YORK","NY","100169102","2019-12-11T00:00:00.000"
"965616","CORPORATION","AARON JOSEPH DORNAN FOUNDATION",,"CHR.0012166-EXEMPT","CHR","12166","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2004-06-03T00:00:00.000",,,"310 GOFF ROAD","WETHERSFIELD","CT","061092407","2017-03-16T00:00:00.000"
"1626898","CORPORATION","AARONS ROD FOUNDATION INC",,"CHR.0062419-EXEMPT","CHR","62419","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2019-01-18T00:00:00.000","2019-01-18T00:00:00.000",,"161 WETHERELL ST","MANCHESTER","CT","060406409","2019-01-18T00:00:00.000"
"962423","CORPORATION","AARP",,"CHR.0011170","CHR","11170",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2019-12-01T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","601 E ST NW","WASHINGTON","DC","200490001","2021-11-19T00:00:00.000"
"954901","CORPORATION","AARP ANDRUS FOUNDATION",,"CHR.0003876","CHR","3876",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"601 E. STREET, N.W.","WASHINGTON","DC","20049","2010-09-27T00:00:00.000"
"962363","CORPORATION","AARP FOUNDATION",,"CHR.0011083","CHR","11083",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2019-12-01T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","601 E ST NW","WASHINGTON","DC","200490001","2021-11-17T00:00:00.000"
"1156092","CORPORATION","AAUP FOUNDATION",,"CHR.0057071","CHR","57071",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-04-01T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1133 19TH ST NW STE 200","WASHINGTON","DC","200363655","2021-11-30T00:00:00.000"
"967851","CORPORATION","AAUW ACTION FUND INC",,"CHR.0006498","CHR","6498",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1310 L ST NW","WASHINGTON","DC","200054113","2022-04-20T00:00:00.000"
"958579","CORPORATION","ABANDONED ANIMALS INC.",,"CHR.0008041-EXEMPT","CHR","8041","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"215 HIGHLAND ST","HAMDEN","CT","065112001","2017-03-16T00:00:00.000"
"957317","CORPORATION","ABANDONED CHILDRENS FUND",,"CHR.0051982","CHR","51982",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2008-03-14T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","2360 PROFESSIONAL DR #101","SANTA ROSA","CA","95403","2021-11-30T00:00:00.000"
"1500834","CORPORATION","ABANDONED DOGS OF RI RESCUE","ADRI","CHR.0061562-EXEMPT","CHR","61562","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-03-27T00:00:00.000","2018-03-27T00:00:00.000",,"29 PARIS IRONS RD","NORTH SCITUATE","RI","028572838","2018-03-29T00:00:00.000"
"2229393","CORPORATION","ABAR SUFFIELD INC",,"CHR.0064991-EXEMPT","CHR","64991","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2021-06-28T00:00:00.000","2021-06-28T00:00:00.000",,"880 BURBANK AVE","SUFFIELD","CT","060781459","2021-06-28T00:00:00.000"
"963233","CORPORATION","ABB FOUNDATION INC",,"CHR.0012645","CHR","12645",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2005-01-06T00:00:00.000","2013-06-01T00:00:00.000","2014-11-30T00:00:00.000","187 DANBURY RD STE 1E","WILTON","CT","068974079","2015-10-31T00:00:00.000"
"1492258","CORPORATION","ABBOTTS HILL FARM INC","ABBOTTS HILL FARM & RESCUE","CHR.0061453-EXEMPT","CHR","61453","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-02-15T00:00:00.000","2018-02-15T00:00:00.000",,"5 ABBOTTS HILL RD","NEWTOWN","CT","064702421","2018-02-16T00:00:00.000"
"955339","CORPORATION","ABBY'S ALL-STARS",,"CHR.0051901-EXEMPT","CHR","51901","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","INACTIVE",,"0","2008-02-01T00:00:00.000",,,"10 VIXEN RD","TRUMBULL","CT","066111528","2017-03-16T00:00:00.000"
"967819","CORPORATION","ABC INC OF NEW CANAAN","DBA A BETTER CHANCE INC OF NEW CANAAN","CHR.0006203","CHR","6203",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2008-11-13T00:00:00.000","2021-06-01T00:00:00.000","2022-05-31T00:00:00.000","64 LOCUST AVENUE","NEW CANAAN","CT","06840","2022-06-05T00:00:00.000"
"961420","CORPORATION","ABC IN DARIEN INC","A BETTER CHANCE IN DARIEN","CHR.0003848","CHR","3848",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","103 TOKENEKE RD","DARIEN","CT","068204828","2022-03-21T00:00:00.000"
"968262","CORPORATION","ABC'S GYMNASTIC STARS LLC",,"CHR.0054189-EXEMPT","CHR","54189","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-09-14T00:00:00.000",,,"40 INDURSTRIAL PARK ROAD","NIANTIC","CT","06357","2017-03-16T00:00:00.000"
"1045069","CORPORATION","ABET FOUNDATION INC",,"CHR.0056005","CHR","56005",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-12-16T00:00:00.000","2015-12-01T00:00:00.000","2015-12-31T00:00:00.000","415 N CHARLES ST","BALTIMORE","MD","212014405","2017-05-02T00:00:00.000"
"959229","CORPORATION","A BETTER CHANCE INC",,"CHR.0009274","CHR","9274",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","253 W 35TH ST FL 6","NEW YORK","NY","100011907","2021-11-18T00:00:00.000"
"958431","CORPORATION","A BETTER CHANCE IN RIDGEFIELD  INC",,"CHR.0006777","CHR","6777",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","PO BOX 1044","RIDGEFIELD","CT","068779044","2022-01-20T00:00:00.000"
"962126","CORPORATION","A BETTER CHANCE OF WESTPORT INC",,"CHR.0010654","CHR","10654",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","PO BOX 2153","WESTPORT","CT","068800153","2022-03-16T00:00:00.000"
"955165","CORPORATION","A BETTER CHANCE OF WILTON INC",,"CHR.0007439","CHR","7439",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","PO BOX 7658","WILTON","CT","068977658","2022-03-25T00:00:00.000"
"1224696","CORPORATION","A BETTER CHOICE WOMENS CENTER INC","ABC WOMENS CENTER","CHR.0058046","CHR","58046",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2014-05-23T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","180 E MAIN ST","MIDDLETOWN","CT","064574401","2021-11-19T00:00:00.000"
"962724","CORPORATION","A BETTER WAY FOUNDATION ABWF INC",,"CHR.0011668","CHR","11668",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2005-08-29T00:00:00.000","2016-08-01T00:00:00.000","2017-07-31T00:00:00.000","59 Burlington Street","HARTFORD","CT","06112","2018-07-01T00:00:00.000"
"963126","CORPORATION","A BETTER WORLD - THE ADOPTION CONNECTION INC.",,"CHR.0012446-EXEMPT","CHR","12446","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2004-10-15T00:00:00.000",,,"29 CORNELL ROAD","WEST HARTFORD","CT","06107","2017-03-16T00:00:00.000"
"2091362","CORPORATION","ABIGAIL HINMAN CHAPTER NSDAR INC",,"CHR.0064225-EXEMPT","CHR","64225","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2020-10-14T00:00:00.000","2020-10-14T00:00:00.000",,"11 WINDWARD WAY","WATERFORD","CT","063853215","2020-10-21T00:00:00.000"
"963841","CORPORATION","ABIGAIL PHELPS CHAPTER DAR",,"CHR.0009754-EXEMPT","CHR","9754","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"48 WELLS ROAD","GRANBY","CT","06035","2017-03-16T00:00:00.000"
"1595682","BUSINESS","ABILENE CHRISTIAN UNIVERSITY",,"CHR.0062059-EXEMPT","CHR","62059","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-08-27T00:00:00.000","2018-08-27T00:00:00.000",,"1600 CAMPUS CT","ABILENE","TX","796013761","2018-08-28T00:00:00.000"
"967784","CORPORATION","ABILIS COMMUNITY FOUNDATION",,"CHR.0005576","CHR","5576",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-06-29T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","50 GLENVILLE ST","GREENWICH","CT","068314140","2022-06-01T00:00:00.000"
"963968","CORPORATION","ABILIS INC",,"CHR.0001562","CHR","1562",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-06-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","50 GLENVILLE ST","GREENWICH","CT","068314140","2022-06-01T00:00:00.000"
"1620603","CORPORATION","ABILITIES FIRST INC",,"CHR.0062344","CHR","62344",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-12-14T00:00:00.000","2022-01-31T00:00:00.000","2022-11-30T00:00:00.000","167 MYERS CORNERS RD STE 202","WAPPINGERS FALLS","NY","125903869","2022-02-03T00:00:00.000"
"956205","CORPORATION","ABILITIES WITHOUT BOUNDARIES INC",,"CHR.0001121","CHR","1121",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0",,"2020-06-01T00:00:00.000","2021-05-31T00:00:00.000","615 W JOHNSON AVE","CHESHIRE","CT","064104531","2022-05-01T00:00:00.000"
"960727","CORPORATION","ABILITY BEYOND DISABILITY INC",,"CHR.0001431","CHR","1431",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","4 BERKSHIRE BLVD","BETHEL","CT","068011001","2022-05-16T00:00:00.000"
"967142","CORPORATION","ABINGTON SOCIAL LIBRARY",,"CHR.0052507-EXEMPT","CHR","52507","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2008-10-14T00:00:00.000",,,"536 HAMPTON ROAD","POMFRET CENTER","CT","06259","2017-03-16T00:00:00.000"
"2254390","CORPORATION","A.B.L.E. ARTISTS BREAKING LIMITS AND EXPECTATIONS",,"CHR.0065261","CHR","65261",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-09-22T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1535 N DAYTON ST","CHICAGO","IL","606428054","2022-04-20T00:00:00.000"
"1362834","CORPORATION","ABLE CHILD PARENTS FOR LABE AND DRUG FREE EDUCATION",,"CHR.0059824-EXEMPT","CHR","59824","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-06-24T00:00:00.000","2016-06-24T00:00:00.000",,"19 WASHINGTON AVE","WESTPORT","CT","068802547","2017-05-02T00:00:00.000"
"965834","CORPORATION","ABLELIGHT FOUNDATION INC",,"CHR.0051797","CHR","51797",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2007-12-24T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","600 HOFFMANN DR","WATERTOWN","WI","530946223","2022-07-29T00:00:00.000"
"1025458","CORPORATION","ABLELIGHT INC",,"CHR.0055704","CHR","55704",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-07-21T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","600 HOFFMANN DR","WATERTOWN","WI","530946223","2022-07-29T00:00:00.000"
"1188609","CORPORATION","ABLITIONIST LAW CENTER",,"CHR.0057520","CHR","57520",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-10-08T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","201 N BRADDOCK","PITTSBURGH","PA","15208","2021-11-17T00:00:00.000"
"1421113","CORPORATION","ABOLISH PRIVATE PRISONS",,"CHR.0060696","CHR","60696",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2017-05-04T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","2307 S RURAL RD","TEMPE","AZ","852822424","2022-05-23T00:00:00.000"
"956693","CORPORATION","ABORTION ACCESS PROJECT",,"CHR.0011700","CHR","11700",,"PUBLIC CHARITY","INACTIVE",,"0","2003-08-22T00:00:00.000","2005-10-01T00:00:00.000","2006-05-31T00:00:00.000","552 MASSACHUSETTS AVE. , #215","CAMBRIDGE","MA","02139","2010-10-21T00:00:00.000"
"956721","CORPORATION","ABORTION CARE NETWORK",,"CHR.0052325","CHR","52325",,"PUBLIC CHARITY","INACTIVE",,"0","2008-08-20T00:00:00.000","2008-08-20T00:00:00.000","2009-05-31T00:00:00.000","1625 K STREET, NW, SUITE 1020","WASHINGTON","DC","20006","2014-08-25T00:00:00.000"
"965253","CORPORATION","ABOUT FACE U.S.A.",,"CHR.0005360-EXEMPT","CHR","5360","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"1002 LIBERTY LANE","WARRINGTON","PA","18976","2017-03-16T00:00:00.000"
"975911","CORPORATION","ABOVE THE RIM FOUNDATION INC",,"CHR.0055121","CHR","55121",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2010-11-19T00:00:00.000","2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","5 KENSINGTON LN UNIT 103","ROCKY HILL","CT","060673635","2017-10-31T00:00:00.000"
"962382","CORPORATION","ABRAHAM LINCOLN FOUNDATION  FOR PUBLIC POLICY RESEARCH INC",,"CHR.0011110","CHR","11110",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0",,"2015-12-01T00:00:00.000","2016-11-30T00:00:00.000","21800 TOWNCENTER PLZ STE 266A","STERLING","VA","201641887","2017-10-31T00:00:00.000"
"1327619","CORPORATION","ABRAHAM'S PROMISE INC",,"CHR.0059354-EXEMPT","CHR","59354","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-01-06T00:00:00.000","2016-01-06T00:00:00.000",,"566 WINTHROP AVE STE 1","NEW HAVEN","CT","065113118","2017-05-02T00:00:00.000"
"1155785","CORPORATION","ABS CBN FOUNDATION INTERNATIONAL","ABS CBN FOUNDATION, INC; BANTAY BATA (CHILD WATCH); AFI - USA","CHR.0057068","CHR","57068",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-03-26T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","432 N CANAL ST STE 21","SOUTH SAN FRANCISCO","CA","940804666","2022-08-16T00:00:00.000"
"958037","CORPORATION","ABSOLUTE RETURN FOR KIDS US INC",,"CHR.0052292","CHR","52292",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2008-10-27T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","16 RYAN ST","SYOSSET","NY","117912128","2022-03-16T00:00:00.000"
"956825","CORPORATION","A BUCKET FULL OF FRIENDS INC.",,"CHR.0007548-EXEMPT","CHR","7548","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"40 NOD ROAD","CLINTON","CT","06413","2017-03-16T00:00:00.000"
"967025","CORPORATION","ABUNDANT GRACE CHRISTIAN CHURCH INC.",,"CHR.0052387-EXEMPT","CHR","52387","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2008-08-15T00:00:00.000",,,"660 WESTWOODS ROAD","HAMDEN","CT","06518","2017-03-16T00:00:00.000"
"1050548","CORPORATION","ABUSED CHILDRENS FUND INC",,"CHR.0056095","CHR","56095",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-02-02T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1535 FARMERS LN # 200","SANTA ROSA","CA","954057525","2021-11-17T00:00:00.000"
"963504","CORPORATION","ACABELLA",,"CHR.0050655-EXEMPT","CHR","50655","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2006-08-17T00:00:00.000",,,"7 RABBIT LANE","DARIEN","CT","06820","2017-03-16T00:00:00.000"
"1489946","CORPORATION","ACACIA NETWORK INC",,"CHR.0061428","CHR","61428",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-02-07T00:00:00.000","2022-03-14T00:00:00.000","2022-11-30T00:00:00.000","300 East 175th Street","Bronx","NY","10457","2022-03-14T00:00:00.000"
"965778","CORPORATION","ACADEMIC ALLIANCE FOR A BETTER WORLD INC.",,"CHR.0013038-EXEMPT","CHR","13038","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2005-06-22T00:00:00.000",,,"PO BOX 118","COLLINSVILLE","CT","060220118","2017-03-16T00:00:00.000"
"955354","CORPORATION","ACADEMIC FUNDING FOUNDATION",,"CHR.0051924","CHR","51924",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"706A GREENBANK ROAD","WILMINGTON","DE","19808","2014-03-20T00:00:00.000"
"1198790","CORPORATION","ACADEMICS STAND AGAINST POVERTY INC","ASAP","CHR.0057705","CHR","57705",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-12-16T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","313 SAINT RONAN ST APT B","NEW HAVEN","CT","065112327","2022-07-29T00:00:00.000"
"957268","CORPORATION","ACADEMY FOR EDUCATIONAL DEVELOPMENT INC.",,"CHR.0010890","CHR","10890",,"PUBLIC CHARITY","INACTIVE",,"0",,"2010-03-30T00:00:00.000","2010-05-31T00:00:00.000","1825 CONNECTICUT AVENUE NW","WASHINGTON","DC","20009","2014-08-25T00:00:00.000"
"1530790","CORPORATION","ACADEMY FOUNDATION",,"CHR.0061914","CHR","61914",,"PUBLIC CHARITY","INACTIVE",,"0","2018-07-17T00:00:00.000","2020-10-22T00:00:00.000","2021-05-31T00:00:00.000","8949 WILSHIRE BOULEVARD","BEVERLY HILLS","CA","902111972","2021-07-13T00:00:00.000"
"1669113","CORPORATION","ACADEMY MUSEUM FOUNDATION",,"CHR.0062884","CHR","62884",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2019-06-17T00:00:00.000","2022-08-03T00:00:00.000","2023-05-31T00:00:00.000","6067 WILSHIRE BLVD","LOS ANGELES","CA","900363604","2022-08-05T00:00:00.000"
"956588","CORPORATION","ACADEMY OF COUNTRY MUSIC CHARITABLE FUND",,"CHR.0051239","CHR","51239",,"PUBLIC CHARITY","INACTIVE",,"0","2007-05-11T00:00:00.000","2008-02-04T00:00:00.000","2008-05-31T00:00:00.000","5500 BALBOA BOULEVARD, SUITE 200","ENCINO","CA","91316","2014-08-25T00:00:00.000"
"955700","CORPORATION","ACADEMY OF FINE ARTS INC",,"CHR.0052958","CHR","52958",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2009-05-12T00:00:00.000","2014-09-01T00:00:00.000","2015-08-31T00:00:00.000","600 MAIN ST","LYNCHBURG","VA","245041322","2016-07-31T00:00:00.000"
"1051724","COMPANY","ACADEMY OF GENERAL DENTISTRY FOUNDATION",,"CHR.0056116","CHR","56116",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-02-09T00:00:00.000","2022-03-01T00:00:00.000","2022-11-30T00:00:00.000","560 W LAKE ST FL 6","CHICAGO","IL","606611420","2022-03-03T00:00:00.000"
"1194196","CORPORATION","ACADEMY OF MANAGED CARE PHARMACY FOUNDATION","F/K/A FOUNDATION FOR MANAGED CARE PHARMACY (FMCP)","CHR.0057619","CHR","57619",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2013-11-15T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","675 N WASHINGTON ST STE 220","ALEXANDRIA","VA","223141939","2021-11-30T00:00:00.000"
"2190191","CORPORATION","ACADEMY OF MUSIC OF PHILADELPHIA INC","ACADEMY OF MUSIC","CHR.0064645","CHR","64645",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-03-12T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","1 S BROAD ST FL 14","PHILADELPHIA","PA","191073426","2022-07-29T00:00:00.000"
"1050532","COMPANY","ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA (THE)",,"CHR.0056092","CHR","56092",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2012-02-02T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1900 BENJAMIN FRANKLIN PKWY","PHILADELPHIA","PA","191031101","2022-06-01T00:00:00.000"
"960735","CORPORATION","ACADEMY OF OUR LADY OF MERCY  INC.",,"CHR.0001441-EXEMPT","CHR","1441","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"20 HIGH ST","MILFORD","CT","06460","2017-03-16T00:00:00.000"
"965988","CORPORATION","ACADEMY OF SPIRITUALITY AND PARANORMAL STUDIES INC.",,"CHR.0050223-EXEMPT","CHR","50223","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2006-01-17T00:00:00.000",,,"PO BOX 614","BLOOMFIELD","CT","060020614","2017-03-16T00:00:00.000"
"955830","CORPORATION","ACADEMY OF THE HOLY FAMILY INC.",,"CHR.0008082-EXEMPT","CHR","8082","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","INACTIVE",,"0",,,,"PO BOX 691, WEST MAIN STREET","BALTIC","CT","06330","2017-03-16T00:00:00.000"
"960076","CORPORATION","ACADEMY OF THE HOLY FAMILY INC.",,"CHR.0009997-EXEMPT","CHR","9997","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"PO BOX 691, WEST MAIN STREET","BALTIC","CT","06330","2017-03-16T00:00:00.000"
"957989","CORPORATION","ACADIA CENTER",,"CHR.0051769","CHR","51769",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2007-12-10T00:00:00.000","2022-01-27T00:00:00.000","2022-11-30T00:00:00.000","8 SUMMER ST","ROCKPORT","ME","048565944","2022-01-28T00:00:00.000"
"955966","CORPORATION","A CAMPAIGN FOR FORGIVENESS RESEARCH",,"CHR.0009106","CHR","9106",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"800 W. FRANKLIN STREER, PO BOX 842018","RICHMOND","VA","232842018","2010-09-27T00:00:00.000"
"966721","CORPORATION","ACANI INC","AMERICAN COALITION AGAINST A NUCLEAR IRAN","CHR.0052194","CHR","52194",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2008-07-02T00:00:00.000","2021-12-09T00:00:00.000","2022-11-30T00:00:00.000","PO BOX 1028","NEW YORK","NY","101851028","2021-12-13T00:00:00.000"
"1518244","CORPORATION","ACC ANGELS INC",,"CHR.0061733-EXEMPT","CHR","61733","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-05-29T00:00:00.000","2018-05-29T00:00:00.000",,"2 RAVENGLASS DR","STAMFORD","CT","069031033","2018-05-30T00:00:00.000"
