"manifest","dtshipp","batch_numbers","genepa","genname","gensitestreetaddress","gensitetown","gensitezipcode","wasteoccr","usdot","contno","contty","qty","wtvol","epa_waste_codes","copies","tsdfepa","tsdfname","tsdfstreetaddress","tsdftown","tsdfzipcode","tsdfcountry","tran1epa","tran1name","tran1streetaddress","tran1town","tran1state","tran1zipcode","tran1country","tran2epa","tran2name","tran2streetaddress","tran2town","tran2state","tran2zipcode","tran2country","genmailaddress","genmailtown","genmailstate","genmailzipcode","discrep","recdate","tr2date","altfacepa","altfacname","altfacstreetaddress","altfactown","altfacstate","altfaczip","altfacdate","tsdfstate","uniquekey"
"DEP0000146","1985-04-18T00:00:00.000",,"CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708-","1","WASTE ALKALINE CORROSIVE LIQUID, NOS",,,"4126","G","D002",,"SCD070371885","CP CHEMICALS INC","HIGHWAY 15 SOUTH","SUMTER","29150","USA","CTD069262186","PORTLAND CHEMICAL WORKS",,,"CT",,"USA",,,,,"CT",,"USA","526 HUNTINGTON AVE","WATERBURY","CT","06708","N",,,,,,,,,,"SC","DEP00001461"
"DEP0000150","1985-04-24T00:00:00.000",,"CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708-","1","WASTE ALKALINE (COPPER CHLORIDE) LIQ,NOS",,,"3896","G","D002",,"SCD070371885","CP CHEMICALS INC","HIGHWAY 15 SOUTH","SUMTER","29150","USA","CTD069262186","PORTLAND CHEMICAL WORKS",,,"CT",,"USA",,,,,"CT",,"USA","526 HUNTINGTON AVE","WATERBURY","CT","06708","N",,,,,,,,,,"SC","DEP00001501"
"DEP0000169","1985-03-07T00:00:00.000",,"CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708-","1","ALKALINE (CORROSIVE) LIQUID, NOS",,"80","3424","G","D002",,"SCD070371885","CP CHEMICALS INC","HIGHWAY 15 SOUTH","SUMTER","29150","USA","SCD070371885","C.P. CHEMICALS, INC.",,,"CT",,"USA",,,,,"CT",,"USA","526 HUNTINGTON AVE","WATERBURY","CT","06708","N",,,,,,,,,,"SC","DEP00001691"
"NYA1671516","1985-04-02T00:00:00.000","999999","CTD001148303","WINDSOR MFGO","169 KENNEDY RD","WINDSOR","06095","1","HAZARDOUS WASTE LIQUID NOS",,"CM","27060","P","F006","2","NYD049836679","SCA CHEMICAL SEVICES INC","1550 BALMER RD","MODEL CITY","14107","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","169 KENNEDY RD","WINDSOR","CT","06095","U","1985-04-03T00:00:00.000",,,,,,,,,"NY","NYA16715161"
"CTA0023004","1984-10-18T00:00:00.000","999999","CTD001453232","BURNDY CORP","WAMPUS LANE","MILFORD","06460","1","HAZARDOUS WASTE LIQUID N.O.S.","1","TT","5600","G","F006","2","NJD002385730","EI DUPONT DE NEMOURS & CO","CHAMBERS WORKS","DEEPWATER","08033","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","WAMPUS LANE","MILFORD","CT","06460","N","1984-10-19T00:00:00.000",,,,,,,,,"NJ","CTA00230041"
"RIA0000910","1985-09-24T00:00:00.000",,"CTD980524391","U S GASKET & SHIM CORP CT","LAKE AVE","DAYVILLE","06241","1","WASTE METHYLENE CHLORIDE","004","DM","2400","P","F002",,"RID084802842","CHEM-PAK CORP","167 MILL ST","CRANSTON","02905","USA","RID051508034","G.M. GANNON CO., INC.,",,,"CT",,"USA",,,,,"CT",,"USA","LAKE AVE","DAYVILLE","CT","06241",,,,,,,,,,,"RI","RIA00009101"
"CTA0005521","1984-11-21T00:00:00.000","999999","CTD001859776","TRW BEARINGS DIV","WOODFORD AVE","PLAINVILLE","06062","1","WASTE COMBUSTIBLE LIQUID NOS",,"DM","160","G","D001","1","CTD000845982","SAFETY KLEEN CORP 2-070-01","24 BRIXTON ST","WEST HARTFORD","06107","USA","CTD000845982","SAFETY KLEEN CORP 2-070-01",,,"CT",,"USA",,,,,"CT",,"USA","WOODFORD AVE","PLAINVILLE","CT","06062","N","1984-11-26T00:00:00.000",,,,,,,,,"CT","CTA00055211"
"CTA0019997","1984-12-20T00:00:00.000","999999","CTD058508722","COLONIAL BRONZE CO","511 WINSTED RD","TORRINGTON","06790","1","HAZARDOUS WASTE LIQUID N.O.S.",,"TT","150","G","F006","1","CTD000845263","TORRINGTON WPCP #1","BOGUE RD","HARWINTON","06790","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","511 WINSTED RD","TORRINGTON","CT","06790","N","1984-12-20T00:00:00.000",,,,,,,,,"CT","CTA00199971"
"CTA0019999","1984-10-05T00:00:00.000","999999","CTD058508722","COLONIAL BRONZE CO","511 WINSTED RD","TORRINGTON","06790","1","HAZARDOUS WASTE LIQUID N.O.S.",,"TT","250","G","F006","1","CTD000845263","TORRINGTON WPCP #1","BOGUE RD","HARWINTON","06790","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","511 WINSTED RD","TORRINGTON","CT","06790","N","1984-10-05T00:00:00.000",,,,,,,,,"CT","CTA00199991"
"CTA0023557","1984-11-12T00:00:00.000","999999","CTD059831107","CUSTOM METAL CRAFTERS INC","815 NORTH MOUNTAIN RD","NEWINGTON","06111","1","HAZARDOUS WASTE LIQUID NOS",,"TT","4150","G","F006","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","815 NORTH MOUNTAIN RD","NEWINGTON","CT","06111","N","1984-11-12T00:00:00.000",,,,,,,,,"CT","CTA00235571"
"CTA0027379","1984-12-04T00:00:00.000","999999","CTP000000119","DEVON PRECISION INDUSTRIES","MUNSON RD","WOLCOTT","06716","1","WASTE COMBUSTIBLE LIQUID",,"TT","1000","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","MUNSON RD","WOLCOTT","CT","06716","N","1984-12-04T00:00:00.000",,,,,,,,,"CT","CTA00273791"
"MAA007322","1984-10-16T00:00:00.000","999999","CTD001163500","MITCHELL BATEO","137 BROOKSIDE RD","WATERBURY","06721","1","WASTE METHYLENE CHLORIDE",,"TT","700","G","F002","2","MAD019371079","GENERAL CHEMICAL CORP","133 LELAND ST","FRAMINGHAM","01701","USA","CTD055310759","HUBBARD HALL INC",,,"CT",,"USA","MAD019371079","GENERAL CHEMICAL CORPORATION,",,,"CT",,"USA","137 BROOKSIDE RD","WATERBURY","CT","06721","N","1984-10-18T00:00:00.000","1984-10-16T00:00:00.000",,,,,,,,"MA","MAA0073221"
"CT0024522","1985-10-31T00:00:00.000","999999","CTD041116807","HAMILTON STANDARD","1690 NEW BRITAIN AVE","FARMINGTON","06032","1","WASTE FLAMMABLE LIQUIDS NOS","006","DM","300","G","D001","1","CTD001145341","HAMILTON STANDARD DIVISION OF UTC","BRADLEY FIELD RD","WINDSOR LOCKS","06096","USA","CTD001145341","HAMILTON STANDARD DIVISION OF UTC",,,"CT",,"USA",,,,,"CT",,"USA","1690 NEW BRITAIN AVE","FARMINGTON","CT","06032","N","1985-11-01T00:00:00.000",,,,,,,,,"CT","CT00245221"
"CT0024522","1985-10-31T00:00:00.000","999999","CTD041116807","HAMILTON STANDARD","1690 NEW BRITAIN AVE","FARMINGTON","06032","2","WASTE CORROSIVE LIQUID, NOS","001","DM","50","G","D002","1","CTD001145341","HAMILTON STANDARD DIVISION OF UTC","BRADLEY FIELD RD","WINDSOR LOCKS","06096","USA","CTD001145341","HAMILTON STANDARD DIVISION OF UTC",,,"CT",,"USA",,,,,"CT",,"USA","1690 NEW BRITAIN AVE","FARMINGTON","CT","06032","N","1985-11-01T00:00:00.000",,,,,,,,,"CT","CT00245222"
"CT0024522","1985-10-31T00:00:00.000","999999","CTD041116807","HAMILTON STANDARD","1690 NEW BRITAIN AVE","FARMINGTON","06032","3","WASTE ALKALINE LIQUID, NOS","001","DM","50","G","D002","1","CTD001145341","HAMILTON STANDARD DIVISION OF UTC","BRADLEY FIELD RD","WINDSOR LOCKS","06096","USA","CTD001145341","HAMILTON STANDARD DIVISION OF UTC",,,"CT",,"USA",,,,,"CT",,"USA","1690 NEW BRITAIN AVE","FARMINGTON","CT","06032","N","1985-11-01T00:00:00.000",,,,,,,,,"CT","CT00245223"
"CT0024522","1985-10-31T00:00:00.000","999999","CTD041116807","HAMILTON STANDARD","1690 NEW BRITAIN AVE","FARMINGTON","06032","4","HAZARDOUS WASTE SOLID, NOS","001","DM","50","G","D001","1","CTD001145341","HAMILTON STANDARD DIVISION OF UTC","BRADLEY FIELD RD","WINDSOR LOCKS","06096","USA","CTD001145341","HAMILTON STANDARD DIVISION OF UTC",,,"CT",,"USA",,,,,"CT",,"USA","1690 NEW BRITAIN AVE","FARMINGTON","CT","06032","N","1985-11-01T00:00:00.000",,,,,,,,,"CT","CT00245224"
"CTA0000003","1984-10-25T00:00:00.000","999999","CT$000014020","ANA CLEANERS","29 HEMMINGWAY ST","EAST HAVEN","06512","1","WASTE PERCHLORETHYLENE","001","DM","55","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","29 HEMMINGWAY ST","EAST HAVEN","CT","06512","N","1984-10-25T00:00:00.000",,,,,,,,,"CT","CTA00000031"
"CTA0000004","1984-10-25T00:00:00.000","999999","CTD001455799","AUTOMOTIVE CONTROLS CORP","US ROUTE 1","BRANFORD","06405","1","WASTE CYANIDE SOLUTION NOS","001","DM","55","G","D003","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","US ROUTE 1","BRANFORD","CT","06405","Y","1984-10-25T00:00:00.000",,,,,,,,,"CT","CTA00000041"
"CTA0000005","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","1","WASTE FLAMMABLE LIQUID NOS","001","DM","55","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000051"
"CTA0000005","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","2","WASTE METHYLENE CHLORIDE","002","DM","110","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000052"
"CTA0000005","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","4","HAZARDOUS WASTE LIQUID NOS","002","DM","110","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000054"
"CTA0000006","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","1","WASTE FLAMMABLE LIQUID NOS","001","DM","55","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06721","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000061"
"CTA0000006","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","2","WASTE FERRIC CHLORIDE SOLUTION","001","DM","55","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06721","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000062"
"CTA0000006","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","3","HAZARDOUS WASTE LIQUID NOS","001","DM","55","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06721","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000063"
"CTA0000006","1984-10-30T00:00:00.000","999999","CTD072128911","REVERE CORP OF AMERICA","845 NORTH COLONY RD","WALLINGFORD","06492","4","HAZARDOUS WASTE LIQUID NOS","002","DM","110","G","D007","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06721","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","845 NORTH COLONY RD","WALLINGFORD","CT","06492","Y","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00000064"
"CTA0000007","1984-10-29T00:00:00.000","999999","CTP000001262","PREDESIGNED STRUCTURES","ROUTE 63","WATERTOWN","06795","1","WASTE GASOLINE","1","TT","4000","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","ROUTE 63","WATERTOWN","CT","06795","N","1984-10-29T00:00:00.000",,,,,,,,,"CT","CTA00000071"
"CTA0000008","1984-10-31T00:00:00.000","999999","CTD991289083","I T T CORP LSI FABRICATION FACILITY","15 PROGRESS DR","SHELTON","06484","1","HAZARDOUS WASTE LIQUID N.O.S.","1","TT","800","G","F019","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","15 PROGRESS DR","SHELTON","CT","06484","N","1984-10-31T00:00:00.000",,,,,,,,,"CT","CTA00000081"
"CTA0000010","1984-11-02T00:00:00.000","999999","CTD001839794","CHARTER ARMS CORP","430 SNIFFENS LANE","STRATFORD","06497","1","WASTE III TRICHLOROETHYLENE","23","DM","1265","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","430 SNIFFENS LANE","STRATFORD","CT","06497","Y",,,,,,,,,,"CT","CTA00000101"
"CTA0000010","1984-11-02T00:00:00.000","999999","CTD001839794","CHARTER ARMS CORP","430 SNIFFENS LANE","STRATFORD","06497","2","WASTE NITRIC ACID 40 PERCENT","001","DM","55","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","430 SNIFFENS LANE","STRATFORD","CT","06497","Y",,,,,,,,,,"CT","CTA00000102"
"CTA0000010","1984-11-02T00:00:00.000","999999","CTD001839794","CHARTER ARMS CORP","430 SNIFFENS LANE","STRATFORD","06497","3","WASTE CORROSIVE SOLID NOS","002","DM","800","P","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","430 SNIFFENS LANE","STRATFORD","CT","06497","Y",,,,,,,,,,"CT","CTA00000103"
"CTA0000010","1984-11-02T00:00:00.000","999999","CTD001839794","CHARTER ARMS CORP","430 SNIFFENS LANE","STRATFORD","06497","4","WASTE ALKALINE LIQUID NOS","001","DM","55","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","430 SNIFFENS LANE","STRATFORD","CT","06497","Y",,,,,,,,,,"CT","CTA00000104"
"CTA0000402","1984-12-07T00:00:00.000","999999","CTD001172097","ELDORADO TOOL & MFGO","336 BOSTON POST RD","MILFORD","06460","1","WASTE 111 TRICHLOROETHANE","007","DM","385","G","F001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE",,,"CT",,"USA",,,,,"CT",,"USA","336 BOSTON POST RD","MILFORD","CT","06460","N","1984-12-07T00:00:00.000",,,,,,,,,"CT","CTA00004021"
"CTA0000403","1985-04-16T00:00:00.000","999999","CTD001172097","ELDORADO TOOL & MFGO","336 BOSTON POST RD","MILFORD","06460","1","WASTE 111 TRICHLOROETHANE","006","DM","330","G","F001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","336 BOSTON POST RD","MILFORD","CT","06460","N","1985-04-16T00:00:00.000",,,,,,,,,"CT","CTA00004031"
"CTA0000404","1985-09-12T00:00:00.000","999999","CTD001172097","ELDORADO TOOL & MFGO","336 BOSTON POST RD","MILFORD","06460","1","WASTE 1,1,1 THRICHLOROETHANE","009","DM","450","G","F001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","336 BOSTON POST RD","MILFORD","CT","06460","N","1985-09-12T00:00:00.000",,,,,,,,,"CT","CTA00004041"
"CTA0000422","1984-10-30T00:00:00.000","999999","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","1","HAZARDOUS WASTE SOLID,N.O.S","001","CM","25000","P","F006","2","OHD068111327","CHEMICAL WASTE MGT EVERGREEN LANDFILL","6525 WALES RD","NORTHWOOD","43619","USA","CTD047705363","SANITARY REFUSE CO OF MANCHESTER INC",,,"CT",,"USA","MAD002791515","COMMERCIAL DISPOSAL COMPANY, INC.,",,,"CT",,"USA","OLD MUNSON RD","STAFFORD","CT","06075","N","1984-11-01T00:00:00.000","1984-10-31T00:00:00.000",,,,,,,,"OH","CTA00004221"
"CTA0000423","1984-11-01T00:00:00.000","999999","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","1","WASTE ACID LIQUID N.O.S.","21","DF","1155","G","D002","2","NJD089216790","SCA CHEMICAL SERVICES INC","100 LISTER AVE","NEWARK","07105","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","OLD MUNSON RD","STAFFORD","CT","06075","Y","1984-11-02T00:00:00.000",,,,,,,,,"NJ","CTA00004231"
"CTA0000425","1984-11-09T00:00:00.000","999999","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","1","WASTE CORROSIVE LIQUID, NOS, MATERIAL","001","TT","2800","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INC",,,"CT",,"USA",,,,,"CT",,"USA","OLD MUNSON RD","STAFFORD","CT","06075","N","1984-11-10T00:00:00.000",,,,,,,,,"CT","CTA00004251"
"CTA0000426","1984-12-19T00:00:00.000","999999","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","1","HAZARDOUS WASTE SOLID NOS","001","CM","30000","P","F006","2","OHD068111327","CHEMICAL WASTE MGT EVERGREEN LANDFILL","6525 WALES RD","NORTHWOOD","43619","USA","CTD047705363","SANITARY REFUSE CO OF MANCHESTER INC",,,"CT",,"USA","MAD002791515","COMMERCIAL DISPOSAL COMPANY, INC.,",,,"CT",,"USA","OLD MUNSON RD","STAFFORD","CT","06075","N","1984-12-27T00:00:00.000","1984-12-19T00:00:00.000",,,,,,,,"OH","CTA00004261"
"CTA0000428","1984-11-20T00:00:00.000","999999","CTD000652206","TYCO NORTH AMERICAN PRINTEDIRCUITS PLANT 2","UPPER RD","STAFFORDVILLE","06077","1","WASTE ACID LIQUID NOS","18","DF","990","G","D002","1","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","UPPER RD  PO BOX 100","STAFFORDVILLE","CT","06077","N","1984-11-20T00:00:00.000",,,,,,,,,"CT","CTA00004281"
"CTA0000428","1984-11-20T00:00:00.000","999999","CTD000652206","TYCO NORTH AMERICAN PRINTEDIRCUITS PLANT 2","UPPER RD","STAFFORDVILLE","06077","2","WASTE HYDROCHLORIC ACID MIXTURE","1","DF","55","G","D002","1","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","UPPER RD  PO BOX 100","STAFFORDVILLE","CT","06077","N","1984-11-20T00:00:00.000",,,,,,,,,"CT","CTA00004282"
"CTA0000428","1984-11-20T00:00:00.000","999999","CTD000652206","TYCO NORTH AMERICAN PRINTEDIRCUITS PLANT 2","UPPER RD","STAFFORDVILLE","06077","3","WASTE SULFURIC ACID","5","DF","275","G","D002","1","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","UPPER RD  PO BOX 100","STAFFORDVILLE","CT","06077","N","1984-11-20T00:00:00.000",,,,,,,,,"CT","CTA00004283"
"CTA0000486","1984-09-24T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","WASTE HYDROCHLORIC ACID MIXTURE","18","DF","990","G","D008","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00004861"
"CTA0000487","1984-09-24T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","ALKALIINE LIQUID N.O.S.","49","DF","2695","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00004871"
"CTA0000489","1984-09-27T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","HAZARDOUS WASTE SOLID N.O.S.","1","CM","20","Y","F006","2","NYD980756415","STABLEX CANADA INC","760 BOUL INDUSTRIEL","BLAINVILLE",,"CAN","CTD980521280","SEALAND ENVIRONMENTAL SERVICES INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-09-28T00:00:00.000",,,,,,,,,"QC","CTA00004891"
"CTA0000490","1984-10-16T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","WASTE HYDROGEN PEROXIDE SOLUTION .08-.40","004","DF","180","G","D008","1","CTD001169010","ENTHONE INC","FRONTAGE RD","WEST HAVEN","06516","USA","CTD001169010","ENTHONE INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00004901"
"CTA0000491","1984-10-08T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","ALKALINE CORROSIVE LIQUID N.O.S.","56","DF","3080","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-10-08T00:00:00.000",,,,,,,,,"CT","CTA00004911"
"CTA0000492","1984-10-08T00:00:00.000","999999","CTD065521304","TYCO ENGINEERED SYSTEMS","50 HARRISON ST","MANCHESTER","06040","1","WASTE HYDROCHLORIC ACID MIXTURE","21","DF","1155","G","D008","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","50 HARRISON ST","MANCHESTER","CT","06040","N","1984-10-08T00:00:00.000",,,,,,,,,"CT","CTA00004921"
"CTA0000493","1984-10-16T00:00:00.000","999999","CTD043036995","TYCO LABORATORIES INC","OLD MUNSON RD","STAFFORD","06075","1","WASTE ALKALINE LIQUID NOS, MATERIAL","001","TT","2600","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INC",,,"CT",,"USA",,,,,"CT",,"USA","OLD MUNSON RD","STAFFORD","CT","06075","N","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00004931"
"CTA0000495","1984-10-19T00:00:00.000","999999","CT$000013830","PASSAT CORP",,"NAUGATUCK","06770","1","WASTE XYLENE FLAMMABLE LIQUID","4","OM","200","G","F003","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE",,,"CT",,"USA",,,,,"CT",,"USA","PO BOX 1188","NAUGATUCK","CT","06770","N","1984-10-19T00:00:00.000",,,,,,,,,"CT","CTA00004951"
"CTA0000496","1985-01-31T00:00:00.000","999999","CT$000013830","PASSATORP","PO B0X 1188","NAUGATUCK",,"1","WASTE XYLENE","001","DM","55","G","F003","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CT$000013830","THE PASSAT CORP.",,,"CT",,"USA",,,,,"CT",,"USA","PO B0X 1188","NAUGATUCK","CT","06770","N","1985-01-31T00:00:00.000",,,,,,,,,"CT","CTA00004961"
