"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"CSX","CSX Transportation","2012","000101574","12","03",,,,,,"TASD","Terminal Railway Alabama State Docks","D20120311A","12","03",,"11","2012-03-11T00:00:00.000","12:55 PM","01","Derailment","0","0","0","0","NO & M",,,"MOBILE","0665.0","01","AL","ALABAMA","97","MOBILE","3","70.0","2","Day","2","Cloudy","4","Industry","RADCLIFF 3","1","0000.0","2","South","1","Freight Train","Yes","N247","3","Estimated","3","5000","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","CSXT","379844","29","Yes",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","50","0","0","0","0","3","0","0","0","0","61144","0","106986","T314","Switch point worn or broken",,,"T314","Switch point worn or broken","1","0","1","0","11","55","11","55","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"30.712834999999998","-88.046836999999996","AFTER PULLING 50 CARS INTO RADCLIFF 2 AT MCDUFFIE ISLAND N24707 WAS PULLING THE SECOND CUT OF 50 CARS INTO RADCLIFF 3 WHEN THE 29TH CAR (CSXT 379844) BEGAN DERAILING AT THE 2 & 3 SWITCH. THIS RESULTEDIN DERAILING THE FOLLOWING 2 CARS (FURX 960197 AND DRLX 60085) AND 1 CAR IN THE ADJACENT TRACK (CSXT 379887) FOR A TOTAL OF 4 CARS. TASD TRACK DAMAGE = $17,037.","Industry","1","CL","CL","1","TASDD20120311A201203","CSX000101574201203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","TASD","Terminal Railway Alabama State Docks","Not Assigned"
"PC","Penn Central Transportation Company","1975","0520001","75","04",,,,,,"PC","Penn Central Transportation Company","0520001","75","04",,"02","1975-04-02T00:00:00.000","10:35 AM","03","Rear end collision","0","0","0","0",,"??????","ALLEGHENY","SPRUCE CREEK","214.9","42","PA","PENNSYLVANIA",,,"2","50.0","2","Day","1","Clear","1","Main","NO 1 TRACK","3","102.8","3","East","1","Freight Train","Yes","2","0",,"5","2150",,,"G",,,,,,,,,,"PC","021781","47",,,,,,,,"No","3","0","0","0","0","0","0","0","0","0","32","0","11","0","1","0","0","0","0","0","50","0","17050","H305","Instruction to train/yard crew improper",,,"H305","Instruction to train/yard crew improper","1","1","1","2","1","50","1","50","0","0","0","0","0","0","0","2","0","2","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","3","1L","1L","3","PC0520001197504","PC0520001197504",,"Class 3",,"PC","Penn Central Transportation Company","Not Assigned",,,,,,,,"Class 3",,"PC","Penn Central Transportation Company","Not Assigned"
"MGA","Monongahela Railway Company","1975","2175","75","02",,,,,,"MGA","Monongahela Railway Company","2175","75","02",,"06","1975-02-06T00:00:00.000","8:00 AM","09","Obstruction","0","0","0","0",,"SYSTEM","RIVER","BYRNE","61.5","54","WV","WEST VIRGINIA","49","MARION","2","37.0","2","Day","2","Cloudy","1","Main","SINGLE MAIN TRACK","2","466283","2","South","1","Freight Train","Yes","1501","22","Recorded","22","1121",,,"IM",,,,,,,,,,"MRY","001501","1",,,,,,,,"No","3","0","0","0","0","3","0","0","0","0","10","0","5","0","1","0","0","4","0","0","27000","12471","39471","M203","Overloaded car",,,"M203","Overloaded car","1","1","1","2","8","1","8","1","0","2","0","0","0","0","0","2","0","2","0","2",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","2","1L","1L","1","MGA2175197502","MGA2175197502",,"Class 3",,"MGA","Monongahela Railway Company","Not Assigned",,,,,,,,"Class 3",,"MGA","Monongahela Railway Company","Not Assigned"
"CSX","CSX Transportation","2012","000110228","12","10","BNSF","BNSF Railway Company","SF1012102","12","10","CSX","CSX Transportation","000110228","12","10",,"08","2012-10-08T00:00:00.000","10:30 PM","01","Derailment","4","4","0","0","BOYLES TERMINAL",,,"BIRMINGHAM","0734.3","01","AL","ALABAMA","73","JEFFERSON","3","52.0","4","Dark","1","Clear","1","Main","SINGLE MAIN","1","0014.1","2","South","7","Yard/switching","Yes","Y217","4","Recorded","4","0","2","Not Signaled",,"Yard/Restricted Limits",,,,,,,"0","Not a remotely controlled operation","ETTX","702856","46","Yes",,,"0",,,,"No","4","0","0","0","0","0","0","0","0","0","59","0","12","0","0","15","0","9","0","0","172200","0","291086","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","0","1","0","7",,"7",,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"33.545434999999998","-86.809314000000001","Y21708 TRAVELING SOUTH TO INTERCHANGE ON THE BNSF CONNECTION TRACK DERAILED 24 CARS DUE TO WIDE GAGE. CSX ROADMASTER INVESTIGATED THE SCENE, ALONG WITH BN ROADMASTER AND DETERMINED THE POINT OF DERAILMENT TO BE ON THE BN OWNED AND MAINTAINED PORTION OF THE CONNECTION TRACK. THE WHEEL ACTION AT THE POINT OF DERAILMENT WAS FOUND TO BE A DROP-IN AND CAUSE CODE T110 (WIDE GAGE DUE TO DEFECTIVE TIES) WAS AGREED UPON BY ALL PARTIES. ON 11/29/12, CSX ROADMASTER LEARNED THAT THE CAUSE CODE IN THE BN REPORT AND IN CSXT REPORT WAS SHOWN TO BE T102 (CROSS-LEVEL OF TRACK IRREGULAR NOT AT JOINTS). SINCE THIS WAS DIFFERENT THAN WHAT WAS PREVIOUSLY AGREED UPON, CSX ROADMASTER CONTACTED THE BN ROADMASTER AGAIN TO RECONFIRM THE FINDINGS THEY AGREED TO ON THE EVENING OF THE DERAILMENT. THE BN ROADMASTER STATED THAT HE HAD RETURNED TO THE LOCATION THE FOLLOWING MORNING AND INVESTIGATED A LOCATION FURTHER DOWN ON HIS PORTION OF THE CONNECTION TRACK AND DETERMINED THAT THE TRAIN HAD DERAILED IN TWO DIFFERENT LOCATIONS. HE SAID HE THEN RECOMMENDED CHANGING HIS INITIAL T110 CAUSE CODE TO A TRAIN HANDLING CAUSE CODE H599 BASED ON HIS BELIEF THAT THE TRAIN HAD STRING LINED THE CURVE. THIS WAS NOT CONVEYEDTO CSX PRIOR TO NOV. 29TH AND THE CAUSE CODE PROVIDED BY BN TO CSXT TRANSPORTATION OFFICER WAS THE T102 CODE. THIS CAUSE CODE IS NOT SUPPORTED BY THE TRACK NOTES SUPPLIED BY BN, NOR IS IT SUPPORTED BYCSX ROADMASTERS INVESTIGATION AT THE TIME OF THE DERAILMENT OR HIS SUBSEQUENT INVESTIGATION ON NOV.","Main","1","CL","CL","1","CSX000110228201210","CSX000110228201210",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1976","0540003","76","12",,,,,,"CR","Conrail","0540003","76","12",,"27","1976-12-27T00:00:00.000","9:00 PM","04","Side collision","0","0","0","0",,"??????","VALLEY","AKRON",,"39","OH","OHIO","153","SUMMIT","2","20.0","4","Dark","6","Snow","2","Yard","SOUTH LADDER-AKRON","1",,"2","South","6","Cut of cars","No",,"0",,"4","0",,,"N",,,,,,,,,,"KCS","002099",,"No",,,,,,,"No","0","0","0","0","0","0","0","0","0","0","3","0","5","0","0","1","0","1","0","0","2000","300","4500","H017","Failure to properly secure engine(s) (railroad employee)",,,"H017","Failure to properly secure engine(s) (railroad employee)","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","3","CR0540003197612","CR0540003197612",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1976","0920008","76","11",,,,,,"CR","Conrail","0920008","76","11",,"24","1976-11-24T00:00:00.000","6:20 PM","01","Derailment","0","0","0","0",,"CHICAG","CHICAGO","MOMENCE","95.1","17","IL","ILLINOIS","91","KANKAKEE","4","36.0","4","Dark","2","Cloudy","1","Main","SINGLE MAIN","3","10.82","3","East","1","Freight Train","Yes","SF2","10","Estimated","10","12000",,,"IM",,,,,,,,,,"USLX","011124","39","Yes",,,,,,,"No","3","0","0","0","0","0","0","0","0","0","77","0","40","0","1","5","0","2","0","0","15800","6075","21875","T101","Cross level of track irregular (at joints)",,,"T101","Cross level of track irregular (at joints)","1","1","1","2","2","50","2","50","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","3","1L","1L","1","CR0920008197611","CR0920008197611",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSX","CSX Transportation","2012","000101574","12","03",,,,,,"TASD","Terminal Railway Alabama State Docks","D20120311A","12","03",,"11","2012-03-11T00:00:00.000","12:55 PM","01","Derailment","0","0","0","0","NO & M",,,"MOBILE","0665.0","01","AL","ALABAMA","97","MOBILE","3","70.0","2","Day","2","Cloudy","4","Industry","RADCLIFF 2","1","0000.0","2","South","5","Single Car","No",,"0","Estimated","3","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","CSXT","379887","1","Yes",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","28805","0","106986","T314","Switch point worn or broken",,,"T314","Switch point worn or broken","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"30.712834999999998","-88.046836999999996","AFTER PULLING 50 CARS INTO RADCLIFF 2 AT MCDUFFIE ISLAND N24707 WAS PULLING THE SECOND CUT OF 50 CARS INTO RADCLIFF 3 WHEN THE 29TH CAR (CSXT 379844) BEGAN DERAILING AT THE 2 & 3 SWITCH. THIS RESULTEDIN DERAILING THE FOLLOWING 2 CARS (FURX 960197 AND DRLX 60085) AND 1 CAR IN THE ADJACENT TRACK (CSXT 379887) FOR A TOTAL OF 4 CARS. TASD TRACK DAMAGE = $17,037.","Industry","1","CL","CL","3","TASDD20120311A201203","CSX000101574201203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","TASD","Terminal Railway Alabama State Docks","Not Assigned"
"UP","Union Pacific Railroad Company","2014","1114RS016","14","11",,,,,,"UP","Union Pacific Railroad Company","1114RS016","14","11",,"18","2014-11-18T00:00:00.000","1:13 PM","01","Derailment","2","0","0","0","COAST SUB",,,"GILROY","78.5","06","CA","CALIFORNIA","85","SANTA CLARA","7","65.0","2","Day","3","Rain","2","Yard","TRACK 745","1",,"3","East","1","Freight Train","Yes","LRQ4","5","Estimated","5","939","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","TBOX","670760","8","No",,,"0",,,,"No","2","0","0","0","0","1","0","0","0","0","6","0","8","0","0","0","0","4","0","0","3726","7989","11715","T314","Switch point worn or broken",,,"T314","Switch point worn or broken","1","0","1","1","4","13","4","13","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.988545999999999","-121.556989","WHILE THE LRQ40-18 WAS SHOVING IN FROM MAIN 2 INTO TRACK 745 WITH A HANDLE OF 14 CARS AND TWO ENGINES, THE 9TH CAR FROM THE REAR PICKED THE POINTS ON THE 745/747 SWITCH CAUSING 4 CARS AND ONE UNIT (UP1005) TO DERAIL.","Yard","1","CL","CL","1","UP1114RS016201411","UP1114RS016201411",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"CR","Conrail","1976","0910002","76","10",,,,,,"CR","Conrail","0910002","76","10",,"18","1976-10-18T00:00:00.000","5:30 AM","01","Derailment","0","0","0","0",,"??????","FT WAYNE","WABASH","112.9","18","IN","INDIANA","169","WABASH","4","35.0","4","Dark","1","Clear","1","Main","SINGLE MAIN","2","9.55","2","South","1","Freight Train","Yes","EM7","20","Estimated","20","6160",,,"IM",,,,,,,,,,"LN","139025","85","No","LN","139025","85","No",,,"No","7","0","0","0","0","0","0","0","0","0","36","0","82","0","1","0","0","1","0","0","1200","2000","3200","E04C","Other brake components damaged, worn, broken, or disconnected",,,"E04C","Other brake components damaged, worn, broken, or disconnected","1","0","1","2","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","2","1L","1L","1","CR0910002197610","CR0910002197610",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"SLSF","St. Louis-San Francisco Railway","1976","T25A102","76","08",,,,,,"SLSF","St. Louis-San Francisco Railway","T25A102","76","08",,"13","1976-08-13T00:00:00.000","8:45 PM","12","Other impacts","0","0","0","0",,"??????","TULSA TERMINAL","TULSA OKLA","MPG426","40","OK","OKLAHOMA","143","TULSA","5","77.0","4","Dark","1","Clear","2","Yard","30","1",,,,"6","Cut of cars",,,"0",,"0","0",,,"N",,,,,,,,,,"MP","375133","1","Yes",,,,,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3000","0","3000","H601","Coupling speed excessive","T305","Retarder worn, broken, or malfunctioning","H601","Coupling speed excessive",,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","SLSFT25A102197608","SLSFT25A102197608",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2014","CA1114118","14","11","UP","Union Pacific Railroad Company","1114LA019","14","11","BNSF","BNSF Railway Company","CA1114118","14","11",,"28","2014-11-28T00:00:00.000","5:48 PM","01","Derailment","0","0","0","0","SAN BERNARDINO",,,"COLTON",,"06","CA","CALIFORNIA","71","SAN BERNARDINO","7","60.0","3","Dusk","1","Clear","2","Yard","37","1",,,,,,,,"0",,"6","0","2","Not Signaled",,"Other Than Main Track",,,,,,,,,,,"0",,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","22071","S013","Other communication equipment failure",,,"S013","Other communication equipment failure","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"34.068286000000001","-117.327602","UP JOB HUMPED CARS IN TO UP 37 TRACK AND HAD A SEVERE SPEED ERROR IN THEIR HUMP. THEY ROLLED THROUGHTHE UP TRACKS AND IN TO BNSF'S TANGENT TRACK WHERE THEY DERAILED 2 CARS ON BNSF DERAIL. NO HAZARDOUS MATERIALS WERE RELEASED.","Yard","1","CL","CL","2","BNSFCA1114118201411","BNSFCA1114118201411",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2014","CA1114105","14","11",,,,,,"BNSF","BNSF Railway Company","CA1114105","14","11",,"11","2014-11-11T00:00:00.000","8:06 PM","01","Derailment","0","0","0","0","SAN BERNARDINO",,,"FONTANA",,"06","CA","CALIFORNIA","71","SAN BERNARDINO","7","63.0","3","Dusk","1","Clear","2","Yard","2122","1",,"4","West","7","Yard/switching","Yes","RCAL","10","Recorded","10","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"0","Not a remotely controlled operation","TRLX","005784","4","No",,,"0",,"0","0","No","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","21290","0","21290","H702","Switch improperly lined",,,"H702","Switch improperly lined","1","0","1","1","7","6","7","6","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"34.094658000000003","-117.489602","R-CAL4011-11 DERAILED 2 RAILCARS WHILE PULLING INTO YARD TRACK 2122 DUE TO IMPROPERLY LINED SWITCH.NO HAZARDOUS MATERIALS WERE RELEASED.","Yard","1","CL","CL","1","BNSFCA1114105201411","BNSFCA1114105201411",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CR","Conrail","1976","0920003","76","07",,,,,,"CR","Conrail","0920003","76","07",,"26","1976-07-26T00:00:00.000","8:00 AM","01","Derailment","0","0","0","0",,"CHICAG","CHICAGO","KANKAKEE",,"17","IL","ILLINOIS","91","KANKAKEE","4","75.0","2","Day","1","Clear","2","Yard","#6 WEST","1",,,,"5","Single Car",,,"0",,"4","0",,,"N",,,,,,,,,,"TTKX","801116","1","No",,,,,,,"No","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","0","1850","T314","Switch point worn or broken",,,"T314","Switch point worn or broken",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0920003197607","CR0920003197607",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1976","0540005","76","06",,,,,,"CR","Conrail","0540005","76","06",,"27","1976-06-27T00:00:00.000","5:50 PM","01","Derailment","0","0","0","0",,"??????","VALLEY","ASHLAND","250.5","39","OH","OHIO","5","ASHLAND","2","82.0","2","Day","2","Cloudy","1","Main","#2 MAIN","3","180","3","East","1","Freight Train","Yes","62","30","Estimated","30","8491",,,"G",,,,,,,,,,"BM","002403","86","No","EL","054428","85","No",,,"No","4","0","0","0","0","0","0","0","0","0","70","0","41","0","1","9","0","5","0","0","38300","7400","45700","E33C","Coupler retainer pin/cross key missing",,,"E33C","Coupler retainer pin/cross key missing","1","0","1","2","4","5","4","5","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","3","1L","1L","1","CR0540005197606","CR0540005197606",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"BNSF","BNSF Railway Company","2014","CA1114115","14","11",,,,,,"BNSF","BNSF Railway Company","CA1114115","14","11",,"28","2014-11-28T00:00:00.000","8:38 PM","01","Derailment","0","0","0","0","STOCKTON",,,"RICHMOND",,"06","CA","CALIFORNIA","13","CONTRA COSTA","7","56.0","3","Dusk","3","Rain","2","Yard","LEAD","1",,"3","East","7","Yard/switching","Yes","YRIC","10","Estimated","10","0","2","Not Signaled",,"Other Than Main Track","L","Special Instructions",,,,,"0","Not a remotely controlled operation","MWCX","102131","71","No","MWCX","102131","71","No","0","0","No","3","0","0","0","0","0","0","0","0","0","79","0","6","0","0","1","0","1","0","0","194435","138041","332476","E68C","Loose wheel","E07C","Rigging down or dragging","E68C","Loose wheel","1","0","1","1","4","39","4","39","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"37.946955000000003","-122.363499","Y-RIC2021-28 DERAILED 2 RAILCARS WHILE SHOVING ON THE YARD LEAD TRACK DUE TO A LOOSE WHEEL ON CAR. NO HAZARDOUS MATERIALS WERE RELEASED.","Yard","1","CL","CL","1","BNSFCA1114115201411","BNSFCA1114115201411",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CSX","CSX Transportation","2020","000193674","20","11",,,,,,"CSX","CSX Transportation","000193674","20","11",,"07","2020-11-07T00:00:00.000","10:27 AM","04","Side collision","0","0","0","0","INDIANAPOLIS TERMINA",,,"INDIANAPOLIS","0009.0","18","IN","INDIANA","97","MARION","4","65.0","2","Day","1","Clear","2","Yard","NORTH PULLER","1","0000.0","3","East","8","Light loco(s)","Yes","Y195","7","Estimated","7","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"1","Remote control portable transmitter","CSXT","008480","1","Yes",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5589","0","58390","H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc",,,"H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc","1","0","0","0","3","57",,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","39.759791","-86.327526000000006","EMPLOYEE FAILED TO FOLLOW THE YARDMASTER INSTRUCTIONS AND CAME OUT ON THE LADDER AND STRUCK THE Y19707 DERAILING 5 CARS.","Yard","1","CL","CL","1","CSX000193674202011","CSX000193674202011",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1976","0920007","76","05",,,,,,"CR","Conrail","0920007","76","05",,"27","1976-05-27T00:00:00.000","7:20 AM","12","Other impacts","0","0","0","0",,"CHICAG","CHICAGO","ELKHART",,"18","IN","INDIANA","39","ELKHART","4","70.0","2","Day","1","Clear","2","Yard","2 CLASS","1",,,,"6","Cut of cars","Yes",,"4","Estimated","4","0",,,"N",,,,,,,,,,"PC","130591","1","No",,,,,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2440","0","2440","T305","Retarder worn, broken, or malfunctioning",,,"T305","Retarder worn, broken, or malfunctioning","1","1","1","2","0","20","0","20","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0920007197605","CR0920007197605",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1976","0910005","76","04",,,,,,"CR","Conrail","0910005","76","04",,"11","1976-04-11T00:00:00.000","2:05 PM","01","Derailment","0","0","0","0",,"??????","FT WAYNE","LOGANSPORT","195.0","18","IN","INDIANA","17","CASS","4","60.0","2","Day","1","Clear","1","Main","#2 MAIN","1","12.25","4","West","1","Freight Train","Yes","9","5","Estimated","5","9873",,,"G",,,,,,,,,,"LN","191375","42","Yes",,,,,,,"No","4","0","0","0","0","0","0","0","0","0","80","0","0","0","1","1","0","0","0","0","500","1970","2470","T102","Cross level of track irregular (not at joints)",,,"T102","Cross level of track irregular (not at joints)","1","1","1","2","8","25","8","25","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","1","1L","1L","1","CR0910005197604","CR0910005197604",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
