"railroadcode","railroadname","year","incidentnumber","incidentyear","incidentmonth","otherrailroadcode","otherrailroadname","otherincidentnumber","otherincidentyear","otherincidentmonth","maintenanceincicidentrai","maintenancerailroadname","maintainenanceincidentnumber","maintenanceincidentyear","maintenanceincidentmonth","gradecrossingid","date","month","day","hour","minute","ampm","time","neareststation","division","subdivision","countycode","countyname","statecode","statename","cityname","highwayname","publicprivatecode","publicprivate","highwayusercode","highwayuser","estimatedvehiclespeed","vehicledirectioncode","vehicledirection","highwayuserpositioncode","highwayuserposition","equipmentinvolvedcode","equipmentinvolved","railroadcarunitposition","equipmentstruckcode","equipmentstruck","hazmatinvolvementcode","hazmatinvolvement","hazmatreleasedbycode","hazmatreleasedby","hazmatreleasedname","hazmatreleasedquantity","hazmatreleasedmeasure","temperature","visibilitycode","visibility","weatherconditioncode","weathercondition","equipmenttypecode","equipmenttype","tracktypecode","tracktype","trackname","trackclass","numberoflocomotiveunits","numberofcars","trainspeed","estimatedrecordedspeedcode","traindirectioncode","traindirection","crossingwarningexpandedcode1","crossingwarningexpandedcode2","crossingwarningexpandedcode3","crossingwarningexpandedcode4","crossingwarningexpandedcode5","crossingwarningexpandedcode6","crossing_warning_expanded_code_7","crossing_warning_expanded_code_8","crossing_warning_expanded_code_9","crossing_warning_expanded_code_10","crossing_warning_expanded_code_11","crossing_warning_expanded_code_12","crossingwarningexpanded1","crossingwarningexpanded2","crossingwarningexpanded3","crossingwarningexpanded4","crossingwarningexpanded5","crossingwarningexpanded6","crossing_warning_expanded_7","crossing_warning_expanded_8","crossing_warning_expanded_9","crossing_warning_expanded_10","crossing_warning_expanded_11","crossing_warning_expanded_12","crossingwarningcode","crossingwarning","crossingwarningexplanationcode","crossingwarningexplanation","roadwayconditioncode","roadwaycondition","crossingwarninglocationcode","crossingwarninglocation","warningconnectedtosignal","crossingilluminated","userage","usergender","userstruckbysecondtraincode","highwayuseractioncode","highwayuseraction","driverpassedvehicle","viewobstructioncode","viewobstruction","driverconditioncode","drivercondition","driverinvehicle","userskilledforreportingr","usersinjuredforreporting","vehicledamagecost","numbervehicleoccupants","employeeskilledforreport","employeesinjuredforrepor","numberpeopleontrain","form54filed","passengerskilledforrepor","passengersinjuredforrepo","videotaken","videoused","specialstudy1","specialstudy2","narrative","totalkilledform57","totalinjuredform57","railroadtype","railroadreporting","personskilledforreportin","totalinjuredform55a","district","whistlebancode","whistleban","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_code","reporting_parent_railroad_name","reporting_railroad_holding_company","other_railroad_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_code","other_parent_railroad_name","other_railroad_holding_company","maintenance_railroad_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_code","maintenance_parent_railroad_name","maintenance_railroad_holding_company"
"MSRC","MIDSOUTH RAILROAD CORPORATION","1986","CO605","86","06",,,,,,"MSRC","MIDSOUTH RAILROAD CORPORATION","CO605","86","06","305054B","1986-06-15T00:00:00.000","06","15","02","35","AM","2:35 AM","NEWTON",,,"101","NEWTON","28","MISSISSIPPI","NEWTON","SCHOOL ST","Y","Public","A","Auto","10","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"69.0","4","Dark","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","4","4","33","18","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","3L","1","0","0.0","3",,,"MSRCCO605198606",,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company"
"GSMR","GULF AND MISSISSIPPI RAILROAD CORPORATION","1986","92795","86","06",,,,,,"GSMR","GULF AND MISSISSIPPI RAILROAD CORPORATION","92795","86","06","304500P","1986-06-13T00:00:00.000","06","13","06","00","PM","6:00 PM","PHILADELPHIA",,,"099","NESHOBA","28","MISSISSIPPI","PHILADELPHIA","BEACON ST","Y","Public","B","Truck","5","4","West","3","Moving over crossing","2","Train (units pushing)","12","2","Rail equipment struck by highway user","4","Neither",,,,,,"82.0","2","Day","2","Cloudy","7","Yard/switching","1","Main","BEACON ST","2","1","12","3","E","1","North","3","7","8",,,,,,,,,"11","Standard FLS","Crossbucks","Stop signs",,,,,,,,,"Other","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","3L","1","0","0.0","3",,,"GSMR92795198606",,"Class 3",,"GMSR","Gulf And Mississippi Railroad Corporation","Not Assigned",,,,,,,,"Class 3",,"GMSR","Gulf And Mississippi Railroad Corporation","Not Assigned"
"MSRC","MIDSOUTH RAILROAD CORPORATION","1986","CO607","86","06",,,,,,"MSRC","MIDSOUTH RAILROAD CORPORATION","CO607","86","06","302698T","1986-06-30T00:00:00.000","06","30","07","21","AM","7:21 AM","VICKSBURG",,,"149","WARREN","28","MISSISSIPPI","VICKSBURG","CLAY ST","Y","Public","B","Truck","5","4","West","3","Moving over crossing","1","Train (units pulling)","33","2","Rail equipment struck by highway user","4","Neither",,,,,,"72.0","2","Day","3","Rain","1","Freight Train","2","Yard","SINGLE MAIN TRACK","1","1","41","5","E","1","North","7",,,,,,,,,,,"8","Crossbucks",,,,,,,,,,,"Stop signs",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","3L","1","0","0.0","3",,,"MSRCCO607198606",,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company"
"CR","Conrail","1986","0970301","86","12",,,,,,"CR","Conrail","0970301","86","12","536528W","1986-12-20T00:00:00.000","12","20","04","16","AM","4:16 AM","PORTAGE",,,"077","KALAMAZOO","26","MICHIGAN","PORTAGE","KILGORE RD","Y","Public","A","Auto",,"3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"36.0","4","Dark","1","Clear","1","Freight Train","1","Main","SINGLE TRACK MAIN","3","3","62","25","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CR0970301198612",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"GSMR","GULF AND MISSISSIPPI RAILROAD CORPORATION","1986","92796","86","06",,,,,,"GSMR","GULF AND MISSISSIPPI RAILROAD CORPORATION","92796","86","06","305892W","1986-06-21T00:00:00.000","06","21","05","00","AM","5:00 AM","WEST POINT",,,"025","CLAY","28","MISSISSIPPI","WEST POINT","EISHMAN RD","Y","Public","A","Auto","60","1","North","3","Moving over crossing","1","Train (units pulling)","19","2","Rail equipment struck by highway user","4","Neither",,,,,,"68.0","1","Dawn","2","Cloudy","1","Freight Train","1","Main","MAINLINE","2","3","27","10","R","1","North","7","8",,,,,,,,,,"11","Crossbucks","Stop signs",,,,,,,,,,"Other",,,,,,,"1","Both sides","Unknown","Yes",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","2","500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","2","3L","1","0","2.0","3",,,"GSMR92796198606",,"Class 3",,"GMSR","Gulf And Mississippi Railroad Corporation","Not Assigned",,,,,,,,"Class 3",,"GMSR","Gulf And Mississippi Railroad Corporation","Not Assigned"
"AGS","ALABAMA GREAT SOUTHERN RAILROAD","1986","GC0986016","86","07",,,,,,"AGS","ALABAMA GREAT SOUTHERN RAILROAD","GC0986016","86","07","725487R","1986-07-20T00:00:00.000","07","20","01","55","AM","1:55 AM","EDMUNDSON",,,"075","LAUDERDALE","28","MISSISSIPPI","MERIDIAN","PRIVATE-FISH HATCHER","N","Private","A","Auto","0","3","East","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"80.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","3","3","151","2","E","1","North",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","0","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","3",,,"AGSGC0986016198607",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"AGS","ALABAMA GREAT SOUTHERN RAILROAD","1986","GC0986017","86","07",,,,,,"AGS","ALABAMA GREAT SOUTHERN RAILROAD","GC0986017","86","07","725645N","1986-07-20T00:00:00.000","07","20","09","05","PM","9:05 PM","POPLARVILLE",,,"109","PEARL RIVER","28","MISSISSIPPI",,,"Y","Public","B","Truck","5","3","East","3","Moving over crossing","1","Train (units pulling)","6","2","Rail equipment struck by highway user","2","Rail equipment",,,,,,"86.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAINLINE","3","5","115","45","E","2","South","3","6","7",,,,,,,,,"8","Standard FLS","Audible","Crossbucks",,,,,,,,,"Stop signs","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","3",,,"AGSGC0986017198607",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company"
"CR","Conrail","1986","0940302","86","12",,,,,,"CR","Conrail","0940302","86","12","NOTASGN","1986-12-07T00:00:00.000","12","07","08","55","PM","8:55 PM","DETROIT",,,"163","WAYNE","26","MICHIGAN","DETROIT","PRIVATE XING","N","Private","A","Auto",,"3","East","3","Moving over crossing","2","Train (units pushing)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"35.0","4","Dark","1","Clear","7","Yard/switching","3","Siding","INDUSTRIAL LEAD","1","1","2","3","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CR0940302198612",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSX","CSX Transportation","2002","030206015","02","03",,,,,,"GRC","Glasgow Railway Company","XXX","02","03","713395U","2002-03-14T00:00:00.000","03","14","12","10","PM","12:10 PM","PERRY","JACKSONVILLE",,"123","TAYLOR","12","FLORIDA","PERRY","NURSERY ROAD","Y","Public","B","Truck","10","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither","0",,,,"0","72.0","2","Day","1","Clear","1","Freight Train","1","Main","GRC MAINLINE","2","2","22","25","E","1","North","8",,,,,,,,,,,"7","Stop signs",,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No","19","Male","No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","4000","1","0","0","2","No","0","0",,,,,"A78514 ON GRC RAILROAD TRACK, STRUCK A TRUCK AT A PUBLIC CROSSING. NO INJURIES AND NO DAMAGE..NoneNoneNoneNone","0","0","1L","1","0","0.0","3","2","No","CSX030206015200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 3",,"GRC","Glasgow Railway Company","Not Assigned"
"CSX","CSX Transportation","2002","030206023","02","03",,,,,,"CSX","CSX Transportation","030206023","02","03","636927J","2002-03-18T00:00:00.000","03","18","11","00","AM","11:00 AM","PINE PARK","JACKSONVILLE",,"131","GRADY","13","GEORGIA","PINE PARK","SINGLETARY/123","Y","Public","C","Truck-trailer","5","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"85.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","3","4","62","28","R","2","South","8",,,,,,,,,,,"7","Stop signs",,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No","30","Male","No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","2000","1","0","0","2","Yes","0","0",,,,,"TRACTOR TRAILER FAILED TO STOP AT CROSSING AND DROVE INTO PATH OF ONCOMING TRAIN AND WAS STRUCK.NoneNoneNoneNone","0","0","1L","1","0","0.0","3","2","No","CSX030206023200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSX","CSX Transportation","2002","030206034","02","03",,,,,,"CSX","CSX Transportation","030206034","02","03","620844X","2002-03-27T00:00:00.000","03","27","07","05","AM","7:05 AM","JACKSONVILLE","JACKSONVILLE",,"031","DUVAL","12","FLORIDA","JACKSONVILLE","PRIVATE ROAD","N","Private","C","Truck-trailer","2","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","1","Highway user","4","Neither",,,"0","62.0","2","Day","2","Cloudy","1","Freight Train","1","Main","KI SUB MAIN","3","2","27","18","E","1","North",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No","45","Male","No","2","Stopped and then proceeded","No","8","Not obstructed","3","Uninjured","Yes","0","0","3000","1","0","0","2","No","0","0",,,,,"VEHICLE PULLED ONTO CROSSING AND STOPPED. VEHICLE ACCELERATED BUT WAS STRUCK BY ONCOMING TRAIN..NoneNoneNoneNone","0","0","1L","1","0","0.0","3","2","No","CSX030206034200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1986","0970300","86","12",,,,,,"CR","Conrail","0970300","86","12","536497A","1986-12-04T00:00:00.000","12","04","07","00","AM","7:00 AM","THREE RIVERS",,,"149","ST JOSEPH","26","MICHIGAN","THREE RIVERS","MICHIGAN AVE","Y","Public","A","Auto",,"4","West","3","Moving over crossing","1","Train (units pulling)","2","2","Rail equipment struck by highway user","4","Neither",,,,,,"39.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE TRACK MAIN","3","2","30","39","E","1","North","7",,,,,,,,,,,"11","Crossbucks",,,,,,,,,,,"Other",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","10000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CR0970300198612",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSX","CSX Transportation","2002","030207005","02","03",,,,,,"CSX","CSX Transportation","030207005","02","03","345574U","2002-03-04T00:00:00.000","03","04","09","45","PM","9:45 PM","LA GRANGE","LOUISVILLE",,"185","OLDHAM","21","KENTUCKY","LA GRANGE","PRIVATE RD.","N","Private","J","Other motor vehicle","5","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither","0",,,,"0","20.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN TRACK","4","2","49","37","R","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No","48","Male","No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","1","0","8000","1","0","0","2","No","0","0",,,,,"FIRE TRUCK PULLED ONTO CROSSING IN FRONT OF TRAIN AND WAS STRUCK. MOTORIS WAS FATALLY INJURED. NO INJURIES TO CSX CREW.NoneNoneNone","1","0","1L","1","1","0.0","3","2","No","CSX030207005200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","COAMI1329","86","12",,,,,,"CSRR","Chessie System Railroads","COAMI1329","86","12","235724W","1986-12-09T00:00:00.000","12","09","03","25","PM","3:25 PM","WHITEWALL",,,"121","MUSKEGON","26","MICHIGAN",,"RILEY-THOMPSON RD","Y","Public","A","Auto",,"3","East","3","Moving over crossing","1","Train (units pulling)","3","2","Rail equipment struck by highway user","4","Neither",,,,,,"31.0","2","Day","2","Cloudy","1","Freight Train","1","Main","SINGLE MAIN","3","1","4","33","E","1","North","7","8",,,,,,,,,,"11","Crossbucks","Stop signs",,,,,,,,,,"Other",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","3","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CSRRCOAMI1329198612",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","COXMI2331","86","12",,,,,,"CSRR","Chessie System Railroads","COXMI2331","86","12","232455W","1986-12-27T00:00:00.000","12","27","07","37","PM","7:37 PM","SAGINAW",,,"145","SAGINAW","26","MICHIGAN","SAGINAW","JANES ST","Y","Public","A","Auto","20","3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"35.0","4","Dark","2","Cloudy","1","Freight Train","2","Yard","YARD","1","1","8","10","E","1","North","1","3",,,,,,,,,,"8","Gates","Standard FLS",,,,,,,,,,"Stop signs","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","No",,,"No","1","Went around the gate","No","8","Not obstructed","3","Uninjured","Yes","0","0","600","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CSRRCOXMI2331198612",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSX","CSX Transportation","2002","030207019","02","03",,,,,,"CSX","CSX Transportation","030207019","02","03","345950Y","2002-03-22T00:00:00.000","03","22","09","05","AM","9:05 AM","ST MATTHEWS","LOUISVILLE",,"111","JEFFERSON","21","KENTUCKY","ST. MATTHEWS","MASONIC HOME","Y","Public","C","Truck-trailer","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment","4","Neither",,,,"38.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN           001","2","2","79","20","E","2","South","1","3","6",,,,,,,,,"11","Gates","Standard FLS","Audible",,,,,,,,,"Other","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No","56","Male","No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","3000","0","0","0","2","No","0","0",,,,,"TRACTOR-TRAILER STUCK ON CROSSING. LOCOMOTIVE CLIPPED REAR OF TRAILER. NO INJURIES. TRACTOR-TRAILERWAS UNOCCUPIED AT TIME OF IMPACT.NoneNoneNone","0","0","1L","1","0","0.0","3","1","Yes","CSX030207019200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","COXMI2335","86","12",,,,,,"CSRR","Chessie System Railroads","COXMI2335","86","12","232240X","1986-12-12T00:00:00.000","12","12","06","20","PM","6:20 PM","NOVI",,,"125","OAKLAND","26","MICHIGAN","NOVI","NOVI RD","Y","Public","A","Auto","30","2","South","3","Moving over crossing","6","Light loco(s) (moving)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"33.0","4","Dark","1","Clear","8","Light loco(s)","1","Main","SINGLE MAIN","3","1","0","35","E","1","North",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","3000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CSRRCOXMI2335198612",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"BN","Burlington Northern Railroad Company","1986","MN55","86","01",,,,,,"BN","Burlington Northern Railroad Company","MN55","86","01","062898M","1986-01-23T00:00:00.000","01","23","05","45","PM","5:45 PM","HAWLEY",,,"027","CLAY","27","MINNESOTA",,"SILVERLAKE RDA","Y","Public","A","Auto","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"12.0","4","Dark","1","Clear","1","Freight Train","1","Main","DOUBLE MAIN TRACK","3","2","22","60","E","4","West",,,,,,,,,,,,"6",,,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","No",,,"No","5","Other","No","2","Standing railroad equipment","3","Uninjured","Yes","0","0","4000","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"BNMN55198601",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CSX","CSX Transportation","2002","030207028","02","03",,,,,,"CSX","CSX Transportation","030207028","02","03","152885K","2002-03-27T00:00:00.000","03","27","06","15","AM","6:15 AM","CLAY CITY","LOUISVILLE",,"025","CLAY","17","ILLINOIS","CLAY CITY","TR 380","Y","Public","A","Auto","0","3","East","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither","0",,,,"0","28.0","1","Dawn","1","Clear","1","Freight Train","1","Main","MAIN","3","2","53","38","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No","31","Male","No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","1","2000","2","0","0","2","No","0","0",,,,,"OCCUPIED AUTO STOPPED ON CROSSING. TRAIN STRUCK AUTO ON PASSENGER SIDE DOOR. PASSENGER INJURY, NO CSX CREW INJURIES.NoneNoneNone","0","1","1L","1","0","1.0","6","2","No","CSX030207028200203",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"BN","Burlington Northern Railroad Company","1986","MN70","86","01",,,,,,"BN","Burlington Northern Railroad Company","MN70","86","01","080820R","1986-01-27T00:00:00.000","01","27","04","35","PM","4:35 PM","FERGUS FALLS",,,"111","OTTER TAIL","27","MINNESOTA",,"TWSP 1019","Y","Public","A","Auto","0","1","North","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"5.0","2","Day","2","Cloudy","1","Freight Train","1","Main","SINGLE MAIN TRACK","2","2","34","40","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","Unknown","Yes",,,"No","5","Other","No","8","Not obstructed","3","Uninjured","No","0","0","500","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"BNMN70198601",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
