"condition","outcome","year","geography","geotype","geoname","geoid","region","district","total","totalrate","aarate","age0_14","age0_14rate","age15_24","age15_24rate","age25_44","age25_44rate","age45_64","age45_64rate","age65plus","age65plusrate","total_male","total_malerate","aa_totalmalerate","age0_14_male","age0_14_malerate","age15_24_male","age15_24_malerate","age25_44_male","age25_44_malerate","age45_64_male","age45_64_malerate","age65plus_male","age65plus_malerate","total_female","total_femalerate","aa_totalfemalerate","age0_14_female","age0_14_femalerate","age15_24_female","age15_24_femalerate","age25_44_female","age25_44_femalerate","age45_64_female","age45_64_femalerate","age45plus_female","age45plus_femalerate","age65plus_female","age65plus_femalerate","white_total","white_totalrate","white_age0_14","white_age0_14rate","white_age15_24","white_age15_24rate","white_age25_44","white_age25_44rate","white_age45_64","white_age45_64rate","white_age65plus","white_age65plusrate","white_total_male","white_total_malerate","white_age0_14_male","white_age0_14_malerate","white_age15_24_male","white_age15_24_malerate","white_age25_44_male","white_age25_44_malerate","white_age45_64_male","white_age45_64_malerate","white_age65plus_male","white_age65plus_malerate","white_total_female","white_total_femalerate","white_age0_14_female","white_age0_14_femalerate","white_age15_24_female","white_age15_24_femalerate","white_age25_44_female","white_age25_44_femalerate","white_age45_64_female","white_age45_64_femalerate","white_age45plus_female","white_age45plus_femalerate","white_age65plus_female","white_age65plus_femalerate","black_total","black_totalrate","black_age0_14","black_age0_14rate","black_age15_24","black_age15_24rate","black_age25_44","black_age25_44rate","black_age45_64","black_age45_64rate","black_age65plus","black_age65plusrate","black_total_male","black_total_malerate","black_age0_14_male","black_age0_14_malerate","black_age15_24_male","black_age15_24_malerate","black_age25_44_male","black_age25_44_malerate","black_age45_64_male","black_age45_64_malerate","black_age65plus_male","black_age65plus_malerate","black_total_female","black_total_femalerate","black_age0_14_female","black_age0_14_femalerate","black_age15_24_female","black_age15_24_femalerate","black_age25_44_female","black_age25_44_femalerate","black_age45_64_female","black_age45_64_femalerate","black_age45plus_female","black_age45plus_femalerate","black_age65plus_female","black_age65plus_femalerate","hispanic_total","hispanic_totalrate","hispanic_age0_14","hispanic_age0_14rate","hispanic_age15_24","hispanic_age15_24rate","hispanic_age25_44","hispanic_age25_44rate","hispanic_age45_64","hispanic_age45_64rate","hispanic_age65plus","hispanic_age65plusrate","hispanic_total_male","hispanic_total_malerate","hispanic_age0_14_male","hispanic_age0_14_malerate","hispanic_age15_24_male","hispanic_age15_24_malerate","hispanic_age25_44_male","hispanic_age25_44_malerate","hispanic_age45_64_male","hispanic_age45_64_malerate","hispanic_age65plus_male","hispanic_age65plus_malerate","hispanic_total_female","hispanic_total_femalerate","hispanic_age0_14_female","hispanic_age0_14_femalerate","hispanic_age15_24_female","hispanic_age15_24_femalerate","hispanic_age25_44_female","hispanic_age25_44_femalerate","hispanic_age45_64_female","hispanic_age45_64_femalerate","hispanic_age45plus_female","hispanic_age45plus_femalerate","hispanic_age65plus_female","hispanic_age65plus_femalerate","api_total","api_totalrate","api_age0_14","api_age0_14rate","api_age15_24","api_age15_24rate","api_age25_44","api_age25_44rate","api_age45_64","api_age45_64rate","api_age65plus","api_age65plusrate","api_total_male","api_total_malerate","api_age0_14_male","api_age0_14_malerate","api_age15_24_male","api_age15_24_malerate","api_age25_44_male","api_age25_44_malerate","api_age45_64_male","api_age45_64_malerate","api_age65plus_male","api_age65plus_malerate","api_total_female","api_total_femalerate","api_age0_14_female","api_age0_14_femalerate","api_age15_24_female","api_age15_24_femalerate","api_age25_44_female","api_age25_44_femalerate","api_age45_64_female","api_age45_64_femalerate","api_age45plus_female","api_age45plus_femalerate","api_age65plus_female","api_age65plus_femalerate","aian_total","aian_totalrate","aian_age0_14","aian_age0_14rate","aian_age15_24","aian_age15_24rate","aian_age25_44","aian_age25_44rate","aian_age45_64","aian_age45_64rate","aian_age65plus","aian_age65plusrate","aian_total_male","aian_total_malerate","aian_age0_14_male","aian_age0_14_malerate","aian_age15_24_male","aian_age15_24_malerate","aian_age25_44_male","aian_age25_44_malerate","aian_age45_64_male","aian_age45_64_malerate","aian_age65plus_male","aian_age65plus_malerate","aian_total_female","aian_total_femalerate","aian_age0_14_female","aian_age0_14_femalerate","aian_age15_24_female","aian_age15_24_femalerate","aian_age25_44_female","aian_age25_44_femalerate","aian_age45_64_female","aian_age45_64_femalerate","aian_age45plus_female","aian_age45plus_femalerate","aian_age65plus_female","aian_age65plus_femalerate","other_notaian_total","other_notaian_totalrate","other_notaian_age0_14","other_notaian_age0_14rate","other_notaian_age15_24","other_notaian_age15_24rate","other_notaian_age25_44","other_notaian_age25_44rate","other_notaian_age45_64","other_notaian_age45_64rate","other_notaian_age65plus","other_notaian_age65plusrate","other_notaian_total_male","other_notaian_total_malerate","other_notaian_age0_14_male","other_notaian_age0_14_malerate","other_notaian_age15_24_male","other_notaian_age15_24_1","other_notaian_age25_44_male","other_notaian_age25_44_1","other_notaian_age45_64_male","other_notaian_age45_64_1","other_notaian_age65plus_male","other_notaian_age65plus_1","other_notaian_total_female","other_notaian_total_femalerate","other_notaian_age0_14_female","other_notaian_age0_14_1","other_notaian_age15_24_female","other_notaian_age15_24_2","other_notaian_age25_44_female","other_notaian_age25_44_2","other_notaian_age45_64_female","other_notaian_age45_64_2","other_notaian_age45plus_female","other_notaian_age45plus","other_notaian_age65plus_female","other_notaian_age65plus_2"
"Pulmonary Diseases","Death","2017","Elliott-Navajo","SRA","ELLIOTT-NAVAJO","17","NORTH CENTRAL","Supervisorial District 3","23","24.72","18.06",,,,,,,,,"23","146.27","11","23.38","20.35",,,,,,,,,"11","153.64","13","26.00","15.87",,,,,,,,,"13","59.09","13","140.46","21","36.08",,,,,,,,,"21","164.51","8","29.55",,,,,,,,,"8","148.24","12","42.51",,,,,,,,,"12","82.68","12","177.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Kearny Mesa","SRA","KEARNY MESA","10","NORTH CENTRAL","Supervisorial District 4","72","42.44","34.39",,,,,,,"9","21.66","63","249.91","35","41.22","38.63",,,,,,,"8","36.18","27","247.52","37","43.65","31.26",,,,,,,,,"37","105.51","36","251.76","59","66.96",,,,,,,"7","28.96","52","295.40","25","56.94",,,,,,,"6","43.74","20","252.70","34","77.19",,,,,,,,,"34","156.43","32","329.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Miramar","SRA","MIRAMAR","16","NORTH CENTRAL","Supervisorial District 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Peninsula","SRA","PENINSULA","2","NORTH CENTRAL","Supervisorial District 4","24","33.77","29.22",,,,,,,,,"23","217.38","12","31.14","34.81",,,,,,,,,"11","230.11","12","36.77","26.20",,,,,,,,,"12","88.25","12","206.39","23","46.68",,,,,,,,,"22","246.11","11","42.59",,,,,,,,,"11","256.99","12","51.42",,,,,,,,,"12","109.72","11","236.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","University","SRA","UNIVERSITY","12","NORTH CENTRAL","Supervisorial District 3","11","15.69","12.94",,,,,,,,,"10","101.64",,,,,,,,,,,,,,"9","25.48","18.68",,,,,,,,,"9","71.77","8","146.47","10","27.86",,,,,,,,,"10","141.43",,,,,,,,,,,,,"8","44.77",,,,,,,,,"8","101.65","8","204.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","North Coastal Region","Region","NORTH COASTAL","1","NORTH COASTAL","NA","184","33.12","27.85",,,,,,,"15","10.87","167","201.78","82","29.04","29.39",,,,,,,"8","11.89","73","198.13","102","37.35","26.72",,,,,,,"7","9.91","101","86.64","94","204.70","162","50.52",,,,,,,"13","14.68","148","232.18","67","40.52",,,,,,,"8","18.07","59","203.61","95","61.17",,,,,,,"5","11.29","94","118.90","89","255.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","6.24",,,,,,,,,"9","86.36","7","8.69",,,,,,,,,"7","160.15",,,,,,,,,,,,,,,"11","29.14",,,,,,,,,"10","170.04","8","46.40",,,,,,,,,"7","311.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Carlsbad","SRA","CARLSBAD","41","NORTH COASTAL","Supervisorial District 5","46","36.40","27.45",,,,,,,,,"42","205.19","19","31.45","26.63",,,,,,,,,"18","189.37","26","41.20","28.21",,,,,,,,,"26","88.11","25","218.06","41","48.61",,,,,,,,,"39","227.89","16","37.81",,,,,,,,,"14","179.80","25","59.27",,,,,,,,,"25","112.58","25","268.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Oceanside","SRA","OCEANSIDE","42","NORTH COASTAL","Supervisorial District 5","66","39.15","33.20",,,,,,,"7","17.68","57","230.60","36","43.23","43.32",,,,,,,,,"31","285.57","30","35.13","25.45",,,,,,,,,"29","83.24","26","187.70","56","70.34",,,,,,,"7","32.85","48","282.95","28","69.06",,,,,,,,,"23","307.85","28","71.64",,,,,,,,,"28","136.94","25","262.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","8.13",,,,,,,,,"5","117.04","5","15.82",,,,,,,,,"5","266.87",,,,,,,,,,,,,,,"5","36.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Pendleton","SRA","PENDLETON","43","NORTH COASTAL","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","San Dieguito","SRA","SAN DIEGUITO","40","NORTH COASTAL","Supervisorial District 3","30","30.61","21.23",,,,,,,,,"29","161.08","12","24.44","20.23",,,,,,,,,"12","144.01","18","36.69","21.80",,,,,,,,,"18","76.12","17","175.33","29","39.19",,,,,,,,,"28","176.68","11","29.14",,,,,,,,,"11","146.58","18","49.27",,,,,,,,,"18","93.44","17","202.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Vista","SRA","VISTA","52","NORTH COASTAL","Supervisorial District 5","38","35.38","32.03",,,,,,,,,"34","242.63","14","25.61","28.98",,,,,,,,,"12","194.05","24","45.10","34.66",,,,,,,,,"24","115.83","22","280.05","31","67.17",,,,,,,,,"29","297.22","12","50.55",,,,,,,,,"10","233.19","20","83.84",,,,,,,,,"20","163.40","19","349.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","North Inland Region","Region","NORTH INLAND","6","NORTH INLAND","NA","215","35.39","29.19",,,,,,,"18","11.58","196","211.91","88","29.36","28.72",,,,,,,"8","10.58","80","194.38","127","41.26","28.94",,,,,,,"10","12.52","126","96.04","116","225.96","201","63.71",,,,,,,"16","17.39","185","275.26","82","52.27",,,,,,,"7","15.31","75","244.71","119","75.02",,,,,,,"9","19.44","119","143.64","110","300.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","3.31",,,,,,,,,"5","40.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Anza-Borrego Springs","SRA","ANZA-BORREGO SPRINGS","63","NORTH INLAND","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Escondido","SRA","ESCONDIDO","50","NORTH INLAND","Supervisorial District 3","66","38.02","33.85",,,,,,,"6","15.33","58","240.40","30","34.41","36.36",,,,,,,,,"27","247.61","36","41.56","31.70",,,,,,,,,"35","101.24","32","234.70","60","76.94",,,,,,,"5","24.15","54","325.97","26","66.91",,,,,,,,,"24","317.12","34","86.90",,,,,,,,,"34","167.38","31","333.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Fallbrook","SRA","FALLBROOK","55","NORTH INLAND","Supervisorial District 5","16","31.91","22.08",,,,,,,,,"13","143.09",,,,,,,,,,,,,,"12","48.28","29.28",,,,,,,,,"12","107.26","11","225.84","16","59.26",,,,,,,,,"13","181.81",,,,,,,,,,,,,"12","89.72",,,,,,,,,"12","158.34","11","293.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","North San Diego","SRA","NORTH SAN DIEGO","14","NORTH INLAND","Supervisorial District 3","39","32.04","26.68",,,,,,,,,"37","206.18","14","24.40","25.67",,,,,,,,,"14","171.25","24","39.41","27.28",,,,,,,,,"24","89.58","24","233.63","37","56.52",,,,,,,,,"36","279.26","14","42.45",,,,,,,,,"13","226.88","23","70.48",,,,,,,,,"23","138.46","23","322.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Palomar-Julian","SRA","PALOMAR-JULIAN","60","NORTH INLAND","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Pauma","SRA","PAUMA","54","NORTH INLAND","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Poway","SRA","POWAY","15","NORTH INLAND","Supervisorial District 2","30","32.78","28.62",,,,,,,,,"27","194.28","14","30.82","30.76",,,,,,,,,"12","195.92","16","34.67","26.16",,,,,,,,,"16","75.57","15","192.95","27","50.16",,,,,,,,,"25","231.42","12","44.37",,,,,,,,,"11","214.46","15","55.91",,,,,,,,,"15","105.08","14","246.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Ramona","SRA","RAMONA","39","NORTH INLAND","Supervisorial District 2","13","35.73","30.72",,,,,,,,,"12","205.24","7","38.73","33.32",,,,,,,,,"6","221.00","6","32.78","27.17",,,,,,,,,"6","72.61","6","191.65","12","50.96",,,,,,,,,"11","233.48","7","59.23",,,,,,,,,"6","266.28","5","42.71",,,,,,,,,"5","80.37","5","203.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","San Marcos","SRA","SAN MARCOS","51","NORTH INLAND","Supervisorial District 5","31","31.13","26.43",,,,,,,,,"29","214.49","11","22.88","25.09",,,,,,,,,"11","189.08","20","39.15","26.54",,,,,,,,,"20","99.17","18","233.72","29","61.36",,,,,,,,,"27","285.97","11","46.70",,,,,,,,,"11","260.16","18","75.64",,,,,,,,,"18","152.64","17","305.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Valley Center","SRA","VALLEY CENTER","53","NORTH INLAND","Supervisorial District 5","14","60.59","46.84",,,,,,,,,"12","318.79","5","43.75","40.10",,,,,,,,,"5","284.13","9","77.18","52.47",,,,,,,,,"9","173.51","7","348.20","13","96.97",,,,,,,,,"12","396.10","5","73.04",,,,,,,,,"5","340.42","8","120.85",,,,,,,,,"8","225.15","7","445.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","South Region","Region","SOUTH","4","SOUTH","NA","130","25.94","27.78",,,,,,,"12","10.38","118","204.22","65","25.75","33.85",,,,,,,"7","12.36","58","232.80","65","26.14","23.71",,,,,,,"5","8.48","65","70.77","60","182.55","75","76.13",,,,,,,"6","22.26","69","329.81","35","65.79",,,,,,,,,"31","307.85","40","88.27",,,,,,,,,"40","171.50","38","350.20","5","23.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","8.19",,,,,,,,,"24","99.20","10","6.67",,,,,,,,,"10","103.95","15","9.67",,,,,,,,,"15","30.65","14","96.07","19","30.64",,,,,,,,,"17","172.54","14","47.06",,,,,,,,,"13","334.19","5","15.50",,,,,,,,,"5","33.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Chula Vista","SRA","CHULA VISTA","21","SOUTH","Supervisorial District 1","34","27.74","26.32",,,,,,,"6","20.43","28","182.75","19","30.60","33.56",,,,,,,,,"14","214.11","16","24.96","21.21",,,,,,,,,"16","65.89","14","159.33","25","109.69",,,,,,,,,"22","382.77","15","123.93",,,,,,,,,"12","422.63","10","94.24",,,,,,,,,"10","171.31","10","345.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Coronado","SRA","CORONADO","3","SOUTH","Supervisorial District 1","6","24.45","17.92",,,,,,,,,"6","160.51",,,,,,,,,,,,,,"5","49.45","24.79",,,,,,,,,"5","108.70","5","245.70","5","29.15",,,,,,,,,"5","149.43",,,,,,,,,,,,,"5","69.34",,,,,,,,,"5","132.28","5","276.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","National City","SRA","NATIONAL CITY","4","SOUTH","Supervisorial District 1","26","42.96","50.59",,,,,,,,,"24","382.17","13","39.58","65.78",,,,,,,,,"12","448.34","13","46.67","42.81",,,,,,,,,"13","133.35","13","336.34","10","123.09",,,,,,,,,"10","770.27",,,,,,,,,,,,,"6","208.37",,,,,,,,,"6","455.06","6","858.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","15.14",,,,,,,,,"5","161.23",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","64.92",,,,,,,,,"7","392.11","5","93.79",,,,,,,,,"5","733.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","South Bay","SRA","SOUTH BAY","22","SOUTH","Supervisorial District 1","32","24.11","29.13",,,,,,,,,"31","220.58","15","21.15","33.23",,,,,,,,,"15","236.98","18","27.30","26.84",,,,,,,,,"18","76.01","17","207.92","16","76.14",,,,,,,,,"15","377.78","5","41.87",,,,,,,,,"5","250.32","11","122.38",,,,,,,,,"11","244.88","10","509.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","9.57",,,,,,,,,"9","120.30",,,,,,,,,,,,,"6","12.79",,,,,,,,,"6","40.35","6","134.56","5","40.05",,,,,,,,,"5","211.43","5","83.45",,,,,,,,,"5","531.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2017","Sweetwater","SRA","SWEETWATER","20","SOUTH","Supervisorial District 1","27","18.12","20.63",,,,,,,,,"24","146.86","15","20.75","27.98",,,,,,,,,"14","192.77","12","15.59","15.74",,,,,,,,,"12","43.21","10","111.82","17","58.49",,,,,,,,,"15","258.75","10","63.78",,,,,,,,,"9","304.55","8","52.93",,,,,,,,,"8","108.20","7","216.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","5.66",,,,,,,,,"5","76.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
