"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"15777","UF2019-1738","002468-2020","62930, 62931","2020-01-04T00:00:00.000","03:15 PM","10466","31","Male","White","2012-09-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Take Down - Arm","Arrest","NULL","No, Yes","2306","Poplar","NULL","St.","2306 POPLAR ST","2306 Poplar St.","2306 Poplar St.","61193","Black","Male","31","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Assault/FV","2178","347","340","SOUTHEAST","7","2502357.267","6962072.082"
"15873","UF2019-1809","002285-2020","62919, 62970, 64027","2020-01-04T00:00:00.000","06:08 AM","11253","26","Male","White","2016-12-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person, Foot Pursuit","Arrest","NULL","No, No, Yes","9700","Oak Gate","NULL","Ln.","9700 OAK GATE LN, DALLAS, TX, 75217","9700 Oak Gate Ln.","9700 Oak Gate Ln.","55693","Black","Male","50","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Warrant/Hold, Evading Arrest, Drug Possession - Felony, Resisting Arrest","1256","328","320","SOUTHEAST","5","2536001.787","6957887.717"
"15833","UF2019-1776","002560-2020","62935, 62937","2020-01-04T00:00:00.000","05:00 PM","11544","30","Male","White","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person, BD - Pushed","Weapon Display","NULL","Yes, Yes","2803","Laglow","NULL","St.","2803 LAGOW ST","2803 LAGOW ST","2803 Laglow St.","61196","Black","Male","42","No","No injuries noted or visible","Yes","Alchohol","Disorderly Conduct, Public Intoxication, Warrant/Hold","2140","312","310","SOUTHEAST","7","2507559.062","6967977.839"
"15832","UF2019-1776","002560-2020","62933, 62934","2020-01-04T00:00:00.000","06:47 PM","11434","25","Female","White","2017-12-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Verbal Command","Weapon Display","NULL","Yes, No","2803","Laglow","NULL","St.","2803 LAGOW ST","2803 LAGOW ST","2803 Laglow St.","61196","Black","Male","42","No","No injuries noted or visible","Yes","Alchohol","Disorderly Conduct, Public Intoxication, Warrant/Hold","2140","312","310","SOUTHEAST","7","2507559.062","6967977.839"
"17426","UF2020-0311","003263-2020","62962","2020-01-05T00:00:00.000","06:23 PM","11260","30","Male","Black","2017-01-11T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Call for Cover","40mm Less Lethal","Active Aggression","NULL","Yes","2826","Elm","NULL","St.","2826 ELM ST, DALLAS, TX, 75226","2826 Elm St.","2826 Elm St.","61203","Black","Male","29","Yes","Bruise, Abrasion/Scrape","No","Agitated","No Arrest","2066","153","150","CENTRAL","2","2496045.977","6972736.62"
"19048","UF2020-0764","002899-2020","63117, 63118","2020-01-05T00:00:00.000","02:45 AM","11291","31","Male","White","2017-03-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Pushed, BD - Grabbed","Arrest","NULL","Yes, Yes","3107","Cockrell Hill","S","Rd.","3107 S COCKRELL HILL RD","3107 S Cockrell Hill Rd.","3107 S Cockrell Hill Rd.","61267","Hispanic","Male","35","No","No injuries noted or visible","Yes","Unknown Drugs","Evading Arrest","4202","434","430","SOUTHWEST","3","2462968.829","6943923.719"
"16010","UF2019-1889","003247-2020","62986, 64289","2020-01-05T00:00:00.000","06:40 PM","9119","39","Male","Hispanic","2007-05-30T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","BD - Pushed, OC Spray","Crowd Disbursement","NULL","Yes, Yes","2826","Elm","NULL","St.","2826 ELM ST, DALLAS, TX, 75226","2826 Elm St.","2826 Elm St.","47210","Unknown","Male","NULL","No","Non-Visible Injury/Pain","No","Alchohol and unknown drugs","No Arrest","2066","153","150","CENTRAL","2","2496045.977","6972736.62"
"22324","UF2020-1521","003247-2020","62960, 62961","2020-01-05T00:00:00.000","06:25 PM","11456","23","Male","White","2018-02-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Taser","Arrest","1","No, Yes","2826","Elm","NULL","St.","2826 ELM ST, DALLAS, TX, 75226","2826 Elm St.","2826 Elm St.","61202","Black","Male","23","Yes","Taser Burn Marks","Yes","Alchohol","Public Intoxication","2066","153","150","CENTRAL","2","2496045.977","6972736.62"
"19047","UF2020-0764","002899-2020","63116","2020-01-05T00:00:00.000","02:31 AM","11485","25","Female","White","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Call for Cover","Held Suspect Down","Other","NULL","Yes","3107","COCKRELL HILL","S","Rd.","3107 S COCKRELL HILL RD","3107 S COCKRELL HILL Rd.","3107 S COCKRELL HILL Rd.","61267","Hispanic","Male","35","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, Drug Possession - Felony","4202","434","430","SOUTHWEST","3","2462968.829","6943923.719"
"17424","UF2020-0310","003308-2020","62971","2020-01-05T00:00:00.000","06:40 PM","11583","28","Female","Hispanic","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Call for Cover","OC Spray","Crowd Disbursement","NULL","Yes","2900","Elm","NULL","St.","2900 ELM ST, DALLAS, TX, 75226","2900 Elm St.","2900 Elm St.","61206","Black","Female","22","No","OC Spray Treatment","Yes","Unknown","Disorderly Conduct","2067","153","150","CENTRAL","2","2496317.692","6972798.056"
"23763","UF2020-1870","003286-2020","63027, 63028","2020-01-05T00:00:00.000","06:16 PM","10950","30","Male","Black","2014-12-03T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crowd Control","Take Down - Body, Held Suspect Down","Crowd Disbursement","NULL","Yes, Yes","2826","Elm","NULL","St.","2826 ELM ST, DALLAS, TX, 75226","2826 Elm St.","2826 Elm St.","61228","Black","Male","NULL","No","No injuries noted or visible","No","None detected","No Arrest","2066","153","150","CENTRAL","2","2496045.977","6972736.62"
"23764","UF2020-1870","003286-2020","63027, 63028","2020-01-05T00:00:00.000","06:16 PM","10950","30","Male","Black","2014-12-03T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crowd Control","Take Down - Body, Held Suspect Down","Crowd Disbursement","NULL","Yes, Yes","2826","Elm","NULL","St.","2826 ELM ST, DALLAS, TX, 75226","2826 Elm St.","2826 Elm St.","61229","Black","Male","NULL","No","No injuries noted or visible","No","None detected","Public Intoxication","2066","153","150","CENTRAL","2","2496045.977","6972736.62"
"15790","UF2019-1743","002832-2020","62952, 62953, 62954","2020-01-05T00:00:00.000","12:45 AM","9004","39","Male","Black","2006-12-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Off-Duty Employment","Verbal Command, Held Suspect Down, Handcuffing Take Down","Arrest","NULL","No, No, Yes","2616","OLIVE","NULL","St.","2616 OLIVE ST","2616 OLIVE St.","2616 OLIVE St.","61201","White","Male","30","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2039","131","130","CENTRAL","14","2488686.246","6974913.455"
"15897","UF2019-1813","003485-2020","64237","2020-01-06T00:00:00.000","04:43 AM","8663","40","Male","White","2005-05-20T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed","Detention/Frisk","NULL","No","1400","Lamar","S","St.","1400 S LAMAR ST","1400 S Lamar St.","1400 S Lamar St.","58195","Black","Male","34","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Warrant/Hold","2123","151","150","CENTRAL","2","2492641.468","6966516.8"
"15887","UF2019-1810","004007-2020","62997, 62998","2020-01-06T00:00:00.000","06:00 PM","10624","33","Male","Hispanic","2013-08-14T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","11312","Earlywood","NULL","Dr.","11312 EARLYWOOD DR","11312 Earlywood Dr.","11312 Earlywood Dr.","61216","White","Male","17","Yes","Injured prior to contact, Redness/Swelling","Yes","Mentally unstable","APOWW","1099","232","230","NORTHEAST","9","2525279.186","7000240.407"
"15951","UF2019-1831","20-0039162","62992","2020-01-06T00:00:00.000","07:44 PM","11507","27","Male","White","2018-05-02T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Traffic Stop","Foot Pursuit","Detention/Frisk","NULL","Yes","6271","HIGHLAND HILLS","NULL","Dr.","6271 HIGHLAND HILLS DR","6271 HIGHLAND HILLS Dr.","6271 HIGHLAND HILLS Dr.","22198","Black","Female","29","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Warrant/Hold","4357","737","730","SOUTH CENTRAL","8","2503623.201","6931880.39"
"15952","UF2019-1831","20-0039162","62995","2020-01-06T00:00:00.000","07:44 PM","11361","27","Male","Black","2017-07-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Traffic Stop","Foot Pursuit","Detention/Frisk","NULL","Yes","6271","HIGHLAND HILLS","NULL","Dr.","6271 HIGHLAND HILLS DR","6271 HIGHLAND HILLS Dr.","6271 HIGHLAND HILLS Dr.","22198","Black","Female","29","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Warrant/Hold","4357","737","730","SOUTH CENTRAL","8","2503623.201","6931880.39"
"22952","UF2020-1666","003493-2020","62974","2020-01-06T00:00:00.000","12:49 AM","11349","32","Male","Black","2017-07-26T00:00:00.000","Police Officer","Officer","Yes","Sprain/Strain","No","Arrest","Foot Pursuit","Danger to self or others","NULL","Yes","300","Illinois","W","Ave.","300 W ILLINOIS AVE, DALLAS, TX, 75224","300 W Illinois Ave.","300 W Illinois Ave.","61207","Black","Male","28","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4214","721","720","SOUTH CENTRAL","4","2483114.853","6949102.999"
"22953","UF2020-1666","003493-2020","62975","2020-01-06T00:00:00.000","12:49 AM","11363","30","Male","Black","2017-07-26T00:00:00.000","Police Officer","Officer","Yes","No injuries noted or visible","No","Arrest","Foot Pursuit","Danger to self or others","NULL","Yes","300","Illinois","W","Ave.","300 W ILLINOIS AVE, DALLAS, TX, 75224","300 W Illinois Ave.","300 W Illinois Ave.","61207","Black","Male","28","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4214","721","720","SOUTH CENTRAL","4","2483114.853","6949102.999"
"16426","UF2020-0039","003558-2020","62981, 62982","2020-01-06T00:00:00.000","04:09 AM","11172","32","Male","Hispanic","2016-04-06T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Foot Pursuit, Weapon display at Person","Detention/Frisk","NULL","No, No","3136","Hudnall","NULL","St.","3136 HUDNALL ST","3136 Hudnall St.","3136 Hudnall St.","61208","Black","Male","22","No","No injuries noted or visible","No","Unknown","No Arrest","3104","542","540","NORTHWEST","2","2482737.532","6986673.811"
"16427","UF2020-0039","003558-2020","62983, 62984, 62985","2020-01-06T00:00:00.000","04:09 AM","11474","29","Male","Asian","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Foot Pursuit, Weapon display at Person, Verbal Command","Detention/Frisk","NULL","No, No, No","3136","Hudnall","NULL","St.","3136 HUDNALL ST","3136 Hudnall St.","3136 Hudnall St.","61208","Black","Male","22","No","No injuries noted or visible","No","Unknown","No Arrest","3104","542","540","NORTHWEST","2","2482737.532","6986673.811"
"16767","UF2020-0150","003950-2020","63003, 63004, 63005, 63006, 70805","2020-01-06T00:00:00.000","05:55 PM","10784","30","Female","Black","2014-03-12T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Hand Controlled Escort, Held Suspect Down, Take Down - Arm, Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes, Yes, No, Yes","515","MARSALIS","N","Ave.","515 N MARSALIS AVE","515 N MARSALIS Ave.","515 N MARSALIS Ave.","61217","White","Female","47","No","No injuries noted or visible","Yes","Mentally unstable","Crim Trespass/Hab/Weapon","4099","411","410","SOUTHWEST","1","2486138.643","6961542.448"
"15889","UF2019-1810","004007-2020","63208, 64352","2020-01-06T00:00:00.000","05:50 PM","10416","37","Male","White","2012-06-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, BD - Grabbed","Danger to self or others","NULL","Yes, Yes","11312","Earlywood","NULL","Dr.","11312 EARLYWOOD DR","11312 Earlywood Dr.","11312 Earlywood Dr.","61216","White","Male","17","No","Injured prior to contact, Injury Not Related to Force","Yes","Mentally unstable","APOWW","1099","232","230","NORTHEAST","9","2525279.186","7000240.407"
"15888","UF2019-1810","004007-2020","62999, 63000, 63915","2020-01-06T00:00:00.000","06:00 PM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Verbal Command, BD - Grabbed","Danger to self or others","NULL","Yes, No, Yes","11312","Earlywood","NULL","Dr.","11312 EARLYWOOD DR","11312 Earlywood Dr.","11312 Earlywood Dr.","61216","White","Male","17","Yes","Injured prior to contact, Redness/Swelling","Yes","Mentally unstable","APOWW","1099","232","230","NORTHEAST","9","2525279.186","7000240.407"
"16766","UF2020-0150","003950-2020","62991, 62993, 62994","2020-01-06T00:00:00.000","06:54 PM","11096","28","Male","White","2015-10-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Held Suspect Down, Verbal Command, BD - Pushed","Detention/Frisk","NULL","Yes, No, Yes","515","Marsalis","N","Ave.","515 N MARSALIS AVE","515 N Marsalis Ave.","515 N Marsalis Ave.","61217","White","Female","47","No","No injuries noted or visible","Yes","Unknown","Crim Trespass/Bldg/Prop","4099","411","410","SOUTHWEST","1","2486138.643","6961542.448"
"15895","UF2019-1813","003485-2020","63008, 63009, 63010, 63011, 63012, 63013","2020-01-06T00:00:00.000","04:45 AM","11242","24","Male","White","2016-12-14T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape","No","Arrest","Taser Display at Person, Verbal Command, BD - Grabbed, BD - Tripped, BD - Pushed, BD - Pushed","Active Aggression","NULL","No, No, No, No, Yes, Yes","1400","LAMAR","S","St.","1400 S LAMAR ST","1400 S LAMAR St.","1400 S LAMAR St.","58195","Black","Male","34","Yes","Puncture, Non-Visible Injury/Pain, Hospitalized","Yes","Agitated","Assault/FV, Other Felony Arrest, Assault, Resisting Arrest, Warrant/Hold","2123","151","150","CENTRAL","2","2492641.468","6966516.8"
"15886","UF2019-1810","004007-2020","62988, 63902","2020-01-06T00:00:00.000","06:00 PM","10506","29","Male","White","2013-04-10T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Verbal Command, BD - Grabbed","Arrest","NULL","Yes, Yes","11312","Earlywood","NULL","Dr.","11312 EARLYWOOD DR","11312 Earlywood Dr.","11312 Earlywood Dr.","61216","White","Male","17","Yes","Injured prior to contact, Redness/Swelling","Yes","Mentally unstable","APOWW","1099","232","230","NORTHEAST","9","2525279.186","7000240.407"
"15896","UF2019-1813","003485-2020","63014, 63015, 63016, 63017, 63018, 63019, 63020","2020-01-06T00:00:00.000","04:45 AM","11224","33","Male","White","2016-09-21T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape","No","Arrest","Verbal Command, BD - Grabbed, BD - Pushed, BD - Grabbed, BD - Pushed, BD - Grabbed, Taser","Active Aggression","1","No, No, Yes, No, Yes, No, Yes","1400","Lamar","S","St.","1400 S LAMAR ST","1400 S Lamar St.","1400 S Lamar St.","58195","Black","Male","34","Yes","Puncture, Non-Visible Injury/Pain, Hospitalized","Yes","Agitated","Assault/FV, Other Felony Arrest, Assault, Resisting Arrest, Warrant/Hold","2123","151","150","CENTRAL","2","2492641.468","6966516.8"
"16425","UF2020-0039","003558-2020","62979, 62980","2020-01-06T00:00:00.000","04:09 AM","11159","28","Male","Hispanic","2016-03-23T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Foot Pursuit","Detention/Frisk","NULL","No, No","3136","Hudnall","NULL","St.","3136 HUDNALL ST","3136 Hudnall St.","3136 Hudnall St.","61208","Black","Male","22","No","No injuries noted or visible","No","Unknown","No Arrest","3104","542","540","NORTHWEST","2","2482737.532","6986673.811"
"16017","UF2019-1891","004533-2020","63022","2020-01-07T00:00:00.000","02:10 PM","8411","44","Male","American Ind","2003-08-15T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","40mm Less Lethal","Active Aggression","0","No","3300","Kellogg","NULL","Ave.","3300 KELLOGG AVE, DALLAS, TX, 75216","3300 Kellogg Ave.","3300 Kellogg Ave.","61226","Black","Male","25","Yes","Bruise","Yes","Unknown Drugs","APOWW","4249","728","720","SOUTH CENTRAL","4","2494670.497","6946770.356"
