"date","agenda_item_number","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2022-08-10T00:00:00.000","Z6","AGENDA","9","Councilmember","Paula Blackmon","YES","DEFERRED TO 9/14/22","A public hearing to receive comments regarding an application for and an ordinance granting a Specific Use Permit for an open-enrollment charter school on property zoned CR Community Retail, on the north corner of Lancaster Road and East Kiest Boulevard","081022_AG_Z6","081022_AG_Z6_9"
"2022-08-10T00:00:00.000","50","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize Supplemental Agreement No. 4 to the service contract with Streamline Automation Systems, LLC for hosting, maintenance, and support of the existing fire inspection system for the Fire -Rescue Department managed by the Department of Information and Technology Services - Not to exceed $558,225, from $1,262,087 to $1,820,312 - Financing: Data Services Fund (subject to annual appropriations)","081022_AG_50","081022_AG_50_7"
"2022-08-10T00:00:00.000","1","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","Approval of Minutes of the June 22, 2022 City Council Meeting and June 27, 2022 Special Called City Council Meeting","081022_AG_1","081022_AG_1_6"
"2022-08-10T00:00:00.000","61","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize Supplemental Agreement No. 2 to the professional services contract with CDM Smith Inc. for construction phase services associated with the rehabilitation of the Jim  Miller Pump  Station - Not to exceed $1,784,410.00, from $5,043,724.00 to $6,828,134.00 - Financing: Water Capital Improvement G Fund ($1,600,000.00) and Water Construction Fund ($184,410.00)","081022_AG_61","081022_AG_61_14"
"2022-08-10T00:00:00.000","65","AGENDA","11","Councilmember","Jaynie Shultz","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_11"
"2022-08-10T00:00:00.000","65","AGENDA","8","Councilmember","Tennell Atkins","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_8"
"2022-08-10T00:00:00.000","1","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Approval of Minutes of the June 22, 2022 City Council Meeting and June 27, 2022 Special Called City Council Meeting","081022_AG_1","081022_AG_1_2"
"2022-08-10T00:00:00.000","29","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the North Lake Highlands Public Improvement District�s (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_29","081022_AG_29_3"
"2022-08-10T00:00:00.000","Z3","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting an amendment to and an expansion of Planned Development District No. 346 on property zoned an IM Industrial Manufacturing District on the northwest line of Hickory Street, northeast of the intersection of Hickory Street and Malcolm X Boulevard","081022_AG_Z3","081022_AG_Z3_9"
"2022-08-10T00:00:00.000","7","AGENDA","2","Councilmember","Jesse Moreno","N/A","DELETED","An ordinance amending Chapter 13, �Courts, Fines and Imprisonments,� of the Dallas City Code by amending Section 13-10 by (1) authorizing the city marshal and his or her deputies to enforce the city �s provisions regarding  standing  or  Walking  on  medians  contained  Section  28-61.1 of the Dallas City Code and the city�s solicitation provisions contained in Section 28-63.3 of the Dallas City Code; (2) providing a saving clause; (3) providing a severability clause; and (4) providing an effective date - Financing: No cost consideration to the City","081022_AG_7","081022_AG_7_2"
"2022-08-10T00:00:00.000","22","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_8"
"2022-08-10T00:00:00.000","56","AGENDA","3","Councilmember","Casey Thomas II","YES","APPROVED","Authorize a professional services contract with Pacheco Koch Consulting Engineers, Inc. to provide engineering services for storm drainage relief and erosion control improvements at four locations  (list attached to Agenda Information Sheet) - Not to exceed $221,579.00 - Financing: Storm Drainage Management Capital Construction Fund","081022_AG_56","081022_AG_56_3"
"2022-08-10T00:00:00.000","64","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","An ordinance (1) ordering a special election to be held in the city of Dallas (the City) on November 8, 2022, on the question of approving and implementing a resolution designating the expansion of the Kay Bailey Hutchison Convention Center Dallas and certain improvements at Fair Park within the City as venue projects and designating the method of financing pursuant to Chapter 334, Texas Local Government Code; (2) making provisions for the conduct of the election; and (3) providing an effective date - Financing: No cost consideration to the City","081022_AG_64","081022_AG_64_12"
"2022-08-10T00:00:00.000","21","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize (1) Supplemental Agreement No. 1 to exercise the five-year renewal option, for the maintenance and support contract with Ericsson, Inc. for the continuation of the Advanced Traffic Management System for synchronization of signal operations and signal management for a five-year period; and (2) an increase in the service contract amount in an amount not to exceed $4,869,753.16, from $3,523,537.71 to $8,393,290.87 - Not to exceed $4,869,753.16 - Financing: Coronavirus State and Local Fiscal Recovery Funds ($889,649.60) and Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($3,980,103.56)","081022_AG_21","081022_AG_21_9"
"2022-08-10T00:00:00.000","1","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Approval of Minutes of the June 22, 2022 City Council Meeting and June 27, 2022 Special Called City Council Meeting","081022_AG_1","081022_AG_1_11"
"2022-08-10T00:00:00.000","52","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED CORRECTED","Authorize a ratification of an emergency procurement with Fleetwood Services LLC for (1) the removal of 108,000 square feet of the existing soil and turf; (2) purchase of TifEagle Bermuda sprigs; and (3) assisting in necessary planting for the Park and Recreation Department to use at Cedar Crest Golf Course located at 1800 Southerland Avenue - Not to exceed $261,100.00 - Financing: General Funds (subject to annual appropriations)","081022_AG_52","081022_AG_52_7"
"2022-08-10T00:00:00.000","10","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_12"
"2022-08-10T00:00:00.000","29","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the North Lake Highlands Public Improvement District�s (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_29","081022_AG_29_10"
