"objectid","filenum","uofnum","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geocoded_column"
,"UF2018-0792","49981","2018-05-27T00:00:00.000",,"11072.00000000000","Male","White","2015-08-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Arrest","1","Yes","2911.00000000000","Ledbetter","E","Dr.","2911 E Ledbetter Dr.","54613.00000000000","Black","Male","Yes","Laceration/Cut, Taser Burn Marks, Treated by DFD, Puncture","Yes","FD-Suspect w/ Gun","Evading Arrest, Warrant/Hold, Other Misdemeanor Arrest","4308","733","730","SOUTH CENTRAL",,,,,"POINT (-96.771562 32.694857000000006)"
,"UF2018-1287","52978, 52980","2018-11-02T00:00:00.000",,"10968.00000000000","Male","Asian","2015-01-28T00:00:00.000","No","No injuries noted or visible","No","Service Call","Held Suspect Down, OC Spray","Arrest","NULL","Yes, Yes","205.00000000000","Lamar","S","St.","205 S Lamar St.","56412.00000000000","Black","Male","No","OC Spray Treatment","Yes","Alchohol","Public Intoxication, Resisting Arrest","2071","133","130","CENTRAL",,,,,"POINT (-97.148453 32.158387)"
,"UF2018-0566","49845, 49846","2018-05-20T00:00:00.000",,"9895.00000000000","Male","White","2009-07-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down, OC Spray","Active Aggression","NULL","No, Yes","2333.00000000000","Mockingbird","W","Ln.","2333 W Mockingbird Ln.","54540.00000000000","Black","Female","No","OC Spray Treatment","Yes","Alchohol","Public Intoxication","3092","513","510","NORTHWEST",,,,,"POINT (-96.847066 32.826051)"
,"UF2019-0257","50638","2018-06-28T00:00:00.000",,"9294.00000000000","Male","Hispanic","2007-11-14T00:00:00.000","No","No injuries noted or visible","No","Warrant Execution","Take Down - Arm","Detention/Frisk","NULL","Yes","900.00000000000","Marsalis","N","Ave.","900 N Marsalis Ave.","55011.00000000000","Hispanic","Male","Yes","Treated by DFD, Sprain/Strain, Hospitalized","No","Unknown","No Arrest","4097","411","410","SOUTHWEST",,,,,"POINT (-96.815654 32.759113)"
,"UF2018-1538","53369, 53371, 53373, 53374, 54391","2018-11-24T00:00:00.000",,"9376.00000000000","Female","White","2008-02-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser, Verbal Command, Joint Locks, BD - Pushed, Taser","Arrest","1, 0","No, No, Yes, Yes, No","208.00000000000","Lancaster","S","Rd.","208 S Lancaster Rd.","56623.00000000000","White","Male","Yes","Puncture","Yes","Alchohol","Assault/FV, Resisting Arrest","4135","414","410","SOUTHWEST",,,,,"POINT (-71.653471 42.415392)"
,"UF2018-0359","48943","2018-04-06T00:00:00.000",,"9564.00000000000","Male","White","2008-08-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Danger to self or others","1","Yes","18665.00000000000","Midway","NULL","Rd.","18665 Midway Rd.","53988.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","6007","614","610","NORTH CENTRAL",,,,,"POINT (-83.226894 42.452522)"
,"UF2018-0089","47831, 47832","2018-02-05T00:00:00.000",,"8760.00000000000","Male","Asian","2005-12-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Arm, Held Suspect Down","Arrest","NULL","Yes, Yes","500.00000000000","BROOKSIDE","N","Dr.","500 N BROOKSIDE Dr.","53382.00000000000","White","Female","Yes","Non-Visible Injury/Pain, No injuries noted or visible","Yes","Unknown","APOWW","1188","112","110","CENTRAL",,,,,"POINT (-96.74895500000001 32.811269)"
,"UF2018-0077","47707, 47708, 47709","2018-01-29T00:00:00.000",,"8759.00000000000","Male","White","2005-12-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Joint Locks, Held Suspect Down","Arrest","NULL","No, Yes, Yes","500.00000000000","harwood","S","St.","500 S harwood St.","53304.00000000000","White","Male","Yes","Abrasion/Scrape","Yes","Unknown Drugs","Warrant/Hold, Resisting Search and Transport","2076","135","130","CENTRAL",,,,,"POINT (-96.792476 32.778884)"
,"UF2018-0044","47545","2018-01-20T00:00:00.000",,"11088.00000000000","Male","White","2015-09-23T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","9200.00000000000","Audelia","NULL","Rd.","9200 Audelia Rd.","46372.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Other Misdemeanor Arrest, Traffic Violation, Drug Possession - Misdemeanor","1076","248","240","NORTHEAST",,,,,"POINT (-96.717835 32.872908)"
,"UF2018-0943","51210, 51211","2018-07-28T00:00:00.000",,"8703.00000000000","Male","White","2005-08-31T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Handcuffing Take Down, Take Down - Arm","Danger to self or others","NULL","Yes, Yes","7400.00000000000","Greenville","NULL","Ave.","7400 Greenville Ave.","55314.00000000000","Black","Female","No","No injuries noted or visible","Yes","Talking to themselves","Warrant/Hold","1063","212","210","NORTHEAST",,,,,"POINT (-96.759804 32.880817)"
,"UF2018-0423","49346, 49430, 49431, 56759","2018-04-13T00:00:00.000",,"11155.00000000000","Male","Hispanic","2016-03-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Hand/Arm/Elbow Strike, Hand/Arm/Elbow Strike, Foot Pursuit","Arrest","NULL","No, Yes, No, Yes","2800.00000000000","Bachman","NULL","Dr.","2800 Bachman Dr.","54253.00000000000","Hispanic","Male","No","Injury Not Related to Force","Yes","Unknown Drugs","Unauthorize Use Vehicle","3068","522","520","NORTHWEST",,,,,"POINT (-96.870884 32.85372)"
,"UF2018-1172","52451","2018-09-28T00:00:00.000",,"10750.00000000000","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Danger to self or others","NULL","Yes","12921.00000000000","Jupiter","NULL","Rd.","12921 Jupiter Rd.","41811.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW","9610","231","230","NORTHEAST",,,,,"POINT (-96.68318 32.871828)"
,"UF2018-1150","52326","2018-09-22T00:00:00.000",,"11037.00000000000","Male","White","2015-06-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike","Arrest","NULL","Yes","1035.00000000000","Camp Wisdom","W","Rd.","1035 W Camp Wisdom  Rd.","37547.00000000000","Black","Male","No","No injuries noted or visible","Yes","None detected","Drug Possession - Felony, Drug Possession - Misdemeanor, Evading Arrest, Other Misdemeanor Arrest","4349","743","740","SOUTH CENTRAL",,,,,"POINT (-97.015846 32.643817)"
,"UF2018-1094","52238","2018-08-27T00:00:00.000",,"10021.00000000000","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body","Active Aggression","NULL","Yes","2900.00000000000","St George","NULL","Dr.","2900 St George Dr.","55908.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","Warrant/Hold, Fail to ID, Resisting Arrest","4360","744","740","SOUTH CENTRAL",,,,,"POINT (-81.632054 28.218851)"
,"UF2019-0146","53880, 53881","2018-12-15T00:00:00.000",,"11028.00000000000","Male","White","2015-06-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Foot Pursuit","Detention/Frisk","NULL","No, Yes","7940.00000000000","Leigh Ann","NULL","Dr.","7940 Leigh Ann Dr.","56864.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Evading Arrest, Other Misdemeanor Arrest, Drug Possession - Misdemeanor","4372","747","740","SOUTH CENTRAL",,,,,"POINT (-96.828588 32.651327)"
,"UF2018-0692","50622, 50623","2018-06-04T00:00:00.000",,"9518.00000000000","Male","Hispanic","2008-07-09T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Take Down - Body, Joint Locks","Danger to self or others","NULL","Yes, Yes","6166.00000000000","tyrone","NULL","Dr.","6166 tyrone Dr.","51817.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","4311","433","430","SOUTHWEST",,,,,"POINT (-96.928199 32.692879)"
,"UF2018-1254","52780, 52781","2018-10-19T00:00:00.000",,"10931.00000000000","Male","Black","2014-12-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Controlled Escort, Held Suspect Down","Active Aggression","NULL","No, Yes","10330.00000000000","Lawler","NULL","Rd.","10330 Lawler Rd.","56259.00000000000","Black","Female","No","No injuries noted or visible","No","Agitated","No Arrest","9606","254","250","NORTHEAST",,,,,"POINT (-96.707293 32.924152)"
,"UF2018-0536","49424, 49425, 49435","2018-04-26T00:00:00.000",,"8918.00000000000","Male","White","2006-09-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","BD - Pushed, Verbal Command, Held Suspect Down","Active Aggression","NULL","Yes, No, Yes","2425.00000000000","Bickers","NULL","St.","2425 Bickers St.","54296.00000000000","Black","Female","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","4012","422","420","SOUTHWEST",,,,,"POINT (-96.860527 32.787089)"
,"UF2018-0654","50299, 50300","2018-06-11T00:00:00.000",,"9881.00000000000","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Verbal Command, Weapon display at Person","Weapon Display","NULL","Yes, Yes","2800.00000000000","Harry Hines","NULL","Blvd.","2800 Harry Hines Blvd.","0.00000000000","White","Female","No","No injuries noted or visible","No","None detected","No Arrest","2040","122","120","CENTRAL",,,,,"POINT (-96.808966 32.7935)"
,"UF2018-0707","50531","2018-06-19T00:00:00.000",,"11142.00000000000","Female","White","2016-02-10T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Take Down - Arm","Arrest","NULL","Yes","1500.00000000000","Elm","NULL","St.","1500 Elm St.","54913.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","DWI, Resisting Arrest, Other Misdemeanor Arrest","2062","134","130","CENTRAL",,,,,"POINT (-101.829813 35.229539)"
,"UF2018-0340","48387, 48388, 48389","2018-03-05T00:00:00.000",,"8993.00000000000","Male","White","2006-11-15T00:00:00.000","Yes","Bruise","No","Arrest","Hand/Arm/Elbow Strike, Handcuffing Take Down, Verbal Command","Active Aggression","NULL","No, Yes, No","1216.00000000000","Sparrow","NULL","Ln.","1216 Sparrow Ln.","53643.00000000000","Black","Male","Yes","Taser Burn Marks","Yes","Unknown","Warrant/Hold, Resisting Arrest","O/T","O/T","O/T","O/T",,,,,"POINT (-96.848621 32.569879)"
,"UF2018-0772","50772, 50773, 50774","2018-06-08T00:00:00.000",,"11072.00000000000","Male","White","2015-08-26T00:00:00.000","Yes","Laceration/Cut","No","Arrest","Take Down - Body, Verbal Command, Handcuffing Take Down","Arrest","NULL","Yes, No, Yes","3627.00000000000","Bonnie View","NULL","Rd.","3627 Bonnie View Rd.","54543.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Fail to ID, Resisting Arrest, Evading Arrest, Warrant/Hold","4251","728","720","SOUTH CENTRAL",,,,,"POINT (-96.775785 32.714165)"
,"UF2018-1346","51955","2018-09-02T00:00:00.000",,"9098.00000000000","Male","White","2007-04-18T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Incident","Take Down - Arm","Arrest","NULL","Yes","3005.00000000000","Routh","NULL","St.","3005 Routh St.","55765.00000000000","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Assault, Resisting Arrest","2037","122","120","CENTRAL",,,,,"POINT (-96.805444 32.799585)"
,"UF2018-1507","54175","2018-11-21T00:00:00.000",,"11305.00000000000","Male","Hispanic","2017-03-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Arrest","NULL","Yes","6007.00000000000","University","E","Blvd.","6007 E University Blvd.","0.00000000000","White","Male","No","No injuries noted or visible","Yes","Incoherent","Drug Possession - Felony","1104","219","210","NORTHEAST",,,,,"POINT (-96.761236 32.846493)"
,"UF2018-0852","51041, 51042, 51043","2018-07-19T00:00:00.000",,"10698.00000000000","Male","White","2014-10-22T00:00:00.000","No","No injuries noted or visible","No","Arrest","OC Spray, Verbal Command, BD - Tripped","Arrest","NULL","No, No, Yes","1005.00000000000","Riverfront","S","Blvd.","1005 S Riverfront Blvd.","55232.00000000000","White","Female","No","OC Spray Treatment","Yes","Mentally unstable","APOWW","2102","151","150","CENTRAL",,,,,"POINT (-96.802928 32.765578)"
,"UF2018-1126","51241","2018-07-29T00:00:00.000",,"9412.00000000000","Male","Hispanic","2008-04-02T00:00:00.000","Yes","Sprain/Strain","No","Arrest","Hand Controlled Escort","Active Aggression","NULL","Yes","205.00000000000","Lamar","S","St.","205 S Lamar St.","55321.00000000000","White","Female","Yes","Bruise","Yes","Agitated","APOWW","2071","133","130","CENTRAL",,,,,"POINT (-97.148453 32.158387)"
,"UF2018-1178","52516","2018-09-30T00:00:00.000",,"8908.00000000000","Male","Hispanic","2006-08-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Arrest","NULL","Yes","100.00000000000","Akard","N","St.","100 N Akard St.","56054.00000000000","Black","Female","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication, Resisting Arrest","2062","134","130","CENTRAL",,,,,"POINT (-96.799965 32.782059)"
,"UF2018-0810","50932","2018-07-14T00:00:00.000",,"11064.00000000000","Male","White","2015-07-29T00:00:00.000","Yes","No injuries noted or visible","Yes","Arrest","Taser","Active Aggression","1","No","1625.00000000000","Sunview","NULL","Dr.","1625 Sunview Dr.","55173.00000000000","Hispanic","Male","Yes","Taser Burn Marks, Bruise","Yes","Agitated","Assault/Public Servant, Assault/FV, Burglary of a Vehicle","4406","356","350","SOUTHEAST",,,,,"POINT (-96.611194 32.682283)"
,"UF2018-0024","47384, 47386, 47388, 47389, 47392, 47393","2018-01-08T00:00:00.000",,"11034.00000000000","Female","Other","2015-06-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Grabbed, Take Down - Arm, Held Suspect Down, Feet/Leg/Knee Strike","Active Aggression","NULL","No, No, Yes, Yes, Yes, Yes","11333.00000000000","Amanda","NULL","Ln.","11333 Amanda Ln.","53061.00000000000","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","9610","231","230","NORTHEAST",,,,,"POINT (-96.689031 32.875536)"
,"UF2018-0142","47975, 47976","2018-02-12T00:00:00.000",,"10889.00000000000","Male","Hispanic","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down","Danger to self or others","NULL","Yes, No","5550.00000000000","Spring Valley","NULL","Rd.","5550 Spring Valley Rd.","53439.00000000000","White","Male","Yes","Elevated Heart Rate, Hospitalized, Injured prior to contact, Taser Burn Marks","Yes","Mentally unstable","APOWW","1013","635","630","NORTH CENTRAL",,,,,"POINT (-96.812563 32.939414)"
,"UF2019-0292","53434, 53435, 53436","2018-11-26T00:00:00.000",,"10811.00000000000","Male","White","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Handcuffing Take Down, Held Suspect Down","Detention/Frisk","NULL","No, Yes, Yes","401.00000000000","Houston","N","St.","401 N Houston St.","56646.00000000000","Black","Male","No","No injuries noted or visible","No","None detected","No Arrest","2058","131","130","CENTRAL",,,,,"POINT (-96.80861 32.781058)"
,"UF2018-1596","52393, 52394","2018-09-25T00:00:00.000",,"10641.00000000000","Male","White","2013-09-25T00:00:00.000","Yes","Redness/Swelling, Fluid Exposure","No","Arrest","Taser Display at Person, Verbal Command","Active Aggression","NULL","No, No","3702.00000000000","Frankford","NULL","Rd.","3702 Frankford Rd.","55998.00000000000","White","Male","No","Injured prior to contact","Yes","Alchohol","Assault/Public Servant, Other Felony Arrest, Resisting Search and Transport","6059","613","610","NORTH CENTRAL",,,,,"POINT (-96.851131 32.996901)"
,"UF2018-1149","52356, 52357","2018-09-24T00:00:00.000",,"11427.00000000000","Male","White","2017-12-13T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Held Suspect Down","Arrest","NULL","Yes, Yes","2700.00000000000","City Place","W","Blvd.","2700 W City Place Blvd.","33865.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Unauthorize Use Vehicle, Warrant/Hold, Other Felony Arrest","2007","124","120","CENTRAL",,,,,
,"UF2018-0164","48478, 48479, 48480","2018-03-13T00:00:00.000",,"9712.00000000000","Male","White","2009-01-21T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Verbal Command, Held Suspect Down","Active Aggression","NULL","Yes, No, Yes","4200.00000000000","HORIZON NORTH","NULL","Pkwy.","4200 HORIZON NORTH Pkwy.","53737.00000000000","Black","Male","Yes","Treated by DFD, Taser Burn Marks","Yes","Alchohol","Assault/FV","6007","614","610","NORTH CENTRAL",,,,,"POINT (-96.840622 33.014721)"
,"UF2018-1533","49952, 49953","2018-05-26T00:00:00.000",,"10068.00000000000","Male","White","2010-01-20T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Employment","Verbal Command, OC Spray","Crowd Disbursement","NULL","No, Yes","2435.00000000000","Northwest","W","Hwy.","2435 W Northwest Hwy.","54597.00000000000","NULL","Male","No","No injuries noted or visible","No","NULL","No Arrest","3057","521","520","NORTHWEST",,,,,"POINT (-96.882629 32.858799)"
,"UF2018-1073","51604","2018-08-18T00:00:00.000",,"8517.00000000000","Female","White","2004-06-04T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Active Aggression","1","Yes","9300.00000000000","L B J Service Rd.","W","Frwy.","9300 W L B J Service Rd. Frwy.","55555.00000000000","White","Male","Yes","Puncture","Yes","Mentally unstable","APOWW",,,,,,,,,
