Activity Number,Activity Type,Activity SubType,Activity Priority,Service Request Number,Street Address ,Street Number,Street Direction,Street Name,Street Type,Apartment,City,State,Zip Code,Census Tract,Council District,Mapsco Page,Animal Intake ID,Animal Type,Animal Description,Tag Number,Activity Quantity 1,Activity Result 1,Activity Quantity 2,Activity Result 2,Activity Quantity 3,Activity Result 3,Activity Quantity 4,Activity Result 4,Activity Quantity 5,Activity Result 5,Final Activity Quantity,Final Activity Result,Activity Comment,Officer ID,Activity Status,Cancel Reason,Radio Signal Code,Call Date/Time,Created Date/Time,Dispatch Date/Time,Working Date/Time,Completed Date/Time,User ID,Month,Year,Location 1,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
A16-033470,ASSIST,POLICE,NORMAL,1600504139,9500  RHODA LN,9500,,RHODA,LN,,DALLAS,TX,75217,011800,5,59-P,A0957845,DOG,,,1,IMPOUNDED,3,UNABLE TO CATCH,2,MADE CONTACT,0,,0,,1,CLOSED,,P9991724,COMPLETED,,6/21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"9500 RHODA LN
DALLAS, TX 75217
(32.722457, -96.65912)",5,3,5,18921,3162
A16-033477,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600504160,3027  REYNOLDS AVE,3027,,REYNOLDS,AVE,,DALLAS,TX,75223,002500,2,47-J,,DOG,,,1,MADE CONTACT,1,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,17 CC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"3027 REYNOLDS AVE
DALLAS, TX 75223
(32.78641, -96.741963)",2,3,2,18937,3162
A16-033523,ASSIST,POLICE,NORMAL,1600504551,615  CRISTLER AVE,615,,CRISTLER,AVE,,DALLAS,TX,75223,001203,2,46-D,,DOG,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,25 PER DPD,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"615 CRISTLER AVE
DALLAS, TX 75223
(32.802413, -96.746382)",2,3,2,18937,3162
A16-033480,TRANSPORT,ANIMAL,NORMAL,1600504171,4902 S HARWOOD ST,4902,S,HARWOOD,ST,,DALLAS,TX,75215,003902,7,56-C,A0782210,DOG,GRAY X-LRG DOG BLUE/BLUE M AMERICAN STAFF/MIX,,1,MADE CONTACT,1,EDUCATION,1,IMPOUNDED,2,CITATION,0,,1,CLOSED,,P9991714,COMPLETED,,11 CRIT,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/02/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"4902 S HARWOOD ST
DALLAS, TX 75215
(32.749506, -96.758049)",7,3,7,18541,3162
A16-011085,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,8603  CHERRYBROOK DR,8603,,CHERRYBROOK,DR,,DALLAS,TX,75217,009201,5,58-H,,DOG,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,CARE INITIATIVE PROGRAM.,P9991557,COMPLETED,,CARE,05/05/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/09/2016 12:00:00 AM,10/09/2016 12:00:00 AM,10/09/2016 12:00:00 AM,DDARBY,OCT.2016,FY2017,"8603 CHERRYBROOK DR
DALLAS, TX 75217
(32.738708, -96.673068)",5,3,5,18921,3162
A16-033450,LOOSE,AGGRESSION,PERSON IN DANGER,1600503993,5845  GOLIAD AVE,5845,,GOLIAD,AVE,,DALLAS,TX,75206,001101,14,36-T,,DOG,,,1,UNABLE TO LOCATE,1,COMPLIANCE,1,MADE CONTACT,0,,0,,1,CLOSED,,P9991230,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,KHATLEY,OCT.2016,FY2017,"5845 GOLIAD AVE
DALLAS, TX 75206
(32.818638, -96.76606)",12,3,14,20546,3162
A16-033521,LOOSE,AGGRESSION,URGENT,1600504528,3326  BURGOYNE ST,3326,,BURGOYNE,ST,,DALLAS,,75233,010802,3,53-X,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,20/8 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"3326 BURGOYNE ST
DALLAS 75233
(32.710677, -96.875468)",3,3,3,19380,3162
A16-033528,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600504609,9119  BOUNDBROOK AVE,9119,,BOUNDBROOK,AVE,,DALLAS,,75243,007805,10,26-C,,DOG,,,1,UNFOUNDED,1,MADE CONTACT,2,EDUCATION,0,,0,,1,CLOSED,,P9991701,COMPLETED,,17 NS NW,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,MMATTHIA,OCT.2016,FY2017,"9119 BOUNDBROOK AVE
DALLAS 75243
(32.901367, -96.757675)",9,3,10,19761,3162
A16-033489,ASSIST,POLICE,NORMAL,1600504228,9453  WINTERSET AVE,9453,,WINTERSET,AVE,,DALLAS,TX,75232,016605,8,74-L,,DOG,,,1,MADE CONTACT,1,UNABLE TO LOCATE,1,UNABLE TO MAKE CONTACT,1,VIOLATION NOTICE,0,,1,CLOSED,,P9991549,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"9453 WINTERSET AVE
DALLAS, TX 75232
(32.633927, -96.831638)",8,3,8,19379,3162
A16-033519,LOOSE,LOOSE OWN,NORMAL,1600504521,3737  SEGUIN DR,3737,,SEGUIN,DR,,DALLAS,TX,75220,009401,6,23-R,A0921172,DOG,T-BO LARGE DOG WHITE/TAN N LABRADOR RETR/MIX,,1,MADE CONTACT,2,IMPOUNDED,0,,0,,0,,1,CLOSED,,P9991714,COMPLETED,,20/21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"3737 SEGUIN DR
DALLAS, TX 75220
(32.878523, -96.854587)",6,3,6,18934,3162
A16-033501,ASSIST,POLICE,PERSON IN DANGER,1600504316,3764  DAVILA DR,3764,,DAVILA,DR,,DALLAS,TX,75220,009401,2,23-V,,DOG,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,POSTAL WORKER TRAPPED ON PORCH DPD EN ROUTE,,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,,10/01/2016 12:00:00 AM,JJACKSON,OCT.2016,FY2017,"3764 DAVILA DR
DALLAS, TX 75220
(32.868111, -96.853342)",2,3,2,18934,3162
A16-033474,ASSIST,POLICE,NORMAL,1600504145,9530  BELINDA LN,9530,,BELINDA,LN,,DALLAS,TX,75227,012000,7,49-X,A0957841,DOG,,,2,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,6/8AIP,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"9530 BELINDA LN
DALLAS, TX 75227
(32.757184, -96.658758)",7,3,7,19359,3162
A16-011312,INVESTIGATION,MUNICIPAL,LOW,LYAP,1626  TURF DR,1626,,TURF,DR,,DALLAS,TX,75217,009201,5,59-E,,DOG,,,1,UNABLE TO MAKE CONTACT,1,WARNING,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,05/06/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"1626 TURF DR
DALLAS, TX 75217
(32.740628, -96.666687)",5,3,5,18921,3162
A16-033475,LOOSE,AGGRESSION,URGENT,1600504146,0  HAMILTON AVE & 2ND A,0,,HAMILTON AVE & 2ND A,,,DALLAS,TX,00000,002702,7,46-U,A0957866,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,10 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"0 HAMILTON AVE & 2ND A
DALLAS, TX 00000",,,,,
A16-033453,INVESTIGATION,BITE,URGENT,1600504009,1039  HARTSDALE DR,1039,,HARTSDALE,DR,,DALLAS,TX,75211,006800,1,53-C,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,5/21,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"1039 HARTSDALE DR
DALLAS, TX 75211
(32.754664, -96.868892)",1,3,1,18528,3162
A16-033536,INVESTIGATION,BARKING,LOW,1600504649,2840  CATHERINE ST,2840,,CATHERINE,ST,,DALLAS,TX,75211,005300,1,53-G,,DOG,,,1,UNFOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"2840 CATHERINE ST
DALLAS, TX 75211
(32.738255, -96.86794)",1,3,1,18528,3162
A16-033512,ASSIST,POLICE,NORMAL,1600504403,812 S VERNON AVE,812,S,VERNON,AVE,,DALLAS,TX,75208,005000,1,54-F,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,6/21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"812 S VERNON AVE
DALLAS, TX 75208
(32.737957, -96.836104)",1,3,1,18519,3162
A16-031886,LOOSE,LOOSE OWN,NORMAL,SCASTILL,2998  MARBURG ST,2998,,MARBURG,ST,,DALLAS,TX,75215,003800,7,46-Z,,OTHER,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,"xxxx MARBURG ST; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxxxxx",P9991576,COMPLETED,,,09/20/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/20/2016 12:00:00 AM,10/20/2016 12:00:00 AM,10/20/2016 12:00:00 AM,SCASTILL,OCT.2016,FY2017,"2998 MARBURG ST
DALLAS, TX 75215
(32.759243, -96.751891)",7,3,7,18541,3162
A16-033509,LOOSE,AGGRESSION,URGENT,1600504377,2523  KINGSTON ST,2523,,KINGSTON,ST,,DALLAS,TX,75211,005300,1,53-M,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/8 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"2523 KINGSTON ST
DALLAS, TX 75211
(32.733945, -96.860132)",1,3,1,18528,3162
A16-033526,INVESTIGATION,NEGLIGENCE,ANIMAL IN DANGER,1600504589,401  DALLAS FT WORTH TURNPIKE,401,,DALLAS FT WORTH TURNPIKE,,,DALLAS,TX,75208,004300,6,44-U,,DOG,,,1,GONE ON ARRIVAL,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,17 CONF IN VEH,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"401 DALLAS FT WORTH TURNPIKE
DALLAS, TX 75208
(32.768569, -96.828228)",6,3,6,18519,3162
A16-033531,LOOSE,LOOSE OWN,NORMAL,1600504627,8477  LA PRADA DR,8477,,LA PRADA,DR,,DALLAS,,75228,012302,7,39-W,,OTHER,,,1,UNABLE TO LOCATE,1,UNABLE TO MAKE CONTACT,0,,0,,0,,1,CLOSED,"xxxx LA PRADA DR; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxx, -x",P9991722,COMPLETED,,21 LOOSE,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"8477 LA PRADA DR
DALLAS 75228
(32.809605, -96.666435)",7,3,7,19361,3162
A16-033508,LOOSE,SICK/INJURED,URGENT,1600504366,3319  MIRO PL,3319,,MIRO,PL,,DALLAS,,75204,000701,14,35-U,,OTHER,,,1,MADE CONTACT,1,GONE ON ARRIVAL,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,20/15 SICK/ INJ,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"3319 MIRO PL
DALLAS 75204
(32.816164, -96.794943)",12,3,14,20542,3162
A16-033505,ASSIST,POLICE,PERSON IN DANGER,1600504343,11229  TANTOR RD,11229,,TANTOR,RD,,DALLAS,TX,75229,009900,6,22-K,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,BITTEN AND CHASED BY x DOGS DPD EN ROUTE,P9991181,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"11229 TANTOR RD
DALLAS, TX 75229
(32.8921, -96.912389)",6,3,6,19367,3162
A16-033455,INVESTIGATION,BITE,URGENT,1600504015,8005  ROTHINGTON RD,8005,,ROTHINGTON,RD,,DALLAS,TX,75227,012207,7,48-L,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,5/8,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"8005 ROTHINGTON RD
DALLAS, TX 75227
(32.783396, -96.684697)",7,3,7,19359,3162
A16-033452,LOOSE,AGGRESSION,URGENT,1600503995,2520  STOVALL DR,2520,,STOVALL,DR,,DALLAS,TX,75216,008802,4,55-Z,,OTHER,,,1,COMPLIANCE,1,COMPLIANCE,0,,0,,0,,1,CLOSED,CANCEL IS DUPLICATE,P9991230,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"2520 STOVALL DR
DALLAS, TX 75216
(32.711785, -96.789093)",4,3,4,18915,3162
A16-033454,LOOSE,SICK/INJURED,URGENT,1600504013,2201  HOLLYBUSH DR,2201,,HOLLYBUSH,DR,,DALLAS,TX,75228,012209,9,37-Z,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,XST FERGUSON,P9991181,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"2201 HOLLYBUSH DR
DALLAS, TX 75228
(32.806591, -96.710606)",13,3,9,19361,3162
A16-033529,INVESTIGATION,MUNICIPAL,LOW,1600504611,9119  BOUNDBROOK AVE,9119,,BOUNDBROOK,AVE,,DALLAS,TX,75243,007805,10,26-C,,DOG,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,,10/04/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"9119 BOUNDBROOK AVE
DALLAS, TX 75243
(32.901367, -96.757675)",9,3,10,19761,3162
A16-033462,LOOSE,CONFINED,NORMAL,1600504046,3134 W JEFFERSON BLVD,3134,W,JEFFERSON,BLVD,,DALLAS,TX,75211,004500,1,53-F,,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,8 CONF,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"3134 W JEFFERSON BLVD
DALLAS, TX 75211
(32.744059, -96.872978)",1,3,1,18528,3162
A16-033497,LOOSE,AGGRESSION,URGENT,1600504267,3326  BURGOYNE ST,3326,,BURGOYNE,ST,,DALLAS,TX,75233,010805,3,53-X,,DOG,,,1,MADE CONTACT,1,UNABLE TO CATCH,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"3326 BURGOYNE ST
DALLAS, TX 75233
(32.710677, -96.875468)",3,3,3,19380,3162
A16-033539,ASSIST,POLICE,NORMAL,1600504660,138  GUTHRIE ST,138,,GUTHRIE,ST,,DALLAS,TX,75224,005600,4,54-V,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,6/7,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"138 GUTHRIE ST
DALLAS, TX 75224
(32.718518, -96.824537)",4,3,4,18939,3162
A16-033520,ASSIST,POLICE,NORMAL,1600504527,149  CLIFF HEIGHTS CIR,149,,CLIFF HEIGHTS,CIR,,DALLAS,TX,75241,011200,8,64-Z,,DOG,,,1,MADE CONTACT,1,RESOLVED,0,,0,,0,,1,CLOSED,,P9991712,COMPLETED,,20 6/21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,ODAVIS,OCT.2016,FY2017,"149 CLIFF HEIGHTS CIR
DALLAS, TX 75241
(32.655212, -96.819513)",8,3,8,19757,3162
A16-033485,LOOSE,CONFINED,NORMAL,1600504201,2733  PROVINCE LN,2733,,PROVINCE,LN,,DALLAS,TX,75228,012500,9,39-N,,DOG,,,1,MADE CONTACT,1,UNABLE TO CATCH,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/8 CONF,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"2733 PROVINCE LN
DALLAS, TX 75228
(32.823305, -96.666688)",13,3,9,19361,3162
A16-033471,LOOSE,AGGRESSION,URGENT,1600504140,2822  CANBERRA ST,2822,,CANBERRA,ST,,DALLAS,,75224,006200,4,54-U,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"2822 CANBERRA ST
DALLAS 75224
(32.714349, -96.835057)",4,3,4,18939,3162
A16-033473,WILDLIFE,ROAMING,LOW,1600504144,928  THELMA ST,928,,THELMA,ST,,DALLAS,TX,75217,011702,8,69-C,,DOG,,,1,MADE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,GMORALES,OCT.2016,FY2017,"928 THELMA ST
DALLAS, TX 75217
(32.697237, -96.646654)",8,3,8,18921,3162
A16-033532,LOOSE,AGGRESSION,URGENT,1600504630,2294  NANTUCKET VILLAGE CIR,2294,,NANTUCKET VILLAGE,CIR,,DALLAS,TX,75227,017603,7,59-C,,DOG,,,1,MADE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991721,COMPLETED,,8 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JKONOLD,OCT.2016,FY2017,"2294 NANTUCKET VILLAGE CIR
DALLAS, TX 75227
(32.749757, -96.644302)",7,3,7,19359,3162
A16-033540,LOOSE,LOOSE OWN,NORMAL,1600504682,9635  STONEWOOD DR,9635,,STONEWOOD,DR,,DALLAS,TX,75227,012100,7,49-T,,CAT,,,1,MADE CONTACT,1,UNABLE TO MAKE CONTACT,1,VIOLATION NOTICE,1,EDUCATION,0,,1,CLOSED,,P9991722,COMPLETED,,20/21 LOOSE,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"9635 STONEWOOD DR
DALLAS, TX 75227
(32.766412, -96.655567)",7,3,7,19359,3162
A16-033472,LOOSE,AGGRESSION,PERSON IN DANGER,1600504141,1705  BARLOW AVE,1705,,BARLOW,AVE,,DALLAS,TX,75224,006301,4,54-S,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/8 AIP,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"1705 BARLOW AVE
DALLAS, TX 75224
(32.717601, -96.848876)",4,3,4,18939,3162
A16-033458,INVESTIGATION,BITE,URGENT,1600504025,1818 N WESTMORELAND RD,1818,N,WESTMORELAND,RD,,DALLAS,TX,75212,020500,6,43-T,A0956464,DOG,,,1,REPORTED,1,EUTHANIZED,1,RESOLVED,0,,0,,1,CLOSED,,P9991695,COMPLETED,,5/8,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,10/01/2016 12:00:00 AM,YLOCKHAR,OCT.2016,FY2017,"1818 N WESTMORELAND RD
DALLAS, TX 75212
(32.768882, -96.873784)",6,3,6,18530,3162
A16-033469,INVESTIGATION,MUNICIPAL,LOW,1600504128,3136  HUDNALL ST,3136,,HUDNALL,ST,148,DALLAS,TX,75235,000601,2,34-Q,,CAT,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,,10/05/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"3136 HUDNALL ST
DALLAS, TX 75235
(32.82399, -96.826166)",2,3,2,19747,3162
A16-033495,LOOSE,AGGRESSION,URGENT,1600504249,2807  KIRVEN DR,2807,,KIRVEN,DR,,DALLAS,,75227,012000,5,49-W,,DOG,,,1,UNABLE TO LOCATE,1,UNABLE TO MAKE CONTACT,3,GONE ON ARRIVAL,0,,0,,1,CLOSED,,P9991718,COMPLETED,,20/21 VIC,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"2807 KIRVEN DR
DALLAS 75227
(32.759434, -96.66677)",5,3,5,19359,3162
A16-033510,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600504380,3627  DUNBAR ST,3627,,DUNBAR,ST,,DALLAS,TX,75215,003700,7,46-U,,DOG,,,1,MADE CONTACT,1,EDUCATION,1,VIOLATION NOTICE,0,,0,,1,CLOSED,,P9991718,COMPLETED,,17 NF NW NS,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"3627 DUNBAR ST
DALLAS, TX 75215
(32.766868, -96.759714)",7,3,7,18541,3162
A17-069998,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600504181,7104  FIELD VIEW LN,7104,,FIELD VIEW,LN,,DALLAS,TX,75249,016510,3,71B-G,,CAT,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991725,COMPLETED,,,10/01/2016 10:23:00 AM,10/01/2016 10:23:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,JRIVAS,OCT.2016,FY2017,"7104 FIELD VIEW LN
DALLAS, TX 75249
(32.64, -96.944153)",3,3,3,20171,3162
A16-033502,LOOSE,CONFINED,NORMAL,1600504335,2880  PEAVY RD,2880,,PEAVY,RD,1002,DALLAS,TX,75228,012302,7,38-Y,A0957875,CAT,MED CAT BRN TABBY/BRN TABBY U DOMESTIC SH,,1,MADE CONTACT,1,IMPOUNDED,1,EDUCATION,0,,0,,1,CLOSED,VISTA DEL SOL APTS,P9991714,COMPLETED,,20/12 TRAP,10/01/2016 12:00:00 AM,10/01/2016 02:09:00 PM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"2880 PEAVY RD
DALLAS, TX 75228
(32.811133, -96.684053)",7,3,7,19361,3162
A16-033460,INVESTIGATION,MUNICIPAL,NORMAL,1600504039,9639  PARK HIGHLANDS DR,9639,,PARK HIGHLANDS,DR,,DALLAS,TX,75238,013007,10,28-N,,OTHER,,,1,MADE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991714,COMPLETED,,17 CC,10/01/2016 12:00:00 AM,10/01/2016 02:09:00 PM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"9639 PARK HIGHLANDS DR
DALLAS, TX 75238
(32.87869, -96.699206)",9,3,10,19752,3162
