OBJECTID,FILENUM,UOFNum,Address,OCCURRED_D,OCCURRED_T,CURRENT_BA,OffSex,OffRace,HIRE_DT,OFF_INJURE,OffCondTyp,OFF_HOSPIT,SERVICE_TY,ForceType,UOF_REASON,Cycles_Num,ForceEffec,STREET_N,STREET,street_g,street_t,CitNum,CitRace,CitSex,CIT_INJURE,CitCondTyp,CIT_ARREST,CIT_INFL_A,CitChargeT,RA,BEAT,SECTOR,DIVISION,DIST_NAME,TAAG_Name,X,Y,GeoLocation,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
1784,UF2016-0685," 33163, 33164",2900 VICTORY AVE,03/12/2016,11:30:00 PM,6798,Male,Black,09/30/1991,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Pushed",Active Aggression,NULL," No, Yes",2900,victory,NULL,Ave.,44181,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,6065,131,130,CENTRAL,D2, ,,,"2900 VICTORY AVE
Dallas, TX",,,,,
1785,UF2016-0685," 33415, 33416, 33417",2900 VICTORY AVE,03/12/2016,11:30:00 PM,6130,Male,White,09/28/1989,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Grabbed, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes",2900,victory,NULL,Ave.,44181,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,6065,131,130,CENTRAL,D2, ,,,"2900 VICTORY AVE
Dallas, TX",,,,,
1786,UF2016-0685," 33157, 33158, 33159",2900 VICTORY AVE,03/12/2016,11:30:00 PM,6798,Male,Black,09/30/1991,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Arm, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes",2900,victory ave,NULL,NULL,44181,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,6065,131,130,CENTRAL,D2, ,,,"2900 VICTORY AVE
Dallas, TX",,,,,
1787,UF2016-0685," 33160, 33161, 33162",2900 VICTORY AVE,03/12/2016,11:30:00 PM,6130,Male,White,09/28/1989,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Arm, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes",2900,victory ave,NULL,NULL,44181,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,6065,131,130,CENTRAL,D2, ,,,"2900 VICTORY AVE
Dallas, TX",,,,,
1837,UF2016-0278," 32916, 32917, 32918, 32919",6950 MARVIN D LOVE SERV E,03/06/2016,9:02:00 PM,10313,Male,White,03/28/2012,No, No injuries noted or visible,No,Service Call," Verbal Command, Taser Display at Person, Joint Locks, Held Suspect Down",Danger to self or others,NULL," No, No, Yes, Yes",6950,Marvin D Love Service,NULL,Rd.,44056,Black,Male,No," Treated by DFD, Hospital Drug Evaluation",No,Unknown Drugs, No Arrest,4345,742,740,SOUTH CENTRAL,D3,CampWisdom Chaucer*,,,"6950 MARVIN D LOVE SERV E
Dallas, TX",,,,,
2127,UF2016-0165," 32006, 32443",4600 ELSIE FAYE HEGGINS ST,02/04/2016,4:00:00 PM,8659,Male,White,05/20/2005,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",4600,Elsie Faye Heggins,NULL,St.,21781,Black,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun," Assault/FV, Warrant/Hold, Drug Possession - Misdemeanor, Other Felony Arrest",2122,313,310,SOUTHEAST,D7, ,,,"4600 ELSIE FAYE HEGGINS ST
Dallas, TX",,,,,
2128,UF2016-0165," 33111, 33112",4600 ELSIE FAYE HEGGINS ST,02/04/2016,4:00:00 PM,8659,Male,White,05/20/2005,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",4600,Elsie Faye Heggins,NULL,St.,21781,Black,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun," Assault/FV, Drug Possession - Misdemeanor, Warrant/Hold, Other Felony Arrest",2122,313,310,SOUTHEAST,D7, ,,,"4600 ELSIE FAYE HEGGINS ST
Dallas, TX",,,,,
2129,UF2016-0165," 32007, 32648",4600 ELSIE FAYE HEGGINS ST,02/04/2016,4:00:00 PM,10984,Male,Hispanic,03/11/2015,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",4600,Elsie Faye Heggins,NULL,St.,21781,Black,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun," Assault/FV, Drug Possession - Misdemeanor, Warrant/Hold, Other Felony Arrest",2122,313,310,SOUTHEAST,D7, ,,,"4600 ELSIE FAYE HEGGINS ST
Dallas, TX",,,,,
2132,UF2016-0536,31990,WOODALL RODGERS FWY,02/04/2016,12:01:00 AM,9931,Male,White,08/19/2009,No, No injuries noted or visible,No,Arrest, Feet/Leg/Knee Strike,Arrest,NULL, Yes,0,Woolall Rodgers,NULL,Frwy.,35481,Hispanic,Female,No, No injuries noted or visible,Yes,Unknown," Burglary of a Vehicle, Escape",9101,517,510,NORTHWEST,D6, ,,,"WOODALL RODGERS FWY
Dallas, TX",,,,,
2315,UF2016-0084," 31413, 31414",4122 L B J FWY,01/10/2016,1:34:00 PM,6751,Male,White,08/26/1991,Yes," PAIN, Fatigue",No,Arrest," Verbal Command, Joint Locks",Active Aggression,NULL," No, No",4122,LYNDON B. JOHNSON,NULL,Frwy.,43116,White,Female,No, No injuries noted or visible,Yes,Unknown Drugs," Theft, Resisting Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor, Warrant/Hold",3008,555,550,NORTHWEST,D13, ,,,"4122 L B J FWY
Dallas, TX",,,,,
955,UF2016-0833,35518,111 W COMMERCE ST,07/07/2016,4:00:00 PM,10704,Male,White,11/06/2013,No, No injuries noted or visible,No,Arrest, Handcuffing Take Down,Arrest,NULL, Yes,111,COMMERCE,W,St.,45786,Black,Female,No, No injuries noted or visible,Yes,Unknown," Theft, Drug Possession - Felony",4063,424,420,SOUTHWEST,D6, ,,,"111 W COMMERCE ST
Dallas, TX
(32.775095, -96.821913)",6,3,6,18519,3162
162,UF2016-1432," 38170, 38171",7036 GREAT TRINITY FOREST WAY,11/20/2016,7:30:00 PM,11022,Female,White,06/03/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Held Suspect Down",Arrest,NULL," No, Yes",7036,Great Trinity Forest,NULL,Way,47473,Black,Male,Yes, Laceration/Cut,Yes,Alchohol, Public Intoxication,2214,351,350,SOUTHEAST,D8,Loop12 JimMiller*,,,"7036 GREAT TRINITY FOREST WAY
Dallas, TX
(32.713056, -96.700395)",8,3,8,18921,3162
666,UF2016-0973," 36414, 36415",12001 PLANO RD,08/27/2016,6:00:00 PM,10068,Male,White,01/20/2010,No, No injuries noted or visible,No,Arrest," Verbal Command, Hand/Arm/Elbow Strike",Active Aggression,NULL," No, Yes",12000,Plano,NULL,Rd.,46330,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Public Intoxication,9608,258,250,NORTHEAST,D10, ,,,"12001 PLANO RD
Dallas, TX
(32.911955, -96.70048)",,,,4050,3162
640,UF2016-1147,36636,3133 LEMMON AVE,08/30/2016,6:30:00 PM,7539,Male,Black,07/25/1997,No, No injuries noted or visible,No,Service Call, Joint Locks,Active Aggression,NULL, Yes,3133,LEMMON,E,Ave.,46366,Black,Female,No, No injuries noted or visible,No,Mentally unstable, Crim Trespass/Bldg/Prop,2006,124,120,CENTRAL,D14,Fitzhugh Central*,,,"3133 LEMMON AVE
Dallas, TX
(32.806595, -96.799198)",12,3,14,20542,3162
556,UF2016-1180," 36753, 36754, 36755, 36756",1000 COMMERCE ST,09/11/2016,9:03:00 PM,11012,Male,White,05/06/2015,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Group, Held Suspect Down, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes, Yes",1000,Commerce,NULL,St.,46557,White,Male,Yes, Redness/Swelling,Yes,Alchohol," Public Intoxication, Criminal Mischief, Fail to ID, Assault/Public Servant, Resisting Arrest",2072,133,130,CENTRAL,D14, ,,,"1000 COMMERCE ST
Dallas, TX
(32.779044, -96.803188)",12,3,14,20153,3162
40,UF2017-054," 38675, 38676, 38677, 38678",300 N LAMAR ST,12/18/2016,9:16:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Verbal Command, Joint Locks, Take Down - Group, Held Suspect Down",Arrest,NULL," No, No, Yes, Yes",300,LAMAR,N,St.,47808,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Resisting Arrest, Public Intoxication, Warrant/Hold",2049,132,130,CENTRAL,D14, ,,,"300 N LAMAR ST
Dallas, TX
(32.781445, -96.804823)",12,3,14,20153,3162
258,UF2016-1372," 37725, 37726, 37739",111 COMMERCE ST,10/29/2016,4:30:00 AM,10038,Male,Black,11/11/2009,No, No injuries noted or visible,No,Arrest," Take Down - Arm, Verbal Command, Take Down - Arm",Arrest,NULL," Yes, No, Yes",111,Commerce,NULL,St.,47205,Black,Male,Yes, Abrasion/Scrape,Yes,Alchohol and unknown drugs, Assault,2403,424,420,SOUTHWEST,D6, ,,,"111 COMMERCE ST
Dallas, TX
(32.775464, -96.82022)",6,3,6,20549,3162
213,UF2016-1285," 37933, 37934, 37935",1900 S RIVERFRONT BLVD,11/11/2016,12:43:00 PM,11119,Male,White,12/02/2015,No, No injuries noted or visible,No,Arrest," Verbal Command, Hand Controlled Escort, Pressure Points",Danger to self or others,NULL," No, No, No",1900,Riverfront,S,Blvd.,47345,Black,Male,No, No injuries noted or visible,Yes,None detected," Unauthorize Use Vehicle, Burglary/Habitation, Evading Arrest",2102,151,150,CENTRAL,D2, ,,,"1900 S RIVERFRONT BLVD
Dallas, TX
(32.760592, -96.795207)",2,3,2,20549,3162
198,UF2016-1385," 37968, 37969",5555 E MOCKINGBIRD LN,11/13/2016,1:21:00 AM,6282,Male,White,03/26/1990,No, No injuries noted or visible,No,Service Call," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",5555,Mockingbird,E,Ln.,47361,White,Male,No, No injuries noted or visible,No,Unknown, No Arrest,1139,141,140,CENTRAL,D14, ,,,"5555 E MOCKINGBIRD LN
Dallas, TX
(32.836616, -96.772672)",12,3,14,20546,3162
458,UF2016-1124,37065,1818 CORSICANA ST,09/27/2016,8:00:00 PM,8759,Male,White,12/16/2005,No, No injuries noted or visible,No,Arrest, Joint Locks,Arrest,NULL, Yes,1818,CORSICANA,NULL,St.,46759,Black,Male,No, No injuries noted or visible,Yes,Alchohol, Public Intoxication,2088,135,130,CENTRAL,D2, ,,,"1818 CORSICANA ST
Dallas, TX
(32.776076, -96.791881)",2,3,2,20152,3162
933,UF2016-0844," 35570, 35571, 35572",2600 MAIN ST,07/10/2016,7:30:00 PM,10831,Female,White,06/18/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Taser Display at Person, Taser",Active Aggression,1," No, No, Yes",2600,Main,NULL,St.,45815,White,Male,Yes, Treated by DFD,Yes,Alchohol and unknown drugs," Assault, Evading Arrest",2078,153,150,CENTRAL,D2,Monument Good Latimer*,,,"2600 MAIN ST
Dallas, TX
(32.783391, -96.786107)",2,3,2,19357,3162
822,UF2016-0944," 35929, 35930, 35931",500 N GRIFFIN ST,07/31/2016,9:20:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Held Suspect Down, Verbal Command",Arrest,NULL," Yes, Yes, Yes",500,GRIFFIN,N,St.,46016,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable," Evading Arrest, Fail to ID",2049,132,130,CENTRAL,D14, ,,,"500 N GRIFFIN ST
Dallas, TX
(32.782631, -96.803756)",12,3,14,20153,3162
723,UF2016-1360,36236,2647 MANANA DR,08/19/2016,1:33:00 PM,6073,Male,White,07/05/1989,No, No injuries noted or visible,No,Arrest, Taser,Active Aggression,1, Limited,2657,Anjon,NULL,St.,46240,White,Male,Yes," Puncture, Abrasion/Scrape",Yes,FD-Unknown if Armed," Criminal Mischief, Evading Arrest, Warrant/Hold",3041,534,530,NORTHWEST,D6,Harry Hines Wallnut Hill*,,,"2647 MANANA DR
Dallas, TX
(32.873808, -96.88629)",6,3,6,18934,3162
96,UF2016-1412,38405,2970 PEAVY RD,12/01/2016,5:30:00 PM,10903,Male,White,10/08/2014,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,2970,Peavy,NULL,Rd.,47619,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,1180,224,220,NORTHEAST,D7,JohnWest Buckner*,,,"2970 PEAVY RD
Dallas, TX
(32.809544, -96.683599)",7,3,7,19361,3162
48,UF2017-052," 38657, 38658",2950 W CAMP WISDOM RD,12/16/2016,4:00:00 PM,10871,Male,Black,08/13/2014,No, No injuries noted or visible,No,Arrest," Hand/Arm/Elbow Strike, Take Down - Body",Arrest,NULL," Yes, Yes",2950,Camp Wisdom,W,Rd.,15659,NULL,Female,No, No injuries noted or visible,Yes,Alchohol, APOWW,4360,744,740,SOUTH CENTRAL,D8,CampWisdom Chaucer*,,,"2950 W CAMP WISDOM RD
Dallas, TX
(32.662056, -96.867527)",8,3,8,19749,3162
69,UF2017-053," 38549, 38550, 38551",3600 PROSPERITY AVE,12/09/2016,10:26:00 PM,10459,Male,Hispanic,09/26/2012,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Grabbed, Take Down - Body",Arrest,NULL," No, No, Yes",3600,PROSPERITY,NULL,Ave.,47729,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol," DWI, Warrant/Hold",4227,717,710,SOUTH CENTRAL,D4, ,,,"3600 PROSPERITY AVE
Dallas, TX
(32.717228, -96.765223)",4,3,4,18915,3162
849,UF2016-0985," 35831, 35832, 35833",2323 N FIELD ST,07/23/2016,8:44:00 PM,10818,Male,White,05/07/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Taser Display at Person, Taser",Active Aggression,1," No, No, Yes",2323,FIELD,N,St.,45944,Black,Male,Yes," Abrasion/Scrape, Bruise, Hospitalized, Taser Burn Marks",Yes,Unknown Drugs, APOWW,2047,131,130,CENTRAL,D14, ,,,"2323 N FIELD ST
Dallas, TX
(32.788767, -96.806798)",12,3,14,20152,3162
680,UF2016-0938," 36483, 36484, 36485",2400 WALNUT RIDGE ST,08/25/2016,11:30:00 PM,9709,Male,Hispanic,01/07/2009,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Grabbed, Held Suspect Down",Arrest,NULL," No, Yes, Yes",2400,Walnut Ridge,NULL,St.,46362,Black,Male,Yes," Abrasion/Scrape, Injury Not Related to Force",Yes,None detected," Evading Arrest, Other Felony Arrest, Drug Possession - Felony",3025,534,530,NORTHWEST,D6,Harry Hines Wallnut Hill*,,,"2400 WALNUT RIDGE ST
Dallas, TX
(32.88391, -96.89744)",6,3,6,19367,3162
594,UF2016-1111," 36624, 36626, 36629",1000 COMMERCE ST,09/06/2016,7:23:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Service Call," Verbal Command, BD - Tripped, Joint Locks",Detention/Frisk,NULL," No, Yes, Yes",1000,Commerce,NULL,St.,46467,Hispanic,Female,No, No injuries noted or visible,No,Mentally unstable, No Arrest,2072,133,130,CENTRAL,D14, ,,,"1000 COMMERCE ST
Dallas, TX
(32.779044, -96.803188)",12,3,14,20153,3162
460,UF2016-1182," 37085, 37086",3900 N CENTRAL EXPY,09/27/2016,11:45:00 PM,6968,Male,Hispanic,04/20/1987,No, No injuries noted or visible,No,Arrest," Hand/Arm/Elbow Strike, BD - Grabbed",Active Aggression,NULL," Yes, Yes",3900,CENTRAL,N,Expwy.,46761,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Fail to ID, Resisting Search and Transport, Warrant/Hold",2004,143,140,CENTRAL,D14,Ross Bennett*,,,"3900 N CENTRAL EXPY
Dallas, TX
(32.80732, -96.792843)",12,3,14,20542,3162
971,UF2016-0831," 35505, 35506",100 N AKARD ST,07/05/2016,7:20:00 PM,5789,Male,Hispanic,04/14/1988,No, No injuries noted or visible,No,Arrest," Pressure Points, Held Suspect Down",Arrest,NULL," No, Yes",100,Akard,N,St.,45763,Black,Male,No, Non-Visible Injury/Pain,Yes,Alchohol," Resisting Search and Transport, Other Misdemeanor Arrest",2062,134,130,CENTRAL,D14, ,,,"100 N AKARD ST
Dallas, TX
(32.782059, -96.799965)",12,3,14,20152,3162
554,UF2016-1113," 36717, 36718",1025 ELM ST,09/11/2016,4:30:00 AM,10817,Male,Hispanic,05/07/2014,No, No injuries noted or visible,No,Service Call," Taser Display at Person, Verbal Command",Active Aggression,NULL," Yes, Yes",1025,Elm,NULL,St.,46543,White,Male,No, No injuries noted or visible,No,Alchohol and unknown drugs, No Arrest,2061,133,130,CENTRAL,D14, ,,,"1025 ELM ST
Dallas, TX
(32.780711, -96.802725)",12,3,14,20153,3162
943,UF2016-1070," 37386, 37387",3600 CREEK VIEW DR,07/09/2016,12:30:00 PM,6064,Male,American Ind,07/05/1989,No, No injuries noted or visible,No,Other ( In Narrative)," Weapon display at Person, Weapon display at Person",Danger to self or others,NULL," Yes, Yes",225,Creekview,NULL,Dr.,0,Black,Male,No, No injuries noted or visible,No,FD-Unknown if Armed, No Arrest,4236,445,440,SOUTHWEST,D3, ,,,"3600 CREEK VIEW DR
Dallas, TX
(32.708882, -96.880059)",3,3,3,19380,3162
581,UF2016-1166," 36659, 36664, 36665",7820 TILLMAN ST,09/07/2016,10:15:00 AM,8458,Male,White,10/24/2003,No, No injuries noted or visible,No,Crime in Progress," Verbal Command, Joint Locks, Take Down - Arm",Detention/Frisk,NULL," No, No, Yes",7820,Tillman,NULL,St.,46494,Hispanic,Male,Yes, Injured prior to contact,Yes,FD-Unknown if Armed, Warrant/Hold,1250,332,330,SOUTHEAST,D5, ,,,"7820 TILLMAN ST
Dallas, TX
(32.744501, -96.687854)",5,3,5,18921,3162
979,UF2016-0889," 35434, 35435, 35439",8687 N CENTRAL EXPY,07/03/2016,6:00:00 PM,10170,Male,White,06/09/2010,No, No injuries noted or visible,No,Service Call," Verbal Command, Hand Controlled Escort, Taser",Arrest,1," No, No, No",8687,Central,N,Expwy.,45721,Black,Female,Yes, Puncture,Yes,Unknown," Assault/Public Servant, Robbery, Resisting Arrest",6012,654,650,NORTH CENTRAL,D13, ,,,"8687 N CENTRAL EXPY
Dallas, TX
(32.792713, -96.791891)",12,3,14,20542,3162
90,UF2016-1416,38433,2944 N BUCKNER BLVD,12/02/2016,10:10:00 PM,10767,Male,White,03/12/2014,No, No injuries noted or visible,No,Arrest, Take Down - Arm,Arrest,NULL, Yes,2944,Buckner,N,Blvd.,43301,Black,Female,No, Injury Not Related to Force,Yes,Mentally unstable," Drug Possession - Misdemeanor, Resisting Search and Transport, Other Felony Arrest",1180,224,220,NORTHEAST,D7,JohnWest Buckner*,,,"2944 N BUCKNER BLVD
Dallas, TX
(32.809738, -96.684067)",7,3,7,19361,3162
909,UF2016-0848," 35624, 35625",1600 CHESTNUT ST,07/14/2016,12:32:00 AM,7523,Female,White,03/20/2003,Yes, Laceration/Cut,No,Arrest," Held Suspect Down, Taser Display at Person",Arrest,NULL," Yes, No",1600,Chestnuy,NULL,St.,42502,Black,Male,Yes, Abrasion/Scrape,Yes,Alchohol," Public Intoxication, Assault/Public Servant",2080,153,150,CENTRAL,D2, ,,,"1600 CHESTNUT ST
Dallas, TX
(32.780825, -96.777351)",2,3,2,19357,3162
321,UF2016-1311," 37580, 37581",1400 BENNETT AVE,10/18/2016,6:00:00 AM,10706,Male,Hispanic,08/13/2014,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Taser",Active Aggression,4," No, Limited",1400,Bennett,NULL,Ave.,47068,Black,Male,Yes," Laceration/Cut, Injury Not Related to Force, Injured prior to contact, Treated by DFD, cut, injury not related to force, injured prior to contact, treated by DFD/ Baylor, Cut, Injury not related to force, Injured prior to contact, Treated by DFD/ Baylor",Yes,NULL," Other Felony Arrest, Burglary/Habitation, Assault/FV",1182,145,140,CENTRAL,D2,Ross Bennett*,,,"1400 BENNETT AVE
Dallas, TX
(32.804999, -96.772838)",2,3,2,20546,3162
241,UF2016-1259," 37788, 37789, 37790, 37791, 37792, 37793",5151 VERDE VALLEY LN,11/02/2016,3:36:00 PM,5170,Male,White,04/04/1985,Yes, Bruise,No,Arrest," Verbal Command, Taser Display at Person, Taser, Taser, Baton Strike/Open Mode, Handcuffing Take Down",Active Aggression," 2, 4"," No, No, No, No, No, Yes",5151,Verde Valley,NULL,Ln.,47251,White,Male,Yes," Taser Burn Marks, Abrasion/Scrape, Hospitalized, Hospital Drug Evaluation",Yes,Alchohol and unknown drugs," Public Intoxication, Evading Arrest, Resisting Search and Transport",1008,631,630,NORTH CENTRAL,D11,SpringValley Preston*,,,"5151 VERDE VALLEY LN
Dallas, TX
(32.948688, -96.821222)",10,3,11,18778,3162
999,UF2016-0754," 35355, 35356",2807 W NORTHWEST HWY,06/30/2016,1:14:00 AM,10875,Female,Black,08/13/2014,No, No injuries noted or visible,No,Service Call," Handcuffing Take Down, Joint Locks",Arrest,NULL," No, Yes",2807,NORTHWEST,W,Hwy.,45680,Black,Female,No, No injuries noted or visible,Yes,Unknown," Fail to ID, Resisting Arrest",4553,537,530,NORTHWEST,D2,WebbChapel Timberline*,,,"2807 W NORTHWEST HWY
Dallas, TX
(32.857963, -96.873905)",6,3,6,18934,3162
61,UF2017-001," 38586, 38587, 38588, 38589",900 ELM ST,12/11/2016,6:40:00 PM,10724,Male,White,01/29/2014,No, No injuries noted or visible,No,Arrest," Pressure Points, Verbal Command, Verbal Command, Joint Locks",Arrest,NULL," Yes, Yes, No, Yes",900,Elm,NULL,St.,39739,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Public Intoxication, Drug Possession - Misdemeanor",2060,131,130,CENTRAL,D14, ,,,"900 ELM ST
Dallas, TX
(32.780342, -96.804504)",12,3,14,20153,3162
456,UF2016-1493,37135,3315 HIGH BLUFF DR,09/28/2016,2:00:00 PM,6841,Male,White,09/30/1991,No, No injuries noted or visible,No,Arrest, Taser,Danger to self or others,3, No,3315,high bluff,NULL,St.,32344,Black,Male,No, Taser Burn Marks,Yes,Marijuana, APOWW,3006,553,550,NORTHWEST,D6,Forest Dennis*,,,"3315 HIGH BLUFF DR
Dallas, TX
(32.912934, -96.866487)",6,3,6,19745,3162
632,UF2016-1169," 37525, 37526",3500 TIMBERGLEN RD,08/31/2016,1:00:00 AM,10703,Male,Black,11/06/2013,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Verbal Command",Arrest,NULL," Yes, No",3500,Timberglen,NULL,Rd.,46372,Black,Male,No, No injuries noted or visible,Yes,Unknown," Assault/FV, Evading Arrest, Warrant/Hold",6006,611,610,NORTH CENTRAL,D12, ,,,"3500 TIMBERGLEN RD
Dallas, TX
(33.001694, -96.860897)",14,3,12,18783,839
279,UF2016-1318," 37683, 37684",700 S LAMAR ST,10/25/2016,9:50:00 PM,10250,Male,White,09/29/2010,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Verbal Command",Arrest,NULL," Yes, No",700,Lamar,S,St.,47149,Black,Male,No, No injuries noted or visible,Yes,None detected," Evading Arrest, Warrant/Hold",2086,135,130,CENTRAL,D2, ,,,"700 S LAMAR ST
Dallas, TX
(32.774161, -96.802725)",2,3,2,20153,3162
215,UF2016-1315,37953,1800 ELM ST,11/11/2016,1:00:00 PM,8012,Male,White,04/13/2001,No, No injuries noted or visible,No,Other ( In Narrative), Joint Locks,Danger to self or others,NULL, Yes,1800,Elm,NULL,St.,47354,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,2063,134,130,CENTRAL,D14, ,,,"1800 ELM ST
Dallas, TX
(32.782042, -96.796388)",12,3,14,20152,3162
837,UF2017-086," 35885, 39211",3536 WILBARGER DR,07/26/2016,2:22:00 PM,8736,Female,Hispanic,09/23/2005,No, No injuries noted or visible,No,Service Call," Weapon display at Person, Verbal Command",Danger to self or others,NULL," Yes, No",3536,Wilbarger,NULL,Dr.,45981,Black,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Other Weapon, APOWW,1238,323,320,SOUTHEAST,D7,StAugustine Bruton*,,,"3536 WILBARGER DR
Dallas, TX
(32.766871, -96.660466)",7,3,7,19359,3162
186,UF2017-015,38066,2900 MEADOW ST,11/17/2016,4:30:00 PM,8915,Male,White,09/13/2006,No, No injuries noted or visible,No,Arrest, BD - Tripped,Arrest,NULL, Yes,2900,Meadow,NULL,St.,47432,Black,Female,No, No injuries noted or visible,Yes,Unknown, Resisting Arrest,2113,343,340,SOUTHEAST,D7,JuliusSchepps Central*,,,"2900 MEADOW ST
Dallas, TX
(32.773082, -96.766021)",7,3,7,18541,3162
687,UF2016-1091," 36433, 36434, 36435",400 N LAMAR ST,08/25/2016,9:00:00 PM,11012,Male,White,05/06/2015,No, No injuries noted or visible,No,Arrest," Verbal Command, Joint Locks, Held Suspect Down",Arrest,NULL," No, Yes, Yes",400,Lamar,N,St.,46312,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Public Intoxication, Resisting Arrest, Drug Possession - Misdemeanor",2049,132,130,CENTRAL,D14, ,,,"400 N LAMAR ST
Dallas, TX
(32.781574, -96.804915)",12,3,14,20153,3162
728,UF2016-1321," 36211, 36212, 36213",111 W COMMERCE ST,08/18/2016,9:40:00 PM,11072,Male,White,08/26/2015,No, No injuries noted or visible,No,Service Call," Take Down - Head, Held Suspect Down, Weapon display at Person",Arrest,NULL," Yes, Yes, Yes",111,COMMERCE,W,St.,46223,White,Male,No," bloody lip, Redness/Swelling",Yes,Unknown," Burglary of a Vehicle, Evading Arrest, Warrant/Hold, Resisting Arrest",4063,424,420,SOUTHWEST,D6, ,,,"111 W COMMERCE ST
Dallas, TX
(32.775095, -96.821913)",6,3,6,18519,3162
