"animal_id","animal_type","animal_breed","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","intake_total","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","month","year"
"A0468168","CAT","DOMESTIC SH","LOST","LOST REPORT",,,"1","P0106251","W","W","LOST REPORT",,"1",,"CBM","2015-06-17T00:00:00.000","1899-12-31T14:07:00.000","2015-06-27T00:00:00.000","HEALTHY",,"LOST REPORT","2015-08-18T00:00:00.000","1899-12-31T15:00:00.000",,"K15-319600",,,"SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0470399","DOG","BOXER","LAB 01","LAB",,,"1","P0503350","W","W","OWNER SURRENDER","EUTHANASIA REQUESTED","1","ILL","CBM/BH","2015-07-28T00:00:00.000","1899-12-31T16:04:00.000","2015-07-28T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-07-28T00:00:00.000","1899-12-31T05:30:00.000",,"K15-323641",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0475590","DOG","RAT TERRIER","LFD 044","LAB",,,"1","P0705216","W","W","STRAY","POSSIBLY OWNED","1",,"JR/AR","2015-07-24T00:00:00.000","1899-12-31T15:17:00.000","2015-08-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","EUTHANIZED","2015-08-05T00:00:00.000","1899-12-31T17:08:00.000",,"K15-323296",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0481916","DOG","COCKER SPAN","LFD 036","UNAVAILABLE",,,"1","P0698971","W","W","STRAY","AT LARGE","1",,"CBM","2015-05-16T00:00:00.000","1899-12-31T14:26:00.000","2015-05-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-05-19T00:00:00.000","1899-12-31T11:56:00.000","R15-400151","K15-315939",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0482027","DOG","AMER BULLDOG","LFD 074","LAB",,,"1","P0496212","W","W","OWNER SURRENDER","GENERAL","1","ESCAPES","JR/JS","2015-06-20T00:00:00.000","1899-12-31T13:21:00.000","2015-06-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-20T00:00:00.000","1899-12-31T14:33:00.000",,"K15-319975",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0487180","DOG","LABRADOR RETR","LFD 049","LAB",,,"1","P9991694","34E","4E","STRAY","CONFINED","1",,"AD","2015-01-08T00:00:00.000","1899-12-31T18:29:00.000","2015-01-23T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-23T00:00:00.000","1899-12-31T12:41:00.000",,"K15-305259",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0489693","DOG","ALASKAN HUSKY","PCD 23","UNAVAILABLE",,,"1","P9991695","14W","4W","CONFISCATED","KEEP SAFE","1",,"YL","2015-05-14T00:00:00.000","1899-12-31T20:21:00.000","2015-05-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-05-26T00:00:00.000","1899-12-31T11:27:00.000","R15-401254","K15-315726","199359","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2015","FY2015"
"A0491777","DOG","CHOW CHOW","VT 11","LAB",,,"1","P0054327","51BZ","BZ","OWNER SURRENDER","EUTHANASIA REQUESTED","1","INJURED","EP/ASJR","2015-06-03T00:00:00.000","1899-12-31T08:55:00.000","2015-06-14T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-03T00:00:00.000","1899-12-31T13:59:00.000",,"K13-267368","235612","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","TAGGEDBROKEN LEGS","JUN.2015","FY2015"
"A0494308","DOG","CHIHUAHUA SH","PSDOG 18","UNAVAILABLE",,,"1","P0094000","75241","41","OWNER SURRENDER","GENERAL","1","NO TIME","CBM/JW","2015-08-27T00:00:00.000","1899-12-31T15:08:00.000","2015-08-28T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-09-01T00:00:00.000","1899-12-31T16:10:00.000","R15-418294","K15-326128",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0494603","DOG","LABRADOR RETR","LFD 013","IMPOUNDED",,,"1","P0502634",,,"STRAY","AT LARGE","1",,"JC","2015-07-06T00:00:00.000","1899-12-31T14:35:00.000","2015-07-16T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-07-06T00:00:00.000","1899-12-31T15:35:00.000","R15-407246","K15-321579",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUL.2015","FY2015"
"A0494603","DOG","LABRADOR RETR","LFD 068","AVAILABLE",,,"1","P0000000","53Z","3Z","STRAY","AT LARGE","1",,"CG/AS JR","2015-05-02T00:00:00.000","1899-12-31T09:04:00.000","2015-05-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","RETURNED TO OWNER","2015-05-07T00:00:00.000","1899-12-31T14:33:00.000","R15-398609","K15-314280","174551","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2015","FY2015"
"A0495163","DOG","LABRADOR RETR","DC 15","UNAVAILABLE",,,"1","P9991549","65F","5F","STRAY","AT LARGE","1",,"RA","2014-10-25T00:00:00.000","1899-12-31T18:45:00.000","2014-11-08T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-11-04T00:00:00.000","1899-12-31T17:46:00.000","R14-375036","K14-299219",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"OCT.2014","FY2015"
"A0495375","DOG","ALASKAN HUSKY","PCD 24","UNAVAILABLE",,,"1","P9991695","14W","4W","CONFISCATED","KEEP SAFE","1",,"YL","2015-05-14T00:00:00.000","1899-12-31T20:21:00.000","2015-05-26T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-06-07T00:00:00.000","1899-12-31T17:06:00.000","R15-402991","K15-315728","199359","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2015","FY2015"
"A0497424","DOG","LABRADOR RETR","FREEZER","LAB",,,"1","P0105355","W","W","OWNER SURRENDER","- DEAD ON ARRIVAL","1","DEAD ON ARRIVAL","KW","2014-12-10T00:00:00.000","1899-12-31T14:56:00.000","2014-12-10T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"DEAD ON ARRIVAL","2014-12-10T00:00:00.000","1899-12-31T14:58:00.000",,"K14-303089",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"DEC.2014","FY2015"
"A0506308","DOG","DALMATIAN","OOR","UNAVAILABLE",,,"1","P0517724",,,"OWNER SURRENDER","GENERAL","1",,"JD/SEC","2014-11-20T00:00:00.000","1899-12-31T08:21:00.000","2014-11-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2014-11-20T00:00:00.000","1899-12-31T16:59:00.000",,"K14-301624",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"NOV.2014","FY2015"
"A0510229","DOG","GERM SHEPHERD","LFD 097","LAB",,,"1","P0000000","66A","6A","STRAY","POSSIBLY OWNED","1",,"S.KING","2015-06-16T00:00:00.000","1899-12-31T19:14:00.000","2015-06-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-30T00:00:00.000","1899-12-31T11:11:00.000",,"K15-319514",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUN.2015","FY2015"
"A0511737","DOG","GOLDEN RETR","AD 075","UNAVAILABLE",,,"1","P0064669",,,"OWNER SURRENDER","GENERAL","1",,"RL","2015-03-10T00:00:00.000","1899-12-31T11:05:00.000","2015-03-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","ADOPTION","2015-06-10T00:00:00.000","1899-12-31T18:38:00.000","R15-403347","K15-309556",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","MAR.2015","FY2015"
"A0512894","DOG","AUST SHEPHERD","LFD 001","UNAVAILABLE",,,"1","P0000000","52Z","2Z","STRAY","AT LARGE","1",,"DD.ER","2015-01-16T00:00:00.000","1899-12-31T16:14:00.000","2015-01-30T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"ADOPTION","2015-01-27T00:00:00.000","1899-12-31T00:00:00.000","R15-386464","K15-305812",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTED","JAN.2015","FY2015"
"A0512937","CAT","DOMESTIC SH","AC 013","UNAVAILABLE",,,"1","P0520242","W","W","OWNER SURRENDER","GENERAL","1","BITES","KW","2014-10-04T00:00:00.000","1899-12-31T12:41:00.000","2014-10-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","TRANSFER","2014-11-29T00:00:00.000","1899-12-31T10:43:00.000","R14-378412","K14-297758",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","OCT.2014","FY2015"
"A0518572","CAT","DOMESTIC SH","LFC 052","LAB",,,"1","P0513607","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","CBM/JG","2015-06-28T00:00:00.000","1899-12-31T12:47:00.000","2015-06-28T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-30T00:00:00.000","1899-12-31T14:18:00.000",,"K15-320835",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0518862","DOG","DACHSHUND","LFD 004","IMPOUNDED",,,"1","P0000000","75212","12","STRAY","AT LARGE","1",,"AD","2015-09-18T00:00:00.000","1899-12-31T17:28:00.000","2015-09-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-09-22T00:00:00.000","1899-12-31T12:14:00.000","R15-421100","K15-327909","15-00433215","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"SEP.2015","FY2015"
"A0521951","DOG","CHIHUAHUA LH","LFD 138","UNAVAILABLE",,,"1","P0697164","W","W","OWNER SURRENDER","GENERAL","1","OWNER DIED","CBM","2015-04-29T00:00:00.000","1899-12-31T11:32:00.000","2015-04-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-05-01T00:00:00.000","1899-12-31T16:43:00.000","R15-398034","K15-314009",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0521955","DOG","POODLE MIN","VT 08","UNAVAILABLE",,,"1","P0697164","W","W","OWNER SURRENDER","GENERAL","1","OWNER DIED","CBM","2015-04-29T00:00:00.000","1899-12-31T11:32:00.000","2015-04-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","TRANSFER","2015-05-10T00:00:00.000","1899-12-31T10:29:00.000",,"K15-314012",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TAGGED HAVING SEIZURES","APR.2015","FY2015"
"A0521958","DOG","CHIHUAHUA SH","LFD 060","UNAVAILABLE",,,"1","P0697164","W","W","OWNER SURRENDER","GENERAL","1","OWNER DIED","CBM","2015-04-29T00:00:00.000","1899-12-31T11:32:00.000","2015-04-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","ADOPTION","2015-05-01T00:00:00.000","1899-12-31T16:42:00.000","R15-398036","K15-314003",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0523233","DOG","BEAGLE","LFD 127","UNAVAILABLE",,,"1","P0524538","44J","4J","STRAY","POSSIBLY OWNED","1",,"DGL","2015-02-09T00:00:00.000","1899-12-31T13:45:00.000","2015-02-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-02-22T00:00:00.000","1899-12-31T00:00:00.000","R15-389787","K15-307642","15-00046500","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","FEB.2015","FY2015"
"A0524154","DOG","GREAT DANE","LAB 01","LAB",,,"1","P0524829","W","W","OWNER SURRENDER","EUTHANASIA REQUESTED","1","ILL","DSC","2014-11-02T00:00:00.000","1899-12-31T15:56:00.000","2014-11-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-02T00:00:00.000","1899-12-31T16:20:00.000",,"K14-300173",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0524795","DOG","FLAT COAT RETR","LFD 061","IMPOUNDED",,,"1","P0000000","55T","5T","STRAY","POSSIBLY OWNED","1",,"SEC","2015-08-14T00:00:00.000","1899-12-31T21:32:00.000","2015-08-24T00:00:00.000","HEALTHY",,"RETURNED TO OWNER","2015-08-15T00:00:00.000","1899-12-31T12:53:00.000","R15-414344","K15-324979",,"HEALTHY","SCAN CHIP","FIELD",,"AUG.2015","FY2015"
"A0525043","DOG","BLACK MOUTH CUR","PCD 21","UNAVAILABLE",,,"1","P0098822","14W","4W","CONFISCATED","KEEP SAFE","1",,"DGL","2015-02-04T00:00:00.000","1899-12-31T19:19:00.000","2015-02-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-05T00:00:00.000","1899-12-31T15:50:00.000","R15-387570","K15-307308","15-00041991","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"FEB.2015","FY2015"
"A0527299","DOG","DALMATIAN","LFD 133","IMPOUNDED",,,"1","P0693067","W","W","STRAY","POSSIBLY OWNED","1","NO TIME","B.W","2015-03-13T00:00:00.000","1899-12-31T17:39:00.000","2015-03-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","EUTHANIZED","2015-03-26T00:00:00.000","1899-12-31T12:50:00.000",,"K15-309894",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0527939","DOG","PIT BULL","INJD 004","IMPOUNDED",,,"1","P0000000","53N","3N","STRAY","AT LARGE","1",,"HW","2015-09-29T00:00:00.000","1899-12-31T09:41:00.000","2015-10-10T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-09-30T00:00:00.000","1899-12-31T16:07:00.000","R15-422060","K15-328736","448783","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"SEP.2015","FY2015"
"A0531073","DOG","CHOW CHOW","LFD 148","LAB",,,"1","P0527764","W","W","OWNER SURRENDER","GENERAL","1","COST","CBM/AH","2015-06-22T00:00:00.000","1899-12-31T17:36:00.000","2015-06-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-22T00:00:00.000","1899-12-31T19:05:00.000",,"K15-320203",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0531149","DOG","WELSH TERRIER","QD 09","RELEASED FROM QUARANTINE",,,"1","P0528121","57R","7R","CONFISCATED","QUARANTINE","1",,"AD","2015-01-23T00:00:00.000","1899-12-31T15:21:00.000","2015-02-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-02-02T00:00:00.000","1899-12-31T16:36:00.000",,"K15-306310",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0533451","DOG","CHIHUAHUA SH","LFD 053","IMPOUNDED",,,"1","P0528719","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","CBM","2015-07-28T00:00:00.000","1899-12-31T11:13:00.000","2015-07-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-07-28T00:00:00.000","1899-12-31T13:46:00.000",,"K15-323590",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0533987","DOG","GOLDEN RETR","LAB 13","LAB",,,"1","P0000000","34L","4L","STRAY","AT LARGE","1",,"ME","2015-09-20T00:00:00.000","1899-12-31T20:10:00.000","2015-09-20T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-09-20T00:00:00.000","1899-12-31T21:43:00.000",,"K15-328058","434912","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"SEP.2015","FY2015"
"A0534507","DOG","GERM SHEPHERD","LFD 156","UNAVAILABLE",,,"1","P0529104","52U","2U","STRAY","POSSIBLY OWNED","1",,"RA","2014-11-25T00:00:00.000","1899-12-31T17:17:00.000","2014-12-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2014-12-22T00:00:00.000","1899-12-31T16:33:00.000","R14-381493","K14-302149",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","BAD HIPS/COUGH","NOV.2014","FY2015"
"A0534809","DOG","GERM SHEPHERD","PCD 13","IMPOUNDED",,,"1","P0545768","W","W","STRAY","QUARANTINE","1",,"KW","2014-10-03T00:00:00.000","1899-12-31T13:02:00.000","2014-11-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","HOLD NOTIFY","EUTHANIZED","2014-11-02T00:00:00.000","1899-12-31T11:54:00.000",,"K14-297683",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0534966","DOG","ROTTWEILER","LFD 100","LAB",,,"1","P0533331","W","W","OWNER SURRENDER","GENERAL","1","OTHER PET","B.W","2015-05-08T00:00:00.000","1899-12-31T13:39:00.000","2015-05-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-05-09T00:00:00.000","1899-12-31T15:21:00.000",,"K15-314941",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0540977","DOG","PIT BULL","DC 06","UNAVAILABLE",,,"1","P9991695","48B","8B","STRAY","POSSIBLY OWNED","1",,"YL","2015-01-13T00:00:00.000","1899-12-31T00:27:00.000","2015-01-23T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-01-14T00:00:00.000","1899-12-31T15:58:00.000","R15-384512","K15-305522",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","MICROCHIP/TRAUMA","JAN.2015","FY2015"
"A0541067","CAT","DOMESTIC SH","AC 019","UNAVAILABLE",,,"1","P0513607","10000","2","OWNER SURRENDER","GENERAL","1","NO TIME","CBM/JG","2015-06-28T00:00:00.000","1899-12-31T12:47:00.000","2015-06-28T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-08-03T00:00:00.000","1899-12-31T16:14:00.000","R15-412590","K15-320834",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0541071","CAT","DOMESTIC SH","AC 031","UNAVAILABLE",,,"1","P0513607","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","CBM/JG","2015-06-28T00:00:00.000","1899-12-31T12:47:00.000","2015-06-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-07-02T00:00:00.000","1899-12-31T17:19:00.000","R15-407088","K15-320833",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0545471","DOG","DACHSHUND","LFD 154","IMPOUNDED",,,"1","P0537137","W","W","OWNER SURRENDER","GENERAL","1","TOO BIG","CBM","2015-06-06T00:00:00.000","1899-12-31T14:55:00.000","2015-06-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-06-08T00:00:00.000","1899-12-31T11:53:00.000",,"K15-318386",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0547794","DOG","GERM SHEPHERD","PCD 18","IMPOUNDED",,,"1","P0000000","34T","4T","CONFISCATED","KEEP SAFE","1",,"S.KING","2015-03-03T00:00:00.000","1899-12-31T18:11:00.000","2015-03-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-03-04T00:00:00.000","1899-12-31T15:18:00.000",,"K15-309088","73602","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAR.2015","FY2015"
"A0547800","CAT","DOMESTIC MH","LFC 013","UNAVAILABLE",,,"1","P0105592","W","W","OWNER SURRENDER","GENERAL","1","UNKNOWN","B.W","2015-04-01T00:00:00.000","1899-12-31T16:34:00.000","2015-04-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"TRANSFER","2015-04-02T00:00:00.000","1899-12-31T16:14:00.000",,"K15-311488",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0549479","DOG","LABRADOR RETR","LFD 150","LAB",,,"1","P0695088","W","W","OWNER SURRENDER","GENERAL","1","ESCAPES","B.W","2015-04-08T00:00:00.000","1899-12-31T11:07:00.000","2015-04-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-04-19T00:00:00.000","1899-12-31T12:35:00.000",,"K15-312025",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0552551","DOG","CHIHUAHUA SH","LFSD 15","UNAVAILABLE",,,"0","P0601542","W","W","OWNER SURRENDER","GENERAL","1","MOVE APT","EAR","2014-12-22T00:00:00.000","1899-12-31T16:31:00.000","2015-01-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-01-05T00:00:00.000","1899-12-31T13:03:00.000",,"K14-304086",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","DEC.2014","FY2015"
"A0559143","DOG","SHIH TZU","PCD 15","UNAVAILABLE",,,"1","P0687239",,,"CONFISCATED","CRUELTY","1",,"ARAMSEY","2014-12-16T00:00:00.000","1899-12-31T02:37:00.000","2014-12-26T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2014-12-29T00:00:00.000","1899-12-31T14:10:00.000",,"K14-303585",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","TAGGED","DEC.2014","FY2015"
"A0560440","DOG","BASSET HOUND","PAWS 18","UNAVAILABLE",,,"1","P0539595","W","W","OWNER SURRENDER","GENERAL","1","OWNER PROBLEM","CBM","2015-06-08T00:00:00.000","1899-12-31T15:23:00.000","2015-06-08T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","ADOPTION","TRANSFER","2015-07-21T00:00:00.000","1899-12-31T17:00:00.000",,"K15-318568",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","JUN.2015","FY2015"
"A0562772","DOG","CHIHUAHUA SH","QD 28","LAB",,,"1","P0089497","75211","11","OWNER SURRENDER","GENERAL","1","OWNER PROBLEM","CBM/LP","2015-09-26T00:00:00.000","1899-12-31T11:58:00.000","2015-10-09T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-10-13T00:00:00.000","1899-12-31T12:18:00.000",,"K15-328496","449653","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0563004","DOG","CHIHUAHUA SH","LFD 054","LAB",,,"1","P0000000","59B","9B","STRAY","AT LARGE","1",,"AD","2015-02-26T00:00:00.000","1899-12-31T22:06:00.000","2015-03-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-03-12T00:00:00.000","1899-12-31T13:19:00.000",,"K15-308768","15-00069123","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"FEB.2015","FY2015"
"A0566359","DOG","PIT BULL","LFD 125","LAB",,,"1","P0084714","46U","6U","OWNER SURRENDER","GENERAL","1","ESCAPES","YL","2015-03-07T00:00:00.000","1899-12-31T22:39:00.000","2015-03-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-03-08T00:00:00.000","1899-12-31T16:28:00.000",,"K15-309419","78621","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAR.2015","FY2015"
"A0568159","DOG","AMERICAN STAFF","LFD 065","UNAVAILABLE",,,"1","P9991140","54M","4M","STRAY","AT LARGE","1",,"HW.ER","2014-11-08T00:00:00.000","1899-12-31T13:16:00.000","2014-11-21T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-11-12T00:00:00.000","1899-12-31T18:41:00.000","R14-376304","K14-300725",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
