"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A0987012","AD 026","LAB",,"A17-053502","1","P0780102","008900","4","OWNER SURRENDER","GENERAL",,"JK","2017-03-30T00:00:00.000","10:10:00.0000000","2017-03-30T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-04-11T00:00:00.000","12:33:00.0000000",,"K17-375290",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN NO CHIP","SWEEP",,"MAR.2017","FY2017"
"A0988081","RECEIVING","WILDLIFE",,"A17-054500","1","P0000000","007700","13","WILDLIFE","INJURED",,"LDH","2017-04-07T00:00:00.000","20:58:00.0000000","2017-04-07T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-07T00:00:00.000","21:28:00.0000000",,"K17-375983",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"APR.2017","FY2017"
"A0991230","RECEIVING","LAB",,"A17-057250","1","P0499297","002500","2","STRAY","CONFINED",,"Y.LOCK","2017-04-29T00:00:00.000","11:35:00.0000000","2017-05-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-29T00:00:00.000","12:24:00.0000000",,"K17-378238",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1000779","LAB 01","LAB",,,"1","P0793996","006700","1","OWNER SURRENDER","GENERAL","ILL","BW/DT","2017-07-05T00:00:00.000","11:47:00.0000000","2017-07-05T00:00:00.000","TREATABLE MANAGEABLE CONTAGIOUS",,"EUTHANIZED","2017-07-05T00:00:00.000","12:46:00.0000000",,"K17-386177",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","USE CAUTION!!!","JUL.2017","FY2017"
"A0971903","LFD 073","LAB",,,"1","P0700883","002500","2","OWNER SURRENDER","GENERAL","ESCAPES","DG/ZM","2017-07-29T00:00:00.000","13:47:00.0000000","2017-07-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-30T00:00:00.000","09:31:00.0000000",,"K17-388877",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","DEMODEX MANGE","JUL.2017","FY2017"
"A1009977","IC 01","LAB",,"A17-077463","1","P0805857","010101","6","OWNER SURRENDER","GENERAL",,"Y.LOCK","2017-09-30T00:00:00.000","13:12:00.0000000","2017-09-30T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2017-10-01T00:00:00.000","11:07:00.0000000",,"K17-395410",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0932612","AD 058","LAB",,"A17-066857","1","P0795964","009201","5","STRAY","AT LARGE",,"SEC","2017-07-19T00:00:00.000","08:37:00.0000000","2017-07-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-30T00:00:00.000","11:52:00.0000000",,"K17-387852",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN CHIP","SWEEP","URI","JUL.2017","FY2017"
"A1008267","INJD 003","LAB",,"A17-075163","1","P0000000","010500","6","STRAY","AT LARGE",,"SEC","2017-09-13T00:00:00.000","08:31:00.0000000","2017-09-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-17T00:00:00.000","09:03:00.0000000",,"K17-393562",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"SEP.2017","FY2017"
"A0416021","LAB 01","LAB",,"A17-072089","1","P0072109","010602","6","OWNER SURRENDER","GENERAL",,"RA","2017-08-23T00:00:00.000","12:52:00.0000000","2017-08-23T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-23T00:00:00.000","14:52:00.0000000",,"K17-391506",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"AUG.2017","FY2017"
"A0983179","LFD 058","LAB",,"A17-050165","1","P0000000","011602","8","STRAY","AT LARGE",,"MGAY","2017-03-02T00:00:00.000","12:35:00.0000000","2017-03-06T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-06T00:00:00.000","13:04:00.0000000",,"K17-372680",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0990231","LFC 036","LAB",,,"1","P0784015","006800","1","STRAY","AT LARGE",,"CB/BS","2017-04-23T00:00:00.000","11:54:00.0000000","2017-04-27T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-23T00:00:00.000","13:15:00.0000000",,"K17-377522",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER","NOTCHED EAR/DYING","APR.2017","FY2017"
"A1001240","INJD 022","LAB",,"A17-065473","1","P0000000","008705","8","STRAY","AT LARGE",,"EPOOLE","2017-07-08T00:00:00.000","21:09:00.0000000","2017-07-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-13T00:00:00.000","09:43:00.0000000",,"K17-386661",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1008544","IC 06","LAB",,"A17-075556","1","P0000000","002500","2","STRAY","CONFINED",,"TM1736","2017-09-15T00:00:00.000","17:14:00.0000000","2017-09-19T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-09-15T00:00:00.000","17:58:00.0000000",,"K17-393854",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0998264","LAB 02","LAB",,"A17-062445","1","P0000000","008701","4","CONFISCATED","KEEP SAFE",,"KV","2017-06-12T00:00:00.000","00:00:00.0000000","2017-06-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","17:19:00.0000000",,"K17-383616",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0999396","LFD 040","LAB",,"A17-063465","1","P0792476","011300","3","STRAY","CONFINED",,"AHANSON","2017-06-22T00:00:00.000","15:28:00.0000000","2017-06-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-26T00:00:00.000","08:39:00.0000000",,"K17-384675",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","HEARTWORM(+)","JUN.2017","FY2017"
"A0999927","LAB 03","LAB",,"A17-063954","1","P0793132","011800","5","OWNER SURRENDER","GENERAL",,"JO/RV","2017-06-27T00:00:00.000","12:11:00.0000000","2017-06-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-28T00:00:00.000","12:35:00.0000000",,"K17-385271",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0985426","AD 004","LAB",,,"1","P0709322","011900","5","OWNER SURRENDER","GENERAL","DESTRUCTIVE OUTSIDE","CB/BT","2017-03-19T00:00:00.000","16:49:00.0000000","2017-03-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-21T00:00:00.000","11:15:00.0000000",,"K17-374299",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0987024","LFD 126","LAB",,,"1","P0780797","010902","8","OWNER SURRENDER","GENERAL","LANDLORD","CBM/RR","2017-03-30T00:00:00.000","16:46:00.0000000","2017-03-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-31T00:00:00.000","18:12:00.0000000",,"K17-375300",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0991574","LFD 006","LAB",,,"1","P0779695","005901","4","OWNER SURRENDER","GENERAL","TOO MANY","KS/SH","2017-05-01T00:00:00.000","16:55:00.0000000","2017-05-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-03T00:00:00.000","16:18:00.0000000",,"K17-378523",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0995884","FREEZER","UNAVAILABLE",,"A17-060864","1","P0000000","000601","2","CONFISCATED","QUARANTINE",,"JKON","2017-05-29T00:00:00.000","18:21:00.0000000","2017-06-07T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","RABIES SPECIMEN","EUTHANIZED","2017-05-29T00:00:00.000","21:27:00.0000000",,"K17-381819",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0982252","RECEIVING","LAB",,"A17-049330","1","P0000000","012100","7","STRAY","AT LARGE",,"AS","2017-02-22T00:00:00.000","14:22:00.0000000","2017-02-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-02-22T00:00:00.000","15:32:00.0000000",,"K17-372029",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"FEB.2017","FY2017"
"A0994589","AD 067","LAB",,"A17-059735","1","P0000000","011601","8","STRAY","CONFINED",,"MB","2017-05-20T00:00:00.000","08:17:00.0000000","2017-05-24T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-05-31T00:00:00.000","11:21:00.0000000",,"K17-380710",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0994416","RECEIVING","LAB",,"A17-059564","2","P0787756","012400","9","OWNER SURRENDER","GENERAL",,"AHART","2017-05-18T00:00:00.000","17:35:00.0000000","2017-05-18T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-18T00:00:00.000","18:10:00.0000000",,"K17-380589",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0999613","LAB 04","LAB",,"A17-063684","1","P0000000","016701","8","STRAY","AT LARGE",,"TM1736","2017-06-24T00:00:00.000","15:54:00.0000000","2017-06-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-28T00:00:00.000","12:44:00.0000000",,"K17-384927",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0991823","RECEIVING","IMPOUNDED",,"A17-057684","1","P0785428","017101","8","OWNER SURRENDER","EUTHANASIA REQUESTED",,"JB","2017-05-02T00:00:00.000","22:09:00.0000000","2017-05-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-02T00:00:00.000","23:12:00.0000000",,"K17-378699",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0992810","SHC 05","LAB",,,"1","P0772461","020500","6","OWNER SURRENDER","GENERAL","ILL","CB/BM/AG","2017-05-10T00:00:00.000","11:17:00.0000000","2017-05-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-10T00:00:00.000","14:38:00.0000000",,"K17-379579",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0989219","QD 17","LAB",,"A17-055358","1","P0782943","013007","10","STRAY","AT LARGE",,"MB","2017-04-15T00:00:00.000","10:18:00.0000000","2017-04-29T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-04-17T00:00:00.000","10:14:00.0000000",,"K17-376726",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1000940","LFC 009","LAB",,,"1","P0794194","005600","4","STRAY","AT LARGE",,"CBM/MW","2017-07-06T00:00:00.000","13:09:00.0000000","2017-07-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-08T00:00:00.000","16:10:00.0000000",,"K17-386335",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0997290","INJD 009","LAB",,"A17-061793","1","P0790416","008704","3","STRAY","CONFINED",,"OD","2017-06-06T00:00:00.000","14:57:00.0000000","2017-06-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-10T00:00:00.000","07:59:00.0000000",,"K17-382864",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1009866","LAB 01","LAB",,"A17-077330","1","P0805675","016701","8","STRAY","AT LARGE",,"JC","2017-09-29T00:00:00.000","12:52:00.0000000","2017-10-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-29T00:00:00.000","13:53:00.0000000",,"K17-395291",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A1006734","LAB 01","LAB",,"A17-072932","1","P0801956","009304","5","STRAY","AT LARGE",,"WH","2017-08-29T00:00:00.000","17:02:00.0000000","2017-09-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-29T00:00:00.000","18:39:00.0000000",,"K17-392136",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0998941","LFD 050","LAB",,"A17-062991","1","P0000000","010704","3","STRAY","AT LARGE",,"ARAMSEY","2017-06-18T00:00:00.000","10:15:00.0000000","2017-06-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","16:55:00.0000000",,"K17-384202",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUN.2017","FY2017"
"A1003447","LFC 035","LAB",,,"1","P0797248","008802","4","STRAY","AT LARGE",,"BW/MW","2017-07-29T00:00:00.000","12:46:00.0000000","2017-08-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-30T00:00:00.000","14:24:00.0000000",,"K17-388859",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TOO YOUNG","JUL.2017","FY2017"
"A0983585","LFD 072","LAB",,"A17-044953","4","P0769598","007102","2","OWNER SURRENDER","GENERAL",,"MWILLIAMS","2017-03-05T00:00:00.000","16:41:00.0000000","2017-03-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-06T00:00:00.000","15:48:00.0000000",,"K17-372984",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A1002042","LAB 01","LAB",,,"1","P0795598","010102","6","OWNER SURRENDER","GENERAL",,"AR/BT","2017-07-16T00:00:00.000","13:29:00.0000000","2017-07-16T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-16T00:00:00.000","15:16:00.0000000",,"K17-387530",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TOO YOUNG","JUL.2017","FY2017"
"A1001534","LAB 04","LAB",,"A17-065791","1","P0794927","020400","2","CONFISCATED","KEEP SAFE",,"GS","2017-07-11T00:00:00.000","16:25:00.0000000","2017-07-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-21T00:00:00.000","11:47:00.0000000",,"K17-386983",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD","CAUTION","JUL.2017","FY2017"
"A0980522","PCD 07","LAB",,"A17-066727","1","P0779580","005200","1","CONFISCATED","QUARANTINE",,"MHENRY","2017-07-18T00:00:00.000","11:00:00.0000000","2017-07-28T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","10:48:00.0000000",,"K17-387729",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUL.2017","FY2017"
"A1008855","LFD 071","LAB",,,"1","P0804464","016605","8","OWNER SURRENDER","GENERAL",,"AR/BM","2017-09-19T00:00:00.000","10:57:00.0000000","2017-09-19T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-19T00:00:00.000","11:34:00.0000000",,"K17-394194",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A1000387","LFD 007","LAB",,,"1","P0793580","003902","7","OWNER SURRENDER","GENERAL","TOO MANY","CB/MW","2017-07-01T00:00:00.000","14:59:00.0000000","2017-07-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-03T00:00:00.000","10:00:00.0000000",,"K17-385768",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0989514","LAB 01","LAB",,,"1","P0783314","020500","6","OWNER SURRENDER","GENERAL","AFRAID","JB/MW","2017-04-18T00:00:00.000","12:58:00.0000000","2017-04-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-18T00:00:00.000","13:38:00.0000000",,"K17-376981",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0982710","LFD 065","LAB",,,"1","P0000000","011701","5","STRAY","AT LARGE",,"MGAY","2017-02-25T00:00:00.000","14:14:00.0000000","2017-03-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-01T00:00:00.000","11:36:00.0000000",,"K17-372314",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"FEB.2017","FY2017"
"A1003680","LFD 119","LAB",,,"1","P0797535","009105","5","OWNER SURRENDER","GENERAL",,"SN","2017-07-31T00:00:00.000","14:18:00.0000000","2017-07-31T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","10:59:00.0000000",,"K17-389104",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0993374","LAB 03","LAB",,"A17-059036","1","P0000000","005600","4","STRAY","AT LARGE",,"SEC","2017-05-14T00:00:00.000","10:01:00.0000000","2017-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-06-04T00:00:00.000","12:13:00.0000000",,"K17-379975",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","SWEEP","HEARTWORM POSITIVE","MAY.2017","FY2017"
"A0989520","PCD 15","LAB",,"A17-055748","1","P0000000","008900","4","CONFISCATED","EVICTION",,"MATTHIAS","2017-04-18T00:00:00.000","13:33:00.0000000","2017-04-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-01T00:00:00.000","08:39:00.0000000",,"K17-376985",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0923750","LFD 097","LAB",,,"1","P0090020","008500","5","OWNER SURRENDER","GENERAL","ESCAPES","AR/QS","2017-08-01T00:00:00.000","12:36:00.0000000","2017-08-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","14:06:00.0000000",,"K17-389204",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0936941","PCD 16","LAB",,"A17-073608","1","P0732354","004500","1","OWNER SURRENDER","QUARANTINE","OTHER PET","BW/DT","2017-09-02T00:00:00.000","13:45:00.0000000","2017-09-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-19T00:00:00.000","08:49:00.0000000",,"K17-392623",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","HW+","SEP.2017","FY2017"
"A0999451","LFD 126","LAB",,"A17-063554","1","P0792552","011900","5","STRAY","CONFINED",,"Y.LOCK","2017-06-23T00:00:00.000","11:34:00.0000000","2017-06-27T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-27T00:00:00.000","08:59:00.0000000",,"K17-384737",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1009315","LAB 01","UNAVAILABLE",,,"1","P0569589","006900","1","OWNER SURRENDER","EUTHANASIA REQUESTED","TOO OLD","BW/ZM","2017-09-24T00:00:00.000","14:56:00.0000000","2017-09-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-24T00:00:00.000","15:30:00.0000000",,"K17-394720",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0996777","LAB 04","LAB",,"A17-061465","1","P0000000","011200","8","STRAY","AT LARGE",,"THILL","2017-06-03T00:00:00.000","22:42:00.0000000","2017-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-06-18T00:00:00.000","16:44:00.0000000",,"K17-382449",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1008757","LAB 02","LAB",,"A17-075769","1","P0000000","009303","5","STRAY","AT LARGE",,"ARAMSEY","2017-09-18T00:00:00.000","11:20:00.0000000","2017-09-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-10-05T00:00:00.000","13:09:00.0000000",,"K17-394092",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"SEP.2017","FY2017"
"A1002352","AD 033","LAB",,"A17-066837","1","P0776687","017004","8","STRAY","CONFINED",,"HILLMON","2017-07-18T00:00:00.000","23:17:00.0000000","2017-07-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-30T00:00:00.000","13:20:00.0000000",,"K17-387845",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0999655","LFD 141","LAB",,"A17-063715","1","P0792771","010703","6","OWNER SURRENDER","GENERAL",,"LHAYES","2017-06-24T00:00:00.000","23:52:00.0000000","2017-06-24T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-26T00:00:00.000","15:44:00.0000000",,"K17-384971",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1001958","LFC 029","LAB",,,"1","P0795502","019212","11","STRAY","AT LARGE",,"CBM/MW","2017-07-15T00:00:00.000","15:04:00.0000000","2017-07-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","14:50:00.0000000",,"K17-387442",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1008293","QD 07","LAB",,"A17-075162","1","P0803712","012800","9","CONFISCATED","QUARANTINE",,"MB/MM","2017-09-13T00:00:00.000","11:58:00.0000000","2017-09-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-09-25T00:00:00.000","15:45:00.0000000",,"K17-393598",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0984209","LAB 01","LAB",,,"1","P0669183","004600","1","WILDLIFE","UNINJURED",,"CBM/HM","2017-03-10T00:00:00.000","12:08:00.0000000","2017-03-14T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-12T00:00:00.000","11:10:00.0000000",,"K17-373444",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0999819","LFC 017","LAB",,,"1","P0792907","010701","6","STRAY","AT LARGE",,"CB/MW","2017-06-26T00:00:00.000","13:40:00.0000000","2017-06-30T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-26T00:00:00.000","15:35:00.0000000",,"K17-385157",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0984144","LAB 01","UNAVAILABLE",,"A17-051090","1","P0000000","017102","8","STRAY","AT LARGE",,"JK","2017-03-09T00:00:00.000","19:40:00.0000000","2017-03-09T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-09T00:00:00.000","22:11:00.0000000",,"K17-373401",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"MAR.2017","FY2017"
"A1000716","AD 033","LAB",,"A17-064816","1","P0000000","002701","7","STRAY","CONFINED",,"MWILLIAMS","2017-07-04T00:00:00.000","19:34:00.0000000","2017-07-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","EUTHANIZED","2017-07-16T00:00:00.000","12:38:00.0000000",,"K17-386113",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0993091","LFC 042","LAB",,,"1","P0729194","010803","3","STRAY","AT LARGE",,"CB/HM","2017-05-11T00:00:00.000","18:26:00.0000000","2017-05-15T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-11T00:00:00.000","19:15:00.0000000",,"K17-379746",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
