"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"1723","UF2017-261","39721","10911 WOODMEADOW PKWY","2017-02-07T00:00:00.000","11:00 AM","7056","Female","Black","1994-07-05T00:00:00.000","false","No injuries noted or visible","false","Service Call","Taser Display at Person","Active Aggression","NULL","Yes","10911","Woodmeadow","NULL","Pkwy.","48500","Black","Male","false","No injuries noted or visible","false","Unknown","No Arrest","1132","228","220","NORTHEAST",,"D9","2539623.692088","6995983.316915","POINT (-96.641425 32.847687)"
"1457","UF2017-1938","45347","9624 ROLLING ROCK LN","2017-09-28T00:00:00.000","10:50 PM","10903","Male","White","2014-10-08T00:00:00.000","true","No injuries noted or visible","false","Call for Cover","Weapon display at Person","Weapon Display","NULL","Yes","9624","Rolling Rock","NULL","Ln.","0","Black","Male","false","No injuries noted or visible","false","None detected","No Arrest","9610","231","230","NORTHEAST","WalnutHill Jupiter*","D10","2522824.350176","7007363.518144","POINT (-96.694274 32.87788)"
"956","UF2017-1620","45414, 45417, 45418, 45419","555 S LAMAR ST","2017-10-01T00:00:00.000","11:01 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down, Verbal Command, Hand/Arm/Elbow Strike, Joint Locks","Arrest","NULL","Yes, No, Yes, Yes","555","LAMAR","S","St.","51816","Black","Male","false","No injuries noted or visible","true","FD-Unknown if Armed","Escape, Other Misdemeanor Arrest, Drug Possession - Misdemeanor","2085","135","130","CENTRAL",,"D2","2489929.011073","6969518.856819","POINT (-96.803021 32.775343)"
"810","UF2017-1526","44910, 44911, 44912, 44913","121 PLEASANT DR","2017-09-07T00:00:00.000","2:00 AM","9219","Male","White","2007-09-05T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Hand Controlled Escort, BD - Tripped, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes, Yes","121","Pleasant","NULL","Dr.","51357","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","2210","337","330","SOUTHEAST",,"D5","2528434.137685","6946695.985334","POINT (-96.679336 32.711811)"
"703","UF2017-1449","43803, 43804","2723 ELM ST","2017-07-16T00:00:00.000","1:50 AM","8370","Male","Black","2003-04-25T00:00:00.000","true","Bruise","false","Off-Duty Employment","Take Down - Arm, Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes, Yes","2723","Elm","NULL","St.","50666","White","Male","true","Bruise","true","Alchohol","Assault/Public Servant","2066","153","150","CENTRAL","Monument Good Latimer*","D2","2495706.706440","6972680.810382","POINT (-96.783748 32.784626)"
"2006","UF2017-545","40180, 40181, 40182, 40183, 40184, 40185, 40186","100 STONE PL","2017-03-01T00:00:00.000","11:10 AM","10724","Male","White","2014-01-29T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Body, Joint Locks, Held Suspect Down, Hand Controlled Escort, Held Suspect Down, Joint Locks","Arrest","NULL","No, Yes, Yes, Yes, Yes, Yes, Yes","100","Stone","NULL","Pl.","39875","White","Male","true","Abrasion/Scrape","true","Unknown Drugs","Warrant/Hold","2062","134","130","CENTRAL",,"D14","2491441.714703","6971252.222949","POINT (-96.798345 32.780837)"
"83","UF2017-1037","39885, 39886, 39887","3900 W ILLINOIS AVE","2017-02-16T00:00:00.000","12:00 PM","8770","Male","White","2006-01-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort, Joint Locks, Pressure Points","Arrest","NULL","No, No, No","3900","ILLINOIS","W","Ave.","12664","NULL","Male","true","Injury Not Related to Force","true","FD-Unknown if Armed","Resisting Arrest","4206","432","430","SOUTHWEST",,"D3","2465602.432212","6948806.014828","POINT (-96.883628 32.720286)"
"620","UF2017-1391","42754, 42755, 42756","4900 BELMONT AVE","2017-05-30T00:00:00.000","10:15 PM","10507","Male","White","2013-04-10T00:00:00.000","false","No injuries noted or visible","false","Pedestrian Stop","Verbal Command, Hand/Arm/Elbow Strike, Feet/Leg/Knee Strike","Arrest","NULL","No, No, Yes","4900","Belmont","NULL","Ave.","50073","White","Male","true","Abrasion/Scrape","true","Unknown Drugs","Evading Arrest","1159","143","140","CENTRAL","Ross Bennett*","D2","2495939.120215","6982706.124817","POINT (-96.78316 32.812115)"
"1835","UF2017-374","40721, 40722","6033 E NORTHWEST HWY","2017-03-19T00:00:00.000","10:15 PM","10919","Male","White","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, Held Suspect Down","Arrest","NULL","Yes, Yes","6033","Northwest","E","Hwy.","48975","Black","Male","false","No injuries noted or visible","true","Unknown","Resisting Arrest","4529","215","210","NORTHEAST","Five Points*","D13","2502780.546541","7001794.587533","POINT (-96.759247 32.863791)"
"1162","UF2017-1741","46173","2911 E LEDBETTER DR","2017-11-05T00:00:00.000","5:03 PM","10998","Male","White","2015-03-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Arrest","1","Yes","2911","Ledbetter","E","Dr.","52292","Black","Male","true","Taser Burn Marks","true","Unknown Drugs","Evading Arrest","4308","733","730","SOUTH CENTRAL","Great Trinity Forest BonnieView*","D4","2500054.985552","6940069.640364","POINT (-96.771562 32.694857)"
"1132","UF2017-1729","45987, 46256","7401 SAMUELL BLVD","2017-10-30T00:00:00.000","10:44 AM","7795","Male","White","1999-08-20T00:00:00.000","true","Abrasion/Scrape","false","Arrest","Handcuffing Take Down, Verbal Command","Active Aggression","NULL","Yes, No","7401","Samuell","NULL","Blvd.","51901","Black","Male","true","Abrasion/Scrape, Non-Visible Injury/Pain","true","None detected","Assault/Public Servant, Theft, Warrant/Hold","1217","318","310","SOUTHEAST","Samuell Buckner*","D7","2525177.503137","6976100.025093","POINT (-96.687213 32.792531)"
"765","UF2017-1495","44680","911 PLEASANT HILLS DR","2017-08-27T00:00:00.000","1:45 AM","11147","Male","Hispanic","2016-02-24T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down","Arrest","NULL","Yes","911","Pleasant Hills","NULL","Dr.","22550","Hispanic","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication","2206","335","330","SOUTHEAST",,"D5","2540095.849433","6951478.445547","POINT (-96.641223 32.724208)"
"968","UF2017-1625","45599, 45600, 45601","3011 PARK ROW AVE","2017-10-12T00:00:00.000","6:50 PM","10664","Male","White","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Crowd Control","Verbal Command, BD - Grabbed, Take Down - Arm","Assault to Other Person","NULL","No, No, Yes","3011","Park Row","NULL","Ave.","51968","Black","Female","true","Non-Visible Injury/Pain","false","Unknown","No Arrest","2113","343","340","SOUTHEAST","JuliusSchepps Central*","D7","2500898.468502","6968728.209328","POINT (-96.768273 32.772877)"
"303","UF2017-1175","41812","1400 S LAMAR ST","2017-04-14T00:00:00.000","9:15 PM","7153","Male","Hispanic","1995-03-01T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser Display at Person","Active Aggression","NULL","Yes","1400","Lamar","S","St.","40160","Black","Male","false","No injuries noted or visible","true","FD-Suspect Unarmed","Drug Possession - Misdemeanor, Drug Possession - Felony","2123","151","150","CENTRAL",,"D2","2492348.128252","6966533.818042","POINT (-96.795092 32.767362)"
"1293","UF2017-1823","47024","251 BETTYRAE WAY","2017-12-21T00:00:00.000","8:50 PM","10673","Male","Hispanic","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Held Suspect Down","Arrest","NULL","Yes","251","Bettyrae","NULL","Way","52864","Black","Female","false","No injuries noted or visible","true","None detected","Assault/FV, Other Felony Arrest","4372","747","740","SOUTH CENTRAL",,"D8","2483877.433168","6924564.200863","POINT (-96.826315 32.652771)"
"781","UF2017-1507","44581, 44582","8000 MARIELLE CIR","2017-08-24T00:00:00.000","10:56 PM","10790","Male","Hispanic","2014-05-07T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed","Arrest","NULL","No, Yes","8000","Marielle","NULL","Cir.","51180","Black","Female","false","No injuries noted or visible","true","Unknown","Drug Possession - Misdemeanor, Drug Possession - Felony, Resisting Arrest, Other Felony Arrest, Warrant/Hold","4370","746","740","SOUTH CENTRAL",,"D8","2479198.804603","6923528.981683","POINT (-96.840673 32.650318)"
"522","UF2017-1317","45092, 45093, 45094","200 S GOOD LATIMER EXPY","2017-09-11T00:00:00.000","7:00 PM","8610","Male","White","2005-02-09T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Hand Controlled Escort, Take Down - Arm","Detention/Frisk","NULL","No, No, Yes","200","Good Latimer","S","Expwy.","51539","NULL","Male","true","Abrasion/Scrape","true","NULL","Warrant/Hold","2078","153","150","CENTRAL","Monument Good Latimer*","D2","2495087.142329","6971919.734270","POINT (-96.786291 32.783118)"
"483","UF2017-1292","44260, 44267","900 N JIM MILLER RD","2017-08-08T00:00:00.000","8:16 PM","9388","Male","White","2008-02-20T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","900","Jim Miller","N","Rd.","17703","Black","Male","false","No injuries noted or visible","false","Unknown Drugs","No Arrest","2200","336","330","SOUTHEAST",,"D5","2521984.495546","6952082.388576","POINT (-96.700105 32.726726)"
"71","UF2017-1026","42809","200 S AUSTIN ST","2017-06-02T00:00:00.000","9:16 PM","10354","Male","White","2012-05-09T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Held Suspect Down","Arrest","NULL","Yes","200","Austin","S","St.","50094","Black","Male","true","Abrasion/Scrape, Hospitalized, Hospital Drug Evaluation","true","Unknown Drugs","Public Intoxication","2071","133","130","CENTRAL",,"D14","2489438.418475","6970415.013826","POINT (-96.804946 32.778655)"
"2405","UF2017-804","41841","2315 KIRBY ST","2017-04-03T00:00:00.000","6:40 AM","6093","Male","White","1989-08-07T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","2315","Kirby","NULL","NULL","49220","Hispanic","Male","false","No injuries noted or visible","false","FD-Unknown if Armed","No Arrest","2005","146","140","CENTRAL","Ross Bennett*","D2","2496027.102796","6981470.129359","POINT (-96.783122 32.809015)"
"2004","UF2017-543","40348, 40351","3901 N HALL ST","2017-03-04T00:00:00.000","8:45 PM","10352","Male","White","2012-05-09T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser, Verbal Command","Danger to self or others","1","Yes, No","3901","Hall","N","St.","48791","Hispanic","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","3116","546","540","NORTHWEST","Wycliff Lemmon*","D14","2488007.989595","6982181.332394","POINT (-96.809024 32.811181)"
"1438","UF2017-1927","46916","8145 HUNNICUT RD","2017-11-28T00:00:00.000","1:12 AM","10224","Male","White","2010-08-18T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks","Danger to self or others","NULL","Yes","8145","Hunnicut","NULL","Rd.","52600","Black","Male","true","Taser Burn Marks","true","Unknown Drugs","APOWW","1199","237","230","NORTHEAST",,"D7","2519568.339560","6978413.242452","POINT (-96.706316 32.799201)"
"2706","UF2018-0022","47198, 47199, 47200","505 N GOOD LATIMER EXPY","2017-12-31T00:00:00.000","1:58 AM","10624","Male","White","2013-08-14T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Arm, Held Suspect Down","Active Aggression","NULL","No, Yes, Yes","505","Good Latimer","N","Expwy.","52932","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","2052","154","150","CENTRAL","Monument Good Latimer*","D14","2494341.177632","6973108.752611","POINT (-96.788992 32.785945)"
"553","UF2017-1344","43055, 43056, 43057","2914 MAIN ST","2017-06-10T00:00:00.000","10:25 PM","0","Male","White","1998-10-13T00:00:00.000","false","No injuries noted or visible","false","Other ( In Narrative)","Joint Locks, Take Down - Arm, Verbal Command","Detention/Frisk","NULL","No, No, No","2914","Main","NULL","St.","50180","Hispanic","Male","true","Abrasion/Scrape","true","Alchohol and unknown drugs","Evading Arrest, Resisting Arrest","2079","153","150","CENTRAL","Monument Good Latimer*","D2","2496472.953477","6972548.337992","POINT (-96.781383 32.784313)"
"759","UF2017-1493","44490","3903 MICAN DR","2017-08-21T00:00:00.000","11:13 PM","9976","Male","White","2009-09-30T00:00:00.000","false","No injuries noted or visible","false","Service Call","BD - Grabbed","Active Aggression","NULL","Yes","3903","Mican","NULL","Dr.","51138","Hispanic","Male","true","Laceration/Cut","false","Unknown Drugs","No Arrest","4017","421","420","SOUTHWEST",,"D6","2462919.204835","6973862.455218","POINT (-96.890909 32.789218)"
"37","UF2017-1004","42360, 42361","8804 JENNIE LEE LN","2017-05-13T00:00:00.000","5:11 AM","9869","Female","Black","2009-06-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Pushed","Arrest","NULL","No, No","8804","Jennie Lee Ln","NULL","Ln.","41966","Black","Male","false","No injuries noted or visible","true","None detected","Warrant/Hold, Other Misdemeanor Arrest","1244","325","320","SOUTHEAST",,"D5","2530625.530804","6962266.817147","POINT (-96.671385 32.754385)"
"211","UF2017-1114","43919","3200 HAMILTON AVE","2017-07-21T00:00:00.000","3:30 PM","9334","Male","White","2008-01-09T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Taser Display at Person","Arrest","NULL","Yes","3200","Hamilton","NULL","NULL","50747","Black","Male","false","No injuries noted or visible","true","None detected","Assault/FV, Escape","2131","346","340","SOUTHEAST",,"D7","2503862.434381","6967142.968702","POINT (-96.7581 32.769086)"
"690","UF2017-1440","43510, 43519, 43520, 43521","9400 MARSH LN","2017-07-03T00:00:00.000","5:25 PM","10859","Male","White","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Take Down - Body, Held Suspect Down","Arrest","NULL","No, Yes, Yes, Yes","9400","Marsh","NULL","Ln.","50509","White","Male","false","Abrasion/Scrape","true","FD-Unknown if Armed","Warrant/Hold, Resisting Arrest, Traffic Violation","3054","525","520","NORTHWEST","WebbChapel Timberline*","D2","2473533.473079","7000229.176117","POINT (-96.856024 32.863143)"
"1902","UF2017-444","39407, 39408","8613 OLD HICKORY TRL","2017-01-19T00:00:00.000","7:33 PM","10313","Male","White","2012-03-28T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Property Destruction","NULL","No, No","8613","Old Hickory","NULL","Trl.","48255","Black","Female","false","No injuries noted or visible","true","Unknown Drugs","Criminal Mischief","4381","745","740","SOUTH CENTRAL","CampWisdom Chaucer*","D8","2471545.903444","6921422.964134","POINT (-96.865524 32.644586)"
"2074","UF2017-582","40664, 40665","1505 AMITY LN","2017-03-16T00:00:00.000","8:00 PM","11166","Female","Hispanic","2016-03-23T00:00:00.000","false","No injuries noted or visible","false","Arrest","BD - Grabbed, Verbal Command","Arrest","NULL","Yes, No","1505","Amity","NULL","Ln.","48957","Black","Male","true","Treated by DFD","true","Mentally unstable","Assault/FV","1257","327","320","SOUTHEAST",,"D5","2539174.580682","6956577.328685","POINT (-96.643823 32.738251)"
"245","UF2017-1138","41637, 41638, 41639","7272 MARVIN D LOVE FWY","2017-04-23T00:00:00.000","2:00 PM","8581","Male","Black","2004-12-17T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Feet/Leg/Knee Strike, Handcuffing Take Down","Arrest","NULL","No, Yes, Yes","7272","Marvin D Love","NULL","Frwy.","49494","Black","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication","4360","744","740","SOUTH CENTRAL","CampWisdom Chaucer*","D8","2469580.830321","6926908.977036","POINT (-96.872151 32.658898)"
