"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"AUB 47-2700","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Times Over Voted","0.00"
"AUB 47-2700","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Write-in","3.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","APPROVED","34.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Registered Voters","194.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","REJECTED","9.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Counted","44.00"
"AUB 47-2700","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Over Voted","0.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Michael Spearman","52.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Registered Voters","419.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Times Blank Voted","9.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Times Counted","64.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Times Over Voted","0.00"
"AUB 47-2701","Court of Appeals, Division No. 1, District No. 1","47","7","9","Total","NP","Write-in","3.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","APPROVED","45.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Registered Voters","419.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","REJECTED","19.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Counted","64.00"
"AUB 47-2701","King County Proposition No. 1 Veterans and Human Services Levy","47","7","9","Total","NP","Times Over Voted","0.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Jim Grossnickle","2.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Mary Alice Heuschel","5.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Paul Joos","2.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Registered Voters","33.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Times Counted","9.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Times Over Voted","0.00"
"AUB 47-2701","Public Hospital District No. 1 Commissioner District No. 1 nonpartisan office","47","7","9","Total","NP","Write-in","0.00"
