"method","city","parameter","county_code","aqi","cbsa","latitude","observation_percent","state","units_of_measure","date_local","parameter_code","arithmetic_mean","cbsa_code","datum","observation_count","method_code","longitude","county","poc","site_number","event_type","first_max_hour","state_code","site_address","pollutant_standard","sample_duration","first_max_value","date_of_last_change","validity_indicator","local_site_name","location"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","28.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-17","44201","0.012583","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.03","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","28.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-17","44201","0.012583","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.03","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-17","44201","0.013167","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","13.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-15","44201","0.010588","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","22.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-14","44201","0.013059","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.024","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-13","44201","0.011941","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","27.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-16","44201","0.016706","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.029","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","27.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-16","44201","0.016125","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.029","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","27.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-16","44201","0.016125","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.029","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-16","44201","0.017391","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.031","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-15","44201","0.008667","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-15","44201","0.008667","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-15","44201","0.008583","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","14.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.025","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","22.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-14","44201","0.011708","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.024","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","22.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-14","44201","0.011708","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.024","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-14","44201","0.012609","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","14.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.03","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-13","44201","0.01075","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-13","44201","0.01075","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.02","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-13","44201","0.011391","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","14.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.025","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","26.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-12","44201","0.015765","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.028","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","26.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-12","44201","0.01425","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.028","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","26.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-12","44201","0.01425","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.028","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-12","44201","0.015609","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","13.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-11","44201","0.015765","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.021","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-11","44201","0.015208","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.021","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","19.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-11","44201","0.015208","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.021","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-11","44201","0.017083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","15.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.026","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","25.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-10","44201","0.022824","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","7.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.027","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","25.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-10","44201","0.0225","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","7.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.027","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","25.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-10","44201","0.0225","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","7.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.027","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-10","44201","0.023435","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.03","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-09","44201","0.026765","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-09","44201","0.02325","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-09","44201","0.02325","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-09","44201","0.021708","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","13.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.037","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","23.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-08","44201","0.016294","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.025","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","23.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-08","44201","0.015667","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.025","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","23.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-08","44201","0.015667","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.025","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-09-08","44201","0.016478","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","16.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.031","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-07","44201","0.018941","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.033","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-07","44201","0.018958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.033","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-07","44201","0.018958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","9.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.033","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-07","44201","0.0205","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","15.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","54.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-06","44201","0.035765","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.056","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","54.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-06","44201","0.030292","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.056","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","54.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-09-06","44201","0.030292","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.056","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
