"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-149690","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481636","LOST","Cocoa","Cat","Female","Domestic Shorthair","Brown","2022-08-12T00:00:00.000","Date Lost","W  CROW ST AND 4TH AVE S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481636","Image Copyright HLP Inc. 2022","Description: Black and brown/gold/tan, stripes, black tip tail <p/>Age: Over 1 year<p/>Location Lost: W Crow St and 4th Ave S, Kent WA  98032<p/>Lost Date: 2022-08-12<p/>"
"K22-149725","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482019","LOST","Bella","Dog","Female","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","18100 block of  @ 146TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482019","Image Copyright HLP Inc. 2022","Description: Female chocolate lab. Almost 4 years old. No collar on her she ran through a screen door. <p/>Age: Over 1 year<p/>Location Lost: 18135 @ 146th ave, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-149764","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482405","LOST","Tater Tot","Cat","Male","Domestic Shorthair","Unknown","2022-08-15T00:00:00.000","Date Lost","OLIVE  WAY & BELLEVUE AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482405","Image Copyright HLP Inc. 2022","Description: Orange Tabby Medium to small size. Has black marking on lips and mouth area. <p/>Age: Unknown<p/>Location Lost: Olive Way & Bellevue Ave, Seattle WA  98122<p/>Lost Date: 2022-08-15<p/>"
"K22-150343","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487988","LOST","Poppy","Cat","Female","Japanese Bobtail","White","2022-08-22T00:00:00.000","Date Lost","2500 block of  134TH AVENUE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487988","Image Copyright HLP Inc. 2022","Description: Whit Kurilian bobtail longhair breed<p/>Age: Over 1 year<p/>Location Lost: 2501 134th Avenue SE, Bellevue WA  98005<p/>Lost Date: 2022-08-22<p/>"
"K22-149220","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477159","LOST","Soup","Cat","Female","Domestic Shorthair","Unknown","2022-08-02T00:00:00.000","Date Lost","FACTORIA  BELLEVUE BY TARGET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477159","Image Copyright HLP Inc. 2022","Description: Grey cream and white tortoiseshell pattern with green eyes. <p/>Age: Over 1 year<p/>Location Lost: Factoria Bellevue by target, Bellevue WA  98006<p/>Lost Date: 2022-08-02<p/>"
"K22-149746","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482215","LOST","Trump","Cat","Male","American Shorthair","Unknown","2022-08-03T00:00:00.000","Date Lost","JET  CT E AND LYNCH CREEK",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482215","Image Copyright HLP Inc. 2022","Description: Orange Tabby, 1.5 years old, fixed male<p/>Age: Over 1 year<p/>Location Lost: Jet ct e and Lynch Creek, Eatonville WA  98328<p/>Lost Date: 2022-08-03<p/>"
"K22-149760","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482397","LOST","Sprints","Cat","Female","American Shorthair","Unknown","2022-08-12T00:00:00.000","Date Lost","10200 block of  SE 244TH ST","KENT","WA","98030","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482397","Image Copyright HLP Inc. 2022","Description: Please keep your eye out for our lady. She is missed tremendously and very shy. <p/>Age: Over 1 year<p/>Location Lost: 10206 Se 244th St, Kent WA  98030<p/>Lost Date: 2022-08-12<p/>"
"K22-149257","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477554","LOST","Tessi","Cat","Female","British Shorthair","Unknown","2022-08-03T00:00:00.000","Date Lost","NE  154 ST AND MINK ROAD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477554","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost:  NE 154 ST and Mink Road, Woodinville WA  98077<p/>Lost Date: 2022-08-03<p/>"
"K22-149715","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481957","LOST","Lily","Cat","Female","Domestic Longhair","Black","2022-08-10T00:00:00.000","Date Lost","9TH  AVE W AND BERTONA",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481957","Image Copyright HLP Inc. 2022","Description: Young adult female cat. Long black and white hair.<p/>Age: Over 1 year<p/>Location Lost: 9th Ave W and Bertona, Seattle WA  98119<p/>Lost Date: 2022-08-10<p/>"
"K22-149785","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482583","LOST","Kevin Jameso","Cat","Male","Domestic Shorthair","White","2022-08-14T00:00:00.000","Date Lost","SE  20TH ST AND 121 AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482583","Image Copyright HLP Inc. 2022","Description: Light orange tabby with white bootie, white nose and tummy. Very friendly. No collar. <p/>Age: Under 1 year<p/>Location Lost: Se 20th st and 121 Ave se , Bellevue WA  98005<p/>Lost Date: 2022-08-14<p/>"
"K22-150860","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495506","LOST","Grizzly","Dog","Male","Australian Cattle Dog","Unknown","2022-09-09T00:00:00.000","Date Lost","32200 block of  190TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495506","Image Copyright HLP Inc. 2022","Description: Missing red heeler. Auburn WA<p/><p/>Neutered male Australian Cattle Dog. Microchipped.<p/><p/>Details: Red heeler, missing tip on right ear, reverse Bentley marking on head, red patch around right eye, does not have a docked tail.<p/><p/>Location Lost: 190th and Auburn Black Diamond Road.<p/>Age: Over 1 year<p/>Location Lost: 190th and Auburn Black Diamond Road.<p/>Lost Date: 2022-09-09<p/>"
"K22-150053","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486093","LOST","Phoebe","Cat","Female","Domestic Shorthair","Unknown","2022-08-20T00:00:00.000","Date Lost","1800 block of  FLORENCE ST","ENUMCLAW","WA","98022","ENUMCLAW",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486093","Image Copyright HLP Inc. 2022","Description: Pheobe is a little over 1 year old. She is an orange tabby. <p/>Age: Over 1 year<p/>Location Lost: 1875 Florence St, Enumclaw WA  98022<p/>Lost Date: 2022-08-20<p/>"
"K22-150581","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2491286","LOST","Oscar","Cat","Male","American Shorthair","Unknown","2022-08-31T00:00:00.000","Date Lost","BOUNDARY  ST. SE AND GOVERNOR STEVENS",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2491286","Image Copyright HLP Inc. 2022","Description: Oscar is a senior silver/grey tabby. He is slim due to his older age. He only has two fangs left. He is friendly but probably scared as he is an indoor only cat.<p/>Age: Over 1 year<p/>Location Lost: Boundary St. SE and Governor Stevens , Olympia WA  98501<p/>Lost Date: 2022-08-31<p/>"
"K22-150822","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494938","LOST","Lacy","Cat","Female","Himalayan","White","2022-08-31T00:00:00.000","Date Lost","NE  107th St & 169th Ave NE","Redmond",,"98052",,,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494938","Image Copyright HLP Inc. 2022","Description: Gray and white seal point Himalayan-mix cat. Female (approx. 10 years old) with blue eyes.<p/>Age: Over 1 year<p/>Location Lost: NE 107th St and 169th Ave NE, Redmond WA  98052<p/>Lost Date: 2022-08-31<p/>"
"K22-150207","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487754","LOST","Bud","Dog","Male","Boston Terrier","Unknown","2022-08-17T00:00:00.000","Date Lost","20800 block of  BONANZA DRIVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487754","Image Copyright HLP Inc. 2022","Description: Brindle colored 5 yr old male with a white patch on his chest that resembles hummingbird and a scar on his neck. <p/>Age: Over 1 year<p/>Location Lost: 20805 Bonanza Drive East, , Bonney Lake WA  98391<p/>Lost Date: 2022-08-17<p/>"
"K22-149358","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478453","LOST","Xiao Tang Yu","Cat","Male","Siamese","Unknown","2022-07-31T00:00:00.000","Date Lost","NE  40TH AND BEL-RED RD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478453","Image Copyright HLP Inc. 2022","Description: 4yrs old male flame point siamese. Our dearest family, our kid’s best friend, Xiao Tang Yuan is Lost.  Last seen on 07/31. <p/>He is super friendly, likes to reach to people. <p/>He has medical condition and need to be on prescription diet of urinary SO consistently. <p/>Please contact if you have any information. The family is devastated<p/>Age: Over 1 year<p/>Location Lost: NE 40TH and Bel-Red Rd, Redmond WA  98052<p/>Lost Date: 2022-07-31<p/>"
"K20-132029","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2191003","LOST","Bubbleton","Dog","Male","Pomeranian","Unknown","2020-10-23T00:00:00.000","Date Lost","AIRPORT  RD. EVERETT WA",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2191003","Image Copyright HLP Inc. 2022","Description: He is blind and disabled may be agreesive<p/>Age: Over 1 year<p/>Location Lost: Airport rd. Everett WA<p/>Lost Date: 10/21/2022<p/>Owner Address: 12433 Admiralty way Everett WA 98204<p/>"
"K22-149219","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477155","LOST","Soup","Cat","Female","Domestic Shorthair","Unknown","2022-08-02T00:00:00.000","Date Lost","FACTORIA  BELLEVUE BY TARGET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477155","Image Copyright HLP Inc. 2022","Description: Grey cream and white tortoiseshell pattern with green eyes. <p/>Age: Over 1 year<p/>Location Lost: Factoria Bellevue by target, Bellevue WA  98006<p/>Lost Date: 2022-08-02<p/>"
"K22-149653","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481065","LOST","Mimi","Cat","Female","Domestic Longhair","White","2022-08-09T00:00:00.000","Date Lost","132ND  AVE NE CORNER NE 60TH ST (SHE RAN INTO BRIDAL TRAILS PARK KIRKLAND)",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481065","Image Copyright HLP Inc. 2022","Description: Mimi is considered a domestic long hair, but looks and has trait of a Turkish Van. She is white with colored tail and a couple light brown spots on her head. She is chipped, spayed & fully vaccinated. No collar at time of run-away.<p/>Age: Over 1 year<p/>Location Lost: 132nd Ave NE corner NE 60th St (she ran into Bridal Trails Park Kirkland), Kirkland WA  98033<p/>Lost Date: 2022-08-09<p/>"
"K22-149383","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478677","LOST","Milly","Dog","Female","French Bulldog","Black","2022-08-06T00:00:00.000","Date Lost","24800 block of  34TH AVE S","KENT","WA","98032","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478677","Image Copyright HLP Inc. 2022","Description: She’s black with a white chest and has a little stye on her right eyelid .. she wasn’t wearing any collar or harness<p/>Age: Under 1 year<p/>Location Lost: 24829 34th ave s kent, Kent WA  98032<p/>Lost Date: 2022-08-06<p/>"
"K22-150026","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485823","LOST","Hobo","Cat","Male","Maine Coon","Brown","2022-08-21T00:00:00.000","Date Lost","6700 block of  164TH STREET SOUTHWEST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485823","Image Copyright HLP Inc. 2022","Description: He's brown with black stripes, he has an m on his head like a tabby<p/>Age: Over 1 year<p/>Location Lost: 6703 164th Street Southwest, Lynnwood WA  98037<p/>Lost Date: 2022-08-21<p/>"
"K22-150352","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488058","LOST","Kyber","Cat","Female","Domestic Longhair","Unknown","2022-08-28T00:00:00.000","Date Lost","S  158TH ST. AND 42ND AVE S.",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488058","Image Copyright HLP Inc. 2022","Description: Orange longhair tabby about 5 years old. She has freckles on her nose and is very shy. She is microchipped but this is her first experience being outside <p/>Age: Over 1 year<p/>Location Lost: S 158th St. and 42nd Ave S., Seattle WA  98188<p/>Lost Date: 2022-08-28<p/>"
"K22-149981","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485133","LOST","Buddy","Cat","Male","American Shorthair","White","2022-08-19T00:00:00.000","Date Lost","ROXBURY  AND 8TH AVE S.",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485133","Image Copyright HLP Inc. 2022","Description: White with tabby markings. 1/2 of face is tabby and most of his body is tabby (including his tail). He ha hyperthyroidism and needs his meds. <p/>Age: Over 1 year<p/>Location Lost: Roxbury and 8th ave S. , Seattle WA  98106<p/>Lost Date: 2022-08-19<p/>"
"K22-149771","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482477","LOST","Susan/susi","Dog","Female","German Shepherd","Brown","2022-08-14T00:00:00.000","Date Lost","14400 block of  178TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482477","Image Copyright HLP Inc. 2022","Description: Susi is an older female dog 15 yrs, brown. She went missing yesterday around noon. the caregiver said she had scratched the hair off  her back left leg it was a pretty big patch of skin. <p/>Age: Over 1 year<p/>Location Lost: 14431 178th Ave se , Renton WA  98059<p/>Lost Date: 2022-08-14<p/>"
"K22-149544","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480072","LOST","Kiwi","Cat","Female","Domestic Shorthair","Black","2022-08-02T00:00:00.000","Date Lost","44TH  AND SW BRACE POINT DRIVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480072","Image Copyright HLP Inc. 2022","Description: Grey tabby, striped black and brown, green eyes, longer than usual tail, friendly <p/>Age: Over 1 year<p/>Location Lost: 44th and SW Brace Point Drive , Seattle WA  98136<p/>Lost Date: 2022-08-02<p/>"
"K22-150461","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488948","LOST","Bryce","Cat","Male","Tiffany","Black","2022-08-26T00:00:00.000","Date Lost","SE  52ND ST AND 116TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488948","Image Copyright HLP Inc. 2022","Description: Bryce is ~2 year old medium to long-haired black cat with green/yellow eyes (I am not sure of his breed, but he resembles pictures online of Tiffany cats). He is not microchipped and did not have a collar or tag on when he went missing. He is shy and will not approach people but is friendly when pet or held. <p/>Age: Over 1 year<p/>Location Lost: SE 52nd St and 116th Ave SE, Bellevue WA  98006<p/>Lost Date: 2022-08-26<p/>"
