"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20700022","2020-01-02T14:33:00.000","26F","Identity Theft","19000 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-01-02T22:02:11.000","2020-01-02T22:02:11.000","14","5","12137862800"
"C20000228","2020-01-02T17:15:00.000","290","Destruction/Damage/Vandalism of Property","1200 Block N 175TH ST","SHORELINE","WA","98133","Reporting Area A04002","District A4","5","2020-01-02T21:31:46.000","2020-01-02T21:32:56.000","17","5","12137841056"
"C20000222","2019-12-21T03:30:00.000","23F","Theft From Motor Vehicle","12100 Block MARINE VIEW DR SW","BURIEN","WA","98146","Reporting Area N01004","District N1","4","2020-01-03T03:52:43.000","2020-01-03T03:56:50.000","3","7","12138068010"
"C20000190","2019-12-29T18:00:00.000","23H","All Other Larceny","1700 Block SW 112TH ST","SEATTLE","WA","98146","Reporting Area N01002","District N1","4","2020-01-03T08:40:42.000","2020-01-03T08:45:43.000","18","1","12138261229"
"C20000176","2019-01-02T15:08:00.000","90F","Family Offenses, Nonviolent",,"KENT","WA","98031","Reporting Area S05001","District S5",,"2020-01-07T15:24:21.000","2020-01-07T15:25:18.000","15","4","12149054380"
"C20000168","2019-12-12T00:00:00.000","90A","Bad Checks","16900 Block SE 272ND ST","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-02T13:58:51.000","2020-01-02T14:03:01.000","0","5","12137394433"
"C20700019","2019-12-28T01:00:00.000","23H","All Other Larceny","15700 Block 88TH AVE NE","KENMORE","WA","98028","Reporting Area E05001","District E5","5","2020-01-02T13:32:14.000","2020-01-02T13:32:14.000","1","7","12137350632"
"C20000137","2020-01-02T08:00:00.000","90J","Trespass of Real","V ST SE & 2ND ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-01-02T16:09:10.000","2020-01-02T16:10:11.000","8","5","12137559124"
"C20000146","2020-01-02T10:11:00.000","13B","Simple Assault","3000 Block S 208TH ST","SEATAC","WA","98198","Reporting Area L04005","District L4","4","2020-01-02T12:58:36.000","2020-01-02T13:01:29.000","10","5","12137281633"
"C20000144","2020-01-02T00:00:00.000","290","Destruction/Damage/Vandalism of Property","11600 Block RAINIER AVE S","SEATTLE","WA","98178","Reporting Area K08005","District K8","4","2020-01-02T10:29:14.000","2020-01-02T10:33:20.000","0","5","12137116601"
"C20000135","2019-12-30T17:00:00.000","23F","Theft From Motor Vehicle","800 Block SW 108TH ST","SEATTLE","WA","98146","Reporting Area K01009","District K1","4","2020-01-02T09:42:17.000","2020-01-02T09:44:32.000","17","2","12137035898"
"C20000882","2020-01-07T18:00:00.000","26A","False Pretenses/Swindle/Confidence Game","16700 Block SE 272ND ST","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-07T22:52:44.000","2020-01-07T22:54:28.000","18","3","12150159773"
"C20000883","2020-01-07T19:30:00.000","290","Destruction/Damage/Vandalism of Property","15800 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-01-07T22:39:04.000","2020-01-07T22:39:54.000","19","3","12150148366"
"C20000878","2020-01-07T18:18:00.000","240","Motor Vehicle Theft","15500 Block 2ND AVE S","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-01-07T22:05:45.000","2020-01-07T22:06:42.000","18","3","12150112699"
"C20000867","2019-11-10T00:00:00.000","23E","Theft From Coin-Operated Machine or Device","200 Block SW 152ND ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-07T20:19:26.000","2020-01-07T20:48:04.000","0","1","12149933904"
"C20000846","2019-12-19T00:00:00.000","90A","Bad Checks","41200 Block 177TH DR SE","AUBURN","WA","98092","Reporting Area J01001","District J1","3","2020-01-07T19:01:11.000","2020-01-07T19:07:38.000","0","5","12149802934"
"C20000711","2020-01-06T20:30:00.000","23C","Shoplifting","9600 Block 28TH AVE SW","SEATTLE","WA","98126","Reporting Area K01001","District K1","4","2020-01-07T18:46:49.000","2020-01-07T18:48:07.000","20","2","12149775422"
"C20000843","2019-12-31T12:00:00.000","240","Motor Vehicle Theft","19200 Block 11TH PL S","SEATAC","WA","98148","Reporting Area L04014","District L4","4","2020-01-07T17:59:06.000","2020-01-07T18:00:20.000","12","3","12149688533"
"C20000845","2020-01-06T21:00:00.000","240","Motor Vehicle Theft","10800 Block 11TH AVE SW","SEATTLE","WA","98146","Reporting Area K01009","District K1","4","2020-01-07T17:45:05.000","2020-01-07T17:46:22.000","21","2","12149636122"
"C20000837","2020-01-07T05:30:00.000","23G","Theft of Motor Vehicle Parts or Accessories","14900 Block 4TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-07T17:21:46.000","2020-01-07T17:26:26.000","5","3","12149535023"
"C20000809","2020-01-07T14:10:00.000","290","Destruction/Damage/Vandalism of Property","6000 Block W LAKE SAMMAMISH PKWY NE","REDMOND","WA","98052","Reporting Area C06019","District C6","2","2020-01-07T18:03:35.000","2020-01-07T18:04:50.000","14","3","12149701039"
"C20700080","2019-12-23T12:01:00.000","26F","Identity Theft","7800 Block NE BOTHELL WAY","KENMORE","WA","98028","Reporting Area E02010","District E2","5","2020-01-07T16:12:07.000","2020-01-07T16:12:07.000","12","2","12149240628"
"C20000822","2020-01-07T00:00:00.000","240","Motor Vehicle Theft","200 Block SW 139TH ST","BURIEN","WA","98166","Reporting Area N02004","District N2","4","2020-01-07T16:12:59.000","2020-01-07T16:14:13.000","0","3","12149244463"
"C20000813","2019-12-14T00:12:00.000","23H","All Other Larceny","17900 Block 151ST WAY NE","WOODINVILLE","WA","98072","Reporting Area W03005","District W3","2","2020-01-07T15:01:39.000","2020-01-07T15:03:29.000","0","7","12148979087"
"C20700078","2020-01-07T00:00:00.000","23F","Theft From Motor Vehicle","13300 Block NE 173RD ST","WOODINVILLE","WA","98072","Reporting Area W02006","District W2","2","2020-01-07T14:22:08.000","2020-01-07T14:22:08.000","0","3","12148851591"
"C20000804","2020-01-07T13:30:00.000","290","Destruction/Damage/Vandalism of Property","6TH AVE S & S ATLANTIC ST","SEATTLE","WA",,"Reporting Area MT2001","District MT2",,"2020-01-07T14:37:50.000","2020-01-07T14:41:12.000","13","3","12148903975"
"C20000797","2020-01-04T23:00:00.000","240","Motor Vehicle Theft","3000 Block S 204TH ST","SEATAC","WA","98198","Reporting Area L04005","District L4","4","2020-01-07T13:49:08.000","2020-01-07T13:50:11.000","23","7","12148772955"
"C20000796","2020-01-06T16:00:00.000","290","Destruction/Damage/Vandalism of Property","19700 Block 26TH AVE NW","SHORELINE","WA","98177","Reporting Area A01001","District A1","5","2020-01-07T13:21:08.000","2020-01-07T13:25:01.000","16","2","12148704803"
"C20000791","2019-12-30T02:24:00.000","23F","Theft From Motor Vehicle","7600 Block 116TH AVE SE","NEWCASTLE","WA","98056","Reporting Area H02002","District H2","3","2020-01-07T13:16:25.000","2020-01-07T13:18:14.000","2","2","12148688313"
"C20000781","2020-01-07T11:12:00.000","23F","Theft From Motor Vehicle","NE 182ND ST & 68TH AVE NE","KENMORE","WA","98028","Reporting Area E01005","District E1","5","2020-01-07T12:50:02.000","2020-01-07T14:16:21.000","11","3","12147694474"
"C20000788","2020-01-07T10:50:00.000","240","Motor Vehicle Theft","1600 Block SW 98TH ST","SEATTLE","WA","98106","Reporting Area K01003","District K1","4","2020-01-07T12:40:23.000","2020-01-07T12:44:07.000","10","3","12147669768"
"C20000790","2020-01-05T19:15:00.000","23F","Theft From Motor Vehicle","500 Block NE 165TH ST","SHORELINE","WA","98155","Reporting Area A06001","District A6","5","2020-01-07T12:57:15.000","2020-01-07T13:07:31.000","19","1","12147712674"
"C20000784","2020-01-03T09:00:00.000","26A","False Pretenses/Swindle/Confidence Game","19200 Block 162ND AVE NE","WOODINVILLE","WA","98072","Reporting Area W03004","District W3","2","2020-01-07T12:30:24.000","2020-01-07T12:35:48.000","9","6","12147640816"
"C20000771","2020-01-06T18:30:00.000","290","Destruction/Damage/Vandalism of Property","11000 Block 21ST AVE SW","SEATTLE","WA","98146","Reporting Area K01008","District K1","4","2020-01-07T11:07:48.000","2020-01-07T11:10:02.000","18","2","12147119728"
"C20000765","2020-01-06T18:00:00.000","240","Motor Vehicle Theft","300 Block S 177TH PL","BURIEN","WA","98148","Reporting Area N06057","District N6","4","2020-01-07T10:55:52.000","2020-01-07T10:57:02.000","18","2","12147101474"
"C20000639","2020-01-06T10:30:00.000","23F","Theft From Motor Vehicle","10700 Block COUNTRY CLUB LN S","SEATTLE","WA","98168","Reporting Area K07004","District K7","4","2020-01-07T09:20:10.000","2020-01-07T09:31:09.000","10","2","12146967288"
"C20000749","2020-01-04T14:40:00.000","23H","All Other Larceny","11800 Block 11TH AVE S","SEATTLE","WA","98168","Reporting Area N03051","District N3","4","2020-01-07T09:40:18.000","2020-01-07T09:51:03.000","14","7","12146996005"
"C20000742","2020-01-07T04:30:00.000","240","Motor Vehicle Theft","13200 Block 12TH AVE SW","BURIEN","WA","98146","Reporting Area N01007","District N1","4","2020-01-07T07:59:47.000","2020-01-07T08:01:39.000","4","3","12146824113"
"C20000736","2020-01-06T21:00:00.000","23F","Theft From Motor Vehicle","17300 Block INTERNATIONAL BLVD","SEATTLE","WA","98188","Reporting Area L02006","District L2","4","2020-01-07T07:06:39.000","2020-01-07T07:09:02.000","21","2","12146748408"
"C20000737","2020-01-07T02:00:00.000","290","Destruction/Damage/Vandalism of Property","9600 Block 14TH AVE SW","SEATTLE","WA","98106","Reporting Area K01004","District K1","4","2020-01-07T06:44:22.000","2020-01-07T06:45:41.000","2","3","12146709622"
"C20000728","2020-01-06T22:40:00.000","240","Motor Vehicle Theft","1000 Block SW 130TH ST","BURIEN","WA","98146","Reporting Area N01007","District N1","4","2020-01-07T05:29:06.000","2020-01-07T05:30:47.000","22","2","12146593494"
"C20000693","2020-01-05T20:15:00.000","23F","Theft From Motor Vehicle","18800 Block 28TH AVE S","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-01-06T21:16:16.000","2020-01-06T21:17:40.000","20","1","12146322475"
"C20000676","2020-01-06T12:53:00.000","240","Motor Vehicle Theft","400 Block SW 166TH ST","BURIEN","WA","98166","Reporting Area N04007","District N4","4","2020-01-06T21:09:10.000","2020-01-06T21:10:16.000","12","2","12146317460"
"C20000670","2020-01-06T12:39:00.000","240","Motor Vehicle Theft","13200 Block 12TH AVE SW","BURIEN","WA","98146","Reporting Area N01007","District N1","4","2020-01-06T20:41:21.000","2020-01-06T20:42:38.000","12","2","12146301355"
"C20000665","2020-01-03T05:30:00.000","23F","Theft From Motor Vehicle","9800 Block 16TH AVE SW","SEATTLE","WA","98106","Reporting Area K01003","District K1","4","2020-01-06T20:19:49.000","2020-01-06T20:22:28.000","5","6","12146283920"
"C20000666","2020-01-05T12:00:00.000","240","Motor Vehicle Theft","SW 152ND ST & 6TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-06T15:50:37.000","2020-01-06T15:54:39.000","12","1","12146040027"
"C20000643","2020-01-06T02:00:00.000","240","Motor Vehicle Theft","16500 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L02003","District L2","4","2020-01-06T13:58:49.000","2020-01-06T14:00:22.000","2","2","12145905298"
"C20000642","2020-01-06T12:57:00.000","23C","Shoplifting","17000 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-01-06T13:39:41.000","2020-01-06T13:41:22.000","12","2","12145882650"
"C20000635","2018-06-01T00:00:00.000","90Z","All Other Offenses","4200 Block S 342ND ST","AUBURN","WA","98001","Reporting Area G06002","District G6","3","2020-01-06T13:28:47.000","2020-01-06T13:50:51.000","0","6","12145868803"
"C20700054","2020-01-05T20:15:00.000","290","Destruction/Damage/Vandalism of Property","13300 Block SE 79TH PL","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-01-06T13:12:41.000","2020-01-06T13:12:41.000","20","1","12145852564"
"C20000636","2020-01-05T21:00:00.000","240","Motor Vehicle Theft","100 Block SW 112TH ST","TUKWILA","WA","98168","Reporting Area K01012","District K1","4","2020-01-06T12:55:13.000","2020-01-06T12:57:07.000","21","1","12145834925"
"C20000624","2020-01-03T15:30:00.000","23H","All Other Larceny","24600 Block NE 13TH PL","BELLEVUE","WA","98008","Reporting Area C05010","District C5","2","2020-01-06T12:36:57.000","2020-01-06T12:50:50.000","15","6","12145816558"
"C20000626","2020-01-05T21:00:00.000","23F","Theft From Motor Vehicle","2500 Block SW 169TH PL","BURIEN","WA","98166","Reporting Area N04005","District N4","4","2020-01-06T12:10:31.000","2020-01-06T12:11:40.000","21","1","12145790566"
"C20000614","2020-01-06T01:00:00.000","23F","Theft From Motor Vehicle","2400 Block SW 172ND ST","SEATTLE","WA","98166","Reporting Area N04005","District N4","4","2020-01-06T11:31:28.000","2020-01-06T11:32:55.000","1","2","12145687352"
"C20000616","2020-01-06T10:06:00.000","23C","Shoplifting","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-06T11:19:38.000","2020-01-06T11:22:46.000","10","2","12145667197"
"C20000607","2020-01-05T19:00:00.000","23F","Theft From Motor Vehicle","27000 Block 200TH AVE SE","COVINGTON","WA","98042","Reporting Area H03035","District H3","3","2020-01-06T10:29:50.000","2020-01-06T10:30:53.000","19","1","12145591592"
"C20000597","2020-01-03T06:00:00.000","290","Destruction/Damage/Vandalism of Property","1300 Block SW 102ND ST","SEATTLE","WA","98146","Reporting Area K01004","District K1","4","2020-01-06T09:18:06.000","2020-01-06T09:20:30.000","6","6","12142726729"
"C20000593","2020-01-05T03:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","18700 Block 142ND AVE NE","WOODINVILLE","WA","98072","Reporting Area W02005","District W2","2","2020-01-06T09:15:17.000","2020-01-06T09:16:51.000","3","1","12142553861"
"C20000594","2020-01-06T00:00:00.000","23F","Theft From Motor Vehicle","26100 Block 195TH PL SE","COVINGTON","WA","98042","Reporting Area H03029","District H3","3","2020-01-06T09:00:46.000","2020-01-06T09:02:01.000","0","2","12141918131"
"C20000592","2020-01-06T04:55:00.000","240","Motor Vehicle Theft","1600 Block SW ROXBURY ST","SEATTLE","WA","98106","Reporting Area K01003","District K1","4","2020-01-06T08:56:41.000","2020-01-06T09:00:57.000","4","2","12141911390"
"C20000586","2020-01-05T17:30:00.000","23F","Theft From Motor Vehicle","20700 Block INTERNATIONAL BLVD","SEATAC","WA","98198","Reporting Area L04005","District L4","4","2020-01-06T08:15:49.000","2020-01-06T08:17:38.000","17","1","12141774796"
"C20000584","2020-01-06T00:00:00.000","240","Motor Vehicle Theft","11600 Block 1ST AVE S","SEATTLE","WA","98146","Reporting Area N02050","District N2","4","2020-01-06T07:41:19.000","2020-01-06T07:46:41.000","0","2","12141722251"
"C20000574","2020-01-06T02:10:00.000","120","Robbery","200 Block SW 110TH ST","SEATTLE","WA","98146","Reporting Area K01012","District K1","4","2020-01-06T03:39:19.000","2020-01-06T03:43:09.000","2","2","12141567044"
"C20000546","2020-01-05T19:45:00.000","120","Robbery","16900 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-01-05T23:07:45.000","2020-01-05T23:21:05.000","19","1","12141423435"
"C20000544","2020-01-05T18:58:00.000","13C","Intimidation","1200 Block SW 137TH ST","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-01-05T20:08:43.000","2020-01-05T20:24:01.000","18","1","12141308671"
"C20000459","2020-01-04T18:30:00.000","23C","Shoplifting","18000 Block GARDEN WAY NE","WOODINVILLE","WA","98072","Reporting Area W02004","District W2","2","2020-01-05T18:10:29.000","2020-01-05T18:11:59.000","18","7","12141216100"
"C20000525","2020-01-04T17:00:00.000","290","Destruction/Damage/Vandalism of Property","27100 Block 164TH AVE SE","COVINGTON","WA","98042","Reporting Area H03015","District H3","3","2020-01-05T15:01:58.000","2020-01-05T15:03:24.000","17","7","12141055944"
"C20000437","2019-11-22T00:00:00.000","90Z","All Other Offenses","1900 Block BOREN AVE","SEATTLE","WA","98101","Reporting Area MT2001","District MT2",,"2020-01-05T13:19:06.000","2020-01-05T13:31:20.000","0","6","12140982114"
"C20700046","2019-12-27T23:30:00.000","23H","All Other Larceny","NE 167TH ST & 79TH PL NE","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-01-05T12:24:40.000","2020-01-05T12:24:40.000","23","6","12140945933"
"C20000517","2020-01-05T11:00:00.000","23F","Theft From Motor Vehicle","11600 Block 1ST AVE S","SEATTLE","WA","98146","Reporting Area N02050","District N2","4","2020-01-05T12:34:12.000","2020-01-05T12:35:59.000","11","1","12140952415"
"C20000518","2020-01-05T10:00:00.000","23F","Theft From Motor Vehicle","11400 Block 26TH AVE SW","SEATTLE","WA","98146","Reporting Area N01001","District N1","4","2020-01-05T12:16:07.000","2020-01-05T12:21:34.000","10","1","12140939646"
"C20000508","2020-01-05T10:15:00.000","13B","Simple Assault","11800 Block 16TH AVE S","SEATTLE","WA","98168","Reporting Area N03055","District N3","4","2020-01-05T10:33:02.000","2020-01-05T10:34:30.000","10","1","12140871564"
"C20000497","2020-01-04T23:30:00.000","240","Motor Vehicle Theft","7400 Block 125TH PL SE","NEWCASTLE","WA","98056","Reporting Area H02002","District H2","3","2020-01-05T06:25:29.000","2020-01-05T06:29:19.000","23","7","12140724983"
"C20000496","2020-01-04T21:00:00.000","240","Motor Vehicle Theft","500 Block SW 100TH ST","SEATTLE","WA","98146","Reporting Area K11001","District K11","4","2020-01-05T05:38:50.000","2020-01-05T05:39:50.000","21","7","12140701092"
"C20000485","2020-01-05T01:17:00.000","250","Counterfeiting/Forgery","2800 Block SW ROXBURY ST","SEATTLE","WA","98126","Reporting Area K01001","District K1","4","2020-01-05T02:19:47.000","2020-01-05T02:23:05.000","1","1","12140593991"
