"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"The Gearage",,,"119 East Mountain Ave.","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"417","90468948c569bc743b412bc6da5377d091ef3dab","POINT (-105.076381 40.586975)"
"Pour Brothers - Make Pour Choices","Restaurant/Bar","http://pourbrothers.com/drinks","220 Linden","Fort Collins","Mon:  closed Tues-Weds: 2:00 pm - 7:00 pm Thu: 2:00 pm - 8:00 am Friday: 12:00 pm - 8:00  pm Saturday: 11:00 am - 8:00 pm Sun: 11:00 am - 6:00pm","Contact us at 970-493-4368. Pour Brothers Community Tavern has inside dining available (based on allowable capacity restrictions) along with outside dining at fire bowl tables with patio heaters under the canopy! Prefer your drinks and bites to go? No problem! We are happy to do that too. Hours are variable with the changing regulations.","How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","326","0fb2987a6854ff1c0fb7c9cc59738f7b53a69a0e","POINT (-105.074844 40.588447)"
"Fort Collins Family Eye Care, Vision Performance, EveSpa","Health & Wellness",,"373 West Drake Rd, Ste 3","Fort Collins",,"Contact us at 970-223-7150. Open for business Go to website for the most up to date information.",,,,,,,,,,,,,,,,,,,,,"152","f3be861a2398302c43e9d6520bdd490b457d01cf","POINT (-105.082807 40.552566)"
"Krazy Karl's Pizza Campus West","Restaurant/Bar","http://www.krazykarlspizza.com","1124 W. Elizabeth St","Fort Collins","M-Sun 10:30am-2am","Beer and wine for delivery. We deliver for ourselves, avoid unnecessary fees.",,,,,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Take-Out","228","ed6afd8d6ea4132b5435b6c253dd182071ee5657","POINT (-105.096956 40.574724)"
"Odell Brewing Co","Brewery","https://focobeer.odellbrewing.com/","800 Lincoln Ave","Fort Collins",,"Order online, pick up Friday-Sunday, 12:00-7:00 curbside in West Parking Lot. Check website for special releases",,,,,,,"true",,"true",,,,,,"true","true","true",,"Bottles, Cans, Crowlers, Gift Cards","Take-Out","290","1c59e6e9e60c87c46e2878be6509fcdc96068f54",
"Uno Mas Taqueria","Restaurant/Bar",,"120 W. Olive St.","Fort Collins",,"Contact us at 970-286-2957. Now open for DINE IN! SUN to THU 11am to 8pm, FRI & SAT 11am to 9pm. Delivery through Noco Nosh and Grubhub and Carry out available. In addition to regular menu items, we have a family meal which includes 20 tortillas, 3 meats or veggie ( sorry no seafood), trio of salsas, full guacamole and chips for $60. To go margs! 1 liter for $40. Individual margs for $5.",,,,,,,,"true","true",,,,,"true",,,,,,"Delivery, Postmates, Take-Out","449","c6e9a5798243d07e0f1d49baf56a837a531af4f5","POINT (-105.078128 40.584249)"
"Pinot's Palette - Fort Collins","Entertainment & Recreation","http://www.pinotspalette.com/fortcollins","159 W Mountain Ave","Fort Collins","11am - 10pm Tues - Sun","Contact us at 970-214-5208. We're back! In studio! Also offering virtual painting classes!  Check out our event page for more.","Purchase Paint to Go Kits and Virtual/On Demand Classes. Share marketing and collaboration within the downtown area. Share and Like events on Social Media.",,,"true",,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Recreation","317","c3ce1073d6435fe3a9d9eb504d91f072d65c9c83","POINT (-105.078625 40.586963)"
"John Robson Photography","Business & Professional","http://johnrobson.photography/","3809 Rannoch St","Fort Collins","24/7. By appointment",,"1. Pre-book photoshoots for 2021 2. Purchase and send gift cards for photoshoots 3. Follow and share Instagram content: @johnrobson.photography",,,,,"true","true",,,"true",,,,,,,,,"Gift Cards","Order Online, Outdoor Services","216","8f1a17537f4d54b73487b20b69cc10bc276bbbd0","POINT (-105.006276 40.600459)"
"Wing Shack","Restaurant/Bar",,"1011 S Lemay Ave","Fort Collins",,"Contact us at 970-631-8067. Hours: 11:00 AM-10:00 PM)  Our restaurants are now open for both curbside pick up and in-store carryout. We are currently working with local health officials to re-open our dining rooms at limited capacity. We are looking forward to having our guests enjoy dining at our stores - in the safest way possible. Delivery provided by NoCO Nosh",,,,,,,,,"true",,,,,,,,,,,"Take-Out","476","b4830811750aae8fcffc83d73337ad4f28b71a4e","POINT (-105.057857 40.57395)"
"Hayven Design","Business & Professional","http://hayvendesign.com/",,"Fort Collins","9am-5pm M-F","https://www.instagram.com/hayven_design/","https://www.facebook.com/hayvendesign/",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","179","6cf910ce1996581e3b1a1332f01a3edcece1c401","POINT (-105.082459 40.588972)"
"U.S. Lawns - Fort Collins","Business & Professional",,,"Fort Collins",,"Contact us at 970-227-3170. As the nation's largest provider of commercial grounds care, we focus solely on commercial properties, serving property managers and owners. We understand your business, promising national caliber service and 100% responsiveness. And since every U.S. Lawns franchise is locally owned, your grounds are truly an extension of our backyard. From retail to restaurants to office parks to apartment complexes, our mission is to beautify communities and help local businesses grow.",,,,,,,,,,,,,,,,,,,,,"444","64ec87958a20cea7ebc3b81ac0e827af00e4f8e5","POINT (-105.082459 40.588972)"
"Points West Community Bank","Financial",,"3227 S Timberline Rd","Fort Collins",,"Contact us at 970-546-0170. Frequently worked with the SBA, and we are considered a 7a lender. All of our locations will be able to process the Paycheck Protection Program. Additional borrower information can be found here",,,,,,,,,,,,,,,,,,,,,"322","681e888951bb6c5c6240217982a0b1fb196530cf","POINT (-105.039312 40.543578)"
"Snack Attack Specialty Sandwiches & Brews","Restaurant/Bar",,"120 W Stuart St, Unit A","Fort Collins",,"Contact us at 970-825-5989. Officially approved to open for dine-in under Larimer County's ""Level Up"" 5 Star Variance! We are currently offering: 25% dine in capacity and outdoor patio dining -call ahead pick up -online ordering for pic up -curbside if needed -delivery via Nosh Noco!",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","377","9e37e3f84e1d8008cdfcef3f402521e8c6cd1b35","POINT (-105.077275 40.563463)"
"Jay's Bistro","Restaurant/Bar","https://jaysbistro.com/","135 W Oak St","Fort Collins","See website","Contact us at 970-482-1876. We are now offering dine in along with our heated patio (weather permitting) and takeout. Open 4pm-9pm everyday. For takeout call 970.482.1876 or for delivery use our friends at Noco Nosh.",,,,,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Take-Out","211","2af6d0a5bcefffd2051f3b0297395c14334133c3","POINT (-105.078181 40.585638)"
"Makerfolk","Retail","http://www.makerfolk.com/","144 N College Ave","Fort Collins","7am-5pm",,"We would love for you to follow us on Instagram and Facebook @makerfolk, shop online or in-person with us (free local deliveries and pick up also available) and share our info with as many friends, customers, family and people that you know!",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","253","bed9895880b8053d3c0877298278779ff89aa43a","POINT (-105.07692 40.58797)"
"everHuman","Business & Professional","http://www.everhuman.io/","301 S. Howes St., PO Box 606","Fort Collins","By appointment",,"Support your digitally-challenged loved ones by purchasing our signature course, Triumph Over Technology, for them. It is a stress-free technology overview to support those who struggle keeping up in the digital age.  Visit https://www.everhuman.io/About-Triumph-Over-Technology to learn more.",,,,,,,,,"true",,,,,,,,,,"Order Online","486","69d36fbda5bca620f181ec4e64c071d5ee2a2f90","POINT (-105.08068 40.582496)"
"Lima Coffee Roasters","Restaurant/Bar","http://www.limacoffeeroasters.com/","215 E Foothills Pkwy, kiosk 1A","Fort Collins","Mon- Sat 8am-7pm, Sunday 11am-6pm",,"Please come by and order a coffee or local pastry, the Foothills Mall is still open and there is plenty of spacious and safe seating in the Mall. If you're not able to visit us, you can order our beans on our website. Please also follow us on our Instagram & Facebook where we will always keep you updated @limacoffeeroasters. Thank you for your continued support!",,,,,,"true",,"true","true",,,,,,,,,"Gift Cards","Order Online, Take-Out","238","73bac120979b35724b305ddefdc374d5e81b80fc","POINT (-105.075022 40.543693)"
"Eldorado Natural Spring Water","Business & Professional",,"1783 Dogwood Street","Louisville",,"Contact us at 303-995-8130. Providing prompt and efficient delivery of various products. By the way, Eldorado is a 7 time national and international award winning water for taste and quality. Please call if you have any questions regarding custom labels or our delivery plans, as low as $19.95 per month",,,,,,,,"true",,,,,,,,,,,,"Delivery","121","da4c6b4a04cb3a425d7d8a1cd94afad2801f5a39","POINT (-105.117015 39.96673)"
"Retriever Merchant Solutions","Business & Professional",,"1001A E Harmony Rd, #206","Fort Collins",,"Contact us at 970-218-0510. Setting up online accounts at no cost for set up fee and providing free swipers for customers needing to take payments out/take payment on curb, etc.",,,,,,,,,,"true",,,,,,,,,,"Order Online","349","513767c73f7f5ee39df6255e96225efaa58d0ee2","POINT (-105.058494 40.52359)"
"Comfort Dental Fort Collins","Health & Wellness","https://comfortdental.com/dentist-fort-collins/","934 S Lemay","Fort Collins","8AM-5PM",,"We are open for dental emergencies & have a dentist on-call",,,,,,,,,,,,,,,,,,,,"84","d6018f3c755002bcac98aa9d25f9dbd30eacc478","POINT (-105.057849 40.574926)"
"STAR OF INDIA","Restaurant/Bar","http://www.starofindiaftcollins.com/","2900 HARVARD STREET, STE B","Fort Collins","WED-MON 4PM-9PM; CLOSED ON TUEDAY","PLEASE RATE US & LIKE US ON SOCIAL MEDIA, WE OFFER TEAM SERVED ALL YOU CAN EAT LUNCH BUFFET!, WE ARE OPEN FOR DINE IN INSIDE, OUR PATIO IS OPEN! COME IN!","https://www.facebook.com/starftco/",,,,,,"true","true","true","true","true","true","true","true",,,,,"Gift Cards","Delivery, DoorDash, GrubHub, NoCoNosh, Order Online, Postmates, Take-Out","354","7d1bba4efcf7ecd9646ad20d29bdcd5ca3b361e3","POINT (-105.076034 40.548879)"
"Young Peoples Learning Center","Family, Community, and Non-Profit",,"209 E Plum St","Fort Collins",,"Contact us at 970-482-1212. Open and accepting new children. We have modified classroom practices and group sizes.  Only 10 bodies per room/space, no movement of teachers or kids throughout classrooms during the day, extreme disinfecting procedures several times a day, etc. We have adjusted the operating hours of the school to 7:30 am to 5:30 pm each day.  Let is know if you need care!  We serve kids (currently) from ages 12 months to 15 years.  School agers will get help with their school work!",,,,,,,,,,,,,,,,,,,,,"481","da506d09a7e1a2ac7c6a09e8e277219306765207","POINT (-105.074863 40.576708)"
"Foco Doco","Restaurant/Bar",,"234 N. College Ave a1","Fort Collins",,"Contact us at 970-689-8978. We are open for pick up & delivery (through NoCoNosh). Store hours Mon-Fri. 7am-5pm, Sat & Sun. 8am-5pm",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","147","2b3495653302dc724609200c84398f2fb6665fda","POINT (-105.076905 40.589767)"
"Talon/LPE","Business & Professional",,"1811 E Mulberry St","Fort Collins",,"Contact us at 970-818-5330. Still operating and also providing virus disinfection services. We are operating on a flexible schedule to disinfect around slow periods for businesses so we don't affect their ability to remain open. More info can be found here.",,,,,,,,,,,,,,,,,,,,,"398","2a65c545399d591cde708ba9de709d06d6026665","POINT (-105.04377 40.58062)"
"Nelsen's Auto Tech Center",,,"361 1/2 East Mountain Ave","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"281","b2776c1287aaebd529e291ad2361375992aa9f49","POINT (-105.072528 40.586947)"
"Chapel & Collins Wealth Management","Financial",,,"Fort Collins",,"Contact us at 970-204-1376. Offering high caliber financial planning to Northern Colorado",,,,,,,,,,,,,,,,,,,,,"61","5721825d7160a0db96cb507648afb976f29948ea","POINT (-105.082459 40.588972)"
"KF Instructional Design Solutions","Business & Professional",,,"Fort Collins",,"Has scaled up its services in order to support businesses with just-in-time virtual skills training and team building. Book a free consultation at kfids.youcanbook.me to discuss your employees' immediate training needs.",,,,,,,,,,,,,,,,,,,,,"221","82f1b82cc21b6e4b14fa258faebb378ea7eb3e73","POINT (-105.082459 40.588972)"
"Old Town Acupuncture","Health & Wellness","http://www.oldtownacupuncture.com","723 Cherry St.","Fort Collins","N/A","https://www.facebook.com/OldTownFort/","Purchase online",,,"true",,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Outdoor Recreation, Take-Out","294","078849b59a90afcdd56d2f6e3d4a71e0c553ccab","POINT (-105.088861 40.592219)"
"Vern's Place","Restaurant/Bar",,"4120 W. County Rd. 54G","Laporte",,"Contact us at 970-482-5511. Offering dine-in, and curbside pickup. Open Tues-Wed 8am-2pm, Thur 8am-7pm, Fri-Sat 8am-8pm, Sun 8am-7pm, Mon Closed",,,,,,,,,"true",,,,,,,,,,,"Take-Out","454","c22636b0e4b615af9d714f3eff2f92d80e9d1f9a","POINT (-105.15409 40.632735)"
"Exchange businesses","Restaurant/Bar",,"19 Old Town Square # 238","Fort Collins",,"Open for business with protocols in place. Please visit their individual website https://theexchangefortcollins.com/",,,,,,,,,,,,,,,,,,,,,"132","b0e655506d3e92a668bd99afa808346dde61f2f4","POINT (-105.07568 40.587766)"
"Taco Bell","Restaurant/Bar",,,"Fort Collins",,,,,,,,,,,,,,,"true","true",,,,,,"GrubHub, Postmates","397","39c1333277215b82f3679f6e405ecc9538d515c0","POINT (-105.082459 40.588972)"
"CooperSmith's Pub & Brewing",,,"# 5 Old Town Square","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"89","f7225aba79ceb4a0fcd75e71e490a7da5ac68031",
"Eyecare Associates","Health & Wellness",,"702 W Drake Rd, Bldg B","Fort Collins",,"Contact us at 970-221-4811. During this unprecedented time in which we are keeping our distance for the health and safety of our families and friends, we recognize that there are essential needs in which we cannot be without. This includes our vision and eye health. If you have an urgent eye issue - we can help! Call our office at (970) 221-4811 and we will get you the care you need! In some cases, we can use telehealth services so that you can work with our doctor's using a variety of video and telecommunication platforms depending on your needs.",,,,,,,,,,,,,,,,,,,,,"133","c64af7bc1064a6571645cb3efb2d56eb93c22907","POINT (-105.089584 40.55275)"
"The Exchange",,,"200 BLOCK OF NORTH COLLEGE","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"412","be5b45042c869cefd71789e29c96dba3feb81d00",
"Dunkin Donuts Baskin Robbins","Restaurant/Bar",,"2801 S. College Ave","Fort Collins","5am-9pm",,"Sign up/Use our app Dunkin' to earn points and speed up service Gift Cards are always available for purchase We love to be involved in the community and connect with other businesses to make partnerships.",,,,,,"true",,"true","true",,,"true",,,,,,"Gift Cards","GrubHub, Order Online, Take-Out","116","3fb417c4f3a2aa93c523a4398a49a0882c029bf4","POINT (-105.07731 40.548525)"
"LongHorn Steakhouse","Restaurant/Bar",,"3450 S College Ave","Fort Collins",,"Contact us at 970-377-1375. We are open for Dine-in, Curbside pick up, and online ordering to go! Please call or order online at LongHornSteakhouse.com to place your order. We are currently open Friday - Saturday 11 a.m. to 11 p.m. and Sunday- Thursday from 11 a.m. to 10 p.m.",,,,,,,,,"true","true",,,,,,,,,,"Order Online, Take-Out","243","44b3c2ef814a0f459d3abc16de9daf594838eab3","POINT (-105.076979 40.540539)"
"The Wok and Roll","Restaurant/Bar","http://thewokandrollfood.com","1700 s college ave unit D","Fort Collins","Mon-Sun 11-8",,"Just don't forget about us. We have a drive through as well. We opened a second location on 120 s mason Nov 2019 and have had to close it for now so we are trying to cover both expenses out of one location.",,,,,,"true",,"true","true","true","true","true",,,,,,"Gift Cards","DoorDash, GrubHub, NoCoNosh, Order Online, Take-Out","429","cf8daae847d586c37fffe1e61a3f115b2bc56b7c","POINT (-105.076878 40.564925)"
"A Chef of Your Own","Restaurant/Bar",,,"Fort Collins",,"Contact us at 970-218-4444. Preparing fresh, crafted cuisine delivered to your door... New menu each week and accommodating food allergies and intolerance. Check us out!",,,,,,,,"true",,,,,,,,,,,,"Delivery","1","f372e19bfebb9f2b0d4f9f20a16963ed1a90a42f","POINT (-105.082459 40.588972)"
"Meraki Yoga Studio","Entertainment & Recreation","http://www.merakiyogastudio.com","2620 S Timberline Road #110","Fort Collins","varies daily, open 7 days a week",,"1) Purchase a gift card 2) Purchase a class pass for yourself or a friend 3) rate us online and tell a friend about us",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","265","fe72115cbe05aa1461c27a252c9b0059e11f3167","POINT (-105.038955 40.55055)"
"Perennial Gardener and Sense of Place",,,"154 N College Ave","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"313","27e165afe368efbecbe6d2767bf6c569a7a2f334","POINT (-105.076921 40.588175)"
"Code 4 Security Services","Business & Professional",,"1501 S Lemay Ave, #201","Fort Collins",,"Contact us at 970-541-0796. Open and available to assist during this time.",,,,,,,,,,,,,,,,,,,,,"74","2ca46483512bf3271a3805df0a0dda361b13d602","POINT (-105.057897 40.567794)"
