Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
BROWNIE,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,SMALL,11/07/2013,K19-034446,DQ108,A329641,11/07/2019,12/10/2019,33,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,,,1
*ITSY,DOG,CHIHUAHUA SH/MIX,BLACK,Spayed,SMALL,10/23/2019,K19-034453,LOBBY,A393559,11/07/2019,12/21/2019,44,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,*WINDSOR,OUT OF COUNTY,95482,"95482(39.150868, -123.215335)",1
COCO,DOG,MALTESE/POODLE MIN,WHITE,Neutered,SMALL,03/28/2017,K19-034455,DS94,A363584,11/07/2019,11/08/2019,1,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
MARSHALL,DOG,RAT TERRIER/MIX,BLACK/WHITE,Neutered,SMALL,10/03/2014,K19-034447,DQ109,A324383,11/07/2019,11/20/2019,13,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
ROCKY,DOG,RAT TERRIER/MIX,BLACK/WHITE,Neutered,SMALL,10/03/2014,K19-034448,DQ110,A324382,11/07/2019,11/20/2019,13,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
Z,DOG,PIT BULL,BLACK/TAN,Male,MED,,K19-034444,DS67,A406043,11/07/2019,11/12/2019,5,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_LETTER,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*BUFFALO,DOG,CHIHUAHUA SH/MIX,BLACK,Spayed,SMALL,10/23/2019,K19-034451,TX,A393557,11/07/2019,12/18/2019,41,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,VOLUNTEER,TREATABLE/REHAB,HEALTHY,*WINDSOR,OUT OF COUNTY,95404,"95404(38.458384, -122.675588)",1
TAFFY,DOG,CHIHUAHUA SH/MIX,TAN,Spayed,SMALL,10/23/2019,K19-034452,LOBBY,A393558,11/07/2019,12/21/2019,44,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*WILMA,DOG,BEAGLE,TRICOLOR,Spayed,MED,11/25/2017,K19-034482,VET,A393594,11/08/2019,11/27/2019,19,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
ROSIE,DOG,GERM SHEPHERD/BELG MALINOIS,BLACK/TAN,Spayed,LARGE,06/25/2017,K19-034491,DA08,A393604,11/08/2019,12/14/2019,36,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*GROMIT,DOG,BEAGLE/MIX,WHITE/BROWN,Spayed,SMALL,05/27/2018,K19-034483,DA08,A393595,11/08/2019,12/04/2019,26,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,OUT OF COUNTY,95424,"95424(38.967876, -122.661248)",1
HIYU,DOG,GERM SHEPHERD,BLACK/TAN,Female,LARGE,04/09/2019,K19-034485,DS64,A393598,11/08/2019,11/09/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
ROSIE,DOG,AUST CATTLE DOG,RED MERLE,Spayed,MED,02/02/2018,K19-034493,COOLER,A378601,11/09/2019,11/13/2019,4,QUARANTINE,OVER THE COUNTER_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,DEAD,COUNTY,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
MAC,DOG,PIT BULL,BR BRINDLE/WHITE,Neutered,MED,04/30/2010,K19-034499,DS79,A256172,11/09/2019,11/12/2019,3,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
TRACKER,DOG,GERM SHEPHERD/MIX,BROWN,Neutered,MED,,K19-034497,DS70,A393618,11/09/2019,11/12/2019,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,97526,"97526(42.533659, -123.474495)",1
BAILEY,DOG,PIT BULL,BLUE/WHITE,Spayed,MED,10/13/2015,K19-034500,DQ113,A377563,11/10/2019,11/22/2019,12,QUARANTINE,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
ROO,DOG,CHIHUAHUA LH/MIX,BROWN,Spayed,SMALL,,K19-034501,DS61,A393627,11/10/2019,11/12/2019,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
WILLIE,DOG,CHIHUAHUA LH,BLACK,Male,SMALL,,K19-034503,DS61,A393631,11/11/2019,12/03/2019,22,CONFISCATE,FLD_CORONR,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,*WINDSOR,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
BUBS,DOG,BORDER COLLIE/MIX,BROWN,Neutered,MED,,K19-034502,DS78,A393630,11/11/2019,11/12/2019,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95445,"95445(38.829858, -123.528149)",1
CHISPITA,DOG,CHIHUAHUA SH,TAN/BLACK,Spayed,MED,12/01/2015,K19-034547,DS94,A347581,11/12/2019,11/22/2019,10,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
KAYA,DOG,GERM SHEPHERD,TAN/BLACK,Spayed,MED,05/27/2019,K19-034545,DA47,A393673,11/12/2019,11/30/2019,18,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,89509,"89509(39.498339, -119.827206)",1
*SONYA,DOG,SIBERIAN HUSKY/MIX,TAN/BROWN,Female,MED,,K19-034543,DI106,A393669,11/12/2019,12/04/2019,22,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*EMMA,DOG,GERM SHEPHERD,BROWN/WHITE,Spayed,LARGE,11/26/2015,K19-034540,DA38,A393667,11/12/2019,12/03/2019,21,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95426,"95426(38.82143, -122.719196)",1
CORTE,DOG,MASTIFF,BLACK,Male,LARGE,10/25/2017,K19-034519,DQ115,A393343,11/12/2019,11/23/2019,11,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
BUSTER,DOG,PARSON RUSS TER/MIX,WHITE/BLACK,Male,MED,11/12/2012,K19-034546,DS92,A393674,11/12/2019,11/12/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
NALA,DOG,BULL TERRIER,TRICOLOR,Female,SMALL,06/21/2012,K19-034553,DS76,A308172,11/13/2019,11/13/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,DOG,SCHNAUZER MIN/PARSON RUSS TER,BR BRINDLE,Male,MED,,K19-034549,DS61,A393691,11/13/2019,11/13/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
MAMAS,DOG,QUEENSLAND HEEL,BLUE MERLE/WHITE,Female,PUPPY,08/14/2019,K19-034567,DS89,A393733,11/14/2019,11/22/2019,8,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95363,"95363(37.486753, -121.18492)",1
BOWSKI,DOG,QUEENSLAND HEEL,BLUE MERLE,Male,PUPPY,08/22/2019,K19-034566,DS90,A393731,11/14/2019,11/22/2019,8,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95363,"95363(37.486753, -121.18492)",1
DALLAS,DOG,BULL TERRIER,BR BRINDLE/WHITE,Neutered,MED,10/01/2017,K19-034570,DQ111,A389855,11/14/2019,11/21/2019,7,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
FERN,DOG,CHIHUAHUA SH,WHITE/BROWN,Spayed,TOY,11/21/2013,K19-034568,DA04,A393736,11/14/2019,11/30/2019,16,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94952,"94952(38.236012, -122.730241)",1
BUBBA,DOG,PUG,FAWN/BLACK,Male,SMALL,11/14/2015,K19-034572,DS55,A393744,11/14/2019,11/16/2019,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1
WOF WOF,DOG,GERM SHEPHERD/MIX,BLACK/TAN,Spayed,LARGE,04/05/2006,K19-034573,DS67,A031347,11/14/2019,11/15/2019,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*PAUL,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,LARGE,12/18/2016,K19-034569,DA42,A393737,11/14/2019,01/04/2020,51,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
CHOLO,DOG,BORDER COLLIE/MIX,WHITE/BROWN,Male,MED,08/22/2017,K19-034578,DS87,A384459,11/15/2019,11/15/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
RILEY,DOG,AUST SHEPHERD,BROWN,Neutered,MED,08/02/2007,K19-034584,TRUCK,A226694,11/15/2019,11/15/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
*MCGRUFF,DOG,AMER BULLDOG,WHITE/BROWN,Neutered,MED,11/27/2017,K19-034576,DA45,A393756,11/15/2019,12/19/2019,34,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,DACHSHUND,BROWN,Male,TOY,11/15/2012,K19-034585,TX,A393770,11/15/2019,11/22/2019,7,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
FAT CHANCE,DOG,AUST SHEPHERD,TRICOLOR,Neutered,MED,11/06/2008,K19-034583,TRUCK,A229901,11/15/2019,11/15/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
LILU,DOG,SIBERIAN HUSKY/MIX,WHITE,Spayed,MED,04/05/2019,K19-034592,DS67,A393472,11/18/2019,11/19/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,95926,"95926(39.74539, -121.845089)",1
HERCULES,DOG,SIBERIAN HUSKY,BLACK/WHITE,Male,LARGE,02/03/2015,K19-034594,DS64,A347960,11/18/2019,11/19/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
RAMBO,DOG,SIBERIAN HUSKY/MIX,WHITE,Neutered,MED,05/05/2019,K19-034591,DS78,A393473,11/18/2019,11/19/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,95926,"95926(39.74539, -121.845089)",1
STORMY,DOG,AUST CATTLE DOG/MIX,BLUE MERLE/WHITE,Spayed,MED,09/11/2019,K19-034595,DS52,A393792,11/18/2019,11/27/2019,9,STRAY,FIELD,ADOPTION,REFERRAL-O,HEALTHY,HEALTHY,COUNTY,COUNTY,95465,"95465(38.406591, -123.001365)",1
BLUE,DOG,DACHSHUND,BLACK/TAN,Neutered,SMALL,01/18/2007,K19-034593,DS96,A301760,11/18/2019,11/19/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1
BUDDY,DOG,CHIHUAHUA SH,YELLOW,Neutered,PUPPY,08/02/2019,K19-034603,DA43,A393812,11/19/2019,12/03/2019,14,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
ROWDY,DOG,RHOD RIDGEBACK/ROTTWEILER,BLACK/TAN,Male,MED,07/06/2018,K19-034614,DS75,A389255,11/19/2019,11/19/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
TANK,DOG,PIT BULL/MIX,WHITE/BR BRINDLE,Male,LARGE,11/01/2015,K19-034615,DS65,A393834,11/19/2019,11/23/2019,4,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
MOA,DOG,LABRADOR RETR/BORDER COLLIE,BLACK,Male,MED,07/06/2017,K19-034613,DS70,A389254,11/19/2019,11/19/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
SPOT,DOG,WELSH CORGI PEM,TRICOLOR/WHITE,Neutered,SMALL,11/20/2018,K19-034622,TRUCK,A393840,11/20/2019,11/20/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_NBR,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
DOZER,DOG,PIT BULL,TAN,Neutered,MED,12/26/2017,K19-034617,DS70,A389038,11/20/2019,11/21/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
TRIGGER,DOG,PIT BULL,TAN,Neutered,MED,12/26/2018,K19-034618,DS78,A389037,11/20/2019,11/21/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
KIWI,DOG,GERM SHEPHERD/MIX,BROWN/WHITE,Female,LARGE,11/20/2017,K19-034621,TRUCK,A393838,11/20/2019,11/20/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
PINOT,DOG,CATAHOULA/MIX,BROWN/TAN,Spayed,LARGE,,K19-034620,TRUCK,A259674,11/20/2019,11/20/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
SID,DOG,ROTTWEILER,BLACK/TAN,Male,X-LRG,11/13/2015,K19-034624,DQ112,A393848,11/20/2019,11/22/2019,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
LULU,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,12/26/2018,K19-034619,DS75,A389039,11/20/2019,11/21/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
KILO,DOG,PIT BULL,BLUE/WHITE,Male,MED,,K19-034616,DS67,A384318,11/20/2019,11/23/2019,3,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
AXLE,DOG,DACHSHUND,BLUE MERLE,Neutered,TOY,11/21/2018,K19-034631,DA07,A393866,11/21/2019,12/06/2019,15,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,95834,"95834(38.641743, -121.516646)",1
BOOGIE WHITE,DOG,PARSON RUSS TER/CHIHUAHUA SH,WHITE/BROWN,Male,SMALL,10/02/2012,K19-034630,DS93,A381865,11/21/2019,05/04/2021,530,QUARANTINE,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1
LOLA,DOG,SHIH TZU,BLACK/WHITE,Female,SMALL,01/18/2010,K19-034628,DS53,A294500,11/21/2019,11/22/2019,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
LALA,DOG,PIT BULL,TAN/WHITE,Spayed,MED,12/08/2011,K19-034639,DA18,A365223,11/22/2019,01/06/2020,45,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,BERKH,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94710,"94710(37.869271, -122.300531)",1
HAIRY,DOG,PARSON RUSS TER/MIX,TAN,Male,SMALL,11/22/2016,K19-034636,DS95,A393876,11/22/2019,11/22/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1
BLAZE,DOG,PIT BULL,GRAY/WHITE,Neutered,MED,11/23/2016,K19-034643,DS75,A393895,11/22/2019,11/23/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
SHADOW,DOG,SIBERIAN HUSKY,BLACK/WHITE,Male,LARGE,12/06/2014,K19-034635,DS69,A327259,11/22/2019,11/22/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
,DOG,TIBETAN TERR/MIX,WHITE/BLACK,Male,SMALL,,K19-034649,DS69,A393904,11/23/2019,12/04/2019,11,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,CHIHUAHUA SH,TAN/BROWN,Male,TOY,,K19-034646,DS95,A393900,11/23/2019,12/04/2019,11,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
VOODOO,DOG,CAIRN TERRIER,BLACK,Neutered,SMALL,,K19-034644,DS72,A393896,11/23/2019,11/23/2019,0,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
*CHOBANI,DOG,CHIHUAHUA SH,BLACK/TAN,Neutered,SMALL,12/13/2011,K19-034651,DA04,A393908,11/23/2019,12/19/2019,26,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
SOLO,DOG,GERM SH POINT,LIVER,Male,LARGE,06/05/2017,K19-034653,COOLER,A364546,11/23/2019,11/25/2019,2,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
MOOSE,DOG,CHIHUAHUA SH,TAN,Male,PUPPY,09/09/2019,K19-034654,CS04,A393916,11/24/2019,11/26/2019,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95607,"95607(38.722304, -122.10852)",1
CASPER,DOG,CHIHUAHUA SH/PARSON RUSS TER,TAN,Neutered,TOY,01/03/2013,K19-034656,DS56,A302891,11/25/2019,11/26/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,DOG,PIT BULL,BLUE/WHITE,Female,MED,,K19-034659,DS67,A393928,11/26/2019,12/19/2019,23,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
SUGAR,DOG,ROTTWEILER,BLACK/TAN,Spayed,SMALL,06/09/2019,K19-034666,DA44,A393934,11/26/2019,12/10/2019,14,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
BANDIT,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Neutered,MED,10/06/2008,K19-034662,DS75,A362209,11/26/2019,12/13/2019,17,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL-F,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
ANGIE,DOG,GOLDEN RETR,GOLD,Spayed,LARGE,12/03/2012,K19-034670,DS64,A336507,11/26/2019,12/11/2019,15,STRAY,OVER THE COUNTER,TRANSFER,LILYS LEGA,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,94954,"94954(38.245316, -122.59871)",1
DILLON,DOG,BEAGLE/MIX,WHITE/BLACK,Neutered,SMALL,12/13/2013,K19-034661,DA47,A393930,11/26/2019,01/18/2020,53,STRAY,FIELD,TRANSFER,NC AN FRND,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,95758,"95758(38.424655, -121.438065)",1
*REX,DOG,ROTTWEILER,BLACK/TAN,Neutered,SMALL,06/09/2019,K19-034667,DA43,A393933,11/26/2019,12/10/2019,14,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
LOBO,DOG,ALASKAN HUSKY/PIT BULL,WHITE,Neutered,LARGE,06/13/2017,K19-034663,DA12,A393932,11/26/2019,12/21/2019,25,STRAY,MUN_SHELT,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95436,"95436(38.491884, -122.90672)",1
GRISELDA,DOG,SIBERIAN HUSKY/GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,,K19-034672,DS66,A387277,11/27/2019,11/27/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*SHERBERT,DOG,CHIHUAHUA SH,WHITE/TAN,Female,SMALL,,K19-034688,DS90,A393961,11/27/2019,12/19/2019,22,STRAY,VET_HOSP,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
*BRONCO,DOG,MASTIFF/ROTTWEILER,BLACK/BROWN,Neutered,X-LRG,07/02/2014,K19-034679,DA12,A393951,11/27/2019,01/29/2020,63,STRAY,FIELD,ADOPTION,FB SCAS,HEALTHY,HEALTHY,COUNTY,COUNTY,95462,"95462(38.468829, -123.018829)",1
RAMBO,DOG,SIBERIAN HUSKY,WHITE,Neutered,LARGE,,K19-034692,DS79,A393965,11/27/2019,11/27/2019,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,93277,"93277(36.306319, -119.34308)",1
,DOG,FOX TERR SMOOTH/BORDER COLLIE,BROWN/WHITE,Male,PUPPY,08/27/2019,K19-034682,DS94,A393954,11/27/2019,12/11/2019,14,OWNER SURRENDER,FIELD,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
,DOG,FOX TERR SMOOTH/BORDER COLLIE,BROWN/WHITE,Male,PUPPY,08/27/2019,K19-034681,DS94,A393953,11/27/2019,12/11/2019,14,OWNER SURRENDER,FIELD,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
,DOG,FOX TERR SMOOTH/BORDER COLLIE,BLACK/WHITE,Male,PUPPY,08/27/2019,K19-034680,DS94,A393952,11/27/2019,12/11/2019,14,OWNER SURRENDER,FIELD,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
,DOG,GERM SHEPHERD,BLACK/TAN,Male,MED,11/27/2018,K19-034685,DS65,A393958,11/27/2019,11/30/2019,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1
*WILMA,DOG,BEAGLE,TRICOLOR,Spayed,MED,11/25/2017,K19-034691,DA06,A393594,11/27/2019,12/04/2019,7,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,REFERRAL-F,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94553,"94553(37.990808, -122.129782)",1
