Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
*CONNOR,OTHER,RAT,WHITE/BLACK,Male,SMALL,,K22-041977,CI02,A412455,07/13/2022,08/19/2022,37,CONFISCATE,FLD_ABAND,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,DOG,SIBERIAN HUSKY,WHITE,Male,MED,,K22-041959,DA35,A412430,07/12/2022,08/19/2022,38,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNKNOWN,HEALTHY,COUNTY,,,,1,
,DOG,PIT BULL,WHITE/GRAY,Male,SMALL,06/08/2022,K22-042186,DS69,A412777,08/08/2022,,0,OWNER SURRENDER,FLD_ARREST,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",0,26075
*BROOKE,CAT,DOMESTIC SH,GRAY,Spayed,SMALL,08/18/2021,K22-042083,CA02,A412624,07/27/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*HELEN,CAT,DOMESTIC SH,ORG TABBY/WHITE,Spayed,SMALL,07/08/2020,K22-041908,CA02,A412371,07/08/2022,,0,CONFISCATE,FLD_EVICT,,,UNKNOWN,,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
*BRODY,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,04/12/2022,K22-042093,LOBBY,A412642,07/28/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,DOG,PIT BULL/BEAGLE,TRICOLOR,Male,SMALL,04/18/2022,K22-042168,DS68,A412755,08/18/2022,,0,STRAY,PHONE,,,UNKNOWN,,COUNTY,,,,1,
*DANA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,07/16/2020,K22-041999,CA02,A412484,07/16/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,DOG,PIT BULL,WHITE/GRAY,Male,SMALL,06/08/2022,K22-042185,DS69,A412776,08/08/2022,,0,OWNER SURRENDER,FLD_ARREST,,,HEALTHY,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",0,26075
,OTHER,GUINEA PIG,BLACK/WHITE,Unknown,SMALL,08/06/2022,K22-042282,CS06,A412923,08/06/2022,,0,STRAY,BORN_HERE,,,HEALTHY,,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,05/11/2022,K22-041949,CS06,A412418,07/11/2022,08/02/2022,22,STRAY,FIELD,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*LOVELY,CAT,DOMESTIC SH,GRAY,Spayed,KITTN,09/20/2017,K17-026354,FOSTER,A364120,11/15/2017,05/22/2018,188,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL-O,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
MAX,CAT,DOMESTIC LH,LYNX PT,Neutered,SMALL,08/20/2010,K22-042290,SMM,A412936,08/20/2022,08/20/2022,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
CAYDE,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,05/09/2022,K22-042194,LOBBY,A412786,08/09/2022,08/20/2022,11,STRAY,PHONE,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,DOG,SIBERIAN HUSKY/MIX,WHITE,Male,MED,08/20/2021,K22-042294,DQ107,A412940,08/20/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
BOBA,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,05/17/2022,K22-042035,LOBBY,A412548,07/21/2022,08/20/2022,30,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
ODIE,DOG,SIBERIAN HUSKY,BROWN/WHITE,Neutered,LARGE,11/06/2018,K22-042297,TRUCK,A411399,08/20/2022,08/20/2022,0,STRAY,FIELD,RETURN TO OWNER,FLD_LIC,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC LH,TORTIE,Female,KITTN,07/01/2022,K22-042292,CA03,A412938,08/20/2022,,0,STRAY,OVER THE COUNTER,,,TREATABLE/REHAB,,SANTA ROSA,,,,1,
*BOCEPHUS,DOG,PIT BULL/BULLDOG,BL BRINDLE,Male,MED,,K22-042159,DA14,A412737,08/04/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*CHRIS,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,07/08/2020,K22-041907,CS05,A412370,07/08/2022,08/20/2022,43,CONFISCATE,FLD_EVICT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
*PEPPA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,04/16/2022,K22-042004,WESTFARM,A412489,07/16/2022,08/20/2022,35,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,DOG,POMERANIAN/MIX,TAN,Male,MED,08/20/2020,K22-042291,DS86,A412937,08/20/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*DELILAH,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,06/01/2022,K22-041880,LOBBY,A412332,07/06/2022,08/20/2022,45,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
CUTTIE,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,08/19/2015,K22-042062,,A412599,07/26/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
*TROUBLE,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,04/16/2022,K22-042000,WESTFARM,A412485,07/16/2022,08/20/2022,35,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94954,"94954(38.245316, -122.59871)",1,11139
,DOG,GERM SHEPHERD,BLACK/TAN,Male,PUPPY,05/20/2022,K22-042289,DS57,A412934,08/20/2022,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1,
CAT 3,CAT,DOMESTIC SH,LILAC PT,Neutered,SMALL,,K19-034115,CS06,A412920,10/11/2019,10/15/2019,4,STRAY,FIELD,RETURN TO OWNER,,UNKNOWN,,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,DOG,CAIRN TERRIER,WHITE/TAN,Male,SMALL,,K22-042298,DS71,A412943,08/20/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,GRAY,Female,SMALL,,K22-042288,,A412930,08/20/2022,,0,STRAY,FIELD,,,TREATABLE/REHAB,,SANTA ROSA,,,,1,
,CAT,DOMESTIC LH,BRN TABBY/WHITE,Male,KITTN,07/01/2022,K22-042293,CA03,A412939,08/20/2022,,0,STRAY,OVER THE COUNTER,,,TREATABLE/REHAB,,SANTA ROSA,,,,1,
,DOG,CHOW CHOW/MIX,RED,Neutered,SMALL,05/02/2009,K22-041211,DS82,A411265,04/27/2022,08/20/2022,115,CONFISCATE,FLD_CRUEL,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95450,"95450(38.493009, -123.187703)",1,31018
,DOG,GERM SHEPHERD,TAN/BLACK,Female,LARGE,,K22-042302,DS82,A412947,08/21/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,,,,1,
LUCY,DOG,PAPILLON/MIX,TRICOLOR,Female,SMALL,,K22-042299,DA25,A412944,08/20/2022,08/21/2022,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,94123,"94123(37.800677, -122.436863)",1,57
,CAT,DOMESTIC MH,BLACK,Neutered,SMALL,08/22/2010,K22-042308,SMM,A412955,08/22/2022,,0,STRAY,FIELD,,,UNKNOWN,,COUNTY,,,,1,
,DOG,PIT BULL/MIX,WHITE/TAN,Neutered,LARGE,,K22-042310,DA15,A412957,08/22/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K22-042286,PHLAB,A412927,08/19/2022,08/19/2022,0,QUARANTINE,FIELD,EUTHANIZE,FRA,UNKNOWN,HEALTHY,SANTA ROSA,,,,1,
BENNY,DOG,PIT BULL,BLUE TIGER,Neutered,LARGE,03/03/2014,K18-030736,DS81,A381227,11/28/2018,11/29/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95465,"95465(38.406591, -123.001365)",1,31032
CAT 3,CAT,DOMESTIC SH,LILAC PT,Neutered,SMALL,,K22-042280,CS05,A412920,08/19/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH/ABYSSINIAN,BRN TABBY,Female,KITTN,05/23/2022,K22-042153,CA03,A412727,08/04/2022,,0,STRAY,PHONE,,,UNKNOWN,,COUNTY,,,,1,
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,KITTN,04/15/2022,K22-041990,CI02,A412473,07/15/2022,08/23/2022,39,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,KITTN,04/15/2022,K22-041991,CI02,A412474,07/15/2022,08/23/2022,39,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
TARA,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,03/14/2009,K22-042309,DA25,A396847,08/22/2022,08/23/2022,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
WREN,CAT,DOMESTIC LH,WHITE/GRAY,Spayed,MED,08/23/2010,K22-041897,SMM,A412352,07/07/2022,,0,STRAY,FIELD,,,UNKNOWN,,COUNTY,,,,1,
,CAT,RUSSIAN BLUE,BLUE,Female,SMALL,,K22-042319,HSSC,A412972,08/23/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
KENJI,DOG,AKITA,TRICOLOR,Male,PUPPY,05/02/2022,K22-042314,DQ114,A412962,08/23/2022,08/23/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC SH/ABYSSINIAN,BRN TABBY,Female,KITTN,05/23/2022,K22-042152,CA03,A412726,08/04/2022,,0,STRAY,PHONE,,,UNKNOWN,,COUNTY,,,,1,
,OTHER,BAT,BLACK,Unknown,SMALL,,K22-042285,COOLER,A412926,08/19/2022,08/19/2022,0,QUARANTINE,FIELD,TRANSFER,LAB FRA,UNKNOWN,DEAD,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
BRAUNIE,DOG,PIT BULL/MIX,BROWN,Neutered,MED,04/08/2021,K22-041793,DA44,A408497,06/30/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC LH,BLACK/WHITE,Male,KITTN,07/01/2022,K22-042331,WAITRM,A412984,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC MH,CALICO,Female,KITTN,07/01/2022,K22-042330,WAITRM,A412983,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K22-042320,HSSC,A412973,08/23/2022,08/24/2022,1,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K22-042324,HSSC,A412977,08/23/2022,08/24/2022,1,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,,,,1,
,CAT,DOMESTIC MH,ORG TABBY,Male,KITTN,07/01/2022,K22-042334,WAITRM,A412987,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K22-042321,HSSC,A412974,08/23/2022,08/24/2022,1,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,,,,1,
*ANGIE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,06/01/2022,K22-041879,LOBBY,A412331,07/06/2022,08/24/2022,49,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
GOLDIE HAHN,DOG,CHIHUAHUA SH,TAN,Spayed,TOY,11/19/2006,K22-042341,DI100,A365785,08/24/2022,08/24/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC LH,BLACK/WHITE,Female,KITTN,07/01/2022,K22-042332,WAITRM,A412985,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC MH,ORG TABBY,Male,KITTN,07/01/2022,K22-042333,WAITRM,A412986,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
*BUBBA,DOG,ROTTWEILER,BLACK/TAN,Neutered,MED,06/23/2021,K22-041715,DA18,A412123,06/23/2022,08/24/2022,62,STRAY,FIELD,ADOPTION,SCAS WEB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,GERM WH POINT/MIX,BLACK/TAN,Male,PUPPY,04/19/2022,K22-042281,DS65,A412921,08/19/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,COUNTY,,,,1,
*GEORGE,OTHER,RABBIT SH,WHITE,Male,SMALL,08/06/2020,K22-042171,CS06,A412759,08/06/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K22-042323,HSSC,A412976,08/23/2022,08/24/2022,1,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K22-042322,HSSC,A412975,08/23/2022,08/24/2022,1,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,,,,1,
*DELANEY,DOG,PIT BULL,FAWN/WHITE,Spayed,MED,08/19/2021,K22-041986,DA45,A412464,07/14/2022,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,,,,1,
,CAT,DOMESTIC MH,ORG TABBY,Male,KITTN,07/01/2022,K22-042335,WAITRM,A412988,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
ZUGO,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,,K22-042328,COOLER,A412981,08/24/2022,08/24/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,DEAD,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,CAT,DOMESTIC MH,CALICO,Female,KITTN,07/01/2022,K22-042329,WAITRM,A412982,08/24/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
*JOLENE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,06/01/2022,K22-041881,LOBBY,A412333,07/06/2022,08/24/2022,49,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
ZOI,DOG,AUST CATTLE DOG/MIX,RED,Male,MED,08/25/2020,K22-042347,DI103,A413004,08/25/2022,08/25/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
*JOHNY,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/30/2022,K22-041981,LOBBY,A412299,08/04/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,CAT,DOMESTIC LH,GRAY,Female,KITTN,08/01/2022,K22-042345,,A413002,08/25/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,COUNTY,,,,1,
*SEALY,OTHER,LOP-HOLLAND/MIX,SEAL PT,Female,SMALL,08/25/2020,K22-042337,CS06,A412991,08/24/2022,,0,STRAY,OVER THE COUNTER,,,UNKNOWN,,SANTA ROSA,,,,1,
WALTER,DOG,PIT BULL/MIX,BLACK/WHITE,Male,SMALL,10/30/2018,K22-042176,DA29,A412203,08/07/2022,08/25/2022,18,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95465,"95465(38.406591, -123.001365)",1,31032
*LUCKY,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Neutered,PUPPY,04/06/2022,K22-041868,DA46,A412319,07/06/2022,08/25/2022,50,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
*FREDDIE,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/30/2022,K22-041983,LOBBY,A412301,08/04/2022,,0,OWNER SURRENDER,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,DOG,PIT BULL,BLACK/WHITE,Male,MED,10/23/2021,K22-042325,DA24,A412978,08/23/2022,08/25/2022,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1,23747
WHIMPERS,DOG,CHIHUAHUA SH/MIX,TAN,Neutered,SMALL,08/23/2019,K22-042313,COOLER,A412960,08/23/2022,,0,QUARANTINE,FIELD,,,UNKNOWN,,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
LUCKY,DOG,PIT BULL/MIX,TAN/WHITE,Female,SMALL,08/25/2019,K22-042110,DA19,A412670,07/30/2022,,0,STRAY,PHONE,,,UNKNOWN,,SANTA ROSA,,,,1,
*CHANCE,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,MED,04/19/2022,K22-042019,DA05,A412517,07/19/2022,08/25/2022,37,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,SIBERIAN HUSKY/MIX,BLACK/WHITE,Female,MED,,K22-042312,DA25,A412961,08/26/2022,,0,STRAY,PHONE,,,UNKNOWN,,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY,Male,SMALL,04/26/2022,K22-042358,CA03,A413021,08/26/2022,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1,
*PENELOPE,DOG,LABRADOR RETR/MIX,WHITE,Spayed,MED,10/29/2021,K22-042098,DA05,A412648,07/28/2022,08/26/2022,29,STRAY,PHONE,ADOPTION,FINDER,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
DIAMOND,DOG,PIT BULL,WHITE/TAN,Male,SMALL,08/29/2021,K22-042303,DA26,A412211,08/21/2022,08/26/2022,5,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*MERLE,DOG,PIT BULL/MIX,BROWN/WHITE,Spayed,MED,07/16/2020,K22-042008,DA13,A412493,07/16/2022,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1,
*STEVIE,DOG,POODLE MIN,CREAM,Neutered,SMALL,08/26/2016,K22-042134,DA06,A412706,08/02/2022,,0,STRAY,FIELD,,,HEALTHY,,COUNTY,,,,1,
*MARMALADE,CAT,DOMESTIC SH,BUFF/WHITE,Spayed,SMALL,04/06/2022,K22-041886,LOBBY,A412340,07/06/2022,08/26/2022,51,CONFISCATE,FLD_EVICT,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
*CASH,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,05/30/2022,K22-041982,LOBBY,A412300,08/04/2022,08/26/2022,22,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
CHARLIE,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,08/18/2008,K22-042133,CS05,A412705,08/02/2022,08/26/2022,24,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,BLACK,Female,SMALL,08/23/2022,K22-042340,CA03,A412994,08/24/2022,08/26/2022,2,STRAY,PHONE,DIED,IN KENNEL,UNKNOWN,DEAD,SANTA ROSA,,,,1,
NYLA,DOG,AUST CATTLE DOG/LABRADOR RETR,BLACK,Female,MED,06/18/2017,K22-042353,DQ114,A380354,08/26/2022,,0,QUARANTINE,FIELD,,,UNKNOWN,,COUNTY,COUNTY,95421,"95421(38.610732, -123.200051)",1,23498
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,SMALL,12/26/2021,K22-042352,CS05,A413015,08/26/2022,,0,STRAY,OVER THE COUNTER,,,HEALTHY,,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,07/26/2022,K22-042359,CI01,A413022,08/26/2022,08/26/2022,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*MARTIN,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,04/11/2022,K22-042218,LOBBY,A412817,08/11/2022,08/26/2022,15,STRAY,PHONE,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,DOG,PIT BULL,BLACK/TAN,Female,LARGE,08/26/2018,K22-042355,DA29,A413016,08/26/2022,,0,STRAY,PHONE,,,HEALTHY,,COUNTY,,,,1,
*ROXANNE,CAT,DOMESTIC SH,ORANGE,Spayed,KITTN,05/07/2022,K22-041894,LOBBY,A412348,07/07/2022,08/26/2022,50,CONFISCATE,FLD_EVICT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
,DOG,GERM SHEPHERD/GREAT PYRENEES,WHITE/BLACK,Male,LARGE,03/26/2022,K22-042357,DA18,A413018,08/26/2022,,0,STRAY,FIELD,,,UNKNOWN,,COUNTY,,,,1,
SKY,DOG,SIBERIAN HUSKY,GRAY/WHITE,Female,MED,10/26/2018,K22-042315,DA25,A387392,08/23/2022,08/23/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
HERSHEY,DOG,AUST CATTLE DOG/MIX,BR BRINDLE,Female,MED,02/29/2020,K22-042354,DQ112,A400615,08/26/2022,,0,QUARANTINE,FIELD,,,UNKNOWN,,COUNTY,COUNTY,95421,"95421(38.610732, -123.200051)",1,23498
,OTHER,CHICKEN,TRICOLOR,Male,SMALL,,K22-042375,LS01,A413042,08/27/2022,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1,
*APOLLO,DOG,PIT BULL,BR BRINDLE,Neutered,LARGE,10/26/2016,K18-029892,DA07,A376101,09/15/2018,11/02/2018,48,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
*FLUFFY,DOG,CHOW CHOW,RED/BLACK,Spayed,LARGE,08/11/2018,K22-041969,DA33,A412447,07/13/2022,08/27/2022,45,STRAY,FIELD,ADOPTION,SCAS WEB,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94947,"94947(38.098743, -122.592459)",1,1841
*CHER,DOG,FRENCH BULLDOG/CHIHUAHUA SH,BR BRINDLE,Spayed,SMALL,02/26/2021,K22-042165,MAC,A412751,08/05/2022,08/27/2022,22,STRAY,OVER THE COUNTER,ADOPTION,MOB EVENT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*SPIKE,DOG,RAT TERRIER/MIX,BR BRINDLE/WHITE,Neutered,SMALL,08/25/2021,K22-042124,MAC,A412694,08/02/2022,08/27/2022,25,STRAY,OVER THE COUNTER,ADOPTION,MOB EVENT,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*BRAY,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/16/2022,K22-042003,WESTFARM,A412488,07/16/2022,08/26/2022,41,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
*MILTON,DOG,AUST CATTLE DOG,BLACK/WHITE,Neutered,MED,08/26/2011,K22-042031,DA16,A412544,07/21/2022,08/27/2022,37,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
