"fiscal_year","bureau","office","program","union_group","job_code","job_title","position_id","sum_of_total_comp"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","7989","7989-Energy Analyst","0066845","70601.54"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0087","0087-Dir of Capital Plan & Policy","0000960","153049.73"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0175","0175-Planner V","0012916","76378.10"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0254","0254-Business Manager IV","0108413","90095.20"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0292","0292-Administrative Analyst II","0001038","66089.12"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0294","0294-Administrative Analyst IV","0000271","99811.14"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","0907","0907-Clerk V","0012912","51536.16"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1052","1052-Project Director II","0107320","81138.72"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1052","1052-Project Director II","0107881","81138.72"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1052","1052-Project Director II","0108417","81138.72"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1054","1054-Project Director IV","0004180","124460.64"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1054","1054-Project Director IV","0006578","129018.24"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1054","1054-Project Director IV","0012914","94117.24"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1054","1054-Project Director IV","0064763","92210.18"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","1054","1054-Project Director IV","0107601","90095.20"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","5205","5205-Deputy Director","0000962","127573.38"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","5205","5205-Deputy Director","0107036","113000.00"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","5236","5236-Assistant to Director","0012913","107620.48"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","5236","5236-Assistant to Director","0108149","105682.72"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","5819","5819-Executive Assistant II","0057768","84019.52"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","11195-Capital Planning and Policy","NON-UNION","7807","7807-ADA Compliance Proj Dir Fire/Life Safety","0050605","93762.24"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","0409","0409-Dir of Real Estate","0000786","151929.52"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","0624","0624-Real Estate Analyst","0008301","88575.82"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","5819","5819-Executive Assistant II","0000787","84803.37"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","6373","6373-Space Planner & Document Mgr","0008300","88637.75"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","6373","6373-Space Planner & Document Mgr","0035057","83397.34"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","6849","6849-Development Manager","0008818","110137.81"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","6858","6858-Leasing Manager","0000699","73081.29"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","33930-Real Estate Program","NON-UNION","9155","9155-Deputy Director of Real Estate","0108377","112203.52"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","0050","0050-Administrative Assistant IV","0009081","76880.05"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","0253","0253-Business Manager III","0000413","85226.52"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","0721","0721-Bureau Chief","0000964","201482.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","0724","0724-Dep Bur Chf of Human Resources","0000967","164944.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","5210","5210-Special Assistant","0068715","78400.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","5332","5332-Dir of HR Information Systems","0107615","140118.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0007339","112455.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","5574","5574-Project Manager","0107336","104632.32"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","5819","5819-Executive Assistant II","0067085","78946.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","6043","6043-Director of Policy","0004182","110000.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","10155-Administration","NON-UNION","6765","6765-ASST DEP DIR-HUMAN RESOURCES","0037682","118575.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","0757","0757-Mgr of Recruitment and Selection","0096147","114464.48"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1044","1044-Director of Workforce Strategy","0036370","125000.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1177","1177-Senior Workforce Strategy Analyst","0037679","80129.71"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1177","1177-Senior Workforce Strategy Analyst","0037680","80046.18"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1177","1177-Senior Workforce Strategy Analyst","0108168","98560.80"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1177","1177-Senior Workforce Strategy Analyst","0108433","98560.80"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1178","1178-Workforce Strategy Analyst","0039995","64180.48"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1178","1178-Workforce Strategy Analyst","0039997","66054.67"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1178","1178-Workforce Strategy Analyst","0039998","83543.87"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","1178","1178-Workforce Strategy Analyst","0039999","66054.67"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","6285","6285-Compensation Analyst","0022123","72208.92"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","9102","9102-Manager, Workforce Planning & Special Projects","0096153","114464.48"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0107338","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","11690-Classifications and Compensation","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0108432","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","5332","5332-Dir of HR Information Systems","0007173","123204.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","6766","6766-LEAD HRIS ANALYST","0012933","87833.12"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","6767","6767-HRIS TRANSACTION SPECIALIST","0008669","53658.46"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","7438","7438-HRIS Analyst I","0030430","66578.87"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","7439","7439-HRIS Analyst II","0034736","81270.60"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","14900-HRIS","NON-UNION","8854","8854-Oracle EBS HCM Analyst","0087486","107097.12"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","0095","0095-Program Coordinator","0108434","76042.72"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","0760","0760-Manager Training/Development","0012926","95000.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","6764","6764-Prof Development Specialist","0008668","76295.89"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","6764","6764-Prof Development Specialist","0107893","69164.16"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","6764","6764-Prof Development Specialist","0108953","69164.16"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","7026","7026-LMS Training Coordinator","0007365","67123.68"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","9999","9999-TEMPORARY EMPLOYEES","0107619","61975.68"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","20320-Training & Development","NON-UNION","9999","9999-TEMPORARY EMPLOYEES","0107894","61975.68"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33815-Compliance and EEO","NON-UNION","0722","0722-EEOC/AAP Program Officer","0012929","111088.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33815-Compliance and EEO","NON-UNION","4894","4894-Compliance Officer","0012920","138692.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33815-Compliance and EEO","NON-UNION","6760","6760-EEO Investigator - OUTP","0068617","64438.82"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33815-Compliance and EEO","NON-UNION","7948","7948-Compliance Plan Analyst","0074124","77999.55"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33815-Compliance and EEO","NON-UNION","7948","7948-Compliance Plan Analyst","0108170","76042.72"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","0048","0048-Administrative Assistant III","0037047","47785.66"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","0048","0048-Administrative Assistant III","0107341","47107.84"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","1179","1179-Leave Administration Manager","0082996","89349.89"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","6769","6769-PERSONNEL SERVICES MANAGER","0012937","92407.04"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","6779","6779-PERSONNEL SERVICES COORDINATOR","0008667","70892.30"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","33910-Personnel Services","NON-UNION","7877","7877-Information & Records Coordinator","0054048","64475.49"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","0743","0743-Manager Classification & Comp","0096146","114464.48"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","0854","0854-Public Information Officer","0002416","69511.52"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","5427","5427-Dep Bur Chief-Dir of Lbr Rel","0000775","163192.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","5818","5818-Executive Assistant I","0107005","62911.68"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6285","6285-Compensation Analyst","0108114","74913.28"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6764","6764-Prof Development Specialist","0031899","69164.16"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6764","6764-Prof Development Specialist","0065411","74913.28"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6765","6765-ASST DEP DIR-HUMAN RESOURCES","0107284","97280.48"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6765","6765-ASST DEP DIR-HUMAN RESOURCES","0107845","115000.00"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","6766","6766-LEAD HRIS ANALYST","0108671","109984.16"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","7439","7439-HRIS Analyst II","0107559","76419.20"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9263","9263-Senior Compliance Plan Analyst","0105353","93762.24"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9264","9264-Senior Compensation Analyst","0105362","98560.80"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0105357","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0105358","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0105359","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9265","9265-Human Resources Recruitment Analyst","0105360","68136.64"
"FY22","1135-Chief of Human Resources","1032-Department of Human Resources (Office)","60162-ARPA - Revenue Loss","NON-UNION","9266","9266-Workforce Strategy Administrative Analyst","0105361","68136.64"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0106770","108689.76"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0107060","80128.65"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0107620","81138.72"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0107896","91232.09"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0108172","78936.22"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","0790","0790-Labor Liaison Officer","0108691","86006.02"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","5379","5379-Labor Relations Assistant","0106771","61446.10"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","5709","5709-Labor Affairs Director","0107340","178998.00"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","5819","5819-Executive Assistant II","0107343","85933.93"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","5841","5841-Senior Labor Counsel","0107345","117300.00"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","5841","5841-Senior Labor Counsel","0107898","117300.00"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6006","6006-Deputy Dir of Labor Relations","0107061","141731.00"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6006","6006-Deputy Dir of Labor Relations","0107623","140910.00"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6007","6007-Hearing Officer - BHR","0107405","119121.60"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6007","6007-Hearing Officer - BHR","0108237","97198.59"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6008","6008-Paralegal","0106773","68136.64"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6010","6010-Labor Counsel","0106774","99546.72"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6010","6010-Labor Counsel","0108174","99546.72"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6960","6960-Senior Labor Liaison Officer","0106769","122740.80"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","10155-Administration","NON-UNION","6960","6960-Senior Labor Liaison Officer","0107897","111088.64"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","60162-ARPA - Revenue Loss","NON-UNION","5379","5379-Labor Relations Assistant","0108173","57222.88"
"FY22","1135-Chief of Human Resources","1033-Department of Labor Relations (Office)","60162-ARPA - Revenue Loss","NON-UNION","6007","6007-Hearing Officer - BHR","0108182","95657.12"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4908","4908-Supply Assistant II","0012975","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0012998","44986.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013000","50667.26"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013007","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013012","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013058","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013060","47544.37"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013066","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013068","51500.80"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0013099","52180.87"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0060706","51500.80"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4909","4909-Support Staff III-Assessor","0067579","54075.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4918","4918-Support Staff IV - Assessor","0067581","57915.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4929","4929-Receptionist V - Assessor","0013019","62023.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4937","4937-Support Staff V - Assessor","0012993","62023.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4937","4937-Support Staff V - Assessor","0013040","62023.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4960","4960-Suport Staff VI - Assessor","0012947","66591.20"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4980","4980-Sr Support Staff III Assessor","0005336","71691.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4980","4980-Sr Support Staff III Assessor","0012991","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4980","4980-Sr Support Staff III Assessor","0012992","68280.16"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","4980","4980-Sr Support Staff III Assessor","0013032","71691.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","5005","5005-Support Staff IV - Assessor","0067582","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","6733","6733-Support Staff II Assess AFSCME","0013004","50240.32"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","6733","6733-Support Staff II Assess AFSCME","0013010","50240.32"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","6733","6733-Support Staff II Assess AFSCME","0013128","50240.32"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","9107","9107-Junior Data Scientist","0095573","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","AFSCME","9107","9107-Junior Data Scientist","0095574","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0004","0004-County Assessor","0012938","125000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0037468","31200.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0037638","31200.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0037642","31200.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0037646","31200.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0037650","31200.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0107044","31000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0107046","31000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0108674","31000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0108675","31000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0108676","31000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","5171","5171-Manager of Purch & Operations","0000973","96765.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","6044","6044-Director of Compliance","0002609","120610.20"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7718","7718-Deputy Assessor, Chief Valuations Officer","0037399","156060.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7720","7720-Chief Deputy Assessor","0036402","156060.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7721","7721-Deputy Assessor, Chief Legal Officer","0036412","156060.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7722","7722-Deputy Assessor, Chief Administrative Officer","0036408","137700.33"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7723","7723-Deputy Assessor, Chief Communications Officer","0036410","140454.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7724","7724-Deputy Assessor, Chief Data Officer","0036416","150000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7725","7725-Deputy Assessor, Chief Information Officer","0036418","130000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7726","7726-Deputy Assessor, Chief Policy Officer","0036421","122400.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7727","7727-Director of Special Projects","0036430","129018.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7728","7728-Special Asst to Assessor & Chief Deputy Assessor","0089060","73092.08"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7736","7736-Executive Assistant Administrative Operations","0036448","64794.56"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7737","7737-Exec Asst to the Chief Deputy Assessor","0036446","92370.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7803","7803-Executive Assistant - Valuations","0049867","82771.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","7803","7803-Executive Assistant - Valuations","0068973","96616.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8814","8814-Director of Special Projects - Valuations","0065878","120000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8849","8849-Director of Data Integrity","0068944","121386.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8880","8880-Manager of Data Collection","0075004","106745.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8982","8982-Director of Data Analytics - Assessor","0081226","124999.68"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8983","8983-Director of Operations & Budget - Assessor","0081443","103862.83"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","8990","8990-Manager of Computer Assisted Mass Appraisal","0083694","99714.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","9022","9022-Compliance Analyst - Assessors","0087441","80521.12"
"FY22","1251-Assessor","1040-County Assessor (Office)","10155-Administration","NON-UNION","9137","9137-Special Assistant Projects Lead","0096986","95000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0107575","50978.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4970","4970-IC Valuations Jr Analyst II","0005489","58911.84"
