"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","bhpind","bhpaind","nonmcomedind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","hx_indv_med_ind_1","hx_indv_med_ind_2","hx_indv_med_ind_3","hx_indv_med_ind_4","hx_indv_med_ind_5","hx_indv_med_ind_6","hx_indv_med_ind_7","hx_indv_med_ind_8","hx_indv_med_ind_9","hx_indv_med_ind_10","hx_shp_med_ind_1","hx_shp_med_ind_2","hx_shp_med_ind_3","hx_shp_med_ind_4","hx_shp_med_ind_5","hx_shp_med_ind_6","hx_shp_med_ind_7","hx_shp_med_ind_8","hx_shp_med_ind_9","hx_shp_med_ind_10","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","planname","pndsid","quarter"
"LA TORRE ORTHOPEDIC LABORATORY","NA","960 TROY SCHENECTADY RD","LATHAM","36001","Albany","NY","12110","42.763088","-73.799062","307","1265438477",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"MOBILE IMAGING LTD","NA","7 HERBERT DR","LATHAM","36001","Albany","NY","12110","42.748678","-73.765419","738","1609860824","01015291",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"FMS-NISKAYUNA DIALYSIS CENTER","NA","2345 NOTT ST E","SCHENECTADY","36093","Schenectady","NY","12309","42.815543","-73.890996","913","1548600836","7002176R","009603","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"NORTHEAST HOME MEDICAL EQUIPMENT","NA","60 COHOES AVE","TROY","36001","Albany","NY","12183","42.752025","-73.695535","307","1770551228",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"NORTHEAST MOBILITY CENTER LTD","NA","115 EVERETT RD","ALBANY","36001","Albany","NY","12205","42.693756","-73.773099","307","1962512723",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"MOHAWK AMBULANCE","NA","793 STATE ST","SCHENECTADY","36093","Schenectady","NY","12307","42.807944","-73.934621","671","1770562910","00033681",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ROTTERDAM SCHENECTADY DIALYSIS CENTER","NA","1594 STATE ST","SCHENECTADY","36093","Schenectady","NY","12304","42.786161","-73.912484","913","1962862730","4601212R",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SAMARITAN HOSPITAL","NA","2215 BURDETT AVE","TROY","36083","Rensselaer","NY","12180","42.733312","-73.672604","599","1043267727","4102002H","000756","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SAMPSONS PROSTHETICS AND ORTHOTICS","NA","1737 STATE ST","SCHENECTADY","36093","Schenectady","NY","12304","42.782873","-73.906173","307","1013085349",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SCHENECTADY MUNICIPAL HOUSING","NA","375 BROADWAY","SCHENECTADY","36093","Schenectady","NY","12305","42.809087","-73.944673","661","8888888888",,,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS DIABETES AND ENDOCRINE","201","63 SHAKER RD","ALBANY","36001","Albany","NY","12204","42.673274","-73.748667","903","1750626834","0101400H",,"03539695","0","0","0","0","0","0","0","1","0","0","0","0","0","0","903","902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HOSPITAL-SPARC","NA","2925 HAMBURG ST","SCHENECTADY","36093","Schenectady","NY","12303","42.770195","-73.936576","321","1386862860","0101004H","006554","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","NA","1270 BELMONT AVE","SCHENECTADY","36093","Schenectady","NY","12308","42.822174","-73.914076","011","1578664470","4601004H","000831","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","899","301","300","200","302","640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","NA","1270 BELMONT AVE","SCHENECTADY","36093","Schenectady","NY","12308","42.822174","-73.914076","160","1578664470","4601004H","000831","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","NA","1270 BELMONT AVE","SCHENECTADY","36093","Schenectady","NY","12308","42.822174","-73.914076","304","1578664470","4601004H","000831","99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HOSPITAL","NA","315 S MANNING BLVD","ALBANY","36001","Albany","NY","12208","42.656081","-73.803525","011","1497795785","0101004H","000005","00318823","0","0","0","0","0","0","0","1","0","0","0","0","0","0","899","760","200","952","901","599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HOSPITAL","NA","315 S MANNING BLVD","ALBANY","36001","Albany","NY","12208","42.656081","-73.803525","760","1619191806","0101004H","000005","03084071","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HOSPITAL","NA","5 PALISADES DR","ALBANY","36001","Albany","NY","12205","42.687995","-73.773374","068","1235474313","0101004H","000005",,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS FAMILY MEDICINE","SUITE C","1444 WESTERN AVE","ALBANY","36001","Albany","NY","12203","42.679777","-73.835888","914","1598000655",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HEALTH PARTNERS MEDICAL ASSOC, PC","SUITE B-2","1444 WESTERN AVE","ALBANY","36001","Albany","NY","12203","42.679777","-73.835888","060","1144565714",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","060","909","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HOSPITAL","NA","4 PALISADES DR","ALBANY","36001","Albany","NY","12205","42.689289","-73.77433","060","1164767828","0101004H","000005",,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HEALTH PARTNERS MEDICAL ASSOC, PC","NA","582 NEW LOUDON RD","LATHAM","36001","Albany","NY","12110","42.726139","-73.760287","060","1306181961",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HEALTH PARTNERS MEDICAL ASSOC, PC","SUITE 102","63 SHAKER RD","ALBANY","36001","Albany","NY","12204","42.673274","-73.748667","060","1760727325",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HEALTH PARTNERS MEDICAL ASSOC, PC","NA","600 NORTHERN BLVD","ALBANY","36001","Albany","NY","12204","42.673872","-73.748465","200","1851636419",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","200","201","84","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS HEALTH PARTNERS MEDICAL ASSOC, PC","NA","279 TROY RD","RENSSELAER","36083","Rensselaer","NY","12144","42.64129","-73.700312","200","1366787020",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","200","201","84","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"PRIME CARE","SUITE 100","400 PATROON CREEK BLVD","ALBANY","36001","Albany","NY","12206","42.683255","-73.80392","200","1699010355",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","200","201","84","60","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SETON HEALTH SYSTEM INC","NA","1300 MASSACHUSETTS AVE","TROY","36083","Rensselaer","NY","12180","42.742795","-73.676568","899","1811982911","01534463",,"01534463","0","0","0","0","0","0","0","1","0","0","0","0","0","0","899","50","60","68","192","194","360","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST PETERS URGENT CARE","NA","1300 MASSACHUSETTS AVE","TROY","36083","Rensselaer","NY","12180","42.742795","-73.676568","823","1346752078",,,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"OUR LADY OF CONSOLATION NURSING AND REHABILITATIVE CARE","NA","2 MERCYCARE LN","GUILDERLAND","36001","Albany","NY","12084","42.701105","-73.904782","660","1972598290","5154319N","000935","01717409","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"ST. PETER'S NURSING AND REHABILITATION CENTER","NA","301 HACKETT BLVD","ALBANY","36001","Albany","NY","12208","42.65339","-73.805001","660","1144215625","0101305N","000017","00310081","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"EDDY MEMORIAL GERIATRIC CENTER","NA","421 COLUMBIA ST","COHOES","36001","Albany","NY","12047","42.774565","-73.725033","660","1306885066","4102309N","003293","02692515","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE","NA","1 ABELE DR","CLIFTON PARK","36091","Saratoga","NY","12065","42.868824","-73.781664","660","1114095171","4552300N","004826","02994094","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"EDDY HERITAGE HOUSE NURSING AND REHABILITATION CENTER","NA","2920 TIBBITS AVE","TROY","36083","Rensselaer","NY","12180","42.731669","-73.662793","660","1356395909","4102311N","004549","01365177","0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"CENTER FOR RHEUMATOLOGY","8TH FLOOR","4 TOWER PL","ALBANY","36001","Albany","NY","12203","42.685487","-73.842797","069","1205926078","00116345",,,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Eddy Senior Care","0028","Quarter4 2018"
"OSWEGO HOSPITAL","NA","74 BUNNER ST","OSWEGO","36075","Oswego","NY","13126","43.448686","-76.489412","017","1871678458",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"OSWEGO HOSPITAL","NA","74 BUNNER ST","OSWEGO","36075","Oswego","NY","13126","43.448686","-76.489412","824","1871678458",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"OSWEGO HOSPITAL","NA","74 BUNNER ST","OSWEGO","36075","Oswego","NY","13126","43.448686","-76.489412","375","1871678458",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"OSWEGO HOSPITAL","NA","74 BUNNER ST","OSWEGO","36075","Oswego","NY","13126","43.448686","-76.489412","839","1871678458",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"OSWEGO HOSPITAL","NA","74 BUNNER ST","OSWEGO","36075","Oswego","NY","13126","43.448686","-76.489412","854","1871678458",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
