"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2019-08-13T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","2","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Comments only: 1. Using a metal stem probe thermometer, food temperatures were record in the range from 44 - 45�F inside walk in cooler in main kitchen. Recommend turning temperature down or have the cooler serviced. Ideal cold food storage temperatures should be between 38 - 41�F. 2. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2019-08-13T00:00:00.000","14A","Insects, rodents present","Not Critical Violation","2","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Comments only: 1. Using a metal stem probe thermometer, food temperatures were record in the range from 44 - 45�F inside walk in cooler in main kitchen. Recommend turning temperature down or have the cooler serviced. Ideal cold food storage temperatures should be between 38 - 41�F. 2. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2019-08-13T00:00:00.000","2C","Cooked or prepared foods are subject to cross-contamination from raw foods.","Critical Violation","2","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Comments only: 1. Using a metal stem probe thermometer, food temperatures were record in the range from 44 - 45�F inside walk in cooler in main kitchen. Recommend turning temperature down or have the cooler serviced. Ideal cold food storage temperatures should be between 38 - 41�F. 2. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2019-08-13T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","2","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Comments only: 1. Using a metal stem probe thermometer, food temperatures were record in the range from 44 - 45�F inside walk in cooler in main kitchen. Recommend turning temperature down or have the cooler serviced. Ideal cold food storage temperatures should be between 38 - 41�F. 2. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2019-08-13T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","2","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Comments only: 1. Using a metal stem probe thermometer, food temperatures were record in the range from 44 - 45�F inside walk in cooler in main kitchen. Recommend turning temperature down or have the cooler serviced. Ideal cold food storage temperatures should be between 38 - 41�F. 2. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2020-07-28T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","0","0","6","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Staff adhering to social distancing and PPE was proper. Safety plan on site and staff being health screened daily. Chlorine residual was tested using a dpd test kit to be 0.2mg/l from kitchen 2bay sink. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2020-07-28T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","0","0","6","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Staff adhering to social distancing and PPE was proper. Safety plan on site and staff being health screened daily. Chlorine residual was tested using a dpd test kit to be 0.2mg/l from kitchen 2bay sink. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2020-07-28T00:00:00.000","8C","Improper use and storage of clean, sanitized equipment and utensils","Not Critical Violation","0","0","6","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Staff adhering to social distancing and PPE was proper. Safety plan on site and staff being health screened daily. Chlorine residual was tested using a dpd test kit to be 0.2mg/l from kitchen 2bay sink. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2020-07-28T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","6","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Staff adhering to social distancing and PPE was proper. Safety plan on site and staff being health screened daily. Chlorine residual was tested using a dpd test kit to be 0.2mg/l from kitchen 2bay sink. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2020-07-28T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","6","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","Staff adhering to social distancing and PPE was proper. Safety plan on site and staff being health screened daily. Chlorine residual was tested using a dpd test kit to be 0.2mg/l from kitchen 2bay sink. All violations must be corrected and are subject to enforcement action if not addressed in a timely manner.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2021-08-31T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","3","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","1. Did not witness dishwasher operation as kitchen was closed today and staff were not sure how to operate machine. 2. Bar was closed and inaccessible at the time of the inspection. 3. All uncorrected violations must be corrected in a timely manner or enforcement action may be issued.","NY","43.425873","-73.874733"
"1000 ACRES RANCH","465 WARRENSBURG ROAD,  STONY CREEK","2021-08-31T00:00:00.000","1H","Food from unapproved source, spoiled, adulterated on premises.","Critical Violation","3","0","10","Glens Falls District Office","WARREN","56-7521","465 WARRENSBURG ROAD","STONY CREEK","12878","565800","STONY CREEK","1000 ACRES RANCH-FSE","2022-03-31T00:00:00.000","Food Service Establishment","Restaurant",,,,,"921197","Inspection","1. Did not witness dishwasher operation as kitchen was closed today and staff were not sure how to operate machine. 2. Bar was closed and inaccessible at the time of the inspection. 3. All uncorrected violations must be corrected in a timely manner or enforcement action may be issued.","NY","43.425873","-73.874733"
