"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Adult Care","2","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Northeast","1.894578605","1.932586295","-3.030425291","-1.402313199","1.253080037","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Diabetes Care","1","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Hudson Valley","1.96","1.96","-3.864249396","-0.0043473","2.41385057","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Western","1.943180281","1.932586295","-1.99037352","-1.402313199","1.253080037","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Behavioral Health","2","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Northeast","2.727124776","2.701445115","-0.785359944","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Western","2.72701825","2.266870697","3.242958402","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Cardiovascular Care","3","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Northeast","2.727288739","2.343644369","-0.046944","0.107494937","3.284848391","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Member Experience with Access and Service","Experience with Adult Care","2","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Western","1.894578605","1.894578605","-0.516312104","0","0.619296789","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Maternal Care","3","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Northeast","1.96","1.96","0.297320374","-0.119769995","4.078413215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Central","2.727237457","2.705370539","0.0333379","-0.033751","1.330717215","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Northeast","1.894578605","1.894578605","-0.516312104","0","0.619296789","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Western","1.894578605","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Member Experience with Access and Service","Experience with Adult Care","2","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Long Island","1.894578605","1.894578605","-0.710022844","0","0.619296789","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","2","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Western","2.727237457","2.705370539","-1.295504635","-0.033751","1.330717215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Quality of Care Provided to Members with Illness","Behavioral Health","2","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Northeast","2.683923251","2.701445115","-0.785359944","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Northeast","1.96","2.266870697","3.242958402","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Western","1.943180281","1.932586295","-0.0012839","-1.402313199","1.253080037","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Adult Care","5","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Central","1.943180281","1.932586295","0.895629368","-1.402313199","1.253080037","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Central","2.727063058","2.471362825","3.804455299","0.697864076","3.109647985","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","5","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Western","2.72701825","2.266870697","4.984699969","-0.065315062","3.459053137","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Northeast","2.727335234","2.266870697","3.242958402","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Northeast","2.72701825","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Northeast","2.727335234","2.266870697","2.516395693","-0.065315062","3.459053137","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Highmark Western and Northeastern New York, Inc.","1140685","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Northeast","1.943180281","1.932586295","-1.99037352","-1.402313199","1.253080037","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Western","1.96","1.96","4.530050914","-0.119769995","4.078413215","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Hudson Valley","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Member Experience with Access and Service","Experience with Adult Care","5","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Hudson Valley","1.894578605","1.894578605","1.116036606","0","0.619296789","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Quality of Care Provided to Members with Illness","Cardiovascular Care","4","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Western","1.96","2.343644369","2.074101363","0.107494937","3.284848391","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Hudson Valley","1.894578605","1.894578605","-0.303133834","0","0.619296789","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","4","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Central","1.96","1.96","4.938167945","-0.119769995","4.078413215","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Central","2.685165091","2.701445115","1.559667209","0.121269468","0.866456247","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Diabetes Care","2","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Hudson Valley","1.96","1.96","-1.762450718","-0.0043473","2.41385057","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Independent Health","1070680","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Western","1.894578605","1.932586295","-0.0012839","-1.402313199","1.253080037","36","27.9375","6.315725838"
"2021","2020","Commercial HMO","CDPHP","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","4","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Northeast","1.96","2.343644369","3.63576557","0.107494937","3.284848391","39","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Northeast","1.96","2.266870697","-4.822987626","-0.065315062","3.459053137","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Hudson Valley","2.68350362","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
"2021","2020","Commercial HMO","HIP (EmblemHealth)","1050178","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","5","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Long Island","2.68350362","2.705370539","2.408269954","-0.033751","1.330717215","23","27.9375","6.315725838"
