"site_name","room_suite","address","town_city","county_fips","county_name","state","zip_code","latitude","longitude","area_code","phone_number","designated_service","npi","license_number_facility","pfi","medicaid_provider","commercial_provider_indicator","medicaid_provider_indicator","chp_indicator","harp_indicator","medicaid_advantage_indicator","partial_caps_indicator","map_indicator","pace_indicator","fida_indicator","fidaidd_indicator","hivsnp_indicator","sip_pl_indicator","nysoh_standard_essential","nysoh_ep_plus_adult_vision","commercial_non_mco_medical","commercial_non_mco_medical_1","commercial_non_mco_medical_2","commercial_non_mco_medical_3","commercial_non_mco_medical_4","commercial_non_mco_medical_5","commercial_non_mco_medical_6","commercial_non_mco_medical_7","service_1","service_2","service_3","service_4","service_5","service_6","service_7","service_8","service_9","service_10","service_11","service_12","service_13","service_14","service_15","service_16","service_17","service_18","service_19","service_20","service_21","service_22","service_23","service_24","service_25","nysoh_medical_network","nysoh_medical_network_1","nysoh_medical_network_2","nysoh_medical_network_3","nysoh_medical_network_4","nysoh_medical_network_5","nysoh_medical_network_6","nysoh_medical_network_7","nysoh_medical_network_8","servicing_county_1","servicing_county_2","servicing_county_3","servicing_county_4","servicing_county_5","oasas_program_reporting_unit","oasas_provider_number","omh_id","plan_name","provider_network_data_system","quarter_year"
"103 PHARMACY","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter4 2019"
"103 PHARMACY","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","4470802","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Healthfirst Health Plan, Inc. / Healthfirst PHSP, Inc.","52","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","4470802","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","4470802","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter4 2019"
"103 PHARMACY INC","N/A","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","1044410","760","1902268162","34593",,"4470802","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.: QHP","149","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","99999",,"5817056","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","718","4445425","760","1902268162","34593",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593",,"4470802","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"103 PHARMACY INC","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","34593","999999","4470802","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"103 PHARMACY INC.","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","212","4104410","760","1902268162","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","845","8343744","760","1740394634","16281",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","99999",,"3302659","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
"110 PHARMACY & SURGICAL","NA","459 WALT WHITMAN RD","MELVILLE","36103","Suffolk","NY","11747","40.813938","-73.41038","631","4215454","760","1740394634","16281","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter4 2019"
