"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cortland County Community Action Program, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","32 North Main Street
Cortland, NY 13045","(607) 753-6781","lindyg@capco.org"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cortland County Health Department","Early Intervention Program","60 Central Avenue, Cortland, New York 13045-2746","(607) 753-5135","cfeuerherm@cortland-co.org"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Family Health Network of Central New York, Inc.","School Based Health Centers","17-29 Main Street Suite 302 Cortland NY 13045","(607) 753-3797","wpriest@familyhealthnetwork.org"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Family Health Network of CNY, Inc","School Based Health Centers- Dental Clinics","17 Main Street, Suite 302 Cortland, NY 13045","(607) 753-3798","wpriest@familyhealthnetwork.org"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Saratoga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Saratoga County Department of Health","Children with Special Health Care Needs Program","31 Woodlawn Avenue,Saratoga Springs,NY12866","(518) 584-7460","kwhite@saratogacountyny.gov"
"Tioga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Tioga County Department of Health","Children with Special Health Care Needs Program","1062 State Route 38,PO Box 120,Owego,NY13827","(607) 687-8630","CargillC@co.tioga.ny.us"
"Warren","4","Promote Healthy Women, Infants, and Children","2","Child Health","Warren County Department of Health","Children with Special Health Care Needs Program","1340 State Route 9,Lake George,NY,12845","(518) 761-6480","jonesg@co.warren.ny.us"
"Dutchess","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Agri-Business Child Development","Migrant and Seasonal Farmworker Health Program","847 Union Street, Schenectady, NY 12308","(518) 346-6447","community.relations@abcdny.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Albany Medical Center Hospital - Regional Perinatal Center","Regional Perinatal Centers","43 New Scotland Avenue, Albany, NY 12208","(518) 262-3003","BossS@mail.amc.edu"
"Dutchess","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Westchester HCC (formerly Children's Hospital Foundation)","Comprehensive Prenatal-Perinatal Networks","100 Woods Rd, Valhalla, NY 10595","(914) 493-6435","hunter-grantc@wcmc.com"
"Dutchess","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Westchester Medical Center - Regional Perinatal Center","Regional Perinatal Centers","100 Woods Rd, Valhalla, NY 10595","(914) 493-8590","sippels@wcmc.com"
"Sullivan","4","Promote Healthy Women, Infants, and Children","2","Child Health","Sullivan County Department of Health","Children with Special Health Care Needs Program","50 Community Lane, Liberty, NY 12754","(845) 292-5910","lisa.wissman@co.sullivan.ny.us"
"Greene","4","Promote Healthy Women, Infants, and Children","2","Child Health","Greene County Department of Health","Children with Special Health Care Needs Program","411 Main Street, Suite 300, Catskill, NY 12414","(518) 719-3600"," lclark@discovergreene.com"
"Dutchess","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Dutchess","4","Promote Healthy Women, Infants, and Children","2","Child Health","Westchester HCC (formerly Children's Hospital Foundation)","Comprehensive Prenatal-Perinatal Networks","100 Woods Rd, Valhalla, NY 10595","(914) 493-6435","hunter-grantc@wcmc.com"
"Dutchess","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Hudson River HealthCare","Family Planning Program","1037 Main Street , Peekskill, NY 10566","(914) 734-8747","anolon@hrhcare.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mid Hudson Valley","Family Planning Program","178 Church Street , Poughkeepsie, NY 12601","(845) 471-1530","ruthellen.blodgett@ppmhv.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mid-Hudson Valley","Comprehensive Adolescent Pregnancy Prevention","178 Church Street , Poughkeepsie, NY 12601","(845) 838-1200","fran.foxpizzonia@ppmhv.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Westchester HCC (formerly Children's Hospital Foundation)","Comprehensive Prenatal-Perinatal Networks","100 Woods Rd, Valhalla, NY 10595","(914) 493-6435","hunter-grantc@wcmc.com"
"Delaware","4","Promote Healthy Women, Infants, and Children","2","Child Health","Delaware County Public Health Nursing Service","Early Intervention Program","99 Main Street, Delhi, New York 13753","(607) 832-5200","bonnie.hamilton@co.delaware.ny.us"
"Delaware","4","Promote Healthy Women, Infants, and Children","2","Child Health","Mary Imogene Bassett Hospital","School Based Health Centers","1 Atwell Road Cooperstown NY 13326","(607) 746-9332","jane.hamilton@bassett.org"
"Delaware","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Delaware","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood South Central NY","Family Planning Program","37 Dietz Street , Oneonta, NY 13820","(607) 432-2252","debra.marcus@fpscny.org"
"Madison","4","Promote Healthy Women, Infants, and Children","2","Child Health","Madison County Department of Health","Children with Special Health Care Needs Program","138 N. Court Street Bldg. 5,PO Box 605,Wampsville,NY,13163","(315) 366-2361","Rosanne.Lewis@madisoncounty.ny.gov"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","2","Child Health","Saint Lawrence County Department of Health","Children with Special Health Care Needs Program","80 State Highway 310,Suite 2,Canton,NY,13617-1476","(315) 386-2325","jgiglio@stlawco.org"
"Schuyler","4","Promote Healthy Women, Infants, and Children","2","Child Health","Schuyler County Department of Health","Children with Special Health Care Needs Program","106 S. Perry Street,Suite 4,Watkins Glen,NY14891","(607) 535-8140","jwendela@co.schuyler.ny.us"
"Erie","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Chautauqua Opportunities","Migrant and Seasonal Farmworker Health Program","17 West Courtney Street Dunkirk, NY 14048","(716) 661-9430","dhewitt-johnson@chautopp.org"
"Erie","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Genesee Valley BOCES","Migrant and Seasonal Farmworker Health Program","3 Mount Morris-Leicester Road Leicester, NY 14481","(585) 658-7960","rlynch@gvboces.org"
"Erie","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Women and Childrens Hospital of Buffalo - Regional Perinatal Center","Regional Perinatal Centers","219 Bryant Street, Buffalo, NY 14222","(716) 878-7216","lhubbaed@kaleidahealth.org"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","Baker Victory Dental Center","School Based Health Centers- Dental Clinics","790 Ridge Road Lackawanna, NY 14218","(716) 828-7034","jwelsh@olv-bvs.org"
"Columbia","4","Promote Healthy Women, Infants, and Children","2","Child Health","Columbia County Department of Health","Children with Special Health Care Needs Program","325 Columbia Street 1st floor Hudson NY 12534","(518) 828-3358 x 1255","judith.hettesheimer@columbiacountyny.com"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","Erie County Department of Health","Early Intervention Program","95 Franklin Street Room 828, Buffalo, New York 14202","(716) 858-6360","martinm@erie.gov"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","Kaleida Health","School Based Health Centers","Stanley Makowski ECC School #99, 1095 Jefferson Avenue Buffalo, NY 14208","(716) 883-7489","Bkuppel@KaleidaHealth.org"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","Sisters of Charity Hospital","School Based Health Centers","300 Two Mile Creek Road Tonawanda NY 14105","(716) 447-6475","jheath@chsbuffalo.org"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Boys and Girls Clubs of Buffalo","Successfully Transitioning Youth to Adolescence","282 Babcock Street, Buffalo, NY 14210","(716) 825-1016","browe@bgcbuffalo.org"
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Kaleida Health","Family Planning Program","Finance Dept. 726 Exchange St., Suite 200, Buffalo, NY 14210","(716) 887-8252","Lgilbert@Kaleidahealth.org"
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Native American Community Services of Erie and Niagara Counties, Inc.","Comprehensive Adolescent Pregnancy Prevention","1005 Grant Street , Buffalo, NY 14207","(716) 874-2797","mmartin@nacswny.org"
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Western New York","Comprehensive Adolescent Pregnancy Prevention","2697 Main Street , Buffalo, NY 14214","(716) 200-5920","najeyah.sultan@ppwny.org"
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Buffalo Federation of Neighborhood Centers, Inc.","Comprehensive Adolescent Pregnancy Prevention","97 Lemon Street , Buffalo, NY 14204","(716) 856-0363","rherrera@bfnc.org"
"Wayne","4","Promote Healthy Women, Infants, and Children","2","Child Health","Wayne County Department of Health","Children with Special Health Care Needs Program","1519 Nye Road,Suite 200,Lyons,NY14489","(315) 946-5678","lOdell@co.wayne.ny.us"
"Otsego","4","Promote Healthy Women, Infants, and Children","2","Child Health","Otsego County Department of Health","Children with Special Health Care Needs Program","140 County Highway 33W,Suite 3,Cooperstown,NY13326","(607) 547-6458","eschlers@otsegocounty.com"
"Nassau","4","Promote Healthy Women, Infants, and Children","2","Child Health","Nassau County Department of Health","Children with Special Health Care Needs Program","60 Charles Lindbergh Blvd,Suite 100,Uniondale,NY,11553","(516) 227-8665","Shannon.Jauck@hhsnassaucountyny.us"
"Essex","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Essex County Public Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","PO Box 217
132 Water Street
Elizabethtown, NY 12932","(518) 873-3560","ewic@co.essex.ny.us"
"Essex","4","Promote Healthy Women, Infants, and Children","2","Child Health","Essex County Public Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","PO Box 217
132 Water Street
Elizabethtown, NY 12932","(518) 873-3560","ewic@co.essex.ny.us"
"Franklin","4","Promote Healthy Women, Infants, and Children","2","Child Health","Franklin County Department of Health","Children with Special Health Care Needs Program","355 West Main Street Suite 425 Malone NY 12953","(518) 481-1673","estreiff@co.franklin.ny.us"
"Franklin","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Albany Medical Center Hospital - Regional Perinatal Center","Regional Perinatal Centers","43 New Scotland Avenue, Albany, NY 12208","(518) 262-3003","RossS@mail.amc.edu"
"Franklin","4","Promote Healthy Women, Infants, and Children","2","Child Health","Franklin County Public Health Services","Early Intervention Program","355 West Main Street, Malone, New York 12953","(518) 481-1709","kstrack@co.franklin.ny.us"
"Franklin","4","Promote Healthy Women, Infants, and Children","2","Child Health","Saint Regis Mohawk Tribe Health Services","School Based Health Centers","412 State Route 37 Hogansburg NY 13655","(518) 358-3141","dmartin@regis.nashville.ihs.gov"
"Franklin","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Fulton","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Albany Medical Center Hospital - Regional Perinatal Center","Regional Perinatal Centers","43 New Scotland Avenue, Albany, NY 12208","(518) 262-3003","RossS@mail.amc.edu"
