"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Commercial PPO","74289","Oscar","Initiation of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Alcohol use disorder (Total)","All","Both genders","34.94","30.25","35.94","37.85","41.15","44.64",,,,,,,,
"2020","Commercial PPO","74289","Oscar","Initiation of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Total (Total)","All","Both genders","36.15","32.2","36.15","37.19","40.37","46.22",,,,,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","All","Both genders","11.93","7.14","8.39","11.58","11.93","13.33",,"1017330","10116",,,,,
"2020","Commercial PPO","74289","Oscar","Initiation of SUD Tx - Other Drug Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Other substance use disorder (Total)","All","Both genders","38.64","36.09","36.97","38.64","41.86","50.68",,,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders","1.07","1.07","1.07","1.96","2.32","2.32","10th percentile or below","450454","40",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.13","0.06","0.13","0.16","0.17","0.34",,"1017330","108",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","IP Hospital Utilization-Surgery","Inpatient Hospital Utilization-Surgery","All","Both genders","12.59","0.99","10.18","12.78","15.04","15.97",,,,,,"7.41","12.59","1.7"
"2020","Commercial HMO","1070680","Independent Health","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Both genders","1.1","0.43","0.43","0.84","1.1","1.13",,"1008041","922",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Both genders","1.13","0.43","0.43","0.84","1.1","1.13","90th percentile or above","2943828","2764",,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","IP Hospital Utilization-Surgery","Inpatient Hospital Utilization-Surgery","All","Both genders","12.78","0.99","10.18","12.78","15.04","15.97",,,,,,"7.93","12.78","1.61"
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Both genders","1.14","1.01","1.14","1.79","2.41","2.44",,"989246","942",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","All","Both genders","13.33","7.14","8.39","11.58","11.93","13.33","90th percentile or above","1133248","12592",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Both genders","1.56","1.56","1.68","2.32","3.07","3.12","10th percentile or below","92502","120",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Both genders","1.61","1.01","1.14","1.79","2.41","2.44",,"588555","789",,,,,
"2020","Commercial HMO","1000001","Statewide","Engagement of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Alcohol use disorder (Total)","All","Both genders","13.22",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Engagement of SUD Tx - Other Subs Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Other substance use disorder (Total)","All","Both genders","13.67",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Engagement of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Total (Total)","All","Both genders","14.17",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Engagement of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Opioid use disorder (Total)","All","Both genders","26.98",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Initiation of SUD Tx - Other Drug Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Other substance use disorder (Total)","All","Both genders","33.26",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Initiation of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Total (Total)","All","Both genders","33.69",,,,,,,,,,,,,
"2020","Commercial HMO","1070680","Independent Health","IP Hospital Utilization-Surgery","Inpatient Hospital Utilization-Surgery","All","Both genders","14.94","0.99","10.18","12.78","15.04","15.97",,,,,,"9.64","14.94","1.55"
"2020","Commercial HMO","1090384","CDPHP","IP Hospital Utilization-Surgery","Inpatient Hospital Utilization-Surgery","All","Both genders","15.04","0.99","10.18","12.78","15.04","15.97",,,,,,"7.52","15.04","2"
"2020","Commercial HMO","1000001","Statewide","Initiation of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Alcohol use disorder (Total)","All","Both genders","34.15",,,,,,,,,,,,,
"2020","Commercial HMO","1000001","Statewide","Initiation of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Opioid use disorder (Total)","All","Both genders","44.65",,,,,,,,,,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","IP Hospital Utilization-Surgery","Inpatient Hospital Utilization-Surgery","All","Both genders","15.97","0.99","10.18","12.78","15.04","15.97","90th percentile or above",,,,,"5.99","15.97","2.66"
"2020","Commercial PPO","1000001","Statewide","Engagement of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Alcohol use disorder (Total)","All","Both genders","15.89",,,,,,,,,,,,,
"2020","Commercial PPO","1000001","Statewide","Engagement of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Total (Total)","All","Both genders","16.47",,,,,,,,,,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders","1.96","1.07","1.07","1.96","2.32","2.32",,"1361924","222",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.19","0.17","0.18","0.2","0.22","0.3",,"11194283","1809",,,,,
"2020","Commercial PPO","1000001","Statewide","Engagement of SUD Tx - Other Subs Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Other substance use disorder (Total)","All","Both genders","16.85",,,,,,,,,,,,,
"2020","Commercial PPO","1000001","Statewide","Engagement of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Opioid use disorder (Total)","All","Both genders","25.71",,,,,,,,,,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","IP Hospital Utilization-Medicine","Inpatient Hospital Utilization-Medicine","All","Both genders","21.06","10.71","20.14","21.79","29.49","33.32",,,,,,"28.82","21.06","0.73"
"2020","Commercial HMO","1090384","CDPHP","IP Hospital Utilization-Medicine","Inpatient Hospital Utilization-Medicine","All","Both genders","21.79","10.71","20.14","21.79","29.49","33.32",,,,,,"32.82","21.79","0.66"
"2020","Commercial HMO","1070680","Independent Health","IP Hospital Utilization-Medicine","Inpatient Hospital Utilization-Medicine","All","Both genders","22.03","10.71","20.14","21.79","29.49","33.32",,,,,,"39.24","22.03","0.56"
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","IP Hospital Utilization-Total Inpatient","Inpatient Hospital Utilization-Total Inpatient","All","Both genders","23.3","23.3","30.32","36.83","37.03","42.27","10th percentile or below",,,,,"38.89","23.3","0.6"
"2020","Commercial PPO","1000001","Statewide","Initiation of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Total (Total)","All","Both genders","38.56",,,,,,,,,,,,,
"2020","Commercial PPO","1000001","Statewide","Initiation of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Alcohol use disorder (Total)","All","Both genders","39.03",,,,,,,,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Bronchitis Tx Avoidance-65+ yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 65+ Years","Age 65 or older","Both genders","24.51","19.35","24.51","35.21","43.24","43.72","10th percentile or below",,,,,,,
"2020","Commercial PPO","1000001","Statewide","Initiation of SUD Tx - Other Drug Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Other substance use disorder (Total)","All","Both genders","39.61",,,,,,,,,,,,,
"2020","Commercial PPO","1000001","Statewide","Initiation of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Opioid use disorder (Total)","All","Both genders","49.8",,,,,,,,,,,,,
"2020","HIV Special Needs Plans","1000001","Statewide","Engagement of SUD Tx - Other Subs Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Other substance use disorder (Total)","All","Both genders","11.1",,,,,,,,,,,,,
"2020","HIV Special Needs Plans","1000001","Statewide","Engagement of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Alcohol use disorder (Total)","All","Both genders","11.62",,,,,,,,,,,,,
"2020","HIV Special Needs Plans","1000001","Statewide","Engagement of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Total (Total)","All","Both genders","12.48",,,,,,,,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","IP Hospital Utilization-Medicine","Inpatient Hospital Utilization-Medicine","All","Both genders","29.49","10.71","20.14","21.79","29.49","33.32",,,,,,"35.48","29.49","0.83"
"2020","HIV Special Needs Plans","1000001","Statewide","Engagement of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Opioid use disorder (Total)","All","Both genders","22.06",,,,,,,,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","IP Hospital Utilization-Total Inpatient","Inpatient Hospital Utilization-Total Inpatient","All","Both genders","30.32","23.3","30.32","36.83","37.03","42.27",,,,,,"35.17","30.32","0.86"
"2020","Commercial HMO","1080383","MVP Health Care","Tonsillectomy","Tonsillectomy","All","Both genders","2.85","1.69","2.85","3.47","4.06","4.84",,"138974","33",,,,,
"2020","Commercial HMO","1090384","CDPHP","LAP Cholecystectomy","Laparoscopic Cholecystectomy","All","Female","4.42","2.43","3.42","3.88","4.4","4.42","90th percentile or above","524236","193",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 45-64","Female","4.42","2.91","3.41","4.18","4.42","4.74",,"795423","293",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Both genders","3.12","1.56","1.68","2.32","3.07","3.12","90th percentile or above","2943828","7653",,,,,
"2020","Commercial HMO","1000001","Statewide","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.05",,,,,,,"16510974","722",,,,,
"2020","Commercial HMO","1070680","Independent Health","Tonsillectomy","Tonsillectomy","All","Both genders","3.38","1.69","2.85","3.47","4.06","4.84",,"213220","60",,,,,
"2020","Commercial HMO","1070680","Independent Health","Cardiac Cath","Cardiac Catheterization","Age 45-64","Female","4.57","3.11","3.36","3.47","3.74","4.57","90th percentile or above","207528","79",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 0-12","Female","4.74","2.2","3.51","4.19","4.93","5.34",,"276592","1092",,,,,
"2020","Commercial HMO","1090384","CDPHP","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 45-64","Female","4.74","2.91","3.41","4.18","4.42","4.74","90th percentile or above","243176","96",,,,,
"2020","Commercial HMO","1070680","Independent Health","Lumpectomy","Lumpectomy","Age 45-64","Female","4.74","4.17","4.41","4.85","5.08","5.57",,"207528","82",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Female","4.79","2.94","3.96","4.79","5.06","5.99",,"53387","213",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Female","4.82","2.53","3.77","4.95","5.49","5.63",,"659866","2649",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 0-12","Female","4.93","2.2","3.51","4.19","4.93","5.34",,"61374","252",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Lumpectomy","Lumpectomy","Age 45-64","Female","4.96","4.17","4.41","4.85","5.08","5.57",,"162016","67",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Mental Health-Any","Mental Health Utilization- Any Service","Age 65 or older","Female","4.99","3.5","3.96","5.65","6.86","7.68",,"134161","558",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Back Surgery","Back Surgery","Age 65 or older","Female","5.01","5.01","5.01","6.33","7.64","7.64","10th percentile or below","134161","56",,,,,
"2020","Commercial HMO","1000001","Statewide","Back Surgery","Back Surgery","Age 65 or older","Female","5.03",,,,,,,"338453","142",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-OP","Mental Health Utilization- Outpatient","Age 65 or older","Female","5.06","2.94","3.96","4.79","5.06","5.99",,"22036","93",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Female","5.08","2.53","3.77","4.95","5.49","5.63",,"276592","1171",,,,,
"2020","Commercial HMO","1090384","CDPHP","Lumpectomy","Lumpectomy","Age 45-64","Female","5.08","4.17","4.41","4.85","5.08","5.57",,"243176","103",,,,,
"2020","Commercial HMO","1000001","Statewide","Mental Health-Any","Mental Health Utilization- Any Service","Age 65 or older","Female","5.28",,,,,,,"338410","1490",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Mental Health-Any","Mental Health Utilization- Any Service","Age 0-12","Female","5.28","3.35","5.28","6.41","7.45","7.54",,"37928","167",,,,,
