"lhu","operation_name","address","city","state","zip","municipality","county","subcat","run_date","location"
"NYC","128 P & L DELI GROCERY CORP","128  AUDUBON  AVENUE","NEW YORK","NY","10032","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","128  AUDUBON  AVENUE
NEW YORK, NY 10032
(40.84272998000006, -73.93690998399995)"
"NYC","AHMED, MOSTAQUE","S/W/C 2ND AVE & E 80TH STREET","NEW YORK","NY","10075","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","S/W/C 2ND AVE & E 80TH STREET
NEW YORK, NY 10075
(40.77402004100003, -73.95454995099993)"
"CATTARAUGUS","DOLLAR GENERAL STORE #14922 - ALLEGANY","24 NORTH FIRST STREET","ALLEGANY","NY","14706","ALLEGANY","CATTARAUGUS","DISCOUNT STORE","2020-11-10T00:00:00.000","24 NORTH FIRST STREET
ALLEGANY, NY 14706
(42.09511501800006, -78.49897402299996)"
"ROCKLAND","DANNY VAPOR AND TOBACCO","116 304 ROUTE","BARDONIA","NY","10954","CLARKSTOWN","ROCKLAND","TOBACCO RETAIL","2020-11-10T00:00:00.000","116 304 ROUTE
BARDONIA, NY 10954
(41.10298099000005, -73.99681502699997)"
"NYC","GANSEVOORT MARKET COFFEE SHOP INC","44 LITTLE WEST 12TH STREET","NEW YORK","NY","10014","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","44 LITTLE WEST 12TH STREET
NEW YORK, NY 10014
(40.740259998000056, -74.00826504199995)"
"NASSAU","1/2 OFF CARDS / MEET CARDS & GIFTS INC.","1753 PENINSULA  BOULEVARD","HEWLETT","NY","11557","HEMPSTEAD","NASSAU","STATIONERY STORE","2020-11-10T00:00:00.000","1753 PENINSULA  BOULEVARD
HEWLETT, NY 11557
(40.64895299300008, -73.69048496399995)"
"NIAGARA","DOLLAR GENERAL STORE #8183","5921 SOUTH TRANSIT ROAD","LOCKPORT","NY","14094","LOCKPORT","NIAGARA","DISCOUNT STORE","2020-11-10T00:00:00.000","5921 SOUTH TRANSIT ROAD
LOCKPORT, NY 14094
(43.135392015000036, -78.69484904199999)"
"NYC","ONE STOP TO SHOP GOURMET & DELI CORP","1339 FULTON STREET","BROOKLYN","NY","11216","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1339 FULTON STREET
BROOKLYN, NY 11216
(40.68041999900004, -73.94787896099996)"
"NYC","AKSHAR 18 INC","3917 18TH AVENUE","BROOKLYN","NY","11218","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","3917 18TH AVENUE
BROOKLYN, NY 11218
(40.63257001800008, -73.97291696299999)"
"OSWEGO","STEWARTS SHOP #413","2763 ROUTE 48","MINETTO","NY","13115","MINETTO","OSWEGO","CONVENIENCE STORE","2020-11-10T00:00:00.000","2763 ROUTE 48
MINETTO, NY 13115
(43.39777798100005, -76.47343699699996)"
"WATERTOWN DO","KINNEY DRUGS-STATE ST.","1729 STATE  STREET","WATERTOWN","NY","13601","WATERTOWN","JEFFERSON","PHARMACY","2020-11-10T00:00:00.000","1729 STATE  STREET
WATERTOWN, NY 13601
(43.96730701200005, -75.87967303399995)"
"NYC","LUCKY 7 SMOKE SHOP & DELI II, INC.","2713  U AVENUE","BROOKLYN","NY","11229","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","2713  U AVENUE
BROOKLYN, NY 11229
(40.60029001000004, -73.94428396299998)"
"NYC","2 & 1 CONVENIENCE STORE INC.","925 LIVONIA AVENUE","BROOKLYN","NY","11207","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","925 LIVONIA AVENUE
BROOKLYN, NY 11207
(40.66653998600003, -73.88277303099994)"
"NYC","BM SERVICE STATION INC.","2173 GRAND CONCOURSE","BRONX","NY","10453","BRONX","NEW YORK CITY","OTHER","2020-11-10T00:00:00.000","2173 GRAND CONCOURSE
BRONX, NY 10453
(40.855299985000045, -73.90170096099996)"
"WESTCHESTER","INTERNATIONAL FARM CORP.","116 WESTCHESTER AVENUE","PORT CHESTER","NY","10573","RYE","WESTCHESTER","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","116 WESTCHESTER AVENUE
PORT CHESTER, NY 10573
(41.00069599700004, -73.66504496599998)"
"GLENS FALLS DO","MC PHEE'S SMOKE SHOP & MORE","345 MAIN  STREET","HUDSON FALLS","NY","12839","KINGSBURY","WASHINGTON","TOBACCO RETAIL","2020-11-10T00:00:00.000","345 MAIN  STREET
HUDSON FALLS, NY 12839
(43.31430401800003, -73.57701288399994)"
"SCHENECTADY","STEWARTS","2140 BROADWAY","SCHENCTADY","NY","12303","SCHENECTADY","SCHENECTADY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2140 BROADWAY
SCHENCTADY, NY 12303
(42.79687699500005, -73.96656197199997)"
"WESTCHESTER","VASI & VAROTTA, INC.","181 UNDERHILL AVENUE","WHITE PLAINS","NY","10604","WHITE PLAINS","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","181 UNDERHILL AVENUE
WHITE PLAINS, NY 10604
(41.03910099800004, -73.75036201099994)"
"NASSAU","BP","5220 MERICK ROAD","MASSAPEQUA","NY","11758","OYSTER BAY","NASSAU","CONVENIENCE/GAS","2020-11-10T00:00:00.000","5220 MERICK ROAD
MASSAPEQUA, NY 11758
(40.66645599900005, -73.44225699699996)"
"NYC","901 GOURMET DELI CORP.","901 SOUTHERN BOULEVARD","BRONX","NY","10459","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","901 SOUTHERN BOULEVARD
BRONX, NY 10459
(40.81964999000007, -73.89302300899999)"
"CLINTON","SARANAC COUNTRY STORE","3346 ROUTE 3","SARANAC","NY","12981","SARANAC","CLINTON","CONVENIENCE/GAS","2020-11-10T00:00:00.000","3346 ROUTE 3
SARANAC, NY 12981
(44.65986700000008, -73.73608000299998)"
"NYC","544 FOOD MARKET CORP","544 THROOP AVENUE","BROOKLYN","NY","11221","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","544 THROOP AVENUE
BROOKLYN, NY 11221
(40.684769997000046, -73.94143595999998)"
"ONONDAGA","TOPS FRIENDLY MARKETS","181  SHOP CITY PLAZA","SYRACUSE","NY","13206","SYRACUSE","ONONDAGA","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","181  SHOP CITY PLAZA
SYRACUSE, NY 13206
(43.07381499200005, -76.11857998899995)"
"ERIE","7-ELEVEN # 11265 B","2406 SOUTH PARK  AVENUE","BUFFALO","NY","14220","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","2406 SOUTH PARK  AVENUE
BUFFALO, NY 14220
(42.83324301400006, -78.82348099699999)"
"ONONDAGA","WRIGHTWAY HARDWARE","9236 OSWEGO ROAD","BALDWINSVILLE","NY","13027","LYSANDER","ONONDAGA","OTHER","2020-11-10T00:00:00.000","9236 OSWEGO ROAD
BALDWINSVILLE, NY 13027
(43.21783398400004, -76.35797200599995)"
"NYC","CHOITHRAMS INC.","111A NASSAU STREET","NEW YORK","NY","10038","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","111A NASSAU STREET
NEW YORK, NY 10038
(40.710833079000054, -74.00715197099998)"
"ORANGE","BEER WORLD","39 BROOKSIDE  AVENUE","CHESTER","NY","10918","CHESTER","ORANGE","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","39 BROOKSIDE  AVENUE
CHESTER, NY 10918
(41.35213700200006, -74.27610599199994)"
"NYC","GUADALUPANA DELI GROCERY STORE","84-25 JAMAICA AVENUE","WOODHAVEN","NY","11421","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","84-25 JAMAICA AVENUE
WOODHAVEN, NY 11421
(40.69253000500004, -73.86006603699997)"
"NYC","VIJESH, PATEL NEWSSTAND","SOUTHWEST 6TH AVE & W 36TH ST","NEW YORK","NY","10018","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","SOUTHWEST 6TH AVE & W 36TH ST
NEW YORK, NY 10018
(40.75107005500007, -73.98685992399999)"
"BROOME","CORDISCO'S CORNER STORE","308 CHENANGO STREET","BINGHAMTON","NY","13901","BINGHAMTON","BROOME","CONVENIENCE STORE","2020-11-10T00:00:00.000","308 CHENANGO STREET
BINGHAMTON, NY 13901
(42.10732300900003, -75.90395398199996)"
"NIAGARA","CHAPMAN'S MARKET","9202 RIDGE ROAD","GASPORT","NY","14067","HARTLAND","NIAGARA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","9202 RIDGE ROAD
GASPORT, NY 14067
(43.244881003000046, -78.51862698699995)"
"NYC","LAS MARIAS DELI CORP","74-17 WOODSIDE AVENUE","WOODSIDE","NY","11373","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","74-17 WOODSIDE AVENUE
WOODSIDE, NY 11373
(40.743349986000055, -73.89004198499998)"
"NYC","NEW GOLDEN APPLE INC","666 5TH  AVENUE","NEW YORK","NY","10019","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","666 5TH  AVENUE
NEW YORK, NY 10019
(40.76027741900003, -73.97600471399994)"
"GLENS FALLS DO","STEWART'S SHOP #403","1841 ROUTE 29","GALWAY","NY","12074","GALWAY","SARATOGA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1841 ROUTE 29
GALWAY, NY 12074
(43.05574298000005, -74.04902397399997)"
"DUTCHESS","SHOPRITE OF POUGHKEEPSIE(SHOPRITE SUPERMARKETS INC","1895 SOUTH ROAD, SUITE 3B","POUGHKEEPSIE","NY","12601","POUGHKEEPSIE","DUTCHESS","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1895 SOUTH ROAD, SUITE 3B
POUGHKEEPSIE, NY 12601
(41.61879501400006, -73.92013896899994)"
"ONEIDA","WALGREENS #17724","208 HERKIMER ROAD","UTICA","NY","13502","UTICA","ONEIDA","PHARMACY","2020-11-10T00:00:00.000","208 HERKIMER ROAD
UTICA, NY 13502
(43.11461998300007, -75.20598997099995)"
"NASSAU","STICKY FINGERS SMOKE & VAPE","1923 WANTAGH AVENUE","WANTAGH","NY","11793","HEMPSTEAD","NASSAU","OTHER","2020-11-10T00:00:00.000","1923 WANTAGH AVENUE
WANTAGH, NY 11793
(40.67410498900006, -73.50960600799993)"
"ALBANY","MOBIL-MEGA MART II","484 LOUDON  ROAD","LOUDONVILLE","NY","12211","COLONIE","ALBANY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","484 LOUDON  ROAD
LOUDONVILLE, NY 12211
(42.71271698800007, -73.75583497499997)"
"ONEONTA DO","MIRABITO #73 - TOBACCO","195 COUNTY ROUTE 48","OTEGO","NY","13825","OTEGO","OTSEGO","CONVENIENCE/GAS","2020-11-10T00:00:00.000","195 COUNTY ROUTE 48
OTEGO, NY 13825
(42.38089998800007, -75.18460999999996)"
"NYC","ASHI LOTTO & CONVENIENCE INC","11518 LIBERTY AVENUE","SOUTH RICHMOND","NY","11419","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","11518 LIBERTY AVENUE
SOUTH RICHMOND, NY 11419
(40.68567000400003, -73.82710504099998)"
"ONEONTA DO","A&R COUNTRY STORE","43525 ROUTE 28","ARKVILLE","NY","12406","MIDDLETOWN","DELAWARE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","43525 ROUTE 28
ARKVILLE, NY 12406
(42.14775999200003, -74.61562998299996)"
"NYC","ADEN 296 DELI & GRILL CORP","296 WILLOUGHBY  AVENUE","BROOKLYN","NY","11205","BROOKLYN","NEW YORK CITY","BAR/LOUNGE","2020-11-10T00:00:00.000","296 WILLOUGHBY  AVENUE
BROOKLYN, NY 11205
(40.69251001400005, -73.95912001599999)"
"NYC","VILLA DELI GROCERY INC","3130 VILLA AVENUE","BRONX","NY","10468","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3130 VILLA AVENUE
BRONX, NY 10468
(40.875399998000034, -73.88726598299996)"
"HERKIMER DO","KINNEY DRUGS #27","40 FIRST STREET","ILION","NY","13357","GERMAN FLATS","HERKIMER","PHARMACY","2020-11-10T00:00:00.000","40 FIRST STREET
ILION, NY 13357
(43.01459001500007, -75.03653001699996)"
"ONEIDA","NICE & EASY # 15","5254 W SENECA STREET","VERNON","NY","13476","VERNON","ONEIDA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","5254 W SENECA STREET
VERNON, NY 13476
(43.07886001800006, -75.53967999099996)"
"RENSSELAER","STEWART'S SHOP # 352","95 TROY ROAD","EAST GREENBUSH","NY","12061","E. GREENBUSH","RENSSELAER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","95 TROY ROAD
EAST GREENBUSH, NY 12061
(42.62012101400006, -73.70241903399994)"
"ERIE","FOOD PLUS MARKET","414 EAST AMHERST  STREET","BUFFALO","NY","14215","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","414 EAST AMHERST  STREET
BUFFALO, NY 14215
(42.940274008000074, -78.82219403899995)"
"DUTCHESS","BEACON QUICKMART (BEACON MOBIL)","361 MAIN STREET","BEACON","NY","12508","BEACON","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","361 MAIN STREET
BEACON, NY 12508
(41.504142984000055, -73.96885802699995)"
"NYC","NISSAN ENTERPRISES INC","1802 ATLANTIC AVENUE","BROOKLYN","NY","11233","BROOKLYN","NEW YORK CITY","STATIONERY STORE","2020-11-10T00:00:00.000","1802 ATLANTIC AVENUE
BROOKLYN, NY 11233
(40.67718001600008, -73.93002399899996)"
"NYC","OLD BAYVIEW DELI & GROCERY INC","858 BAY  STREET","STATEN ISLAND","NY","10304","STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","858 BAY  STREET
STATEN ISLAND, NY 10304
(40.62153000400008, -74.07196800899999)"
"DUTCHESS","9D FOOD MART","1462 9D ROUTE","WAPPINGERS FALLS","NY","12590","FISHKILL","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1462 9D ROUTE
WAPPINGERS FALLS, NY 12590
(41.52641198200007, -73.96558003199993)"
"GENEVA DO","BLOOMFIELD BIG M","28 MAPLE  AVENUE","BLOOMFIELD","NY","14469","BLOOMFIELD","ONTARIO","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","28 MAPLE  AVENUE
BLOOMFIELD, NY 14469
(42.89812301000006, -77.41677300899994)"
"GENEVA DO","CASTLE MINI MART","314 CASTLE  STREET","GENEVA","NY","14456","GENEVA","ONTARIO","CONVENIENCE STORE","2020-11-10T00:00:00.000","314 CASTLE  STREET
GENEVA, NY 14456
(42.86965400100007, -76.98970900699999)"
"NYC","F.A.R. DELI CORP","560 EVERGREEN AVENUE","BROOKLYN","NY","11221","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","560 EVERGREEN AVENUE
BROOKLYN, NY 11221
(40.69067001800005, -73.91640399299996)"
"NASSAU","MILK STOP / GO BARN INC.","3370 LONG BEACH  ROAD","OCEANSIDE","NY","11572","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","3370 LONG BEACH  ROAD
OCEANSIDE, NY 11572
(40.628857003000064, -73.64135603099999)"
"HORNELL DO","JONES SMOKE SHOP","6 WEST STEUBEN STREET","BATH","NY","14810","BATH","STEUBEN","TOBACCO RETAIL","2020-11-10T00:00:00.000","6 WEST STEUBEN STREET
BATH, NY 14810
(42.33369298400004, -77.31891998899994)"
"NASSAU","BP","139 JERICHO TURNPIKE","FLORAL PARK","NY","11001","N. HEMPSTEAD","NASSAU","CONVENIENCE/GAS","2020-11-10T00:00:00.000","139 JERICHO TURNPIKE
FLORAL PARK, NY 11001
(40.728411004000066, -73.70624403199997)"
"WESTCHESTER","SAXON WOODS AUTO, INC.","1237 MAMARONECK  AVENUE","WHITE PLAINS","NY","10601","WHITE PLAINS","WESTCHESTER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1237 MAMARONECK  AVENUE
WHITE PLAINS, NY 10601
(40.99140602800003, -73.74588469899999)"
"NASSAU","JANIES VARIETY STORE / JANIES VARIETY STORE INC","1592 HILLSIDE  AVENUE","NEW HYDE PARK","NY","11040","N. HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","1592 HILLSIDE  AVENUE
NEW HYDE PARK, NY 11040
(40.74753100600003, -73.68563896699999)"
"RENSSELAER","AMAN 1, INC.","69 COLUMBIA STREET  STREET","RENSSEALER","NY","12144","RENSSELAER","RENSSELAER","BAR/LOUNGE","2020-11-10T00:00:00.000","69 COLUMBIA STREET  STREET
RENSSEALER, NY 12144
(42.63534200500004, -73.74620098299994)"
"NYC","METRO MINI MARKET NY INC","6512 METROPOLITAN AVENUE","MIDDLE VILLAGE","NY","11379","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","6512 METROPOLITAN AVENUE
MIDDLE VILLAGE, NY 11379
(40.71237998600003, -73.89576498099996)"
"SUFFOLK","NEIGHBORHOOD DELI/QUICK STOP CONV","28 FLOYD ROAD","SHIRLEY","NY","11967","BROOKHAVEN","SUFFOLK","CONVENIENCE STORE","2020-11-10T00:00:00.000","28 FLOYD ROAD
SHIRLEY, NY 11967
(40.79588159200006, -72.86198639599996)"
"MONROE","DOLLAR GENERAL STORE #5730","7135 WEST BUFFALO ROAD","CHURCHVILLE","NY","14428","RIGA","MONROE","CONVENIENCE STORE","2020-11-10T00:00:00.000","7135 WEST BUFFALO ROAD
CHURCHVILLE, NY 14428
(43.10036299400008, -77.89888197499994)"
"NYC","MARIEN GROCERY CORP","99 JAMAICA AVENUE","BROOKLYN","NY","11207","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","99 JAMAICA AVENUE
BROOKLYN, NY 11207
(40.67881000300008, -73.89633796799995)"
"SCHENECTADY","Z DELI MART, INC.","935 STATE STREET","SCHENECTADY","NY","12307","SCHENECTADY","SCHENECTADY","DELICATESSEN","2020-11-10T00:00:00.000","935 STATE STREET
SCHENECTADY, NY 12307
(42.80474500400004, -73.93113803799997)"
"CHAUTAUQUA","FAMILY DOLLAR STORE #1764","168 EAST FOURTH  STREET","DUNKIRK","NY","14048","DUNKIRK","CHAUTAUQUA","DISCOUNT STORE","2020-11-10T00:00:00.000","168 EAST FOURTH  STREET
DUNKIRK, NY 14048
(42.48483600700007, -79.32957301799996)"
"NASSAU","7-ELEVEN (STORE # 32371B)","145 WEST SUNRISE HIGHWAY","FREEPORT","NY","11520","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","145 WEST SUNRISE HIGHWAY
FREEPORT, NY 11520
(40.656116000000054, -73.58853595999994)"
"NYC","467 STAR DELI INC.","467 WEST 125TH STREET","NEW YORK","NY","10027","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","467 WEST 125TH STREET
NEW YORK, NY 10027
(40.81319001500003, -73.95588703199996)"
"NASSAU","KAIVAL DELI / RAJ CONVENIENCE, INC.","59 NORTH PARK AVENUE","ROCKVILLE CENTRE","NY","11570","HEMPSTEAD","NASSAU","DELICATESSEN","2020-11-10T00:00:00.000","59 NORTH PARK AVENUE
ROCKVILLE CENTRE, NY 11570
(40.65835501600003, -73.64482999499995)"
"ULSTER","STEWART'S SHOP #235","165 MAIN STREET","SAUGERTIES","NY","12477","SAUGERTIES","ULSTER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","165 MAIN STREET
SAUGERTIES, NY 12477
(42.078568010000026, -73.95086601999998)"
"NYC","MO DELI GROCERY INC","8502 PITKIN AVENUE","OZONE PARK","NY","11417","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","8502 PITKIN AVENUE
OZONE PARK, NY 11417
(40.674939994000056, -73.85134600699996)"
"SUFFOLK","SUNOCO","500 COUNTY RD 39","SOUTHAMPTON","NY","11968","SOUTHAMPTON","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","500 COUNTY RD 39
SOUTHAMPTON, NY 11968
(40.896447557000045, -72.41563615499996)"
"NYC","R R - 12 INC","564 MORRIS AVENUE","BRONX","NY","10451","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","564 MORRIS AVENUE
BRONX, NY 10451
(40.81772112800007, -73.92254364299998)"
"GENEVA DO","EXPRESS MART #318 / RTE 332","STATE ROUTE 332","CANANDAIGUA","NY","14424","CANANDAIGUA","ONTARIO","CONVENIENCE/GAS","2020-11-10T00:00:00.000","STATE ROUTE 332
CANANDAIGUA, NY 14424
(42.92607219200005, -77.31041303699999)"
"NYC","PLAZA MEAT MARKET CORP.","100 COOPER STREET","BROOKLYN","NY","11207","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","100 COOPER STREET
BROOKLYN, NY 11207
(40.686260006000055, -73.90868501499995)"
"ALBANY","K & S DELI GROCERY","190 2ND AVENUE","ALBANY","NY","12202","ALBANY","ALBANY","CONVENIENCE STORE","2020-11-10T00:00:00.000","190 2ND AVENUE
ALBANY, NY 12202
(42.63908201000004, -73.76958498399995)"
"GENEVA DO","DOLLAR GENERAL 9109","3906 ROUTE 104","WILLIAMSON","NY","14589","WILLIAMSON","WAYNE","DISCOUNT STORE","2020-11-10T00:00:00.000","3906 ROUTE 104
WILLIAMSON, NY 14589
(43.23256816600008, -77.19502772999994)"
"NYC","KHAN GROCERY, INC.","8926D ROOSEVELT AVENUE","JACKSON HEIGHTS","NY","11372","QUEENS","NEW YORK CITY","OTHER","2020-11-10T00:00:00.000","8926D ROOSEVELT AVENUE
JACKSON HEIGHTS, NY 11372
(40.74823998900007, -73.87696697099994)"
"HORNELL DO","CIDER CREEK-HAMMONDSPORT","49 SHETHAR STREET","HAMMONDSPORT","NY","14840","URBANA","STEUBEN","RESTAURANT/ATUPA","2020-11-10T00:00:00.000","49 SHETHAR STREET
HAMMONDSPORT, NY 14840
(42.40902999100007, -77.22284602799994)"
"ERIE","SPRINGBROOK GROCERY & DELI","6150 SENECA  STREET","SPRINGBROOK","NY","14140","ELMA","ERIE","DELICATESSEN","2020-11-10T00:00:00.000","6150 SENECA  STREET
SPRINGBROOK, NY 14140
(42.821827993000056, -78.68201500699996)"
"NASSAU","SPEEDWAY (STATION # 07852) / SPEEDWAY, LLC","6201 SUNRISE  HIGHWAY","MASSAPEQUA","NY","11758","OYSTER BAY","NASSAU","GAS STATION","2020-11-10T00:00:00.000","6201 SUNRISE  HIGHWAY
MASSAPEQUA, NY 11758
(40.68351799200008, -73.42952002499999)"
"ONEIDA","STEWARTS SHOP","1373  FLOYD  AVENUE","ROME","NY","13440","ROME","ONEIDA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1373  FLOYD  AVENUE
ROME, NY 13440
(43.22260700100003, -75.42087937099996)"
"NYC","208 RIVINGTON INC.","208 RIVINGTON STREET","NEW YORK","NY","10002","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","208 RIVINGTON STREET
NEW YORK, NY 10002
(40.71849001600003, -73.98286997099996)"
"WESTCHESTER","WEST-CONN BEVERAGE, INC.","1 PUTNAM AVENUE","PORT CHESTER","NY","10573","RYE","WESTCHESTER","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","1 PUTNAM AVENUE
PORT CHESTER, NY 10573
(41.01223599200006, -73.65661696199999)"
"ERIE","SWAN FOOD MARKET","357 SWAN  STREET","BUFFALO","NY","14204","BUFFALO","ERIE","DELICATESSEN","2020-11-10T00:00:00.000","357 SWAN  STREET
BUFFALO, NY 14204
(42.879405004000034, -78.86238995899998)"
"ERIE","7 ELEVEN #40250A","1329 ABBOTT  ROAD","LACKAWANNA","NY","14218","LACKAWANNA","ERIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1329 ABBOTT  ROAD
LACKAWANNA, NY 14218
(42.828834193000034, -78.80469137699998)"
"NYC","EXPRESS CONVENIENCE STATIONARY CORP","3500 WHITE PLAINS ROAD","BRONX","NY","10467","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3500 WHITE PLAINS ROAD
BRONX, NY 10467
(40.87741002000007, -73.86599497599997)"
"PUTNAM","LAKE DINNER PIZZER AND DELI","129 LAKE DRIVE","LAKE PEEKSKILL","NY","10537","PUTNAM VALLEY","PUTNAM","DELICATESSEN","2020-11-10T00:00:00.000","129 LAKE DRIVE
LAKE PEEKSKILL, NY 10537
(41.337930011000026, -73.87962998499995)"
"NASSAU","THE BARN","2805 NORTH JERUSALEM ROAD","EAST MEADOW","NY","11554","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","2805 NORTH JERUSALEM ROAD
EAST MEADOW, NY 11554
(40.706734020000056, -73.53126501399998)"
"ERIE","RIX CONVENIENCE STORE","3545 NORTH BUFFALO  ROAD","ORCHARD PARK","NY","14127","ORCHARD PARK","ERIE","DELICATESSEN","2020-11-10T00:00:00.000","3545 NORTH BUFFALO  ROAD
ORCHARD PARK, NY 14127
(42.78751998300004, -78.74973902399995)"
"NIAGARA","H & M FAST STOP FOOD MART","221 OLIVER STREET","NORTH TONAWANDA","NY","14120","NO. TONAWANDA","NIAGARA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","221 OLIVER STREET
NORTH TONAWANDA, NY 14120
(43.02875199500005, -78.87474899099999)"
"NYC","FULTON EXPRESS DELI CORP.","1922 FULTON STREET","BROOKLYN","NY","11233","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1922 FULTON STREET
BROOKLYN, NY 11233
(40.67877999500007, -73.92223100799998)"
"ONEONTA DO","PIT STOP BEVERAGE WAREHOUSE","11684 ROUTE 9W","W. COXSACKIE","NY","12192","COXSACKIE","GREENE","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","11684 ROUTE 9W
W. COXSACKIE, NY 12192
(42.35798000900007, -73.83494999899995)"
"SUFFOLK","VAPOR DEPOT","1878 DEER PARK AVE.","DEER PARK","NY","11729","BABYLON","SUFFOLK","OTHER","2020-11-10T00:00:00.000","1878 DEER PARK AVE.
DEER PARK, NY 11729
(40.76034263200006, -73.32883178399999)"
"NYC","NEW LEAF DELI","451 PENNSYLVANIA AVENUE","BROOKLYN","NY","11207","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","451 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.666159992000075, -73.89419597299997)"
"NYC","FELMINGO CORP","189 SMITH STREET","BROOKLYN","NY","11201","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","189 SMITH STREET
BROOKLYN, NY 11201
(40.68529998400004, -73.99129101699998)"
"NYC","ALZYADI DELI CORP","2175 7TH  AVENUE","NEW YORK","NY","10027","BROOKLYN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","2175 7TH  AVENUE
NEW YORK, NY 10027
(40.811320013000056, -73.94628698699995)"
