"license_number","facility_name","rso_first_name","mailing_address","mailing_address_2","city","state","zipcode","rso_phone","county","facility_type","diagnostic_other","therapy","mammography","stereotactic","geocoded_column"
"45023124","MEJIA JUDITH DDS",,"2691 STATE RT 9","SUITE 101","MALTA","NY","12020","(581) 306-5395","Saratoga","Dentist","Y","N","N","N","POINT (-73.854217 43.004269)"
"51023939","PREMIER ORTHO SURGERY","PUTTERMAN ERIC MD","1800 WALT WHITMAN ROAD","SUITE 120","MELVILLE","NY","11747","(631) 293-9540","Suffolk","Physician","Y","N","N","N","POINT (-73.408441 40.788271)"
"80023706","LEAD SAFE MAMA, LLC","TAMARA RUBIN","7933 SE 15TH AVENUE",,"PORTLAND","OR","97202","(415) 609-3182","Out of State","Educational or R&D","Y","N","N","N","POINT (-122.64001 45.483127)"
"14023836","VASCULAR INTERVENTIONAL ASSOCIATES","IQBAL, AZHER  MD","6337 TRANSIT ROAD",,"LANCASTER","NY","14086","(716) 852-1977","Erie","Physician","Y","N","N","N","POINT (-78.647176 42.905593)"
"43023340","ARONOFF MIRIAM DDS PLLC",,"1 FLETCHER ROAD APT C",,"MONSEY","NY","10952","(845) 712-5133","Rockland","Dentist","Y","N","N","N","POINT (-74.078248 41.115844)"
"28023007","CAMP MOHAWK DENTAL","NINA SAKHNOVSKAYA DDS","2623 STATE HIGHWAY 30A",,"FONDA","NY","12068","(518) 853-1400","Montgomery","Dentist","Y","N","N","N","POINT (-74.387602 42.956396)"
"54023184","INTEGRATIVE ORAL HEALTH","KERRY KELLY, DDS","1025 NORTH TIOGA  STREET",,"ITHACA","NY","14850","(607) 272-4331","Tompkins","Dentist","Y","N","N","N","POINT (-76.497069 42.443738)"
"51024146","JACOB JESU DO PC",,"66 HARNED ROAD",,"COMMACK","NY","11725","(631) 670-7800","Suffolk","Physician","Y","N","N","N","POINT (-73.280971 40.839488)"
"22023107","KATHLEEN BACSIK, DDS",,"428 WASHINGTON STREET","SUITE 3","WATERTOWN","NY","13601","(315) 788-2056","Jefferson","Dentist","Y","N","N","N","POINT (-75.916148 43.977155)"
"34023174","JRLON INC","BRANDON REDMOND","PO BOX 244","4344 FOX ROAD","PALMYRA","NY","14522","(315) 597-4067","Ontario","Commercial","Y","N","N","N","POINT (-77.218837 43.05966)"
"29024695","NYU LANGONE AMBULATORY CARE EAST MEADO","MARK G. GROSSMAN, M.D.","1530 FRONT STREET",,"EAST MEADOW","NY","11554","(516) 324-7500","Nassau","Clinic","Y","N","N","N","POINT (-73.556907 40.716032)"
"35005537","NEUHAUS RALPH K DDS",,"10 MOFFATT LANE",,"CHESTER","NY","10918","(845) 469-2833","Orange","Dentist","Y","N","N","N","POINT (-74.259501 41.349912)"
"59010851","JACOBS WILLIAM DDS",,"2 GRAMATAN AVE",,"MT VERNON","NY","10550","(914) 664-2102","Westchester","Dentist","Y","N","N","N","POINT (-73.83589 40.906831)"
"51024687","CITYMD NORTHPORT","JOHN DE TROLIO, MD","399 FORT SALONGA  ROAD",,"NORTHPORT","NY","11768","(631) 757-5400","Suffolk","Physician","Y","N","N","N","POINT (-73.325918 40.90693)"
"51014226","RUBIN JEFFREY S DDS",,"265 MAIN ST",,"NORTHPORT","NY","11768","(631) 754-1107","Suffolk","Dentist","Y","N","N","N","POINT (-73.325918 40.90693)"
"29023783","STATION PLAZA VETERINARY GROUP","RONCSKEVITZ CATHY DVM","16 RAILROAD AVENUE",,"GLEN HEAD","NY","11545","(516) 801-4975","Nassau","Veterinarian","Y","N","N","N","POINT (-73.597725 40.827328)"
"51023703","PORTJEFFERSON DENTAL PC","JABBARY HAMID DDS","488 TERRYVILLE RD",,"PORT JEFFERSON STATION","NY","11776","(631) 473-5300","Suffolk","Dentist","Y","N","N","N","POINT (-73.047042 40.912552)"
"29024450","FREQUENCY ELECTRONICS","KLOPSIS, PETER","55 CHARLES LINDBERGH AVENUE",,"UNIONDALE","NY","11553","(516) 794-4500","Nassau","Educational or R&D","Y","N","N","N","POINT (-73.591014 40.704884)"
"14024006","STEPHEN A. NOVELLI, DC, PC",,"3045 SOUTHWESTERN BLVD.","SUITE 108","ORCHARD PARK","NY","14127","(716) 713-0464","Erie","Chiropractor","Y","N","N","N","POINT (-78.749616 42.759115)"
"29022263","RANA JAIPAL DVM",,"28 MAIN ST",,"HEMPSTEAD","NY","11550","(516) 538-1000","Nassau","Veterinarian","Y","N","N","N","POINT (-73.619009 40.70222)"
"21022966","CARVIN CASSANDRA F DVM",,"5624 STATE ROUTE 5",,"HERKIMER","NY","13350","(315) 866-3417","Herkimer","Veterinarian","Y","N","N","N","POINT (-74.988232 43.046568)"
"27015944","TROLLEY DENTAL CARE PC","TROLLEY DOUGLAS A DDS","24B GROVE ST",,"PITTSFORD","NY","145341333","(585) 385-1315","Monroe","Dentist","Y","N","N","N","POINT (-77.51923 43.062991)"
"45023144","BERENSTEYN SERGEY DDS",,"939 ROUTE 146","BUILDING 400 SUITE 4","CLIFTON PARK","NY","12065","(518) 631-9771","Saratoga","Dentist","Y","N","N","N","POINT (-73.783424 42.852843)"
"29024248","NORTHWELL HEALTH IMAGING @ GARDEN CITY","SHAPIRO MICHAEL A MD","711 STEWART AVENUE",,"GARDEN CITY","NY","11530","(516) 321-3456","Nassau","Clinic","Y","N","Y","Y","POINT (-73.638954 40.727145)"
"29024582","BOEING DISTRIBUTION SERVICES, INC.","AKM CHOWDHURY, QC MANAGER","609-1 CANTIAGUE ROCK","BDSI MATERIAL TEST LABORATORY","WESTBURY","NY","11590","(516) 334-6200","Nassau","Commercial","Y","N","N","N","POINT (-73.575268 40.75606)"
"05021491","EAST HILL FAMILY MEDICAL INC DENT","CHRISTIAN GONZALEZ","144 GENESEE ST","STE 303","AUBURN","NY","13021","(315) 253-8477","Cayuga","Dentist","Y","N","N","N","POINT (-76.558936 42.92408)"
"33019264","FALLON III W MICHAEL DDS",,"5109 W GENESEE STREET",,"CAMILLUS","NY","13031","(315) 487-9377","Onondaga","Dentist","Y","N","N","N","POINT (-76.293014 43.042358)"
"29024047","BALDWIN HARBOR ANIMAL HOSPITAL","BORGIA   RENEE","2933 MILBURN AVENUE",,"BALDWIN","NY","11510","(516) 379-5010","Nassau","Veterinarian","Y","N","N","N","POINT (-73.609748 40.654614)"
"14023702","SPECIALIZED CARE FOR AVIAN&EXOTIC PET","WADE LAURA DVM","10882 MAIN STREET",,"CLARENCE","NY","14031","(716) 759-0144","Erie","Veterinarian","Y","N","N","N","POINT (-78.614969 42.984386)"
"46023167","NY  AIR NATIONAL GUARD","LT. COL.  ANDREW J. MCUMBER","1 AIR NATIONAL GUARD RD","BUILDING 1, ROOM 108","SCOTIA","NY","123029752","(518) 344-2096","Schenectady","Other","Y","N","N","N","POINT (-73.967054 42.866806)"
"14001041","ELMWOOD SMALL ANIMAL HOSP","GANON HARISH  DVM","1606 KENMORE AVE",,"BUFFALO","NY","14216","(716) 876-6023","Erie","Veterinarian","Y","N","N","N","POINT (-78.861789 42.94846)"
"03022963","MORRISON STEPHEN K DMD",,"52 LEE AVENUE",,"ENDWELL","NY","13760","(607) 748-2277","Broome","Dentist","Y","N","N","N","POINT (-76.063761 42.119277)"
"29023797","NORTH SHORE PEDIATRIC DENTISTRY","PANZER ROBERT DDS","23 BOND STREET","SUITE 2","GREAT NECK","NY","11021","(516) 487-3203","Nassau","Dentist","Y","N","N","N","POINT (-73.727508 40.787016)"
"32022795","FOOTHILLS VET CLINIC","STACY M KENYON DVM","12568 POTATO HILL RD",,"BOONVILLE","NY","13309","(315) 942-5320","Oneida","Veterinarian","Y","N","N","N","POINT (-75.339596 43.478376)"
"29024391","NORTH SHORE LIJ URGENT CARE PC","ATTN: AIMEE MILLER","GO HEALTH AT LYNBROOK","265 SUNRISE HIGHWAY   SUITE 20","ROCKVILLE CENTRE","NY","11570","(516) 476-3404","Nassau","Clinic","Y","N","N","N","POINT (-73.637847 40.665656)"
"59024232","AGNIESZKA TOTH, DMD",,"914 WYNNEWOOD ROAD","SUITE 4H","PELHAM","NY","10803","(973) 650-1695","Westchester","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"59023752","SPINAL PAIN AND REHAB MEDICAL PC","SHAH BINOD MD","970 NORTH BROADWAY","ROOM 310","YONKERS","NY","10701","(914) 207-1161","Westchester","Physician","Y","N","N","N","POINT (-73.881102 40.944049)"
"14023956","DENT NEUROLOGIC INSTITUTE","GREGORY TIMCHAK, M.D.","40 GEORGE CARL BLVD",,"WILLIAMSVILLE","NY","14221","(716) 250-2000","Erie","Physician","Y","N","N","N","POINT (-78.728009 42.980424)"
"39023211","PAI ORTHODONTIC DBA PUTNAM ORTHO","SATISHCHANDRA PAI DDS","667 STONELEIGH AVENUE","SUITE 207","CARMEL","NY","10512","(845) 459-8500","Putnam","Dentist","Y","N","N","N","POINT (-73.696731 41.444541)"
"46019619","BAPTIST HEALTH NRSG/REHAB","SCOTT BRYSON, RSO","297 NORTH BALLSTON AVE",,"SCOTIA","NY","12302","(518) 370-4700","Schenectady","Dentist","Y","N","N","N","POINT (-73.967054 42.866806)"
"29022897","GARCIA-IRYAMI SANDRA DDS",,"942 ROCKAWAY AVENUE",,"VALLEY STREAM","NY","11581","(516) 561-1884","Nassau","Dentist","Y","N","N","N","POINT (-73.712183 40.652939)"
"29017665","DEFILIPPIS MICHAEL C DDS",,"1740 FRONT STREET",,"EAST MEADOW","NY","115542434","(516) 794-8081","Nassau","Dentist","Y","N","N","N","POINT (-73.567311 40.717876)"
"51024488","ACTIVE CHIROPRACTIC CARE","DAVID ACKERMAN, DC","6080 JERICHO TURNPIKE","SUITE 305","COMMACK","NY","11725","(631) 499-6180","Suffolk","Chiropractor","Y","N","N","N","POINT (-73.280971 40.839488)"
"51024706","NORTH SHORE DENTAL OF HUNTINGTON","TARA BOSHNACK, DDS","44 GREEN STREET",,"HUNTINGTON","NY","11743","(631) 944-9918","Suffolk","Dentist","Y","N","N","N","POINT (-73.415539 40.871218)"
"58016776","DINGUS WILLIAM DMD",,"110 HIGH STREET",,"NEWARK","NY","14513","(315) 331-3726","Wayne","Dentist","Y","N","N","N","POINT (-77.094618 43.063468)"
"27023299","RRH-UNITY DENTAL GROUP","DEBRA  KOCH, CHP, LMP","75 GENESEE ST",,"ROCHESTER","NY","14611","(585) 368-3800","Monroe","Dentist","Y","N","N","N","POINT (-77.643386 43.148072)"
"59023298","TROY DEBORAH DDS PC",,"16 SCHOOL STREET","2ND FLOOR","RYE","NY","10580","(914) 967-5735","Westchester","Dentist","Y","N","N","N","POINT (-73.692374 40.978288)"
"29004246","FISCELLA VINCENT J DDS PLLC",,"830 HEMPSTEAD AVE",,"WEST HEMPSTEAD","NY","11552","(516) 483-9628","Nassau","Dentist","Y","N","N","N","POINT (-73.653385 40.693979)"
"14016948","ABBOTT ROAD ANIMAL HOSP PC","GALLUCH MELISSA E DVM","3816 ABBOTT RD",,"ORCHARD PARK","NY","14127","(716) 648-1340","Erie","Veterinarian","Y","N","N","N","POINT (-78.749616 42.759115)"
"51024119","BONATI RICHARD DDS",,"61 SOUTHERN BLVD","SUITE 6","NESCONSET","NY","11767","(631) 584-7777","Suffolk","Dentist","Y","N","N","N","POINT (-73.143749 40.844418)"
"13000949","SIMS LEWIS J DPM PC",,"19 BAKER AVE","SUITE 203","POUGHKEEPSIE","NY","12601","(845) 471-2243","Dutchess","Podiatrist","Y","N","N","N","POINT (-73.916509 41.701885)"
"35005442","NEWBURGH VETERINARY HOSP",,"1716 ROUTE 300",,"NEWBURGH","NY","12550","(845) 564-2660","Orange","Veterinarian","Y","N","N","N","POINT (-74.046775 41.529205)"
"43023416","ROCKLAND DENTAL SOLUTIONS PLLC","RUBA RIZQALLA, DDS","105 SHAD ROW","SUITE 1A","PIERMONT","NY","10968","(845) 359-6315","Rockland","Dentist","Y","N","N","N","POINT (-73.917374 41.039546)"
"29024601","KINEMOTIVE CORPORATION","STEVEN LEDO, VP","PRODUCT QUALITY ENGINEERING","222 CENTRAL AVENUE","FARMINGDALE","NY","11735","(631) 249-6440","Nassau","Commercial","Y","N","N","N","POINT (-73.436991 40.727443)"
"13020471","DENTSERV","JOSH GREY","DUTCHESS CENTER FOR REHABILITATION","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Dutchess","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"29009288","PINCUS ANDREW   DC",,"516 LAKEVILLE ROAD",,"NEW HYDE PARK","NY","11040","(516) 775-0778","Nassau","Chiropractor","Y","N","N","N","POINT (-73.680183 40.744867)"
"59024197","MADELON MURPHY, DDS",,"360 BRADHURST AVE",,"HAWTHORNE","NY","10532","(914) 579-2103","Westchester","Dentist","Y","N","N","N","POINT (-73.80023 41.100614)"
"29024724","SQUARE CARE MEDICAL GROUP","ABRAHA TADDESE, M.D.","1615 NORTHERN BOULEVARD","SUITE 102","MANHASSET","NY","11030","(561) 208-1748","Nassau","Mammography","N","N","Y","N","POINT (-73.686254 40.793129)"
"55020914","AUERBACH FAMILY CHIROPRACTIC CENTER","AUERBACH STEVEN DC","3650 RTE 9W","SUITE I","HIGHLAND","NY","12528","(845) 691-9100","Ulster","Chiropractor","Y","N","N","N","POINT (-73.991662 41.730554)"
"29023306","NHPP ORTHOPEDIC INSTITUTE AT GLEN COVE","STEINVURZEL, JOSHUA  MD","10 MEDICAL PLAZA","SUITE 202","GLEN COVE","NY","11542","(516) 773-7500","Nassau","Physician","Y","N","N","N","POINT (-73.627739 40.867396)"
"29023859","WOODBURY ORAL SURGERY","SHAPIRO SLAVA DDS","167 FROEHLICH FARM",,"WOODBURY","NY","11797","(516) 677-9777","Nassau","Dentist","Y","N","N","N","POINT (-73.471175 40.812594)"
"03019152","VESTAL DENTAL ASSOC PC","MICHAEL R BUGLIONE DDS","533 CLAYTON AVE",,"VESTAL","NY","13850","(607) 785-3339","Broome","Dentist","Y","N","N","N","POINT (-76.025653 42.067173)"
"07023051","UY CHAD DDS",,"420 W WATER ST",,"ELMIRA","NY","14905","(607) 732-5190","Chemung","Dentist","Y","N","N","N","POINT (-76.840104 42.08668)"
"29024322","LEEMAN DENTAL PLLC","LEE STEVEN DDS","59 & 59A CUTTER MILL ROAD",,"GREAT NECK","NY","11021","(516) 773-7755","Nassau","Dentist","Y","N","N","N","POINT (-73.727508 40.787016)"
"13023447","CAREMOUNT MEDICAL LLC","VIKASH PANGHAAL MD","600 WESTAGE BUSINESS CENTER DRIVE",,"FISHKILL","NY","12524","(845) 231-5454","Dutchess","Physician","Y","N","Y","N","POINT (-73.894845 41.537168)"
"01023469","W. DANIEL BILLINGTON, DMD",,"2 EXECUTIVE PARK DRIVE","2ND FLOOR","ALBANY","NY","12203","(518) 482-2778","Albany","Dentist","Y","N","N","N","POINT (-73.836193 42.680815)"
"51024090","NORTH COUNTRY DENTAL CARE","THOMAS VIGLIANTE, DDS","436 NORTH COUNTRY ROAD",,"ST JAMES","NY","11780","(631) 584-5605","Suffolk","Dentist","Y","N","N","N","POINT (-73.164651 40.885427)"
"51018631","ACAMPA JOHN W MD",,"180 EAST MAIN STREET",,"BAY SHORE","NY","11706","(631) 968-8400","Suffolk","Physician","Y","N","N","N","POINT (-73.255404 40.729218)"
"35021318","HUDSON VALLEY FOOT ASSOCIATES","TOBACK CLIFFORD DPM","388 BLOOMING GROVE TPKE",,"NEW WINDSOR","NY","12553","(845) 561-1255","Orange","Podiatrist","Y","N","N","N","POINT (-74.065602 41.461721)"
"43023418","NORTHEAST ORTHOPEDICS &SPORTS MEDICINE","BHADRA, ARUP K","327 ROUTE 59",,"AIRMONT","NY","10952","(845) 356-2900","Rockland","Physician","Y","N","N","N","POINT (-74.078248 41.115844)"
"54023179","MACCORMICK SECURE CENTER",,"300 SOUTH ROAD",,"BROOKTONDALE","NY","14817","(607) 539-7121","Tompkins","Dentist","Y","N","N","N","POINT (-76.348898 42.366064)"
"27023406","THE FOOT DOCTOR","GMEREK RONALD DPM","1200 JEFFERSON ROAD","SUITE 203","ROCHESTER","NY","14623","(585) 226-9340","Monroe","Podiatrist","Y","N","N","N","POINT (-77.634942 43.08631)"
"51024326","GRUBER ROSS E DDS",,"285 SILLS ROAD","BUILDING 3 SUITE B","EAST PATCHOGUE","NY","11772","(631) 289-9000","Suffolk","Dentist","Y","N","N","N","POINT (-72.995552 40.76922)"
"29022229","SNYDER RICHARD DDS",,"97 SOUTH PARK AVENUE",,"ROCKVILLE CENTRE","NY","11570","(516) 763-4470","Nassau","Dentist","Y","N","N","N","POINT (-73.637847 40.665656)"
"57022970","DK MACHINE","KOMARONY DAN","48 SULLIVAN PARKWAY",,"FORT EDWARD","NY","12828","(518) 747-0626","Washington","Commercial","Y","N","N","N","POINT (-73.579351 43.256199)"
"17023096","NORTHAMPTON ANIMAL HOSPITAL","LONG MATTHEW DVM","656 STATE HWY 30",,"NORTHVILLE","NY","12134","(518) 863-8631","Fulton","Veterinarian","Y","N","N","N","POINT (-74.165285 43.24718)"
"13017995","SCHWARTZ MICHAEL J DDS",,"2 SUMMIT COURT",,"FISHKILL","NY","12524","(845) 896-8440","Dutchess","Dentist","Y","N","N","N","POINT (-73.894845 41.537168)"
"15022911","CROSSFIT LAKE PLACID","DOV RAPOPORT MD","2192 SARANAC AVENUE",,"LAKE PLACID","NY","12946","(239) 218-1607","Essex","Bone Densitometer Only","Y","N","N","N","POINT (-73.975609 44.267335)"
"29023616","GLATT DANIEL  DDS PC",,"135 ROCKAWAY TPK","SUITE 110","LAWRENCE","NY","11559","(516) 371-7117","Nassau","Dentist","Y","N","N","N","POINT (-73.729939 40.61266)"
"51006953","EDWARDS MICHAEL DMD",,"PO BOX 387","384 MONTAUK HWY","WAINSCOTT","NY","119750387","(631) 537-6364","Suffolk","Dentist","Y","N","N","N","POINT (-72.245262 40.939146)"
"33014096","SIMLOTE PRAVEEM K DDS",,"6607 KINNE RD",,"DEWITT","NY","13214","(315) 446-6406","Onondaga","Dentist","Y","N","N","N","POINT (-76.074122 43.040484)"
"51020147","DENTSERV PC SUFFOLK P-008","JOSH GREY","SMITHTOWN H C F","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Suffolk","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"14021818","SUBURBAN ORAL & MAXILLOFACI","MARGARONE JOSEPH E III DDS","6490 MAIN ST","SUITE 3","WILLIAMSVILLE","NY","142215853","(716) 631-2800","Erie","Dentist","Y","N","N","N","POINT (-78.711593 42.965911)"
"29024141","SCHUCK MOSHE DMD PC",,"400 JERUSALEM AVE",,"HICKSVILLE","NY","11801","(516) 931-8899","Nassau","Dentist","Y","N","N","N","POINT (-73.523021 40.762643)"
"59018181","PIKE JEFFREY N DDS",,"842 WHITE PLAINS ROAD",,"SCARSDALE","NY","10583","(914) 725-0707","Westchester","Dentist","Y","N","N","N","POINT (-73.795401 40.989326)"
"29024093","ISLAND SMILE DENTAL","MEKAWY NOURHAN M DDS","3072 HEMPSTEAD TPK",,"LEVITTOWN","NY","11756","(516) 520-5858","Nassau","Dentist","Y","N","N","N","POINT (-73.517198 40.725845)"
"45006299","SOIFER BOHAN DMD",,"402 MAIN STREET",,"CORINTH","NY","12822","(518) 654-6640","Saratoga","Dentist","Y","N","N","N","POINT (-73.862657 43.250373)"
"28023021","ASPEN DENTAL MANAGEMENT, INC.",,"281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(518) 842-9500","Montgomery","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"37022971","OSWEGO FAMILY DENTISTRY","NYLEN KRISTIN DDS","15 BRONSON STREET",,"OSWEGO","NY","13126","(315) 342-1010","Oswego","Dentist","Y","N","N","N","POINT (-76.474421 43.440456)"
"38009963","COMMUNITY VETERINARY CENTER","LEAHY DAVID DVM","4109 STATE HIGHWAY 7",,"ONEONTA","NY","13820","(607) 432-6070","Otsego","Veterinarian","Y","N","N","N","POINT (-75.041855 42.46968)"
"27023616","UR URGENT CARE-HENRIETTA","MATLOUBIEH ADMAD","1300 JEFFERSON ROAD SUITE 100","ATTN:  RADIATION SAFETY","ROCHESTER","NY","14623","(585) 413-1800","Monroe","Clinic","Y","N","N","N","POINT (-77.634942 43.08631)"
"43023464","DENTAL 365","JUND JAE PARK, DDS","191 SOUTH MAIN STREET",,"NEW CITY","NY","10956","(845) 354-6969","Rockland","Dentist","Y","N","N","N","POINT (-73.995074 41.15036)"
"06000563","BROOKS MEMORIAL HOSPITAL","JON MUNTZ MD","529 CENTRAL AVENUE",,"DUNKIRK","NY","140482599","(716) 366-1111","Chautauqua","Hospital","Y","N","Y","N","POINT (-79.333176 42.478632)"
"51024568","ORTHOPEDIC ASSOC OF LONG ISLAND PHYS","PETRACO DOUGLAS, MD","6144 ROUTE 25A","BUILDING 4 & 5","WADING RIVER","NY","11792","(631) 689-6698","Suffolk","Physician","Y","N","N","N","POINT (-72.833787 40.949505)"
"16001847","ADIRONDACK MEDICAL CTR-SARANAC LAKE","STRAUSS , DAVID MD","PO BOX 471","LAKE COLBY DR","SARANAC LAKE","NY","12983","(518) 891-4141","Franklin","Hospital","Y","N","Y","Y","POINT (-74.210823 44.33657)"
"27023469","JULIANO FAMILY DENTAL PLLC","JULIANO CHRISTOPHER DMD","632 RIDGE ROAD",,"WEBSTER","NY","14580","(585) 671-9580","Monroe","Dentist","Y","N","N","N","POINT (-77.457073 43.218784)"
"45023103","SUNG CHANG S DDS PC",,"939 ROUTE 146","SUITE 420","CLIFTON PARK","NY","12065","(518) 383-3020","Saratoga","Dentist","Y","N","N","N","POINT (-73.783424 42.852843)"
"27023336","GREECE OB/GYN","EARLANDO THOMAS MD","2337 RIDGEWAY AVENUE",,"ROCHESTER","NY","14626","(585) 225-4930","Monroe","Bone Densitometer Only","Y","N","N","N","POINT (-77.707056 43.214513)"
"27023434","L3HARRIS TECHNOLOGIES","ERIC CANFIELD","800 LEE ROAD","PO BOX 60488","ROCHESTER","NY","146060488","(585) 269-6562","Monroe","Commercial","Y","N","N","N","POINT (-77.690241 43.170242)"
"29024306","LA POINTE BRAD DDS",,"229 SEVENTH STREET","SUITE 301","GARDEN CITY","NY","11530","(516) 294-3373","Nassau","Dentist","Y","N","N","N","POINT (-73.638954 40.727145)"
"51024615","ORTHO LI","DETORE SAILA S.","403 DEER PARK AVE","FLOOR 1 REAR","BABYLON","NY","11702","(631) 661-2663","Suffolk","Physician","Y","N","N","N","POINT (-73.380416 40.653301)"
"59023578","HEALTHY SMILE DENTISTRY NW PLLC","MOSKOWITZ ANDREW DDS","509B ROUTE 22","P O BOX 8","PURDYS","NY","10578","(914) 277-4990","Westchester","Dentist","Y","N","N","N","POINT (-73.668168 41.323065)"
"59020115","DENTSERV PC WEST P-102","JOSH GREY","VICTORIA HOME FOR RETIRED","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Westchester","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"13023519","DAMIAN FAMILY CARE CENTERS INC","JAMES TOPPIN DDS","216 FOX HOLLOW ROAD",,"RHINEBECK","NY","12572","(845) 243-3306","Dutchess","Dentist","Y","N","N","N","POINT (-73.876762 41.926022)"
"13023333","TRU DENTAL PC","MASCARENHAS PATRICK DDS","102 FULTON AVE","SUITE B","POUGHKEEPSIE","NY","12603","(516) 410-8830","Dutchess","Dentist","Y","N","N","N","POINT (-73.875108 41.676409)"
"21014178","ZILKA JAMES DAVID DDS",,"301 MOHAWK ST",,"HERKIMER","NY","13350","(315) 866-2460","Herkimer","Dentist","Y","N","N","N","POINT (-74.988232 43.046568)"
"05015942","MOBILE VET CLINIC AUBURN","GOLDFARB IRIS DVM","5636 SOUTH ST ROUTE 34",,"AUBURN","NY","13021","(315) 252-9085","Cayuga","Veterinarian","Y","N","N","N","POINT (-76.558936 42.92408)"
"54023150","ASPEN DENTAL MANAGEMENT, INC.","ANAND VIKRAMJIT DDS","281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(607) 273-3000","Tompkins","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"27023558","BROCKPORT MEDICAL CARE PLLC","NISSIEM HANY MD","6565 4TH SECTION ROAD","SUITE 100","BROCKPORT","NY","14420","(585) 391-3988","Monroe","Physician","Y","N","N","N","POINT (-77.933006 43.21043)"
"33023583","ASPEN DENTAL MANAGEMENT, INC,",,"281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(315) 445-9400","Onondaga","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"43016505","ANIMAL MEDICAL OF NEW CITY","GITTELMAN HOWARD DVM","22 NEW HEMPSTEAD RD",,"NEW CITY","NY","10956","(845) 638-3600","Rockland","Veterinarian","Y","N","N","N","POINT (-73.995074 41.15036)"
"29023154","KURK MITCHELL MD",,"310 BROADWAY",,"LAWRENCE","NY","11559","(516) 239-5540","Nassau","Bone Densitometer Only","Y","N","N","N","POINT (-73.729939 40.61266)"
"43023031","JOHNSON WILLIAM DC",,"221 S MIDDLETOWN RD",,"NANUET","NY","10954","(845) 623-0026","Rockland","Chiropractor","Y","N","N","N","POINT (-74.012827 41.100807)"
"29024380","ST FRANCES PAIN ASSOCIATES","ANNELLO PATRICK MD","2200 NORTHERN BLVD","SUITE 118","EAST HILLS","NY","11548","(516) 277-4925","Nassau","Clinic","Y","N","N","N","POINT (-73.625457 40.812357)"
